ID;BestemmingEnVerwerkingZuiveringsslib;RegioS;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
2452;Eindverwerking: storten;Overijssel (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2453;Eindverwerking: storten;Overijssel (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2454;Eindverwerking: storten;Overijssel (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2455;Eindverwerking: storten;Overijssel (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2456;Eindverwerking: storten;Overijssel (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2457;Eindverwerking: storten;Overijssel (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2458;Eindverwerking: storten;Overijssel (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2459;Eindverwerking: storten;Overijssel (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2460;Eindverwerking: storten;Overijssel (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2461;Eindverwerking: storten;Overijssel (PV);2018;9725;2306;800;1506;121;85;997;82;2512;216;2;65;1;22
2462;Eindverwerking: storten;Overijssel (PV);2020;4623;1203;454;749;74;51;634;81;1940;115;2;56;1;9
2463;Eindverwerking: storten;Overijssel (PV);2022;315;100;39;61;10;4;50;9;142;9;0;5;0;1
2464;Eindverwerking: storten;Flevoland (PV);1981;1566;212;45;167;14;4;69;10;109;32;1;13;1;1
2465;Eindverwerking: storten;Flevoland (PV);1985;2862;512;142;370;40;9;171;14;343;79;1;8;1;2
2466;Eindverwerking: storten;Flevoland (PV);1990;3382;1170;468;702;61;25;610;43;1019;124;1;22;2;136
2467;Eindverwerking: storten;Flevoland (PV);1991;8463;3021;1106;1915;159;72;749;55;1233;160;2;42;1;85
2468;Eindverwerking: storten;Flevoland (PV);1992;6652;2568;1078;1490;130;55;552;46;1384;159;3;41;1;85
2469;Eindverwerking: storten;Flevoland (PV);1993;7834;3032;2092;940;73;105;555;67;1389;194;1;52;1;72
2470;Eindverwerking: storten;Flevoland (PV);1994;766;200;100;100;9;4;56;6;119;16;0;5;0;6
2471;Eindverwerking: storten;Flevoland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2472;Eindverwerking: storten;Flevoland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2473;Eindverwerking: storten;Flevoland (PV);1997;934;255;70;185;11;6;89;8;135;18;0;7;0;7
2474;Eindverwerking: storten;Flevoland (PV);1998;944;281;152;129;13;7;82;8;159;25;0;8;0;15
2475;Eindverwerking: storten;Flevoland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2476;Eindverwerking: storten;Flevoland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2477;Eindverwerking: storten;Flevoland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2478;Eindverwerking: storten;Flevoland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2479;Eindverwerking: storten;Flevoland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2480;Eindverwerking: storten;Flevoland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2481;Eindverwerking: storten;Flevoland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2482;Eindverwerking: storten;Flevoland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2483;Eindverwerking: storten;Flevoland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2484;Eindverwerking: storten;Flevoland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2485;Eindverwerking: storten;Flevoland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2486;Eindverwerking: storten;Flevoland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2487;Eindverwerking: storten;Flevoland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2488;Eindverwerking: storten;Flevoland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2489;Eindverwerking: storten;Flevoland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2490;Eindverwerking: storten;Flevoland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2491;Eindverwerking: storten;Flevoland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2492;Eindverwerking: storten;Flevoland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2493;Eindverwerking: storten;Flevoland (PV);2018;18783;3841;870;2971;256;120;833;72;2376;94;2;56;1;118
2494;Eindverwerking: storten;Flevoland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2495;Eindverwerking: storten;Flevoland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2496;Eindverwerking: storten;Gelderland (PV);1981;48037;12099;5409;6690;550;349;5076;2593;20023;10316;109;803;48;115
2497;Eindverwerking: storten;Gelderland (PV);1985;70785;21568;8250;13318;1142;598;9018;2518;31309;9187;119;1211;66;168
2498;Eindverwerking: storten;Gelderland (PV);1990;77551;23641;11662;11979;852;489;7972;2290;24109;5654;62;909;46;144
2499;Eindverwerking: storten;Gelderland (PV);1991;63282;18972;7973;10999;703;468;7038;1470;19670;4503;54;563;44;129
2500;Eindverwerking: storten;Gelderland (PV);1992;30446;9424;4234;5190;396;175;5183;699;10571;2901;44;259;20;58
2501;Eindverwerking: storten;Gelderland (PV);1993;80098;28271;16138;12133;1008;404;7717;2110;22383;4910;83;1016;128;132
2502;Eindverwerking: storten;Gelderland (PV);1994;28801;7126;3233;3893;361;127;1616;357;6152;1202;16;245;12;33
2503;Eindverwerking: storten;Gelderland (PV);1995;7021;827;356;471;36;22;333;31;860;186;2;20;2;6
2504;Eindverwerking: storten;Gelderland (PV);1996;2672;738;306;432;36;19;294;29;796;182;2;15;1;5
2505;Eindverwerking: storten;Gelderland (PV);1997;1952;572;251;321;26;14;173;19;510;101;1;8;1;6
2506;Eindverwerking: storten;Gelderland (PV);1998;5089;992;397;595;46;35;222;38;1255;237;2;27;1;8
2507;Eindverwerking: storten;Gelderland (PV);1999;1281;261;86;175;16;4;211;22;239;33;0;9;0;2
2508;Eindverwerking: storten;Gelderland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2509;Eindverwerking: storten;Gelderland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2510;Eindverwerking: storten;Gelderland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2511;Eindverwerking: storten;Gelderland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2512;Eindverwerking: storten;Gelderland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2513;Eindverwerking: storten;Gelderland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2514;Eindverwerking: storten;Gelderland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2515;Eindverwerking: storten;Gelderland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2516;Eindverwerking: storten;Gelderland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2517;Eindverwerking: storten;Gelderland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2518;Eindverwerking: storten;Gelderland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2519;Eindverwerking: storten;Gelderland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2520;Eindverwerking: storten;Gelderland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2521;Eindverwerking: storten;Gelderland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2522;Eindverwerking: storten;Gelderland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2523;Eindverwerking: storten;Gelderland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2524;Eindverwerking: storten;Gelderland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2525;Eindverwerking: storten;Gelderland (PV);2018;77163;18791;5577;13214;1121;511;6442;861;21139;1505;18;490;9;131
2526;Eindverwerking: storten;Gelderland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2527;Eindverwerking: storten;Gelderland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2528;Eindverwerking: storten;Utrecht (PV);1981;22427;2979;1177;1802;171;59;2029;405;6949;1892;36;228;7;19
2529;Eindverwerking: storten;Utrecht (PV);1985;4749;767;254;513;47;13;520;163;1555;290;6;203;2;5
2530;Eindverwerking: storten;Utrecht (PV);1990;277;61;30;31;3;1;42;2;104;19;0;2;0;0
2531;Eindverwerking: storten;Utrecht (PV);1991;11279;2481;1147;1334;132;62;1727;120;2897;486;6;82;6;17
2532;Eindverwerking: storten;Utrecht (PV);1992;15450;3457;1454;2003;183;78;1971;156;3872;614;7;89;7;24
2533;Eindverwerking: storten;Utrecht (PV);1993;16342;4011;1630;2381;196;96;2033;305;4129;685;8;113;10;19
2534;Eindverwerking: storten;Utrecht (PV);1994;19890;4849;2147;2702;231;103;2334;211;5346;977;9;97;9;32
2535;Eindverwerking: storten;Utrecht (PV);1995;18586;4037;1602;2435;202;166;1993;182;4737;886;8;88;9;32
2536;Eindverwerking: storten;Utrecht (PV);1996;12162;3167;1245;1922;141;92;1543;128;2567;389;4;67;5;20
2537;Eindverwerking: storten;Utrecht (PV);1997;1752;825;318;507;41;25;298;29;682;94;1;19;1;6
2538;Eindverwerking: storten;Utrecht (PV);1998;1757;697;275;422;34;22;300;30;299;137;1;22;1;6
2539;Eindverwerking: storten;Utrecht (PV);1999;10960;3040;1266;1774;128;101;1230;132;3233;578;4;67;4;18
2540;Eindverwerking: storten;Utrecht (PV);2000;545;480;201;279;15;15;288;21;556;104;1;12;1;4
2541;Eindverwerking: storten;Utrecht (PV);2001;366;326;144;182;11;12;225;16;312;86;1;9;1;2
2542;Eindverwerking: storten;Utrecht (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2543;Eindverwerking: storten;Utrecht (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2544;Eindverwerking: storten;Utrecht (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2545;Eindverwerking: storten;Utrecht (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2546;Eindverwerking: storten;Utrecht (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2547;Eindverwerking: storten;Utrecht (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2548;Eindverwerking: storten;Utrecht (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2549;Eindverwerking: storten;Utrecht (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2550;Eindverwerking: storten;Utrecht (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2551;Eindverwerking: storten;Utrecht (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2552;Eindverwerking: storten;Utrecht (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2553;Eindverwerking: storten;Utrecht (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2554;Eindverwerking: storten;Utrecht (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2555;Eindverwerking: storten;Utrecht (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2556;Eindverwerking: storten;Utrecht (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2557;Eindverwerking: storten;Utrecht (PV);2018;10328;2572;885;1687;136;84;982;87;3364;280;3;60;3;15
2558;Eindverwerking: storten;Utrecht (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2559;Eindverwerking: storten;Utrecht (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2560;Eindverwerking: storten;Noord-Holland (PV);1981;12924;1246;428;818;72;26;1293;614;2665;960;16;416;6;6
2561;Eindverwerking: storten;Noord-Holland (PV);1985;13156;3600;1447;2153;170;76;2845;1422;8848;2274;23;383;19;34
2562;Eindverwerking: storten;Noord-Holland (PV);1990;18522;6240;2455;3785;504;131;5229;560;11811;2828;24;430;37;62
2563;Eindverwerking: storten;Noord-Holland (PV);1991;26186;10406;4620;5786;509;241;6731;679;11495;3030;43;428;34;77
2564;Eindverwerking: storten;Noord-Holland (PV);1992;24493;7824;3446;4378;393;165;4604;484;12019;2583;20;363;28;86
2565;Eindverwerking: storten;Noord-Holland (PV);1993;80165;21640;10099;11541;1111;504;11046;1055;27066;6580;116;636;74;155
2566;Eindverwerking: storten;Noord-Holland (PV);1994;92319;22423;9902;12521;1161;459;5888;856;16629;3341;30;526;32;154
2567;Eindverwerking: storten;Noord-Holland (PV);1995;85275;36886;15873;21013;1723;1259;16013;1370;43719;9317;69;1266;86;376
2568;Eindverwerking: storten;Noord-Holland (PV);1996;64624;44819;18288;26531;2100;890;17974;1570;39782;6930;75;1053;73;315
2569;Eindverwerking: storten;Noord-Holland (PV);1997;50212;46252;19545;26707;1387;811;18961;2045;41429;6603;80;1137;68;381
2570;Eindverwerking: storten;Noord-Holland (PV);1998;44806;41522;18220;23302;1938;1525;15294;1472;37645;6424;61;966;56;531
2571;Eindverwerking: storten;Noord-Holland (PV);1999;59633;55172;24998;30174;2323;952;21645;2367;52792;8973;92;1484;77;475
2572;Eindverwerking: storten;Noord-Holland (PV);2000;34980;31900;12060;19840;1595;352;11805;1129;32181;5371;51;688;38;332
2573;Eindverwerking: storten;Noord-Holland (PV);2001;29214;26416;5834;20582;1513;236;9730;779;27997;5091;49;720;42;307
2574;Eindverwerking: storten;Noord-Holland (PV);2002;23517;21659;9451;12208;1631;807;9290;690;24517;3926;39;639;28;265
2575;Eindverwerking: storten;Noord-Holland (PV);2003;59618;14578;5754;8824;663;186;7127;589;16422;2371;25;325;16;170
2576;Eindverwerking: storten;Noord-Holland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2577;Eindverwerking: storten;Noord-Holland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2578;Eindverwerking: storten;Noord-Holland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2579;Eindverwerking: storten;Noord-Holland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2580;Eindverwerking: storten;Noord-Holland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2581;Eindverwerking: storten;Noord-Holland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2582;Eindverwerking: storten;Noord-Holland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2583;Eindverwerking: storten;Noord-Holland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2584;Eindverwerking: storten;Noord-Holland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2585;Eindverwerking: storten;Noord-Holland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2586;Eindverwerking: storten;Noord-Holland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2587;Eindverwerking: storten;Noord-Holland (PV);2015;9178;2056;775;1281;108;71;1163;69;2222;214;2;45;1;17
2588;Eindverwerking: storten;Noord-Holland (PV);2016;4984;1103;336;767;60;39;585;37;1209;108;0;24;1;11
2589;Eindverwerking: storten;Noord-Holland (PV);2018;1643;350;105;245;18;11;188;10;387;27;0;6;0;3
2590;Eindverwerking: storten;Noord-Holland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2591;Eindverwerking: storten;Noord-Holland (PV);2022;1229;257;75;182;9;10;129;6;255;18;0;4;0;2
2592;Eindverwerking: storten;Zuid-Holland (PV);1981;1511874;22345;8143;14202;746;461;6823;1494;31517;7647;206;517;63;158
2593;Eindverwerking: storten;Zuid-Holland (PV);1985;1409517;15123;4750;10373;529;118;3625;795;25085;1615;33;499;32;164
2594;Eindverwerking: storten;Zuid-Holland (PV);1990;2258236;30325;11259;19066;1744;542;16380;1376;43036;10506;115;1085;86;282
2595;Eindverwerking: storten;Zuid-Holland (PV);1991;502842;36235;14319;21916;2038;826;19185;1979;43895;11506;120;1116;115;301
2596;Eindverwerking: storten;Zuid-Holland (PV);1992;560080;42279;16415;25864;2401;878;20592;1671;53163;12061;125;1083;101;412
2597;Eindverwerking: storten;Zuid-Holland (PV);1993;435878;33217;13551;19666;1748;985;16751;1196;41607;9566;102;908;76;313
2598;Eindverwerking: storten;Zuid-Holland (PV);1994;271561;13680;6054;7626;849;127;4368;337;15277;3321;29;322;27;126
2599;Eindverwerking: storten;Zuid-Holland (PV);1995;249379;17185;7885;9300;922;264;5413;583;19650;4111;35;386;25;212
2600;Eindverwerking: storten;Zuid-Holland (PV);1996;5420;1032;391;641;51;28;492;32;1108;199;2;29;2;8
2601;Eindverwerking: storten;Zuid-Holland (PV);1997;29422;6048;2775;3273;309;160;2805;216;5709;1223;9;186;9;69
2602;Eindverwerking: storten;Zuid-Holland (PV);1998;4276;868;343;525;42;26;449;25;1016;201;2;34;1;10
2603;Eindverwerking: storten;Zuid-Holland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2604;Eindverwerking: storten;Zuid-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2605;Eindverwerking: storten;Zuid-Holland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2606;Eindverwerking: storten;Zuid-Holland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2607;Eindverwerking: storten;Zuid-Holland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2608;Eindverwerking: storten;Zuid-Holland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2609;Eindverwerking: storten;Zuid-Holland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2610;Eindverwerking: storten;Zuid-Holland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2611;Eindverwerking: storten;Zuid-Holland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2612;Eindverwerking: storten;Zuid-Holland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2613;Eindverwerking: storten;Zuid-Holland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2614;Eindverwerking: storten;Zuid-Holland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2615;Eindverwerking: storten;Zuid-Holland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2616;Eindverwerking: storten;Zuid-Holland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2617;Eindverwerking: storten;Zuid-Holland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2618;Eindverwerking: storten;Zuid-Holland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2619;Eindverwerking: storten;Zuid-Holland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2620;Eindverwerking: storten;Zuid-Holland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2621;Eindverwerking: storten;Zuid-Holland (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2622;Eindverwerking: storten;Zuid-Holland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2623;Eindverwerking: storten;Zuid-Holland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2624;Eindverwerking: storten;Zeeland (PV);1981;45;13;6;7;0;0;3;2;11;1;0;0;0;0
2625;Eindverwerking: storten;Zeeland (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2626;Eindverwerking: storten;Zeeland (PV);1990;151;31;12;19;2;0;13;1;19;6;0;1;0;0
2627;Eindverwerking: storten;Zeeland (PV);1991;7025;2190;1230;960;94;48;1058;141;2986;502;7;75;4;40
2628;Eindverwerking: storten;Zeeland (PV);1992;15760;4860;2413;2447;202;93;2151;222;6270;1029;10;187;7;109
2629;Eindverwerking: storten;Zeeland (PV);1993;15961;4730;2522;2208;220;99;1605;233;4748;699;8;122;6;88
2630;Eindverwerking: storten;Zeeland (PV);1994;22887;6794;3270;3524;319;110;2644;216;6944;1333;12;231;9;160
2631;Eindverwerking: storten;Zeeland (PV);1995;26388;7259;3387;3872;285;168;3000;230;8126;1237;10;188;12;162
2632;Eindverwerking: storten;Zeeland (PV);1996;30283;8261;3645;4616;331;165;3390;255;8031;1222;11;224;9;175
2633;Eindverwerking: storten;Zeeland (PV);1997;21328;5538;2626;2912;210;139;2206;195;5249;787;7;150;6;121
2634;Eindverwerking: storten;Zeeland (PV);1998;31345;8726;4188;4538;326;183;3172;300;8643;1417;13;222;7;188
2635;Eindverwerking: storten;Zeeland (PV);1999;29525;8166;3933;4233;285;197;3048;363;8099;1300;12;243;6;194
2636;Eindverwerking: storten;Zeeland (PV);2000;4323;1178;628;550;49;31;349;60;1367;209;3;38;2;23
2637;Eindverwerking: storten;Zeeland (PV);2001;4453;1179;655;524;53;25;318;48;1192;190;2;29;1;24
2638;Eindverwerking: storten;Zeeland (PV);2002;5551;1438;420;1018;56;27;421;63;1442;222;2;44;1;30
2639;Eindverwerking: storten;Zeeland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2640;Eindverwerking: storten;Zeeland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2641;Eindverwerking: storten;Zeeland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2642;Eindverwerking: storten;Zeeland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2643;Eindverwerking: storten;Zeeland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2644;Eindverwerking: storten;Zeeland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2645;Eindverwerking: storten;Zeeland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2646;Eindverwerking: storten;Zeeland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2647;Eindverwerking: storten;Zeeland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2648;Eindverwerking: storten;Zeeland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2649;Eindverwerking: storten;Zeeland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2650;Eindverwerking: storten;Zeeland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2651;Eindverwerking: storten;Zeeland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2652;Eindverwerking: storten;Zeeland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2653;Eindverwerking: storten;Zeeland (PV);2018;5080;1305;460;845;65;44;638;53;1522;144;2;30;1;46
2654;Eindverwerking: storten;Zeeland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2655;Eindverwerking: storten;Zeeland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2656;Eindverwerking: storten;Noord-Brabant (PV);1981;38500;12446;5530;6916;347;252;7310;6194;22026;4512;134;1722;31;76
2657;Eindverwerking: storten;Noord-Brabant (PV);1985;45741;17643;10345;7298;773;351;6450;9100;17462;3534;79;921;29;88
2658;Eindverwerking: storten;Noord-Brabant (PV);1990;166450;43964;20973;22991;1555;695;18972;5670;43002;7684;117;2240;73;240
2659;Eindverwerking: storten;Noord-Brabant (PV);1991;147021;39474;19635;19839;1366;670;16737;5326;32271;5847;93;1788;54;201
2660;Eindverwerking: storten;Noord-Brabant (PV);1992;157940;41160;20224;20936;1382;723;19291;4126;38840;6229;98;1531;45;240
2661;Eindverwerking: storten;Noord-Brabant (PV);1993;112044;30109;14925;15184;1007;528;14104;4198;29252;4907;67;1055;31;190
2662;Eindverwerking: storten;Noord-Brabant (PV);1994;135975;36682;18872;17810;1197;863;17152;3357;36530;5995;92;1284;44;256
2663;Eindverwerking: storten;Noord-Brabant (PV);1995;187605;56167;29903;26264;1763;1342;21031;3536;42743;6552;119;1895;49;293
2664;Eindverwerking: storten;Noord-Brabant (PV);1996;222253;53564;25056;28508;2037;1291;22599;3343;43692;6203;113;2072;46;321
2665;Eindverwerking: storten;Noord-Brabant (PV);1997;75700;22011;9335;12676;872;528;11349;1113;18662;3010;52;820;21;168
2666;Eindverwerking: storten;Noord-Brabant (PV);1998;2865;1530;694;836;42;48;810;64;1666;241;3;34;2;21
2667;Eindverwerking: storten;Noord-Brabant (PV);1999;6188;4309;2049;2260;157;123;1995;246;3958;619;6;144;3;48
2668;Eindverwerking: storten;Noord-Brabant (PV);2000;10;5;2;3;0;0;3;0;5;1;0;0;0;0
2669;Eindverwerking: storten;Noord-Brabant (PV);2001;18;10;4;6;0;0;6;0;10;2;0;0;0;0
2670;Eindverwerking: storten;Noord-Brabant (PV);2002;26;13;5;8;0;0;8;1;14;2;0;0;0;0
2671;Eindverwerking: storten;Noord-Brabant (PV);2003;8;4;2;2;0;0;3;0;5;1;0;0;0;0
2672;Eindverwerking: storten;Noord-Brabant (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2673;Eindverwerking: storten;Noord-Brabant (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2674;Eindverwerking: storten;Noord-Brabant (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2675;Eindverwerking: storten;Noord-Brabant (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2676;Eindverwerking: storten;Noord-Brabant (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2677;Eindverwerking: storten;Noord-Brabant (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2678;Eindverwerking: storten;Noord-Brabant (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2679;Eindverwerking: storten;Noord-Brabant (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2680;Eindverwerking: storten;Noord-Brabant (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2681;Eindverwerking: storten;Noord-Brabant (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2682;Eindverwerking: storten;Noord-Brabant (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2683;Eindverwerking: storten;Noord-Brabant (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2684;Eindverwerking: storten;Noord-Brabant (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2685;Eindverwerking: storten;Noord-Brabant (PV);2018;2835;672;294;378;34;26;248;50;642;56;1;26;0;6
2686;Eindverwerking: storten;Noord-Brabant (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2687;Eindverwerking: storten;Noord-Brabant (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2688;Eindverwerking: storten;Limburg (PV);1981;54665;8332;3382;4950;469;226;4012;6845;17935;7246;33;2473;14;66
2689;Eindverwerking: storten;Limburg (PV);1985;47850;11190;5140;6050;654;260;5559;2915;20139;8944;46;1504;13;84
2690;Eindverwerking: storten;Limburg (PV);1990;90289;27039;10109;16930;1482;572;9164;3948;25436;5729;46;2607;32;109
2691;Eindverwerking: storten;Limburg (PV);1991;98222;30293;15456;14837;1677;701;11385;4595;31845;7502;60;2293;51;150
