ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
3955;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2015 1e kwartaal;31917.0;17.0;1167.0;0.0;-3.0;0.0;-57.0;1470.0
3956;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2015 2e kwartaal;-10827.0;-29.0;1389.0;0.0;1943.0;0.0;-82.0;-1230.0
3957;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2015 3e kwartaal;-12139.0;-443.0;1258.0;0.0;166.0;0.0;-44.0;699.0
3958;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2015 4e kwartaal;-13322.0;108.0;1427.0;0.0;1224.0;0.0;-40.0;-398.0
3959;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2015;-4371.0;-347.0;5241.0;0.0;3330.0;0.0;-223.0;541.0
3960;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2016 1e kwartaal;33075.0;152.0;1978.0;0.0;-585.0;0.0;-1.0;-733.0
3961;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2016 2e kwartaal;-18481.0;-25.0;1264.0;0.0;-71.0;0.0;-178.0;-11.0
3962;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2016 3e kwartaal;14811.0;-158.0;639.0;0.0;-184.0;0.0;-21.0;-601.0
3963;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2016 4e kwartaal;-8474.0;-183.0;96.0;0.0;1814.0;0.0;-41.0;-859.0
3964;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2016;20931.0;-214.0;3977.0;0.0;974.0;0.0;-241.0;-2204.0
3965;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2017 1e kwartaal;51136.0;74.0;613.0;0.0;641.0;0.0;177.0;-1460.0
3966;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2017 2e kwartaal;-16030.0;70.0;2534.0;0.0;-79.0;0.0;-89.0;345.0
3967;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2017 3e kwartaal;12569.0;-34.0;1664.0;0.0;1230.0;0.0;-23.0;-332.0
3968;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2017 4e kwartaal;-11989.0;-143.0;2275.0;0.0;558.0;0.0;-70.0;309.0
3969;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2017;35686.0;-33.0;7086.0;0.0;2350.0;0.0;-5.0;-1138.0
3970;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2018 1e kwartaal;4676.0;-38.0;-142.0;0.0;1892.0;0.0;3.0;592.0
3971;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2018 2e kwartaal;-4531.0;-89.0;1895.0;0.0;96.0;0.0;1425.0;56.0
3972;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2018 3e kwartaal;-6981.0;111.0;814.0;0.0;-1424.0;0.0;63.0;-427.0
3973;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2018 4e kwartaal;-1977.0;-66.0;974.0;0.0;2127.0;0.0;88.0;-825.0
3974;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2018;-8813.0;-82.0;3541.0;0.0;2691.0;0.0;1579.0;-604.0
3975;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2019 1e kwartaal;13777.0;161.0;539.0;0.0;4727.0;0.0;-5.0;-175.0
3976;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2019 2e kwartaal;11188.0;-6.0;189.0;0.0;-203.0;0.0;351.0;-198.0
3977;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2019 3e kwartaal;14027.0;-36.0;44.0;0.0;-1841.0;0.0;276.0;264.0
3978;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2019 4e kwartaal;-4605.0;34.0;752.0;0.0;230.0;0.0;-550.0;-162.0
3979;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2019;34387.0;153.0;1524.0;0.0;2913.0;0.0;72.0;-271.0
3980;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2020 1e kwartaal;45876.0;236.0;1951.0;0.0;2105.0;0.0;-618.0;776.0
3981;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2020 2e kwartaal;102667.0;-398.0;1050.0;0.0;1489.0;0.0;542.0;266.0
3982;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2020 3e kwartaal;44974.0;11.0;994.0;0.0;-3102.0;0.0;-71.0;57.0
3983;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2020 4e kwartaal;8.0;104.0;1854.0;0.0;612.0;0.0;-646.0;-702.0
3984;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2020;193525.0;-47.0;5849.0;0.0;1104.0;0.0;-793.0;397.0
3985;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2021 1e kwartaal;35964.0;-1.0;1151.0;0.0;4395.0;0.0;-288.0;-46.0
3986;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2021 2e kwartaal;28330.0;-117.0;2407.0;0.0;-668.0;0.0;-189.0;207.0
3987;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2021 3e kwartaal;18822.0;-70.0;3167.0;0.0;-3473.0;0.0;-75.0;302.0
3988;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2021 4e kwartaal;13513.0;206.0;2413.0;0.0;-1944.0;0.0;-143.0;820.0
3989;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2021;96629.0;18.0;9138.0;0.0;-1690.0;0.0;-695.0;1283.0
3990;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2022 1e kwartaal;12783.0;-103.0;4334.0;0.0;-4274.0;0.0;268.0;-1520.0
3991;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2022 2e kwartaal;21856.0;-102.0;2437.0;0.0;-2464.0;0.0;211.0;-221.0
3992;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2022 3e kwartaal;13331.0;186.0;1641.0;0.0;-9592.0;0.0;154.0;-47.0
3993;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2022 4e kwartaal;-109794.0;209.0;2032.0;0.0;-418.0;0.0;5.0;561.0
3994;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2022;-61824.0;190.0;10444.0;0.0;-16748.0;0.0;638.0;-1227.0
3995;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2023 1e kwartaal;-6252.0;250.0;2467.0;0.0;510.0;0.0;-147.0;-563.0
3996;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2023 2e kwartaal;-27900.0;-106.0;387.0;0.0;432.0;0.0;-337.0;71.0
3997;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2023 3e kwartaal;361.0;-63.0;-1028.0;0.0;-714.0;0.0;326.0;-172.0
3998;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2023 4e kwartaal;-14515.0;115.0;1722.0;0.0;-3706.0;0.0;-49.0;168.0
3999;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2023;-48306.0;196.0;3548.0;0.0;-3478.0;0.0;-207.0;-496.0
4000;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;1999 1e kwartaal;;;;;;;;
4001;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;1999 2e kwartaal;;;;;;;;
4002;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;1999 3e kwartaal;;;;;;;;
4003;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;1999 4e kwartaal;;;;;;;;
4004;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;1999;;;;;;;;
4005;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2000 1e kwartaal;;;;;;;;
4006;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2000 2e kwartaal;;;;;;;;
4007;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2000 3e kwartaal;;;;;;;;
4008;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2000 4e kwartaal;;;;;;;;
4009;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2000;;;;;;;;
4010;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2001 1e kwartaal;;;;;;;;
4011;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2001 2e kwartaal;;;;;;;;
4012;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2001 3e kwartaal;;;;;;;;
4013;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2001 4e kwartaal;;;;;;;;
4014;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2001;;;;;;;;
4015;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2002 1e kwartaal;;;;;;;;
4016;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2002 2e kwartaal;;;;;;;;
4017;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2002 3e kwartaal;;;;;;;;
4018;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2002 4e kwartaal;;;;;;;;
4019;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2002;;;;;;;;
4020;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2003 1e kwartaal;;;;;;;;
4021;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2003 2e kwartaal;;;;;;;;
4022;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2003 3e kwartaal;;;;;;;;
4023;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2003 4e kwartaal;;;;;;;;
4024;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2003;;;;;;;;
4025;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2004 1e kwartaal;;;;;;;;
4026;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2004 2e kwartaal;;;;;;;;
4027;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2004 3e kwartaal;;;;;;;;
4028;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2004 4e kwartaal;;;;;;;;
4029;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2004;;;;;;;;
4030;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2005 1e kwartaal;;;;;;;;
4031;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2005 2e kwartaal;;;;;;;;
4032;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2005 3e kwartaal;;;;;;;;
4033;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2005 4e kwartaal;;;;;;;;
4034;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2005;;;;;;;;
4035;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2006 1e kwartaal;;;;;;;;
4036;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2006 2e kwartaal;;;;;;;;
4037;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2006 3e kwartaal;;;;;;;;
4038;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2006 4e kwartaal;;;;;;;;
4039;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2006;;;;;;;;
4040;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2007 1e kwartaal;;;;;;;;
4041;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2007 2e kwartaal;;;;;;;;
4042;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2007 3e kwartaal;;;;;;;;
4043;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2007 4e kwartaal;;;;;;;;
4044;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2007;;;;;;;;
4045;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2008 1e kwartaal;;;;;;;;
4046;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2008 2e kwartaal;;;;;;;;
4047;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2008 3e kwartaal;;;;;;;;
4048;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2008 4e kwartaal;;;;;;;;
4049;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2008;;;;;;;;
4050;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2009 1e kwartaal;;;;;;;;
4051;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2009 2e kwartaal;;;;;;;;
4052;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2009 3e kwartaal;;;;;;;;
4053;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2009 4e kwartaal;;;;;;;;
4054;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2009;;;;;;;;
4055;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2010 1e kwartaal;1037.0;69.0;-412.0;0.0;309.0;0.0;-22.0;79.0
4056;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2010 2e kwartaal;15172.0;26.0;313.0;0.0;-16456.0;0.0;-13.0;-23.0
4057;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2010 3e kwartaal;-2037.0;-252.0;90.0;0.0;-13.0;0.0;-82.0;-11.0
4058;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2010 4e kwartaal;449.0;-38.0;-228.0;0.0;-8.0;0.0;3.0;-20.0
4059;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2010;14621.0;-195.0;-237.0;0.0;-16168.0;0.0;-114.0;25.0
4060;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2011 1e kwartaal;-1145.0;-323.0;-1409.0;0.0;1532.0;0.0;84.0;-9.0
4061;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2011 2e kwartaal;-293.0;-121.0;523.0;0.0;-17.0;0.0;-185.0;-12.0
4062;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2011 3e kwartaal;1567.0;208.0;1326.0;0.0;12.0;0.0;-120.0;-11.0
4063;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2011 4e kwartaal;714.0;-88.0;209.0;0.0;108.0;0.0;-46.0;-11.0
4064;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2011;843.0;-324.0;649.0;0.0;1635.0;0.0;-267.0;-43.0
4065;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2012 1e kwartaal;-903.0;16.0;819.0;0.0;40.0;0.0;-40.0;35.0
4066;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2012 2e kwartaal;1584.0;-102.0;426.0;0.0;38.0;0.0;-107.0;2.0
4067;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2012 3e kwartaal;-490.0;-12.0;738.0;0.0;32.0;0.0;-84.0;12.0
4068;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2012 4e kwartaal;-663.0;-72.0;159.0;0.0;34.0;0.0;-41.0;6.0
4069;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2012;-472.0;-170.0;2142.0;0.0;144.0;0.0;-272.0;55.0
4070;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2013 1e kwartaal;349.0;-290.0;-688.0;0.0;76.0;0.0;6.0;1.0
4071;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2013 2e kwartaal;-405.0;-185.0;-619.0;0.0;-73.0;0.0;17.0;-10.0
4072;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2013 3e kwartaal;-497.0;-68.0;-112.0;0.0;-95.0;0.0;42.0;-7.0
4073;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2013 4e kwartaal;-5018.0;-132.0;-544.0;0.0;-48.0;0.0;100.0;-11.0
4074;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2013;-5571.0;-675.0;-1963.0;0.0;-140.0;0.0;165.0;-27.0
4075;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2014 1e kwartaal;-135.0;91.0;478.0;0.0;12.0;0.0;3.0;15.0
4076;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2014 2e kwartaal;295.0;16.0;488.0;0.0;23.0;0.0;-114.0;-29.0
4077;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2014 3e kwartaal;1706.0;-31.0;244.0;0.0;235.0;0.0;-257.0;-11.0
4078;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2014 4e kwartaal;-11880.0;84.0;886.0;0.0;1806.0;0.0;-305.0;-11.0
4079;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2014;-10014.0;160.0;2096.0;0.0;2076.0;0.0;-673.0;-36.0
4080;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2015 1e kwartaal;4181.0;33.0;242.0;0.0;642.0;0.0;309.0;-326.0
4081;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2015 2e kwartaal;-1369.0;-13.0;-421.0;0.0;-262.0;0.0;-167.0;198.0
4082;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2015 3e kwartaal;-293.0;-72.0;-53.0;0.0;-36.0;0.0;-79.0;-261.0
4083;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2015 4e kwartaal;1114.0;-10.0;-58.0;0.0;183.0;0.0;111.0;218.0
4084;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2015;3633.0;-62.0;-290.0;0.0;527.0;0.0;174.0;-171.0
4085;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2016 1e kwartaal;-3147.0;26.0;-47.0;0.0;-310.0;0.0;-46.0;-41.0
4086;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2016 2e kwartaal;750.0;81.0;275.0;0.0;133.0;0.0;-76.0;-32.0
4087;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2016 3e kwartaal;-323.0;-1.0;93.0;0.0;-44.0;0.0;57.0;-11.0
4088;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2016 4e kwartaal;4383.0;17.0;-457.0;0.0;38299.0;0.0;119.0;-29.0
4089;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2016;1663.0;123.0;-136.0;0.0;38078.0;0.0;54.0;-113.0
4090;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2017 1e kwartaal;-504.0;-8.0;74.0;0.0;-56.0;0.0;-23.0;-8.0
4091;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2017 2e kwartaal;-2918.0;-6.0;-92.0;0.0;-325.0;0.0;241.0;-20.0
4092;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2017 3e kwartaal;-1405.0;-5.0;106.0;0.0;-158.0;0.0;61.0;-13.0
4093;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2017 4e kwartaal;-619.0;-3.0;193.0;0.0;-131.0;0.0;194.0;-2.0
4094;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2017;-5446.0;-22.0;281.0;0.0;-670.0;0.0;473.0;-43.0
4095;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2018 1e kwartaal;-929.0;-17.0;-228.0;0.0;-189.0;0.0;-37.0;-10.0
4096;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2018 2e kwartaal;1698.0;9.0;47.0;0.0;484.0;0.0;1231.0;-20.0
4097;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2018 3e kwartaal;213.0;6.0;-260.0;0.0;64.0;0.0;1303.0;-15.0
4098;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2018 4e kwartaal;338.0;-31.0;-12.0;0.0;121.0;0.0;-1779.0;-95.0
4099;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2018;1320.0;-33.0;-453.0;0.0;480.0;0.0;718.0;-140.0
4100;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2019 1e kwartaal;690.0;36.0;689.0;0.0;340.0;0.0;1797.0;-1769.0
4101;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2019 2e kwartaal;-514.0;-6.0;732.0;0.0;-259.0;0.0;2069.0;-18.0
4102;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2019 3e kwartaal;1389.0;4.0;688.0;0.0;880.0;0.0;-905.0;-15.0
4103;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2019 4e kwartaal;-787.0;-3.0;-922.0;0.0;-597.0;0.0;965.0;-11.0
4104;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2019;778.0;31.0;1187.0;0.0;364.0;0.0;3926.0;-1813.0
4105;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2020 1e kwartaal;683.0;-7.0;32.0;0.0;468.0;0.0;-1976.0;-22.0
4106;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2020 2e kwartaal;-873.0;-1.0;688.0;0.0;-474.0;0.0;3651.0;1.0
4107;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2020 3e kwartaal;-1393.0;-2.0;220.0;0.0;-874.0;0.0;1964.0;4.0
4108;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Overige mutaties;2020 4e kwartaal;-1319.0;-3.0;-26.0;0.0;-865.0;0.0;2128.0;-3.0
