ID;CPA2015;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
5912;5224 Vrachtbehandeling;2008 4e kwartaal;93.0;1.5;5.2
5913;5224 Vrachtbehandeling;2008;92.2;;4.1
5914;5224 Vrachtbehandeling;2009 1e kwartaal;94.4;1.6;2.9
5915;5224 Vrachtbehandeling;2009 2e kwartaal;92.3;-2.3;-0.4
5916;5224 Vrachtbehandeling;2009 3e kwartaal;90.4;-2.1;-1.3
5917;5224 Vrachtbehandeling;2009 4e kwartaal;91.2;0.9;-1.9
5918;5224 Vrachtbehandeling;2009;92.1;;-0.2
5919;5224 Vrachtbehandeling;2010 1e kwartaal;87.5;-4.1;-7.3
5920;5224 Vrachtbehandeling;2010 2e kwartaal;89.5;2.2;-3.1
5921;5224 Vrachtbehandeling;2010 3e kwartaal;88.4;-1.2;-2.2
5922;5224 Vrachtbehandeling;2010 4e kwartaal;89.5;1.3;-1.9
5923;5224 Vrachtbehandeling;2010;88.7;;-3.6
5924;5224 Vrachtbehandeling;2011 1e kwartaal;92.0;2.8;5.1
5925;5224 Vrachtbehandeling;2011 2e kwartaal;92.8;0.8;3.7
5926;5224 Vrachtbehandeling;2011 3e kwartaal;91.9;-0.9;4.0
5927;5224 Vrachtbehandeling;2011 4e kwartaal;91.9;0.0;2.7
5928;5224 Vrachtbehandeling;2011;92.2;;3.9
5929;5224 Vrachtbehandeling;2012 1e kwartaal;90.3;-1.8;-1.9
5930;5224 Vrachtbehandeling;2012 2e kwartaal;91.6;1.5;-1.3
5931;5224 Vrachtbehandeling;2012 3e kwartaal;90.3;-1.4;-1.8
5932;5224 Vrachtbehandeling;2012 4e kwartaal;90.5;0.2;-1.6
5933;5224 Vrachtbehandeling;2012;90.6;;-1.6
5934;5224 Vrachtbehandeling;2013 1e kwartaal;91.9;1.6;1.8
5935;5224 Vrachtbehandeling;2013 2e kwartaal;92.2;0.4;0.7
5936;5224 Vrachtbehandeling;2013 3e kwartaal;91.7;-0.5;1.6
5937;5224 Vrachtbehandeling;2013 4e kwartaal;93.9;2.4;3.8
5938;5224 Vrachtbehandeling;2013;92.4;;2.0
5939;5224 Vrachtbehandeling;2014 1e kwartaal;94.3;0.5;2.6
5940;5224 Vrachtbehandeling;2014 2e kwartaal;94.4;0.1;2.4
5941;5224 Vrachtbehandeling;2014 3e kwartaal;94.1;-0.4;2.6
5942;5224 Vrachtbehandeling;2014 4e kwartaal;94.7;0.7;0.9
5943;5224 Vrachtbehandeling;2014;94.4;;2.1
5944;5224 Vrachtbehandeling;2015 1e kwartaal;93.1;-1.7;-1.3
5945;5224 Vrachtbehandeling;2015 2e kwartaal;95.2;2.3;0.8
5946;5224 Vrachtbehandeling;2015 3e kwartaal;94.9;-0.3;0.9
5947;5224 Vrachtbehandeling;2015 4e kwartaal;95.4;0.5;0.7
5948;5224 Vrachtbehandeling;2015;94.6;;0.3
5949;5224 Vrachtbehandeling;2016 1e kwartaal;94.3;-1.2;1.3
5950;5224 Vrachtbehandeling;2016 2e kwartaal;96.3;2.1;1.1
5951;5224 Vrachtbehandeling;2016 3e kwartaal;95.7;-0.6;0.9
5952;5224 Vrachtbehandeling;2016 4e kwartaal;94.1;-1.7;-1.3
5953;5224 Vrachtbehandeling;2016;95.1;;0.5
5954;5224 Vrachtbehandeling;2017 1e kwartaal;93.3;-0.8;-1.0
5955;5224 Vrachtbehandeling;2017 2e kwartaal;93.7;0.4;-2.7
5956;5224 Vrachtbehandeling;2017 3e kwartaal;93.5;-0.2;-2.3
5957;5224 Vrachtbehandeling;2017 4e kwartaal;93.6;0.1;-0.6
5958;5224 Vrachtbehandeling;2017;93.5;;-1.7
5959;5224 Vrachtbehandeling;2018 1e kwartaal;93.8;0.2;0.5
5960;5224 Vrachtbehandeling;2018 2e kwartaal;92.5;-1.3;-1.2
5961;5224 Vrachtbehandeling;2018 3e kwartaal;91.5;-1.1;-2.1
5962;5224 Vrachtbehandeling;2018 4e kwartaal;92.8;1.4;-0.8
5963;5224 Vrachtbehandeling;2018;92.7;;-0.9
5964;5224 Vrachtbehandeling;2019 1e kwartaal;94.9;2.3;1.2
5965;5224 Vrachtbehandeling;2019 2e kwartaal;95.0;0.1;2.7
5966;5224 Vrachtbehandeling;2019 3e kwartaal;94.7;-0.4;3.4
5967;5224 Vrachtbehandeling;2019 4e kwartaal;95.0;0.4;2.4
5968;5224 Vrachtbehandeling;2019;94.9;;2.4
5969;5224 Vrachtbehandeling;2020 1e kwartaal;96.5;1.5;1.6
5970;5224 Vrachtbehandeling;2020 2e kwartaal;96.8;0.3;1.8
5971;5224 Vrachtbehandeling;2020 3e kwartaal;97.1;0.3;2.5
5972;5224 Vrachtbehandeling;2020 4e kwartaal;99.3;2.3;4.5
5973;5224 Vrachtbehandeling;2020;97.4;;2.6
5974;5224 Vrachtbehandeling;2021 1e kwartaal;99.9;0.7;3.6
5975;5224 Vrachtbehandeling;2021 2e kwartaal;100.8;0.9;4.1
5976;5224 Vrachtbehandeling;2021 3e kwartaal;100.1;-0.7;3.2
5977;5224 Vrachtbehandeling;2021 4e kwartaal;99.1;-1.0;-0.2
5978;5224 Vrachtbehandeling;2021;100.0;;2.7
5979;5224 Vrachtbehandeling;2022 1e kwartaal;104.9;5.9;5.0
5980;5224 Vrachtbehandeling;2022 2e kwartaal;110.0;4.8;9.1
5981;5224 Vrachtbehandeling;2022 3e kwartaal;111.1;1.0;10.9
5982;5224 Vrachtbehandeling;2022 4e kwartaal;114.4;3.0;15.4
5983;5224 Vrachtbehandeling;2022;110.1;;10.1
5984;5224 Vrachtbehandeling;2023 1e kwartaal;116.6;2.0;11.1
5985;5224 Vrachtbehandeling;2023 2e kwartaal;116.1;-0.4;5.6
5986;5224 Vrachtbehandeling;2023 3e kwartaal;115.1;-0.9;3.6
5987;5224 Vrachtbehandeling;2023 4e kwartaal;117.1;1.8;2.4
5988;5224 Vrachtbehandeling;2023;116.2;;5.6
5989;5224 Vrachtbehandeling;2024 1e kwartaal;120.2;2.6;3.1
5990;5224 Vrachtbehandeling;2024 2e kwartaal;120.8;0.5;4.0
5991;5224 Vrachtbehandeling;2024 3e kwartaal;122.9;1.7;6.8
5992;5224 Vrachtbehandeling;2024 4e kwartaal;126.7;3.1;8.2
5993;5224 Vrachtbehandeling;2024;122.7;;5.5
5994;53 Post- en koeriersdiensten;2002 4e kwartaal;;;
5995;53 Post- en koeriersdiensten;2003 1e kwartaal;;;
5996;53 Post- en koeriersdiensten;2003 2e kwartaal;;;
5997;53 Post- en koeriersdiensten;2003 3e kwartaal;;;
5998;53 Post- en koeriersdiensten;2003 4e kwartaal;;;
5999;53 Post- en koeriersdiensten;2003;;;
6000;53 Post- en koeriersdiensten;2004 1e kwartaal;;;
6001;53 Post- en koeriersdiensten;2004 2e kwartaal;;;
6002;53 Post- en koeriersdiensten;2004 3e kwartaal;;;
6003;53 Post- en koeriersdiensten;2004 4e kwartaal;;;
6004;53 Post- en koeriersdiensten;2004;;;
6005;53 Post- en koeriersdiensten;2005 1e kwartaal;;;
6006;53 Post- en koeriersdiensten;2005 2e kwartaal;;;
6007;53 Post- en koeriersdiensten;2005 3e kwartaal;;;
6008;53 Post- en koeriersdiensten;2005 4e kwartaal;;;
6009;53 Post- en koeriersdiensten;2005;;;
6010;53 Post- en koeriersdiensten;2006 1e kwartaal;;;
6011;53 Post- en koeriersdiensten;2006 2e kwartaal;;;
6012;53 Post- en koeriersdiensten;2006 3e kwartaal;;;
6013;53 Post- en koeriersdiensten;2006 4e kwartaal;;;
6014;53 Post- en koeriersdiensten;2006;;;
6015;53 Post- en koeriersdiensten;2007 1e kwartaal;;;
6016;53 Post- en koeriersdiensten;2007 2e kwartaal;;;
6017;53 Post- en koeriersdiensten;2007 3e kwartaal;;;
6018;53 Post- en koeriersdiensten;2007 4e kwartaal;;;
6019;53 Post- en koeriersdiensten;2007;;;
6020;53 Post- en koeriersdiensten;2008 1e kwartaal;;;
6021;53 Post- en koeriersdiensten;2008 2e kwartaal;;;
6022;53 Post- en koeriersdiensten;2008 3e kwartaal;;;
6023;53 Post- en koeriersdiensten;2008 4e kwartaal;;;
6024;53 Post- en koeriersdiensten;2008;;;
6025;53 Post- en koeriersdiensten;2009 1e kwartaal;;;
6026;53 Post- en koeriersdiensten;2009 2e kwartaal;;;
6027;53 Post- en koeriersdiensten;2009 3e kwartaal;;;
6028;53 Post- en koeriersdiensten;2009 4e kwartaal;;;
6029;53 Post- en koeriersdiensten;2009;;;
6030;53 Post- en koeriersdiensten;2010 1e kwartaal;;;
6031;53 Post- en koeriersdiensten;2010 2e kwartaal;;;
6032;53 Post- en koeriersdiensten;2010 3e kwartaal;;;
6033;53 Post- en koeriersdiensten;2010 4e kwartaal;;;
6034;53 Post- en koeriersdiensten;2010;;;
6035;53 Post- en koeriersdiensten;2011 1e kwartaal;;;
6036;53 Post- en koeriersdiensten;2011 2e kwartaal;;;
6037;53 Post- en koeriersdiensten;2011 3e kwartaal;;;
6038;53 Post- en koeriersdiensten;2011 4e kwartaal;;;
6039;53 Post- en koeriersdiensten;2011;;;
6040;53 Post- en koeriersdiensten;2012 1e kwartaal;;;
6041;53 Post- en koeriersdiensten;2012 2e kwartaal;;;
6042;53 Post- en koeriersdiensten;2012 3e kwartaal;;;
6043;53 Post- en koeriersdiensten;2012 4e kwartaal;;;
6044;53 Post- en koeriersdiensten;2012;;;
6045;53 Post- en koeriersdiensten;2013 1e kwartaal;;;
6046;53 Post- en koeriersdiensten;2013 2e kwartaal;;;
6047;53 Post- en koeriersdiensten;2013 3e kwartaal;;;
6048;53 Post- en koeriersdiensten;2013 4e kwartaal;;;
6049;53 Post- en koeriersdiensten;2013;;;
6050;53 Post- en koeriersdiensten;2014 1e kwartaal;;;
6051;53 Post- en koeriersdiensten;2014 2e kwartaal;;;
6052;53 Post- en koeriersdiensten;2014 3e kwartaal;;;
6053;53 Post- en koeriersdiensten;2014 4e kwartaal;;;
6054;53 Post- en koeriersdiensten;2014;;;
6055;53 Post- en koeriersdiensten;2015 1e kwartaal;;;
6056;53 Post- en koeriersdiensten;2015 2e kwartaal;;;
6057;53 Post- en koeriersdiensten;2015 3e kwartaal;;;
6058;53 Post- en koeriersdiensten;2015 4e kwartaal;;;
6059;53 Post- en koeriersdiensten;2015;;;
6060;53 Post- en koeriersdiensten;2016 1e kwartaal;;;
6061;53 Post- en koeriersdiensten;2016 2e kwartaal;;;
6062;53 Post- en koeriersdiensten;2016 3e kwartaal;;;
6063;53 Post- en koeriersdiensten;2016 4e kwartaal;;;
6064;53 Post- en koeriersdiensten;2016;;;
6065;53 Post- en koeriersdiensten;2017 1e kwartaal;;;
6066;53 Post- en koeriersdiensten;2017 2e kwartaal;;;
6067;53 Post- en koeriersdiensten;2017 3e kwartaal;;;
6068;53 Post- en koeriersdiensten;2017 4e kwartaal;;;
6069;53 Post- en koeriersdiensten;2017;;;
6070;53 Post- en koeriersdiensten;2018 1e kwartaal;;;
6071;53 Post- en koeriersdiensten;2018 2e kwartaal;;;
6072;53 Post- en koeriersdiensten;2018 3e kwartaal;;;
6073;53 Post- en koeriersdiensten;2018 4e kwartaal;;;
6074;53 Post- en koeriersdiensten;2018;;;
6075;53 Post- en koeriersdiensten;2019 1e kwartaal;;;
6076;53 Post- en koeriersdiensten;2019 2e kwartaal;;;
6077;53 Post- en koeriersdiensten;2019 3e kwartaal;;;
6078;53 Post- en koeriersdiensten;2019 4e kwartaal;;;
6079;53 Post- en koeriersdiensten;2019;;;
6080;53 Post- en koeriersdiensten;2020 1e kwartaal;;;
6081;53 Post- en koeriersdiensten;2020 2e kwartaal;;;
6082;53 Post- en koeriersdiensten;2020 3e kwartaal;;;
6083;53 Post- en koeriersdiensten;2020 4e kwartaal;;;
6084;53 Post- en koeriersdiensten;2020;;;
6085;53 Post- en koeriersdiensten;2021 1e kwartaal;99.5;;
6086;53 Post- en koeriersdiensten;2021 2e kwartaal;99.8;0.3;
6087;53 Post- en koeriersdiensten;2021 3e kwartaal;100.1;0.3;
6088;53 Post- en koeriersdiensten;2021 4e kwartaal;100.5;0.4;
6089;53 Post- en koeriersdiensten;2021;100.0;;
6090;53 Post- en koeriersdiensten;2022 1e kwartaal;104.3;3.7;4.8
6091;53 Post- en koeriersdiensten;2022 2e kwartaal;105.5;1.2;5.7
6092;53 Post- en koeriersdiensten;2022 3e kwartaal;107.4;1.7;7.2
6093;53 Post- en koeriersdiensten;2022 4e kwartaal;107.2;-0.1;6.6
6094;53 Post- en koeriersdiensten;2022;106.1;;6.1
6095;53 Post- en koeriersdiensten;2023 1e kwartaal;115.2;7.5;10.5
6096;53 Post- en koeriersdiensten;2023 2e kwartaal;114.8;-0.3;8.8
6097;53 Post- en koeriersdiensten;2023 3e kwartaal;115.1;0.2;7.2
6098;53 Post- en koeriersdiensten;2023 4e kwartaal;116.0;0.8;8.2
6099;53 Post- en koeriersdiensten;2023;115.3;;8.7
6100;53 Post- en koeriersdiensten;2024 1e kwartaal;122.0;5.1;5.9
6101;53 Post- en koeriersdiensten;2024 2e kwartaal;122.3;0.3;6.5
6102;53 Post- en koeriersdiensten;2024 3e kwartaal;122.0;-0.3;5.9
6103;53 Post- en koeriersdiensten;2024 4e kwartaal;121.8;-0.1;5.0
6104;53 Post- en koeriersdiensten;2024;122.0;;5.8
6105;532 Andere post- en koeriersdiensten;2002 4e kwartaal;;;
6106;532 Andere post- en koeriersdiensten;2003 1e kwartaal;;;
6107;532 Andere post- en koeriersdiensten;2003 2e kwartaal;;;
