ID;RegionalDivisions;Periods;TotalMunicipalWaste_1;TotalHouseholdWaste_2;MixedHouseholdWaste_3;BulkyHouseholdWaste_4;RenovationWaste_5;OrganicKitchenAndGardenWaste_6;PaperAndCardboard_7;Textiles_8;ContainerGlass_9;PlasticPackaging_10;CartonsForBeverages_11;MetalPackaging_12;MixedPackaging_13;HouseholdHazardousWaste_14;Diapers_15;FryingFatAndOils_16;MixedRecyclables_17;BulkyGardenWaste_18;WasteElectricalAndElectronicEquipm_19;Furniture_20;Plastics_21;Carpeting_22;Mattresses_23;Rubble_24;Wood_25;PreservedWood_26;ScrapMetals_27;FlatGlass_28;BitumenRoofCoveringMaterials_29;Gypsum_30;WasteContainingAsbestos_31;UncontaminatedSoil_32;UsedTyres_33;ExpandedPolystyrene_34;GasCylindersAndFireExtinguishers_35;Carcasses_36;OtherWasteCategories_37;TotalHouseholdWaste_38;MixedHouseholdWaste_39;BulkyHouseholdWaste_40;RenovationWaste_41;OrganicKitchenAndGardenWaste_42;PaperAndCardboard_43;Textiles_44;ContainerGlass_45;PlasticPackaging_46;CartonsForBeverages_47;MetalPackaging_48;MixedPackaging_49;HouseholdHazardousWaste_50;Diapers_51;FryingFatAndOils_52;MixedRecyclables_53;BulkyGardenWaste_54;WasteElectricalAndElectronicEquipm_55;Furniture_56;Plastics_57;Carpeting_58;Mattresses_59;Rubble_60;Wood_61;PreservedWood_62;ScrapMetals_63;FlatGlass_64;BitumenRoofCoveringMaterials_65;Gypsum_66;WasteContainingAsbestos_67;UncontaminatedSoil_68;UsedTyres_69;ExpandedPolystyrene_70;GasCylindersAndFireExtinguishers_71;Carcasses_72;OtherWasteCategories_73;TotalHouseholdWaste_74;MixedHouseholdWaste_75;BulkyHouseholdWaste_76;RenovationWaste_77;OrganicKitchenAndGardenWaste_78;PaperAndCardboard_79;Textiles_80;ContainerGlass_81;PlasticPackaging_82;CartonsForBeverages_83;MetalPackaging_84;MixedPackaging_85;HouseholdHazardousWaste_86;Diapers_87;FryingFatAndOils_88;MixedRecyclables_89;BulkyGardenWaste_90;WasteElectricalAndElectronicEquipm_91;Furniture_92;Plastics_93;Carpeting_94;Mattresses_95;Rubble_96;Wood_97;PreservedWood_98;ScrapMetals_99;FlatGlass_100;BitumenRoofCoveringMaterials_101;Gypsum_102;WasteContainingAsbestos_103;UncontaminatedSoil_104;UsedTyres_105;ExpandedPolystyrene_106;GasCylindersAndFireExtinguishers_107;Carcasses_108;OtherWasteCategories_109;TotalCleansingServicesAndOtherWaste_110;Litter_111;WasteFromSeweragesPumpingStations_112;FloatingWaste_113;OrganicWaste_114;MixedWasteFromFestivities_115;MixedMarketWaste_116;OtherCleansingServicesWaste_117;OfficeShopAndServicesWaste_118;ConstructionAndDemolitionWaste_119;HazardousWaste_120;TotalMunicipalWaste_121;TotalHouseholdWaste_122;MixedHouseholdWaste_123;BulkyHouseholdWaste_124;RenovationWaste_125;OrganicKitchenAndGardenWaste_126;PaperAndCardboard_127;Textiles_128;ContainerGlass_129;PlasticPackaging_130;CartonsForBeverages_131;MetalPackaging_132;MixedPackaging_133;HouseholdHazardousWaste_134;Diapers_135;FryingFatAndOils_136;MixedRecyclables_137;BulkyGardenWaste_138;WasteElectricalAndElectronicEquipm_139;Furniture_140;Plastics_141;Carpeting_142;Mattresses_143;Rubble_144;Wood_145;PreservedWood_146;ScrapMetals_147;FlatGlass_148;BitumenRoofCoveringMaterials_149;Gypsum_150;WasteContainingAsbestos_151;UncontaminatedSoil_152;UsedTyres_153;ExpandedPolystyrene_154;Carcasses_155;GasCylindersAndFireExtinguishers_156;OtherWasteCategories_157;TotalCleansingServicesAndOtherWaste_158;Litter_159;WasteFromSeweragesPumpingStations_160;FloatingWaste_161;OrganicWaste_162;MixedWasteFromFestivities_163;MixedMarketWaste_164;OtherCleansingServicesWaste_165;OfficeShopAndServicesWaste_166;ConstructionAndDemolitionWaste_167;HazardousWaste_168;SmallHouseholdWaste_169;BulkyHouseholdWaste_170;HouseholdWaste_171;SmallHouseholdWaste_172;BulkyHouseholdWaste_173;RecyclingAndReuse_174;Composting_175;SeparationAfterwards_176;Incineration_177;Landfilling_178;RecyclingAndReuse_179;Composting_180;SeparationAfterwards_181;Incineration_182;Landfilling_183;RecyclingAndReuse_184;Composting_185;SeparationAfterwards_186;Incineration_187;Landfilling_188;RecyclingAndReuse_189;Composting_190;SeparationAfterwards_191;Incineration_192;Landfilling_193;RecyclingAndReuse_194;Composting_195;SeparationAfterwards_196;Incineration_197;Landfilling_198;NumberOfDutchMunicipalities_199;RespondingMunicipalities_200;TotalNumberOfInhabitants_201;InhabitantsInRespondingMunicipalities_202
727;Not urbanised;2007;1412;1252;431;65;15;246;173;9;45;1;0.2;0.6;;3;3.0;;;90;9;3.0;0.0;1.0;;74;51.0;4.0;9;2.0;2.0;;4.0;11.0;0.4;;;;1.3;849;430;13;2;245;142;2;1;0;0.1;0.2;;0;0.0;;;9.0;1;2.0;0.0;0.0;;0.0;0.0;0.0;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;403;1;52;12;1;31;7;44;1;0.1;0.4;;3;3.0;;;81;8;2.0;0.0;1.0;;74;50.0;4.0;9;2.0;2.0;;4.0;11.0;0.4;;;;1.3;159;28;12;1;110;0.0;0;4.0;3;0;0;701;622;214;32;7;122;86;4;22;1;0.1;0.3;;1.4;1.3;;;45;5;2.0;0.2;0.4;;37;25.0;2.0;5;0.9;0.8;;1.8;5.0;0.2;;;;0.6;79;14;6;1;55;0.0;0;2.0;2;0;0;73;27;59;53;77;29.0;31.0;22.0;16.0;2.0;32.0;26.0;22.0;18.0;2.0;0.0;0.0;49.0;47.0;3.0;0.0;0.0;73.0;23.0;4.0;4.0;66.0;20.0;3.0;8.0;130;94;2014;94
728;Not urbanised;2008;1396;1235;425;65;9;238;177;10;45;2;0.3;0.6;;3;2.0;;;89;10;4.0;1.0;1.0;;73;49.0;4.0;9;2.0;2.0;;3.0;9.0;0.4;;;;1.8;840;424;13;0;238;147;2;1;1;0.1;0.1;;0;0.0;;;9.0;1;2.0;0.0;0.0;;0.0;0.0;0.0;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;395;1;52;9;0;30;7;44;1;0.2;0.5;;2;2.0;;;79;9;1.0;1.0;1.0;;73;49.0;4.0;9;2.0;2.0;;3.0;9.0;0.4;;;;1.8;161;29;12;0;111;0.0;0;3.0;4;0;0;692;613;211;32;4;118;88;5;23;1;0.1;0.3;;1.4;1.1;;;44;5;2.0;0.3;0.6;;36;25.0;2.0;5;0.8;0.8;;1.6;5.0;0.2;;;;0.9;80;14;6;0;55;0.0;0;2.0;2;0;0;73;27;60;53;78;29.0;31.0;23.0;16.0;1.0;33.0;26.0;22.0;17.0;1.0;0.0;0.0;52.0;46.0;2.0;0.0;0.0;77.0;20.0;4.0;4.0;66.0;24.0;3.0;3.0;130;95;2016;94
729;Not urbanised;2009;1383;1219;414;61;9;240;167;9;43;5;0.3;0.4;;3;2.0;;;94;10;4.0;1.0;1.0;;76;48.0;4.0;10;2.0;1.0;;3.0;9.0;0.4;;;;2.3;822;413;13;0;240;137;2;1;3;0.1;0.1;;0;0.0;;;9.0;1;2.0;0.0;0.0;;0.0;0.0;0.0;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;397;0;49;9;0;29;7;42;2;0.2;0.3;;3;2.0;;;85;9;2.0;1.0;1.0;;76;48.0;4.0;9;2.0;1.0;;3.0;9.0;0.4;;;;2.3;164;29;11;2;113;0.0;0;4.0;5;0;0;693;611;207;31;5;120;84;4;22;2;0.1;0.2;;1.5;0.9;;;47;5;2.0;0.3;0.5;;38;24.0;2.0;5;0.8;0.7;;1.6;4.0;0.2;;;;1.1;82;15;6;1;57;0.0;0;2.0;2;0;0;72;28;60;53;79;29.0;32.0;23.0;16.0;1.0;32.0;27.0;22.0;17.0;1.0;0.0;0.0;52.0;48.0;0.0;0.0;0.0;81.0;19.0;0.0;4.0;65.0;24.0;3.0;4.0;128;96;1996;95
730;Not urbanised;2010;1304;1146;386;56;8;221;159;8;42;13;0.3;0.4;;3;2.0;;;88;10;5.0;1.0;1.0;;68;44.0;4.0;8;1.0;1.0;;3.0;11.0;0.4;;;;2.4;775;385;9;0;221;135;2;1;10;0.1;0.1;;0;0.0;;;7.0;1;3.0;0.0;0.0;;0.0;0.0;0.0;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;371;1;47;8;0;24;7;41;3;0.2;0.3;;2;2.0;;;80;9;2.0;1.0;1.0;;68;44.0;4.0;7;1.0;1.0;;3.0;11.0;0.4;;;;2.4;158;26;10;1;112;0.0;0;3.0;5;0;0;684;601;203;29;4;116;83;4;22;7;0.1;0.2;;1.4;0.8;;;46;5;2.0;0.3;0.5;;36;23.0;2.0;4;0.8;0.7;;1.4;6.0;0.2;;;;1.3;83;14;5;0;59;0.0;0;1.0;3;0;0;73;27;61;54;79;30.0;32.0;21.0;17.0;1.0;33.0;27.0;21.0;18.0;0.0;0.0;0.0;50.0;50.0;0.0;1.0;0.0;68.0;31.0;0.0;5.0;67.0;21.0;4.0;2.0;119;97;1905;98
731;Not urbanised;2011;1275;1113;366;56;8;223;147;7;39;13;0.3;0.3;;3;1.0;;;81;10;4.0;1.0;1.0;;73;46.0;5.0;8;2.0;1.0;;3.0;12.0;0.4;;;;2.7;742;366;9;0;223;123;1;1;10;0.1;0.1;;0;0.0;;;6.0;1;2.0;0.0;0.0;;0.0;0.0;0.0;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;371;1;47;8;0;24;6;39;3;0.2;0.2;;2;1.0;;;75;9;2.0;1.0;1.0;;73;46.0;5.0;8;2.0;1.0;;3.0;12.0;0.4;;;;2.7;162;26;10;0;117;0.0;0;3.0;5;0;0;703;614;202;31;4;123;81;4;22;7;0.2;0.2;;1.4;0.5;;;45;6;2.0;0.4;0.4;;40;26.0;3.0;4;0.9;0.8;;1.5;7.0;0.2;;;;1.5;89;14;6;0;64;0.0;0;2.0;3;0;0;72;28;61;54;80;30.0;32.0;19.0;18.0;1.0;34.0;27.0;19.0;20.0;0.0;0.0;0.0;46.0;54.0;0.0;1.0;0.0;60.0;40.0;0.0;6.0;66.0;18.0;6.0;5.0;111;97;1814;98
732;Not urbanised;2012;1243;1088;356;49;8;222;138;7;39;15;0.3;0.4;;3;1.0;;;90;9;4.0;1.0;1.0;;69;44.0;5.0;8;1.0;1.0;;3.0;12.0;0.4;;;;2.6;723;355;6;0;222;116;1;1;11;0.1;0.1;;0;0.0;;;7.0;0;2.0;0.0;0.0;;0.0;0.0;0.0;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;365;1;43;8;0;22;6;38;3;0.2;0.2;;2;1.0;;;83;9;2.0;1.0;1.0;;69;43.0;5.0;7;1.0;1.0;;3.0;12.0;0.4;;;;2.6;155;24;10;1;111;0.0;0;4.0;5;0;0;686;600;197;27;5;122;76;4;22;8;0.2;0.2;;1.5;0.4;;;49;5;2.0;0.5;0.5;;38;24.0;3.0;4;0.8;0.8;;1.4;7.0;0.2;;;;1.4;86;13;6;0;61;0.0;0;2.0;3;0;0;72;28;62;54;81;30.0;33.0;18.0;18.0;1.0;33.0;29.0;18.0;20.0;1.0;0.0;0.0;46.0;54.0;0.0;0.0;0.0;50.0;50.0;0.0;8.0;65.0;16.0;6.0;5.0;108;98;1813;97
733;Not urbanised;2013;1154;1017;331;44;8;206;126;7;37;15;0.4;0.5;;2;1.0;0.2;0.0;88;8;4.0;1.0;1.0;0.0;64;42.0;5.0;7;1.0;1.0;2.0;2.0;10.0;0.4;0.0;0.0;0.0;0.2;673;330;5;0;206;106;1;1;12;0.1;0.3;;0;0.0;0.0;0.0;9.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345;1;39;8;0;20;6;36;3;0.3;0.2;;2;1.0;0.2;0.0;79;8;3.0;1.0;1.0;0.0;64;42.0;5.0;6;1.0;1.0;2.0;2.0;10.0;0.4;0.0;0.0;0.0;0.2;136;22;10;0;97;0.0;0;2.0;5;0;0;659;581;189;25;5;118;72;4;21;9;0.2;0.3;;1.4;0.5;0.1;0.0;50;5;2.0;0.7;0.4;0.0;37;24.0;3.0;4;0.8;0.8;1.4;1.4;6.0;0.2;0.0;0.0;0.0;0.1;78;12;6;0;55;0.0;0;1.0;3;0;0;71;29;62;55;82;30.0;33.0;18.0;18.0;1.0;33.0;29.0;19.0;19.0;1.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;44.0;56.0;0.0;4.0;66.0;16.0;6.0;7.0;101;98;1750;99
734;Not urbanised;2014;1148;1005;311;42;8;222;120;7;36;17;0.5;0.5;;2;1.0;0.2;0.1;87;8;4.0;1.0;1.0;0.1;65;42.0;5.0;7;1.0;1.0;2.0;2.0;10.0;0.4;0.0;0.0;0.0;0.2;661;310;5;0;221;100;1;1;14;0.1;0.3;;0;0.0;0.0;0.1;7.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;344;1;37;8;0;21;6;35;3;0.3;0.2;;2;1.0;0.2;0.0;80;8;3.0;1.0;1.0;0.1;65;42.0;5.0;6;1.0;1.0;2.0;2.0;10.0;0.4;0.0;0.0;0.0;0.2;143;22;9;0;103;0.0;0;2.0;6;0;0;669;585;181;24;5;129;70;4;21;10;0.3;0.3;;1.3;0.4;0.1;0.1;51;5;2.0;0.7;0.3;0.1;38;24.0;3.0;4;0.8;0.8;1.4;1.3;6.0;0.3;0.0;0.0;0.0;0.1;83;13;5;0;60;0.0;0;1.0;4;0;0;71;29;64;57;83;30.0;35.0;17.0;17.0;1.0;33.0;30.0;17.0;19.0;1.0;0.0;0.0;48.0;52.0;0.0;0.0;0.0;42.0;58.0;0.0;10.0;64.0;17.0;3.0;6.0;99;93;1717;94
735;Not urbanised;2015;997;872;260;35;7;191;104;7;32;9;0.4;0.4;11.0;2;1.0;0.1;0.0;78;7;4.0;2.0;1.0;0.2;55;38.0;4.0;6;1.0;1.0;2.0;2.0;8.0;0.4;0.0;0.0;0.0;0.1;564;259;4;0;191;86;1;1;7;0.2;0.3;10.0;0;0.0;0.0;0.0;4.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;307;1;31;7;0;19;6;31;1;0.2;0.1;2.0;2;1.0;0.1;0.0;74;7;3.0;2.0;1.0;0.2;55;38.0;4.0;6;1.0;1.0;2.0;2.0;8.0;0.4;0.0;0.0;0.0;0.1;125;18;9;0;92;0.0;0;2.0;4;0;0;668;585;175;23;5;128;70;5;22;6;0.3;0.3;8.0;1.3;0.5;0.1;0.0;53;5;2.0;1.1;0.4;0.1;37;25.0;3.0;4;0.8;0.8;1.4;1.4;6.0;0.3;0.0;0.0;0.0;0.1;84;12;6;0;62;0.0;0;1.0;3;0;0;71;29;65;58;83;32.0;35.0;15.0;17.0;1.0;35.0;30.0;16.0;18.0;1.0;0.0;0.0;46.0;54.0;0.0;0.0;0.0;46.0;54.0;0.0;11.0;65.0;13.0;5.0;6.0;86;98;1491;98
736;Not urbanised;2016;985;859;229;33;8;201;101;7;32;4;0.2;0.3;23.0;2;1.0;0.2;0.0;84;8;4.0;2.0;1.0;0.4;52;39.0;4.0;6;1.0;1.0;2.0;2.0;7.0;0.5;0.0;0.0;0.0;0.1;545;227;3;0;201;83;1;1;3;0.1;0.3;21.0;0;0.0;0.0;0.0;5.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;313;3;30;8;0;18;6;31;1;0.1;0.0;2.0;2;1.0;0.1;0.0;80;8;3.0;2.0;1.0;0.4;52;39.0;4.0;6;1.0;1.0;2.0;2.0;7.0;0.5;0.0;0.0;0.0;0.1;126;20;9;0;92;0.0;0;2.0;3;0;0;670;584;156;23;5;137;69;5;22;2;0.1;0.2;16.0;1.4;0.6;0.1;0.0;57;5;3.0;1.6;0.4;0.3;36;27.0;3.0;4;0.9;0.8;1.4;1.6;5.0;0.3;0.0;0.0;0.0;0.0;86;13;6;0;63;0.0;0;1.0;2;0;0;70;30;69;62;84;31.0;38.0;14.0;16.0;1.0;34.0;33.0;14.0;18.0;1.0;0.0;0.0;44.0;56.0;0.0;0.0;0.0;38.0;62.0;0.0;6.0;69.0;15.0;5.0;5.0;83;96;1470;97
737;Not urbanised;2017;974;866;219;35;7;206;99;8;32;3;0.1;0.3;28.0;2;1.0;0.2;0.0;84;7;4.0;3.0;1.0;0.5;56;44.0;5.0;7;1.0;1.0;2.0;2.0;8.0;0.5;0.1;0.0;0.0;0.1;541;216;3;0;206;82;1;1;2;0.1;0.3;25.0;0;0.0;0.0;0.0;4.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;325;3;32;7;0;18;7;31;1;0.1;0.0;3.0;2;1.0;0.1;0.0;80;7;3.0;3.0;1.0;0.5;56;44.0;5.0;6;1.0;1.0;2.0;2.0;8.0;0.5;0.1;0.0;0.0;0.1;108;18;7;0;78;0.0;0;2.0;3;0;0;666;593;150;24;5;141;68;5;22;2;0.1;0.2;19.0;1.5;0.6;0.1;0.0;57;5;3.0;1.7;0.4;0.4;38;30.0;3.0;5;0.9;0.8;1.7;1.4;5.0;0.3;0.0;0.0;0.0;0.0;74;12;5;0;53;0.0;0;1.0;2;0;0;69;31;70;63;84;32.0;37.0;14.0;16.0;1.0;36.0;33.0;12.0;18.0;1.0;0.0;0.0;40.0;60.0;0.0;0.0;0.0;44.0;56.0;0.0;1.0;66.0;24.0;5.0;5.0;82;98;1461;98
738;Not urbanised;2018;912;812;194;34;7;190;92;7;31;1;0.1;0.3;31.0;2;1.0;0.2;0.0;79;7;4.0;3.0;0.0;0.6;54;45.0;5.0;6;1.0;1.0;2.0;2.0;8.0;0.4;0.1;0.0;0.0;0.1;495;190;4;0;190;76;0;1;1;0.1;0.3;27.0;0;0.0;0.0;0.0;4.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316;4;30;7;0;16;7;30;0;0.0;0.0;3.0;2;1.0;0.1;0.0;75;7;3.0;3.0;0.0;0.6;54;45.0;5.0;6;1.0;1.0;2.0;2.0;8.0;0.4;0.1;0.0;0.0;0.1;100;15;7;0;72;0.0;0;2.0;4;0;0;664;591;141;25;5;138;67;5;22;1;0.1;0.2;22.0;1.6;0.9;0.1;0.0;58;5;3.0;1.9;0.4;0.4;39;33.0;4.0;5;1.0;0.9;1.7;1.5;6.0;0.3;0.0;0.0;0.0;0.1;73;11;5;0;52;0.0;0;1.0;3;0;0;68;32;71;65;84;33.0;37.0;14.0;15.0;1.0;37.0;33.0;13.0;16.0;1.0;0.0;0.0;45.0;55.0;0.0;0.0;0.0;37.0;63.0;0.0;1.0;65.0;23.0;7.0;4.0;74;88;1373;90
739;Not urbanised;2019;897;789;183;31;13;191;85;7;30;0;0.0;0.6;32.0;2;1.0;0.2;0.0;73;8;5.0;3.0;1.0;0.9;52;45.0;5.0;7;1.0;1.0;3.0;2.0;6.0;0.5;0.1;0.0;0.0;0.1;480;179;4;0;191;70;1;2;0;0.0;0.6;29.0;0;0.0;0.0;0.0;3.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309;4;27;13;0;15;7;29;0;0.0;0.0;3.0;2;1.0;0.2;0.0;70;7;4.0;3.0;1.0;0.9;52;45.0;5.0;7;1.0;1.0;3.0;2.0;6.0;0.5;0.1;0.0;0.0;0.1;107;17;10;1;76;0.0;0;1.0;1;1;0;670;590;137;23;10;143;63;6;23;0;0.0;0.4;24.0;1.5;0.7;0.2;0.0;54;6;4.0;2.0;0.5;0.6;39;34.0;4.0;5;1.1;0.9;2.1;1.4;5.0;0.4;0.1;0.0;0.0;0.1;80;13;7;1;57;0.0;0;1.0;1;1;0;68;32;71;66;83;34.0;37.0;13.0;14.0;2.0;37.0;33.0;13.0;15.0;1.0;0.0;0.0;46.0;54.0;0.0;0.0;0.0;35.0;64.0;0.0;12.0;63.0;16.0;6.0;3.0;58;91;1339;89
740;Not urbanised;2020;959;848;187;33;16;203;83;7;32;0;0.0;0.7;35.0;2;1.0;0.2;0.0;82;8;4.0;3.0;1.0;1.2;62;53.0;6.0;8;2.0;2.0;3.0;2.0;8.0;0.5;0.1;0.0;0.0;0.1;496;182;4;0;203;68;0;2;0;0.0;0.7;31.0;0;0.0;0.0;0.0;4.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351;5;30;16;0;15;7;31;0;0.0;0.0;4.0;2;1.0;0.2;0.0;78;8;3.0;3.0;1.0;1.2;62;53.0;6.0;7;2.0;2.0;3.0;2.0;8.0;0.5;0.1;0.0;0.0;0.1;111;17;10;1;80;0.0;0;2.0;1;0;0;718;634;140;25;12;152;62;5;24;0;0.0;0.5;26.0;1.7;0.9;0.2;0.0;61;6;3.0;2.3;0.8;0.9;46;40.0;5.0;6;1.2;1.2;2.5;1.5;6.0;0.4;0.1;0.0;0.0;0.1;83;13;8;1;60;0.0;0;1.0;1;0;0;65;35;72;66;83;34.0;37.0;15.0;12.0;1.0;37.0;34.0;15.0;13.0;1.0;0.0;0.0;52.0;48.0;0.0;0.0;0.0;42.0;56.0;0.0;10.0;65.0;14.0;7.0;4.0;56;84;1336;83
741;Not urbanised;2021;894;788;175;28;18;200;78;7;30;0;0.0;0.4;33.0;2;1.0;0.2;0.0;70;7;3.0;3.0;1.0;1.4;55;45.0;5.0;7;1.0;1.0;3.0;1.0;9.0;0.5;0.1;0.0;0.0;0.1;469;164;4;2;200;63;0;2;0;0.0;0.4;29.0;0;0.0;0.0;0.0;3.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;319;10;24;16;0;15;6;29;0;0.0;0.0;4.0;2;1.0;0.2;0.0;67;7;3.0;3.0;1.0;1.4;55;45.0;5.0;7;1.0;1.0;3.0;1.0;9.0;0.5;0.1;0.0;0.0;0.1;107;16;11;1;74;0.0;0;2.0;1;0;0;697;614;136;22;14;156;60;5;24;0;0.0;0.3;26.0;1.6;0.9;0.2;0.0;55;6;2.0;2.2;0.9;1.1;43;35.0;4.0;5;1.2;1.0;2.3;1.2;7.0;0.4;0.1;0.0;0.0;0.1;83;13;9;1;58;0.0;0;1.0;1;0;0;67;33;72;67;82;34.0;38.0;15.0;12.0;1.0;37.0;34.0;15.0;13.0;1.0;0.0;0.0;53.0;47.0;0.0;0.0;0.0;36.0;64.0;0.0;11.0;61.0;17.0;7.0;4.0;53;89;1283;91
742;Not urbanised;2022;767;673;147;26;15;176;68;6;27;0;0.0;0.3;28.0;2;1.0;0.2;0.0;53;6;3.0;3.0;1.0;1.2;45;38.0;4.0;5;2.0;1.0;3.0;1.0;7.0;0.5;0.1;0.0;0.0;0.0;407;138;3;2;176;56;0;2;0;0.0;0.3;24.0;0;0.0;0.0;0.0;4.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;265;9;23;13;0;12;6;26;0;0.0;0.0;3.0;2;1.0;0.2;0.0;49;6;3.0;3.0;1.0;1.2;45;38.0;4.0;5;2.0;1.0;3.0;1.0;7.0;0.5;0.1;0.0;0.0;0.0;94;15;11;1;65;0.0;0;2.0;1;0;0;632;554;121;22;13;145;56;5;22;0;0.0;0.3;23.0;1.4;0.9;0.2;0.0;44;5;3.0;2.1;0.7;1.0;37;31.0;3.0;4;1.3;0.9;2.2;1.0;6.0;0.4;0.1;0.0;0.0;0.0;78;12;9;1;54;0.0;0;1.0;0;0;0;68;32;72;68;81;34.0;37.0;17.0;11.0;1.0;37.0;34.0;16.0;12.0;1.0;0.0;0.0;59.0;41.0;0.0;0.0;0.0;43.0;57.0;0.0;12.0;56.0;20.0;7.0;5.0;49;94;1215;92
743;Not urbanised;2023;767;682;147;26;16;184;66;7;27;0;0.0;0.5;28.0;2;2.0;0.2;0.0;54;7;3.0;3.0;1.0;1.2;45;38.0;4.0;6;1.0;1.0;3.0;1.0;7.0;0.5;0.1;0.0;0.0;0.1;415;141;3;2;184;55;0;2;0;0.0;0.2;25.0;0;0.0;0.0;0.0;3.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;266;6;23;14;0;12;6;26;0;0.0;0.2;3.0;2;2.0;0.2;0.0;51;7;3.0;3.0;1.0;1.2;45;38.0;4.0;6;1.0;1.0;3.0;1.0;7.0;0.5;0.1;0.0;0.0;0.1;85;14;9;1;58;0.0;0;1.0;1;0;0;625;556;120;21;13;150;54;5;22;0;0.0;0.5;23.0;1.5;1.2;0.2;0.0;44;6;3.0;2.2;0.9;1.0;37;31.0;3.0;5;1.1;0.9;2.3;0.9;6.0;0.4;0.1;0.0;0.0;0.1;69;11;8;1;48;0.0;0;1.0;1;0;0;68;32;72;68;81;34.0;37.0;15.0;13.0;1.0;37.0;35.0;15.0;13.0;1.0;0.0;0.0;52.0;48.0;0.0;0.0;0.0;48.0;52.0;0.0;13.0;55.0;15.0;11.0;6.0;49;100;1226;100
744;Hardly urbanised;1993;1898;1564;793;151;51;233;178;5;63;1;;1.3;;5;;;;34;2;;;;;38;1.0;;7;;;;;;;;;;0.1;1290;793;145;0;233;107;2;3;1;;0.4;;2;;;;0.0;2;;;;;0.0;0.0;;2;;;;;;;;;;0.1;274;0;6;51;0;71;3;60;1;;0.9;;3;;;;34;1;;;;;38;1.0;;4;;;;;;;;;;0.0;334;60;23;10;162;;7;;58;13;0;599;494;250;48;16;74;56;2;20;0;;0.4;;1.7;;;;11;1;;;;;12;0.0;;2;;;;;;;;;;0.0;105;19;7;3;51;;2;;18;4;0;82;18;36;38;29;;;;;;;;;;;;;;;;;;;;;;;;;;188;91;3169;93
745;Hardly urbanised;1994;1926;1569;670;170;38;335;173;8;65;2;;1.0;;5;;;;44;2;;;;;50;;;7;;;;;;;;;;0.1;1311;670;169;0;334;125;3;3;1;;0.2;;2;;;;0.0;1;;;;;0.0;;;3;;;;;;;;;;0.0;258;0;0;38;1;49;4;62;1;;0.8;;3;;;;44;1;;;;;50;;;4;;;;;;;;;;0.1;358;63;23;5;197;;6;;54;9;0;607;494;211;53;12;105;55;2;21;0;;0.3;;1.7;;;;14;1;;;;;16;;;2;;;;;;;;;;0.0;113;20;7;2;62;;2;;17;3;0;80;20;44;47;33;;;;;;;;;;;;;;;;;;;;;;;;;;186;92;3174;94
