ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalWesterseAllochtonen_4;k_27EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;TotaalNietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
8200;Mannen en Vrouwen;34 jaar;2;2027;12916;;12916;7351;4169;323;1826;1033;5565;1097;732;586;411;779;1351;609
8201;Mannen en Vrouwen;34 jaar;2;2028;13083;;13082;7266;4245;373;1618;1030;5816;1140;792;607;467;723;1412;675
8202;Mannen en Vrouwen;34 jaar;2;2029;13233;;13234;7146;4259;422;1453;1012;6088;1164;751;618;547;797;1462;749
8203;Mannen en Vrouwen;34 jaar;2;2030;13229;;13232;6969;4304;465;1251;949;6263;1175;876;603;509;779;1509;812
8204;Mannen en Vrouwen;34 jaar;2;2031;13219;;13220;6813;4326;456;1138;893;6407;1142;855;706;557;731;1551;865
8205;Mannen en Vrouwen;34 jaar;2;2032;13697;;13696;6796;4417;515;973;891;6900;1219;951;678;584;759;1696;1013
8206;Mannen en Vrouwen;34 jaar;2;2033;14547;;14548;6967;4548;579;956;884;7581;1278;1080;775;719;758;1785;1186
8207;Mannen en Vrouwen;34 jaar;2;2034;15036;;15037;7130;4760;623;852;895;7907;1341;1106;757;776;788;1831;1308
8208;Mannen en Vrouwen;34 jaar;2;2035;15840;;15841;7236;4920;623;871;822;8605;1408;1213;819;937;784;1978;1466
8209;Mannen en Vrouwen;34 jaar;2;2036;16288;;16290;7186;4828;768;736;854;9104;1375;1316;881;1068;827;2011;1626
8210;Mannen en Vrouwen;34 jaar;2;2037;16664;;16664;7275;5016;740;737;782;9389;1361;1367;924;1165;865;1944;1763
8211;Mannen en Vrouwen;34 jaar;2;2038;16878;;16880;7241;4988;792;737;724;9639;1351;1410;951;1277;847;1927;1876
8212;Mannen en Vrouwen;34 jaar;2;2039;17192;;17191;7270;4974;811;716;769;9921;1326;1514;973;1477;797;1848;1986
8213;Mannen en Vrouwen;34 jaar;2;2040;17083;;17082;6978;4885;828;669;596;10104;1276;1571;1037;1581;832;1751;2056
8214;Mannen en Vrouwen;34 jaar;2;2041;17192;;17193;6877;4756;861;640;620;10316;1235;1643;1067;1636;848;1752;2135
8215;Mannen en Vrouwen;34 jaar;2;2042;17532;;17530;6866;4792;814;638;622;10664;1236;1674;1072;1862;909;1752;2159
8216;Mannen en Vrouwen;34 jaar;2;2043;17859;;17860;6951;4818;892;618;623;10909;1261;1724;1106;2013;898;1775;2132
8217;Mannen en Vrouwen;34 jaar;2;2044;18197;;18197;7018;4965;856;617;580;11179;1259;1791;1125;2173;880;1803;2148
8218;Mannen en Vrouwen;34 jaar;2;2045;18082;;18085;6847;4807;889;597;554;11238;1253;1869;1153;2248;895;1663;2157
8219;Mannen en Vrouwen;34 jaar;2;2046;17565;;17563;6549;4525;863;599;562;11014;1091;1849;1229;2244;827;1638;2136
8220;Mannen en Vrouwen;34 jaar;2;2047;17340;;17337;6248;4279;879;569;521;11089;1144;1888;1171;2387;832;1473;2194
8221;Mannen en Vrouwen;34 jaar;2;2048;16747;;16746;5990;4163;822;522;483;10756;1056;1850;1115;2441;808;1460;2026
8222;Mannen en Vrouwen;34 jaar;2;2049;17585;;17583;6190;4358;807;521;504;11393;1064;1861;1104;2595;784;1720;2265
8223;Mannen en Vrouwen;34 jaar;2;2050;17643;;17641;6298;4436;811;532;519;11343;1092;1909;1134;2524;809;1742;2133
8224;Mannen en Vrouwen;34 jaar;2;2051;17964;;17962;6429;4525;822;541;541;11533;1135;1963;1162;2543;837;1748;2145
8225;Mannen en Vrouwen;34 jaar;2;2052;18241;;18242;6523;4593;833;546;551;11719;1164;2015;1183;2560;858;1763;2176
8226;Mannen en Vrouwen;34 jaar;2;2053;18469;;18471;6617;4654;847;551;565;11854;1190;2059;1203;2585;874;1785;2158
8227;Mannen en Vrouwen;34 jaar;2;2054;18724;;18724;6692;4710;856;554;572;12032;1215;2101;1218;2603;895;1841;2159
8228;Mannen en Vrouwen;34 jaar;2;2055;18884;;18881;6733;4739;865;554;575;12148;1235;2138;1228;2610;911;1864;2162
8229;Mannen en Vrouwen;34 jaar;2;2056;19048;;19050;6775;4771;877;546;581;12275;1263;2172;1241;2629;924;1873;2173
8230;Mannen en Vrouwen;34 jaar;2;2057;19245;;19244;6815;4805;895;536;579;12429;1284;2213;1246;2663;939;1876;2208
8231;Mannen en Vrouwen;34 jaar;2;2058;19419;;19421;6860;4838;911;526;585;12561;1306;2250;1252;2697;951;1887;2218
8232;Mannen en Vrouwen;34 jaar;2;2059;19624;;19624;6904;4868;929;517;590;12720;1323;2289;1261;2759;966;1890;2232
8233;Mannen en Vrouwen;34 jaar;2;2060;19825;;19826;6950;4891;945;518;596;12876;1343;2330;1270;2824;975;1893;2241
8234;Mannen en Vrouwen;34 jaar;3;2015;11799;;11798;1682;550;237;862;33;10116;301;783;84;2311;340;2782;3515
8235;Mannen en Vrouwen;34 jaar;3;2016;12793;;12793;1618;520;242;814;42;11175;289;912;100;2654;400;2965;3855
8236;Mannen en Vrouwen;34 jaar;3;2017;12501;;12501;1498;523;213;725;37;11003;344;866;80;2894;394;3025;3400
8237;Mannen en Vrouwen;34 jaar;3;2018;12847;;12847;1381;468;168;701;44;11466;372;908;100;3024;386;3160;3516
8238;Mannen en Vrouwen;34 jaar;3;2019;12924;;12924;1273;438;154;638;43;11651;363;955;82;3117;410;3299;3425
8239;Mannen en Vrouwen;34 jaar;3;2020;13305;;13306;1215;506;135;529;45;12091;415;1014;134;3296;424;3397;3411
8240;Mannen en Vrouwen;34 jaar;3;2021;13829;;13828;1249;527;101;571;50;12579;464;997;120;3498;445;3462;3593
8241;Mannen en Vrouwen;34 jaar;3;2022;14631;;14631;1168;501;119;499;49;13463;516;1010;143;3784;515;3375;4120
8242;Mannen en Vrouwen;34 jaar;3;2023;15884;;15886;1143;496;127;462;58;14743;550;1100;178;4120;581;3513;4701
8243;Mannen en Vrouwen;34 jaar;3;2024;16669;;16671;1161;565;134;410;52;15510;620;1058;161;4502;688;3265;5216
8244;Mannen en Vrouwen;34 jaar;3;2025;17747;;17748;1200;632;135;362;71;16548;726;1198;216;4782;763;3371;5492
8245;Mannen en Vrouwen;34 jaar;3;2026;18070;;18070;1143;615;157;324;47;16927;789;1356;213;4805;811;3350;5603
8246;Mannen en Vrouwen;34 jaar;3;2027;18614;;18613;1264;641;254;310;59;17349;870;1482;238;5184;821;3186;5568
8247;Mannen en Vrouwen;34 jaar;3;2028;18326;;18326;1294;631;319;286;58;17032;887;1494;246;5007;746;3154;5498
8248;Mannen en Vrouwen;34 jaar;3;2029;18985;;18983;1533;639;601;233;60;17450;1090;1749;230;5037;742;3032;5570
8249;Mannen en Vrouwen;34 jaar;3;2030;18568;;18567;1631;636;731;219;45;16936;1138;1916;231;4959;680;2888;5124
8250;Mannen en Vrouwen;34 jaar;3;2031;18831;;18830;1695;694;733;215;53;17135;1188;1965;238;5097;625;2747;5275
8251;Mannen en Vrouwen;34 jaar;3;2032;19450;;19453;1588;680;665;195;48;17865;1319;2221;264;5297;609;2743;5412
8252;Mannen en Vrouwen;34 jaar;3;2033;20104;;20103;1677;675;771;183;48;18426;1470;2492;245;5526;725;2654;5314
8253;Mannen en Vrouwen;34 jaar;3;2034;20511;;20509;1855;710;929;162;54;18654;1614;2624;303;5624;791;2783;4915
8254;Mannen en Vrouwen;34 jaar;3;2035;21451;;21450;2038;803;1015;164;56;19412;1806;2886;338;6059;850;2642;4831
8255;Mannen en Vrouwen;34 jaar;3;2036;21032;;21031;2085;814;1060;147;64;18946;1937;2850;329;5888;906;2572;4464
8256;Mannen en Vrouwen;34 jaar;3;2037;20579;;20579;2026;811;1037;127;51;18553;2008;2770;334;5984;927;2402;4128
8257;Mannen en Vrouwen;34 jaar;3;2038;20248;;20248;2073;873;998;143;59;18175;2018;2799;323;6109;880;2219;3827
8258;Mannen en Vrouwen;34 jaar;3;2039;19665;;19667;2099;916;968;144;71;17568;1983;2898;306;5944;838;2055;3544
8259;Mannen en Vrouwen;34 jaar;3;2040;19126;;19126;2056;956;930;124;46;17070;1918;2771;337;5954;786;1875;3429
8260;Mannen en Vrouwen;34 jaar;3;2041;18493;;18491;2179;1113;916;101;49;16312;1898;2809;311;5677;771;1755;3091
8261;Mannen en Vrouwen;34 jaar;3;2042;17779;;17780;2257;1191;865;132;69;15523;1910;2799;326;5251;808;1590;2839
8262;Mannen en Vrouwen;34 jaar;3;2043;17865;;17865;2600;1507;923;112;58;15265;2026;2756;348;5115;849;1531;2640
8263;Mannen en Vrouwen;34 jaar;3;2044;17366;;17366;2982;1844;946;110;82;14384;2130;2774;340;4673;789;1407;2271
8264;Mannen en Vrouwen;34 jaar;3;2045;17864;;17862;3354;2110;1033;133;78;14508;2317;2843;412;4418;802;1411;2305
8265;Mannen en Vrouwen;34 jaar;3;2046;17623;;17624;3516;2326;1005;90;95;14108;2433;2918;393;4233;764;1251;2116
8266;Mannen en Vrouwen;34 jaar;3;2047;17500;;17502;3931;2743;969;103;116;13571;2404;3093;412;3801;736;1175;1950
8267;Mannen en Vrouwen;34 jaar;3;2048;16865;;16866;4279;3007;985;111;176;12587;2360;2932;425;3334;777;998;1761
8268;Mannen en Vrouwen;34 jaar;3;2049;16946;;16947;4819;3532;1023;109;155;12128;2325;3220;497;3052;788;784;1462
8269;Mannen en Vrouwen;34 jaar;3;2050;17062;;17062;5077;3831;1043;83;120;11985;2320;3465;526;2790;778;706;1400
8270;Mannen en Vrouwen;34 jaar;3;2051;17095;;17094;5312;4108;1058;60;86;11782;2302;3752;559;2519;769;627;1254
8271;Mannen en Vrouwen;34 jaar;3;2052;17157;;17157;5585;4388;1075;42;80;11572;2297;4041;597;2248;761;536;1092
8272;Mannen en Vrouwen;34 jaar;3;2053;17244;;17243;5859;4656;1095;26;82;11384;2289;4282;636;1976;757;453;991
8273;Mannen en Vrouwen;34 jaar;3;2054;17263;;17263;6137;4897;1128;12;100;11126;2268;4446;678;1741;751;346;896
8274;Mannen en Vrouwen;34 jaar;3;2055;17260;;17262;6401;5122;1156;2;121;10861;2246;4544;723;1523;748;271;806
8275;Mannen en Vrouwen;34 jaar;3;2056;17206;;17205;6634;5312;1184;0;138;10571;2217;4600;768;1311;744;212;719
8276;Mannen en Vrouwen;34 jaar;3;2057;17113;;17114;6826;5456;1207;0;163;10288;2199;4641;820;1111;739;160;618
8277;Mannen en Vrouwen;34 jaar;3;2058;17041;;17040;6976;5568;1226;0;182;10064;2191;4670;863;944;736;110;550
8278;Mannen en Vrouwen;34 jaar;3;2059;16966;;16966;7098;5653;1246;0;199;9868;2187;4689;903;788;733;69;499
8279;Mannen en Vrouwen;34 jaar;3;2060;16910;;16911;7205;5727;1263;0;215;9706;2191;4699;933;660;731;32;460
8280;Mannen en Vrouwen;35 jaar;Totaal bevolking;2015;200238;142071.0;58168;23991;14954;2696;5156;1185;34177;3607;7321;1919;6594;2300;5078;7358
8281;Mannen en Vrouwen;35 jaar;Totaal bevolking;2016;206906;146002.0;60904;24887;15521;2879;5282;1205;36017;4319;8027;1990;6421;2470;5314;7476
8282;Mannen en Vrouwen;35 jaar;Totaal bevolking;2017;204233;142327.0;61905;24993;15933;2844;4915;1301;36912;4065;8843;2045;6547;2493;5345;7574
8283;Mannen en Vrouwen;35 jaar;Totaal bevolking;2018;199996;137074.0;62922;25097;16347;2870;4539;1341;37825;4754;9524;2079;6486;2575;5657;6750
8284;Mannen en Vrouwen;35 jaar;Totaal bevolking;2019;199148;135222.0;63925;25470;16740;3023;4367;1340;38455;4986;9746;2142;6455;2617;5816;6693
8285;Mannen en Vrouwen;35 jaar;Totaal bevolking;2020;204387;138777.0;65609;26096;17313;3122;4199;1462;39513;5170;10277;2282;6403;2667;5984;6730
8286;Mannen en Vrouwen;35 jaar;Totaal bevolking;2021;207722;141688.0;66034;26549;17874;3238;3947;1490;39485;5048;10392;2452;6318;2723;6054;6498
8287;Mannen en Vrouwen;35 jaar;Totaal bevolking;2022;212929;146205.0;66723;27229;18379;3340;3949;1561;39494;4852;10575;2539;6172;2760;6098;6498
8288;Mannen en Vrouwen;35 jaar;Totaal bevolking;2023;214402;146992.0;67409;27350;18659;3413;3668;1610;40059;4706;10845;2645;6382;2764;5924;6793
8289;Mannen en Vrouwen;35 jaar;Totaal bevolking;2024;214172;144738.0;69435;27823;19175;3528;3444;1676;41612;4713;11417;2835;6594;2789;5986;7278
8290;Mannen en Vrouwen;35 jaar;Totaal bevolking;2025;216736;146161.0;70575;27884;19419;3604;3188;1673;42691;4784;11812;2900;6704;2936;5881;7674
8291;Mannen en Vrouwen;35 jaar;Totaal bevolking;2026;224771;152227.0;72544;28296;19767;3715;3009;1805;44248;5014;12157;3142;6915;3151;6024;7845
8292;Mannen en Vrouwen;35 jaar;Totaal bevolking;2027;225150;152099.0;73052;28497;20093;3794;2854;1756;44555;5056;12370;3235;6881;3154;5892;7967
8293;Mannen en Vrouwen;35 jaar;Totaal bevolking;2028;223318;149423.0;73895;28387;20131;3887;2604;1765;45508;5323;12684;3414;7159;3215;5688;8025
8294;Mannen en Vrouwen;35 jaar;Totaal bevolking;2029;222124;148409.0;73715;28434;20298;3976;2385;1775;45281;5351;12743;3482;7000;3093;5603;8009
8295;Mannen en Vrouwen;35 jaar;Totaal bevolking;2030;223132;148457.0;74675;28674;20390;4352;2163;1769;46001;5620;12944;3542;7078;3185;5450;8182
8296;Mannen en Vrouwen;35 jaar;Totaal bevolking;2031;218381;144042.0;74340;28693;20480;4564;1948;1701;45647;5681;13113;3599;6955;3131;5365;7803
8297;Mannen en Vrouwen;35 jaar;Totaal bevolking;2032;217805;143073.0;74732;28705;20619;4594;1830;1662;46027;5737;13103;3749;7137;3018;5246;8037
8298;Mannen en Vrouwen;35 jaar;Totaal bevolking;2033;219608;143755.0;75852;28633;20732;4591;1647;1663;47219;6007;13339;3798;7316;3015;5417;8327
8299;Mannen en Vrouwen;35 jaar;Totaal bevolking;2034;225949;148727.0;77222;28958;20897;4780;1619;1662;48264;6254;13617;3898;7631;3148;5325;8391
8300;Mannen en Vrouwen;35 jaar;Totaal bevolking;2035;227636;149532.0;78103;29346;21188;4981;1492;1685;48757;6482;13760;3977;7751;3221;5471;8095
8301;Mannen en Vrouwen;35 jaar;Totaal bevolking;2036;232462;152478.0;79985;29703;21484;5086;1512;1621;50282;6827;14152;4129;8322;3256;5446;8150
8302;Mannen en Vrouwen;35 jaar;Totaal bevolking;2037;229520;149519.0;80000;29762;21447;5288;1360;1667;50238;6930;14221;4194;8265;3315;5389;7924
8303;Mannen en Vrouwen;35 jaar;Totaal bevolking;2038;227888;147794.0;80094;29868;21681;5258;1341;1588;50226;7068;14282;4277;8419;3359;5114;7707
8304;Mannen en Vrouwen;35 jaar;Totaal bevolking;2039;227111;146866.0;80245;29981;21772;5311;1353;1545;50264;7154;14428;4323;8668;3306;4883;7502
8305;Mannen en Vrouwen;35 jaar;Totaal bevolking;2040;220713;140475.0;80238;30119;21853;5324;1334;1608;50119;7179;14712;4365;8663;3223;4651;7326
8306;Mannen en Vrouwen;35 jaar;Totaal bevolking;2041;215085;135245.0;79840;29876;21862;5331;1265;1418;49964;7110;14742;4495;8765;3227;4356;7269
8307;Mannen en Vrouwen;35 jaar;Totaal bevolking;2042;213217;133613.0;79603;29981;21946;5373;1212;1450;49622;7133;14934;4527;8539;3232;4243;7014
8308;Mannen en Vrouwen;35 jaar;Totaal bevolking;2043;210023;130550.0;79475;30133;22118;5295;1241;1479;49342;7189;15049;4575;8352;3333;4060;6784
8309;Mannen en Vrouwen;35 jaar;Totaal bevolking;2044;213228;133137.0;80092;30640;22513;5453;1198;1476;49452;7374;15129;4664;8356;3364;4016;6549
8310;Mannen en Vrouwen;35 jaar;Totaal bevolking;2045;213139;133020.0;80120;31172;23048;5466;1194;1464;48948;7470;15295;4705;8076;3292;3920;6190
8311;Mannen en Vrouwen;35 jaar;Totaal bevolking;2046;212371;131692.0;80681;31443;23211;5594;1198;1440;49238;7666;15522;4833;7886;3321;3782;6228
8312;Mannen en Vrouwen;35 jaar;Totaal bevolking;2047;208192;128087.0;80105;31386;23198;5561;1154;1473;48719;7646;15653;4917;7696;3208;3589;6010
8313;Mannen en Vrouwen;35 jaar;Totaal bevolking;2048;204534;124595.0;79939;31576;23422;5557;1137;1460;48363;7674;15941;4912;7404;3191;3341;5900
8314;Mannen en Vrouwen;35 jaar;Totaal bevolking;2049;200689;121842.0;78848;31730;23621;5525;1097;1487;47118;7555;15785;4891;6985;3206;3154;5542
8315;Mannen en Vrouwen;35 jaar;Totaal bevolking;2050;204570;124651.0;79917;32537;24387;5562;1093;1495;47380;7535;16135;4981;6860;3196;3195;5478
8316;Mannen en Vrouwen;35 jaar;Totaal bevolking;2051;207438;127208.0;80230;32973;24814;5601;1077;1481;47257;7567;16462;5066;6528;3215;3136;5283
8317;Mannen en Vrouwen;35 jaar;Totaal bevolking;2052;210183;129471.0;80713;33407;25229;5640;1062;1476;47306;7598;16827;5157;6277;3235;3061;5151
8318;Mannen en Vrouwen;35 jaar;Totaal bevolking;2053;212333;131169.0;81164;33838;25624;5680;1048;1486;47326;7631;17185;5240;6021;3248;2981;5020
8319;Mannen en Vrouwen;35 jaar;Totaal bevolking;2054;214321;132727.0;81593;34269;25999;5726;1037;1507;47324;7660;17490;5324;5775;3263;2913;4899
8320;Mannen en Vrouwen;35 jaar;Totaal bevolking;2055;216180;134198.0;81983;34683;26340;5779;1025;1539;47300;7676;17718;5403;5560;3278;2860;4805
8321;Mannen en Vrouwen;35 jaar;Totaal bevolking;2056;217416;135158.0;82258;35051;26639;5828;1015;1569;47207;7685;17882;5481;5348;3292;2803;4716
8322;Mannen en Vrouwen;35 jaar;Totaal bevolking;2057;218699;136213.0;82485;35382;26903;5878;1003;1598;47103;7696;18004;5560;5155;3302;2748;4638
8323;Mannen en Vrouwen;35 jaar;Totaal bevolking;2058;219939;137234.0;82705;35674;27125;5928;993;1628;47031;7710;18119;5639;4987;3312;2695;4569
8324;Mannen en Vrouwen;35 jaar;Totaal bevolking;2059;221050;138132.0;82917;35925;27311;5973;983;1658;46992;7734;18214;5710;4854;3321;2653;4506
8325;Mannen en Vrouwen;35 jaar;Totaal bevolking;2060;221878;138719.0;83159;36148;27468;6022;972;1686;47011;7757;18302;5781;4758;3334;2612;4467
8326;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2015;37807;;37807;14218;10792;2147;542;737;23589;3056;6336;1630;4422;1533;2291;4321
8327;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2016;38155;;38155;14774;11197;2322;540;715;23381;3633;6912;1693;3924;1596;1769;3854
8328;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2017;38177;;38177;15176;11695;2329;458;694;23001;3308;7545;1693;3687;1575;1607;3586
8329;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2018;39800;;39800;15878;12336;2396;479;667;23922;3927;8288;1751;3373;1609;1793;3181
8330;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2019;40507;;40507;16476;12786;2605;455;630;24031;4077;8448;1796;3220;1643;1823;3024
8331;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2020;41731;;41731;17116;13300;2745;450;621;24615;4207;8915;1886;3068;1649;1777;3113
8332;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2021;41786;;41786;17717;13757;2880;466;614;24069;4035;8943;2001;2755;1721;1716;2898
8333;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2022;41383;;41383;18231;14167;3002;449;613;23152;3710;9044;2051;2447;1649;1572;2679
8334;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2023;41338;;41338;18591;14458;3061;448;624;22747;3461;9303;2086;2367;1569;1506;2455
8335;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2024;41829;;41829;19017;14790;3141;459;627;22812;3396;9772;2220;2206;1530;1397;2291
8336;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2025;42121;;42121;19281;14977;3202;462;640;22840;3309;10121;2284;1935;1582;1461;2148
8337;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2026;42212;;42212;19524;15131;3276;462;655;22688;3291;10302;2405;1805;1606;1302;1977
8338;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2027;42218;;42218;19701;15239;3322;473;667;22517;3266;10334;2510;1721;1604;1210;1872
8339;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2028;42466;;42466;19811;15343;3312;475;681;22655;3364;10477;2593;1577;1621;1161;1862
8340;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2029;42404;;42404;19911;15443;3287;487;694;22493;3331;10464;2632;1539;1629;1048;1850
8341;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2030;42563;;42563;20034;15513;3333;483;705;22529;3376;10452;2698;1507;1651;967;1878
8342;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2031;42650;;42650;20132;15562;3373;483;714;22518;3378;10330;2769;1500;1678;979;1884
8343;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2032;42789;;42789;20234;15620;3410;481;723;22555;3417;10292;2809;1497;1667;959;1914
8344;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2033;42814;;42814;20287;15658;3416;483;730;22527;3481;10177;2859;1449;1652;989;1920
8345;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2034;42689;;42689;20352;15697;3436;483;736;22337;3519;10057;2881;1402;1670;897;1911
8346;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2035;42681;;42681;20402;15742;3435;482;743;22279;3541;10041;2922;1367;1647;869;1892
8347;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2036;42824;;42824;20472;15786;3455;481;750;22352;3629;10066;2977;1342;1628;837;1873
8348;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2037;42810;;42810;20535;15830;3469;480;756;22275;3634;10068;2989;1325;1589;817;1853
8349;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2038;42983;;42983;20611;15880;3489;480;762;22372;3716;10160;3024;1287;1574;778;1833
8350;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2039;43253;;43253;20710;15937;3529;476;768;22543;3802;10234;3055;1300;1587;748;1817
8351;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2040;43511;;43511;20793;15989;3553;477;774;22718;3887;10315;3092;1259;1594;758;1813
8352;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2041;43762;;43762;20883;16047;3581;474;781;22879;3932;10416;3127;1248;1616;739;1801
8353;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2042;44049;;44049;20967;16103;3604;473;787;23082;4017;10499;3155;1244;1619;744;1804
8354;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2043;44293;;44293;21052;16162;3623;473;794;23241;4061;10592;3183;1255;1623;726;1801
8355;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2044;44502;;44502;21135;16217;3646;471;801;23367;4105;10666;3216;1245;1625;719;1791
8356;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2045;44690;;44690;21219;16270;3672;470;807;23471;4099;10748;3246;1245;1630;718;1785
8357;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2046;44872;;44872;21290;16325;3681;470;814;23582;4116;10828;3275;1236;1631;715;1781
8358;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2047;45049;;45049;21368;16378;3701;468;821;23681;4142;10904;3302;1233;1623;706;1771
8359;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2048;45233;;45233;21445;16432;3718;467;828;23788;4146;10980;3336;1230;1629;699;1768
8360;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2049;45368;;45368;21509;16483;3726;466;834;23859;4158;11022;3358;1223;1629;702;1767
8361;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2050;45522;;45522;21579;16533;3740;465;841;23943;4166;11074;3387;1225;1632;697;1762
8362;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2051;45662;;45662;21650;16584;3755;464;847;24012;4174;11109;3414;1226;1634;694;1761
8363;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2052;45792;;45792;21719;16634;3768;463;854;24073;4182;11134;3443;1225;1635;692;1762
8364;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2053;45909;;45909;21786;16683;3781;462;860;24123;4191;11154;3467;1225;1636;688;1762
8365;Mannen en Vrouwen;35 jaar;1e generatie allochtonen;2054;46024;;46024;21850;16730;3793;461;866;24174;4202;11175;3493;1224;1638;681;1761
