ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;BeloningVanWerknemersPerArbeidsjaar_7;LonenPerArbeidsjaar_8;TotaalBanen_9;Mannen_10;Vrouwen_11;GewerkteUren_12;Arbeidsjaren_13
190;A Landbouw, bosbouw en visserij;2013;3026.0;;2260.0;;766.0;;41.34;30.88;105;70;35;128;73
191;A Landbouw, bosbouw en visserij;2014 1e kwartaal;;;;;;;;;97;64;33;34;66
192;B-E Nijverheid (geen bouw) en energie;1995 1e kwartaal;7177.0;7601.0;6213.0;6613.0;964.0;988.0;7.79;6.75;997;817;180;421;921
193;B-E Nijverheid (geen bouw) en energie;1995 2e kwartaal;8834.0;7630.0;7678.0;6629.0;1156.0;1002.0;9.55;8.3;1002;821;181;378;925
194;B-E Nijverheid (geen bouw) en energie;1995 3e kwartaal;7062.0;7707.0;6172.0;6674.0;890.0;1033.0;7.55;6.59;1014;831;183;342;936
195;B-E Nijverheid (geen bouw) en energie;1995 4e kwartaal;7600.0;7735.0;6591.0;6740.0;1009.0;996.0;8.1;7.03;1016;832;183;436;938
196;B-E Nijverheid (geen bouw) en energie;1995;30674.0;;26655.0;;4019.0;;32.99;28.66;1007;825;182;1577;930
197;B-E Nijverheid (geen bouw) en energie;1996 1e kwartaal;7263.0;7689.0;6261.0;6664.0;1001.0;1025.0;7.96;6.86;991;811;179;418;913
198;B-E Nijverheid (geen bouw) en energie;1996 2e kwartaal;8920.0;7699.0;7716.0;6657.0;1204.0;1042.0;9.73;8.42;994;814;180;375;916
199;B-E Nijverheid (geen bouw) en energie;1996 3e kwartaal;7089.0;7742.0;6170.0;6673.0;919.0;1069.0;7.69;6.69;1001;819;181;338;922
200;B-E Nijverheid (geen bouw) en energie;1996 4e kwartaal;7648.0;7789.0;6605.0;6758.0;1043.0;1032.0;8.26;7.13;1005;823;182;432;926
201;B-E Nijverheid (geen bouw) en energie;1996;30920.0;;26752.0;;4168.0;;33.63;29.1;998;817;181;1562;919
202;B-E Nijverheid (geen bouw) en energie;1997 1e kwartaal;7419.0;7848.0;6436.0;6847.0;983.0;1001.0;8.07;7.0;996;812;184;409;920
203;B-E Nijverheid (geen bouw) en energie;1997 2e kwartaal;9178.0;7912.0;7987.0;6884.0;1190.0;1028.0;9.94;8.65;999;814;185;389;923
204;B-E Nijverheid (geen bouw) en energie;1997 3e kwartaal;7292.0;7971.0;6385.0;6910.0;908.0;1061.0;7.87;6.89;1003;817;185;336;926
205;B-E Nijverheid (geen bouw) en energie;1997 4e kwartaal;7923.0;8081.0;6881.0;7048.0;1042.0;1032.0;8.51;7.39;1008;821;186;430;931
206;B-E Nijverheid (geen bouw) en energie;1997;31812.0;;27689.0;;4123.0;;34.39;29.93;1001;816;185;1564;925
207;B-E Nijverheid (geen bouw) en energie;1998 1e kwartaal;7760.0;8193.0;6319.0;6712.0;1441.0;1481.0;8.39;6.83;1003;812;191;419;925
208;B-E Nijverheid (geen bouw) en energie;1998 2e kwartaal;9599.0;8270.0;7820.0;6730.0;1779.0;1540.0;10.33;8.41;1009;817;192;384;930
209;B-E Nijverheid (geen bouw) en energie;1998 3e kwartaal;7635.0;8350.0;6251.0;6774.0;1383.0;1575.0;8.19;6.7;1012;819;193;337;932
210;B-E Nijverheid (geen bouw) en energie;1998 4e kwartaal;8264.0;8446.0;6694.0;6869.0;1569.0;1577.0;8.82;7.14;1017;823;194;430;937
211;B-E Nijverheid (geen bouw) en energie;1998;33258.0;;27085.0;;6173.0;;35.72;29.09;1010;818;193;1569;931
212;B-E Nijverheid (geen bouw) en energie;1999 1e kwartaal;8041.0;8466.0;6542.0;6927.0;1498.0;1539.0;8.68;7.06;1011;811;200;416;926
213;B-E Nijverheid (geen bouw) en energie;1999 2e kwartaal;9963.0;8587.0;8142.0;7010.0;1821.0;1577.0;10.69;8.73;1018;816;201;383;932
214;B-E Nijverheid (geen bouw) en energie;1999 3e kwartaal;7910.0;8647.0;6484.0;7035.0;1426.0;1612.0;8.47;6.94;1019;818;202;334;934
215;B-E Nijverheid (geen bouw) en energie;1999 4e kwartaal;8535.0;8749.0;6922.0;7118.0;1613.0;1631.0;9.1;7.38;1024;821;203;438;938
216;B-E Nijverheid (geen bouw) en energie;1999;34449.0;;28090.0;;6359.0;;36.94;30.12;1018;817;201;1571;933
217;B-E Nijverheid (geen bouw) en energie;2000 1e kwartaal;8478.0;8899.0;6860.0;7241.0;1618.0;1658.0;9.18;7.43;1015;810;205;429;923
218;B-E Nijverheid (geen bouw) en energie;2000 2e kwartaal;10376.0;8958.0;8442.0;7279.0;1934.0;1679.0;11.13;9.06;1024;817;207;391;932
219;B-E Nijverheid (geen bouw) en energie;2000 3e kwartaal;8266.0;9031.0;6744.0;7324.0;1522.0;1707.0;8.86;7.23;1025;818;207;330;933
220;B-E Nijverheid (geen bouw) en energie;2000 4e kwartaal;8895.0;9127.0;7190.0;7392.0;1705.0;1735.0;9.5;7.68;1030;821;208;420;937
221;B-E Nijverheid (geen bouw) en energie;2000;36015.0;;29236.0;;6779.0;;38.68;31.4;1024;817;207;1570;931
222;B-E Nijverheid (geen bouw) en energie;2001 1e kwartaal;8905.0;9335.0;7149.0;7535.0;1756.0;1800.0;9.55;7.67;1021;809;213;425;932
223;B-E Nijverheid (geen bouw) en energie;2001 2e kwartaal;10784.0;9317.0;8742.0;7546.0;2043.0;1771.0;11.53;9.35;1026;811;215;386;935
224;B-E Nijverheid (geen bouw) en energie;2001 3e kwartaal;8661.0;9458.0;7080.0;7692.0;1581.0;1767.0;9.29;7.6;1023;808;215;334;932
225;B-E Nijverheid (geen bouw) en energie;2001 4e kwartaal;9245.0;9484.0;7447.0;7645.0;1798.0;1839.0;9.95;8.02;1019;805;214;424;929
226;B-E Nijverheid (geen bouw) en energie;2001;37591.0;;30417.0;;7174.0;;40.33;32.63;1022;808;214;1569;932
227;B-E Nijverheid (geen bouw) en energie;2002 1e kwartaal;9171.0;9624.0;7277.0;7678.0;1894.0;1946.0;9.95;7.9;1011;799;212;414;921
228;B-E Nijverheid (geen bouw) en energie;2002 2e kwartaal;11227.0;9703.0;8952.0;7731.0;2275.0;1972.0;12.21;9.73;1011;798;212;378;920
229;B-E Nijverheid (geen bouw) en energie;2002 3e kwartaal;8928.0;9772.0;7164.0;7798.0;1764.0;1973.0;9.79;7.85;1001;792;210;330;912
230;B-E Nijverheid (geen bouw) en energie;2002 4e kwartaal;9596.0;9823.0;7651.0;7837.0;1945.0;1987.0;10.58;8.44;995;787;208;415;907
231;B-E Nijverheid (geen bouw) en energie;2002;38921.0;;31045.0;;7876.0;;42.54;33.93;1005;794;210;1537;915
232;B-E Nijverheid (geen bouw) en energie;2003 1e kwartaal;9241.0;9724.0;7328.0;7746.0;1913.0;1979.0;10.36;8.21;981;776;205;406;892
233;B-E Nijverheid (geen bouw) en energie;2003 2e kwartaal;11356.0;9792.0;9017.0;7774.0;2340.0;2019.0;12.78;10.15;978;774;204;363;888
234;B-E Nijverheid (geen bouw) en energie;2003 3e kwartaal;8960.0;9828.0;7137.0;7787.0;1823.0;2041.0;10.19;8.12;967;766;201;320;879
235;B-E Nijverheid (geen bouw) en energie;2003 4e kwartaal;9653.0;9866.0;7633.0;7810.0;2019.0;2056.0;11.05;8.74;960;761;199;402;874
236;B-E Nijverheid (geen bouw) en energie;2003;39211.0;;31118.0;;8093.0;;44.38;35.22;971;769;202;1490;883
237;B-E Nijverheid (geen bouw) en energie;2004 1e kwartaal;9432.0;9933.0;7401.0;7820.0;2032.0;2113.0;10.96;8.6;948;750;198;393;860
238;B-E Nijverheid (geen bouw) en energie;2004 2e kwartaal;11461.0;9854.0;8997.0;7736.0;2464.0;2119.0;13.34;10.47;948;750;198;347;859
239;B-E Nijverheid (geen bouw) en energie;2004 3e kwartaal;8975.0;9885.0;7069.0;7743.0;1906.0;2142.0;10.53;8.3;940;744;196;306;852
240;B-E Nijverheid (geen bouw) en energie;2004 4e kwartaal;9665.0;9860.0;7556.0;7725.0;2108.0;2136.0;11.4;8.91;935;741;194;393;848
241;B-E Nijverheid (geen bouw) en energie;2004;39535.0;;31027.0;;8508.0;;46.24;36.29;943;746;197;1440;855
242;B-E Nijverheid (geen bouw) en energie;2005 1e kwartaal;9222.0;9716.0;7264.0;7670.0;1958.0;2046.0;11.02;8.68;926;734;192;378;837
243;B-E Nijverheid (geen bouw) en energie;2005 2e kwartaal;11363.0;9732.0;8969.0;7684.0;2393.0;2047.0;13.57;10.72;926;734;192;349;837
244;B-E Nijverheid (geen bouw) en energie;2005 3e kwartaal;8850.0;9801.0;7018.0;7732.0;1832.0;2069.0;10.65;8.45;918;728;190;300;831
245;B-E Nijverheid (geen bouw) en energie;2005 4e kwartaal;9524.0;9711.0;7514.0;7679.0;2010.0;2032.0;11.52;9.09;913;725;188;378;827
246;B-E Nijverheid (geen bouw) en energie;2005;38957.0;;30765.0;;8192.0;;46.78;36.94;921;730;191;1404;833
247;B-E Nijverheid (geen bouw) en energie;2006 1e kwartaal;9368.0;9861.0;7369.0;7774.0;1999.0;2087.0;11.32;8.9;917;722;195;385;828
248;B-E Nijverheid (geen bouw) en energie;2006 2e kwartaal;11649.0;9949.0;9185.0;7847.0;2463.0;2102.0;14.06;11.09;917;722;196;342;828
249;B-E Nijverheid (geen bouw) en energie;2006 3e kwartaal;8926.0;9959.0;7064.0;7843.0;1862.0;2116.0;10.82;8.56;914;719;195;295;825
250;B-E Nijverheid (geen bouw) en energie;2006 4e kwartaal;9913.0;10086.0;7794.0;7948.0;2119.0;2138.0;12.0;9.44;915;720;195;374;826
251;B-E Nijverheid (geen bouw) en energie;2006;39857.0;;31413.0;;8444.0;;48.21;38.0;916;721;195;1395;827
252;B-E Nijverheid (geen bouw) en energie;2007 1e kwartaal;9642.0;10143.0;7597.0;8011.0;2045.0;2133.0;11.67;9.19;916;721;195;381;826
253;B-E Nijverheid (geen bouw) en energie;2007 2e kwartaal;11980.0;10192.0;9461.0;8052.0;2520.0;2140.0;14.4;11.37;922;724;197;345;832
254;B-E Nijverheid (geen bouw) en energie;2007 3e kwartaal;9222.0;10337.0;7307.0;8154.0;1915.0;2183.0;11.1;8.79;922;725;197;298;831
255;B-E Nijverheid (geen bouw) en energie;2007 4e kwartaal;10459.0;10630.0;8234.0;8382.0;2225.0;2248.0;12.56;9.89;923;725;198;381;833
256;B-E Nijverheid (geen bouw) en energie;2007;41301.0;;32598.0;;8703.0;;49.73;39.25;921;724;197;1405;831
257;B-E Nijverheid (geen bouw) en energie;2008 1e kwartaal;10235.0;10763.0;8023.0;8459.0;2212.0;2304.0;12.21;9.57;933;731;202;379;838
258;B-E Nijverheid (geen bouw) en energie;2008 2e kwartaal;12668.0;10750.0;9949.0;8444.0;2719.0;2306.0;15.06;11.83;934;729;205;352;841
259;B-E Nijverheid (geen bouw) en energie;2008 3e kwartaal;9567.0;10764.0;7549.0;8460.0;2018.0;2304.0;11.46;9.04;930;726;204;304;835
260;B-E Nijverheid (geen bouw) en energie;2008 4e kwartaal;10643.0;10836.0;8336.0;8494.0;2307.0;2342.0;12.75;9.99;927;724;203;383;834
261;B-E Nijverheid (geen bouw) en energie;2008;43113.0;;33857.0;;9256.0;;51.49;40.44;931;727;203;1418;837
262;B-E Nijverheid (geen bouw) en energie;2009 1e kwartaal;10175.0;10697.0;7982.0;8416.0;2193.0;2281.0;12.25;9.61;924;720;204;363;831
263;B-E Nijverheid (geen bouw) en energie;2009 2e kwartaal;12641.0;10699.0;9934.0;8411.0;2707.0;2288.0;15.35;12.07;914;710;204;327;823
264;B-E Nijverheid (geen bouw) en energie;2009 3e kwartaal;9459.0;10654.0;7449.0;8361.0;2010.0;2293.0;11.74;9.25;896;698;198;291;806
265;B-E Nijverheid (geen bouw) en energie;2009 4e kwartaal;10377.0;10601.0;8134.0;8311.0;2243.0;2290.0;12.99;10.18;889;692;196;375;798
266;B-E Nijverheid (geen bouw) en energie;2009;42652.0;;33499.0;;9153.0;;52.37;41.13;906;705;201;1356;814
267;B-E Nijverheid (geen bouw) en energie;2010 1e kwartaal;10118.0;10616.0;7914.0;8331.0;2204.0;2285.0;12.61;9.87;891;692;199;358;802
268;B-E Nijverheid (geen bouw) en energie;2010 2e kwartaal;12669.0;10703.0;9940.0;8401.0;2729.0;2301.0;15.82;12.41;890;689;200;323;801
269;B-E Nijverheid (geen bouw) en energie;2010 3e kwartaal;9483.0;10688.0;7464.0;8383.0;2019.0;2304.0;11.99;9.44;880;683;197;289;791
270;B-E Nijverheid (geen bouw) en energie;2010 4e kwartaal;10426.0;10689.0;8150.0;8352.0;2276.0;2338.0;13.23;10.34;876;681;195;376;788
271;B-E Nijverheid (geen bouw) en energie;2010;42696.0;;33468.0;;9228.0;;53.68;42.07;884;686;198;1345;795
272;B-E Nijverheid (geen bouw) en energie;2011 1e kwartaal;10374.0;10850.0;8126.0;8529.0;2248.0;2322.0;13.09;10.26;881;683;198;363;793
273;B-E Nijverheid (geen bouw) en energie;2011 2e kwartaal;12769.0;10782.0;10026.0;8473.0;2743.0;2309.0;16.06;12.61;882;682;200;327;795
274;B-E Nijverheid (geen bouw) en energie;2011 3e kwartaal;9585.0;10807.0;7557.0;8492.0;2028.0;2315.0;12.2;9.61;875;679;197;288;787
275;B-E Nijverheid (geen bouw) en energie;2011 4e kwartaal;10552.0;10841.0;8261.0;8477.0;2291.0;2364.0;13.43;10.52;872;678;195;364;785
276;B-E Nijverheid (geen bouw) en energie;2011;43280.0;;33970.0;;9310.0;;54.8;43.01;878;680;197;1342;790
277;B-E Nijverheid (geen bouw) en energie;2012 1e kwartaal;10395.0;10850.0;8069.0;8454.0;2326.0;2396.0;13.23;10.27;874;676;198;363;786
278;B-E Nijverheid (geen bouw) en energie;2012 2e kwartaal;12889.0;10885.0;10030.0;8479.0;2859.0;2406.0;16.42;12.78;872;673;199;324;785
279;B-E Nijverheid (geen bouw) en energie;2012 3e kwartaal;9695.0;10940.0;7572.0;8522.0;2123.0;2418.0;12.51;9.77;863;668;195;280;775
280;B-E Nijverheid (geen bouw) en energie;2012 4e kwartaal;10666.0;10970.0;8280.0;8496.0;2386.0;2474.0;13.79;10.7;859;666;193;360;773
281;B-E Nijverheid (geen bouw) en energie;2012;43645.0;;33951.0;;9694.0;;55.97;43.54;867;671;196;1327;780
282;B-E Nijverheid (geen bouw) en energie;2013 1e kwartaal;10695.0;11153.0;8236.0;8624.0;2459.0;2529.0;13.78;10.61;863;668;195;350;776
283;B-E Nijverheid (geen bouw) en energie;2013 2e kwartaal;13200.0;11152.0;10183.0;8612.0;3017.0;2540.0;17.08;13.17;858;663;195;319;773
284;B-E Nijverheid (geen bouw) en energie;2013 3e kwartaal;9891.0;11170.0;7647.0;8622.0;2244.0;2548.0;12.95;10.02;849;657;191;280;763
285;B-E Nijverheid (geen bouw) en energie;2013 4e kwartaal;10901.0;11211.0;8528.0;8735.0;2373.0;2475.0;14.3;11.19;847;657;190;355;763
286;B-E Nijverheid (geen bouw) en energie;2013;44687.0;;34594.0;;10093.0;;58.13;45.0;854;661;193;1303;769
287;B-E Nijverheid (geen bouw) en energie;2014 1e kwartaal;;;;;;;;;852;659;192;346;766
288;C Industrie;1995 1e kwartaal;6509.0;6882.0;5645.0;5995.0;865.0;887.0;7.64;6.63;925;756;170;389;852
289;C Industrie;1995 2e kwartaal;7966.0;6913.0;6929.0;6013.0;1037.0;899.0;9.31;8.09;930;759;171;349;856
290;C Industrie;1995 3e kwartaal;6416.0;6988.0;5618.0;6060.0;799.0;928.0;7.4;6.48;941;768;173;316;867
291;C Industrie;1995 4e kwartaal;6905.0;7014.0;5998.0;6120.0;908.0;893.0;7.95;6.9;944;771;173;402;869
292;C Industrie;1995;27797.0;;24189.0;;3608.0;;32.29;28.1;935;763;172;1456;861
293;C Industrie;1996 1e kwartaal;6597.0;6973.0;5697.0;6051.0;900.0;922.0;7.81;6.74;919;751;168;386;845
294;C Industrie;1996 2e kwartaal;8053.0;6983.0;6971.0;6046.0;1082.0;938.0;9.5;8.22;923;754;169;347;848
295;C Industrie;1996 3e kwartaal;6442.0;7022.0;5616.0;6060.0;826.0;961.0;7.55;6.58;929;758;170;312;853
296;C Industrie;1996 4e kwartaal;6953.0;7067.0;6013.0;6140.0;939.0;927.0;8.1;7.01;934;763;171;398;858
297;C Industrie;1996;28045.0;;24297.0;;3748.0;;32.95;28.55;926;756;170;1443;851
298;C Industrie;1997 1e kwartaal;6737.0;7115.0;5858.0;6220.0;879.0;895.0;7.9;6.87;925;753;173;379;853
299;C Industrie;1997 2e kwartaal;8276.0;7166.0;7214.0;6248.0;1063.0;918.0;9.67;8.43;928;755;173;360;855
300;C Industrie;1997 3e kwartaal;6619.0;7220.0;5809.0;6272.0;810.0;948.0;7.72;6.77;930;757;174;310;858
301;C Industrie;1997 4e kwartaal;7190.0;7320.0;6259.0;6399.0;931.0;921.0;8.34;7.26;934;760;174;398;862
302;C Industrie;1997;28822.0;;25139.0;;3683.0;;33.63;29.34;929;756;173;1447;857
303;C Industrie;1998 1e kwartaal;7040.0;7421.0;5744.0;6089.0;1296.0;1332.0;8.22;6.71;931;752;179;388;856
304;C Industrie;1998 2e kwartaal;8656.0;7486.0;7058.0;6101.0;1598.0;1385.0;10.06;8.2;937;756;180;355;861
305;C Industrie;1998 3e kwartaal;6923.0;7558.0;5680.0;6143.0;1243.0;1416.0;8.02;6.58;939;758;181;311;863
306;C Industrie;1998 4e kwartaal;7492.0;7646.0;6081.0;6230.0;1411.0;1416.0;8.64;7.01;944;762;182;397;867
307;C Industrie;1998;30111.0;;24563.0;;5548.0;;34.94;28.5;938;757;181;1451;862
308;C Industrie;1999 1e kwartaal;7289.0;7664.0;5941.0;6280.0;1348.0;1384.0;8.49;6.92;940;752;188;385;858
309;C Industrie;1999 2e kwartaal;8982.0;7766.0;7345.0;6348.0;1637.0;1418.0;10.4;8.5;946;756;189;354;864
310;C Industrie;1999 3e kwartaal;7172.0;7830.0;5890.0;6380.0;1282.0;1451.0;8.29;6.81;947;757;189;309;865
311;C Industrie;1999 4e kwartaal;7739.0;7922.0;6286.0;6455.0;1453.0;1466.0;8.9;7.23;952;761;190;405;869
312;C Industrie;1999;31182.0;;25463.0;;5719.0;;36.09;29.47;946;757;189;1453;864
313;C Industrie;2000 1e kwartaal;7701.0;8078.0;6242.0;6582.0;1459.0;1496.0;9.0;7.29;944;751;193;397;856
