ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
3400;Q Gezondheids- en welzijnszorg;Friesland (PV);2009;398.0;7.5;18855.0
3401;Q Gezondheids- en welzijnszorg;Friesland (PV);2010;510.0;11.5;22452.0
3402;Q Gezondheids- en welzijnszorg;Friesland (PV);2011;547.0;10.7;19511.0
3403;Q Gezondheids- en welzijnszorg;Friesland (PV);2012;546.0;10.2;18642.0
3404;Q Gezondheids- en welzijnszorg;Friesland (PV);2013;546.0;9.4;17270.0
3405;Q Gezondheids- en welzijnszorg;Friesland (PV);2014;571.0;10.0;17566.0
3406;Q Gezondheids- en welzijnszorg;Friesland (PV);2015;674.0;10.4;15464.0
3407;Q Gezondheids- en welzijnszorg;Friesland (PV);2016;680.0;11.2;16399.0
3408;Q Gezondheids- en welzijnszorg;Drenthe (PV);2009;473.0;6.9;14630.0
3409;Q Gezondheids- en welzijnszorg;Drenthe (PV);2010;460.0;6.4;13995.0
3410;Q Gezondheids- en welzijnszorg;Drenthe (PV);2011;464.0;6.0;12860.0
3411;Q Gezondheids- en welzijnszorg;Drenthe (PV);2012;455.0;7.2;15788.0
3412;Q Gezondheids- en welzijnszorg;Drenthe (PV);2013;489.0;7.6;15500.0
3413;Q Gezondheids- en welzijnszorg;Drenthe (PV);2014;540.0;8.5;15696.0
3414;Q Gezondheids- en welzijnszorg;Drenthe (PV);2015;541.0;8.7;16090.0
3415;Q Gezondheids- en welzijnszorg;Drenthe (PV);2016;560.0;9.3;16629.0
3416;Q Gezondheids- en welzijnszorg;Overijssel (PV);2009;601.0;10.8;17911.0
3417;Q Gezondheids- en welzijnszorg;Overijssel (PV);2010;624.0;14.1;22587.0
3418;Q Gezondheids- en welzijnszorg;Overijssel (PV);2011;647.0;9.2;14280.0
3419;Q Gezondheids- en welzijnszorg;Overijssel (PV);2012;649.0;10.9;16729.0
3420;Q Gezondheids- en welzijnszorg;Overijssel (PV);2013;664.0;11.5;17260.0
3421;Q Gezondheids- en welzijnszorg;Overijssel (PV);2014;685.0;11.2;16326.0
3422;Q Gezondheids- en welzijnszorg;Overijssel (PV);2015;770.0;12.9;16757.0
3423;Q Gezondheids- en welzijnszorg;Overijssel (PV);2016;787.0;13.4;17071.0
3424;Q Gezondheids- en welzijnszorg;Flevoland (PV);2009;182.0;;
3425;Q Gezondheids- en welzijnszorg;Flevoland (PV);2010;200.0;;
3426;Q Gezondheids- en welzijnszorg;Flevoland (PV);2011;218.0;3.6;16708.0
3427;Q Gezondheids- en welzijnszorg;Flevoland (PV);2012;244.0;4.4;18237.0
3428;Q Gezondheids- en welzijnszorg;Flevoland (PV);2013;257.0;4.8;18789.0
3429;Q Gezondheids- en welzijnszorg;Flevoland (PV);2014;276.0;4.6;16770.0
3430;Q Gezondheids- en welzijnszorg;Flevoland (PV);2015;204.0;3.3;16326.0
3431;Q Gezondheids- en welzijnszorg;Flevoland (PV);2016;193.0;3.1;16260.0
3432;Q Gezondheids- en welzijnszorg;Gelderland (PV);2009;1033.0;13.7;13280.0
3433;Q Gezondheids- en welzijnszorg;Gelderland (PV);2010;1119.0;14.3;12821.0
3434;Q Gezondheids- en welzijnszorg;Gelderland (PV);2011;1157.0;16.3;14097.0
3435;Q Gezondheids- en welzijnszorg;Gelderland (PV);2012;1166.0;19.3;16536.0
3436;Q Gezondheids- en welzijnszorg;Gelderland (PV);2013;1232.0;19.5;15801.0
3437;Q Gezondheids- en welzijnszorg;Gelderland (PV);2014;1206.0;18.4;15279.0
3438;Q Gezondheids- en welzijnszorg;Gelderland (PV);2015;1209.0;18.4;15209.0
3439;Q Gezondheids- en welzijnszorg;Gelderland (PV);2016;1192.0;18.7;15659.0
3440;Q Gezondheids- en welzijnszorg;Utrecht (PV);2009;715.0;11.6;16189.0
3441;Q Gezondheids- en welzijnszorg;Utrecht (PV);2010;664.0;11.1;16694.0
3442;Q Gezondheids- en welzijnszorg;Utrecht (PV);2011;666.0;8.6;12875.0
3443;Q Gezondheids- en welzijnszorg;Utrecht (PV);2012;732.0;12.3;16784.0
3444;Q Gezondheids- en welzijnszorg;Utrecht (PV);2013;804.0;13.9;17257.0
3445;Q Gezondheids- en welzijnszorg;Utrecht (PV);2014;846.0;12.9;15289.0
3446;Q Gezondheids- en welzijnszorg;Utrecht (PV);2015;752.0;12.4;16461.0
3447;Q Gezondheids- en welzijnszorg;Utrecht (PV);2016;719.0;11.7;16278.0
3448;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2009;1184.0;19.1;16146.0
3449;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2010;1184.0;19.4;16417.0
3450;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2011;1234.0;28.5;23101.0
3451;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2012;1273.0;21.3;16763.0
3452;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2013;1273.0;21.5;16867.0
3453;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2014;1254.0;21.5;17135.0
3454;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2015;1252.0;21.3;17009.0
3455;Q Gezondheids- en welzijnszorg;Noord-Holland (PV);2016;1297.0;21.5;16542.0
3456;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2009;2005.0;28.8;14344.0
3457;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2010;2218.0;30.9;13918.0
3458;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2011;1971.0;26.8;13616.0
3459;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2012;1873.0;27.1;14451.0
3460;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2013;1496.0;22.7;15151.0
3461;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2014;1541.0;23.4;15206.0
3462;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2015;1438.0;21.7;15072.0
3463;Q Gezondheids- en welzijnszorg;Zuid-Holland (PV);2016;1519.0;22.7;14957.0
3464;Q Gezondheids- en welzijnszorg;Zeeland (PV);2009;265.0;4.6;17524.0
3465;Q Gezondheids- en welzijnszorg;Zeeland (PV);2010;280.0;5.0;17912.0
3466;Q Gezondheids- en welzijnszorg;Zeeland (PV);2011;292.0;6.5;22358.0
3467;Q Gezondheids- en welzijnszorg;Zeeland (PV);2012;280.0;4.6;16534.0
3468;Q Gezondheids- en welzijnszorg;Zeeland (PV);2013;291.0;4.9;16818.0
3469;Q Gezondheids- en welzijnszorg;Zeeland (PV);2014;295.0;4.5;15328.0
3470;Q Gezondheids- en welzijnszorg;Zeeland (PV);2015;288.0;4.3;14842.0
3471;Q Gezondheids- en welzijnszorg;Zeeland (PV);2016;313.0;4.7;14999.0
3472;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2009;1197.0;17.8;14888.0
3473;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2010;1177.0;17.8;15146.0
3474;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2011;1219.0;18.5;15201.0
3475;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2012;1247.0;19.6;15719.0
3476;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2013;1312.0;20.4;15532.0
3477;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2014;1335.0;20.4;15273.0
3478;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2015;1309.0;19.7;15083.0
3479;Q Gezondheids- en welzijnszorg;Noord-Brabant (PV);2016;1357.0;20.2;14866.0
3480;Q Gezondheids- en welzijnszorg;Limburg (PV);2009;577.0;7.7;13389.0
3481;Q Gezondheids- en welzijnszorg;Limburg (PV);2010;616.0;8.8;14317.0
3482;Q Gezondheids- en welzijnszorg;Limburg (PV);2011;660.0;10.6;15999.0
3483;Q Gezondheids- en welzijnszorg;Limburg (PV);2012;696.0;10.4;14998.0
3484;Q Gezondheids- en welzijnszorg;Limburg (PV);2013;702.0;10.2;14534.0
3485;Q Gezondheids- en welzijnszorg;Limburg (PV);2014;696.0;9.9;14243.0
3486;Q Gezondheids- en welzijnszorg;Limburg (PV);2015;693.0;9.8;14115.0
3487;Q Gezondheids- en welzijnszorg;Limburg (PV);2016;725.0;10.4;14285.0
3488;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2009;0.0;0.0;0.0
3489;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2010;0.0;0.0;0.0
3490;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2011;0.0;0.0;0.0
3491;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2012;0.0;0.0;0.0
3492;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2013;0.0;0.0;0.0
3493;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2014;0.0;0.0;0.0
3494;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2015;0.0;0.0;0.0
3495;Q Gezondheids- en welzijnszorg;Niet in te delen (PV);2016;0.0;0.0;0.0
3496;R Cultuur, sport en recreatie;Nederland;2009;14212.0;252.5;17768.0
3497;R Cultuur, sport en recreatie;Nederland;2010;15030.0;269.5;17931.0
3498;R Cultuur, sport en recreatie;Nederland;2011;14898.0;247.7;16628.0
3499;R Cultuur, sport en recreatie;Nederland;2012;14798.0;245.1;16566.0
3500;R Cultuur, sport en recreatie;Nederland;2013;14795.0;241.6;16332.0
3501;R Cultuur, sport en recreatie;Nederland;2014;14881.0;242.2;16276.0
3502;R Cultuur, sport en recreatie;Nederland;2015;15433.0;256.2;16601.0
3503;R Cultuur, sport en recreatie;Nederland;2016;16116.0;273.0;16937.0
3504;R Cultuur, sport en recreatie;Noord-Nederland (LD);2009;1674.0;29.1;17367.0
3505;R Cultuur, sport en recreatie;Noord-Nederland (LD);2010;1802.0;33.7;18685.0
3506;R Cultuur, sport en recreatie;Noord-Nederland (LD);2011;1811.0;30.1;16621.0
3507;R Cultuur, sport en recreatie;Noord-Nederland (LD);2012;1806.0;31.2;17266.0
3508;R Cultuur, sport en recreatie;Noord-Nederland (LD);2013;1901.0;32.1;16874.0
3509;R Cultuur, sport en recreatie;Noord-Nederland (LD);2014;1856.0;31.5;16963.0
3510;R Cultuur, sport en recreatie;Noord-Nederland (LD);2015;1976.0;34.4;17421.0
3511;R Cultuur, sport en recreatie;Noord-Nederland (LD);2016;2064.0;36.1;17493.0
3512;R Cultuur, sport en recreatie;Oost-Nederland (LD);2009;2952.0;54.5;18462.0
3513;R Cultuur, sport en recreatie;Oost-Nederland (LD);2010;3161.0;54.5;17239.0
3514;R Cultuur, sport en recreatie;Oost-Nederland (LD);2011;3083.0;56.2;18235.0
3515;R Cultuur, sport en recreatie;Oost-Nederland (LD);2012;3041.0;50.4;16561.0
3516;R Cultuur, sport en recreatie;Oost-Nederland (LD);2013;3015.0;50.3;16681.0
3517;R Cultuur, sport en recreatie;Oost-Nederland (LD);2014;3009.0;49.6;16472.0
3518;R Cultuur, sport en recreatie;Oost-Nederland (LD);2015;3161.0;55.0;17399.0
3519;R Cultuur, sport en recreatie;Oost-Nederland (LD);2016;3273.0;58.5;17867.0
3520;R Cultuur, sport en recreatie;West-Nederland (LD);2009;6222.0;111.3;17894.0
3521;R Cultuur, sport en recreatie;West-Nederland (LD);2010;6555.0;118.8;18128.0
3522;R Cultuur, sport en recreatie;West-Nederland (LD);2011;6505.0;103.1;15848.0
3523;R Cultuur, sport en recreatie;West-Nederland (LD);2012;6380.0;104.0;16306.0
3524;R Cultuur, sport en recreatie;West-Nederland (LD);2013;6241.0;99.8;15986.0
3525;R Cultuur, sport en recreatie;West-Nederland (LD);2014;6354.0;101.2;15930.0
3526;R Cultuur, sport en recreatie;West-Nederland (LD);2015;6589.0;106.6;16185.0
3527;R Cultuur, sport en recreatie;West-Nederland (LD);2016;6970.0;114.7;16450.0
3528;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2009;3364.0;57.6;17123.0
3529;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2010;3512.0;62.5;17799.0
3530;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2011;3499.0;58.3;16667.0
3531;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2012;3571.0;59.6;16679.0
3532;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2013;3638.0;59.5;16353.0
3533;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2014;3662.0;59.9;16368.0
3534;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2015;3707.0;60.1;16225.0
3535;R Cultuur, sport en recreatie;Zuid-Nederland (LD);2016;3809.0;63.7;16727.0
3536;R Cultuur, sport en recreatie;Niet in te delen (LD);2009;0.0;0.0;0.0
3537;R Cultuur, sport en recreatie;Niet in te delen (LD);2010;0.0;0.0;0.0
3538;R Cultuur, sport en recreatie;Niet in te delen (LD);2011;0.0;0.0;0.0
3539;R Cultuur, sport en recreatie;Niet in te delen (LD);2012;0.0;0.0;0.0
3540;R Cultuur, sport en recreatie;Niet in te delen (LD);2013;0.0;0.0;0.0
3541;R Cultuur, sport en recreatie;Niet in te delen (LD);2014;0.0;0.0;0.0
3542;R Cultuur, sport en recreatie;Niet in te delen (LD);2015;0.0;0.0;0.0
3543;R Cultuur, sport en recreatie;Niet in te delen (LD);2016;0.0;0.0;0.0
3544;R Cultuur, sport en recreatie;Groningen (PV);2009;598.0;9.6;16006.0
3545;R Cultuur, sport en recreatie;Groningen (PV);2010;659.0;10.8;16337.0
3546;R Cultuur, sport en recreatie;Groningen (PV);2011;659.0;12.0;18197.0
3547;R Cultuur, sport en recreatie;Groningen (PV);2012;646.0;10.8;16687.0
3548;R Cultuur, sport en recreatie;Groningen (PV);2013;665.0;11.3;16944.0
3549;R Cultuur, sport en recreatie;Groningen (PV);2014;653.0;11.0;16860.0
3550;R Cultuur, sport en recreatie;Groningen (PV);2015;704.0;12.2;17273.0
3551;R Cultuur, sport en recreatie;Groningen (PV);2016;691.0;12.2;17620.0
3552;R Cultuur, sport en recreatie;Friesland (PV);2009;651.0;11.1;17021.0
3553;R Cultuur, sport en recreatie;Friesland (PV);2010;704.0;14.9;21111.0
3554;R Cultuur, sport en recreatie;Friesland (PV);2011;700.0;10.9;15620.0
3555;R Cultuur, sport en recreatie;Friesland (PV);2012;697.0;12.2;17572.0
3556;R Cultuur, sport en recreatie;Friesland (PV);2013;737.0;12.7;17180.0
3557;R Cultuur, sport en recreatie;Friesland (PV);2014;725.0;12.6;17388.0
3558;R Cultuur, sport en recreatie;Friesland (PV);2015;754.0;13.5;17887.0
3559;R Cultuur, sport en recreatie;Friesland (PV);2016;821.0;14.5;17695.0
3560;R Cultuur, sport en recreatie;Drenthe (PV);2009;425.0;8.2;19327.0
3561;R Cultuur, sport en recreatie;Drenthe (PV);2010;439.0;8.2;18667.0
3562;R Cultuur, sport en recreatie;Drenthe (PV);2011;452.0;7.2;16027.0
3563;R Cultuur, sport en recreatie;Drenthe (PV);2012;463.0;8.2;17624.0
3564;R Cultuur, sport en recreatie;Drenthe (PV);2013;499.0;8.1;16318.0
3565;R Cultuur, sport en recreatie;Drenthe (PV);2014;478.0;7.9;16450.0
3566;R Cultuur, sport en recreatie;Drenthe (PV);2015;518.0;8.8;16949.0
3567;R Cultuur, sport en recreatie;Drenthe (PV);2016;552.0;9.4;17033.0
3568;R Cultuur, sport en recreatie;Overijssel (PV);2009;866.0;16.7;19244.0
3569;R Cultuur, sport en recreatie;Overijssel (PV);2010;963.0;17.8;18524.0
3570;R Cultuur, sport en recreatie;Overijssel (PV);2011;914.0;16.0;17548.0
3571;R Cultuur, sport en recreatie;Overijssel (PV);2012;904.0;14.8;16406.0
3572;R Cultuur, sport en recreatie;Overijssel (PV);2013;882.0;14.7;16622.0
3573;R Cultuur, sport en recreatie;Overijssel (PV);2014;890.0;14.6;16410.0
3574;R Cultuur, sport en recreatie;Overijssel (PV);2015;928.0;16.2;17455.0
3575;R Cultuur, sport en recreatie;Overijssel (PV);2016;956.0;16.7;17497.0
3576;R Cultuur, sport en recreatie;Flevoland (PV);2009;231.0;;
3577;R Cultuur, sport en recreatie;Flevoland (PV);2010;262.0;;
3578;R Cultuur, sport en recreatie;Flevoland (PV);2011;257.0;3.9;15343.0
3579;R Cultuur, sport en recreatie;Flevoland (PV);2012;271.0;4.7;17461.0
3580;R Cultuur, sport en recreatie;Flevoland (PV);2013;259.0;4.4;17092.0
3581;R Cultuur, sport en recreatie;Flevoland (PV);2014;276.0;4.8;17401.0
3582;R Cultuur, sport en recreatie;Flevoland (PV);2015;293.0;5.3;18213.0
3583;R Cultuur, sport en recreatie;Flevoland (PV);2016;300.0;5.3;17753.0
3584;R Cultuur, sport en recreatie;Gelderland (PV);2009;1855.0;32.8;17674.0
3585;R Cultuur, sport en recreatie;Gelderland (PV);2010;1936.0;31.7;16393.0
3586;R Cultuur, sport en recreatie;Gelderland (PV);2011;1912.0;36.0;18841.0
3587;R Cultuur, sport en recreatie;Gelderland (PV);2012;1866.0;30.8;16513.0
3588;R Cultuur, sport en recreatie;Gelderland (PV);2013;1874.0;31.2;16656.0
3589;R Cultuur, sport en recreatie;Gelderland (PV);2014;1843.0;30.2;16368.0
3590;R Cultuur, sport en recreatie;Gelderland (PV);2015;1940.0;33.5;17245.0
3591;R Cultuur, sport en recreatie;Gelderland (PV);2016;2017.0;36.4;18060.0
3592;R Cultuur, sport en recreatie;Utrecht (PV);2009;1015.0;19.1;18798.0
3593;R Cultuur, sport en recreatie;Utrecht (PV);2010;1026.0;19.4;18867.0
3594;R Cultuur, sport en recreatie;Utrecht (PV);2011;1034.0;18.6;18035.0
3595;R Cultuur, sport en recreatie;Utrecht (PV);2012;998.0;16.6;16640.0
3596;R Cultuur, sport en recreatie;Utrecht (PV);2013;1003.0;16.4;16321.0
3597;R Cultuur, sport en recreatie;Utrecht (PV);2014;1045.0;16.1;15406.0
3598;R Cultuur, sport en recreatie;Utrecht (PV);2015;1127.0;17.7;15680.0
3599;R Cultuur, sport en recreatie;Utrecht (PV);2016;1285.0;21.3;16555.0
3600;R Cultuur, sport en recreatie;Noord-Holland (PV);2009;2603.0;45.4;17432.0
3601;R Cultuur, sport en recreatie;Noord-Holland (PV);2010;2829.0;52.1;18419.0
3602;R Cultuur, sport en recreatie;Noord-Holland (PV);2011;2745.0;42.1;15322.0
3603;R Cultuur, sport en recreatie;Noord-Holland (PV);2012;2715.0;44.6;16445.0
3604;R Cultuur, sport en recreatie;Noord-Holland (PV);2013;2660.0;41.9;15755.0
3605;R Cultuur, sport en recreatie;Noord-Holland (PV);2014;2678.0;42.8;16001.0
3606;R Cultuur, sport en recreatie;Noord-Holland (PV);2015;2828.0;46.0;16278.0
3607;R Cultuur, sport en recreatie;Noord-Holland (PV);2016;2918.0;46.9;16082.0
3608;R Cultuur, sport en recreatie;Zuid-Holland (PV);2009;2233.0;40.2;17994.0
3609;R Cultuur, sport en recreatie;Zuid-Holland (PV);2010;2314.0;41.4;17890.0
3610;R Cultuur, sport en recreatie;Zuid-Holland (PV);2011;2334.0;36.9;15821.0
3611;R Cultuur, sport en recreatie;Zuid-Holland (PV);2012;2291.0;37.0;16141.0
3612;R Cultuur, sport en recreatie;Zuid-Holland (PV);2013;2229.0;35.9;16086.0
3613;R Cultuur, sport en recreatie;Zuid-Holland (PV);2014;2275.0;36.7;16125.0
3614;R Cultuur, sport en recreatie;Zuid-Holland (PV);2015;2273.0;36.9;16254.0
3615;R Cultuur, sport en recreatie;Zuid-Holland (PV);2016;2406.0;40.6;16861.0
3616;R Cultuur, sport en recreatie;Zeeland (PV);2009;371.0;6.5;17572.0
3617;R Cultuur, sport en recreatie;Zeeland (PV);2010;386.0;5.7;14711.0
3618;R Cultuur, sport en recreatie;Zeeland (PV);2011;392.0;5.6;14370.0
3619;R Cultuur, sport en recreatie;Zeeland (PV);2012;376.0;5.8;15388.0
3620;R Cultuur, sport en recreatie;Zeeland (PV);2013;349.0;5.6;16170.0
3621;R Cultuur, sport en recreatie;Zeeland (PV);2014;356.0;5.6;15705.0
3622;R Cultuur, sport en recreatie;Zeeland (PV);2015;361.0;6.0;16586.0
3623;R Cultuur, sport en recreatie;Zeeland (PV);2016;361.0;5.9;16281.0
3624;R Cultuur, sport en recreatie;Noord-Brabant (PV);2009;2366.0;40.1;16939.0
3625;R Cultuur, sport en recreatie;Noord-Brabant (PV);2010;2460.0;42.1;17124.0
3626;R Cultuur, sport en recreatie;Noord-Brabant (PV);2011;2471.0;41.8;16920.0
3627;R Cultuur, sport en recreatie;Noord-Brabant (PV);2012;2486.0;42.0;16907.0
3628;R Cultuur, sport en recreatie;Noord-Brabant (PV);2013;2556.0;42.2;16512.0
3629;R Cultuur, sport en recreatie;Noord-Brabant (PV);2014;2542.0;42.3;16641.0
3630;R Cultuur, sport en recreatie;Noord-Brabant (PV);2015;2576.0;42.7;16560.0
3631;R Cultuur, sport en recreatie;Noord-Brabant (PV);2016;2653.0;45.3;17086.0
3632;R Cultuur, sport en recreatie;Limburg (PV);2009;998.0;17.5;17539.0
3633;R Cultuur, sport en recreatie;Limburg (PV);2010;1052.0;20.1;19149.0
3634;R Cultuur, sport en recreatie;Limburg (PV);2011;1028.0;16.5;16029.0
3635;R Cultuur, sport en recreatie;Limburg (PV);2012;1085.0;17.5;16148.0
3636;R Cultuur, sport en recreatie;Limburg (PV);2013;1082.0;17.3;15972.0
3637;R Cultuur, sport en recreatie;Limburg (PV);2014;1120.0;17.6;15740.0
3638;R Cultuur, sport en recreatie;Limburg (PV);2015;1131.0;17.5;15469.0
3639;R Cultuur, sport en recreatie;Limburg (PV);2016;1156.0;18.4;15909.0
3640;R Cultuur, sport en recreatie;Niet in te delen (PV);2009;0.0;0.0;0.0
3641;R Cultuur, sport en recreatie;Niet in te delen (PV);2010;0.0;0.0;0.0
3642;R Cultuur, sport en recreatie;Niet in te delen (PV);2011;0.0;0.0;0.0
3643;R Cultuur, sport en recreatie;Niet in te delen (PV);2012;0.0;0.0;0.0
3644;R Cultuur, sport en recreatie;Niet in te delen (PV);2013;0.0;0.0;0.0
3645;R Cultuur, sport en recreatie;Niet in te delen (PV);2014;0.0;0.0;0.0
3646;R Cultuur, sport en recreatie;Niet in te delen (PV);2015;0.0;0.0;0.0
3647;R Cultuur, sport en recreatie;Niet in te delen (PV);2016;0.0;0.0;0.0
3648;S Overige dienstverlening;Nederland;2009;12921.0;253.8;19639.0
3649;S Overige dienstverlening;Nederland;2010;14093.0;274.6;19484.0
3650;S Overige dienstverlening;Nederland;2011;13987.0;273.8;19574.0
3651;S Overige dienstverlening;Nederland;2012;13881.0;261.9;18871.0
3652;S Overige dienstverlening;Nederland;2013;13834.0;260.8;18851.0
3653;S Overige dienstverlening;Nederland;2014;14087.0;269.3;19114.0
3654;S Overige dienstverlening;Nederland;2015;14256.0;273.1;19156.0
3655;S Overige dienstverlening;Nederland;2016;13815.0;258.3;18700.0
3656;S Overige dienstverlening;Noord-Nederland (LD);2009;1433.0;28.2;19699.0
3657;S Overige dienstverlening;Noord-Nederland (LD);2010;1543.0;27.7;17961.0
3658;S Overige dienstverlening;Noord-Nederland (LD);2011;1546.0;27.9;18053.0
3659;S Overige dienstverlening;Noord-Nederland (LD);2012;1553.0;28.1;18094.0
3660;S Overige dienstverlening;Noord-Nederland (LD);2013;1530.0;26.6;17388.0
3661;S Overige dienstverlening;Noord-Nederland (LD);2014;1538.0;27.9;18115.0
3662;S Overige dienstverlening;Noord-Nederland (LD);2015;1558.0;27.7;17754.0
3663;S Overige dienstverlening;Noord-Nederland (LD);2016;1740.0;31.3;17987.0
3664;S Overige dienstverlening;Oost-Nederland (LD);2009;2734.0;59.9;21895.0
3665;S Overige dienstverlening;Oost-Nederland (LD);2010;2888.0;59.5;20599.0
3666;S Overige dienstverlening;Oost-Nederland (LD);2011;2853.0;58.2;20398.0
3667;S Overige dienstverlening;Oost-Nederland (LD);2012;2942.0;55.9;18996.0
3668;S Overige dienstverlening;Oost-Nederland (LD);2013;2830.0;54.1;19129.0
3669;S Overige dienstverlening;Oost-Nederland (LD);2014;2866.0;54.7;19084.0
3670;S Overige dienstverlening;Oost-Nederland (LD);2015;3505.0;68.6;19563.0
3671;S Overige dienstverlening;Oost-Nederland (LD);2016;3505.0;69.3;19767.0
3672;S Overige dienstverlening;West-Nederland (LD);2009;5892.0;114.5;19437.0
3673;S Overige dienstverlening;West-Nederland (LD);2010;6527.0;129.0;19756.0
3674;S Overige dienstverlening;West-Nederland (LD);2011;6444.0;132.5;20554.0
3675;S Overige dienstverlening;West-Nederland (LD);2012;6326.0;122.6;19386.0
3676;S Overige dienstverlening;West-Nederland (LD);2013;6464.0;126.2;19521.0
3677;S Overige dienstverlening;West-Nederland (LD);2014;6581.0;130.7;19857.0
3678;S Overige dienstverlening;West-Nederland (LD);2015;6192.0;123.3;19919.0
3679;S Overige dienstverlening;West-Nederland (LD);2016;5469.0;102.3;18708.0
3680;S Overige dienstverlening;Zuid-Nederland (LD);2009;2862.0;51.1;17871.0
3681;S Overige dienstverlening;Zuid-Nederland (LD);2010;3135.0;58.4;18640.0
3682;S Overige dienstverlening;Zuid-Nederland (LD);2011;3144.0;55.2;17566.0
3683;S Overige dienstverlening;Zuid-Nederland (LD);2012;3060.0;55.3;18079.0
3684;S Overige dienstverlening;Zuid-Nederland (LD);2013;3010.0;53.9;17893.0
3685;S Overige dienstverlening;Zuid-Nederland (LD);2014;3102.0;56.0;18060.0
3686;S Overige dienstverlening;Zuid-Nederland (LD);2015;3001.0;53.5;17834.0
3687;S Overige dienstverlening;Zuid-Nederland (LD);2016;3101.0;55.4;17881.0
3688;S Overige dienstverlening;Niet in te delen (LD);2009;0.0;0.0;0.0
3689;S Overige dienstverlening;Niet in te delen (LD);2010;0.0;0.0;0.0
3690;S Overige dienstverlening;Niet in te delen (LD);2011;0.0;0.0;0.0
3691;S Overige dienstverlening;Niet in te delen (LD);2012;0.0;0.0;0.0
3692;S Overige dienstverlening;Niet in te delen (LD);2013;0.0;0.0;0.0
3693;S Overige dienstverlening;Niet in te delen (LD);2014;0.0;0.0;0.0
3694;S Overige dienstverlening;Niet in te delen (LD);2015;0.0;0.0;0.0
3695;S Overige dienstverlening;Niet in te delen (LD);2016;0.0;0.0;0.0
3696;S Overige dienstverlening;Groningen (PV);2009;444.0;7.9;17799.0
