ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5747;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2013/'14;40.0;6.0;9.0;13.0;12.0;;;;;
5748;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2014/'15;29.0;2.0;6.0;8.0;13.0;;;;;
5749;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2015/'16;29.0;3.0;10.0;8.0;8.0;;;;;
5750;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2016/'17;7.0;;3.0;1.0;3.0;;;;;
5751;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
5752;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
5753;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
5754;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
5755;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
5756;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
5757;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
5758;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
5759;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
5760;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
5761;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
5762;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
5763;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
5764;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
5765;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
5766;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2005/'06;25.0;5.0;13.0;4.0;2.0;1.0;;;;
5767;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2006/'07;26.0;18.0;6.0;1.0;1.0;;;;;
5768;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2007/'08;33.0;22.0;7.0;3.0;;1.0;;;;
5769;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2008/'09;47.0;12.0;7.0;22.0;5.0;1.0;;;;
5770;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2009/'10;27.0;8.0;7.0;10.0;2.0;;;;;
5771;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2010/'11;35.0;16.0;12.0;4.0;3.0;;;;;
5772;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2011/'12;35.0;20.0;7.0;7.0;1.0;;;;;
5773;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2012/'13;42.0;17.0;8.0;12.0;5.0;;;;;
5774;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2013/'14;29.0;4.0;8.0;5.0;12.0;;;;;
5775;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2014/'15;14.0;;5.0;6.0;3.0;;;;;
5776;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2015/'16;20.0;5.0;10.0;1.0;4.0;;;;;
5777;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Niet-westerse allochtoon;2016/'17;16.0;1.0;7.0;5.0;3.0;;;;;
5778;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1990/'91;;;;;;;;;;
5779;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1991/'92;;;;;;;;;;
5780;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1992/'93;;;;;;;;;;
5781;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1993/'94;;;;;;;;;;
5782;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1994/'95;;;;;;;;;;
5783;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1995/'96;;;;;;;;;;
5784;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1996/'97;;;;;;;;;;
5785;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1997/'98;;;;;;;;;;
5786;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1998/'99;;;;;;;;;;
5787;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;1999/'00;;;;;;;;;;
5788;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2000/'01;;;;;;;;;;
5789;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2001/'02;;;;;;;;;;
5790;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2002/'03;;;;;;;;;;
5791;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2003/'04;;;;;;;;;;
5792;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2004/'05;;;;;;;;;;
5793;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2005/'06;3.0;;3.0;;;;;;;
5794;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2006/'07;4.0;4.0;;;;;;;;
5795;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2007/'08;9.0;7.0;2.0;;;;;;;
5796;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2008/'09;8.0;3.0;1.0;3.0;1.0;;;;;
5797;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2009/'10;2.0;;;2.0;;;;;;
5798;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2010/'11;8.0;6.0;2.0;;;;;;;
5799;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2011/'12;5.0;5.0;;;;;;;;
5800;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2012/'13;5.0;3.0;;2.0;;;;;;
5801;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2013/'14;5.0;1.0;1.0;2.0;1.0;;;;;
5802;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2014/'15;1.0;;;1.0;;;;;;
5803;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2015/'16;7.0;;6.0;;1.0;;;;;
5804;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Marokko;2016/'17;3.0;;1.0;2.0;;;;;;
5805;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1990/'91;;;;;;;;;;
5806;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1991/'92;;;;;;;;;;
5807;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1992/'93;;;;;;;;;;
5808;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1993/'94;;;;;;;;;;
5809;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1994/'95;;;;;;;;;;
5810;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1995/'96;;;;;;;;;;
5811;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1996/'97;;;;;;;;;;
5812;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1997/'98;;;;;;;;;;
5813;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1998/'99;;;;;;;;;;
5814;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;1999/'00;;;;;;;;;;
5815;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2000/'01;;;;;;;;;;
5816;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2001/'02;;;;;;;;;;
5817;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2002/'03;;;;;;;;;;
5818;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2003/'04;;;;;;;;;;
5819;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2004/'05;;;;;;;;;;
5820;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2005/'06;5.0;;5.0;;;;;;;
5821;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2006/'07;7.0;3.0;3.0;1.0;;;;;;
5822;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2007/'08;4.0;2.0;2.0;;;;;;;
5823;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2008/'09;13.0;2.0;2.0;8.0;;1.0;;;;
5824;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2009/'10;13.0;5.0;2.0;6.0;;;;;;
5825;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2010/'11;9.0;4.0;4.0;1.0;;;;;;
5826;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2011/'12;11.0;5.0;4.0;2.0;;;;;;
5827;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2012/'13;13.0;5.0;4.0;3.0;1.0;;;;;
5828;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2013/'14;7.0;;1.0;1.0;5.0;;;;;
5829;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2014/'15;2.0;;1.0;1.0;;;;;;
5830;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2015/'16;4.0;1.0;2.0;;1.0;;;;;
5831;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Turkije;2016/'17;2.0;;;1.0;1.0;;;;;
5832;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1990/'91;;;;;;;;;;
5833;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1991/'92;;;;;;;;;;
5834;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1992/'93;;;;;;;;;;
5835;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1993/'94;;;;;;;;;;
5836;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1994/'95;;;;;;;;;;
5837;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1995/'96;;;;;;;;;;
5838;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1996/'97;;;;;;;;;;
5839;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1997/'98;;;;;;;;;;
5840;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1998/'99;;;;;;;;;;
5841;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;1999/'00;;;;;;;;;;
5842;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2000/'01;;;;;;;;;;
5843;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2001/'02;;;;;;;;;;
5844;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2002/'03;;;;;;;;;;
5845;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2003/'04;;;;;;;;;;
5846;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2004/'05;;;;;;;;;;
5847;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2005/'06;7.0;3.0;3.0;;1.0;;;;;
5848;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2006/'07;5.0;4.0;1.0;;;;;;;
5849;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2007/'08;8.0;7.0;;1.0;;;;;;
5850;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2008/'09;11.0;2.0;3.0;4.0;2.0;;;;;
5851;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2009/'10;6.0;1.0;3.0;1.0;1.0;;;;;
5852;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2010/'11;5.0;2.0;1.0;1.0;1.0;;;;;
5853;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2011/'12;4.0;2.0;;2.0;;;;;;
5854;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2012/'13;6.0;1.0;1.0;2.0;2.0;;;;;
5855;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2013/'14;3.0;1.0;1.0;;1.0;;;;;
5856;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2014/'15;3.0;;2.0;1.0;;;;;;
5857;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2015/'16;2.0;1.0;1.0;;;;;;;
5858;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Suriname;2016/'17;3.0;;2.0;1.0;;;;;;
5859;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
5860;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
5861;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
5862;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
5863;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
5864;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
5865;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
5866;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
5867;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
5868;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
5869;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
5870;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
5871;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
5872;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
5873;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
5874;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2005/'06;2.0;;;;1.0;1.0;;;;
5875;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2006/'07;8.0;6.0;1.0;;1.0;;;;;
5876;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2007/'08;6.0;4.0;;1.0;;1.0;;;;
5877;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2008/'09;8.0;4.0;;3.0;1.0;;;;;
5878;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2009/'10;2.0;;;1.0;1.0;;;;;
5879;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2010/'11;4.0;1.0;2.0;;1.0;;;;;
5880;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2011/'12;4.0;1.0;1.0;2.0;;;;;;
5881;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2012/'13;4.0;1.0;1.0;2.0;;;;;;
5882;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2013/'14;3.0;;2.0;;1.0;;;;;
5883;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2014/'15;2.0;;1.0;;1.0;;;;;
5884;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2015/'16;;;;;;;;;;
5885;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2016/'17;;;;;;;;;;
5886;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
5887;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
5888;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
5889;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
5890;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
5891;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
5892;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
5893;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
5894;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
5895;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
5896;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
5897;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
5898;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
5899;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
5900;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
5901;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2005/'06;8.0;2.0;2.0;4.0;;;;;;
5902;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2006/'07;2.0;1.0;1.0;;;;;;;
5903;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2007/'08;6.0;2.0;3.0;1.0;;;;;;
5904;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2008/'09;7.0;1.0;1.0;4.0;1.0;;;;;
5905;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2009/'10;4.0;2.0;2.0;;;;;;;
5906;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2010/'11;9.0;3.0;3.0;2.0;1.0;;;;;
5907;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2011/'12;11.0;7.0;2.0;1.0;1.0;;;;;
5908;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2012/'13;14.0;7.0;2.0;3.0;2.0;;;;;
5909;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2013/'14;11.0;2.0;3.0;2.0;4.0;;;;;
5910;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2014/'15;6.0;;1.0;3.0;2.0;;;;;
5911;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2015/'16;7.0;3.0;1.0;1.0;2.0;;;;;
5912;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Overig niet-westerse allochtoon;2016/'17;8.0;1.0;4.0;1.0;2.0;;;;;
5913;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1990/'91;;;;;;;;;;
5914;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1991/'92;;;;;;;;;;
5915;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1992/'93;;;;;;;;;;
5916;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1993/'94;;;;;;;;;;
5917;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1994/'95;;;;;;;;;;
5918;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1995/'96;;;;;;;;;;
5919;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1996/'97;;;;;;;;;;
5920;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1997/'98;;;;;;;;;;
5921;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1998/'99;;;;;;;;;;
5922;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;1999/'00;;;;;;;;;;
5923;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2000/'01;;;;;;;;;;
5924;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2001/'02;;;;;;;;;;
5925;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2002/'03;;;;;;;;;;
5926;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2003/'04;;;;;;;;;;
5927;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2004/'05;;;;;;;;;;
5928;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2005/'06;2.0;;1.0;1.0;;;;;;
5929;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2006/'07;3.0;1.0;;1.0;1.0;;;;;
5930;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2007/'08;3.0;;;3.0;;;;;;
5931;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2008/'09;2.0;;;1.0;1.0;;;;;
5932;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Herkomst onbekend;2009/'10;9.0;3.0;;4.0;2.0;;;;;
