ID;Beroepen;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerknemers_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;Arbeidsduur12Tot20UurPerWeek_6;Arbeidsduur20Tot35UurPerWeek_7;Arbeidsduur35UurOfMeerPerWeek_8;ArbeidsduurOnbekend_9
8409;62;Onderwijsniveau: laag;2001;6.0;6.0;5.0;;;;2.0;3.0;
8410;62;Onderwijsniveau: laag;2002;4.0;4.0;4.0;;;;2.0;2.0;
8411;62;Onderwijsniveau: laag;2003;4.0;4.0;4.0;;;;;2.0;
8412;62;Onderwijsniveau: laag;2004;2.0;2.0;2.0;;;;;;
8413;62;Onderwijsniveau: laag;2005;3.0;2.0;2.0;;;;;;
8414;62;Onderwijsniveau: laag;2006;3.0;2.0;2.0;;;;;;
8415;62;Onderwijsniveau: middelbaar;1996;22.0;20.0;18.0;2.0;2.0;3.0;8.0;11.0;
8416;62;Onderwijsniveau: middelbaar;1997;25.0;22.0;20.0;2.0;3.0;3.0;7.0;15.0;
8417;62;Onderwijsniveau: middelbaar;1998;26.0;24.0;21.0;3.0;2.0;4.0;10.0;12.0;
8418;62;Onderwijsniveau: middelbaar;1999;27.0;26.0;23.0;2.0;2.0;3.0;10.0;14.0;
8419;62;Onderwijsniveau: middelbaar;2000;31.0;29.0;26.0;3.0;2.0;6.0;11.0;13.0;
8420;62;Onderwijsniveau: middelbaar;2001;33.0;30.0;27.0;3.0;3.0;4.0;12.0;17.0;
8421;62;Onderwijsniveau: middelbaar;2002;35.0;33.0;30.0;3.0;2.0;5.0;17.0;13.0;
8422;62;Onderwijsniveau: middelbaar;2003;32.0;30.0;26.0;4.0;3.0;5.0;14.0;14.0;
8423;62;Onderwijsniveau: middelbaar;2004;31.0;28.0;26.0;2.0;3.0;6.0;14.0;11.0;
8424;62;Onderwijsniveau: middelbaar;2005;33.0;30.0;27.0;2.0;3.0;6.0;16.0;11.0;
8425;62;Onderwijsniveau: middelbaar;2006;31.0;28.0;25.0;3.0;3.0;5.0;14.0;12.0;
8426;62;Onderwijsniveau: hoog;1996;215.0;211.0;198.0;13.0;4.0;19.0;60.0;135.0;
8427;62;Onderwijsniveau: hoog;1997;201.0;197.0;182.0;15.0;5.0;19.0;61.0;121.0;
8428;62;Onderwijsniveau: hoog;1998;220.0;216.0;203.0;13.0;5.0;22.0;63.0;136.0;
8429;62;Onderwijsniveau: hoog;1999;220.0;215.0;202.0;13.0;5.0;22.0;68.0;130.0;
8430;62;Onderwijsniveau: hoog;2000;229.0;222.0;211.0;12.0;7.0;30.0;89.0;110.0;
8431;62;Onderwijsniveau: hoog;2001;222.0;214.0;204.0;10.0;7.0;22.0;91.0;109.0;
8432;62;Onderwijsniveau: hoog;2002;254.0;248.0;239.0;9.0;7.0;31.0;101.0;122.0;
8433;62;Onderwijsniveau: hoog;2003;246.0;242.0;235.0;7.0;4.0;29.0;103.0;115.0;
8434;62;Onderwijsniveau: hoog;2004;242.0;237.0;229.0;7.0;5.0;27.0;104.0;111.0;
8435;62;Onderwijsniveau: hoog;2005;248.0;242.0;231.0;11.0;6.0;29.0;106.0;113.0;
8436;62;Onderwijsniveau: hoog;2006;264.0;259.0;249.0;10.0;5.0;29.0;109.0;126.0;
8437;62;Onderwijsniveau: onbekend;1996;;;;;;;;;
8438;62;Onderwijsniveau: onbekend;1997;;;;;;;;;
8439;62;Onderwijsniveau: onbekend;1998;;;;;;;;;
8440;62;Onderwijsniveau: onbekend;1999;;;;;;;;;
8441;62;Onderwijsniveau: onbekend;2000;;;;;;;;;
8442;62;Onderwijsniveau: onbekend;2001;;;;;;;;;
8443;62;Onderwijsniveau: onbekend;2002;;;;;;;;;
8444;62;Onderwijsniveau: onbekend;2003;;;;;;;;;
8445;62;Onderwijsniveau: onbekend;2004;;;;;;;;;
8446;62;Onderwijsniveau: onbekend;2005;;;;;;;;;
8447;62;Onderwijsniveau: onbekend;2006;;;;;;;;;
8448;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;1996;124.0;124.0;115.0;9.0;;12.0;37.0;76.0;
8449;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;1997;128.0;127.0;115.0;12.0;;13.0;38.0;77.0;
8450;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;1998;137.0;135.0;125.0;11.0;;14.0;39.0;84.0;
8451;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;1999;137.0;137.0;127.0;10.0;;14.0;41.0;82.0;
8452;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2000;142.0;142.0;133.0;9.0;;17.0;55.0;70.0;
8453;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2001;135.0;135.0;126.0;9.0;;13.0;53.0;69.0;
8454;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2002;152.0;151.0;145.0;7.0;;21.0;60.0;72.0;
8455;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2003;161.0;160.0;154.0;6.0;;21.0;65.0;75.0;
8456;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2004;158.0;157.0;151.0;6.0;;19.0;68.0;71.0;
8457;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2005;173.0;172.0;162.0;10.0;;21.0;73.0;78.0;
8458;623 Doc basisonderw alg. vormende vakken;Mannen en vrouwen;2006;183.0;182.0;174.0;8.0;;21.0;77.0;85.0;
8459;623 Doc basisonderw alg. vormende vakken;Mannen;1996;36.0;36.0;35.0;;;;2.0;34.0;
8460;623 Doc basisonderw alg. vormende vakken;Mannen;1997;38.0;38.0;37.0;;;;3.0;35.0;
8461;623 Doc basisonderw alg. vormende vakken;Mannen;1998;37.0;37.0;36.0;;;;4.0;33.0;
8462;623 Doc basisonderw alg. vormende vakken;Mannen;1999;34.0;34.0;33.0;;;;3.0;30.0;
8463;623 Doc basisonderw alg. vormende vakken;Mannen;2000;34.0;33.0;33.0;;;;5.0;28.0;
8464;623 Doc basisonderw alg. vormende vakken;Mannen;2001;31.0;31.0;30.0;;;;4.0;27.0;
8465;623 Doc basisonderw alg. vormende vakken;Mannen;2002;33.0;33.0;33.0;;;;6.0;27.0;
8466;623 Doc basisonderw alg. vormende vakken;Mannen;2003;36.0;36.0;35.0;;;;6.0;30.0;
8467;623 Doc basisonderw alg. vormende vakken;Mannen;2004;36.0;36.0;35.0;;;;8.0;28.0;
8468;623 Doc basisonderw alg. vormende vakken;Mannen;2005;39.0;39.0;38.0;;;;7.0;32.0;
8469;623 Doc basisonderw alg. vormende vakken;Mannen;2006;38.0;38.0;37.0;;;;8.0;29.0;
8470;623 Doc basisonderw alg. vormende vakken;Vrouwen;1996;88.0;88.0;79.0;8.0;;11.0;34.0;43.0;
8471;623 Doc basisonderw alg. vormende vakken;Vrouwen;1997;90.0;89.0;78.0;11.0;;13.0;34.0;43.0;
8472;623 Doc basisonderw alg. vormende vakken;Vrouwen;1998;99.0;99.0;89.0;10.0;;13.0;35.0;51.0;
8473;623 Doc basisonderw alg. vormende vakken;Vrouwen;1999;103.0;103.0;94.0;9.0;;14.0;38.0;52.0;
8474;623 Doc basisonderw alg. vormende vakken;Vrouwen;2000;109.0;108.0;100.0;9.0;;17.0;50.0;42.0;
8475;623 Doc basisonderw alg. vormende vakken;Vrouwen;2001;104.0;103.0;95.0;8.0;;13.0;49.0;42.0;
8476;623 Doc basisonderw alg. vormende vakken;Vrouwen;2002;119.0;118.0;112.0;6.0;;20.0;53.0;45.0;
8477;623 Doc basisonderw alg. vormende vakken;Vrouwen;2003;125.0;124.0;119.0;6.0;;21.0;59.0;45.0;
8478;623 Doc basisonderw alg. vormende vakken;Vrouwen;2004;122.0;122.0;116.0;6.0;;19.0;60.0;44.0;
8479;623 Doc basisonderw alg. vormende vakken;Vrouwen;2005;134.0;133.0;124.0;9.0;;21.0;66.0;47.0;
8480;623 Doc basisonderw alg. vormende vakken;Vrouwen;2006;145.0;145.0;137.0;7.0;;21.0;68.0;56.0;
8481;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;1996;4.0;4.0;3.0;2.0;;;;3.0;
8482;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;1997;7.0;7.0;4.0;3.0;;;3.0;4.0;
8483;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;1998;9.0;9.0;7.0;2.0;;;;7.0;
8484;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;1999;9.0;8.0;6.0;2.0;;;2.0;6.0;
8485;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2000;11.0;11.0;7.0;3.0;;;4.0;6.0;
8486;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2001;11.0;11.0;10.0;;;;3.0;8.0;
8487;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2002;12.0;12.0;11.0;;;2.0;3.0;8.0;
8488;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2003;14.0;14.0;12.0;2.0;;;4.0;9.0;
8489;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2004;13.0;12.0;11.0;;;;3.0;9.0;
8490;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2005;16.0;16.0;13.0;3.0;;2.0;5.0;9.0;
8491;623 Doc basisonderw alg. vormende vakken;15 tot 25 jarigen;2006;14.0;14.0;11.0;3.0;;;3.0;11.0;
8492;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;1996;27.0;27.0;24.0;2.0;;2.0;7.0;17.0;
8493;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;1997;26.0;25.0;23.0;3.0;;2.0;7.0;16.0;
8494;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;1998;31.0;31.0;28.0;3.0;;2.0;7.0;22.0;
8495;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;1999;31.0;31.0;28.0;3.0;;2.0;6.0;22.0;
8496;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2000;29.0;29.0;28.0;;;3.0;10.0;16.0;
8497;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2001;27.0;27.0;25.0;2.0;;3.0;8.0;16.0;
8498;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2002;34.0;34.0;33.0;;;3.0;11.0;20.0;
8499;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2003;34.0;34.0;34.0;;;4.0;11.0;20.0;
8500;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2004;35.0;34.0;33.0;2.0;;4.0;11.0;19.0;
8501;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2005;40.0;40.0;39.0;2.0;;3.0;15.0;22.0;
8502;623 Doc basisonderw alg. vormende vakken;25 tot 35 jarigen;2006;43.0;43.0;42.0;;;4.0;14.0;24.0;
8503;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;1996;47.0;47.0;43.0;4.0;;6.0;16.0;24.0;
8504;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;1997;44.0;44.0;41.0;4.0;;6.0;16.0;23.0;
8505;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;1998;41.0;41.0;38.0;3.0;;5.0;15.0;21.0;
8506;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;1999;42.0;41.0;38.0;3.0;;8.0;14.0;20.0;
8507;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2000;40.0;40.0;38.0;2.0;;7.0;19.0;14.0;
8508;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2001;39.0;39.0;36.0;3.0;;6.0;19.0;14.0;
8509;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2002;37.0;37.0;35.0;2.0;;9.0;17.0;11.0;
8510;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2003;41.0;41.0;39.0;2.0;;10.0;19.0;12.0;
8511;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2004;35.0;35.0;34.0;;;7.0;18.0;10.0;
8512;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2005;37.0;36.0;34.0;2.0;;8.0;17.0;12.0;
8513;623 Doc basisonderw alg. vormende vakken;35 tot 45 jarigen;2006;37.0;37.0;35.0;2.0;;8.0;18.0;11.0;
8514;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;1996;39.0;39.0;38.0;;;3.0;11.0;26.0;
8515;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;1997;43.0;42.0;40.0;2.0;;3.0;10.0;29.0;
8516;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;1998;46.0;46.0;43.0;2.0;;5.0;14.0;27.0;
8517;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;1999;45.0;45.0;44.0;2.0;;2.0;15.0;28.0;
8518;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2000;50.0;49.0;47.0;2.0;;5.0;18.0;26.0;
8519;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2001;45.0;45.0;43.0;2.0;;4.0;17.0;24.0;
8520;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2002;55.0;55.0;53.0;2.0;;6.0;23.0;26.0;
8521;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2003;56.0;56.0;55.0;;;5.0;24.0;27.0;
8522;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2004;56.0;56.0;54.0;2.0;;5.0;26.0;24.0;
8523;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2005;55.0;54.0;52.0;2.0;;6.0;26.0;23.0;
8524;623 Doc basisonderw alg. vormende vakken;45 tot 55 jarigen;2006;59.0;59.0;57.0;2.0;;7.0;27.0;25.0;
8525;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;1996;7.0;7.0;7.0;;;;;5.0;
8526;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;1997;8.0;8.0;8.0;;;;2.0;5.0;
8527;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;1998;9.0;9.0;9.0;;;;2.0;6.0;
8528;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;1999;11.0;11.0;11.0;;;2.0;4.0;5.0;
8529;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2000;12.0;12.0;12.0;;;;4.0;7.0;
8530;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2001;13.0;13.0;12.0;;;;6.0;7.0;
8531;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2002;13.0;13.0;13.0;;;;5.0;7.0;
8532;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2003;15.0;15.0;15.0;;;2.0;6.0;7.0;
8533;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2004;20.0;19.0;19.0;;;2.0;9.0;9.0;
8534;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2005;25.0;25.0;25.0;;;3.0;10.0;12.0;
8535;623 Doc basisonderw alg. vormende vakken;55 tot 65 jarigen;2006;30.0;30.0;29.0;;;2.0;14.0;14.0;
8536;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;1996;;;;;;;;;
8537;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;1997;;;;;;;;;
8538;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;1998;2.0;2.0;;;;;;;
8539;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;1999;;;;;;;;;
8540;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2000;;;;;;;;;
8541;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2001;2.0;2.0;2.0;;;;;;
8542;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2002;2.0;2.0;2.0;;;;;;
8543;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2003;;;;;;;;;
8544;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2004;;;;;;;;;
8545;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2005;;;;;;;;;
8546;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: laag;2006;;;;;;;;;
8547;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;1996;9.0;9.0;8.0;;;2.0;4.0;4.0;
8548;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;1997;11.0;10.0;9.0;;;2.0;4.0;5.0;
8549;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;1998;9.0;9.0;7.0;2.0;;2.0;4.0;3.0;
8550;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;1999;12.0;12.0;10.0;2.0;;2.0;4.0;6.0;
8551;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2000;11.0;11.0;11.0;;;2.0;5.0;4.0;
8552;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2001;10.0;10.0;9.0;2.0;;;5.0;4.0;
8553;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2002;12.0;12.0;11.0;;;2.0;7.0;3.0;
8554;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2003;16.0;16.0;15.0;;;3.0;8.0;5.0;
8555;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2004;12.0;12.0;11.0;;;3.0;7.0;3.0;
8556;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2005;15.0;15.0;13.0;;;3.0;8.0;4.0;
8557;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: middelbaar;2006;15.0;14.0;13.0;;;3.0;7.0;5.0;
8558;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;1996;115.0;114.0;106.0;8.0;;10.0;32.0;72.0;
8559;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;1997;116.0;115.0;105.0;10.0;;11.0;33.0;71.0;
8560;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;1998;125.0;125.0;116.0;9.0;;12.0;34.0;80.0;
8561;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;1999;124.0;124.0;116.0;8.0;;12.0;36.0;76.0;
8562;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2000;130.0;129.0;121.0;8.0;;15.0;49.0;66.0;
8563;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2001;123.0;122.0;115.0;7.0;;11.0;47.0;65.0;
8564;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2002;138.0;138.0;132.0;6.0;;18.0;51.0;69.0;
8565;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2003;144.0;143.0;138.0;5.0;;18.0;56.0;69.0;
8566;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2004;145.0;144.0;139.0;5.0;;16.0;60.0;69.0;
8567;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2005;156.0;156.0;148.0;8.0;;18.0;64.0;74.0;
8568;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: hoog;2006;167.0;167.0;160.0;7.0;;18.0;69.0;80.0;
8569;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;1996;;;;;;;;;
8570;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;1997;;;;;;;;;
8571;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;1998;;;;;;;;;
8572;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;1999;;;;;;;;;
8573;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2000;;;;;;;;;
8574;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2001;;;;;;;;;
8575;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2002;;;;;;;;;
8576;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2003;;;;;;;;;
8577;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2004;;;;;;;;;
8578;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2005;;;;;;;;;
8579;623 Doc basisonderw alg. vormende vakken;Onderwijsniveau: onbekend;2006;;;;;;;;;
8580;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;1996;37.0;33.0;30.0;3.0;4.0;7.0;14.0;16.0;
8581;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;1997;32.0;28.0;26.0;2.0;5.0;5.0;13.0;15.0;
8582;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;1998;35.0;31.0;29.0;3.0;4.0;6.0;15.0;14.0;
8583;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;1999;39.0;34.0;32.0;2.0;5.0;6.0;16.0;17.0;
8584;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2000;37.0;29.0;27.0;2.0;7.0;10.0;16.0;11.0;
8585;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2001;41.0;35.0;34.0;2.0;6.0;6.0;20.0;15.0;
8586;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2002;44.0;40.0;39.0;2.0;4.0;8.0;23.0;13.0;
8587;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2003;36.0;33.0;31.0;2.0;4.0;5.0;18.0;13.0;
8588;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2004;39.0;34.0;32.0;;5.0;6.0;19.0;14.0;
8589;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2005;39.0;34.0;32.0;2.0;6.0;8.0;19.0;12.0;
8590;633 Doc taalk. culturele vakken e.d.;Mannen en vrouwen;2006;40.0;35.0;33.0;2.0;5.0;7.0;20.0;13.0;
8591;633 Doc taalk. culturele vakken e.d.;Mannen;1996;16.0;15.0;14.0;;;;4.0;10.0;
8592;633 Doc taalk. culturele vakken e.d.;Mannen;1997;14.0;12.0;12.0;;2.0;;3.0;10.0;
8593;633 Doc taalk. culturele vakken e.d.;Mannen;1998;16.0;14.0;13.0;;2.0;;4.0;11.0;
8594;633 Doc taalk. culturele vakken e.d.;Mannen;1999;16.0;15.0;14.0;;;;4.0;11.0;
8595;633 Doc taalk. culturele vakken e.d.;Mannen;2000;14.0;12.0;12.0;;2.0;;4.0;9.0;
8596;633 Doc taalk. culturele vakken e.d.;Mannen;2001;17.0;15.0;15.0;;;;7.0;10.0;
8597;633 Doc taalk. culturele vakken e.d.;Mannen;2002;18.0;17.0;17.0;;;;10.0;8.0;
8598;633 Doc taalk. culturele vakken e.d.;Mannen;2003;14.0;12.0;12.0;;;;5.0;8.0;
8599;633 Doc taalk. culturele vakken e.d.;Mannen;2004;14.0;12.0;12.0;;2.0;;5.0;8.0;
8600;633 Doc taalk. culturele vakken e.d.;Mannen;2005;16.0;13.0;13.0;;3.0;;7.0;8.0;
8601;633 Doc taalk. culturele vakken e.d.;Mannen;2006;13.0;11.0;11.0;;2.0;;5.0;7.0;
8602;633 Doc taalk. culturele vakken e.d.;Vrouwen;1996;21.0;18.0;16.0;2.0;2.0;5.0;9.0;6.0;
8603;633 Doc taalk. culturele vakken e.d.;Vrouwen;1997;18.0;16.0;15.0;;2.0;4.0;9.0;4.0;
8604;633 Doc taalk. culturele vakken e.d.;Vrouwen;1998;19.0;17.0;16.0;2.0;2.0;5.0;11.0;4.0;
8605;633 Doc taalk. culturele vakken e.d.;Vrouwen;1999;23.0;19.0;18.0;;4.0;4.0;12.0;7.0;
8606;633 Doc taalk. culturele vakken e.d.;Vrouwen;2000;22.0;17.0;15.0;2.0;5.0;8.0;12.0;2.0;
8607;633 Doc taalk. culturele vakken e.d.;Vrouwen;2001;25.0;20.0;19.0;2.0;5.0;6.0;13.0;6.0;
8608;633 Doc taalk. culturele vakken e.d.;Vrouwen;2002;26.0;23.0;22.0;;3.0;7.0;14.0;6.0;
8609;633 Doc taalk. culturele vakken e.d.;Vrouwen;2003;23.0;20.0;19.0;;2.0;5.0;13.0;6.0;
8610;633 Doc taalk. culturele vakken e.d.;Vrouwen;2004;25.0;22.0;20.0;;3.0;6.0;14.0;6.0;
8611;633 Doc taalk. culturele vakken e.d.;Vrouwen;2005;24.0;21.0;20.0;;3.0;6.0;13.0;4.0;
8612;633 Doc taalk. culturele vakken e.d.;Vrouwen;2006;27.0;23.0;22.0;;3.0;6.0;15.0;6.0;
8613;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;1996;;;;;;;;;
8614;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;1997;;;;;;;;;
8615;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;1998;;;;;;;;;
8616;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;1999;;;;;;;;;
8617;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2000;;;;;;;;;
8618;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2001;;;;;;;;;
8619;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2002;2.0;2.0;2.0;;;;;;
8620;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2003;;;;;;;;;
8621;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2004;;;;;;;;;
8622;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2005;;;;;;;;;
8623;633 Doc taalk. culturele vakken e.d.;15 tot 25 jarigen;2006;;;;;;;;;
8624;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;1996;5.0;5.0;4.0;;;;2.0;2.0;
8625;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;1997;4.0;3.0;2.0;;;;2.0;2.0;
8626;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;1998;5.0;4.0;3.0;;;2.0;2.0;2.0;
8627;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;1999;9.0;8.0;7.0;;2.0;2.0;3.0;4.0;
8628;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2000;6.0;6.0;4.0;;;;4.0;;
8629;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2001;7.0;5.0;5.0;;;;3.0;2.0;
8630;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2002;7.0;7.0;7.0;;;;4.0;2.0;
8631;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2003;7.0;6.0;5.0;;;;3.0;3.0;
8632;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2004;5.0;5.0;5.0;;;;3.0;2.0;
8633;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2005;6.0;6.0;5.0;;;;4.0;2.0;
8634;633 Doc taalk. culturele vakken e.d.;25 tot 35 jarigen;2006;7.0;6.0;6.0;;;;3.0;2.0;
8635;633 Doc taalk. culturele vakken e.d.;35 tot 45 jarigen;1996;13.0;11.0;10.0;;2.0;3.0;5.0;5.0;
8636;633 Doc taalk. culturele vakken e.d.;35 tot 45 jarigen;1997;13.0;11.0;11.0;;2.0;2.0;5.0;6.0;
8637;633 Doc taalk. culturele vakken e.d.;35 tot 45 jarigen;1998;11.0;9.0;8.0;;2.0;2.0;5.0;4.0;
8638;633 Doc taalk. culturele vakken e.d.;35 tot 45 jarigen;1999;11.0;10.0;9.0;;;;5.0;5.0;
8639;633 Doc taalk. culturele vakken e.d.;35 tot 45 jarigen;2000;12.0;7.0;7.0;;4.0;4.0;5.0;3.0;
