ID;BedrijfsklassenSBI93EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2000100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
3939;20 Houtindustrie;Totaal kapitaalgoederen;1972;297;67.0;271;20.0;23.0;16.0;0.0;0.0;297
3940;20 Houtindustrie;Totaal kapitaalgoederen;1973;314;69.7;297;4.0;29.0;17.0;0.0;1.0;314
3941;20 Houtindustrie;Totaal kapitaalgoederen;1974;360;71.2;314;38.0;29.0;20.0;0.0;-1.0;360
3942;20 Houtindustrie;Totaal kapitaalgoederen;1975;402;71.5;360;40.0;24.0;22.0;0.0;0.0;402
3943;20 Houtindustrie;Totaal kapitaalgoederen;1976;441;72.6;402;33.0;31.0;24.0;0.0;0.0;441
3944;20 Houtindustrie;Totaal kapitaalgoederen;1977;480;74.9;441;24.0;41.0;26.0;0.0;0.0;480
3945;20 Houtindustrie;Totaal kapitaalgoederen;1978;524;77.0;480;29.0;43.0;28.0;0.0;0.0;524
3946;20 Houtindustrie;Totaal kapitaalgoederen;1979;567;78.3;524;34.0;41.0;31.0;0.0;0.0;567
3947;20 Houtindustrie;Totaal kapitaalgoederen;1980;616;79.0;567;42.0;39.0;34.0;0.0;1.0;616
3948;20 Houtindustrie;Totaal kapitaalgoederen;1981;653;78.0;616;45.0;28.0;36.0;0.0;0.0;653
3949;20 Houtindustrie;Totaal kapitaalgoederen;1982;668;76.7;653;26.0;26.0;37.0;0.0;1.0;668
3950;20 Houtindustrie;Totaal kapitaalgoederen;1983;660;74.9;668;7.0;21.0;37.0;0.0;1.0;660
3951;20 Houtindustrie;Totaal kapitaalgoederen;1984;664;74.3;660;8.0;33.0;37.0;0.0;0.0;664
3952;20 Houtindustrie;Totaal kapitaalgoederen;1985;663;73.6;664;5.0;31.0;38.0;0.0;1.0;663
3953;20 Houtindustrie;Totaal kapitaalgoederen;1986;666;73.7;663;1.0;40.0;38.0;0.0;1.0;666
3954;20 Houtindustrie;Totaal kapitaalgoederen;1987;687;74.8;666;10.0;50.0;40.0;0.0;1.0;687
3955;20 Houtindustrie;Totaal kapitaalgoederen;1988;716;76.2;687;13.0;58.0;42.0;0.0;0.0;716
3956;20 Houtindustrie;Totaal kapitaalgoederen;1989;746;77.5;716;15.0;59.0;44.0;0.0;0.0;746
3957;20 Houtindustrie;Totaal kapitaalgoederen;1990;784;79.2;746;18.0;67.0;47.0;0.0;-1.0;784
3958;20 Houtindustrie;Totaal kapitaalgoederen;1991;820;80.7;784;19.0;67.0;49.0;0.0;0.0;820
3959;20 Houtindustrie;Totaal kapitaalgoederen;1992;842;80.8;820;20.0;51.0;51.0;0.0;2.0;842
3960;20 Houtindustrie;Totaal kapitaalgoederen;1993;861;81.4;842;10.0;60.0;52.0;0.0;1.0;861
3961;20 Houtindustrie;Totaal kapitaalgoederen;1994;872;81.6;861;7.0;58.0;54.0;0.0;0.0;872
3962;20 Houtindustrie;Totaal kapitaalgoederen;1995;911;83.6;872;15.0;81.0;56.0;0.0;-1.0;911
3963;20 Houtindustrie;Totaal kapitaalgoederen;1996;959;86.4;911;15.0;95.0;59.0;0.0;-3.0;959
3964;20 Houtindustrie;Totaal kapitaalgoederen;1997;1007;89.2;959;13.0;100.0;63.0;0.0;-2.0;1007
3965;20 Houtindustrie;Totaal kapitaalgoederen;1998;1081;94.2;1007;15.0;125.0;68.0;0.0;1.0;1081
3966;20 Houtindustrie;Totaal kapitaalgoederen;1999;1152;98.9;1081;16.0;130.0;74.0;0.0;0.0;1152
3967;20 Houtindustrie;Totaal kapitaalgoederen;2000;1198;100.0;1152;32.0;91.0;79.0;0.0;1.0;1198
3968;20 Houtindustrie;Totaal kapitaalgoederen;2001;1280;102.9;1198;46.0;119.0;83.0;0.0;0.0;1280
3969;20 Houtindustrie;Totaal kapitaalgoederen;2002;1311;103.3;1280;27.0;90.0;86.0;0.0;0.0;1311
3970;20 Houtindustrie;Totaal kapitaalgoederen;2003;1306;102.4;1311;8.0;73.0;86.0;0.0;0.0;1306
3971;20 Houtindustrie;Totaal kapitaalgoederen;2004;1303;101.5;1306;11.0;73.0;87.0;0.0;0.0;1303
3972;20 Houtindustrie;Totaal kapitaalgoederen;2005;1334;102.8;1303;16.0;102.0;87.0;0.0;0.0;1334
3973;20 Houtindustrie;Totaal kapitaalgoederen;2006;1359;103.1;1334;25.0;91.0;90.0;0.0;0.0;1359
3974;20 Houtindustrie;Totaal kapitaalgoederen;2007;1448;108.2;1359;25.0;158.0;94.0;0.0;0.0;1448
3975;20 Houtindustrie;Totaal kapitaalgoederen;2008;1509;110.7;1448;31.0;130.0;99.0;0.0;0.0;1509
3976;20 Houtindustrie;Totaal kapitaalgoederen;2009;1547;111.5;1509;;;;;;1547
3977;20 Houtindustrie;Woningen;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
3978;20 Houtindustrie;Woningen;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
3979;20 Houtindustrie;Woningen;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
3980;20 Houtindustrie;Woningen;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
3981;20 Houtindustrie;Woningen;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
3982;20 Houtindustrie;Woningen;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
3983;20 Houtindustrie;Woningen;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
3984;20 Houtindustrie;Woningen;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
3985;20 Houtindustrie;Woningen;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
3986;20 Houtindustrie;Woningen;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
3987;20 Houtindustrie;Woningen;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
3988;20 Houtindustrie;Woningen;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
3989;20 Houtindustrie;Woningen;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
3990;20 Houtindustrie;Woningen;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
3991;20 Houtindustrie;Woningen;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
3992;20 Houtindustrie;Woningen;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
3993;20 Houtindustrie;Woningen;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
3994;20 Houtindustrie;Woningen;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
3995;20 Houtindustrie;Woningen;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
3996;20 Houtindustrie;Woningen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
3997;20 Houtindustrie;Woningen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
3998;20 Houtindustrie;Woningen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
3999;20 Houtindustrie;Woningen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
4000;20 Houtindustrie;Woningen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
4001;20 Houtindustrie;Woningen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
4002;20 Houtindustrie;Woningen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
4003;20 Houtindustrie;Woningen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
4004;20 Houtindustrie;Woningen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
4005;20 Houtindustrie;Woningen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
4006;20 Houtindustrie;Woningen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
4007;20 Houtindustrie;Woningen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
4008;20 Houtindustrie;Woningen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
4009;20 Houtindustrie;Woningen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
4010;20 Houtindustrie;Woningen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
4011;20 Houtindustrie;Woningen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
4012;20 Houtindustrie;Woningen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
4013;20 Houtindustrie;Woningen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
4014;20 Houtindustrie;Woningen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
4015;20 Houtindustrie;Woningen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
4016;20 Houtindustrie;Woningen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
4017;20 Houtindustrie;Woningen;2009;0;;0;;;;;;0
4018;20 Houtindustrie;Bedrijfsgebouwen;1969;108;88.5;99;5.0;8.0;4.0;0.0;0.0;108
4019;20 Houtindustrie;Bedrijfsgebouwen;1970;125;93.6;108;10.0;12.0;4.0;0.0;-1.0;125
4020;20 Houtindustrie;Bedrijfsgebouwen;1971;139;96.6;125;10.0;9.0;5.0;0.0;0.0;139
4021;20 Houtindustrie;Bedrijfsgebouwen;1972;157;97.6;139;17.0;7.0;6.0;0.0;0.0;157
4022;20 Houtindustrie;Bedrijfsgebouwen;1973;165;100.5;157;3.0;10.0;6.0;0.0;1.0;165
4023;20 Houtindustrie;Bedrijfsgebouwen;1974;188;101.8;165;21.0;10.0;7.0;0.0;-1.0;188
4024;20 Houtindustrie;Bedrijfsgebouwen;1975;208;102.2;188;19.0;9.0;8.0;0.0;0.0;208
4025;20 Houtindustrie;Bedrijfsgebouwen;1976;231;104.0;208;19.0;13.0;9.0;0.0;0.0;231
4026;20 Houtindustrie;Bedrijfsgebouwen;1977;257;107.0;231;19.0;16.0;10.0;0.0;1.0;257
4027;20 Houtindustrie;Bedrijfsgebouwen;1978;285;109.0;257;23.0;16.0;11.0;0.0;0.0;285
4028;20 Houtindustrie;Bedrijfsgebouwen;1979;312;110.1;285;24.0;14.0;12.0;0.0;1.0;312
4029;20 Houtindustrie;Bedrijfsgebouwen;1980;340;110.2;312;27.0;13.0;13.0;0.0;0.0;340
4030;20 Houtindustrie;Bedrijfsgebouwen;1981;355;108.6;340;20.0;9.0;14.0;0.0;0.0;355
4031;20 Houtindustrie;Bedrijfsgebouwen;1982;356;106.5;355;8.0;7.0;14.0;0.0;0.0;356
4032;20 Houtindustrie;Bedrijfsgebouwen;1983;347;103.5;356;1.0;4.0;14.0;0.0;0.0;347
4033;20 Houtindustrie;Bedrijfsgebouwen;1984;343;101.9;347;2.0;9.0;14.0;0.0;-1.0;343
4034;20 Houtindustrie;Bedrijfsgebouwen;1985;337;100.1;343;-1.0;8.0;14.0;0.0;0.0;337
4035;20 Houtindustrie;Bedrijfsgebouwen;1986;336;99.5;337;1.0;11.0;14.0;0.0;1.0;336
4036;20 Houtindustrie;Bedrijfsgebouwen;1987;342;99.6;336;6.0;13.0;14.0;0.0;1.0;342
4037;20 Houtindustrie;Bedrijfsgebouwen;1988;351;99.6;342;9.0;16.0;15.0;0.0;-1.0;351
4038;20 Houtindustrie;Bedrijfsgebouwen;1989;359;100.0;351;7.0;17.0;15.0;0.0;-1.0;359
4039;20 Houtindustrie;Bedrijfsgebouwen;1990;370;100.2;359;10.0;17.0;15.0;0.0;-1.0;370
4040;20 Houtindustrie;Bedrijfsgebouwen;1991;382;100.8;370;10.0;18.0;16.0;0.0;0.0;382
4041;20 Houtindustrie;Bedrijfsgebouwen;1992;393;100.1;382;13.0;13.0;16.0;0.0;1.0;393
4042;20 Houtindustrie;Bedrijfsgebouwen;1993;394;98.5;393;8.0;9.0;17.0;0.0;1.0;394
4043;20 Houtindustrie;Bedrijfsgebouwen;1994;393;96.5;394;7.0;9.0;17.0;0.0;0.0;393
4044;20 Houtindustrie;Bedrijfsgebouwen;1995;401;95.8;393;11.0;16.0;17.0;0.0;-1.0;401
4045;20 Houtindustrie;Bedrijfsgebouwen;1996;412;95.4;401;13.0;16.0;18.0;0.0;0.0;412
4046;20 Houtindustrie;Bedrijfsgebouwen;1997;427;97.0;412;8.0;25.0;18.0;0.0;0.0;427
4047;20 Houtindustrie;Bedrijfsgebouwen;1998;455;100.7;427;11.0;35.0;19.0;0.0;0.0;455
4048;20 Houtindustrie;Bedrijfsgebouwen;1999;468;100.7;455;13.0;20.0;20.0;0.0;0.0;468
4049;20 Houtindustrie;Bedrijfsgebouwen;2000;486;100.0;468;22.0;17.0;21.0;0.0;0.0;486
4050;20 Houtindustrie;Bedrijfsgebouwen;2001;520;101.0;486;29.0;27.0;22.0;0.0;0.0;520
4051;20 Houtindustrie;Bedrijfsgebouwen;2002;533;99.2;520;23.0;13.0;23.0;0.0;0.0;533
4052;20 Houtindustrie;Bedrijfsgebouwen;2003;532;96.6;533;13.0;9.0;23.0;0.0;0.0;532
4053;20 Houtindustrie;Bedrijfsgebouwen;2004;526;93.9;532;9.0;8.0;23.0;0.0;0.0;526
4054;20 Houtindustrie;Bedrijfsgebouwen;2005;534;93.4;526;12.0;20.0;23.0;0.0;0.0;534
4055;20 Houtindustrie;Bedrijfsgebouwen;2006;543;91.9;534;18.0;15.0;24.0;0.0;0.0;543
4056;20 Houtindustrie;Bedrijfsgebouwen;2007;570;94.4;543;12.0;40.0;24.0;0.0;0.0;570
4057;20 Houtindustrie;Bedrijfsgebouwen;2008;589;93.8;570;22.0;22.0;26.0;0.0;0.0;589
4058;20 Houtindustrie;Bedrijfsgebouwen;2009;605;93.1;589;;;;;;605
4059;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1969;7;88.0;7;0.0;1.0;0.0;0.0;0.0;7
4060;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1970;8;92.0;7;1.0;0.0;0.0;0.0;1.0;8
4061;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1971;9;95.8;8;1.0;1.0;0.0;0.0;0.0;9
4062;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1972;10;97.0;9;1.0;1.0;0.0;0.0;-1.0;10
4063;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1973;11;100.8;10;1.0;1.0;0.0;0.0;0.0;11
4064;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1974;13;102.4;11;1.0;0.0;0.0;0.0;1.0;13
4065;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1975;15;104.5;13;1.0;0.0;0.0;0.0;1.0;15
4066;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1976;16;105.1;15;1.0;0.0;0.0;0.0;0.0;16
4067;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1977;17;104.9;16;1.0;1.0;0.0;0.0;-1.0;17
4068;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1978;19;108.0;17;1.0;1.0;0.0;0.0;0.0;19
4069;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1979;21;109.2;19;2.0;1.0;1.0;0.0;0.0;21
4070;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1980;23;108.9;21;2.0;1.0;1.0;0.0;0.0;23
4071;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1981;24;108.1;23;1.0;0.0;1.0;0.0;0.0;24
4072;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1982;25;106.9;24;1.0;0.0;1.0;0.0;0.0;25
4073;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1983;25;106.9;25;0.0;0.0;1.0;0.0;1.0;25
4074;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1984;25;106.4;25;0.0;0.0;1.0;0.0;1.0;25
4075;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1985;26;104.9;25;1.0;0.0;1.0;0.0;0.0;26
4076;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1986;25;104.4;26;0.0;1.0;1.0;0.0;0.0;25
4077;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1987;25;105.0;25;0.0;1.0;1.0;0.0;0.0;25
4078;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1988;25;103.5;25;0.0;0.0;1.0;0.0;0.0;25
4079;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1989;26;102.2;25;1.0;0.0;1.0;0.0;0.0;26
4080;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1990;26;100.8;26;1.0;0.0;1.0;0.0;0.0;26
4081;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1991;27;99.7;26;1.0;0.0;1.0;0.0;0.0;27
4082;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1992;27;98.6;27;1.0;0.0;1.0;0.0;0.0;27
4083;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1993;28;97.6;27;1.0;0.0;1.0;0.0;0.0;28
4084;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1994;29;99.7;28;0.0;1.0;1.0;0.0;0.0;29
4085;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1995;29;98.5;29;1.0;0.0;1.0;0.0;0.0;29
4086;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1996;30;100.4;29;0.0;1.0;1.0;0.0;0.0;30
4087;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1997;30;99.1;30;1.0;0.0;1.0;0.0;0.0;30
4088;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1998;31;99.3;30;1.0;1.0;1.0;0.0;0.0;31
4089;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;1999;32;99.7;31;1.0;1.0;1.0;0.0;0.0;32
4090;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2000;33;100.0;32;1.0;1.0;1.0;0.0;0.0;33
4091;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2001;36;102.9;33;2.0;2.0;1.0;0.0;0.0;36
4092;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2002;36;100.1;36;1.0;0.0;1.0;0.0;0.0;36
4093;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2003;38;100.0;36;2.0;1.0;1.0;0.0;0.0;38
4094;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2004;38;99.8;38;0.0;1.0;1.0;0.0;0.0;38
4095;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2005;38;97.1;38;0.0;0.0;1.0;0.0;0.0;38
4096;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2006;38;94.4;38;1.0;0.0;1.0;0.0;0.0;38
4097;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2007;39;94.1;38;1.0;1.0;1.0;0.0;0.0;39
4098;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2008;41;93.8;39;2.0;1.0;1.0;0.0;0.0;41
4099;20 Houtindustrie;Grond-, weg- en waterbouwkundige werken;2009;40;93.4;41;;;;;;40
4100;20 Houtindustrie;Totaal vervoermiddelen;1969;8;72.2;8;0.0;3.0;3.0;0.0;0.0;8
4101;20 Houtindustrie;Totaal vervoermiddelen;1970;9;74.5;8;0.0;3.0;3.0;0.0;0.0;9
4102;20 Houtindustrie;Totaal vervoermiddelen;1971;9;78.0;9;0.0;3.0;3.0;0.0;1.0;9
4103;20 Houtindustrie;Totaal vervoermiddelen;1972;10;78.8;9;0.0;3.0;3.0;0.0;0.0;10
4104;20 Houtindustrie;Totaal vervoermiddelen;1973;10;82.0;10;0.0;4.0;3.0;0.0;0.0;10
4105;20 Houtindustrie;Totaal vervoermiddelen;1974;10;79.4;10;1.0;4.0;4.0;0.0;-1.0;10
4106;20 Houtindustrie;Totaal vervoermiddelen;1975;11;75.1;10;1.0;4.0;4.0;0.0;-1.0;11
4107;20 Houtindustrie;Totaal vervoermiddelen;1976;11;72.6;11;1.0;4.0;4.0;0.0;0.0;11
4108;20 Houtindustrie;Totaal vervoermiddelen;1977;13;79.3;11;1.0;5.0;5.0;0.0;1.0;13
4109;20 Houtindustrie;Totaal vervoermiddelen;1978;14;81.5;13;0.0;5.0;5.0;0.0;0.0;14
4110;20 Houtindustrie;Totaal vervoermiddelen;1979;15;82.8;14;0.0;6.0;5.0;0.0;-1.0;15
4111;20 Houtindustrie;Totaal vervoermiddelen;1980;15;78.8;15;1.0;5.0;6.0;0.0;0.0;15
4112;20 Houtindustrie;Totaal vervoermiddelen;1981;14;68.6;15;0.0;3.0;5.0;0.0;0.0;14
4113;20 Houtindustrie;Totaal vervoermiddelen;1982;13;60.8;14;1.0;3.0;5.0;0.0;0.0;13
4114;20 Houtindustrie;Totaal vervoermiddelen;1983;12;53.3;13;1.0;3.0;5.0;0.0;0.0;12
4115;20 Houtindustrie;Totaal vervoermiddelen;1984;12;51.2;12;0.0;4.0;4.0;0.0;0.0;12
4116;20 Houtindustrie;Totaal vervoermiddelen;1985;11;48.3;12;0.0;4.0;4.0;0.0;0.0;11
4117;20 Houtindustrie;Totaal vervoermiddelen;1986;13;51.1;11;0.0;5.0;4.0;0.0;0.0;13
4118;20 Houtindustrie;Totaal vervoermiddelen;1987;14;54.5;13;0.0;6.0;5.0;0.0;0.0;14
4119;20 Houtindustrie;Totaal vervoermiddelen;1988;14;54.1;14;0.0;5.0;5.0;0.0;0.0;14
4120;20 Houtindustrie;Totaal vervoermiddelen;1989;14;53.1;14;0.0;5.0;5.0;0.0;0.0;14
4121;20 Houtindustrie;Totaal vervoermiddelen;1990;13;50.4;14;0.0;4.0;5.0;0.0;0.0;13
4122;20 Houtindustrie;Totaal vervoermiddelen;1991;13;49.3;13;0.0;5.0;5.0;0.0;0.0;13
4123;20 Houtindustrie;Totaal vervoermiddelen;1992;14;50.5;13;0.0;5.0;5.0;0.0;0.0;14
4124;20 Houtindustrie;Totaal vervoermiddelen;1993;15;53.7;14;0.0;6.0;5.0;0.0;0.0;15
4125;20 Houtindustrie;Totaal vervoermiddelen;1994;15;52.5;15;0.0;5.0;5.0;0.0;0.0;15
4126;20 Houtindustrie;Totaal vervoermiddelen;1995;16;57.3;15;0.0;7.0;5.0;0.0;0.0;16
4127;20 Houtindustrie;Totaal vervoermiddelen;1996;19;67.5;16;0.0;9.0;6.0;0.0;0.0;19
4128;20 Houtindustrie;Totaal vervoermiddelen;1997;23;80.4;19;0.0;11.0;7.0;0.0;0.0;23
4129;20 Houtindustrie;Totaal vervoermiddelen;1998;26;90.7;23;0.0;11.0;8.0;0.0;0.0;26
4130;20 Houtindustrie;Totaal vervoermiddelen;1999;27;96.8;26;0.0;11.0;9.0;0.0;0.0;27
4131;20 Houtindustrie;Totaal vervoermiddelen;2000;29;100.0;27;1.0;11.0;10.0;0.0;0.0;29
4132;20 Houtindustrie;Totaal vervoermiddelen;2001;29;98.7;29;0.0;10.0;10.0;0.0;0.0;29
4133;20 Houtindustrie;Totaal vervoermiddelen;2002;27;91.6;29;0.0;8.0;10.0;0.0;0.0;27
4134;20 Houtindustrie;Totaal vervoermiddelen;2003;27;89.4;27;0.0;9.0;10.0;0.0;0.0;27
4135;20 Houtindustrie;Totaal vervoermiddelen;2004;25;84.7;27;0.0;8.0;9.0;0.0;0.0;25
4136;20 Houtindustrie;Totaal vervoermiddelen;2005;26;86.9;25;0.0;10.0;9.0;0.0;0.0;26
4137;20 Houtindustrie;Totaal vervoermiddelen;2006;27;88.1;26;0.0;10.0;10.0;0.0;0.0;27
4138;20 Houtindustrie;Totaal vervoermiddelen;2007;32;102.5;27;0.0;15.0;11.0;0.0;0.0;32
4139;20 Houtindustrie;Totaal vervoermiddelen;2008;33;104.3;32;0.0;12.0;11.0;0.0;0.0;33
4140;20 Houtindustrie;Totaal vervoermiddelen;2009;30;94.6;33;;;;;;30
4141;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1969;8;72.2;8;0.0;3.0;3.0;0.0;0.0;8
4142;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1970;9;74.5;8;0.0;3.0;3.0;0.0;0.0;9
4143;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1971;9;78.0;9;0.0;3.0;3.0;0.0;1.0;9
4144;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1972;10;78.8;9;0.0;3.0;3.0;0.0;0.0;10
4145;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1973;10;82.0;10;0.0;4.0;3.0;0.0;0.0;10
4146;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1974;10;79.4;10;1.0;4.0;4.0;0.0;-1.0;10
4147;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1975;11;75.1;10;1.0;4.0;4.0;0.0;-1.0;11
4148;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1976;11;72.6;11;1.0;4.0;4.0;0.0;0.0;11
4149;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1977;13;79.3;11;1.0;5.0;5.0;0.0;1.0;13
4150;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1978;14;81.5;13;0.0;5.0;5.0;0.0;0.0;14
4151;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1979;15;82.8;14;0.0;6.0;5.0;0.0;-1.0;15
4152;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1980;15;78.8;15;1.0;5.0;6.0;0.0;0.0;15
4153;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1981;14;68.6;15;0.0;3.0;5.0;0.0;0.0;14
4154;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1982;13;60.8;14;1.0;3.0;5.0;0.0;0.0;13
4155;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1983;12;53.3;13;1.0;3.0;5.0;0.0;0.0;12
4156;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1984;12;51.2;12;0.0;4.0;4.0;0.0;0.0;12
4157;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1985;11;48.3;12;0.0;4.0;4.0;0.0;0.0;11
4158;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1986;13;51.1;11;0.0;5.0;4.0;0.0;0.0;13
4159;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1987;14;54.5;13;0.0;6.0;5.0;0.0;0.0;14
4160;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1988;14;54.1;14;0.0;5.0;5.0;0.0;0.0;14
4161;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1989;14;53.1;14;0.0;5.0;5.0;0.0;0.0;14
4162;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1990;13;50.4;14;0.0;4.0;5.0;0.0;0.0;13
4163;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1991;13;49.3;13;0.0;5.0;5.0;0.0;0.0;13
4164;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1992;14;50.5;13;0.0;5.0;5.0;0.0;0.0;14
4165;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1993;15;53.7;14;0.0;6.0;5.0;0.0;0.0;15
4166;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1994;15;52.5;15;0.0;5.0;5.0;0.0;0.0;15
4167;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1995;16;57.3;15;0.0;7.0;5.0;0.0;0.0;16
4168;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1996;19;67.5;16;0.0;9.0;6.0;0.0;0.0;19
4169;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1997;23;80.4;19;0.0;11.0;7.0;0.0;0.0;23
4170;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1998;26;90.7;23;0.0;11.0;8.0;0.0;0.0;26
4171;20 Houtindustrie;Personenauto's en overige wegvervoermid.;1999;27;96.8;26;0.0;11.0;9.0;0.0;0.0;27
