ID;Persoonskenmerken;Leeftijd;Geslacht;Perioden;UitkeringenBeginVanHetJaar_1;Instroom_2;Uitstroom_3;UitkeringenEindeVanHetJaar_4
1638;Twee kinderen;45 tot 55 jaar;Mannen en vrouwen;2003;5780.0;1050.0;930.0;6320.0
1639;Twee kinderen;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
1640;Twee kinderen;45 tot 55 jaar;Mannen;2000;2370.0;430.0;650.0;2210.0
1641;Twee kinderen;45 tot 55 jaar;Mannen;2001;2210.0;410.0;530.0;2160.0
1642;Twee kinderen;45 tot 55 jaar;Mannen;2002;2160.0;440.0;520.0;2110.0
1643;Twee kinderen;45 tot 55 jaar;Mannen;2003;2110.0;480.0;390.0;2230.0
1644;Twee kinderen;45 tot 55 jaar;Mannen;2004;;;;
1645;Twee kinderen;45 tot 55 jaar;Vrouwen;2000;3500.0;510.0;770.0;3470.0
1646;Twee kinderen;45 tot 55 jaar;Vrouwen;2001;3470.0;490.0;680.0;3580.0
1647;Twee kinderen;45 tot 55 jaar;Vrouwen;2002;3580.0;560.0;690.0;3670.0
1648;Twee kinderen;45 tot 55 jaar;Vrouwen;2003;3670.0;570.0;550.0;4090.0
1649;Twee kinderen;45 tot 55 jaar;Vrouwen;2004;;;;
1650;Twee kinderen;55 tot 65 jaar;Mannen en vrouwen;2000;1100.0;100.0;160.0;1120.0
1651;Twee kinderen;55 tot 65 jaar;Mannen en vrouwen;2001;1120.0;140.0;160.0;1190.0
1652;Twee kinderen;55 tot 65 jaar;Mannen en vrouwen;2002;1190.0;100.0;140.0;1190.0
1653;Twee kinderen;55 tot 65 jaar;Mannen en vrouwen;2003;1190.0;110.0;130.0;1270.0
1654;Twee kinderen;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
1655;Twee kinderen;55 tot 65 jaar;Mannen;2000;930.0;90.0;140.0;960.0
1656;Twee kinderen;55 tot 65 jaar;Mannen;2001;960.0;110.0;140.0;1000.0
1657;Twee kinderen;55 tot 65 jaar;Mannen;2002;1000.0;80.0;120.0;1000.0
1658;Twee kinderen;55 tot 65 jaar;Mannen;2003;1000.0;90.0;110.0;1060.0
1659;Twee kinderen;55 tot 65 jaar;Mannen;2004;;;;
1660;Twee kinderen;55 tot 65 jaar;Vrouwen;2000;170.0;10.0;20.0;150.0
1661;Twee kinderen;55 tot 65 jaar;Vrouwen;2001;150.0;30.0;20.0;190.0
1662;Twee kinderen;55 tot 65 jaar;Vrouwen;2002;190.0;20.0;30.0;190.0
1663;Twee kinderen;55 tot 65 jaar;Vrouwen;2003;190.0;20.0;20.0;210.0
1664;Twee kinderen;55 tot 65 jaar;Vrouwen;2004;;;;
1665;Twee kinderen;65 jaar en ouder;Mannen en vrouwen;2000;140.0;50.0;20.0;190.0
1666;Twee kinderen;65 jaar en ouder;Mannen en vrouwen;2001;190.0;60.0;30.0;230.0
1667;Twee kinderen;65 jaar en ouder;Mannen en vrouwen;2002;230.0;50.0;50.0;250.0
1668;Twee kinderen;65 jaar en ouder;Mannen en vrouwen;2003;250.0;70.0;40.0;280.0
1669;Twee kinderen;65 jaar en ouder;Mannen en vrouwen;2004;;;;
1670;Twee kinderen;65 jaar en ouder;Mannen;2000;130.0;50.0;20.0;170.0
1671;Twee kinderen;65 jaar en ouder;Mannen;2001;170.0;60.0;30.0;220.0
1672;Twee kinderen;65 jaar en ouder;Mannen;2002;220.0;50.0;50.0;230.0
1673;Twee kinderen;65 jaar en ouder;Mannen;2003;230.0;60.0;40.0;260.0
1674;Twee kinderen;65 jaar en ouder;Mannen;2004;;;;
1675;Twee kinderen;65 jaar en ouder;Vrouwen;2000;10.0;0.0;0.0;20.0
1676;Twee kinderen;65 jaar en ouder;Vrouwen;2001;20.0;0.0;0.0;10.0
1677;Twee kinderen;65 jaar en ouder;Vrouwen;2002;10.0;10.0;0.0;20.0
1678;Twee kinderen;65 jaar en ouder;Vrouwen;2003;20.0;10.0;0.0;10.0
1679;Twee kinderen;65 jaar en ouder;Vrouwen;2004;;;;
1680;Drie of meer kinderen;Leeftijd totaal;Mannen en vrouwen;2000;28720.0;6860.0;8130.0;28520.0
1681;Drie of meer kinderen;Leeftijd totaal;Mannen en vrouwen;2001;28520.0;6900.0;7450.0;27960.0
1682;Drie of meer kinderen;Leeftijd totaal;Mannen en vrouwen;2002;27960.0;6440.0;6710.0;27750.0
1683;Drie of meer kinderen;Leeftijd totaal;Mannen en vrouwen;2003;27750.0;6700.0;5700.0;28540.0
1684;Drie of meer kinderen;Leeftijd totaal;Mannen en vrouwen;2004;;;;
1685;Drie of meer kinderen;Leeftijd totaal;Mannen;2000;11440.0;2520.0;3340.0;10850.0
1686;Drie of meer kinderen;Leeftijd totaal;Mannen;2001;10850.0;2600.0;2790.0;10590.0
1687;Drie of meer kinderen;Leeftijd totaal;Mannen;2002;10590.0;2290.0;2480.0;10310.0
1688;Drie of meer kinderen;Leeftijd totaal;Mannen;2003;10310.0;2490.0;2010.0;10660.0
1689;Drie of meer kinderen;Leeftijd totaal;Mannen;2004;;;;
1690;Drie of meer kinderen;Leeftijd totaal;Vrouwen;2000;17270.0;4340.0;4790.0;17670.0
1691;Drie of meer kinderen;Leeftijd totaal;Vrouwen;2001;17670.0;4300.0;4660.0;17370.0
1692;Drie of meer kinderen;Leeftijd totaal;Vrouwen;2002;17370.0;4150.0;4230.0;17440.0
1693;Drie of meer kinderen;Leeftijd totaal;Vrouwen;2003;17440.0;4210.0;3690.0;17880.0
1694;Drie of meer kinderen;Leeftijd totaal;Vrouwen;2004;;;;
1695;Drie of meer kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2000;28540.0;6810.0;8090.0;28300.0
1696;Drie of meer kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2001;28300.0;6840.0;7410.0;27690.0
1697;Drie of meer kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2002;27690.0;6380.0;6650.0;27480.0
1698;Drie of meer kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2003;27480.0;6640.0;5660.0;28240.0
1699;Drie of meer kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2004;;;;
1700;Drie of meer kinderen;Jonger dan 65 jaar;Mannen;2000;11270.0;2470.0;3300.0;10640.0
1701;Drie of meer kinderen;Jonger dan 65 jaar;Mannen;2001;10640.0;2540.0;2760.0;10330.0
1702;Drie of meer kinderen;Jonger dan 65 jaar;Mannen;2002;10330.0;2230.0;2430.0;10050.0
1703;Drie of meer kinderen;Jonger dan 65 jaar;Mannen;2003;10050.0;2430.0;1970.0;10380.0
1704;Drie of meer kinderen;Jonger dan 65 jaar;Mannen;2004;;;;
1705;Drie of meer kinderen;Jonger dan 65 jaar;Vrouwen;2000;17260.0;4340.0;4790.0;17660.0
1706;Drie of meer kinderen;Jonger dan 65 jaar;Vrouwen;2001;17660.0;4300.0;4650.0;17370.0
1707;Drie of meer kinderen;Jonger dan 65 jaar;Vrouwen;2002;17370.0;4150.0;4230.0;17430.0
1708;Drie of meer kinderen;Jonger dan 65 jaar;Vrouwen;2003;17430.0;4210.0;3690.0;17860.0
1709;Drie of meer kinderen;Jonger dan 65 jaar;Vrouwen;2004;;;;
1710;Drie of meer kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2000;250.0;130.0;150.0;290.0
1711;Drie of meer kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2001;290.0;140.0;130.0;320.0
1712;Drie of meer kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2002;320.0;130.0;140.0;330.0
1713;Drie of meer kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2003;330.0;140.0;110.0;350.0
1714;Drie of meer kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
1715;Drie of meer kinderen;Jonger dan 25 jaar;Mannen;2000;20.0;20.0;20.0;20.0
1716;Drie of meer kinderen;Jonger dan 25 jaar;Mannen;2001;20.0;20.0;10.0;20.0
1717;Drie of meer kinderen;Jonger dan 25 jaar;Mannen;2002;20.0;10.0;10.0;30.0
1718;Drie of meer kinderen;Jonger dan 25 jaar;Mannen;2003;30.0;10.0;20.0;30.0
1719;Drie of meer kinderen;Jonger dan 25 jaar;Mannen;2004;;;;
1720;Drie of meer kinderen;Jonger dan 25 jaar;Vrouwen;2000;230.0;120.0;130.0;270.0
1721;Drie of meer kinderen;Jonger dan 25 jaar;Vrouwen;2001;270.0;120.0;120.0;290.0
1722;Drie of meer kinderen;Jonger dan 25 jaar;Vrouwen;2002;290.0;120.0;130.0;300.0
1723;Drie of meer kinderen;Jonger dan 25 jaar;Vrouwen;2003;300.0;130.0;90.0;320.0
1724;Drie of meer kinderen;Jonger dan 25 jaar;Vrouwen;2004;;;;
1725;Drie of meer kinderen;25 tot 35 jaar;Mannen en vrouwen;2000;8140.0;2440.0;2610.0;7920.0
1726;Drie of meer kinderen;25 tot 35 jaar;Mannen en vrouwen;2001;7920.0;2490.0;2450.0;7620.0
1727;Drie of meer kinderen;25 tot 35 jaar;Mannen en vrouwen;2002;7620.0;2250.0;2120.0;7450.0
1728;Drie of meer kinderen;25 tot 35 jaar;Mannen en vrouwen;2003;7450.0;2210.0;1740.0;7320.0
1729;Drie of meer kinderen;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
1730;Drie of meer kinderen;25 tot 35 jaar;Mannen;2000;1810.0;550.0;720.0;1560.0
1731;Drie of meer kinderen;25 tot 35 jaar;Mannen;2001;1560.0;530.0;550.0;1360.0
1732;Drie of meer kinderen;25 tot 35 jaar;Mannen;2002;1360.0;430.0;440.0;1280.0
1733;Drie of meer kinderen;25 tot 35 jaar;Mannen;2003;1280.0;480.0;320.0;1270.0
1734;Drie of meer kinderen;25 tot 35 jaar;Mannen;2004;;;;
1735;Drie of meer kinderen;25 tot 35 jaar;Vrouwen;2000;6320.0;1890.0;1890.0;6350.0
1736;Drie of meer kinderen;25 tot 35 jaar;Vrouwen;2001;6350.0;1960.0;1900.0;6260.0
1737;Drie of meer kinderen;25 tot 35 jaar;Vrouwen;2002;6260.0;1810.0;1690.0;6170.0
1738;Drie of meer kinderen;25 tot 35 jaar;Vrouwen;2003;6170.0;1730.0;1420.0;6060.0
1739;Drie of meer kinderen;25 tot 35 jaar;Vrouwen;2004;;;;
1740;Drie of meer kinderen;35 tot 45 jaar;Mannen en vrouwen;2000;14620.0;3410.0;4220.0;14590.0
1741;Drie of meer kinderen;35 tot 45 jaar;Mannen en vrouwen;2001;14590.0;3390.0;3850.0;14300.0
1742;Drie of meer kinderen;35 tot 45 jaar;Mannen en vrouwen;2002;14300.0;3180.0;3440.0;14190.0
1743;Drie of meer kinderen;35 tot 45 jaar;Mannen en vrouwen;2003;14190.0;3380.0;3030.0;14840.0
1744;Drie of meer kinderen;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
1745;Drie of meer kinderen;35 tot 45 jaar;Mannen;2000;5340.0;1340.0;1760.0;5150.0
1746;Drie of meer kinderen;35 tot 45 jaar;Mannen;2001;5150.0;1420.0;1510.0;5150.0
1747;Drie of meer kinderen;35 tot 45 jaar;Mannen;2002;5150.0;1230.0;1340.0;5010.0
1748;Drie of meer kinderen;35 tot 45 jaar;Mannen;2003;5010.0;1320.0;1110.0;5260.0
1749;Drie of meer kinderen;35 tot 45 jaar;Mannen;2004;;;;
1750;Drie of meer kinderen;35 tot 45 jaar;Vrouwen;2000;9280.0;2070.0;2460.0;9440.0
1751;Drie of meer kinderen;35 tot 45 jaar;Vrouwen;2001;9440.0;1970.0;2340.0;9150.0
1752;Drie of meer kinderen;35 tot 45 jaar;Vrouwen;2002;9150.0;1950.0;2100.0;9190.0
1753;Drie of meer kinderen;35 tot 45 jaar;Vrouwen;2003;9190.0;2070.0;1920.0;9580.0
1754;Drie of meer kinderen;35 tot 45 jaar;Vrouwen;2004;;;;
1755;Drie of meer kinderen;45 tot 55 jaar;Mannen en vrouwen;2000;4260.0;730.0;980.0;4230.0
1756;Drie of meer kinderen;45 tot 55 jaar;Mannen en vrouwen;2001;4230.0;730.0;860.0;4260.0
1757;Drie of meer kinderen;45 tot 55 jaar;Mannen en vrouwen;2002;4260.0;730.0;830.0;4380.0
1758;Drie of meer kinderen;45 tot 55 jaar;Mannen en vrouwen;2003;4380.0;820.0;690.0;4680.0
1759;Drie of meer kinderen;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
1760;Drie of meer kinderen;45 tot 55 jaar;Mannen;2000;2890.0;470.0;680.0;2720.0
1761;Drie of meer kinderen;45 tot 55 jaar;Mannen;2001;2720.0;480.0;570.0;2660.0
1762;Drie of meer kinderen;45 tot 55 jaar;Mannen;2002;2660.0;480.0;540.0;2700.0
1763;Drie of meer kinderen;45 tot 55 jaar;Mannen;2003;2700.0;550.0;440.0;2850.0
1764;Drie of meer kinderen;45 tot 55 jaar;Mannen;2004;;;;
1765;Drie of meer kinderen;45 tot 55 jaar;Vrouwen;2000;1370.0;250.0;300.0;1520.0
1766;Drie of meer kinderen;45 tot 55 jaar;Vrouwen;2001;1520.0;240.0;290.0;1590.0
1767;Drie of meer kinderen;45 tot 55 jaar;Vrouwen;2002;1590.0;250.0;300.0;1690.0
1768;Drie of meer kinderen;45 tot 55 jaar;Vrouwen;2003;1690.0;270.0;250.0;1830.0
1769;Drie of meer kinderen;45 tot 55 jaar;Vrouwen;2004;;;;
1770;Drie of meer kinderen;55 tot 65 jaar;Mannen en vrouwen;2000;1270.0;100.0;130.0;1280.0
1771;Drie of meer kinderen;55 tot 65 jaar;Mannen en vrouwen;2001;1280.0;100.0;130.0;1200.0
1772;Drie of meer kinderen;55 tot 65 jaar;Mannen en vrouwen;2002;1200.0;100.0;120.0;1120.0
1773;Drie of meer kinderen;55 tot 65 jaar;Mannen en vrouwen;2003;1120.0;90.0;100.0;1060.0
1774;Drie of meer kinderen;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
1775;Drie of meer kinderen;55 tot 65 jaar;Mannen;2000;1210.0;80.0;120.0;1190.0
1776;Drie of meer kinderen;55 tot 65 jaar;Mannen;2001;1190.0;90.0;120.0;1130.0
1777;Drie of meer kinderen;55 tot 65 jaar;Mannen;2002;1130.0;90.0;110.0;1040.0
1778;Drie of meer kinderen;55 tot 65 jaar;Mannen;2003;1040.0;70.0;90.0;980.0
1779;Drie of meer kinderen;55 tot 65 jaar;Mannen;2004;;;;
1780;Drie of meer kinderen;55 tot 65 jaar;Vrouwen;2000;60.0;10.0;10.0;80.0
1781;Drie of meer kinderen;55 tot 65 jaar;Vrouwen;2001;80.0;10.0;10.0;70.0
1782;Drie of meer kinderen;55 tot 65 jaar;Vrouwen;2002;70.0;20.0;10.0;80.0
1783;Drie of meer kinderen;55 tot 65 jaar;Vrouwen;2003;80.0;20.0;10.0;80.0
1784;Drie of meer kinderen;55 tot 65 jaar;Vrouwen;2004;;;;
1785;Drie of meer kinderen;65 jaar en ouder;Mannen en vrouwen;2000;190.0;50.0;30.0;220.0
1786;Drie of meer kinderen;65 jaar en ouder;Mannen en vrouwen;2001;220.0;60.0;40.0;270.0
1787;Drie of meer kinderen;65 jaar en ouder;Mannen en vrouwen;2002;270.0;60.0;50.0;270.0
1788;Drie of meer kinderen;65 jaar en ouder;Mannen en vrouwen;2003;270.0;60.0;40.0;300.0
1789;Drie of meer kinderen;65 jaar en ouder;Mannen en vrouwen;2004;;;;
1790;Drie of meer kinderen;65 jaar en ouder;Mannen;2000;180.0;50.0;30.0;220.0
1791;Drie of meer kinderen;65 jaar en ouder;Mannen;2001;220.0;60.0;40.0;260.0
1792;Drie of meer kinderen;65 jaar en ouder;Mannen;2002;260.0;60.0;50.0;260.0
1793;Drie of meer kinderen;65 jaar en ouder;Mannen;2003;260.0;60.0;30.0;290.0
1794;Drie of meer kinderen;65 jaar en ouder;Mannen;2004;;;;
1795;Drie of meer kinderen;65 jaar en ouder;Vrouwen;2000;10.0;0.0;0.0;10.0
1796;Drie of meer kinderen;65 jaar en ouder;Vrouwen;2001;10.0;0.0;0.0;10.0
1797;Drie of meer kinderen;65 jaar en ouder;Vrouwen;2002;10.0;0.0;0.0;10.0
1798;Drie of meer kinderen;65 jaar en ouder;Vrouwen;2003;10.0;0.0;0.0;10.0
1799;Drie of meer kinderen;65 jaar en ouder;Vrouwen;2004;;;;
