ID;BalanceSheetItemsProvinces;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
9275;P114 - Balance of the accounts;Zuid-Nederland (LD);2019;64.0;18.0
9276;P114 - Balance of the accounts;Zuid-Nederland (LD);2020;121.0;33.0
9277;P114 - Balance of the accounts;Zuid-Nederland (LD);2021;197.0;53.0
9278;P114 - Balance of the accounts;Zuid-Nederland (LD);2022;183.0;49.0
9279;P114 - Balance of the accounts;Zuid-Nederland (LD);2023;207.0;55.0
9280;P114 - Balance of the accounts;Groningen (PV);2004;;
9281;P114 - Balance of the accounts;Groningen (PV);2005;8.0;13.0
9282;P114 - Balance of the accounts;Groningen (PV);2006;13.0;22.0
9283;P114 - Balance of the accounts;Groningen (PV);2007;16.0;28.0
9284;P114 - Balance of the accounts;Groningen (PV);2008;10.0;18.0
9285;P114 - Balance of the accounts;Groningen (PV);2009;7.0;12.0
9286;P114 - Balance of the accounts;Groningen (PV);2010;12.0;21.0
9287;P114 - Balance of the accounts;Groningen (PV);2011;20.0;34.0
9288;P114 - Balance of the accounts;Groningen (PV);2012;32.0;55.0
9289;P114 - Balance of the accounts;Groningen (PV);2013;-4.0;-7.0
9290;P114 - Balance of the accounts;Groningen (PV);2014;-6.0;-10.0
9291;P114 - Balance of the accounts;Groningen (PV);2015;8.0;13.0
9292;P114 - Balance of the accounts;Groningen (PV);2016;-33.0;-57.0
9293;P114 - Balance of the accounts;Groningen (PV);2017;7.0;11.0
9294;P114 - Balance of the accounts;Groningen (PV);2018;10.0;17.0
9295;P114 - Balance of the accounts;Groningen (PV);2019;15.0;26.0
9296;P114 - Balance of the accounts;Groningen (PV);2020;23.0;40.0
9297;P114 - Balance of the accounts;Groningen (PV);2021;22.0;37.0
9298;P114 - Balance of the accounts;Groningen (PV);2022;35.0;59.0
9299;P114 - Balance of the accounts;Groningen (PV);2023;37.0;61.0
9300;P114 - Balance of the accounts;Fryslân (PV);2004;;
9301;P114 - Balance of the accounts;Fryslân (PV);2005;7.0;11.0
9302;P114 - Balance of the accounts;Fryslân (PV);2006;6.0;9.0
9303;P114 - Balance of the accounts;Fryslân (PV);2007;5.0;8.0
9304;P114 - Balance of the accounts;Fryslân (PV);2008;1.0;1.0
9305;P114 - Balance of the accounts;Fryslân (PV);2009;14.0;22.0
9306;P114 - Balance of the accounts;Fryslân (PV);2010;19.0;29.0
9307;P114 - Balance of the accounts;Fryslân (PV);2011;11.0;17.0
9308;P114 - Balance of the accounts;Fryslân (PV);2012;10.0;16.0
9309;P114 - Balance of the accounts;Fryslân (PV);2013;4.0;6.0
9310;P114 - Balance of the accounts;Fryslân (PV);2014;10.0;16.0
9311;P114 - Balance of the accounts;Fryslân (PV);2015;21.0;33.0
9312;P114 - Balance of the accounts;Fryslân (PV);2016;21.0;32.0
9313;P114 - Balance of the accounts;Fryslân (PV);2017;37.0;57.0
9314;P114 - Balance of the accounts;Fryslân (PV);2018;81.0;125.0
9315;P114 - Balance of the accounts;Fryslân (PV);2019;91.0;140.0
9316;P114 - Balance of the accounts;Fryslân (PV);2020;33.0;50.0
9317;P114 - Balance of the accounts;Fryslân (PV);2021;8.0;13.0
9318;P114 - Balance of the accounts;Fryslân (PV);2022;15.0;23.0
9319;P114 - Balance of the accounts;Fryslân (PV);2023;39.0;59.0
9320;P114 - Balance of the accounts;Drenthe (PV);2004;;
9321;P114 - Balance of the accounts;Drenthe (PV);2005;6.0;12.0
9322;P114 - Balance of the accounts;Drenthe (PV);2006;17.0;36.0
9323;P114 - Balance of the accounts;Drenthe (PV);2007;16.0;34.0
9324;P114 - Balance of the accounts;Drenthe (PV);2008;8.0;16.0
9325;P114 - Balance of the accounts;Drenthe (PV);2009;1.0;3.0
9326;P114 - Balance of the accounts;Drenthe (PV);2010;13.0;26.0
9327;P114 - Balance of the accounts;Drenthe (PV);2011;20.0;40.0
9328;P114 - Balance of the accounts;Drenthe (PV);2012;9.0;18.0
9329;P114 - Balance of the accounts;Drenthe (PV);2013;5.0;10.0
9330;P114 - Balance of the accounts;Drenthe (PV);2014;3.0;7.0
9331;P114 - Balance of the accounts;Drenthe (PV);2015;4.0;7.0
9332;P114 - Balance of the accounts;Drenthe (PV);2016;0.0;0.0
9333;P114 - Balance of the accounts;Drenthe (PV);2017;0.0;0.0
9334;P114 - Balance of the accounts;Drenthe (PV);2018;0.0;0.0
9335;P114 - Balance of the accounts;Drenthe (PV);2019;0.0;0.0
9336;P114 - Balance of the accounts;Drenthe (PV);2020;0.0;0.0
9337;P114 - Balance of the accounts;Drenthe (PV);2021;0.0;0.0
9338;P114 - Balance of the accounts;Drenthe (PV);2022;0.0;0.0
9339;P114 - Balance of the accounts;Drenthe (PV);2023;0.0;0.0
9340;P114 - Balance of the accounts;Overijssel (PV);2004;;
9341;P114 - Balance of the accounts;Overijssel (PV);2005;12.0;11.0
9342;P114 - Balance of the accounts;Overijssel (PV);2006;13.0;12.0
9343;P114 - Balance of the accounts;Overijssel (PV);2007;68.0;61.0
9344;P114 - Balance of the accounts;Overijssel (PV);2008;100.0;89.0
9345;P114 - Balance of the accounts;Overijssel (PV);2009;1.0;1.0
9346;P114 - Balance of the accounts;Overijssel (PV);2010;25.0;22.0
9347;P114 - Balance of the accounts;Overijssel (PV);2011;14.0;12.0
9348;P114 - Balance of the accounts;Overijssel (PV);2012;53.0;46.0
9349;P114 - Balance of the accounts;Overijssel (PV);2013;31.0;27.0
9350;P114 - Balance of the accounts;Overijssel (PV);2014;50.0;44.0
9351;P114 - Balance of the accounts;Overijssel (PV);2015;110.0;96.0
9352;P114 - Balance of the accounts;Overijssel (PV);2016;62.0;54.0
9353;P114 - Balance of the accounts;Overijssel (PV);2017;59.0;51.0
9354;P114 - Balance of the accounts;Overijssel (PV);2018;15.0;13.0
9355;P114 - Balance of the accounts;Overijssel (PV);2019;48.0;41.0
9356;P114 - Balance of the accounts;Overijssel (PV);2020;27.0;23.0
9357;P114 - Balance of the accounts;Overijssel (PV);2021;34.0;30.0
9358;P114 - Balance of the accounts;Overijssel (PV);2022;37.0;31.0
9359;P114 - Balance of the accounts;Overijssel (PV);2023;39.0;33.0
9360;P114 - Balance of the accounts;Flevoland (PV);2004;;
9361;P114 - Balance of the accounts;Flevoland (PV);2005;1.0;3.0
9362;P114 - Balance of the accounts;Flevoland (PV);2006;4.0;10.0
9363;P114 - Balance of the accounts;Flevoland (PV);2007;3.0;8.0
9364;P114 - Balance of the accounts;Flevoland (PV);2008;4.0;9.0
9365;P114 - Balance of the accounts;Flevoland (PV);2009;6.0;15.0
9366;P114 - Balance of the accounts;Flevoland (PV);2010;5.0;12.0
9367;P114 - Balance of the accounts;Flevoland (PV);2011;9.0;22.0
9368;P114 - Balance of the accounts;Flevoland (PV);2012;24.0;60.0
9369;P114 - Balance of the accounts;Flevoland (PV);2013;14.0;35.0
9370;P114 - Balance of the accounts;Flevoland (PV);2014;9.0;23.0
9371;P114 - Balance of the accounts;Flevoland (PV);2015;5.0;11.0
9372;P114 - Balance of the accounts;Flevoland (PV);2016;6.0;14.0
9373;P114 - Balance of the accounts;Flevoland (PV);2017;7.0;18.0
9374;P114 - Balance of the accounts;Flevoland (PV);2018;23.0;57.0
9375;P114 - Balance of the accounts;Flevoland (PV);2019;18.0;43.0
9376;P114 - Balance of the accounts;Flevoland (PV);2020;11.0;26.0
9377;P114 - Balance of the accounts;Flevoland (PV);2021;16.0;38.0
9378;P114 - Balance of the accounts;Flevoland (PV);2022;13.0;29.0
9379;P114 - Balance of the accounts;Flevoland (PV);2023;13.0;29.0
9380;P114 - Balance of the accounts;Gelderland (PV);2004;;
9381;P114 - Balance of the accounts;Gelderland (PV);2005;17.0;9.0
9382;P114 - Balance of the accounts;Gelderland (PV);2006;52.0;26.0
9383;P114 - Balance of the accounts;Gelderland (PV);2007;32.0;16.0
9384;P114 - Balance of the accounts;Gelderland (PV);2008;23.0;12.0
9385;P114 - Balance of the accounts;Gelderland (PV);2009;5.0;3.0
9386;P114 - Balance of the accounts;Gelderland (PV);2010;100.0;50.0
9387;P114 - Balance of the accounts;Gelderland (PV);2011;26.0;13.0
9388;P114 - Balance of the accounts;Gelderland (PV);2012;12.0;6.0
9389;P114 - Balance of the accounts;Gelderland (PV);2013;-1.0;-1.0
9390;P114 - Balance of the accounts;Gelderland (PV);2014;13.0;7.0
9391;P114 - Balance of the accounts;Gelderland (PV);2015;16.0;8.0
9392;P114 - Balance of the accounts;Gelderland (PV);2016;14.0;7.0
9393;P114 - Balance of the accounts;Gelderland (PV);2017;14.0;7.0
9394;P114 - Balance of the accounts;Gelderland (PV);2018;6.0;3.0
9395;P114 - Balance of the accounts;Gelderland (PV);2019;9.0;4.0
9396;P114 - Balance of the accounts;Gelderland (PV);2020;8.0;4.0
9397;P114 - Balance of the accounts;Gelderland (PV);2021;12.0;6.0
9398;P114 - Balance of the accounts;Gelderland (PV);2022;6.0;3.0
9399;P114 - Balance of the accounts;Gelderland (PV);2023;10.0;5.0
9400;P114 - Balance of the accounts;Utrecht (PV);2004;;
9401;P114 - Balance of the accounts;Utrecht (PV);2005;11.0;10.0
9402;P114 - Balance of the accounts;Utrecht (PV);2006;19.0;16.0
9403;P114 - Balance of the accounts;Utrecht (PV);2007;25.0;21.0
9404;P114 - Balance of the accounts;Utrecht (PV);2008;9.0;7.0
9405;P114 - Balance of the accounts;Utrecht (PV);2009;9.0;8.0
9406;P114 - Balance of the accounts;Utrecht (PV);2010;8.0;6.0
9407;P114 - Balance of the accounts;Utrecht (PV);2011;17.0;14.0
9408;P114 - Balance of the accounts;Utrecht (PV);2012;64.0;52.0
9409;P114 - Balance of the accounts;Utrecht (PV);2013;4.0;3.0
9410;P114 - Balance of the accounts;Utrecht (PV);2014;10.0;8.0
9411;P114 - Balance of the accounts;Utrecht (PV);2015;17.0;13.0
9412;P114 - Balance of the accounts;Utrecht (PV);2016;0.0;0.0
9413;P114 - Balance of the accounts;Utrecht (PV);2017;33.0;25.0
9414;P114 - Balance of the accounts;Utrecht (PV);2018;5.0;4.0
9415;P114 - Balance of the accounts;Utrecht (PV);2019;33.0;25.0
9416;P114 - Balance of the accounts;Utrecht (PV);2020;24.0;18.0
9417;P114 - Balance of the accounts;Utrecht (PV);2021;60.0;44.0
9418;P114 - Balance of the accounts;Utrecht (PV);2022;46.0;34.0
9419;P114 - Balance of the accounts;Utrecht (PV);2023;13.0;10.0
9420;P114 - Balance of the accounts;Noord-Holland (PV);2004;;
9421;P114 - Balance of the accounts;Noord-Holland (PV);2005;16.0;6.0
9422;P114 - Balance of the accounts;Noord-Holland (PV);2006;19.0;7.0
9423;P114 - Balance of the accounts;Noord-Holland (PV);2007;26.0;10.0
9424;P114 - Balance of the accounts;Noord-Holland (PV);2008;5.0;2.0
9425;P114 - Balance of the accounts;Noord-Holland (PV);2009;53.0;20.0
9426;P114 - Balance of the accounts;Noord-Holland (PV);2010;27.0;10.0
9427;P114 - Balance of the accounts;Noord-Holland (PV);2011;13.0;5.0
9428;P114 - Balance of the accounts;Noord-Holland (PV);2012;37.0;14.0
9429;P114 - Balance of the accounts;Noord-Holland (PV);2013;29.0;11.0
9430;P114 - Balance of the accounts;Noord-Holland (PV);2014;-10.0;-4.0
9431;P114 - Balance of the accounts;Noord-Holland (PV);2015;7.0;2.0
9432;P114 - Balance of the accounts;Noord-Holland (PV);2016;44.0;16.0
9433;P114 - Balance of the accounts;Noord-Holland (PV);2017;40.0;14.0
9434;P114 - Balance of the accounts;Noord-Holland (PV);2018;53.0;19.0
9435;P114 - Balance of the accounts;Noord-Holland (PV);2019;36.0;12.0
9436;P114 - Balance of the accounts;Noord-Holland (PV);2020;11.0;4.0
9437;P114 - Balance of the accounts;Noord-Holland (PV);2021;18.0;6.0
9438;P114 - Balance of the accounts;Noord-Holland (PV);2022;25.0;8.0
9439;P114 - Balance of the accounts;Noord-Holland (PV);2023;44.0;15.0
9440;P114 - Balance of the accounts;Zuid-Holland (PV);2004;;
9441;P114 - Balance of the accounts;Zuid-Holland (PV);2005;11.0;3.0
9442;P114 - Balance of the accounts;Zuid-Holland (PV);2006;4.0;1.0
9443;P114 - Balance of the accounts;Zuid-Holland (PV);2007;14.0;4.0
9444;P114 - Balance of the accounts;Zuid-Holland (PV);2008;34.0;10.0
9445;P114 - Balance of the accounts;Zuid-Holland (PV);2009;-2.0;-1.0
9446;P114 - Balance of the accounts;Zuid-Holland (PV);2010;35.0;10.0
9447;P114 - Balance of the accounts;Zuid-Holland (PV);2011;19.0;5.0
9448;P114 - Balance of the accounts;Zuid-Holland (PV);2012;79.0;22.0
9449;P114 - Balance of the accounts;Zuid-Holland (PV);2013;96.0;27.0
9450;P114 - Balance of the accounts;Zuid-Holland (PV);2014;29.0;8.0
9451;P114 - Balance of the accounts;Zuid-Holland (PV);2015;38.0;11.0
9452;P114 - Balance of the accounts;Zuid-Holland (PV);2016;35.0;10.0
9453;P114 - Balance of the accounts;Zuid-Holland (PV);2017;30.0;8.0
9454;P114 - Balance of the accounts;Zuid-Holland (PV);2018;13.0;4.0
9455;P114 - Balance of the accounts;Zuid-Holland (PV);2019;21.0;6.0
9456;P114 - Balance of the accounts;Zuid-Holland (PV);2020;41.0;11.0
9457;P114 - Balance of the accounts;Zuid-Holland (PV);2021;46.0;12.0
9458;P114 - Balance of the accounts;Zuid-Holland (PV);2022;52.0;14.0
9459;P114 - Balance of the accounts;Zuid-Holland (PV);2023;36.0;10.0
9460;P114 - Balance of the accounts;Zeeland (PV);2004;;
9461;P114 - Balance of the accounts;Zeeland (PV);2005;5.0;12.0
9462;P114 - Balance of the accounts;Zeeland (PV);2006;3.0;7.0
9463;P114 - Balance of the accounts;Zeeland (PV);2007;14.0;38.0
9464;P114 - Balance of the accounts;Zeeland (PV);2008;2.0;5.0
9465;P114 - Balance of the accounts;Zeeland (PV);2009;0.0;0.0
9466;P114 - Balance of the accounts;Zeeland (PV);2010;1.0;3.0
9467;P114 - Balance of the accounts;Zeeland (PV);2011;10.0;26.0
9468;P114 - Balance of the accounts;Zeeland (PV);2012;13.0;33.0
9469;P114 - Balance of the accounts;Zeeland (PV);2013;6.0;15.0
9470;P114 - Balance of the accounts;Zeeland (PV);2014;13.0;34.0
9471;P114 - Balance of the accounts;Zeeland (PV);2015;9.0;24.0
9472;P114 - Balance of the accounts;Zeeland (PV);2016;9.0;23.0
9473;P114 - Balance of the accounts;Zeeland (PV);2017;10.0;26.0
9474;P114 - Balance of the accounts;Zeeland (PV);2018;8.0;22.0
9475;P114 - Balance of the accounts;Zeeland (PV);2019;10.0;25.0
9476;P114 - Balance of the accounts;Zeeland (PV);2020;20.0;52.0
9477;P114 - Balance of the accounts;Zeeland (PV);2021;13.0;34.0
9478;P114 - Balance of the accounts;Zeeland (PV);2022;14.0;36.0
9479;P114 - Balance of the accounts;Zeeland (PV);2023;14.0;35.0
9480;P114 - Balance of the accounts;Noord-Brabant (PV);2004;;
9481;P114 - Balance of the accounts;Noord-Brabant (PV);2005;3.0;1.0
9482;P114 - Balance of the accounts;Noord-Brabant (PV);2006;48.0;20.0
9483;P114 - Balance of the accounts;Noord-Brabant (PV);2007;149.0;62.0
9484;P114 - Balance of the accounts;Noord-Brabant (PV);2008;23.0;9.0
9485;P114 - Balance of the accounts;Noord-Brabant (PV);2009;31.0;13.0
9486;P114 - Balance of the accounts;Noord-Brabant (PV);2010;55.0;22.0
9487;P114 - Balance of the accounts;Noord-Brabant (PV);2011;38.0;15.0
9488;P114 - Balance of the accounts;Noord-Brabant (PV);2012;-6.0;-2.0
9489;P114 - Balance of the accounts;Noord-Brabant (PV);2013;95.0;39.0
9490;P114 - Balance of the accounts;Noord-Brabant (PV);2014;129.0;52.0
9491;P114 - Balance of the accounts;Noord-Brabant (PV);2015;86.0;35.0
9492;P114 - Balance of the accounts;Noord-Brabant (PV);2016;53.0;21.0
9493;P114 - Balance of the accounts;Noord-Brabant (PV);2017;112.0;45.0
9494;P114 - Balance of the accounts;Noord-Brabant (PV);2018;21.0;8.0
9495;P114 - Balance of the accounts;Noord-Brabant (PV);2019;37.0;14.0
9496;P114 - Balance of the accounts;Noord-Brabant (PV);2020;21.0;8.0
9497;P114 - Balance of the accounts;Noord-Brabant (PV);2021;147.0;57.0
9498;P114 - Balance of the accounts;Noord-Brabant (PV);2022;54.0;21.0
9499;P114 - Balance of the accounts;Noord-Brabant (PV);2023;97.0;37.0
9500;P114 - Balance of the accounts;Limburg (PV);2004;;
9501;P114 - Balance of the accounts;Limburg (PV);2005;-3.0;-3.0
9502;P114 - Balance of the accounts;Limburg (PV);2006;17.0;15.0
9503;P114 - Balance of the accounts;Limburg (PV);2007;17.0;15.0
9504;P114 - Balance of the accounts;Limburg (PV);2008;60.0;53.0
9505;P114 - Balance of the accounts;Limburg (PV);2009;42.0;38.0
9506;P114 - Balance of the accounts;Limburg (PV);2010;25.0;23.0
9507;P114 - Balance of the accounts;Limburg (PV);2011;131.0;117.0
9508;P114 - Balance of the accounts;Limburg (PV);2012;63.0;56.0
9509;P114 - Balance of the accounts;Limburg (PV);2013;28.0;25.0
9510;P114 - Balance of the accounts;Limburg (PV);2014;51.0;46.0
9511;P114 - Balance of the accounts;Limburg (PV);2015;61.0;55.0
9512;P114 - Balance of the accounts;Limburg (PV);2016;26.0;23.0
9513;P114 - Balance of the accounts;Limburg (PV);2017;34.0;31.0
9514;P114 - Balance of the accounts;Limburg (PV);2018;27.0;24.0
9515;P114 - Balance of the accounts;Limburg (PV);2019;27.0;25.0
9516;P114 - Balance of the accounts;Limburg (PV);2020;100.0;90.0
9517;P114 - Balance of the accounts;Limburg (PV);2021;50.0;45.0
9518;P114 - Balance of the accounts;Limburg (PV);2022;129.0;115.0
9519;P114 - Balance of the accounts;Limburg (PV);2023;110.0;98.0
9520;P12 - Provisions;The Netherlands;2004;1195.0;73.0
9521;P12 - Provisions;The Netherlands;2005;1490.0;91.0
9522;P12 - Provisions;The Netherlands;2006;1673.0;102.0
9523;P12 - Provisions;The Netherlands;2007;1744.0;107.0
9524;P12 - Provisions;The Netherlands;2008;407.0;25.0
9525;P12 - Provisions;The Netherlands;2009;795.0;48.0
9526;P12 - Provisions;The Netherlands;2010;902.0;54.0
9527;P12 - Provisions;The Netherlands;2011;771.0;46.0
9528;P12 - Provisions;The Netherlands;2012;781.0;47.0
9529;P12 - Provisions;The Netherlands;2013;784.0;47.0
9530;P12 - Provisions;The Netherlands;2014;909.0;54.0
9531;P12 - Provisions;The Netherlands;2015;645.0;38.0
9532;P12 - Provisions;The Netherlands;2016;502.0;30.0
9533;P12 - Provisions;The Netherlands;2017;371.0;22.0
9534;P12 - Provisions;The Netherlands;2018;369.0;22.0
9535;P12 - Provisions;The Netherlands;2019;331.0;19.0
9536;P12 - Provisions;The Netherlands;2020;357.0;20.0
9537;P12 - Provisions;The Netherlands;2021;353.0;20.0
9538;P12 - Provisions;The Netherlands;2022;364.0;21.0
9539;P12 - Provisions;The Netherlands;2023;373.0;21.0
9540;P12 - Provisions;Noord-Nederland (LD);2004;154.0;90.0
9541;P12 - Provisions;Noord-Nederland (LD);2005;169.0;99.0
9542;P12 - Provisions;Noord-Nederland (LD);2006;218.0;128.0
9543;P12 - Provisions;Noord-Nederland (LD);2007;207.0;122.0
9544;P12 - Provisions;Noord-Nederland (LD);2008;31.0;18.0
9545;P12 - Provisions;Noord-Nederland (LD);2009;118.0;69.0
9546;P12 - Provisions;Noord-Nederland (LD);2010;107.0;63.0
9547;P12 - Provisions;Noord-Nederland (LD);2011;87.0;50.0
9548;P12 - Provisions;Noord-Nederland (LD);2012;67.0;39.0
9549;P12 - Provisions;Noord-Nederland (LD);2013;70.0;41.0
9550;P12 - Provisions;Noord-Nederland (LD);2014;79.0;46.0
9551;P12 - Provisions;Noord-Nederland (LD);2015;70.0;41.0
9552;P12 - Provisions;Noord-Nederland (LD);2016;67.0;39.0
9553;P12 - Provisions;Noord-Nederland (LD);2017;65.0;38.0
9554;P12 - Provisions;Noord-Nederland (LD);2018;77.0;45.0
9555;P12 - Provisions;Noord-Nederland (LD);2019;61.0;35.0
9556;P12 - Provisions;Noord-Nederland (LD);2020;63.0;37.0
9557;P12 - Provisions;Noord-Nederland (LD);2021;67.0;39.0
9558;P12 - Provisions;Noord-Nederland (LD);2022;69.0;40.0
9559;P12 - Provisions;Noord-Nederland (LD);2023;80.0;45.0
9560;P12 - Provisions;Oost-Nederland (LD);2004;240.0;70.0
9561;P12 - Provisions;Oost-Nederland (LD);2005;264.0;77.0
9562;P12 - Provisions;Oost-Nederland (LD);2006;351.0;101.0
9563;P12 - Provisions;Oost-Nederland (LD);2007;369.0;106.0
9564;P12 - Provisions;Oost-Nederland (LD);2008;192.0;55.0
9565;P12 - Provisions;Oost-Nederland (LD);2009;108.0;31.0
9566;P12 - Provisions;Oost-Nederland (LD);2010;94.0;27.0
9567;P12 - Provisions;Oost-Nederland (LD);2011;92.0;26.0
9568;P12 - Provisions;Oost-Nederland (LD);2012;90.0;25.0
9569;P12 - Provisions;Oost-Nederland (LD);2013;59.0;17.0
9570;P12 - Provisions;Oost-Nederland (LD);2014;68.0;19.0
9571;P12 - Provisions;Oost-Nederland (LD);2015;75.0;21.0
9572;P12 - Provisions;Oost-Nederland (LD);2016;81.0;23.0
9573;P12 - Provisions;Oost-Nederland (LD);2017;78.0;22.0
9574;P12 - Provisions;Oost-Nederland (LD);2018;81.0;22.0
9575;P12 - Provisions;Oost-Nederland (LD);2019;77.0;21.0
9576;P12 - Provisions;Oost-Nederland (LD);2020;93.0;25.0
9577;P12 - Provisions;Oost-Nederland (LD);2021;82.0;22.0
9578;P12 - Provisions;Oost-Nederland (LD);2022;94.0;25.0
9579;P12 - Provisions;Oost-Nederland (LD);2023;100.0;27.0
9580;P12 - Provisions;West-Nederland (LD);2004;487.0;64.0
9581;P12 - Provisions;West-Nederland (LD);2005;719.0;95.0
9582;P12 - Provisions;West-Nederland (LD);2006;687.0;90.0
9583;P12 - Provisions;West-Nederland (LD);2007;858.0;112.0
9584;P12 - Provisions;West-Nederland (LD);2008;149.0;19.0
9585;P12 - Provisions;West-Nederland (LD);2009;289.0;37.0
9586;P12 - Provisions;West-Nederland (LD);2010;295.0;38.0
9587;P12 - Provisions;West-Nederland (LD);2011;335.0;43.0
9588;P12 - Provisions;West-Nederland (LD);2012;349.0;44.0
9589;P12 - Provisions;West-Nederland (LD);2013;372.0;47.0
9590;P12 - Provisions;West-Nederland (LD);2014;441.0;55.0
9591;P12 - Provisions;West-Nederland (LD);2015;319.0;40.0
9592;P12 - Provisions;West-Nederland (LD);2016;264.0;33.0
9593;P12 - Provisions;West-Nederland (LD);2017;140.0;17.0
9594;P12 - Provisions;West-Nederland (LD);2018;111.0;14.0
9595;P12 - Provisions;West-Nederland (LD);2019;95.0;11.0
9596;P12 - Provisions;West-Nederland (LD);2020;98.0;12.0
