ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
5494;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2019;126.3;16.1;5167.0;40.9;31.3;7.8
5495;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2020;125.9;16.0;5076.0;40.3;29.7;7.4
5496;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2021;126.4;15.9;5404.0;42.7;32.1;7.5
5497;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2022;125.9;15.7;5571.0;44.3;34.3;7.2
5498;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2023;126.2;15.5;5823.0;46.2;37.0;7.0
5499;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2011;92.8;12.6;3152.0;34.0;24.3;6.1
5500;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2012;95.3;12.9;3146.0;33.0;23.0;6.0
5501;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2013;95.0;12.7;3094.0;32.6;22.9;5.9
5502;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2014;98.5;13.1;3405.0;34.6;24.5;6.3
5503;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2015;103.6;13.7;3641.0;35.1;24.8;6.7
5504;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2016;107.7;14.1;4068.0;37.8;26.9;7.2
5505;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2017;112.2;14.6;4435.0;39.5;28.6;7.5
5506;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2018;117.7;15.2;4919.0;41.8;30.4;8.0
5507;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2019;120.9;15.4;5307.0;43.9;32.4;8.1
5508;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2020;123.4;15.6;5428.0;44.0;31.3;7.9
5509;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2021;125.7;15.8;5954.0;47.4;34.7;8.3
5510;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2022;129.3;16.1;6361.0;49.2;36.9;8.1
5511;2.1 Inkomen zelfstandig ondernemer;Vermogen: 8e 10%-groep;2023;131.2;16.1;6697.0;51.0;39.8;8.0
5512;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2011;109.2;14.9;4060.0;37.2;26.6;7.5
5513;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2012;109.2;14.7;3952.0;36.2;25.0;7.2
5514;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2013;107.6;14.4;3832.0;35.6;24.6;7.0
5515;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2014;110.4;14.7;4148.0;37.6;25.7;7.3
5516;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2015;114.4;15.1;4400.0;38.5;26.4;7.8
5517;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2016;118.1;15.5;4848.0;41.1;28.4;8.2
5518;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2017;123.4;16.0;5324.0;43.1;30.3;8.5
5519;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2018;130.5;16.8;5933.0;45.5;32.1;9.1
5520;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2019;135.3;17.3;6574.0;48.6;34.5;9.4
5521;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2020;139.7;17.7;6762.0;48.4;33.0;9.2
5522;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2021;144.2;18.1;7678.0;53.3;37.6;9.8
5523;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2022;150.9;18.8;8434.0;55.9;40.3;9.9
5524;2.1 Inkomen zelfstandig ondernemer;Vermogen: 9e 10%-groep;2023;155.1;19.0;9046.0;58.3;44.3;9.8
5525;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2011;171.3;23.3;8374.0;48.9;31.7;11.0
5526;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2012;173.7;23.4;8179.0;47.1;29.9;10.7
5527;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2013;173.2;23.2;8200.0;47.3;30.3;10.6
5528;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2014;175.5;23.4;8585.0;48.9;31.1;10.0
5529;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2015;178.9;23.6;8682.0;48.5;30.6;10.9
5530;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2016;182.5;23.9;9556.0;52.4;33.1;11.3
5531;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2017;187.4;24.3;10612.0;56.6;36.4;11.3
5532;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2018;193.1;24.9;11233.0;58.2;36.8;11.8
5533;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2019;193.7;24.7;11775.0;60.8;38.5;10.2
5534;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2020;196.9;24.9;11724.0;59.5;36.1;10.7
5535;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2021;200.8;25.3;13522.0;67.3;41.9;11.7
5536;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2022;205.3;25.5;14691.0;71.5;45.3;11.6
5537;2.1 Inkomen zelfstandig ondernemer;Vermogen: 10e 10%-groep;2023;213.0;26.1;15723.0;73.8;49.6;11.1
5538;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2011;208.3;2.8;13670.0;65.6;58.9;3.1
5539;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2012;208.6;2.8;13562.0;65.0;58.7;3.0
5540;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2013;209.0;2.8;13451.0;64.3;57.8;2.9
5541;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2014;211.2;2.8;13665.0;64.7;57.6;2.8
5542;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2015;215.0;2.8;13955.0;64.9;58.3;2.9
5543;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2016;220.1;2.9;14309.0;65.0;58.8;2.9
5544;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2017;225.5;2.9;15149.0;67.2;59.7;2.9
5545;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2018;230.9;3.0;15333.0;66.4;60.0;2.9
5546;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2019;237.6;3.0;15907.0;66.9;60.0;2.8
5547;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2020;244.3;3.1;16142.0;66.1;60.0;2.7
5548;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2021;255.0;3.2;17246.0;67.6;60.1;2.8
5549;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2022;272.4;3.4;18649.0;68.5;61.4;2.8
5550;2.2 Inkomen directeur-grootaandeelhouder;Particuliere huishoudens;2023;287.9;3.5;20332.0;70.6;63.2;2.8
5551;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2011;22.8;0.9;1215.0;53.2;46.3;1.4
5552;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2012;23.1;0.9;1229.0;53.2;46.3;1.4
5553;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2013;23.5;0.9;1217.0;51.9;45.4;1.4
5554;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2014;23.9;0.9;1254.0;52.5;45.4;1.3
5555;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2015;24.8;0.9;1301.0;52.4;45.4;1.4
5556;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2016;25.8;0.9;1366.0;53.0;46.0;1.4
5557;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2017;26.7;0.9;1456.0;54.5;46.7;1.4
5558;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2018;27.3;0.9;1484.0;54.4;47.5;1.4
5559;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2019;28.4;1.0;1563.0;55.0;48.0;1.4
5560;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2020;29.4;1.0;1592.0;54.1;47.5;1.4
5561;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2021;30.6;1.0;1716.0;56.1;49.0;1.4
5562;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2022;33.5;1.1;1917.0;57.3;50.2;1.4
5563;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenpersoonshuishouden;2023;35.8;1.1;2102.0;58.8;52.2;1.4
5564;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2011;20.0;1.1;1136.0;56.8;50.0;1.8
5565;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2012;20.0;1.1;1141.0;57.1;50.1;1.8
5566;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2013;20.1;1.1;1121.0;55.8;49.3;1.7
5567;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2014;20.3;1.1;1149.0;56.5;49.4;1.7
5568;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2015;21.1;1.1;1192.0;56.5;49.3;1.7
5569;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2016;21.8;1.2;1253.0;57.4;50.0;1.8
5570;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2017;22.8;1.2;1332.0;58.4;50.2;1.8
5571;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2018;23.5;1.2;1378.0;58.6;50.9;1.8
5572;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2019;24.5;1.2;1451.0;59.2;51.4;1.8
5573;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2020;25.5;1.3;1481.0;58.0;50.8;1.7
5574;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2021;26.5;1.3;1594.0;60.2;52.5;1.8
5575;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2022;29.0;1.4;1782.0;61.4;54.0;1.8
5576;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande onder AOW-lft;2023;31.1;1.5;1955.0;62.8;55.2;1.8
5577;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2011;2.9;0.3;79.0;27.8;17.4;0.4
5578;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2012;3.1;0.4;89.0;28.5;17.4;0.4
5579;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2013;3.4;0.4;96.0;28.3;18.0;0.4
5580;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2014;3.6;0.4;105.0;29.5;18.3;0.4
5581;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2015;3.7;0.4;109.0;29.1;18.4;0.4
5582;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2016;4.0;0.4;113.0;28.6;18.0;0.4
5583;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2017;3.9;0.4;123.0;31.5;18.0;0.4
5584;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2018;3.8;0.4;107.0;28.3;18.0;0.4
5585;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2019;3.9;0.4;112.0;28.8;18.0;0.4
5586;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2020;3.9;0.4;111.0;28.4;18.0;0.4
5587;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2021;4.1;0.4;122.0;29.6;18.8;0.4
5588;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2022;4.4;0.4;135.0;30.5;19.4;0.4
5589;2.2 Inkomen directeur-grootaandeelhouder;Type: Alleenstaande vanaf AOW-lft;2023;4.6;0.4;146.0;31.6;19.6;0.4
5590;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2011;185.4;3.9;12455.0;67.2;60.2;3.5
5591;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2012;185.6;3.9;12333.0;66.5;60.1;3.4
5592;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2013;185.6;3.9;12234.0;65.9;59.6;3.3
5593;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2014;187.3;3.9;12410.0;66.3;59.5;3.2
5594;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2015;190.2;4.0;12654.0;66.5;60.0;3.3
5595;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2016;194.3;4.0;12943.0;66.6;60.0;3.3
5596;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2017;198.8;4.1;13693.0;68.9;60.5;3.3
5597;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2018;203.6;4.2;13849.0;68.0;61.5;3.2
5598;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2019;209.2;4.3;14344.0;68.6;62.3;3.1
5599;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2020;214.9;4.4;14550.0;67.7;61.2;3.1
5600;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2021;224.5;4.5;15530.0;69.2;62.2;3.2
5601;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2022;238.9;4.8;16732.0;70.0;63.3;3.2
5602;2.2 Inkomen directeur-grootaandeelhouder;Type: Meerpersoonshuishouden;2023;252.1;5.0;18230.0;72.3;64.9;3.2
5603;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2011;5.4;1.1;317.0;58.7;50.6;1.5
5604;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2012;5.8;1.2;336.0;57.7;51.0;1.5
5605;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2013;6.1;1.2;350.0;56.9;49.7;1.5
5606;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2014;6.6;1.3;378.0;57.3;50.2;1.5
5607;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2015;6.9;1.3;400.0;58.3;51.2;1.6
5608;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2016;7.3;1.4;423.0;58.1;51.1;1.6
5609;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2017;7.4;1.4;440.0;59.4;51.8;1.6
5610;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2018;7.9;1.4;475.0;60.5;53.9;1.6
5611;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2019;8.3;1.5;507.0;61.4;54.7;1.6
5612;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2020;8.6;1.5;517.0;60.0;53.7;1.5
5613;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2021;9.0;1.6;566.0;62.6;56.1;1.6
5614;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2022;9.9;1.7;629.0;63.5;57.0;1.7
5615;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenoudergezin;2023;10.8;1.9;710.0;65.8;59.3;1.7
5616;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2011;2.7;1.0;166.0;62.6;54.9;1.7
5617;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2012;2.9;1.1;178.0;61.6;55.0;1.8
5618;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2013;3.0;1.1;185.0;61.2;54.2;1.8
5619;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2014;3.3;1.2;197.0;60.7;54.0;1.8
5620;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2015;3.5;1.2;215.0;62.0;56.0;1.9
5621;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2016;3.5;1.2;215.0;61.4;55.8;1.8
5622;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2017;3.4;1.2;209.0;61.5;56.0;1.7
5623;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2018;3.5;1.2;219.0;63.0;57.0;1.7
5624;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2019;3.4;1.2;217.0;63.0;56.7;1.6
5625;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2020;3.5;1.2;212.0;61.4;56.0;1.5
5626;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2021;3.6;1.2;228.0;63.6;57.6;1.6
5627;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2022;3.8;1.3;244.0;63.8;57.8;1.6
5628;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, alle kinderen < 18 jr;2023;4.0;1.4;265.0;66.5;60.0;1.6
5629;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2011;2.7;1.3;151.0;55.0;46.9;1.3
5630;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2012;2.9;1.3;158.0;53.8;47.0;1.3
5631;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2013;3.1;1.4;165.0;52.8;45.6;1.3
5632;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2014;3.3;1.5;181.0;54.0;46.8;1.3
5633;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2015;3.4;1.5;185.0;54.5;47.6;1.4
5634;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2016;3.8;1.6;208.0;55.0;47.6;1.4
5635;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2017;4.0;1.6;231.0;57.7;49.1;1.5
5636;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2018;4.4;1.7;256.0;58.4;50.8;1.5
5637;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2019;4.8;1.8;290.0;60.2;53.3;1.6
5638;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2020;5.2;1.9;305.0;59.1;51.9;1.6
5639;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2021;5.5;2.0;338.0;61.9;54.8;1.6
5640;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2022;6.1;2.2;385.0;63.3;56.3;1.7
5641;2.2 Inkomen directeur-grootaandeelhouder;Type: Eenouder, minst. één kind >= 18 jr;2023;6.8;2.3;445.0;65.4;58.3;1.8
5642;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2011;174.8;4.3;11811.0;67.6;60.7;3.6
5643;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2012;174.6;4.3;11687.0;66.9;60.7;3.5
5644;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2013;174.3;4.2;11574.0;66.4;60.0;3.4
5645;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2014;175.5;4.3;11716.0;66.7;60.0;3.3
5646;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2015;177.9;4.3;11918.0;67.0;60.0;3.5
5647;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2016;181.3;4.4;12162.0;67.1;60.4;3.4
5648;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2017;184.9;4.5;12834.0;69.4;61.2;3.4
5649;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2018;188.9;4.5;12942.0;68.5;62.1;3.4
5650;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2019;193.9;4.6;13385.0;69.0;63.0;3.2
5651;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2020;199.1;4.7;13573.0;68.2;61.9;3.2
5652;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2021;207.6;4.9;14457.0;69.6;62.9;3.3
5653;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2022;220.5;5.2;15536.0;70.4;64.0;3.3
5654;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, totaal;2023;232.1;5.5;16882.0;72.7;65.4;3.3
5655;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2011;61.0;2.9;3503.0;57.5;49.2;2.5
5656;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2012;60.6;2.9;3429.0;56.6;48.2;2.4
5657;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2013;60.4;2.8;3395.0;56.2;47.3;2.4
5658;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2014;61.3;2.9;3544.0;57.8;47.6;2.4
5659;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2015;61.7;2.9;3483.0;56.5;47.5;2.4
5660;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2016;62.9;2.9;3543.0;56.3;47.8;2.3
5661;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2017;63.4;2.9;3802.0;60.0;48.3;2.4
5662;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2018;64.3;2.9;3712.0;57.8;49.0;2.3
5663;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2019;66.1;3.0;3854.0;58.3;50.0;2.2
5664;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2020;67.8;3.0;3906.0;57.6;49.1;2.2
5665;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2021;71.3;3.2;4224.0;59.3;50.7;2.2
5666;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2022;76.2;3.4;4607.0;60.4;52.0;2.3
5667;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind;2023;80.1;3.5;5000.0;62.4;54.5;2.3
5668;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2011;48.5;3.6;3088.0;63.6;55.9;3.0
5669;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2012;46.7;3.6;2957.0;63.4;55.9;2.9
5670;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2013;45.6;3.6;2893.0;63.5;55.2;2.8
5671;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2014;45.7;3.6;2986.0;65.4;56.0;2.8
5672;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2015;45.3;3.7;2923.0;64.5;56.4;2.8
5673;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2016;45.9;3.7;2958.0;64.5;57.1;2.8
5674;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2017;46.9;3.8;3140.0;66.9;57.3;2.8
5675;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2018;48.3;3.9;3177.0;65.7;58.3;2.8
5676;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2019;50.0;4.0;3306.0;66.1;59.0;2.7
5677;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2020;51.7;4.0;3366.0;65.1;57.7;2.7
5678;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2021;54.5;4.2;3639.0;66.8;59.2;2.7
5679;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2022;58.3;4.5;3949.0;67.8;60.0;2.8
5680;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, onder AOW-lft;2023;61.7;4.7;4310.0;69.9;61.7;2.8
5681;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2011;12.4;1.6;415.0;33.4;22.2;1.2
5682;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2012;13.9;1.7;473.0;34.0;22.4;1.2
5683;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2013;14.9;1.7;502.0;33.8;22.2;1.2
5684;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2014;15.6;1.8;558.0;35.8;22.5;1.3
5685;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2015;16.3;1.8;560.0;34.3;22.3;1.3
5686;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2016;17.0;1.8;584.0;34.3;22.5;1.3
5687;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2017;16.5;1.8;662.0;40.2;22.0;1.3
5688;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2018;15.9;1.7;535.0;33.6;21.6;1.1
5689;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2019;16.1;1.7;548.0;34.1;22.0;1.0
5690;2.2 Inkomen directeur-grootaandeelhouder;Type: Paar, zonder kind, vanaf AOW-lft;2020;16.0;1.7;540.0;33.6;22.1;1.0
