ID;RegioS;Marges;SectorBranchesSBI2008;Seizoencorrectie;Perioden;Ondernemersvertrouwen_1;OntwikkelingEconomischKlimaat_2;VerwachtingEconomischKlimaat_3;OnzekerheidsindicatorEconomischKlimaat_4
2971;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 februari;;;;
2972;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 maart;;;;
2973;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 april;-4.2;-12.2;3.7;
2974;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 mei;;;;
2975;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 juni;;;;
2976;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 juli;3.0;3.1;2.9;
2977;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 augustus;;;;
2978;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 september;;;;
2979;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 oktober;11.6;15.2;7.9;
2980;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 november;;;;
2981;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 december;;;;
2982;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 januari;-1.3;-1.8;-0.8;
2983;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 februari;;;;
2984;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 maart;;;;
2985;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 april;-4.6;-6.3;-2.8;
2986;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 mei;;;;
2987;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 juni;;;;
2988;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 juli;-14.9;-16.8;-13.0;
2989;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 augustus;;;;
2990;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 september;;;;
2991;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 oktober;-22.6;-20.4;-24.9;
2992;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 november;;;;
2993;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 december;;;;
2994;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 januari;-14.8;-15.7;-13.9;
2995;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 februari;;;;
2996;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 maart;;;;
2997;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 april;-11.4;-11.7;-11.0;
2998;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 mei;;;;
2999;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 juni;;;;
3000;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 juli;-12.5;-14.5;-10.5;
3001;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 augustus;;;;
3002;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 september;;;;
3003;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 oktober;-14.5;-19.6;-9.4;
3004;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 november;;;;
3005;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 december;;;;
3006;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 januari;-10.5;-12.7;-8.4;
3007;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 februari;;;;
3008;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 maart;;;;
3009;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 april;-3.4;-2.1;-4.6;
3010;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 mei;;;;
3011;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 juni;;;;
3012;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 juli;-6.7;-7.0;-6.3;
3013;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 augustus;;;;
3014;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 september;;;;
3015;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 oktober;-5.6;-8.6;-2.7;
3016;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 november;;;;
3017;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 december;;;;
3018;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 januari;-6.9;-9.3;-4.5;
3019;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 februari;;;;
3020;Drenthe (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 maart;;;;
3021;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 januari;-17.6;-20.3;-14.9;
3022;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 februari;;;-6.3;
3023;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 maart;;;-7.0;
3024;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 april;-18.9;-24.4;-13.3;
3025;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 mei;;;-16.0;
3026;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 juni;;;-17.0;
3027;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 juli;-20.0;-23.2;-16.7;
3028;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 augustus;;;-16.6;
3029;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 september;;;-20.0;
3030;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 oktober;-26.0;-27.2;-24.8;
3031;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 november;;;-13.6;
3032;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 december;;;-21.3;
3033;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 januari;-23.5;-25.5;-21.4;
3034;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 februari;;;-17.1;
3035;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 maart;;;-14.5;
3036;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 april;-17.9;-20.9;-14.9;
3037;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 mei;;;-8.6;
3038;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 juni;;;-11.0;
3039;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 juli;-13.9;-16.1;-11.8;
3040;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 augustus;;;-1.4;
3041;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 september;;;-0.8;
3042;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 oktober;-9.8;-9.9;-9.6;
3043;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 november;;;-4.0;
3044;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 december;;;5.5;
3045;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 januari;-1.5;-2.5;-0.4;
3046;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 februari;;;2.1;
3047;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 maart;;;1.0;
3048;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 april;3.1;-0.8;6.9;
3049;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 mei;;;3.9;
3050;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 juni;;;3.0;
3051;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 juli;-1.0;-1.8;-0.2;
3052;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 augustus;;;5.6;
3053;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 september;;;-1.8;
3054;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 oktober;0.5;0.2;0.8;
3055;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 november;;;1.2;
3056;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 december;;;-1.6;
3057;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 januari;2.3;1.7;2.8;
3058;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 februari;;;5.1;
3059;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 maart;;;11.1;
3060;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 april;1.6;-1.2;4.5;
3061;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 mei;;;10.6;
3062;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 juni;;;0.9;
3063;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 juli;5.7;4.2;7.2;
3064;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 augustus;;;8.1;
3065;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 september;;;1.9;
3066;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 oktober;9.9;10.9;8.8;
3067;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 november;;;8.9;
3068;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 december;;;11.4;
3069;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 januari;2.2;2.6;1.8;
3070;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 februari;;;6.9;
3071;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 maart;;;5.6;
3072;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 april;5.8;5.0;6.5;
3073;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 mei;;;6.8;
3074;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 juni;;;1.2;
3075;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 juli;-1.1;-0.5;-1.6;
3076;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 augustus;;;3.6;
3077;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 september;;;5.9;
3078;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 oktober;4.6;2.7;6.6;
3079;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 november;;;1.0;
3080;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 december;;;5.5;
3081;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 januari;10.8;8.9;12.7;
3082;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 februari;;;10.9;
3083;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 maart;;;10.7;
3084;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 april;13.8;13.8;13.9;
3085;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 mei;;;3.9;
3086;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juni;;;7.7;
3087;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juli;9.5;9.4;9.6;
3088;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 augustus;;;6.9;
3089;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 september;;;12.3;
3090;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 oktober;11.4;10.4;12.4;
3091;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 november;;;5.9;
3092;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 december;;;6.3;
3093;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 januari;13.8;15.7;12.0;
3094;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 februari;;;11.8;
3095;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 maart;;;13.9;
3096;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 april;10.4;10.5;10.2;
3097;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 mei;;;1.7;
3098;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juni;;;3.0;
3099;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juli;4.1;6.8;1.4;
3100;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 augustus;;;6.3;
3101;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 september;;;4.0;
3102;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 oktober;4.0;1.6;6.5;
3103;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 november;;;-4.4;
3104;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 december;;;3.8;
3105;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 januari;3.7;1.9;5.5;
3106;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 februari;;;3.1;
3107;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 maart;;;-3.0;
3108;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 april;-3.4;-3.2;-3.6;
3109;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 mei;;;3.4;
3110;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juni;;;-4.2;
3111;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juli;-5.4;-4.7;-6.1;
3112;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 augustus;;;-3.4;
3113;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 september;;;-4.5;
3114;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 oktober;-12.4;-11.4;-13.3;
3115;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 november;;;-7.9;
3116;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 december;;;-3.9;
3117;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 januari;-3.8;-4.4;-3.2;
3118;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 februari;;;-3.2;
3119;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 maart;;;-18.9;
3120;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 april;-51.3;-37.7;-64.9;
3121;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 mei;;;-55.0;
3122;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 juni;;;-21.1;
3123;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 juli;-25.8;-44.0;-7.6;
3124;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 augustus;;;0.3;
3125;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 september;;;-6.9;
3126;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 oktober;-19.2;-15.6;-22.8;
3127;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 november;;;-26.9;
3128;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 december;;;-10.3;
3129;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 januari;-14.5;-15.5;-13.5;
3130;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 februari;;;-6.2;
3131;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 maart;;;-4.0;
3132;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 april;-7.0;-17.2;3.3;
3133;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 mei;;;7.3;26.4
3134;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 juni;;;9.9;20.7
3135;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 juli;9.1;9.8;8.4;14.5
3136;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 augustus;;;9.8;6.2
3137;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 september;;;-1.8;2.3
3138;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 oktober;11.6;15.4;7.8;5.4
3139;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 november;;;-6.6;5.6
3140;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 december;;;-5.4;5.7
3141;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 januari;-5.1;-5.6;-4.6;21.7
3142;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 februari;;;8.5;19.9
3143;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 maart;;;3.6;20.1
3144;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 april;-1.6;-1.7;-1.6;20.9
3145;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 mei;;;0.3;16.2
3146;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 juni;;;-5.2;19.3
3147;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 juli;-12.3;-15.6;-9.1;22.2
3148;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 augustus;;;-13.7;24.8
3149;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 september;;;-24.4;23.2
3150;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 oktober;-21.0;-18.5;-23.4;30.1
3151;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 november;;;-22.9;24.3
3152;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 december;;;-15.8;19.8
3153;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 januari;-14.6;-16.3;-13.0;20.8
3154;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 februari;;;-14.7;20.9
3155;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 maart;;;-1.2;25.0
3156;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 april;-8.4;-7.4;-9.4;23.3
3157;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 mei;-6.7;-10.3;-3.1;22.1
3158;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 juni;-8.7;-9.9;-7.5;25.9
3159;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 juli;-13.6;-17.1;-10.1;20.4
3160;Drenthe (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 augustus;-10.8;-11.2;-10.4;21.6
