ID;ArbeidsmarktpositieSchoolverlaters;InkomstenSchoolverlaters;Onderwijssoorten;Leeftijd;RegioS;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
8103;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westfriesland (WG);2008, vrijdag 26 september;60.0;10.0;50.0;22.6
8104;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Kop van Noord-Holland (WG);2005, vrijdag 30 september;30.0;;20.0;
8105;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Kop van Noord-Holland (WG);2006, vrijdag 29 september;50.0;10.0;40.0;22.2
8106;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Kop van Noord-Holland (WG);2007, vrijdag 28 september;40.0;;30.0;
8107;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Kop van Noord-Holland (WG);2008, vrijdag 26 september;40.0;;30.0;
8108;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Kennemerland (WG);2005, vrijdag 30 september;40.0;10.0;30.0;27.0
8109;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Kennemerland (WG);2006, vrijdag 29 september;70.0;20.0;60.0;23.3
8110;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Kennemerland (WG);2007, vrijdag 28 september;70.0;20.0;60.0;23.3
8111;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Kennemerland (WG);2008, vrijdag 26 september;70.0;10.0;50.0;21.5
8112;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Kennemerland (WG);2005, vrijdag 30 september;70.0;20.0;50.0;27.3
8113;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Kennemerland (WG);2006, vrijdag 29 september;120.0;40.0;70.0;35.7
8114;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Kennemerland (WG);2007, vrijdag 28 september;90.0;20.0;70.0;24.1
8115;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Kennemerland (WG);2008, vrijdag 26 september;90.0;30.0;70.0;27.2
8116;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Noord (WG);2005, vrijdag 30 september;80.0;40.0;40.0;48.8
8117;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Noord (WG);2006, vrijdag 29 september;90.0;20.0;80.0;17.2
8118;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Noord (WG);2007, vrijdag 28 september;100.0;20.0;80.0;15.5
8119;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Noord (WG);2008, vrijdag 26 september;140.0;30.0;110.0;23.9
8120;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Oost (WG);2005, vrijdag 30 september;40.0;20.0;20.0;43.9
8121;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Oost (WG);2006, vrijdag 29 september;80.0;20.0;60.0;26.6
8122;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Oost (WG);2007, vrijdag 28 september;70.0;;60.0;
8123;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Oost (WG);2008, vrijdag 26 september;100.0;20.0;80.0;20.8
8124;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Haaglanden (WG);2005, vrijdag 30 september;80.0;40.0;40.0;47.6
8125;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Haaglanden (WG);2006, vrijdag 29 september;80.0;20.0;60.0;23.2
8126;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Haaglanden (WG);2007, vrijdag 28 september;200.0;60.0;140.0;28.6
8127;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Haaglanden (WG);2008, vrijdag 26 september;330.0;150.0;190.0;44.4
8128;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rijnmond (WG);2005, vrijdag 30 september;70.0;20.0;50.0;28.6
8129;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rijnmond (WG);2006, vrijdag 29 september;70.0;20.0;60.0;25.7
8130;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rijnmond (WG);2007, vrijdag 28 september;120.0;30.0;90.0;27.4
8131;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rijnmond (WG);2008, vrijdag 26 september;150.0;50.0;100.0;32.4
8132;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Zuid (WG);2005, vrijdag 30 september;80.0;30.0;60.0;30.1
8133;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Zuid (WG);2006, vrijdag 29 september;80.0;30.0;50.0;32.1
8134;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Zuid (WG);2007, vrijdag 28 september;80.0;;70.0;
8135;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland-Zuid (WG);2008, vrijdag 26 september;140.0;50.0;90.0;35.5
8136;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oosterschelde regio (WG);2005, vrijdag 30 september;40.0;20.0;20.0;47.5
8137;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oosterschelde regio (WG);2006, vrijdag 29 september;40.0;;40.0;
8138;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oosterschelde regio (WG);2007, vrijdag 28 september;40.0;10.0;30.0;26.2
8139;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oosterschelde regio (WG);2008, vrijdag 26 september;60.0;20.0;40.0;27.6
8140;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Walcheren (WG);2005, vrijdag 30 september;30.0;20.0;20.0;45.5
8141;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Walcheren (WG);2006, vrijdag 29 september;30.0;;20.0;
8142;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Walcheren (WG);2007, vrijdag 28 september;30.0;;20.0;
8143;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Walcheren (WG);2008, vrijdag 26 september;40.0;;30.0;
8144;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeuwsch-Vlaanderen (WG);2005, vrijdag 30 september;20.0;10.0;;
8145;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeuwsch-Vlaanderen (WG);2006, vrijdag 29 september;20.0;;20.0;
8146;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeuwsch-Vlaanderen (WG);2007, vrijdag 28 september;20.0;;20.0;
8147;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeuwsch-Vlaanderen (WG);2008, vrijdag 26 september;30.0;;20.0;
8148;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Brabant (WG);2005, vrijdag 30 september;100.0;40.0;60.0;44.0
8149;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Brabant (WG);2006, vrijdag 29 september;130.0;30.0;100.0;20.5
8150;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Brabant (WG);2007, vrijdag 28 september;110.0;20.0;90.0;16.4
8151;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Brabant (WG);2008, vrijdag 26 september;160.0;50.0;110.0;29.7
8152;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Brabant (WG);2005, vrijdag 30 september;90.0;60.0;40.0;61.5
8153;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Brabant (WG);2006, vrijdag 29 september;80.0;30.0;50.0;35.4
8154;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Brabant (WG);2007, vrijdag 28 september;60.0;;50.0;
8155;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Brabant (WG);2008, vrijdag 26 september;80.0;20.0;60.0;29.3
8156;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noodoost-Brabant (WG);2005, vrijdag 30 september;130.0;40.0;90.0;30.1
8157;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noodoost-Brabant (WG);2006, vrijdag 29 september;160.0;40.0;130.0;23.8
8158;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noodoost-Brabant (WG);2007, vrijdag 28 september;70.0;30.0;50.0;36.1
8159;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noodoost-Brabant (WG);2008, vrijdag 26 september;60.0;20.0;50.0;23.8
8160;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Brabant (WG);2005, vrijdag 30 september;20.0;10.0;;
8161;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Brabant (WG);2006, vrijdag 29 september;20.0;10.0;10.0;43.5
8162;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Brabant (WG);2007, vrijdag 28 september;50.0;20.0;40.0;29.6
8163;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Brabant (WG);2008, vrijdag 26 september;50.0;;40.0;
8164;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Limburg (WG);2005, vrijdag 30 september;80.0;60.0;20.0;71.6
8165;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Limburg (WG);2006, vrijdag 29 september;60.0;10.0;50.0;19.0
8166;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Limburg (WG);2007, vrijdag 28 september;50.0;20.0;40.0;32.1
8167;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Limburg (WG);2008, vrijdag 26 september;50.0;10.0;40.0;21.6
8168;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Limburg (WG);2005, vrijdag 30 september;30.0;20.0;20.0;50.0
8169;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Limburg (WG);2006, vrijdag 29 september;50.0;20.0;30.0;40.4
8170;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Limburg (WG);2007, vrijdag 28 september;30.0;10.0;20.0;37.5
8171;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Midden-Limburg (WG);2008, vrijdag 26 september;60.0;20.0;40.0;28.1
8172;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westelijke Mijnstreek (WG);2005, vrijdag 30 september;20.0;10.0;10.0;54.2
8173;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westelijke Mijnstreek (WG);2006, vrijdag 29 september;30.0;20.0;10.0;55.2
8174;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westelijke Mijnstreek (WG);2007, vrijdag 28 september;30.0;;20.0;
8175;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westelijke Mijnstreek (WG);2008, vrijdag 26 september;30.0;10.0;20.0;32.4
8176;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oostelijk Zuid-Limburg (WG);2005, vrijdag 30 september;40.0;20.0;20.0;59.0
8177;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oostelijk Zuid-Limburg (WG);2006, vrijdag 29 september;30.0;10.0;20.0;36.7
8178;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oostelijk Zuid-Limburg (WG);2007, vrijdag 28 september;30.0;10.0;20.0;39.3
8179;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oostelijk Zuid-Limburg (WG);2008, vrijdag 26 september;50.0;10.0;40.0;22.2
8180;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Maastricht en Mergelland (WG);2005, vrijdag 30 september;40.0;20.0;20.0;48.6
8181;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Maastricht en Mergelland (WG);2006, vrijdag 29 september;40.0;;30.0;
8182;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Maastricht en Mergelland (WG);2007, vrijdag 28 september;40.0;10.0;30.0;29.7
8183;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Maastricht en Mergelland (WG);2008, vrijdag 26 september;20.0;;20.0;
8184;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Nederland;2005, vrijdag 30 september;2210.0;940.0;1260.0;42.8
8185;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Nederland;2006, vrijdag 29 september;2860.0;870.0;1990.0;30.3
8186;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Nederland;2007, vrijdag 28 september;2960.0;730.0;2230.0;24.7
8187;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Nederland;2008, vrijdag 26 september;3660.0;1040.0;2620.0;28.5
8188;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Vier grote gemeenten (G4);2005, vrijdag 30 september;110.0;60.0;50.0;53.6
8189;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Vier grote gemeenten (G4);2006, vrijdag 29 september;210.0;80.0;130.0;38.5
8190;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Vier grote gemeenten (G4);2007, vrijdag 28 september;310.0;120.0;190.0;39.8
8191;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Vier grote gemeenten (G4);2008, vrijdag 26 september;400.0;180.0;220.0;44.6
8192;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2005, vrijdag 30 september;420.0;190.0;230.0;44.7
8193;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2006, vrijdag 29 september;500.0;170.0;330.0;33.5
8194;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2007, vrijdag 28 september;520.0;130.0;390.0;24.9
8195;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2008, vrijdag 26 september;620.0;200.0;430.0;31.6
8196;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten < 100 000 inwoners;2005, vrijdag 30 september;1670.0;700.0;980.0;41.6
8197;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten < 100 000 inwoners;2006, vrijdag 29 september;2150.0;620.0;1530.0;28.8
8198;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten < 100 000 inwoners;2007, vrijdag 28 september;2130.0;480.0;1650.0;22.4
8199;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gemeenten < 100 000 inwoners;2008, vrijdag 26 september;2640.0;670.0;1970.0;25.3
8200;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Nederland (LD);2005, vrijdag 30 september;100.0;40.0;60.0;41.2
8201;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Nederland (LD);2006, vrijdag 29 september;150.0;60.0;90.0;39.7
8202;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Nederland (LD);2007, vrijdag 28 september;180.0;40.0;140.0;20.9
8203;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Nederland (LD);2008, vrijdag 26 september;290.0;60.0;230.0;20.7
8204;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Oost-Nederland (LD);2005, vrijdag 30 september;630.0;250.0;380.0;39.2
8205;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Oost-Nederland (LD);2006, vrijdag 29 september;780.0;250.0;540.0;31.6
8206;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Oost-Nederland (LD);2007, vrijdag 28 september;790.0;180.0;610.0;22.8
8207;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Oost-Nederland (LD);2008, vrijdag 26 september;870.0;220.0;650.0;25.1
8208;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;West-Nederland (LD);2005, vrijdag 30 september;910.0;370.0;540.0;40.5
8209;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;West-Nederland (LD);2006, vrijdag 29 september;1330.0;390.0;940.0;29.3
8210;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;West-Nederland (LD);2007, vrijdag 28 september;1530.0;390.0;1140.0;25.4
8211;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;West-Nederland (LD);2008, vrijdag 26 september;1940.0;610.0;1320.0;31.7
8212;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Nederland (LD);2005, vrijdag 30 september;560.0;290.0;280.0;50.8
8213;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Nederland (LD);2006, vrijdag 29 september;600.0;170.0;430.0;28.5
8214;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Nederland (LD);2007, vrijdag 28 september;470.0;130.0;350.0;26.7
8215;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Nederland (LD);2008, vrijdag 26 september;570.0;150.0;420.0;26.7
8216;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Groningen (PV);2005, vrijdag 30 september;;;;
8217;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Groningen (PV);2006, vrijdag 29 september;20.0;10.0;10.0;52.4
8218;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Groningen (PV);2007, vrijdag 28 september;50.0;10.0;30.0;29.2
8219;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Groningen (PV);2008, vrijdag 26 september;70.0;20.0;50.0;25.4
8220;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Friesland (PV);2005, vrijdag 30 september;60.0;20.0;50.0;29.7
8221;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Friesland (PV);2006, vrijdag 29 september;70.0;20.0;50.0;31.4
8222;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Friesland (PV);2007, vrijdag 28 september;80.0;20.0;60.0;20.0
8223;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Friesland (PV);2008, vrijdag 26 september;160.0;40.0;130.0;22.2
8224;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Drenthe (PV);2005, vrijdag 30 september;30.0;20.0;10.0;59.4
8225;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Drenthe (PV);2006, vrijdag 29 september;60.0;30.0;30.0;45.5
8226;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Drenthe (PV);2007, vrijdag 28 september;50.0;;40.0;
8227;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Drenthe (PV);2008, vrijdag 26 september;60.0;;50.0;
8228;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Overijssel (PV);2005, vrijdag 30 september;210.0;110.0;110.0;49.5
8229;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Overijssel (PV);2006, vrijdag 29 september;200.0;70.0;130.0;35.5
8230;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Overijssel (PV);2007, vrijdag 28 september;250.0;60.0;190.0;24.2
8231;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Overijssel (PV);2008, vrijdag 26 september;290.0;70.0;220.0;24.1
8232;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Flevoland (PV);2005, vrijdag 30 september;80.0;30.0;40.0;42.1
8233;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Flevoland (PV);2006, vrijdag 29 september;110.0;30.0;80.0;26.6
8234;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Flevoland (PV);2007, vrijdag 28 september;90.0;30.0;60.0;29.2
8235;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Flevoland (PV);2008, vrijdag 26 september;130.0;40.0;90.0;31.5
8236;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gelderland (PV);2005, vrijdag 30 september;340.0;110.0;230.0;32.0
8237;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gelderland (PV);2006, vrijdag 29 september;470.0;150.0;320.0;31.1
8238;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gelderland (PV);2007, vrijdag 28 september;450.0;90.0;360.0;20.8
8239;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Gelderland (PV);2008, vrijdag 26 september;450.0;110.0;340.0;23.8
8240;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Utrecht (PV);2005, vrijdag 30 september;200.0;90.0;110.0;46.0
8241;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Utrecht (PV);2006, vrijdag 29 september;230.0;70.0;160.0;31.8
8242;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Utrecht (PV);2007, vrijdag 28 september;280.0;60.0;220.0;20.6
8243;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Utrecht (PV);2008, vrijdag 26 september;330.0;100.0;230.0;29.1
8244;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Holland (PV);2005, vrijdag 30 september;260.0;90.0;170.0;33.6
8245;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Holland (PV);2006, vrijdag 29 september;590.0;190.0;400.0;32.5
8246;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Holland (PV);2007, vrijdag 28 september;600.0;190.0;410.0;30.9
8247;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Noord-Holland (PV);2008, vrijdag 26 september;630.0;190.0;440.0;30.2
8248;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Holland (PV);2005, vrijdag 30 september;360.0;150.0;220.0;40.4
8249;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Holland (PV);2006, vrijdag 29 september;410.0;100.0;310.0;25.4
8250;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Holland (PV);2007, vrijdag 28 september;560.0;120.0;440.0;21.7
8251;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;<= 22 jaar;Zuid-Holland (PV);2008, vrijdag 26 september;860.0;300.0;560.0;35.2
