ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewicht;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
7307;Bedrijf;Benzine;Totaal;7 of 8 jaar;2008;13326.0
7308;Bedrijf;Benzine;Totaal;7 of 8 jaar;2009;13391.0
7309;Bedrijf;Benzine;Totaal;7 of 8 jaar;2010;13468.0
7310;Bedrijf;Benzine;Totaal;7 of 8 jaar;2011;13467.0
7311;Bedrijf;Benzine;Totaal;7 of 8 jaar;2012;13178.0
7312;Bedrijf;Benzine;Totaal;7 of 8 jaar;2013;13275.0
7313;Bedrijf;Benzine;Totaal;7 of 8 jaar;2014;13213.0
7314;Bedrijf;Benzine;Totaal;7 of 8 jaar;2015;13262.0
7315;Bedrijf;Benzine;Totaal;7 of 8 jaar;2016;13118.0
7316;Bedrijf;Benzine;Totaal;7 of 8 jaar;2017;13175.0
7317;Bedrijf;Benzine;Totaal;7 of 8 jaar;2018;13092.0
7318;Bedrijf;Benzine;Totaal;7 of 8 jaar;2019;13446.0
7319;Bedrijf;Benzine;Totaal;7 of 8 jaar;2020;11240.0
7320;Bedrijf;Benzine;Totaal;9 of 10 jaar;2001;11219.0
7321;Bedrijf;Benzine;Totaal;9 of 10 jaar;2002;10636.0
7322;Bedrijf;Benzine;Totaal;9 of 10 jaar;2003;11155.0
7323;Bedrijf;Benzine;Totaal;9 of 10 jaar;2004;11400.0
7324;Bedrijf;Benzine;Totaal;9 of 10 jaar;2005;11393.0
7325;Bedrijf;Benzine;Totaal;9 of 10 jaar;2006;11819.0
7326;Bedrijf;Benzine;Totaal;9 of 10 jaar;2007;11467.0
7327;Bedrijf;Benzine;Totaal;9 of 10 jaar;2008;11495.0
7328;Bedrijf;Benzine;Totaal;9 of 10 jaar;2009;11585.0
7329;Bedrijf;Benzine;Totaal;9 of 10 jaar;2010;11627.0
7330;Bedrijf;Benzine;Totaal;9 of 10 jaar;2011;11676.0
7331;Bedrijf;Benzine;Totaal;9 of 10 jaar;2012;11521.0
7332;Bedrijf;Benzine;Totaal;9 of 10 jaar;2013;11790.0
7333;Bedrijf;Benzine;Totaal;9 of 10 jaar;2014;11971.0
7334;Bedrijf;Benzine;Totaal;9 of 10 jaar;2015;11989.0
7335;Bedrijf;Benzine;Totaal;9 of 10 jaar;2016;11893.0
7336;Bedrijf;Benzine;Totaal;9 of 10 jaar;2017;11657.0
7337;Bedrijf;Benzine;Totaal;9 of 10 jaar;2018;11596.0
7338;Bedrijf;Benzine;Totaal;9 of 10 jaar;2019;11683.0
7339;Bedrijf;Benzine;Totaal;9 of 10 jaar;2020;9955.0
7340;Bedrijf;Benzine;Totaal;11 jaar of ouder;2001;6268.0
7341;Bedrijf;Benzine;Totaal;11 jaar of ouder;2002;6688.0
7342;Bedrijf;Benzine;Totaal;11 jaar of ouder;2003;7009.0
7343;Bedrijf;Benzine;Totaal;11 jaar of ouder;2004;7243.0
7344;Bedrijf;Benzine;Totaal;11 jaar of ouder;2005;7545.0
7345;Bedrijf;Benzine;Totaal;11 jaar of ouder;2006;7962.0
7346;Bedrijf;Benzine;Totaal;11 jaar of ouder;2007;8299.0
7347;Bedrijf;Benzine;Totaal;11 jaar of ouder;2008;8439.0
7348;Bedrijf;Benzine;Totaal;11 jaar of ouder;2009;8254.0
7349;Bedrijf;Benzine;Totaal;11 jaar of ouder;2010;8165.0
7350;Bedrijf;Benzine;Totaal;11 jaar of ouder;2011;8556.0
7351;Bedrijf;Benzine;Totaal;11 jaar of ouder;2012;8124.0
7352;Bedrijf;Benzine;Totaal;11 jaar of ouder;2013;8427.0
7353;Bedrijf;Benzine;Totaal;11 jaar of ouder;2014;8849.0
7354;Bedrijf;Benzine;Totaal;11 jaar of ouder;2015;8919.0
7355;Bedrijf;Benzine;Totaal;11 jaar of ouder;2016;9345.0
7356;Bedrijf;Benzine;Totaal;11 jaar of ouder;2017;9335.0
7357;Bedrijf;Benzine;Totaal;11 jaar of ouder;2018;9411.0
7358;Bedrijf;Benzine;Totaal;11 jaar of ouder;2019;9419.0
7359;Bedrijf;Benzine;Totaal;11 jaar of ouder;2020;8207.0
7360;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2001;10131.0
7361;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2002;10434.0
7362;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2003;10755.0
7363;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2004;10323.0
7364;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2005;10666.0
7365;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2006;10785.0
7366;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2007;11491.0
7367;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2008;11758.0
7368;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2009;13218.0
7369;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2010;13120.0
7370;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2011;12887.0
7371;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2012;13241.0
7372;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2013;13704.0
7373;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2014;13737.0
7374;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2015;14186.0
7375;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2016;14363.0
7376;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2017;14460.0
7377;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2018;14705.0
7378;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2019;15421.0
7379;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2020;12823.0
7380;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2001;8338.0
7381;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2002;8191.0
7382;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2003;8333.0
7383;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2004;7305.0
7384;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2005;8748.0
7385;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2006;8603.0
7386;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2007;10022.0
7387;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2008;9581.0
7388;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2009;9469.0
7389;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2010;9452.0
7390;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2011;9115.0
7391;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2012;8906.0
7392;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2013;9302.0
7393;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2014;7652.0
7394;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2015;9135.0
7395;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2016;9376.0
7396;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2017;10063.0
7397;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2018;10351.0
7398;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2019;11381.0
7399;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2020;8313.0
7400;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2001;13577.0
7401;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2002;14185.0
7402;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2003;14944.0
7403;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2004;14422.0
7404;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2005;15350.0
7405;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2006;16700.0
7406;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2007;17933.0
7407;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2008;18170.0
7408;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2009;19140.0
7409;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2010;18684.0
7410;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2011;17987.0
7411;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2012;17684.0
7412;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2013;18048.0
7413;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2014;18960.0
7414;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2015;19094.0
7415;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2016;19071.0
7416;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2017;18528.0
7417;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2018;18453.0
7418;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2019;18987.0
7419;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2020;15236.0
7420;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2001;11452.0
7421;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2002;11387.0
7422;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2003;12025.0
7423;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2004;12184.0
7424;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2005;12388.0
7425;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2006;13312.0
7426;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2007;13096.0
7427;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2008;12716.0
7428;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2009;14304.0
7429;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2010;14675.0
7430;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2011;15259.0
7431;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2012;15834.0
7432;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2013;15274.0
7433;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2014;15087.0
7434;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2015;15803.0
7435;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2016;17003.0
7436;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2017;16856.0
7437;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2018;16815.0
7438;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2019;16383.0
7439;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2020;13758.0
7440;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2001;10268.0
7441;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2002;10018.0
7442;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2003;9958.0
7443;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2004;10060.0
7444;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2005;10696.0
7445;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2006;10623.0
7446;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2007;10793.0
7447;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2008;10525.0
7448;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2009;9877.0
7449;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2010;9772.0
7450;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2011;11379.0
7451;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2012;12538.0
7452;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2013;12665.0
7453;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2014;13138.0
7454;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2015;13110.0
7455;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2016;12976.0
7456;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2017;13523.0
7457;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2018;14004.0
7458;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2019;14213.0
7459;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2020;11984.0
7460;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2001;9479.0
7461;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2002;10641.0
7462;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2003;9900.0
7463;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2004;9633.0
7464;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2005;9514.0
7465;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2006;9607.0
7466;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2007;9626.0
7467;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2008;9470.0
7468;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2009;9718.0
7469;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2010;9322.0
7470;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2011;8801.0
7471;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2012;9405.0
7472;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2013;10706.0
7473;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2014;11428.0
7474;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2015;11508.0
7475;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2016;11802.0
7476;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2017;11913.0
7477;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2018;11782.0
7478;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2019;12363.0
7479;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2020;11038.0
7480;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2001;8712.0
7481;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2002;8588.0
7482;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2003;9195.0
7483;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2004;10268.0
7484;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2005;9724.0
7485;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2006;9537.0
7486;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2007;8842.0
7487;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2008;8780.0
7488;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2009;8890.0
7489;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2010;8180.0
7490;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2011;7866.0
7491;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2012;7526.0
7492;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2013;8560.0
7493;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2014;9113.0
7494;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2015;10407.0
7495;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2016;11314.0
7496;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2017;10851.0
7497;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2018;10968.0
7498;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2019;11042.0
7499;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2020;9663.0
7500;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2001;4913.0
7501;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2002;5564.0
7502;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2003;5842.0
7503;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2004;6577.0
7504;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2005;6895.0
7505;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2006;7017.0
7506;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2007;7816.0
7507;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2008;7775.0
7508;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2009;7169.0
7509;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2010;7175.0
7510;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2011;7444.0
7511;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2012;6522.0
7512;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2013;6569.0
7513;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2014;6908.0
7514;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2015;7128.0
7515;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2016;7014.0
7516;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2017;7009.0
7517;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2018;7366.0
7518;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2019;7132.0
7519;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2020;6787.0
7520;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2001;14174.0
7521;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2002;14562.0
7522;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2003;15125.0
7523;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2004;14578.0
7524;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2005;15256.0
7525;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2006;15813.0
7526;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2007;15617.0
7527;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2008;15897.0
7528;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2009;16333.0
7529;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2010;15902.0
7530;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2011;15609.0
7531;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2012;14438.0
7532;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2013;14684.0
7533;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2014;14812.0
7534;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2015;14438.0
7535;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2016;14412.0
7536;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2017;15137.0
7537;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2018;15853.0
7538;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2019;17351.0
7539;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2020;14259.0
7540;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2001;11642.0
7541;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2002;11154.0
7542;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2003;11233.0
7543;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2004;11146.0
7544;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2005;11594.0
7545;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2006;11675.0
7546;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2007;12124.0
7547;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2008;12194.0
7548;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2009;11628.0
7549;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2010;12296.0
7550;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2011;11521.0
7551;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2012;9893.0
7552;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2013;10385.0
7553;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2014;10295.0
7554;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2015;9869.0
7555;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2016;9886.0
7556;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2017;11446.0
7557;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2018;12041.0
7558;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2019;12878.0
7559;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2020;9059.0
7560;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2001;17515.0
7561;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2002;18293.0
7562;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2003;19928.0
7563;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2004;18960.0
7564;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2005;20361.0
7565;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2006;21449.0
7566;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2007;20992.0
7567;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2008;21002.0
7568;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2009;21344.0
7569;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2010;21511.0
7570;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2011;21430.0
7571;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2012;20391.0
7572;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2013;20604.0
7573;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2014;20659.0
7574;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2015;20425.0
7575;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2016;20020.0
7576;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2017;19970.0
7577;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2018;21221.0
7578;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2019;23034.0
7579;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2020;18091.0
7580;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2001;14892.0
7581;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2002;15277.0
7582;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2003;15744.0
7583;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2004;15847.0
7584;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2005;16752.0
7585;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2006;17943.0
7586;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2007;17060.0
7587;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2008;17346.0
7588;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2009;18016.0
7589;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2010;17572.0
7590;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2011;18288.0
7591;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2012;17665.0
7592;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2013;17878.0
7593;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2014;17816.0
7594;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2015;17962.0
7595;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2016;18070.0
7596;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2017;18018.0
7597;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2018;17973.0
7598;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2019;18387.0
7599;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2020;15474.0
7600;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2001;12674.0
7601;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2002;12577.0
7602;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2003;12866.0
7603;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2004;12970.0
7604;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2005;13366.0
7605;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2006;14014.0
7606;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2007;13925.0
7607;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2008;13179.0
7608;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2009;13355.0
7609;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2010;12539.0
7610;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2011;12838.0
7611;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2012;12416.0
7612;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2013;13386.0
7613;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2014;13410.0
7614;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2015;13538.0
7615;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2016;13462.0
7616;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2017;13585.0
7617;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2018;14451.0
7618;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2019;14740.0
7619;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2020;11956.0
7620;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2001;12139.0
7621;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2002;11583.0
7622;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2003;11489.0
7623;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2004;11723.0
7624;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2005;12135.0
7625;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2006;12499.0
7626;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2007;12492.0
7627;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2008;11918.0
7628;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2009;11811.0
7629;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2010;11766.0
