ID;Inkomensbestanddelen;Populatie;Kenmerken;Perioden;AantalPersonen_1;PercentagePersonen_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
9042;5 Uitkering inkomensverzekeringen;492;745;2003;593.0;50.0;9306.0;15.7;41.4
9043;5 Uitkering inkomensverzekeringen;492;745;2004;604.0;50.8;9706.0;16.1;42.3
9044;5 Uitkering inkomensverzekeringen;492;745;2005;636.0;53.0;10573.0;16.6;44.8
9045;5 Uitkering inkomensverzekeringen;492;746;2001;444.0;37.9;7983.0;18.0;29.2
9046;5 Uitkering inkomensverzekeringen;492;746;2002;458.0;38.7;8586.0;18.7;30.0
9047;5 Uitkering inkomensverzekeringen;492;746;2003;481.0;40.6;9258.0;19.2;31.7
9048;5 Uitkering inkomensverzekeringen;492;746;2004;500.0;42.0;9801.0;19.6;32.7
9049;5 Uitkering inkomensverzekeringen;492;746;2005;491.0;40.9;9930.0;20.2;32.1
9050;5 Uitkering inkomensverzekeringen;492;747;2001;306.0;26.0;6059.0;19.8;17.7
9051;5 Uitkering inkomensverzekeringen;492;747;2002;317.0;26.8;6641.0;21.0;18.5
9052;5 Uitkering inkomensverzekeringen;492;747;2003;339.0;28.6;7471.0;22.1;20.2
9053;5 Uitkering inkomensverzekeringen;492;747;2004;353.0;29.7;7950.0;22.5;20.9
9054;5 Uitkering inkomensverzekeringen;492;747;2005;361.0;30.1;8366.0;23.1;21.3
9055;5 Uitkering inkomensverzekeringen;492;748;2001;204.0;17.4;4662.0;22.8;11.2
9056;5 Uitkering inkomensverzekeringen;492;748;2002;215.0;18.2;5106.0;23.7;11.7
9057;5 Uitkering inkomensverzekeringen;492;748;2003;227.0;19.2;5524.0;24.3;12.2
9058;5 Uitkering inkomensverzekeringen;492;748;2004;240.0;20.1;6075.0;25.4;13.0
9059;5 Uitkering inkomensverzekeringen;492;748;2005;238.0;19.8;6028.0;25.3;12.5
9060;5 Uitkering inkomensverzekeringen;492;749;2001;161.0;13.8;4318.0;26.7;8.2
9061;5 Uitkering inkomensverzekeringen;492;749;2002;172.0;14.5;4725.0;27.5;8.5
9062;5 Uitkering inkomensverzekeringen;492;749;2003;192.0;16.2;5340.0;27.8;9.3
9063;5 Uitkering inkomensverzekeringen;492;749;2004;193.0;16.3;5649.0;29.2;9.5
9064;5 Uitkering inkomensverzekeringen;492;749;2005;195.0;16.2;5614.0;28.9;9.1
9065;5 Uitkering inkomensverzekeringen;492;750;2001;143.0;12.2;5202.0;36.3;5.8
9066;5 Uitkering inkomensverzekeringen;492;750;2002;156.0;13.2;5661.0;36.3;5.9
9067;5 Uitkering inkomensverzekeringen;492;750;2003;156.0;13.2;5866.0;37.5;6.0
9068;5 Uitkering inkomensverzekeringen;492;750;2004;162.0;13.7;6207.0;38.2;6.0
9069;5 Uitkering inkomensverzekeringen;492;750;2005;180.0;15.0;6727.0;37.4;6.3
9070;5 Uitkering inkomensverzekeringen;492;422;2001;3219.0;32.9;46602.0;14.5;18.0
9071;5 Uitkering inkomensverzekeringen;492;422;2002;3261.0;33.2;49546.0;15.2;18.2
9072;5 Uitkering inkomensverzekeringen;492;422;2003;3350.0;34.1;52781.0;15.8;18.8
9073;5 Uitkering inkomensverzekeringen;492;422;2004;3432.0;34.8;55641.0;16.2;19.1
9074;5 Uitkering inkomensverzekeringen;492;422;2005;3494.0;35.3;57749.0;16.5;19.2
9075;5 Uitkering inkomensverzekeringen;492;423;2001;360.0;34.3;5408.0;15.0;18.8
9076;5 Uitkering inkomensverzekeringen;492;423;2002;367.0;34.8;5865.0;16.0;19.7
9077;5 Uitkering inkomensverzekeringen;492;423;2003;379.0;35.9;6280.0;16.6;20.6
9078;5 Uitkering inkomensverzekeringen;492;423;2004;386.0;36.4;6536.0;16.9;20.9
9079;5 Uitkering inkomensverzekeringen;492;423;2005;392.0;36.7;6710.0;17.1;20.8
9080;5 Uitkering inkomensverzekeringen;492;424;2001;102.0;29.6;1618.0;15.8;16.3
9081;5 Uitkering inkomensverzekeringen;492;424;2002;103.0;29.9;1711.0;16.6;16.5
9082;5 Uitkering inkomensverzekeringen;492;424;2003;107.0;31.2;1844.0;17.3;17.1
9083;5 Uitkering inkomensverzekeringen;492;424;2004;108.0;31.7;1928.0;17.8;17.7
9084;5 Uitkering inkomensverzekeringen;492;424;2005;110.0;32.2;1952.0;17.7;17.2
9085;5 Uitkering inkomensverzekeringen;492;425;2001;152.0;48.4;2361.0;15.6;28.8
9086;5 Uitkering inkomensverzekeringen;492;425;2002;153.0;49.1;2564.0;16.8;30.6
9087;5 Uitkering inkomensverzekeringen;492;425;2003;156.0;50.9;2716.0;17.4;32.1
9088;5 Uitkering inkomensverzekeringen;492;425;2004;160.0;52.1;2803.0;17.5;32.4
9089;5 Uitkering inkomensverzekeringen;492;425;2005;162.0;53.4;2914.0;17.9;34.1
9090;5 Uitkering inkomensverzekeringen;492;426;2001;34.0;40.4;492.0;14.5;21.7
9091;5 Uitkering inkomensverzekeringen;492;426;2002;36.0;42.5;565.0;15.7;24.6
9092;5 Uitkering inkomensverzekeringen;492;426;2003;38.0;43.8;612.0;16.3;26.0
9093;5 Uitkering inkomensverzekeringen;492;426;2004;38.0;45.1;612.0;16.1;25.1
9094;5 Uitkering inkomensverzekeringen;492;426;2005;37.0;43.9;621.0;16.7;24.4
9095;5 Uitkering inkomensverzekeringen;492;427;2001;72.0;23.5;937.0;13.1;11.2
9096;5 Uitkering inkomensverzekeringen;492;427;2002;75.0;23.9;1025.0;13.6;11.8
9097;5 Uitkering inkomensverzekeringen;492;427;2003;78.0;24.4;1107.0;14.1;12.6
9098;5 Uitkering inkomensverzekeringen;492;427;2004;80.0;24.4;1193.0;15.0;12.8
9099;5 Uitkering inkomensverzekeringen;492;427;2005;82.0;24.4;1224.0;14.9;12.4
9100;5 Uitkering inkomensverzekeringen;492;428;2001;211.0;23.1;1921.0;9.1;11.2
9101;5 Uitkering inkomensverzekeringen;492;428;2002;220.0;23.0;2240.0;10.2;11.9
9102;5 Uitkering inkomensverzekeringen;492;428;2003;231.0;23.7;2509.0;10.9;12.9
9103;5 Uitkering inkomensverzekeringen;492;428;2004;244.0;24.7;2682.0;11.0;13.3
9104;5 Uitkering inkomensverzekeringen;492;428;2005;249.0;24.5;2812.0;11.3;13.5
9105;5 Uitkering inkomensverzekeringen;492;429;2001;51.0;23.2;492.0;9.6;10.0
9106;5 Uitkering inkomensverzekeringen;492;429;2002;55.0;24.9;591.0;10.7;11.2
9107;5 Uitkering inkomensverzekeringen;492;429;2003;57.0;25.3;634.0;11.2;11.7
9108;5 Uitkering inkomensverzekeringen;492;429;2004;59.0;25.8;666.0;11.3;12.0
9109;5 Uitkering inkomensverzekeringen;492;429;2005;61.0;26.5;707.0;11.6;12.5
9110;5 Uitkering inkomensverzekeringen;492;430;2001;13.0;16.5;;;5.3
9111;5 Uitkering inkomensverzekeringen;492;430;2002;14.0;17.4;;;6.7
9112;5 Uitkering inkomensverzekeringen;492;430;2003;15.0;18.1;;;8.4
9113;5 Uitkering inkomensverzekeringen;492;430;2004;17.0;21.1;;;9.8
9114;5 Uitkering inkomensverzekeringen;492;430;2005;16.0;19.0;;;8.9
9115;5 Uitkering inkomensverzekeringen;492;431;2001;65.0;32.6;673.0;10.4;19.0
9116;5 Uitkering inkomensverzekeringen;492;431;2002;66.0;32.2;737.0;11.1;19.1
9117;5 Uitkering inkomensverzekeringen;492;431;2003;69.0;32.7;808.0;11.7;20.5
9118;5 Uitkering inkomensverzekeringen;492;431;2004;72.0;33.5;856.0;11.8;20.8
9119;5 Uitkering inkomensverzekeringen;492;431;2005;74.0;33.1;855.0;11.6;20.2
9120;5 Uitkering inkomensverzekeringen;492;432;2001;40.0;25.2;379.0;9.5;15.1
9121;5 Uitkering inkomensverzekeringen;492;432;2002;40.0;24.4;407.0;10.3;14.9
9122;5 Uitkering inkomensverzekeringen;492;432;2003;43.0;25.4;470.0;11.0;16.2
9123;5 Uitkering inkomensverzekeringen;492;432;2004;47.0;27.3;509.0;10.9;16.4
9124;5 Uitkering inkomensverzekeringen;492;432;2005;49.0;28.1;580.0;11.7;18.1
9125;5 Uitkering inkomensverzekeringen;492;433;2001;42.0;16.3;303.0;7.2;6.5
9126;5 Uitkering inkomensverzekeringen;492;433;2002;44.0;15.5;400.0;9.0;7.4
9127;5 Uitkering inkomensverzekeringen;492;433;2003;48.0;16.5;454.0;9.5;8.3
9128;5 Uitkering inkomensverzekeringen;492;433;2004;49.0;16.6;482.0;9.9;8.5
9129;5 Uitkering inkomensverzekeringen;492;433;2005;49.0;16.2;511.0;10.4;8.5
9130;5 Uitkering inkomensverzekeringen;492;442;2001;3219.0;32.9;46602.0;14.5;18.0
9131;5 Uitkering inkomensverzekeringen;492;442;2002;3261.0;33.2;49546.0;15.2;18.2
9132;5 Uitkering inkomensverzekeringen;492;442;2003;3350.0;34.1;52781.0;15.8;18.8
9133;5 Uitkering inkomensverzekeringen;492;442;2004;3432.0;34.8;55641.0;16.2;19.1
9134;5 Uitkering inkomensverzekeringen;492;442;2005;3494.0;35.3;57749.0;16.5;19.2
9135;5 Uitkering inkomensverzekeringen;492;443;2001;360.0;34.3;5408.0;15.0;18.8
9136;5 Uitkering inkomensverzekeringen;492;443;2002;367.0;34.8;5865.0;16.0;19.7
9137;5 Uitkering inkomensverzekeringen;492;443;2003;379.0;35.9;6280.0;16.6;20.6
9138;5 Uitkering inkomensverzekeringen;492;443;2004;386.0;36.4;6536.0;16.9;20.9
9139;5 Uitkering inkomensverzekeringen;492;443;2005;392.0;36.7;6710.0;17.1;20.8
9140;5 Uitkering inkomensverzekeringen;492;444;2001;160.0;37.6;2411.0;15.1;20.3
9141;5 Uitkering inkomensverzekeringen;492;444;2002;161.0;37.8;2595.0;16.1;21.6
9142;5 Uitkering inkomensverzekeringen;492;444;2003;166.0;38.8;2776.0;16.7;23.0
9143;5 Uitkering inkomensverzekeringen;492;444;2004;170.0;39.7;2881.0;17.0;23.0
9144;5 Uitkering inkomensverzekeringen;492;444;2005;172.0;39.7;2949.0;17.1;22.8
9145;5 Uitkering inkomensverzekeringen;492;445;2001;200.0;32.1;2996.0;15.0;17.7
9146;5 Uitkering inkomensverzekeringen;492;445;2002;206.0;32.8;3271.0;15.9;18.5
9147;5 Uitkering inkomensverzekeringen;492;445;2003;213.0;33.9;3504.0;16.5;19.1
9148;5 Uitkering inkomensverzekeringen;492;445;2004;216.0;34.2;3655.0;16.9;19.5
9149;5 Uitkering inkomensverzekeringen;492;445;2005;220.0;34.6;3761.0;17.1;19.4
9150;5 Uitkering inkomensverzekeringen;492;446;2001;211.0;23.1;1921.0;9.1;11.2
9151;5 Uitkering inkomensverzekeringen;492;446;2002;220.0;23.0;2240.0;10.2;11.9
9152;5 Uitkering inkomensverzekeringen;492;446;2003;231.0;23.7;2509.0;10.9;12.9
9153;5 Uitkering inkomensverzekeringen;492;446;2004;244.0;24.7;2682.0;11.0;13.3
9154;5 Uitkering inkomensverzekeringen;492;446;2005;249.0;24.5;2812.0;11.3;13.5
9155;5 Uitkering inkomensverzekeringen;492;447;2001;185.0;25.2;1789.0;9.7;12.2
9156;5 Uitkering inkomensverzekeringen;492;447;2002;191.0;24.9;2072.0;10.9;13.0
9157;5 Uitkering inkomensverzekeringen;492;447;2003;202.0;26.1;2300.0;11.4;14.1
9158;5 Uitkering inkomensverzekeringen;492;447;2004;211.0;27.3;2439.0;11.5;14.6
9159;5 Uitkering inkomensverzekeringen;492;447;2005;215.0;27.5;2555.0;11.9;14.9
9160;5 Uitkering inkomensverzekeringen;492;448;2001;26.0;14.4;132.0;5.2;5.5
9161;5 Uitkering inkomensverzekeringen;492;448;2002;29.0;15.2;167.0;5.7;5.9
9162;5 Uitkering inkomensverzekeringen;492;448;2003;29.0;14.7;208.0;7.1;6.7
9163;5 Uitkering inkomensverzekeringen;492;448;2004;33.0;15.0;244.0;7.5;7.0
9164;5 Uitkering inkomensverzekeringen;492;448;2005;34.0;14.6;257.0;7.6;6.9
9165;5 Uitkering inkomensverzekeringen;492;462;2001;727.0;9.5;5024.0;6.9;2.1
9166;5 Uitkering inkomensverzekeringen;492;462;2002;745.0;9.7;5434.0;7.3;2.1
9167;5 Uitkering inkomensverzekeringen;492;462;2003;779.0;10.2;6025.0;7.7;2.3
9168;5 Uitkering inkomensverzekeringen;492;462;2004;785.0;10.4;6265.0;8.0;2.3
9169;5 Uitkering inkomensverzekeringen;492;462;2005;800.0;10.7;6578.0;8.2;2.4
9170;5 Uitkering inkomensverzekeringen;492;463;2001;530.0;8.8;2416.0;4.6;1.3
9171;5 Uitkering inkomensverzekeringen;492;463;2002;540.0;9.0;2713.0;5.0;1.4
9172;5 Uitkering inkomensverzekeringen;492;463;2003;562.0;9.5;3095.0;5.5;1.6
9173;5 Uitkering inkomensverzekeringen;492;463;2004;560.0;9.7;3221.0;5.8;1.6
9174;5 Uitkering inkomensverzekeringen;492;463;2005;551.0;9.6;3202.0;5.8;1.6
9175;5 Uitkering inkomensverzekeringen;492;464;2001;33.0;5.4;242.0;7.3;0.9
9176;5 Uitkering inkomensverzekeringen;492;464;2002;37.0;5.7;290.0;7.8;1.0
9177;5 Uitkering inkomensverzekeringen;492;464;2003;42.0;6.5;326.0;7.7;1.1
9178;5 Uitkering inkomensverzekeringen;492;464;2004;43.0;6.6;354.0;8.3;1.1
9179;5 Uitkering inkomensverzekeringen;492;464;2005;54.0;8.5;437.0;8.0;1.3
9180;5 Uitkering inkomensverzekeringen;492;465;2001;12.0;9.6;;;2.2
9181;5 Uitkering inkomensverzekeringen;492;465;2002;14.0;11.1;;;2.4
9182;5 Uitkering inkomensverzekeringen;492;465;2003;16.0;11.8;;;2.5
9183;5 Uitkering inkomensverzekeringen;492;465;2004;18.0;13.0;;;2.9
9184;5 Uitkering inkomensverzekeringen;492;465;2005;18.0;13.0;;;3.2
9185;5 Uitkering inkomensverzekeringen;492;466;2001;148.0;17.9;2172.0;14.7;7.6
9186;5 Uitkering inkomensverzekeringen;492;466;2002;148.0;17.9;2215.0;14.9;7.8
9187;5 Uitkering inkomensverzekeringen;492;466;2003;155.0;18.7;2375.0;15.3;8.6
9188;5 Uitkering inkomensverzekeringen;492;466;2004;160.0;18.8;2405.0;15.1;7.8
9189;5 Uitkering inkomensverzekeringen;492;466;2005;170.0;19.7;2581.0;15.1;7.7
9190;5 Uitkering inkomensverzekeringen;492;467;2001;4.0;6.1;;;7.2
9191;5 Uitkering inkomensverzekeringen;492;467;2002;5.0;6.5;;;5.8
9192;5 Uitkering inkomensverzekeringen;492;467;2003;4.0;4.6;;;5.9
9193;5 Uitkering inkomensverzekeringen;492;467;2004;6.0;6.0;;;6.4
9194;5 Uitkering inkomensverzekeringen;492;467;2005;6.0;6.3;;;8.5
9195;5 Uitkering inkomensverzekeringen;492;468;2001;3061.0;75.1;48908.0;16.0;81.1
9196;5 Uitkering inkomensverzekeringen;492;468;2002;3103.0;75.2;52217.0;16.8;81.3
9197;5 Uitkering inkomensverzekeringen;492;468;2003;3181.0;75.0;55544.0;17.5;81.3
9198;5 Uitkering inkomensverzekeringen;492;468;2004;3277.0;74.9;58595.0;17.9;81.4
9199;5 Uitkering inkomensverzekeringen;492;468;2005;3335.0;74.3;60694.0;18.2;81.4
9200;5 Uitkering inkomensverzekeringen;492;469;2001;113.0;100.0;1942.0;17.2;89.5
9201;5 Uitkering inkomensverzekeringen;492;469;2002;122.0;100.0;2258.0;18.5;88.5
9202;5 Uitkering inkomensverzekeringen;492;469;2003;165.0;100.0;3095.0;18.7;88.0
9203;5 Uitkering inkomensverzekeringen;492;469;2004;211.0;100.0;3924.0;18.6;87.4
9204;5 Uitkering inkomensverzekeringen;492;469;2005;222.0;100.0;3956.0;17.8;87.8
9205;5 Uitkering inkomensverzekeringen;492;470;2001;27.0;7.4;77.0;2.8;2.0
9206;5 Uitkering inkomensverzekeringen;492;470;2002;24.0;6.8;77.0;3.2;2.0
9207;5 Uitkering inkomensverzekeringen;492;470;2003;27.0;7.2;81.0;3.1;2.0
9208;5 Uitkering inkomensverzekeringen;492;470;2004;28.0;7.4;92.0;3.3;2.2
9209;5 Uitkering inkomensverzekeringen;492;470;2005;25.0;6.5;85.0;3.5;2.0
9210;5 Uitkering inkomensverzekeringen;492;471;2001;13.0;13.6;;;5.2
9211;5 Uitkering inkomensverzekeringen;492;471;2002;12.0;12.6;;;6.8
9212;5 Uitkering inkomensverzekeringen;492;471;2003;12.0;13.1;;;6.5
9213;5 Uitkering inkomensverzekeringen;492;471;2004;11.0;12.3;;;6.1
9214;5 Uitkering inkomensverzekeringen;492;471;2005;11.0;11.6;;;6.2
9215;5 Uitkering inkomensverzekeringen;492;472;2001;489.0;100.0;8076.0;16.5;93.8
9216;5 Uitkering inkomensverzekeringen;492;472;2002;500.0;100.0;8506.0;17.0;93.6
9217;5 Uitkering inkomensverzekeringen;492;472;2003;498.0;100.0;8784.0;17.6;94.1
9218;5 Uitkering inkomensverzekeringen;492;472;2004;487.0;100.0;8704.0;17.9;94.1
9219;5 Uitkering inkomensverzekeringen;492;472;2005;492.0;100.0;8931.0;18.2;94.2
9220;5 Uitkering inkomensverzekeringen;492;473;2001;397.0;99.5;8922.0;22.5;92.8
9221;5 Uitkering inkomensverzekeringen;492;473;2002;402.0;99.4;9567.0;23.8;92.1
9222;5 Uitkering inkomensverzekeringen;492;473;2003;410.0;99.2;10095.0;24.6;92.0
9223;5 Uitkering inkomensverzekeringen;492;473;2004;423.0;99.4;10728.0;25.4;91.8
9224;5 Uitkering inkomensverzekeringen;492;473;2005;434.0;99.4;11212.0;25.9;92.1
9225;5 Uitkering inkomensverzekeringen;492;474;2001;1976.0;100.0;29750.0;15.1;98.2
9226;5 Uitkering inkomensverzekeringen;492;474;2002;2000.0;100.0;31643.0;15.8;98.1
9227;5 Uitkering inkomensverzekeringen;492;474;2003;2025.0;100.0;33324.0;16.5;98.0
9228;5 Uitkering inkomensverzekeringen;492;474;2004;2070.0;100.0;34972.0;16.9;97.9
9229;5 Uitkering inkomensverzekeringen;492;474;2005;2107.0;100.0;36325.0;17.2;97.8
9230;5 Uitkering inkomensverzekeringen;492;475;2001;47.0;7.3;83.0;1.8;1.8
9231;5 Uitkering inkomensverzekeringen;492;475;2002;43.0;6.5;86.0;2.0;1.8
9232;5 Uitkering inkomensverzekeringen;492;475;2003;44.0;6.4;85.0;1.9;1.7
9233;5 Uitkering inkomensverzekeringen;492;475;2004;47.0;6.5;104.0;2.2;1.9
9234;5 Uitkering inkomensverzekeringen;492;475;2005;45.0;5.9;111.0;2.4;1.9
9235;5 Uitkering inkomensverzekeringen;492;202;2001;1663.0;25.1;27122.0;16.3;13.3
9236;5 Uitkering inkomensverzekeringen;492;202;2002;1744.0;25.8;29799.0;17.1;13.8
9237;5 Uitkering inkomensverzekeringen;492;202;2003;1855.0;26.8;32810.0;17.7;14.4
9238;5 Uitkering inkomensverzekeringen;492;202;2004;1951.0;27.6;35533.0;18.2;14.7
9239;5 Uitkering inkomensverzekeringen;492;202;2005;2046.0;28.3;37789.0;18.5;14.9
9240;5 Uitkering inkomensverzekeringen;492;203;2001;2126.0;41.6;26810.0;12.6;26.5
9241;5 Uitkering inkomensverzekeringen;492;203;2002;2104.0;41.4;27852.0;13.2;26.8
9242;5 Uitkering inkomensverzekeringen;492;203;2003;2105.0;42.6;28760.0;13.7;28.3
9243;5 Uitkering inkomensverzekeringen;492;203;2004;2111.0;43.7;29326.0;13.9;28.9
9244;5 Uitkering inkomensverzekeringen;492;203;2005;2089.0;43.8;29483.0;14.1;29.4
9245;5 Uitkering inkomensverzekeringen;492;204;2001;671.0;50.4;7115.0;10.6;42.1
9246;5 Uitkering inkomensverzekeringen;492;204;2002;669.0;51.0;7479.0;11.2;44.1
9247;5 Uitkering inkomensverzekeringen;492;204;2003;693.0;51.9;7928.0;11.4;44.3
9248;5 Uitkering inkomensverzekeringen;492;204;2004;701.0;51.7;8120.0;11.6;44.4
9249;5 Uitkering inkomensverzekeringen;492;204;2005;708.0;51.6;8344.0;11.8;44.6
9250;5 Uitkering inkomensverzekeringen;492;205;2001;1455.0;38.6;19695.0;13.5;23.4
9251;5 Uitkering inkomensverzekeringen;492;205;2002;1435.0;38.1;20373.0;14.2;23.4
9252;5 Uitkering inkomensverzekeringen;492;205;2003;1411.0;39.2;20832.0;14.8;24.9
9253;5 Uitkering inkomensverzekeringen;492;205;2004;1409.0;40.5;21206.0;15.1;25.5
9254;5 Uitkering inkomensverzekeringen;492;205;2005;1381.0;40.7;21139.0;15.3;25.9
9255;5 Uitkering inkomensverzekeringen;492;211;2001;689.0;31.9;9640.0;14.0;17.2
9256;5 Uitkering inkomensverzekeringen;492;211;2002;692.0;31.8;10202.0;14.7;17.3
9257;5 Uitkering inkomensverzekeringen;492;211;2003;699.0;32.3;10745.0;15.4;17.8
9258;5 Uitkering inkomensverzekeringen;492;211;2004;710.0;32.6;11151.0;15.7;17.9
9259;5 Uitkering inkomensverzekeringen;492;211;2005;712.0;32.4;11322.0;15.9;17.5
9260;5 Uitkering inkomensverzekeringen;492;212;2001;998.0;31.7;14522.0;14.5;17.6
9261;5 Uitkering inkomensverzekeringen;492;212;2002;1039.0;32.1;15799.0;15.2;17.9
9262;5 Uitkering inkomensverzekeringen;492;212;2003;1079.0;33.1;17031.0;15.8;18.6
9263;5 Uitkering inkomensverzekeringen;492;212;2004;1087.0;33.8;17574.0;16.2;18.9
9264;5 Uitkering inkomensverzekeringen;492;212;2005;1114.0;34.3;18252.0;16.4;19.0
9265;5 Uitkering inkomensverzekeringen;492;213;2001;787.0;33.1;11591.0;14.7;18.3
9266;5 Uitkering inkomensverzekeringen;492;213;2002;777.0;33.1;12040.0;15.5;18.5
9267;5 Uitkering inkomensverzekeringen;492;213;2003;815.0;34.0;13004.0;16.0;19.0
9268;5 Uitkering inkomensverzekeringen;492;213;2004;871.0;34.9;14205.0;16.3;19.3
9269;5 Uitkering inkomensverzekeringen;492;213;2005;885.0;35.2;14808.0;16.7;19.5
9270;5 Uitkering inkomensverzekeringen;492;214;2001;792.0;32.0;11364.0;14.4;17.6
9271;5 Uitkering inkomensverzekeringen;492;214;2002;817.0;32.5;12345.0;15.1;18.1
9272;5 Uitkering inkomensverzekeringen;492;214;2003;841.0;33.9;13174.0;15.7;18.9
9273;5 Uitkering inkomensverzekeringen;492;214;2004;875.0;35.0;14121.0;16.1;19.5
9274;5 Uitkering inkomensverzekeringen;492;214;2005;895.0;35.6;14710.0;16.4;19.7
9275;5 Uitkering inkomensverzekeringen;492;215;2001;522.0;33.1;6814.0;13.0;17.7
9276;5 Uitkering inkomensverzekeringen;492;215;2002;523.0;33.4;7265.0;13.9;18.3
9277;5 Uitkering inkomensverzekeringen;492;215;2003;526.0;34.0;7615.0;14.5;18.9
9278;5 Uitkering inkomensverzekeringen;492;215;2004;520.0;34.5;7809.0;15.0;19.0
9279;5 Uitkering inkomensverzekeringen;492;215;2005;530.0;34.8;8180.0;15.4;19.2
9280;5 Uitkering inkomensverzekeringen;492;221;2001;439.0;36.1;5834.0;13.3;20.6
9281;5 Uitkering inkomensverzekeringen;492;221;2002;440.0;35.8;6141.0;13.9;20.7
9282;5 Uitkering inkomensverzekeringen;492;221;2003;454.0;36.8;6642.0;14.6;21.6
9283;5 Uitkering inkomensverzekeringen;492;221;2004;462.0;37.3;7012.0;15.2;21.9
9284;5 Uitkering inkomensverzekeringen;492;221;2005;464.0;37.3;7168.0;15.4;21.9
9285;5 Uitkering inkomensverzekeringen;492;222;2001;765.0;31.5;10522.0;13.7;17.4
9286;5 Uitkering inkomensverzekeringen;492;222;2002;776.0;31.6;11271.0;14.5;17.7
9287;5 Uitkering inkomensverzekeringen;492;222;2003;802.0;32.4;12013.0;15.0;18.2
9288;5 Uitkering inkomensverzekeringen;492;222;2004;829.0;33.4;12613.0;15.2;18.4
9289;5 Uitkering inkomensverzekeringen;492;222;2005;848.0;33.9;13327.0;15.7;18.8
9290;5 Uitkering inkomensverzekeringen;492;223;2001;1722.0;31.3;25565.0;14.8;16.9
9291;5 Uitkering inkomensverzekeringen;492;223;2002;1746.0;31.4;27286.0;15.6;17.2
9292;5 Uitkering inkomensverzekeringen;492;223;2003;1789.0;32.2;29034.0;16.2;17.8
9293;5 Uitkering inkomensverzekeringen;492;223;2004;1831.0;32.9;30607.0;16.7;18.1
9294;5 Uitkering inkomensverzekeringen;492;223;2005;1860.0;33.1;31592.0;17.0;18.0
9295;5 Uitkering inkomensverzekeringen;492;224;2001;862.0;33.4;12011.0;13.9;18.5
9296;5 Uitkering inkomensverzekeringen;492;224;2002;886.0;34.1;12952.0;14.6;19.1
9297;5 Uitkering inkomensverzekeringen;492;224;2003;915.0;35.2;13880.0;15.2;19.9
9298;5 Uitkering inkomensverzekeringen;492;224;2004;939.0;36.1;14628.0;15.6;20.2
9299;5 Uitkering inkomensverzekeringen;492;224;2005;963.0;36.6;15185.0;15.8;20.3
9300;5 Uitkering inkomensverzekeringen;492;231;2001;146.0;34.9;1904.0;13.1;20.0
9301;5 Uitkering inkomensverzekeringen;492;231;2002;147.0;34.7;2010.0;13.7;20.0
9302;5 Uitkering inkomensverzekeringen;492;231;2003;152.0;35.7;2165.0;14.3;20.7
9303;5 Uitkering inkomensverzekeringen;492;231;2004;156.0;36.5;2322.0;14.9;21.6
9304;5 Uitkering inkomensverzekeringen;492;231;2005;156.0;36.6;2385.0;15.3;21.8
9305;5 Uitkering inkomensverzekeringen;492;232;2001;162.0;35.6;2113.0;13.0;20.1
9306;5 Uitkering inkomensverzekeringen;492;232;2002;163.0;35.3;2261.0;13.9;20.6
9307;5 Uitkering inkomensverzekeringen;492;232;2003;167.0;36.4;2460.0;14.7;21.6
9308;5 Uitkering inkomensverzekeringen;492;232;2004;169.0;36.7;2580.0;15.2;21.3
9309;5 Uitkering inkomensverzekeringen;492;232;2005;170.0;36.7;2636.0;15.5;21.4
9310;5 Uitkering inkomensverzekeringen;492;233;2001;131.0;38.1;1816.0;13.8;21.9
9311;5 Uitkering inkomensverzekeringen;492;233;2002;131.0;37.8;1869.0;14.3;21.6
9312;5 Uitkering inkomensverzekeringen;492;233;2003;135.0;38.8;2017.0;14.9;22.5
9313;5 Uitkering inkomensverzekeringen;492;233;2004;137.0;39.0;2109.0;15.4;23.0
9314;5 Uitkering inkomensverzekeringen;492;233;2005;138.0;39.0;2147.0;15.5;22.5
9315;5 Uitkering inkomensverzekeringen;492;234;2001;260.0;33.0;3460.0;13.3;18.7
9316;5 Uitkering inkomensverzekeringen;492;234;2002;262.0;33.0;3673.0;14.0;18.7
9317;5 Uitkering inkomensverzekeringen;492;234;2003;269.0;33.8;3919.0;14.5;19.4
9318;5 Uitkering inkomensverzekeringen;492;234;2004;279.0;34.8;4136.0;14.8;19.7
9319;5 Uitkering inkomensverzekeringen;492;234;2005;283.0;35.2;4325.0;15.3;19.9
9320;5 Uitkering inkomensverzekeringen;492;235;2001;64.0;26.6;817.0;12.8;12.8
9321;5 Uitkering inkomensverzekeringen;492;235;2002;66.0;26.6;899.0;13.6;13.0
9322;5 Uitkering inkomensverzekeringen;492;235;2003;70.0;27.5;996.0;14.3;13.5
9323;5 Uitkering inkomensverzekeringen;492;235;2004;74.0;28.7;1069.0;14.5;14.3
9324;5 Uitkering inkomensverzekeringen;492;235;2005;76.0;29.1;1185.0;15.6;15.2
9325;5 Uitkering inkomensverzekeringen;492;236;2001;441.0;31.5;6245.0;14.2;17.6
9326;5 Uitkering inkomensverzekeringen;492;236;2002;448.0;31.8;6699.0;14.9;18.0
9327;5 Uitkering inkomensverzekeringen;492;236;2003;463.0;32.6;7098.0;15.3;18.4
