ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
6765;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;D Energievoorziening;2021;3.0;;
6766;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;D Energievoorziening;2022;7.0;0.3;42599.0
6767;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;D Energievoorziening;2023;10.0;0.5;47750.0
6768;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;E Waterbedrijven en afvalbeheer;2018;234.0;8.5;36338.0
6769;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;E Waterbedrijven en afvalbeheer;2019;224.0;7.4;32910.0
6770;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;E Waterbedrijven en afvalbeheer;2020;190.0;6.2;32841.0
6771;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;E Waterbedrijven en afvalbeheer;2021;205.0;6.7;32524.0
6772;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;E Waterbedrijven en afvalbeheer;2022;196.0;5.5;28243.0
6773;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;E Waterbedrijven en afvalbeheer;2023;199.0;5.3;26452.0
6774;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;F Bouwnijverheid;2018;1502.0;29.3;19518.0
6775;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;F Bouwnijverheid;2019;1615.0;28.8;17862.0
6776;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;F Bouwnijverheid;2020;1622.0;26.5;16324.0
6777;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;F Bouwnijverheid;2021;1671.0;28.0;16768.0
6778;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;F Bouwnijverheid;2022;1670.0;25.3;15175.0
6779;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;F Bouwnijverheid;2023;1723.0;24.6;14252.0
6780;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G Handel;2018;4019.0;102.4;25483.0
6781;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G Handel;2019;3935.0;87.3;22180.0
6782;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G Handel;2020;3639.0;65.6;18033.0
6783;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G Handel;2021;3531.0;69.7;19746.0
6784;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G Handel;2022;3741.0;73.9;19745.0
6785;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G Handel;2023;4004.0;77.1;19256.0
6786;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;H Vervoer en opslag;2018;8349.0;466.5;55869.0
6787;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;H Vervoer en opslag;2019;7483.0;363.2;48533.0
6788;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;H Vervoer en opslag;2020;6431.0;274.6;42698.0
6789;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;H Vervoer en opslag;2021;6354.0;294.4;46327.0
6790;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;H Vervoer en opslag;2022;6613.0;293.6;44395.0
6791;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;H Vervoer en opslag;2023;6749.0;277.5;41124.0
6792;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;I Horeca;2018;99.0;0.8;8436.0
6793;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;I Horeca;2019;99.0;1.0;10462.0
6794;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;I Horeca;2020;95.0;0.7;7412.0
6795;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;I Horeca;2021;91.0;0.7;7986.0
6796;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;I Horeca;2022;102.0;0.9;8817.0
6797;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;I Horeca;2023;95.0;0.7;6918.0
6798;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;J Informatie en communicatie;2018;25.0;0.6;23019.0
6799;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;J Informatie en communicatie;2019;24.0;0.5;19085.0
6800;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;J Informatie en communicatie;2020;23.0;0.3;12122.0
6801;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;J Informatie en communicatie;2021;25.0;0.1;5190.0
6802;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;J Informatie en communicatie;2022;26.0;;
6803;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;J Informatie en communicatie;2023;21.0;0.2;10355.0
6804;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;K Financiële dienstverlening;2018;230.0;6.0;25930.0
6805;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;K Financiële dienstverlening;2019;256.0;6.0;23581.0
6806;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;K Financiële dienstverlening;2020;250.0;4.9;19670.0
6807;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;K Financiële dienstverlening;2021;249.0;5.5;21900.0
6808;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;K Financiële dienstverlening;2022;266.0;5.4;20232.0
6809;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;K Financiële dienstverlening;2023;294.0;4.6;15576.0
6810;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;L Verhuur en handel van onroerend goed;2018;45.0;0.8;17830.0
6811;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;L Verhuur en handel van onroerend goed;2019;70.0;1.6;22586.0
6812;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;L Verhuur en handel van onroerend goed;2020;63.0;1.2;18601.0
6813;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;L Verhuur en handel van onroerend goed;2021;62.0;1.2;19346.0
6814;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;L Verhuur en handel van onroerend goed;2022;75.0;1.4;19294.0
6815;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;L Verhuur en handel van onroerend goed;2023;64.0;1.2;19207.0
6816;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M Specialistische zakelijke diensten;2018;365.0;11.5;31517.0
6817;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M Specialistische zakelijke diensten;2019;304.0;8.0;26410.0
6818;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M Specialistische zakelijke diensten;2020;272.0;5.7;20819.0
6819;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M Specialistische zakelijke diensten;2021;270.0;6.7;24988.0
6820;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M Specialistische zakelijke diensten;2022;282.0;5.1;18083.0
6821;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M Specialistische zakelijke diensten;2023;306.0;5.2;16975.0
6822;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;N Verhuur en overige zakelijke diensten;2018;949.0;19.8;20827.0
6823;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;N Verhuur en overige zakelijke diensten;2019;1009.0;18.5;18327.0
6824;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;N Verhuur en overige zakelijke diensten;2020;986.0;14.9;15087.0
6825;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;N Verhuur en overige zakelijke diensten;2021;1033.0;18.6;18005.0
6826;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;N Verhuur en overige zakelijke diensten;2022;1043.0;17.0;16346.0
6827;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;N Verhuur en overige zakelijke diensten;2023;1065.0;16.3;15305.0
6828;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O Openbaar bestuur en overheidsdiensten;2018;21.0;0.1;7142.0
6829;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O Openbaar bestuur en overheidsdiensten;2019;19.0;0.1;7404.0
6830;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O Openbaar bestuur en overheidsdiensten;2020;19.0;0.1;5343.0
6831;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O Openbaar bestuur en overheidsdiensten;2021;22.0;0.1;4950.0
6832;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O Openbaar bestuur en overheidsdiensten;2022;23.0;0.2;7431.0
6833;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O Openbaar bestuur en overheidsdiensten;2023;23.0;0.1;6197.0
6834;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;P Onderwijs;2018;59.0;1.0;16326.0
6835;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;P Onderwijs;2019;62.0;0.9;13824.0
6836;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;P Onderwijs;2020;71.0;0.7;9178.0
6837;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;P Onderwijs;2021;71.0;0.6;9003.0
6838;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;P Onderwijs;2022;67.0;0.7;10227.0
6839;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;P Onderwijs;2023;70.0;0.8;10849.0
6840;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;Q Gezondheids- en welzijnszorg;2018;22.0;0.5;24403.0
6841;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;Q Gezondheids- en welzijnszorg;2019;19.0;0.3;17405.0
6842;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;Q Gezondheids- en welzijnszorg;2020;24.0;0.4;16686.0
6843;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;Q Gezondheids- en welzijnszorg;2021;31.0;0.6;19193.0
6844;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;Q Gezondheids- en welzijnszorg;2022;31.0;0.6;19071.0
6845;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;Q Gezondheids- en welzijnszorg;2023;30.0;0.7;22663.0
6846;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R Cultuur, sport en recreatie;2018;415.0;6.3;15240.0
6847;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R Cultuur, sport en recreatie;2019;413.0;5.2;12599.0
6848;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R Cultuur, sport en recreatie;2020;438.0;3.1;6965.0
6849;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R Cultuur, sport en recreatie;2021;370.0;2.4;6534.0
6850;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R Cultuur, sport en recreatie;2022;416.0;3.8;9252.0
6851;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R Cultuur, sport en recreatie;2023;428.0;4.2;9794.0
6852;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;S Overige dienstverlening;2018;66.0;1.6;23945.0
6853;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;S Overige dienstverlening;2019;62.0;1.0;16795.0
6854;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;S Overige dienstverlening;2020;62.0;0.8;12998.0
6855;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;S Overige dienstverlening;2021;53.0;0.7;12937.0
6856;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;S Overige dienstverlening;2022;70.0;1.5;21578.0
6857;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;S Overige dienstverlening;2023;71.0;1.1;14823.0
6858;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;SBI-code onbekend;2018;0.0;0.0;0.0
6859;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;SBI-code onbekend;2019;0.0;0.0;0.0
6860;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;SBI-code onbekend;2020;0.0;0.0;0.0
6861;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;SBI-code onbekend;2021;0.0;0.0;0.0
6862;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;SBI-code onbekend;2022;0.0;0.0;0.0
6863;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;SBI-code onbekend;2023;0.0;0.0;0.0
6864;Trekker voor oplegger;Milieuklasse: euro 0;A-U Alle economische activiteiten;2018;884.0;4.0;4581.0
6865;Trekker voor oplegger;Milieuklasse: euro 0;A-U Alle economische activiteiten;2019;848.0;3.3;3901.0
6866;Trekker voor oplegger;Milieuklasse: euro 0;A-U Alle economische activiteiten;2020;813.0;1.8;2206.0
6867;Trekker voor oplegger;Milieuklasse: euro 0;A-U Alle economische activiteiten;2021;788.0;2.2;2840.0
6868;Trekker voor oplegger;Milieuklasse: euro 0;A-U Alle economische activiteiten;2022;820.0;2.6;3171.0
6869;Trekker voor oplegger;Milieuklasse: euro 0;A-U Alle economische activiteiten;2023;815.0;3.0;3683.0
6870;Trekker voor oplegger;Milieuklasse: euro 0;B-E Nijverheid (geen bouw) en energie;2018;87.0;0.2;1911.0
6871;Trekker voor oplegger;Milieuklasse: euro 0;B-E Nijverheid (geen bouw) en energie;2019;77.0;0.1;1454.0
6872;Trekker voor oplegger;Milieuklasse: euro 0;B-E Nijverheid (geen bouw) en energie;2020;73.0;0.3;3462.0
6873;Trekker voor oplegger;Milieuklasse: euro 0;B-E Nijverheid (geen bouw) en energie;2021;72.0;0.1;1015.0
6874;Trekker voor oplegger;Milieuklasse: euro 0;B-E Nijverheid (geen bouw) en energie;2022;71.0;0.2;2653.0
6875;Trekker voor oplegger;Milieuklasse: euro 0;B-E Nijverheid (geen bouw) en energie;2023;70.0;0.2;2165.0
6876;Trekker voor oplegger;Milieuklasse: euro 0;G-I Handel, vervoer en horeca;2018;544.0;2.8;5058.0
6877;Trekker voor oplegger;Milieuklasse: euro 0;G-I Handel, vervoer en horeca;2019;510.0;2.3;4571.0
6878;Trekker voor oplegger;Milieuklasse: euro 0;G-I Handel, vervoer en horeca;2020;475.0;1.2;2471.0
6879;Trekker voor oplegger;Milieuklasse: euro 0;G-I Handel, vervoer en horeca;2021;459.0;1.5;3364.0
6880;Trekker voor oplegger;Milieuklasse: euro 0;G-I Handel, vervoer en horeca;2022;503.0;1.8;3534.0
6881;Trekker voor oplegger;Milieuklasse: euro 0;G-I Handel, vervoer en horeca;2023;484.0;2.5;5192.0
6882;Trekker voor oplegger;Milieuklasse: euro 0;M-N Zakelijke dienstverlening;2018;43.0;0.2;3779.0
6883;Trekker voor oplegger;Milieuklasse: euro 0;M-N Zakelijke dienstverlening;2019;47.0;0.1;2267.0
6884;Trekker voor oplegger;Milieuklasse: euro 0;M-N Zakelijke dienstverlening;2020;45.0;0.1;1384.0
6885;Trekker voor oplegger;Milieuklasse: euro 0;M-N Zakelijke dienstverlening;2021;38.0;0.0;705.0
6886;Trekker voor oplegger;Milieuklasse: euro 0;M-N Zakelijke dienstverlening;2022;53.0;0.2;4470.0
6887;Trekker voor oplegger;Milieuklasse: euro 0;M-N Zakelijke dienstverlening;2023;50.0;;
6888;Trekker voor oplegger;Milieuklasse: euro 0;O-Q Overheid en zorg;2018;7.0;;
6889;Trekker voor oplegger;Milieuklasse: euro 0;O-Q Overheid en zorg;2019;6.0;;
6890;Trekker voor oplegger;Milieuklasse: euro 0;O-Q Overheid en zorg;2020;5.0;0.0;170.0
6891;Trekker voor oplegger;Milieuklasse: euro 0;O-Q Overheid en zorg;2021;5.0;0.0;518.0
6892;Trekker voor oplegger;Milieuklasse: euro 0;O-Q Overheid en zorg;2022;3.0;;
6893;Trekker voor oplegger;Milieuklasse: euro 0;O-Q Overheid en zorg;2023;3.0;;
6894;Trekker voor oplegger;Milieuklasse: euro 0;R-U Cultuur, recreatie, overige diensten;2018;48.0;0.3;6351.0
6895;Trekker voor oplegger;Milieuklasse: euro 0;R-U Cultuur, recreatie, overige diensten;2019;46.0;0.2;3521.0
6896;Trekker voor oplegger;Milieuklasse: euro 0;R-U Cultuur, recreatie, overige diensten;2020;41.0;0.0;1027.0
6897;Trekker voor oplegger;Milieuklasse: euro 0;R-U Cultuur, recreatie, overige diensten;2021;39.0;0.2;5404.0
6898;Trekker voor oplegger;Milieuklasse: euro 0;R-U Cultuur, recreatie, overige diensten;2022;39.0;;
6899;Trekker voor oplegger;Milieuklasse: euro 0;R-U Cultuur, recreatie, overige diensten;2023;34.0;;
6900;Trekker voor oplegger;Milieuklasse: euro 0;A Landbouw, bosbouw en visserij;2018;31.0;;
6901;Trekker voor oplegger;Milieuklasse: euro 0;A Landbouw, bosbouw en visserij;2019;31.0;;
6902;Trekker voor oplegger;Milieuklasse: euro 0;A Landbouw, bosbouw en visserij;2020;28.0;0.0;1643.0
6903;Trekker voor oplegger;Milieuklasse: euro 0;A Landbouw, bosbouw en visserij;2021;28.0;0.0;1387.0
6904;Trekker voor oplegger;Milieuklasse: euro 0;A Landbouw, bosbouw en visserij;2022;29.0;;
6905;Trekker voor oplegger;Milieuklasse: euro 0;A Landbouw, bosbouw en visserij;2023;31.0;;
6906;Trekker voor oplegger;Milieuklasse: euro 0;B Delfstoffenwinning;2018;1.0;;
6907;Trekker voor oplegger;Milieuklasse: euro 0;B Delfstoffenwinning;2019;1.0;;
6908;Trekker voor oplegger;Milieuklasse: euro 0;B Delfstoffenwinning;2020;1.0;;
6909;Trekker voor oplegger;Milieuklasse: euro 0;B Delfstoffenwinning;2021;0.0;0.0;0.0
6910;Trekker voor oplegger;Milieuklasse: euro 0;B Delfstoffenwinning;2022;0.0;0.0;0.0
6911;Trekker voor oplegger;Milieuklasse: euro 0;B Delfstoffenwinning;2023;0.0;0.0;0.0
6912;Trekker voor oplegger;Milieuklasse: euro 0;C Industrie;2018;77.0;0.2;2031.0
6913;Trekker voor oplegger;Milieuklasse: euro 0;C Industrie;2019;70.0;0.1;1590.0
6914;Trekker voor oplegger;Milieuklasse: euro 0;C Industrie;2020;69.0;0.3;3654.0
6915;Trekker voor oplegger;Milieuklasse: euro 0;C Industrie;2021;70.0;0.1;1043.0
6916;Trekker voor oplegger;Milieuklasse: euro 0;C Industrie;2022;69.0;0.2;2728.0
6917;Trekker voor oplegger;Milieuklasse: euro 0;C Industrie;2023;64.0;0.1;2317.0
6918;Trekker voor oplegger;Milieuklasse: euro 0;D Energievoorziening;2018;1.0;;
6919;Trekker voor oplegger;Milieuklasse: euro 0;D Energievoorziening;2019;1.0;;
6920;Trekker voor oplegger;Milieuklasse: euro 0;D Energievoorziening;2020;1.0;;
6921;Trekker voor oplegger;Milieuklasse: euro 0;D Energievoorziening;2021;1.0;;
6922;Trekker voor oplegger;Milieuklasse: euro 0;D Energievoorziening;2022;1.0;;
6923;Trekker voor oplegger;Milieuklasse: euro 0;D Energievoorziening;2023;1.0;;
6924;Trekker voor oplegger;Milieuklasse: euro 0;E Waterbedrijven en afvalbeheer;2018;8.0;;
6925;Trekker voor oplegger;Milieuklasse: euro 0;E Waterbedrijven en afvalbeheer;2019;5.0;;
6926;Trekker voor oplegger;Milieuklasse: euro 0;E Waterbedrijven en afvalbeheer;2020;2.0;;
6927;Trekker voor oplegger;Milieuklasse: euro 0;E Waterbedrijven en afvalbeheer;2021;1.0;;
6928;Trekker voor oplegger;Milieuklasse: euro 0;E Waterbedrijven en afvalbeheer;2022;1.0;;
6929;Trekker voor oplegger;Milieuklasse: euro 0;E Waterbedrijven en afvalbeheer;2023;5.0;0.0;656.0
6930;Trekker voor oplegger;Milieuklasse: euro 0;F Bouwnijverheid;2018;53.0;0.4;7962.0
6931;Trekker voor oplegger;Milieuklasse: euro 0;F Bouwnijverheid;2019;58.0;0.4;6705.0
6932;Trekker voor oplegger;Milieuklasse: euro 0;F Bouwnijverheid;2020;55.0;0.1;2388.0
6933;Trekker voor oplegger;Milieuklasse: euro 0;F Bouwnijverheid;2021;51.0;0.2;4507.0
6934;Trekker voor oplegger;Milieuklasse: euro 0;F Bouwnijverheid;2022;45.0;;
6935;Trekker voor oplegger;Milieuklasse: euro 0;F Bouwnijverheid;2023;50.0;;
6936;Trekker voor oplegger;Milieuklasse: euro 0;G Handel;2018;262.0;0.6;2411.0
6937;Trekker voor oplegger;Milieuklasse: euro 0;G Handel;2019;228.0;0.5;2216.0
6938;Trekker voor oplegger;Milieuklasse: euro 0;G Handel;2020;208.0;0.3;1354.0
6939;Trekker voor oplegger;Milieuklasse: euro 0;G Handel;2021;200.0;0.4;2081.0
6940;Trekker voor oplegger;Milieuklasse: euro 0;G Handel;2022;218.0;0.7;3058.0
6941;Trekker voor oplegger;Milieuklasse: euro 0;G Handel;2023;230.0;1.7;7540.0
6942;Trekker voor oplegger;Milieuklasse: euro 0;H Vervoer en opslag;2018;271.0;2.1;7780.0
6943;Trekker voor oplegger;Milieuklasse: euro 0;H Vervoer en opslag;2019;272.0;1.8;6677.0
6944;Trekker voor oplegger;Milieuklasse: euro 0;H Vervoer en opslag;2020;257.0;0.9;3460.0
6945;Trekker voor oplegger;Milieuklasse: euro 0;H Vervoer en opslag;2021;251.0;1.1;4421.0
6946;Trekker voor oplegger;Milieuklasse: euro 0;H Vervoer en opslag;2022;277.0;1.1;4004.0
6947;Trekker voor oplegger;Milieuklasse: euro 0;H Vervoer en opslag;2023;245.0;0.8;3175.0
6948;Trekker voor oplegger;Milieuklasse: euro 0;I Horeca;2018;11.0;;
6949;Trekker voor oplegger;Milieuklasse: euro 0;I Horeca;2019;10.0;;
6950;Trekker voor oplegger;Milieuklasse: euro 0;I Horeca;2020;10.0;0.0;305.0
6951;Trekker voor oplegger;Milieuklasse: euro 0;I Horeca;2021;8.0;0.0;2271.0
6952;Trekker voor oplegger;Milieuklasse: euro 0;I Horeca;2022;8.0;;
6953;Trekker voor oplegger;Milieuklasse: euro 0;I Horeca;2023;9.0;;
6954;Trekker voor oplegger;Milieuklasse: euro 0;J Informatie en communicatie;2018;2.0;;
6955;Trekker voor oplegger;Milieuklasse: euro 0;J Informatie en communicatie;2019;2.0;;
6956;Trekker voor oplegger;Milieuklasse: euro 0;J Informatie en communicatie;2020;2.0;;
6957;Trekker voor oplegger;Milieuklasse: euro 0;J Informatie en communicatie;2021;2.0;;
6958;Trekker voor oplegger;Milieuklasse: euro 0;J Informatie en communicatie;2022;2.0;;
6959;Trekker voor oplegger;Milieuklasse: euro 0;J Informatie en communicatie;2023;3.0;;
6960;Trekker voor oplegger;Milieuklasse: euro 0;K Financiële dienstverlening;2018;59.0;0.2;2787.0
6961;Trekker voor oplegger;Milieuklasse: euro 0;K Financiële dienstverlening;2019;61.0;0.1;1196.0
6962;Trekker voor oplegger;Milieuklasse: euro 0;K Financiële dienstverlening;2020;75.0;0.0;466.0
6963;Trekker voor oplegger;Milieuklasse: euro 0;K Financiële dienstverlening;2021;78.0;0.1;803.0
6964;Trekker voor oplegger;Milieuklasse: euro 0;K Financiële dienstverlening;2022;55.0;;
6965;Trekker voor oplegger;Milieuklasse: euro 0;K Financiële dienstverlening;2023;70.0;;
6966;Trekker voor oplegger;Milieuklasse: euro 0;L Verhuur en handel van onroerend goed;2018;10.0;0.0;1977.0
6967;Trekker voor oplegger;Milieuklasse: euro 0;L Verhuur en handel van onroerend goed;2019;10.0;;
6968;Trekker voor oplegger;Milieuklasse: euro 0;L Verhuur en handel van onroerend goed;2020;14.0;0.0;3509.0
6969;Trekker voor oplegger;Milieuklasse: euro 0;L Verhuur en handel van onroerend goed;2021;16.0;0.0;2651.0
6970;Trekker voor oplegger;Milieuklasse: euro 0;L Verhuur en handel van onroerend goed;2022;20.0;;
6971;Trekker voor oplegger;Milieuklasse: euro 0;L Verhuur en handel van onroerend goed;2023;20.0;;
6972;Trekker voor oplegger;Milieuklasse: euro 0;M Specialistische zakelijke diensten;2018;20.0;0.1;3536.0
6973;Trekker voor oplegger;Milieuklasse: euro 0;M Specialistische zakelijke diensten;2019;21.0;0.1;3697.0
6974;Trekker voor oplegger;Milieuklasse: euro 0;M Specialistische zakelijke diensten;2020;23.0;0.0;2054.0
6975;Trekker voor oplegger;Milieuklasse: euro 0;M Specialistische zakelijke diensten;2021;23.0;0.0;687.0
6976;Trekker voor oplegger;Milieuklasse: euro 0;M Specialistische zakelijke diensten;2022;29.0;;
6977;Trekker voor oplegger;Milieuklasse: euro 0;M Specialistische zakelijke diensten;2023;27.0;;
6978;Trekker voor oplegger;Milieuklasse: euro 0;N Verhuur en overige zakelijke diensten;2018;23.0;;
6979;Trekker voor oplegger;Milieuklasse: euro 0;N Verhuur en overige zakelijke diensten;2019;26.0;;
6980;Trekker voor oplegger;Milieuklasse: euro 0;N Verhuur en overige zakelijke diensten;2020;22.0;0.0;684.0
6981;Trekker voor oplegger;Milieuklasse: euro 0;N Verhuur en overige zakelijke diensten;2021;15.0;0.0;732.0
6982;Trekker voor oplegger;Milieuklasse: euro 0;N Verhuur en overige zakelijke diensten;2022;24.0;;
6983;Trekker voor oplegger;Milieuklasse: euro 0;N Verhuur en overige zakelijke diensten;2023;23.0;;
6984;Trekker voor oplegger;Milieuklasse: euro 0;O Openbaar bestuur en overheidsdiensten;2018;0.0;0.0;0.0
6985;Trekker voor oplegger;Milieuklasse: euro 0;O Openbaar bestuur en overheidsdiensten;2019;0.0;0.0;0.0
6986;Trekker voor oplegger;Milieuklasse: euro 0;O Openbaar bestuur en overheidsdiensten;2020;0.0;0.0;0.0
6987;Trekker voor oplegger;Milieuklasse: euro 0;O Openbaar bestuur en overheidsdiensten;2021;0.0;0.0;0.0
6988;Trekker voor oplegger;Milieuklasse: euro 0;O Openbaar bestuur en overheidsdiensten;2022;0.0;0.0;0.0
6989;Trekker voor oplegger;Milieuklasse: euro 0;O Openbaar bestuur en overheidsdiensten;2023;0.0;0.0;0.0
6990;Trekker voor oplegger;Milieuklasse: euro 0;P Onderwijs;2018;4.0;;
6991;Trekker voor oplegger;Milieuklasse: euro 0;P Onderwijs;2019;3.0;;
6992;Trekker voor oplegger;Milieuklasse: euro 0;P Onderwijs;2020;1.0;;
6993;Trekker voor oplegger;Milieuklasse: euro 0;P Onderwijs;2021;1.0;;
6994;Trekker voor oplegger;Milieuklasse: euro 0;P Onderwijs;2022;0.0;0.0;0.0
6995;Trekker voor oplegger;Milieuklasse: euro 0;P Onderwijs;2023;1.0;;
6996;Trekker voor oplegger;Milieuklasse: euro 0;Q Gezondheids- en welzijnszorg;2018;3.0;;
