ID;Woonland;Sterklassen;RegioS;Perioden;Gasten_1;Overnachtingen_2
6394;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 oktober;17;35
6395;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 november;15;28
6396;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 december;14;28
6397;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 4e kwartaal;46;90
6398;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019;189;380
6399;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 januari;9;19
6400;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 februari;11;23
6401;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 maart;5;12
6402;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 1e kwartaal;26;54
6403;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 april;1;2
6404;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 mei;2;4
6405;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 juni;4;9
6406;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 2e kwartaal;7;15
6407;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 juli;10;23
6408;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 augustus;11;25
6409;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 september;6;12
6410;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 3e kwartaal;27;61
6411;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 oktober;2;4
6412;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 november;1;3
6413;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 december;1;3
6414;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020 4e kwartaal;5;10
6415;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2020;65;139
6416;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 januari;2;2
6417;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 februari;1;2
6418;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 maart;1;2
6419;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 1e kwartaal;4;7
6420;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 april;1;2
6421;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 mei;3;6
6422;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 juni;4;8
6423;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 2e kwartaal;9;16
6424;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 juli;8;17
6425;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 augustus;8;18
6426;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 september;8;19
6427;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 3e kwartaal;25;54
6428;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 oktober;10;22
6429;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 november;9;19
6430;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 december;3;7
6431;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021 4e kwartaal;22;48
6432;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2021;59;125
6433;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 januari;3;5
6434;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 februari;7;13
6435;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 maart;10;20
6436;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 1e kwartaal;19;37
6437;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 april;15;31
6438;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 mei;14;29
6439;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 juni;13;24
6440;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 2e kwartaal;42;83
6441;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 juli;18;34
6442;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 augustus;19;37
6443;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 september;12;25
6444;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 3e kwartaal;48;96
6445;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 oktober;15;29
6446;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 november;14;26
6447;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 december;15;30
6448;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022 4e kwartaal;43;85
6449;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2022;152;302
6450;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 januari;10;23
6451;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 februari;11;24
6452;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 maart;12;28
6453;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 1e kwartaal;33;75
6454;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 april;19;39
6455;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 mei;15;31
6456;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 juni;17;36
6457;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 2e kwartaal;51;106
6458;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 juli;18;38
6459;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 augustus;17;37
6460;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 september;17;37
6461;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 3e kwartaal;51;112
6462;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 oktober;16;39
6463;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 november;13;27
6464;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 december;13;30
6465;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023 4e kwartaal;41;96
6466;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2023;176;390
6467;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 januari;7;17
6468;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 februari;9;19
6469;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 maart;11;24
6470;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 1e kwartaal;27;60
6471;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 april;12;26
6472;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 mei;12;25
6473;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 juni;11;22
6474;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 2e kwartaal;35;74
6475;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 juli;12;25
6476;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 augustus;12;27
6477;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 september;11;24
6478;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 3e kwartaal;35;76
6479;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 oktober;10;23
6480;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 november;10;21
6481;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 december;9;19
6482;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024 4e kwartaal;29;63
6483;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2024;126;272
6484;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2025 januari;10;21
6485;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2025 februari;10;23
6486;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 januari;9;20
6487;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 februari;9;21
6488;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 maart;8;21
6489;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 1e kwartaal;26;62
6490;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 april;10;26
6491;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 mei;9;22
6492;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 juni;11;25
6493;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 2e kwartaal;30;74
6494;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 juli;10;23
6495;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 augustus;11;24
6496;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 september;9;23
6497;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 3e kwartaal;30;69
6498;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 oktober;10;25
6499;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 november;10;22
6500;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 december;9;21
6501;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017 4e kwartaal;29;68
6502;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2017;115;274
6503;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 januari;10;22
6504;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 februari;11;22
6505;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 maart;11;22
6506;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 1e kwartaal;32;66
6507;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 april;10;21
6508;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 mei;11;24
6509;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 juni;11;23
6510;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 2e kwartaal;32;67
6511;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 juli;11;22
6512;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 augustus;10;20
6513;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 september;9;20
6514;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 3e kwartaal;30;62
6515;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 oktober;12;24
6516;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 november;10;22
6517;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 december;9;20
6518;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018 4e kwartaal;31;66
6519;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2018;123;262
6520;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 januari;10;20
6521;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 februari;10;20
6522;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 maart;12;24
6523;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 1e kwartaal;32;64
6524;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 april;12;25
6525;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 mei;12;23
6526;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 juni;10;19
6527;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 2e kwartaal;33;67
6528;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 juli;11;22
6529;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 augustus;11;23
6530;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 september;10;20
6531;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 3e kwartaal;31;65
6532;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 oktober;12;24
6533;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 november;11;21
6534;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 december;11;22
6535;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019 4e kwartaal;34;67
6536;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2019;130;263
6537;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 januari;8;16
6538;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 februari;9;18
6539;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 maart;4;8
6540;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 1e kwartaal;21;42
6541;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 april;0;0
6542;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 mei;1;1
6543;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 juni;2;4
6544;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 2e kwartaal;3;6
6545;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 juli;6;12
6546;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 augustus;7;16
6547;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 september;4;8
6548;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 3e kwartaal;17;36
6549;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 oktober;2;3
6550;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 november;0;0
6551;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 december;1;1
6552;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020 4e kwartaal;3;5
6553;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2020;43;90
6554;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 januari;1;1
6555;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 februari;1;1
6556;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 maart;1;1
6557;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 1e kwartaal;2;3
6558;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 april;1;1
6559;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 mei;2;3
6560;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 juni;3;5
6561;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 2e kwartaal;5;9
6562;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 juli;4;10
6563;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 augustus;5;10
6564;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 september;5;12
6565;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 3e kwartaal;14;32
6566;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 oktober;7;15
6567;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 november;6;15
6568;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 december;2;5
6569;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021 4e kwartaal;15;35
6570;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2021;37;79
6571;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 januari;1;2
6572;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 februari;4;8
6573;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 maart;6;13
6574;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 1e kwartaal;11;24
6575;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 april;7;17
6576;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 mei;7;16
6577;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 juni;7;14
6578;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 2e kwartaal;21;47
6579;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 juli;8;18
6580;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 augustus;8;18
6581;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 september;6;15
6582;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 3e kwartaal;23;51
6583;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 oktober;8;17
6584;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 november;8;17
6585;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 december;9;21
6586;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022 4e kwartaal;24;55
6587;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2022;79;177
6588;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 januari;8;19
6589;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 februari;9;21
6590;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 maart;9;21
6591;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 1e kwartaal;26;62
6592;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 april;12;27
6593;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 mei;9;22
6594;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 juni;13;27
6595;Europa exclusief Nederland;Accommodaties met 1 ster;Amsterdam;2023 2e kwartaal;34;75
