ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
5441;Nederland inclusief niet in te delen;Ambt Montfort;2011 december;0.0;
5442;Nederland inclusief niet in te delen;Ambt Montfort;2012 december;0.0;
5443;Nederland inclusief niet in te delen;Ambt Montfort;2013 december;0.0;
5444;Nederland inclusief niet in te delen;Ambt Montfort;2014 december;0.0;
5445;Nederland inclusief niet in te delen;Ameland;2006 december;1.3;
5446;Nederland inclusief niet in te delen;Ameland;2007 december;1.4;
5447;Nederland inclusief niet in te delen;Ameland;2008 december;1.4;
5448;Nederland inclusief niet in te delen;Ameland;2009 december;1.4;
5449;Nederland inclusief niet in te delen;Ameland;2010 december;1.4;
5450;Nederland inclusief niet in te delen;Ameland;2011 december;1.5;
5451;Nederland inclusief niet in te delen;Ameland;2012 december;1.5;
5452;Nederland inclusief niet in te delen;Ameland;2013 december;1.4;
5453;Nederland inclusief niet in te delen;Ameland;2014 december;1.4;
5454;Nederland inclusief niet in te delen;Amersfoort;2006 december;85.1;
5455;Nederland inclusief niet in te delen;Amersfoort;2007 december;87.5;
5456;Nederland inclusief niet in te delen;Amersfoort;2008 december;84.0;
5457;Nederland inclusief niet in te delen;Amersfoort;2009 december;81.7;
5458;Nederland inclusief niet in te delen;Amersfoort;2010 december;84.9;
5459;Nederland inclusief niet in te delen;Amersfoort;2011 december;86.8;
5460;Nederland inclusief niet in te delen;Amersfoort;2012 december;84.2;
5461;Nederland inclusief niet in te delen;Amersfoort;2013 december;84.0;
5462;Nederland inclusief niet in te delen;Amersfoort;2014 december;83.6;
5463;Nederland inclusief niet in te delen;Amstelveen;2006 december;39.9;
5464;Nederland inclusief niet in te delen;Amstelveen;2007 december;44.1;
5465;Nederland inclusief niet in te delen;Amstelveen;2008 december;44.5;
5466;Nederland inclusief niet in te delen;Amstelveen;2009 december;45.1;
5467;Nederland inclusief niet in te delen;Amstelveen;2010 december;42.4;
5468;Nederland inclusief niet in te delen;Amstelveen;2011 december;42.6;
5469;Nederland inclusief niet in te delen;Amstelveen;2012 december;40.5;
5470;Nederland inclusief niet in te delen;Amstelveen;2013 december;37.6;
5471;Nederland inclusief niet in te delen;Amstelveen;2014 december;39.6;
5472;Nederland inclusief niet in te delen;Amsterdam;2006 december;518.7;
5473;Nederland inclusief niet in te delen;Amsterdam;2007 december;523.0;
5474;Nederland inclusief niet in te delen;Amsterdam;2008 december;516.0;
5475;Nederland inclusief niet in te delen;Amsterdam;2009 december;513.6;
5476;Nederland inclusief niet in te delen;Amsterdam;2010 december;530.3;
5477;Nederland inclusief niet in te delen;Amsterdam;2011 december;549.1;
5478;Nederland inclusief niet in te delen;Amsterdam;2012 december;534.8;
5479;Nederland inclusief niet in te delen;Amsterdam;2013 december;535.8;
5480;Nederland inclusief niet in te delen;Amsterdam;2014 december;549.2;
5481;Nederland inclusief niet in te delen;Andijk;2006 december;2.1;
5482;Nederland inclusief niet in te delen;Andijk;2007 december;2.3;
5483;Nederland inclusief niet in te delen;Andijk;2008 december;2.3;
5484;Nederland inclusief niet in te delen;Andijk;2009 december;2.4;
5485;Nederland inclusief niet in te delen;Andijk;2010 december;2.3;
5486;Nederland inclusief niet in te delen;Andijk;2011 december;0.0;
5487;Nederland inclusief niet in te delen;Andijk;2012 december;0.0;
5488;Nederland inclusief niet in te delen;Andijk;2013 december;0.0;
5489;Nederland inclusief niet in te delen;Andijk;2014 december;0.0;
5490;Nederland inclusief niet in te delen;Anna Paulowna;2006 december;3.6;
5491;Nederland inclusief niet in te delen;Anna Paulowna;2007 december;3.5;
5492;Nederland inclusief niet in te delen;Anna Paulowna;2008 december;3.3;
5493;Nederland inclusief niet in te delen;Anna Paulowna;2009 december;3.1;
5494;Nederland inclusief niet in te delen;Anna Paulowna;2010 december;3.2;
5495;Nederland inclusief niet in te delen;Anna Paulowna;2011 december;3.4;
5496;Nederland inclusief niet in te delen;Anna Paulowna;2012 december;0.0;
5497;Nederland inclusief niet in te delen;Anna Paulowna;2013 december;0.0;
5498;Nederland inclusief niet in te delen;Anna Paulowna;2014 december;0.0;
5499;Nederland inclusief niet in te delen;Apeldoorn;2006 december;89.3;
5500;Nederland inclusief niet in te delen;Apeldoorn;2007 december;94.0;
5501;Nederland inclusief niet in te delen;Apeldoorn;2008 december;92.1;
5502;Nederland inclusief niet in te delen;Apeldoorn;2009 december;93.0;
5503;Nederland inclusief niet in te delen;Apeldoorn;2010 december;91.4;
5504;Nederland inclusief niet in te delen;Apeldoorn;2011 december;93.5;
5505;Nederland inclusief niet in te delen;Apeldoorn;2012 december;95.0;
5506;Nederland inclusief niet in te delen;Apeldoorn;2013 december;91.3;
5507;Nederland inclusief niet in te delen;Apeldoorn;2014 december;88.3;
5508;Nederland inclusief niet in te delen;Appingedam;2006 december;3.4;
5509;Nederland inclusief niet in te delen;Appingedam;2007 december;3.5;
5510;Nederland inclusief niet in te delen;Appingedam;2008 december;3.2;
5511;Nederland inclusief niet in te delen;Appingedam;2009 december;3.1;
5512;Nederland inclusief niet in te delen;Appingedam;2010 december;3.4;
5513;Nederland inclusief niet in te delen;Appingedam;2011 december;3.7;
5514;Nederland inclusief niet in te delen;Appingedam;2012 december;3.1;
5515;Nederland inclusief niet in te delen;Appingedam;2013 december;3.1;
5516;Nederland inclusief niet in te delen;Appingedam;2014 december;3.1;
5517;Nederland inclusief niet in te delen;Arcen en Velden;2006 december;3.2;
5518;Nederland inclusief niet in te delen;Arcen en Velden;2007 december;3.4;
5519;Nederland inclusief niet in te delen;Arcen en Velden;2008 december;3.2;
5520;Nederland inclusief niet in te delen;Arcen en Velden;2009 december;2.8;
5521;Nederland inclusief niet in te delen;Arcen en Velden;2010 december;0.0;
5522;Nederland inclusief niet in te delen;Arcen en Velden;2011 december;0.0;
5523;Nederland inclusief niet in te delen;Arcen en Velden;2012 december;0.0;
5524;Nederland inclusief niet in te delen;Arcen en Velden;2013 december;0.0;
5525;Nederland inclusief niet in te delen;Arcen en Velden;2014 december;0.0;
5526;Nederland inclusief niet in te delen;Arnhem;2006 december;103.6;
5527;Nederland inclusief niet in te delen;Arnhem;2007 december;107.3;
5528;Nederland inclusief niet in te delen;Arnhem;2008 december;105.6;
5529;Nederland inclusief niet in te delen;Arnhem;2009 december;104.7;
5530;Nederland inclusief niet in te delen;Arnhem;2010 december;107.9;
5531;Nederland inclusief niet in te delen;Arnhem;2011 december;108.5;
5532;Nederland inclusief niet in te delen;Arnhem;2012 december;104.9;
5533;Nederland inclusief niet in te delen;Arnhem;2013 december;97.2;
5534;Nederland inclusief niet in te delen;Arnhem;2014 december;98.9;
5535;Nederland inclusief niet in te delen;Assen;2006 december;39.2;
5536;Nederland inclusief niet in te delen;Assen;2007 december;40.3;
5537;Nederland inclusief niet in te delen;Assen;2008 december;40.2;
5538;Nederland inclusief niet in te delen;Assen;2009 december;39.7;
5539;Nederland inclusief niet in te delen;Assen;2010 december;42.5;
5540;Nederland inclusief niet in te delen;Assen;2011 december;40.4;
5541;Nederland inclusief niet in te delen;Assen;2012 december;39.6;
5542;Nederland inclusief niet in te delen;Assen;2013 december;38.6;
5543;Nederland inclusief niet in te delen;Assen;2014 december;38.8;
5544;Nederland inclusief niet in te delen;Asten;2006 december;8.0;
5545;Nederland inclusief niet in te delen;Asten;2007 december;7.2;
5546;Nederland inclusief niet in te delen;Asten;2008 december;7.4;
5547;Nederland inclusief niet in te delen;Asten;2009 december;7.3;
5548;Nederland inclusief niet in te delen;Asten;2010 december;7.3;
5549;Nederland inclusief niet in te delen;Asten;2011 december;7.4;
5550;Nederland inclusief niet in te delen;Asten;2012 december;7.2;
5551;Nederland inclusief niet in te delen;Asten;2013 december;7.0;
5552;Nederland inclusief niet in te delen;Asten;2014 december;6.9;
5553;Nederland inclusief niet in te delen;Baarle-Nassau;2006 december;2.4;
5554;Nederland inclusief niet in te delen;Baarle-Nassau;2007 december;2.5;
5555;Nederland inclusief niet in te delen;Baarle-Nassau;2008 december;2.4;
5556;Nederland inclusief niet in te delen;Baarle-Nassau;2009 december;2.3;
5557;Nederland inclusief niet in te delen;Baarle-Nassau;2010 december;2.6;
5558;Nederland inclusief niet in te delen;Baarle-Nassau;2011 december;2.7;
5559;Nederland inclusief niet in te delen;Baarle-Nassau;2012 december;2.6;
5560;Nederland inclusief niet in te delen;Baarle-Nassau;2013 december;2.6;
5561;Nederland inclusief niet in te delen;Baarle-Nassau;2014 december;2.5;
5562;Nederland inclusief niet in te delen;Baarn;2006 december;12.5;
5563;Nederland inclusief niet in te delen;Baarn;2007 december;12.0;
5564;Nederland inclusief niet in te delen;Baarn;2008 december;12.3;
5565;Nederland inclusief niet in te delen;Baarn;2009 december;11.9;
5566;Nederland inclusief niet in te delen;Baarn;2010 december;11.8;
5567;Nederland inclusief niet in te delen;Baarn;2011 december;12.3;
5568;Nederland inclusief niet in te delen;Baarn;2012 december;11.7;
5569;Nederland inclusief niet in te delen;Baarn;2013 december;11.5;
5570;Nederland inclusief niet in te delen;Baarn;2014 december;11.9;
5571;Nederland inclusief niet in te delen;Barendrecht;2006 december;20.3;
5572;Nederland inclusief niet in te delen;Barendrecht;2007 december;22.6;
5573;Nederland inclusief niet in te delen;Barendrecht;2008 december;23.1;
5574;Nederland inclusief niet in te delen;Barendrecht;2009 december;23.0;
5575;Nederland inclusief niet in te delen;Barendrecht;2010 december;24.8;
5576;Nederland inclusief niet in te delen;Barendrecht;2011 december;24.9;
5577;Nederland inclusief niet in te delen;Barendrecht;2012 december;24.1;
5578;Nederland inclusief niet in te delen;Barendrecht;2013 december;23.0;
5579;Nederland inclusief niet in te delen;Barendrecht;2014 december;22.4;
5580;Nederland inclusief niet in te delen;Barneveld;2006 december;24.2;
5581;Nederland inclusief niet in te delen;Barneveld;2007 december;25.2;
5582;Nederland inclusief niet in te delen;Barneveld;2008 december;26.6;
5583;Nederland inclusief niet in te delen;Barneveld;2009 december;25.7;
5584;Nederland inclusief niet in te delen;Barneveld;2010 december;28.8;
5585;Nederland inclusief niet in te delen;Barneveld;2011 december;29.8;
5586;Nederland inclusief niet in te delen;Barneveld;2012 december;29.0;
5587;Nederland inclusief niet in te delen;Barneveld;2013 december;28.4;
5588;Nederland inclusief niet in te delen;Barneveld;2014 december;29.2;
5589;Nederland inclusief niet in te delen;Bedum;2006 december;3.3;
5590;Nederland inclusief niet in te delen;Bedum;2007 december;3.5;
5591;Nederland inclusief niet in te delen;Bedum;2008 december;3.4;
5592;Nederland inclusief niet in te delen;Bedum;2009 december;3.2;
5593;Nederland inclusief niet in te delen;Bedum;2010 december;3.4;
5594;Nederland inclusief niet in te delen;Bedum;2011 december;3.2;
5595;Nederland inclusief niet in te delen;Bedum;2012 december;3.2;
5596;Nederland inclusief niet in te delen;Bedum;2013 december;3.2;
5597;Nederland inclusief niet in te delen;Bedum;2014 december;3.1;
5598;Nederland inclusief niet in te delen;Beek (L.);2006 december;6.5;
5599;Nederland inclusief niet in te delen;Beek (L.);2007 december;7.1;
5600;Nederland inclusief niet in te delen;Beek (L.);2008 december;6.7;
5601;Nederland inclusief niet in te delen;Beek (L.);2009 december;7.0;
5602;Nederland inclusief niet in te delen;Beek (L.);2010 december;6.5;
5603;Nederland inclusief niet in te delen;Beek (L.);2011 december;7.9;
5604;Nederland inclusief niet in te delen;Beek (L.);2012 december;7.4;
5605;Nederland inclusief niet in te delen;Beek (L.);2013 december;7.6;
5606;Nederland inclusief niet in te delen;Beek (L.);2014 december;7.4;
5607;Nederland inclusief niet in te delen;Beemster;2006 december;3.1;
5608;Nederland inclusief niet in te delen;Beemster;2007 december;3.0;
5609;Nederland inclusief niet in te delen;Beemster;2008 december;3.1;
5610;Nederland inclusief niet in te delen;Beemster;2009 december;3.1;
5611;Nederland inclusief niet in te delen;Beemster;2010 december;3.1;
5612;Nederland inclusief niet in te delen;Beemster;2011 december;2.8;
5613;Nederland inclusief niet in te delen;Beemster;2012 december;3.1;
5614;Nederland inclusief niet in te delen;Beemster;2013 december;2.9;
5615;Nederland inclusief niet in te delen;Beemster;2014 december;2.8;
5616;Nederland inclusief niet in te delen;Beesel;2006 december;3.2;
5617;Nederland inclusief niet in te delen;Beesel;2007 december;3.0;
5618;Nederland inclusief niet in te delen;Beesel;2008 december;3.4;
5619;Nederland inclusief niet in te delen;Beesel;2009 december;3.0;
5620;Nederland inclusief niet in te delen;Beesel;2010 december;3.1;
5621;Nederland inclusief niet in te delen;Beesel;2011 december;3.0;
5622;Nederland inclusief niet in te delen;Beesel;2012 december;3.2;
5623;Nederland inclusief niet in te delen;Beesel;2013 december;3.0;
5624;Nederland inclusief niet in te delen;Beesel;2014 december;3.3;
5625;Nederland inclusief niet in te delen;Bellingwedde;2006 december;1.5;
5626;Nederland inclusief niet in te delen;Bellingwedde;2007 december;2.4;
5627;Nederland inclusief niet in te delen;Bellingwedde;2008 december;2.0;
5628;Nederland inclusief niet in te delen;Bellingwedde;2009 december;1.9;
5629;Nederland inclusief niet in te delen;Bellingwedde;2010 december;1.9;
5630;Nederland inclusief niet in te delen;Bellingwedde;2011 december;2.1;
5631;Nederland inclusief niet in te delen;Bellingwedde;2012 december;1.8;
5632;Nederland inclusief niet in te delen;Bellingwedde;2013 december;1.8;
5633;Nederland inclusief niet in te delen;Bellingwedde;2014 december;2.0;
5634;Nederland inclusief niet in te delen;Bennebroek;2006 december;1.6;
5635;Nederland inclusief niet in te delen;Bennebroek;2007 december;1.3;
5636;Nederland inclusief niet in te delen;Bennebroek;2008 december;1.2;
5637;Nederland inclusief niet in te delen;Bennebroek;2009 december;0.0;
5638;Nederland inclusief niet in te delen;Bennebroek;2010 december;0.0;
5639;Nederland inclusief niet in te delen;Bennebroek;2011 december;0.0;
5640;Nederland inclusief niet in te delen;Bennebroek;2012 december;0.0;
5641;Nederland inclusief niet in te delen;Bennebroek;2013 december;0.0;
5642;Nederland inclusief niet in te delen;Bennebroek;2014 december;0.0;
5643;Nederland inclusief niet in te delen;Bergambacht;2006 december;3.4;
5644;Nederland inclusief niet in te delen;Bergambacht;2007 december;3.6;
5645;Nederland inclusief niet in te delen;Bergambacht;2008 december;3.7;
5646;Nederland inclusief niet in te delen;Bergambacht;2009 december;3.8;
5647;Nederland inclusief niet in te delen;Bergambacht;2010 december;3.8;
5648;Nederland inclusief niet in te delen;Bergambacht;2011 december;4.1;
5649;Nederland inclusief niet in te delen;Bergambacht;2012 december;3.8;
5650;Nederland inclusief niet in te delen;Bergambacht;2013 december;3.5;
5651;Nederland inclusief niet in te delen;Bergambacht;2014 december;4.3;
5652;Nederland inclusief niet in te delen;Bergeijk;2006 december;6.7;
5653;Nederland inclusief niet in te delen;Bergeijk;2007 december;6.6;
5654;Nederland inclusief niet in te delen;Bergeijk;2008 december;6.7;
5655;Nederland inclusief niet in te delen;Bergeijk;2009 december;6.4;
5656;Nederland inclusief niet in te delen;Bergeijk;2010 december;6.1;
5657;Nederland inclusief niet in te delen;Bergeijk;2011 december;6.8;
5658;Nederland inclusief niet in te delen;Bergeijk;2012 december;6.5;
5659;Nederland inclusief niet in te delen;Bergeijk;2013 december;6.5;
5660;Nederland inclusief niet in te delen;Bergeijk;2014 december;6.3;
5661;Nederland inclusief niet in te delen;Bergen (L.);2006 december;3.1;
5662;Nederland inclusief niet in te delen;Bergen (L.);2007 december;3.3;
5663;Nederland inclusief niet in te delen;Bergen (L.);2008 december;3.3;
5664;Nederland inclusief niet in te delen;Bergen (L.);2009 december;3.4;
5665;Nederland inclusief niet in te delen;Bergen (L.);2010 december;3.4;
5666;Nederland inclusief niet in te delen;Bergen (L.);2011 december;3.5;
5667;Nederland inclusief niet in te delen;Bergen (L.);2012 december;3.4;
5668;Nederland inclusief niet in te delen;Bergen (L.);2013 december;3.4;
5669;Nederland inclusief niet in te delen;Bergen (L.);2014 december;3.6;
5670;Nederland inclusief niet in te delen;Bergen (NH.);2006 december;7.8;
5671;Nederland inclusief niet in te delen;Bergen (NH.);2007 december;8.1;
5672;Nederland inclusief niet in te delen;Bergen (NH.);2008 december;7.3;
5673;Nederland inclusief niet in te delen;Bergen (NH.);2009 december;7.3;
5674;Nederland inclusief niet in te delen;Bergen (NH.);2010 december;7.2;
5675;Nederland inclusief niet in te delen;Bergen (NH.);2011 december;7.1;
5676;Nederland inclusief niet in te delen;Bergen (NH.);2012 december;7.0;
