ID;SOKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;EconomischeOmvangSO_2;OppervlakteCultuurgrond_3
3427;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2002;460;87621;23522
3428;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2003;415;85924;22925
3429;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2004;385;81610;21871
3430;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2005;360;76140;20607
3431;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2006;330;66694;17681
3432;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2007;315;66264;18825
3433;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2008;315;70142;18567
3434;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2009;275;69226;18986
3435;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2010;265;72014;18497
3436;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2011;250;68357;17515
3437;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2012;235;68935;17572
3438;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2013;245;72485;16529
3439;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2014;220;74713;16726
3440;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2015;205;71495;15134
3441;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2016;205;112880;16950
3442;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2017;220;115268;17984
3443;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2018;210;104125;17129
3444;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2019;210;118732;18836
3445;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2020;200;114460;17895
3446;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2021;190;106661;16275
3447;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2022;185;100887;16177
3448;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2023;210;123533;17843
3449;Alle SO-klassen;Totaal Gewas/veecombinaties;Noord-Nederland (LD);2024;190;111067;17503
3450;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2000;765;110498;19987
3451;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2001;680;99391;18393
3452;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2002;685;106444;19771
3453;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2003;650;107339;19512
3454;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2004;600;105968;20134
3455;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2005;545;95846;18416
3456;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2006;545;91398;17043
3457;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2007;500;92101;16811
3458;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2008;500;100655;16579
3459;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2009;485;93734;16971
3460;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2010;450;92027;15767
3461;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2011;425;86845;15106
3462;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2012;395;81968;14532
3463;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2013;395;85466;13712
3464;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2014;400;94312;14895
3465;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2015;375;105390;15079
3466;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2016;370;119348;14987
3467;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2017;410;125187;16313
3468;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2018;400;127266;16350
3469;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2019;420;123725;16798
3470;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2020;420;129467;17449
3471;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2021;385;112166;15824
3472;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2022;350;127243;16543
3473;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2023;410;145545;17252
3474;Alle SO-klassen;Totaal Gewas/veecombinaties;Oost-Nederland (LD);2024;370;140790;16746
3475;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2000;650;109380;23300
3476;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2001;580;106064;22845
3477;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2002;580;113187;24065
3478;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2003;490;92498;20110
3479;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2004;490;85307;19790
3480;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2005;440;75898;16711
3481;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2006;435;69304;16016
3482;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2007;410;66976;15826
3483;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2008;395;66745;16091
3484;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2009;375;61614;15174
3485;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2010;355;61501;14034
3486;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2011;355;56440;14525
3487;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2012;320;56647;13835
3488;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2013;310;57196;13732
3489;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2014;270;50399;11885
3490;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2015;245;50571;10531
3491;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2016;230;66669;10892
3492;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2017;250;72027;11755
3493;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2018;235;70436;12338
3494;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2019;235;68953;12351
3495;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2020;240;69570;12210
3496;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2021;225;69964;11962
3497;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2022;190;63974;10975
3498;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2023;220;72934;11887
3499;Alle SO-klassen;Totaal Gewas/veecombinaties;West-Nederland (LD);2024;230;84659;12146
3500;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2000;1240;189537;32095
3501;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2001;1180;165027;28031
3502;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2002;1180;192834;30406
3503;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2003;1050;181521;29455
3504;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2004;1040;181771;31530
3505;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2005;945;165388;26321
3506;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2006;945;185064;28489
3507;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2007;875;187895;27998
3508;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2008;840;190956;27571
3509;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2009;800;187427;26659
3510;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2010;785;209009;26458
3511;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2011;765;210715;26837
3512;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2012;725;186966;24830
3513;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2013;675;190847;21663
3514;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2014;655;192357;21579
3515;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2015;625;175130;20468
3516;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2016;625;205156;22197
3517;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2017;680;250540;26582
3518;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2018;665;230018;26602
3519;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2019;665;205320;25099
3520;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2020;600;192544;24119
3521;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2021;600;196726;23841
3522;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2022;515;183645;21997
3523;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2023;585;215086;23463
3524;Alle SO-klassen;Totaal Gewas/veecombinaties;Zuid-Nederland (LD);2024;515;211260;21493
3525;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2000;175;33808;9399
3526;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2001;170;33758;9535
3527;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2002;175;33554;9544
3528;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2003;145;31079;8570
3529;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2004;135;29524;8055
3530;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2005;120;27506;7706
3531;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2006;125;26354;7180
3532;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2007;120;25929;7710
3533;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2008;115;29900;7961
3534;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2009;100;30014;8778
3535;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2010;95;28464;7820
3536;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2011;95;25550;7547
3537;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2012;90;27909;7827
3538;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2013;85;26765;7081
3539;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2014;75;26501;6751
3540;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2015;80;28774;7017
3541;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2016;75;46162;7313
3542;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2017;85;47926;7714
3543;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2018;80;46600;8240
3544;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2019;80;53346;8311
3545;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2020;70;44010;7552
3546;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2021;70;40556;6919
3547;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2022;65;41266;7209
3548;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2023;75;52156;8069
3549;Alle SO-klassen;Totaal Gewas/veecombinaties;Groningen (PV);2024;75;51255;8469
3550;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2000;90;19767;3349
3551;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2001;70;14342;2520
3552;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2002;70;13894;2572
3553;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2003;65;14569;2711
3554;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2004;70;16679;3234
3555;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2005;70;14784;2920
3556;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2006;55;11341;2310
3557;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2007;45;11788;2203
3558;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2008;50;11583;2206
3559;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2009;55;13357;2629
3560;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2010;45;11637;2088
3561;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2011;45;14172;2321
3562;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2012;45;12623;2295
3563;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2013;45;16043;2388
3564;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2014;40;14922;2086
3565;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2015;30;9866;1341
3566;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2016;35;19536;2163
3567;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2017;25;16070;1987
3568;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2018;35;16342;1826
3569;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2019;30;15782;2503
3570;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2020;40;22133;2693
3571;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2021;35;20621;2386
3572;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2022;30;16345;1867
3573;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2023;40;20352;2376
3574;Alle SO-klassen;Totaal Gewas/veecombinaties;Fryslân (PV);2024;30;17667;2147
3575;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2000;265;46482;12620
3576;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2001;220;36208;10850
3577;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2002;215;40174;11406
3578;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2003;205;40277;11644
3579;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2004;180;35407;10582
3580;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2005;170;33850;9981
3581;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2006;155;28999;8190
3582;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2007;150;28546;8912
3583;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2008;145;28660;8399
3584;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2009;120;25856;7579
3585;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2010;130;31913;8589
3586;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2011;115;28635;7648
3587;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2012;105;28403;7451
3588;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2013;110;29677;7060
3589;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2014;105;33291;7889
3590;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2015;95;32855;6776
3591;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2016;95;47183;7475
3592;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2017;105;51272;8283
3593;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2018;100;41183;7063
3594;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2019;100;49605;8023
3595;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2020;95;48317;7649
3596;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2021;85;45484;6970
3597;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2022;90;43276;7102
3598;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2023;95;51025;7399
3599;Alle SO-klassen;Totaal Gewas/veecombinaties;Drenthe (PV);2024;85;42144;6887
3600;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2000;205;22642;4915
3601;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2001;145;15074;3946
3602;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2002;160;17627;4187
3603;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2003;150;18204;4117
3604;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2004;135;20370;4503
3605;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2005;110;18181;4003
3606;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2006;110;18955;4087
3607;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2007;110;16222;3634
3608;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2008;105;16819;3391
3609;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2009;105;17008;3363
3610;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2010;90;14433;2803
3611;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2011;95;14556;2882
3612;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2012;90;17738;2993
3613;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2013;105;19789;3358
3614;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2014;100;23872;3729
3615;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2015;95;28629;3675
3616;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2016;105;29309;3441
3617;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2017;125;33311;4240
3618;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2018;115;29446;4078
3619;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2019;110;25588;3905
3620;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2020;125;33607;4637
3621;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2021;120;26173;3986
3622;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2022;100;39102;4616
3623;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2023;130;38962;5046
3624;Alle SO-klassen;Totaal Gewas/veecombinaties;Overijssel (PV);2024;115;34204;4388
3625;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2000;145;48431;7110
3626;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2001;145;46890;6793
3627;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2002;150;49710;7044
3628;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2003;150;51429;7243
3629;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2004;140;50926;7487
3630;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2005;130;44930;6466
3631;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2006;120;41920;6464
3632;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2007;125;45339;7111
3633;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2008;115;43993;6501
3634;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2009;115;43996;6760
3635;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2010;105;45177;6521
3636;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2011;100;43876;6194
3637;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2012;95;39080;5709
3638;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2013;80;42496;5135
3639;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2014;80;42702;5564
3640;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2015;85;49129;6088
3641;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2016;85;61995;6477
3642;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2017;75;54951;5687
3643;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2018;80;60211;6193
3644;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2019;80;62499;6630
3645;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2020;75;58232;6177
3646;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2021;65;54380;5539
3647;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2022;70;63472;6392
3648;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2023;65;67001;5798
3649;Alle SO-klassen;Totaal Gewas/veecombinaties;Flevoland (PV);2024;65;74794;6320
3650;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2000;420;39425;7962
3651;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2001;390;37427;7654
3652;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2002;380;39108;8540
3653;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2003;350;37706;8152
3654;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2004;330;34671;8144
3655;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2005;305;32736;7946
3656;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2006;310;30523;6492
3657;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2007;265;30539;6066
3658;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2008;280;39844;6686
3659;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2009;260;32730;6847
3660;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2010;260;32417;6444
3661;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2011;230;28414;6030
3662;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2012;210;25150;5830
3663;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2013;210;23181;5219
3664;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2014;225;27738;5602
3665;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2015;195;27632;5316
3666;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2016;185;28045;5069
3667;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2017;210;36926;6386
3668;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2018;205;37609;6079
3669;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2019;230;35639;6264
3670;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2020;220;37628;6635
3671;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2021;200;31613;6299
3672;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2022;180;24668;5535
3673;Alle SO-klassen;Totaal Gewas/veecombinaties;Gelderland (PV);2023;215;39582;6408
