ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
5655;0125 Fokken en houden van overige dieren;Maastricht (SG);2009, 1 januari;0
5656;013 Akker- en/of tuinbouw in ..;Nederland;2006, 1 januari;4030
5657;013 Akker- en/of tuinbouw in ..;Nederland;2007, 1 januari;3835
5658;013 Akker- en/of tuinbouw in ..;Nederland;2008, 1 januari;3815
5659;013 Akker- en/of tuinbouw in ..;Nederland;2009, 1 januari;3715
5660;013 Akker- en/of tuinbouw in ..;Noord-Nederland (LD);2006, 1 januari;580
5661;013 Akker- en/of tuinbouw in ..;Noord-Nederland (LD);2007, 1 januari;530
5662;013 Akker- en/of tuinbouw in ..;Noord-Nederland (LD);2008, 1 januari;525
5663;013 Akker- en/of tuinbouw in ..;Noord-Nederland (LD);2009, 1 januari;520
5664;013 Akker- en/of tuinbouw in ..;Oost-Nederland (LD);2006, 1 januari;1250
5665;013 Akker- en/of tuinbouw in ..;Oost-Nederland (LD);2007, 1 januari;1180
5666;013 Akker- en/of tuinbouw in ..;Oost-Nederland (LD);2008, 1 januari;1130
5667;013 Akker- en/of tuinbouw in ..;Oost-Nederland (LD);2009, 1 januari;1125
5668;013 Akker- en/of tuinbouw in ..;West-Nederland (LD);2006, 1 januari;640
5669;013 Akker- en/of tuinbouw in ..;West-Nederland (LD);2007, 1 januari;610
5670;013 Akker- en/of tuinbouw in ..;West-Nederland (LD);2008, 1 januari;600
5671;013 Akker- en/of tuinbouw in ..;West-Nederland (LD);2009, 1 januari;585
5672;013 Akker- en/of tuinbouw in ..;Zuid-Nederland (LD);2006, 1 januari;1560
5673;013 Akker- en/of tuinbouw in ..;Zuid-Nederland (LD);2007, 1 januari;1520
5674;013 Akker- en/of tuinbouw in ..;Zuid-Nederland (LD);2008, 1 januari;1560
5675;013 Akker- en/of tuinbouw in ..;Zuid-Nederland (LD);2009, 1 januari;1490
5676;013 Akker- en/of tuinbouw in ..;Groningen (PV);2006, 1 januari;175
5677;013 Akker- en/of tuinbouw in ..;Groningen (PV);2007, 1 januari;155
5678;013 Akker- en/of tuinbouw in ..;Groningen (PV);2008, 1 januari;160
5679;013 Akker- en/of tuinbouw in ..;Groningen (PV);2009, 1 januari;165
5680;013 Akker- en/of tuinbouw in ..;Friesland (PV);2006, 1 januari;120
5681;013 Akker- en/of tuinbouw in ..;Friesland (PV);2007, 1 januari;100
5682;013 Akker- en/of tuinbouw in ..;Friesland (PV);2008, 1 januari;100
5683;013 Akker- en/of tuinbouw in ..;Friesland (PV);2009, 1 januari;110
5684;013 Akker- en/of tuinbouw in ..;Drenthe (PV);2006, 1 januari;285
5685;013 Akker- en/of tuinbouw in ..;Drenthe (PV);2007, 1 januari;275
5686;013 Akker- en/of tuinbouw in ..;Drenthe (PV);2008, 1 januari;265
5687;013 Akker- en/of tuinbouw in ..;Drenthe (PV);2009, 1 januari;245
5688;013 Akker- en/of tuinbouw in ..;Overijssel (PV);2006, 1 januari;445
5689;013 Akker- en/of tuinbouw in ..;Overijssel (PV);2007, 1 januari;420
5690;013 Akker- en/of tuinbouw in ..;Overijssel (PV);2008, 1 januari;350
5691;013 Akker- en/of tuinbouw in ..;Overijssel (PV);2009, 1 januari;370
5692;013 Akker- en/of tuinbouw in ..;Flevoland (PV);2006, 1 januari;115
5693;013 Akker- en/of tuinbouw in ..;Flevoland (PV);2007, 1 januari;105
5694;013 Akker- en/of tuinbouw in ..;Flevoland (PV);2008, 1 januari;120
5695;013 Akker- en/of tuinbouw in ..;Flevoland (PV);2009, 1 januari;115
5696;013 Akker- en/of tuinbouw in ..;Gelderland (PV);2006, 1 januari;690
5697;013 Akker- en/of tuinbouw in ..;Gelderland (PV);2007, 1 januari;655
5698;013 Akker- en/of tuinbouw in ..;Gelderland (PV);2008, 1 januari;655
5699;013 Akker- en/of tuinbouw in ..;Gelderland (PV);2009, 1 januari;640
5700;013 Akker- en/of tuinbouw in ..;Utrecht (PV);2006, 1 januari;70
5701;013 Akker- en/of tuinbouw in ..;Utrecht (PV);2007, 1 januari;75
5702;013 Akker- en/of tuinbouw in ..;Utrecht (PV);2008, 1 januari;55
5703;013 Akker- en/of tuinbouw in ..;Utrecht (PV);2009, 1 januari;65
5704;013 Akker- en/of tuinbouw in ..;Noord-Holland (PV);2006, 1 januari;165
5705;013 Akker- en/of tuinbouw in ..;Noord-Holland (PV);2007, 1 januari;145
5706;013 Akker- en/of tuinbouw in ..;Noord-Holland (PV);2008, 1 januari;160
5707;013 Akker- en/of tuinbouw in ..;Noord-Holland (PV);2009, 1 januari;145
5708;013 Akker- en/of tuinbouw in ..;Zuid-Holland (PV);2006, 1 januari;140
5709;013 Akker- en/of tuinbouw in ..;Zuid-Holland (PV);2007, 1 januari;130
5710;013 Akker- en/of tuinbouw in ..;Zuid-Holland (PV);2008, 1 januari;125
5711;013 Akker- en/of tuinbouw in ..;Zuid-Holland (PV);2009, 1 januari;120
5712;013 Akker- en/of tuinbouw in ..;Zeeland (PV);2006, 1 januari;260
5713;013 Akker- en/of tuinbouw in ..;Zeeland (PV);2007, 1 januari;260
5714;013 Akker- en/of tuinbouw in ..;Zeeland (PV);2008, 1 januari;260
5715;013 Akker- en/of tuinbouw in ..;Zeeland (PV);2009, 1 januari;250
5716;013 Akker- en/of tuinbouw in ..;Noord-Brabant (PV);2006, 1 januari;1060
5717;013 Akker- en/of tuinbouw in ..;Noord-Brabant (PV);2007, 1 januari;1025
5718;013 Akker- en/of tuinbouw in ..;Noord-Brabant (PV);2008, 1 januari;1095
5719;013 Akker- en/of tuinbouw in ..;Noord-Brabant (PV);2009, 1 januari;1010
5720;013 Akker- en/of tuinbouw in ..;Limburg (PV);2006, 1 januari;505
5721;013 Akker- en/of tuinbouw in ..;Limburg (PV);2007, 1 januari;490
5722;013 Akker- en/of tuinbouw in ..;Limburg (PV);2008, 1 januari;465
5723;013 Akker- en/of tuinbouw in ..;Limburg (PV);2009, 1 januari;480
5724;013 Akker- en/of tuinbouw in ..;Oost-Groningen (CR);2006, 1 januari;95
5725;013 Akker- en/of tuinbouw in ..;Oost-Groningen (CR);2007, 1 januari;90
5726;013 Akker- en/of tuinbouw in ..;Oost-Groningen (CR);2008, 1 januari;90
5727;013 Akker- en/of tuinbouw in ..;Oost-Groningen (CR);2009, 1 januari;90
5728;013 Akker- en/of tuinbouw in ..;Delfzijl en omgeving (CR);2006, 1 januari;15
5729;013 Akker- en/of tuinbouw in ..;Delfzijl en omgeving (CR);2007, 1 januari;15
5730;013 Akker- en/of tuinbouw in ..;Delfzijl en omgeving (CR);2008, 1 januari;20
5731;013 Akker- en/of tuinbouw in ..;Delfzijl en omgeving (CR);2009, 1 januari;25
5732;013 Akker- en/of tuinbouw in ..;Overig Groningen (CR);2006, 1 januari;65
5733;013 Akker- en/of tuinbouw in ..;Overig Groningen (CR);2007, 1 januari;50
5734;013 Akker- en/of tuinbouw in ..;Overig Groningen (CR);2008, 1 januari;45
5735;013 Akker- en/of tuinbouw in ..;Overig Groningen (CR);2009, 1 januari;50
5736;013 Akker- en/of tuinbouw in ..;Noord-Friesland (CR);2006, 1 januari;70
5737;013 Akker- en/of tuinbouw in ..;Noord-Friesland (CR);2007, 1 januari;55
5738;013 Akker- en/of tuinbouw in ..;Noord-Friesland (CR);2008, 1 januari;65
5739;013 Akker- en/of tuinbouw in ..;Noord-Friesland (CR);2009, 1 januari;65
5740;013 Akker- en/of tuinbouw in ..;Zuidwest-Friesland (CR);2006, 1 januari;15
5741;013 Akker- en/of tuinbouw in ..;Zuidwest-Friesland (CR);2007, 1 januari;15
5742;013 Akker- en/of tuinbouw in ..;Zuidwest-Friesland (CR);2008, 1 januari;15
5743;013 Akker- en/of tuinbouw in ..;Zuidwest-Friesland (CR);2009, 1 januari;15
5744;013 Akker- en/of tuinbouw in ..;Zuidoost-Friesland (CR);2006, 1 januari;35
5745;013 Akker- en/of tuinbouw in ..;Zuidoost-Friesland (CR);2007, 1 januari;25
5746;013 Akker- en/of tuinbouw in ..;Zuidoost-Friesland (CR);2008, 1 januari;25
5747;013 Akker- en/of tuinbouw in ..;Zuidoost-Friesland (CR);2009, 1 januari;30
5748;013 Akker- en/of tuinbouw in ..;Noord-Drenthe (CR);2006, 1 januari;105
5749;013 Akker- en/of tuinbouw in ..;Noord-Drenthe (CR);2007, 1 januari;110
5750;013 Akker- en/of tuinbouw in ..;Noord-Drenthe (CR);2008, 1 januari;100
5751;013 Akker- en/of tuinbouw in ..;Noord-Drenthe (CR);2009, 1 januari;90
5752;013 Akker- en/of tuinbouw in ..;Zuidoost-Drenthe (CR);2006, 1 januari;125
5753;013 Akker- en/of tuinbouw in ..;Zuidoost-Drenthe (CR);2007, 1 januari;120
5754;013 Akker- en/of tuinbouw in ..;Zuidoost-Drenthe (CR);2008, 1 januari;125
5755;013 Akker- en/of tuinbouw in ..;Zuidoost-Drenthe (CR);2009, 1 januari;110
5756;013 Akker- en/of tuinbouw in ..;Zuidwest-Drenthe (CR);2006, 1 januari;50
5757;013 Akker- en/of tuinbouw in ..;Zuidwest-Drenthe (CR);2007, 1 januari;40
5758;013 Akker- en/of tuinbouw in ..;Zuidwest-Drenthe (CR);2008, 1 januari;40
5759;013 Akker- en/of tuinbouw in ..;Zuidwest-Drenthe (CR);2009, 1 januari;45
5760;013 Akker- en/of tuinbouw in ..;Noord-Overijssel (CR);2006, 1 januari;120
5761;013 Akker- en/of tuinbouw in ..;Noord-Overijssel (CR);2007, 1 januari;120
5762;013 Akker- en/of tuinbouw in ..;Noord-Overijssel (CR);2008, 1 januari;95
5763;013 Akker- en/of tuinbouw in ..;Noord-Overijssel (CR);2009, 1 januari;100
5764;013 Akker- en/of tuinbouw in ..;Zuidwest-Overijssel (CR);2006, 1 januari;65
5765;013 Akker- en/of tuinbouw in ..;Zuidwest-Overijssel (CR);2007, 1 januari;65
5766;013 Akker- en/of tuinbouw in ..;Zuidwest-Overijssel (CR);2008, 1 januari;60
5767;013 Akker- en/of tuinbouw in ..;Zuidwest-Overijssel (CR);2009, 1 januari;60
5768;013 Akker- en/of tuinbouw in ..;Twente (CR);2006, 1 januari;265
5769;013 Akker- en/of tuinbouw in ..;Twente (CR);2007, 1 januari;235
5770;013 Akker- en/of tuinbouw in ..;Twente (CR);2008, 1 januari;195
5771;013 Akker- en/of tuinbouw in ..;Twente (CR);2009, 1 januari;210
5772;013 Akker- en/of tuinbouw in ..;Veluwe (CR);2006, 1 januari;135
5773;013 Akker- en/of tuinbouw in ..;Veluwe (CR);2007, 1 januari;135
5774;013 Akker- en/of tuinbouw in ..;Veluwe (CR);2008, 1 januari;125
5775;013 Akker- en/of tuinbouw in ..;Veluwe (CR);2009, 1 januari;120
5776;013 Akker- en/of tuinbouw in ..;Achterhoek (CR);2006, 1 januari;320
5777;013 Akker- en/of tuinbouw in ..;Achterhoek (CR);2007, 1 januari;305
5778;013 Akker- en/of tuinbouw in ..;Achterhoek (CR);2008, 1 januari;285
5779;013 Akker- en/of tuinbouw in ..;Achterhoek (CR);2009, 1 januari;280
5780;013 Akker- en/of tuinbouw in ..;Arnhem / Nijmegen (CR);2006, 1 januari;115
5781;013 Akker- en/of tuinbouw in ..;Arnhem / Nijmegen (CR);2007, 1 januari;110
5782;013 Akker- en/of tuinbouw in ..;Arnhem / Nijmegen (CR);2008, 1 januari;125
5783;013 Akker- en/of tuinbouw in ..;Arnhem / Nijmegen (CR);2009, 1 januari;125
5784;013 Akker- en/of tuinbouw in ..;Zuidwest-Gelderland (CR);2006, 1 januari;120
5785;013 Akker- en/of tuinbouw in ..;Zuidwest-Gelderland (CR);2007, 1 januari;110
5786;013 Akker- en/of tuinbouw in ..;Zuidwest-Gelderland (CR);2008, 1 januari;120
5787;013 Akker- en/of tuinbouw in ..;Zuidwest-Gelderland (CR);2009, 1 januari;115
5788;013 Akker- en/of tuinbouw in ..;Utrecht (CR);2006, 1 januari;70
5789;013 Akker- en/of tuinbouw in ..;Utrecht (CR);2007, 1 januari;75
5790;013 Akker- en/of tuinbouw in ..;Utrecht (CR);2008, 1 januari;55
5791;013 Akker- en/of tuinbouw in ..;Utrecht (CR);2009, 1 januari;65
5792;013 Akker- en/of tuinbouw in ..;Kop van Noord-Holland (CR);2006, 1 januari;115
5793;013 Akker- en/of tuinbouw in ..;Kop van Noord-Holland (CR);2007, 1 januari;110
5794;013 Akker- en/of tuinbouw in ..;Kop van Noord-Holland (CR);2008, 1 januari;120
5795;013 Akker- en/of tuinbouw in ..;Kop van Noord-Holland (CR);2009, 1 januari;110
5796;013 Akker- en/of tuinbouw in ..;Alkmaar en omgeving (CR);2006, 1 januari;10
5797;013 Akker- en/of tuinbouw in ..;Alkmaar en omgeving (CR);2007, 1 januari;5
5798;013 Akker- en/of tuinbouw in ..;Alkmaar en omgeving (CR);2008, 1 januari;10
5799;013 Akker- en/of tuinbouw in ..;Alkmaar en omgeving (CR);2009, 1 januari;10
5800;013 Akker- en/of tuinbouw in ..;IJmond (CR);2006, 1 januari;5
5801;013 Akker- en/of tuinbouw in ..;IJmond (CR);2007, 1 januari;5
5802;013 Akker- en/of tuinbouw in ..;IJmond (CR);2008, 1 januari;5
5803;013 Akker- en/of tuinbouw in ..;IJmond (CR);2009, 1 januari;5
5804;013 Akker- en/of tuinbouw in ..;Agglomeratie Haarlem (CR);2006, 1 januari;0
5805;013 Akker- en/of tuinbouw in ..;Agglomeratie Haarlem (CR);2007, 1 januari;0
5806;013 Akker- en/of tuinbouw in ..;Agglomeratie Haarlem (CR);2008, 1 januari;0
5807;013 Akker- en/of tuinbouw in ..;Agglomeratie Haarlem (CR);2009, 1 januari;0
5808;013 Akker- en/of tuinbouw in ..;Zaanstreek (CR);2006, 1 januari;0
5809;013 Akker- en/of tuinbouw in ..;Zaanstreek (CR);2007, 1 januari;5
5810;013 Akker- en/of tuinbouw in ..;Zaanstreek (CR);2008, 1 januari;0
5811;013 Akker- en/of tuinbouw in ..;Zaanstreek (CR);2009, 1 januari;5
5812;013 Akker- en/of tuinbouw in ..;Groot-Amsterdam (CR);2006, 1 januari;30
5813;013 Akker- en/of tuinbouw in ..;Groot-Amsterdam (CR);2007, 1 januari;15
5814;013 Akker- en/of tuinbouw in ..;Groot-Amsterdam (CR);2008, 1 januari;20
5815;013 Akker- en/of tuinbouw in ..;Groot-Amsterdam (CR);2009, 1 januari;20
5816;013 Akker- en/of tuinbouw in ..;Het Gooi en Vechtstreek (CR);2006, 1 januari;5
5817;013 Akker- en/of tuinbouw in ..;Het Gooi en Vechtstreek (CR);2007, 1 januari;5
5818;013 Akker- en/of tuinbouw in ..;Het Gooi en Vechtstreek (CR);2008, 1 januari;0
5819;013 Akker- en/of tuinbouw in ..;Het Gooi en Vechtstreek (CR);2009, 1 januari;0
5820;013 Akker- en/of tuinbouw in ..;Agglomeratie Leiden en Bollenstreek (CR);2006, 1 januari;10
5821;013 Akker- en/of tuinbouw in ..;Agglomeratie Leiden en Bollenstreek (CR);2007, 1 januari;5
5822;013 Akker- en/of tuinbouw in ..;Agglomeratie Leiden en Bollenstreek (CR);2008, 1 januari;5
5823;013 Akker- en/of tuinbouw in ..;Agglomeratie Leiden en Bollenstreek (CR);2009, 1 januari;10
5824;013 Akker- en/of tuinbouw in ..;Agglomeratie 's-Gravenhage (CR);2006, 1 januari;5
5825;013 Akker- en/of tuinbouw in ..;Agglomeratie 's-Gravenhage (CR);2007, 1 januari;5
5826;013 Akker- en/of tuinbouw in ..;Agglomeratie 's-Gravenhage (CR);2008, 1 januari;5
5827;013 Akker- en/of tuinbouw in ..;Agglomeratie 's-Gravenhage (CR);2009, 1 januari;5
5828;013 Akker- en/of tuinbouw in ..;Delft en Westland (CR);2006, 1 januari;0
5829;013 Akker- en/of tuinbouw in ..;Delft en Westland (CR);2007, 1 januari;0
5830;013 Akker- en/of tuinbouw in ..;Delft en Westland (CR);2008, 1 januari;0
5831;013 Akker- en/of tuinbouw in ..;Delft en Westland (CR);2009, 1 januari;0
5832;013 Akker- en/of tuinbouw in ..;Oost-Zuid-Holland (CR);2006, 1 januari;30
5833;013 Akker- en/of tuinbouw in ..;Oost-Zuid-Holland (CR);2007, 1 januari;25
5834;013 Akker- en/of tuinbouw in ..;Oost-Zuid-Holland (CR);2008, 1 januari;25
5835;013 Akker- en/of tuinbouw in ..;Oost-Zuid-Holland (CR);2009, 1 januari;20
5836;013 Akker- en/of tuinbouw in ..;Groot-Rijnmond (CR);2006, 1 januari;75
5837;013 Akker- en/of tuinbouw in ..;Groot-Rijnmond (CR);2007, 1 januari;65
5838;013 Akker- en/of tuinbouw in ..;Groot-Rijnmond (CR);2008, 1 januari;65
5839;013 Akker- en/of tuinbouw in ..;Groot-Rijnmond (CR);2009, 1 januari;55
5840;013 Akker- en/of tuinbouw in ..;Zuidoost-Zuid-Holland (CR);2006, 1 januari;25
5841;013 Akker- en/of tuinbouw in ..;Zuidoost-Zuid-Holland (CR);2007, 1 januari;25
5842;013 Akker- en/of tuinbouw in ..;Zuidoost-Zuid-Holland (CR);2008, 1 januari;25
5843;013 Akker- en/of tuinbouw in ..;Zuidoost-Zuid-Holland (CR);2009, 1 januari;30
5844;013 Akker- en/of tuinbouw in ..;Zeeuwsch-Vlaanderen (CR);2006, 1 januari;100
5845;013 Akker- en/of tuinbouw in ..;Zeeuwsch-Vlaanderen (CR);2007, 1 januari;100
5846;013 Akker- en/of tuinbouw in ..;Zeeuwsch-Vlaanderen (CR);2008, 1 januari;100
5847;013 Akker- en/of tuinbouw in ..;Zeeuwsch-Vlaanderen (CR);2009, 1 januari;100
5848;013 Akker- en/of tuinbouw in ..;Overig Zeeland (CR);2006, 1 januari;160
5849;013 Akker- en/of tuinbouw in ..;Overig Zeeland (CR);2007, 1 januari;160
5850;013 Akker- en/of tuinbouw in ..;Overig Zeeland (CR);2008, 1 januari;160
5851;013 Akker- en/of tuinbouw in ..;Overig Zeeland (CR);2009, 1 januari;150
5852;013 Akker- en/of tuinbouw in ..;West-Noord-Brabant (CR);2006, 1 januari;225
5853;013 Akker- en/of tuinbouw in ..;West-Noord-Brabant (CR);2007, 1 januari;220
5854;013 Akker- en/of tuinbouw in ..;West-Noord-Brabant (CR);2008, 1 januari;245
5855;013 Akker- en/of tuinbouw in ..;West-Noord-Brabant (CR);2009, 1 januari;220
5856;013 Akker- en/of tuinbouw in ..;Midden-Noord-Brabant (CR);2006, 1 januari;170
5857;013 Akker- en/of tuinbouw in ..;Midden-Noord-Brabant (CR);2007, 1 januari;180
5858;013 Akker- en/of tuinbouw in ..;Midden-Noord-Brabant (CR);2008, 1 januari;190
5859;013 Akker- en/of tuinbouw in ..;Midden-Noord-Brabant (CR);2009, 1 januari;160
5860;013 Akker- en/of tuinbouw in ..;Noordoost-Noord-Brabant (CR);2006, 1 januari;355
5861;013 Akker- en/of tuinbouw in ..;Noordoost-Noord-Brabant (CR);2007, 1 januari;355
5862;013 Akker- en/of tuinbouw in ..;Noordoost-Noord-Brabant (CR);2008, 1 januari;355
5863;013 Akker- en/of tuinbouw in ..;Noordoost-Noord-Brabant (CR);2009, 1 januari;345
5864;013 Akker- en/of tuinbouw in ..;Zuidoost-Noord-Brabant (CR);2006, 1 januari;310
5865;013 Akker- en/of tuinbouw in ..;Zuidoost-Noord-Brabant (CR);2007, 1 januari;275
5866;013 Akker- en/of tuinbouw in ..;Zuidoost-Noord-Brabant (CR);2008, 1 januari;310
5867;013 Akker- en/of tuinbouw in ..;Zuidoost-Noord-Brabant (CR);2009, 1 januari;285
5868;013 Akker- en/of tuinbouw in ..;Noord-Limburg (CR);2006, 1 januari;175
5869;013 Akker- en/of tuinbouw in ..;Noord-Limburg (CR);2007, 1 januari;160
5870;013 Akker- en/of tuinbouw in ..;Noord-Limburg (CR);2008, 1 januari;165
5871;013 Akker- en/of tuinbouw in ..;Noord-Limburg (CR);2009, 1 januari;155
5872;013 Akker- en/of tuinbouw in ..;Midden-Limburg (CR);2006, 1 januari;180
5873;013 Akker- en/of tuinbouw in ..;Midden-Limburg (CR);2007, 1 januari;170
5874;013 Akker- en/of tuinbouw in ..;Midden-Limburg (CR);2008, 1 januari;160
5875;013 Akker- en/of tuinbouw in ..;Midden-Limburg (CR);2009, 1 januari;185
5876;013 Akker- en/of tuinbouw in ..;Zuid-Limburg (CR);2006, 1 januari;150
5877;013 Akker- en/of tuinbouw in ..;Zuid-Limburg (CR);2007, 1 januari;160
5878;013 Akker- en/of tuinbouw in ..;Zuid-Limburg (CR);2008, 1 januari;135
5879;013 Akker- en/of tuinbouw in ..;Zuid-Limburg (CR);2009, 1 januari;145
5880;013 Akker- en/of tuinbouw in ..;Flevoland (CR);2006, 1 januari;115
5881;013 Akker- en/of tuinbouw in ..;Flevoland (CR);2007, 1 januari;105
5882;013 Akker- en/of tuinbouw in ..;Flevoland (CR);2008, 1 januari;120
5883;013 Akker- en/of tuinbouw in ..;Flevoland (CR);2009, 1 januari;115
5884;013 Akker- en/of tuinbouw in ..;Groningen (GA);2006, 1 januari;0
5885;013 Akker- en/of tuinbouw in ..;Groningen (GA);2007, 1 januari;5
5886;013 Akker- en/of tuinbouw in ..;Groningen (GA);2008, 1 januari;0
5887;013 Akker- en/of tuinbouw in ..;Groningen (GA);2009, 1 januari;5
5888;013 Akker- en/of tuinbouw in ..;Leeuwarden (GA);2006, 1 januari;0
5889;013 Akker- en/of tuinbouw in ..;Leeuwarden (GA);2007, 1 januari;0
5890;013 Akker- en/of tuinbouw in ..;Leeuwarden (GA);2008, 1 januari;0
5891;013 Akker- en/of tuinbouw in ..;Leeuwarden (GA);2009, 1 januari;0
