ID;NGEKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
7584;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2004;85;2373;4244
7585;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2005;80;2350;4363
7586;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2006;60;1739;3273
7587;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2007;75;2166;3810
7588;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2008;75;2421;3937
7589;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2009;70;2272;3570
7590;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2000;5;134;276
7591;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2001;5;155;414
7592;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2002;10;254;533
7593;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2003;10;355;560
7594;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2004;10;353;669
7595;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2005;5;177;329
7596;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2006;10;306;482
7597;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2007;10;328;452
7598;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2008;5;169;301
7599;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2009;5;176;266
7600;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2000;20;528;957
7601;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2001;15;375;702
7602;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2002;25;794;1258
7603;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2003;25;892;1327
7604;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2004;25;767;1227
7605;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2005;20;795;1089
7606;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2006;20;796;1091
7607;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2007;20;695;1149
7608;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2008;20;644;940
7609;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2009;15;442;695
7610;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2000;30;804;1552
7611;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2001;25;757;1301
7612;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2002;20;558;960
7613;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2003;20;621;1076
7614;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2004;25;877;1322
7615;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2005;20;660;1109
7616;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2006;25;824;1231
7617;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2007;20;636;1098
7618;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2008;15;568;857
7619;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2009;15;493;763
7620;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2000;65;1818;3515
7621;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2001;60;1948;3198
7622;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2002;60;2031;3255
7623;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2003;50;1584;2532
7624;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2004;55;1764;2806
7625;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2005;50;1862;2652
7626;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2006;45;1688;2475
7627;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2007;55;1935;2940
7628;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2008;50;1779;2611
7629;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2009;40;1534;2235
7630;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2000;135;2817;7089
7631;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2001;115;2483;5927
7632;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2002;125;2912;6584
7633;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2003;125;2985;6809
7634;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2004;120;2869;6483
7635;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2005;105;2826;5591
7636;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2006;115;3194;5901
7637;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2007;105;2867;5319
7638;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2008;95;2649;4912
7639;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2009;85;2317;4462
7640;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2000;85;2149;4649
7641;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2001;80;2028;4256
7642;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2002;75;2188;4128
7643;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2003;75;2347;4172
7644;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2004;70;2123;3918
7645;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2005;65;2135;3542
7646;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2006;65;2201;3364
7647;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2007;65;2275;3413
7648;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2008;60;2226;3151
7649;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2009;60;2263;3204
7650;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2000;15120;401812;1276153
7651;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2001;13800;377138;1166173
7652;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2002;13320;382127;1126156
7653;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2003;12695;383079;1073433
7654;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2004;12175;368769;1028625
7655;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2005;12050;384247;1016198
7656;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2006;11460;369919;966978
7657;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2007;10780;351593;911478
7658;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2008;10120;331753;857239
7659;70  tot 100 NGE;Alle bedrijfstypen;Nederland;2009;9740;320126;825137
7660;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2000;2745;109683;232979
7661;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2001;2500;102070;212746
7662;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2002;2430;101783;206471
7663;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2003;2355;101350;200505
7664;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2004;2210;96382;187795
7665;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2005;2250;103470;191110
7666;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2006;2130;98708;181371
7667;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2007;1935;90588;165317
7668;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2008;1865;87716;159100
7669;70  tot 100 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2009;1780;83359;151811
7670;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2000;4955;124529;416794
7671;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2001;4615;118280;388963
7672;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2002;4435;120872;374008
7673;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2003;4200;121266;354645
7674;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2004;4050;117393;342225
7675;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2005;4020;122839;338903
7676;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2006;3805;117266;320634
7677;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2007;3655;114556;308983
7678;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2008;3415;106018;289873
7679;70  tot 100 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2009;3240;99723;274734
7680;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2000;3870;100721;324808
7681;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2001;3505;95149;295163
7682;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2002;3310;94070;279144
7683;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2003;3215;95683;270363
7684;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2004;3080;91661;258935
7685;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2005;2925;91902;245040
7686;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2006;2820;90334;236764
7687;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2007;2685;86395;225791
7688;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2008;2520;83241;211871
7689;70  tot 100 NGE;Alle bedrijfstypen;West-Nederland (LD);2009;2520;83894;211613
7690;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2000;3550;66878;301572
7691;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2001;3180;61639;269301
7692;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2002;3140;65403;266533
7693;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2003;2925;64780;247921
7694;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2004;2835;63333;239669
7695;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2005;2855;66035;241145
7696;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2006;2705;63611;228208
7697;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2007;2500;60054;211387
7698;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2008;2320;54778;196395
7699;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2009;2200;53150;186980
7700;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2000;640;29227;54209
7701;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2001;610;28978;51905
7702;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2002;580;27996;49177
7703;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2003;565;28067;48249
7704;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2004;535;26387;45384
7705;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2005;550;28320;46833
7706;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2006;515;26258;43562
7707;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2007;460;24177;39428
7708;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2008;445;23462;37694
7709;70  tot 100 NGE;Alle bedrijfstypen;Groningen (PV);2009;455;23647;38178
7710;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2000;1345;49036;114332
7711;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2001;1195;43482;101957
7712;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2002;1185;44682;100763
7713;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2003;1100;42846;93757
7714;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2004;1030;41022;87428
7715;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2005;1070;45655;91265
7716;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2006;1025;44450;87700
7717;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2007;945;40784;80683
7718;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2008;910;39133;77987
7719;70  tot 100 NGE;Alle bedrijfstypen;Friesland (PV);2009;830;35814;71384
7720;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2000;760;31420;64438
7721;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2001;695;29610;58883
7722;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2002;665;29105;56531
7723;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2003;690;30437;58499
7724;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2004;650;28974;54983
7725;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2005;630;29496;53012
7726;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2006;590;28000;50108
7727;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2007;530;25627;45205
7728;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2008;510;25121;43419
7729;70  tot 100 NGE;Alle bedrijfstypen;Drenthe (PV);2009;500;23898;42248
7730;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2000;1930;51286;162497
7731;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2001;1840;49289;155210
7732;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2002;1805;51558;151894
7733;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2003;1725;51573;145616
7734;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2004;1625;49597;137524
7735;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2005;1605;51987;135291
7736;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2006;1540;50545;129626
7737;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2007;1485;49624;125650
7738;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2008;1410;46310;120089
7739;70  tot 100 NGE;Alle bedrijfstypen;Overijssel (PV);2009;1335;43873;113820
7740;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2000;560;19480;47260
7741;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2001;505;18451;42558
7742;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2002;485;17684;41082
7743;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2003;455;17423;38183
7744;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2004;430;16538;36423
7745;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2005;425;16994;35754
7746;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2006;395;15768;33185
7747;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2007;385;15409;32690
7748;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2008;365;14801;30894
7749;70  tot 100 NGE;Alle bedrijfstypen;Flevoland (PV);2009;345;13880;29377
7750;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2000;2460;53763;207037
7751;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2001;2270;50539;191195
7752;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2002;2145;51630;181033
7753;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2003;2020;52269;170846
7754;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2004;1995;51258;168278
7755;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2005;1985;53858;167858
7756;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2006;1870;50952;157823
7757;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2007;1785;49522;150643
7758;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2008;1645;44907;138891
7759;70  tot 100 NGE;Alle bedrijfstypen;Gelderland (PV);2009;1555;41970;131537
7760;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2000;750;19538;62828
7761;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2001;675;17992;57201
7762;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2002;660;18886;55820
7763;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2003;645;19433;54276
7764;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2004;620;18371;51869
7765;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2005;590;18746;49228
7766;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2006;580;18624;48653
7767;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2007;520;17105;43528
7768;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2008;500;16735;42198
7769;70  tot 100 NGE;Alle bedrijfstypen;Utrecht (PV);2009;500;16068;42029
7770;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2000;950;26065;80085
7771;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2001;870;24370;73498
7772;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2002;805;22950;67620
7773;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2003;795;23044;66598
7774;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2004;765;22470;64429
7775;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2005;735;22797;61431
7776;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2006;725;23081;60824
7777;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2007;660;21984;55514
7778;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2008;620;21108;52213
7779;70  tot 100 NGE;Alle bedrijfstypen;Noord-Holland (PV);2009;635;20813;53054
7780;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2000;1570;30572;131955
7781;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2001;1425;29231;119835
7782;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2002;1330;29491;112048
7783;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2003;1270;29773;107164
7784;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2004;1215;28650;102244
7785;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2005;1160;29540;97456
7786;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2006;1095;28469;91511
7787;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2007;1070;27333;90089
7788;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2008;1000;26661;83792
7789;70  tot 100 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2009;965;26344;81089
7790;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2000;600;24546;49939
7791;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2001;535;23556;44629
7792;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2002;520;22743;43657
7793;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2003;505;23433;42325
7794;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2004;485;22170;40393
7795;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2005;440;20819;36925
7796;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2006;425;20160;35776
7797;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2007;435;19974;36659
7798;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2008;400;18737;33667
7799;70  tot 100 NGE;Alle bedrijfstypen;Zeeland (PV);2009;420;20670;35441
7800;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2000;2700;50246;229346
7801;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2001;2420;45888;205103
7802;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2002;2410;49135;204408
7803;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2003;2210;48401;187537
7804;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2004;2170;48006;183670
7805;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2005;2190;49821;184769
7806;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2006;2090;48841;176104
7807;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2007;1900;44985;160472
7808;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2008;1755;41039;148760
7809;70  tot 100 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2009;1655;39808;140656
7810;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2000;850;16632;72227
7811;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2001;760;15750;64198
7812;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2002;730;16268;62125
7813;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2003;715;16379;60384
7814;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2004;665;15327;55999
7815;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2005;665;16214;56375
7816;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2006;615;14769;52104
7817;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2007;600;15069;50915
7818;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2008;565;13739;47636
7819;70  tot 100 NGE;Alle bedrijfstypen;Limburg (PV);2009;545;13342;46323
7820;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2000;1740;88538;146127
7821;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2001;1540;85079;128891
7822;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2002;1465;81659;123332
7823;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2003;1440;83701;120281
7824;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2004;1410;82044;118122
7825;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2005;1300;79773;108806
7826;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2006;1225;74583;102576
7827;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2007;1190;72933;100331
7828;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2008;1150;71140;96764
7829;70  tot 100 NGE;Akkerbouwbedrijven;Nederland;2009;1130;69335;94907
7830;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2000;450;27753;37846
7831;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2001;435;28905;36542
7832;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2002;415;27834;34888
7833;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2003;420;28613;35076
7834;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2004;390;26678;33005
7835;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2005;380;26699;31821
7836;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2006;355;24746;29503
7837;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2007;325;22760;27612
7838;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2008;335;23920;28344
7839;70  tot 100 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2009;300;21328;25031
7840;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2000;450;19681;38011
7841;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2001;395;18202;32968
7842;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2002;370;17088;30872
7843;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2003;360;17500;29861
7844;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2004;360;17857;30107
7845;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2005;340;17826;28257
7846;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2006;315;16369;26591
7847;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2007;305;16002;25711
7848;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2008;285;15323;24149
7849;70  tot 100 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2009;275;14539;23242
7850;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2000;650;31610;54266
7851;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2001;535;28532;44472
7852;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2002;505;27076;42408
7853;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2003;480;27271;39933
7854;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2004;475;26864;39659
7855;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2005;425;25674;35553
7856;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2006;400;23984;33369
7857;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2007;405;23998;33991
7858;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2008;390;22915;32513
7859;70  tot 100 NGE;Akkerbouwbedrijven;West-Nederland (LD);2009;410;24351;34502
7860;70  tot 100 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2000;190;9495;16004
7861;70  tot 100 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2001;175;9440;14909
7862;70  tot 100 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2002;180;9661;15164
