ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;k_0WerkzamePersonen_2;k_1WerkzamePersoon_3;k_2Tot10WerkzamePersonen_4;k_10OfMeerWerkzamePersonen_5;Eenmanszaken_6;VOFCVEnMaatschap_7;NVSEnBVS_8;OverigeRechtsvormen_9
6313;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2019;70.0;0.0;40.0;20.0;10.0;30.0;5.0;30.0;5.0
6314;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2020;65.0;5.0;30.0;20.0;10.0;25.0;5.0;30.0;5.0
6315;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2021;60.0;5.0;25.0;20.0;10.0;20.0;5.0;30.0;5.0
6316;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2022;80.0;15.0;25.0;30.0;10.0;20.0;5.0;30.0;20.0
6317;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2023;80.0;15.0;30.0;30.0;5.0;25.0;5.0;30.0;20.0
6318;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2024;90.0;20.0;40.0;20.0;10.0;20.0;5.0;40.0;20.0
6319;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2025;90.0;20.0;35.0;20.0;10.0;20.0;5.0;40.0;20.0
6320;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2010;25.0;5.0;10.0;5.0;10.0;5.0;5.0;15.0;5.0
6321;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2011;45.0;5.0;10.0;20.0;10.0;5.0;5.0;20.0;20.0
6322;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2012;30.0;5.0;10.0;5.0;10.0;5.0;5.0;20.0;5.0
6323;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2013;30.0;0.0;10.0;10.0;10.0;5.0;5.0;20.0;0.0
6324;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2014;30.0;0.0;10.0;10.0;10.0;0.0;5.0;20.0;0.0
6325;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2015;25.0;0.0;10.0;10.0;5.0;5.0;5.0;15.0;0.0
6326;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2016;30.0;0.0;10.0;10.0;5.0;5.0;5.0;20.0;0.0
6327;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2017;25.0;0.0;10.0;5.0;5.0;5.0;5.0;20.0;0.0
6328;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2018;25.0;0.0;15.0;5.0;5.0;5.0;5.0;15.0;0.0
6329;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2019;30.0;5.0;15.0;5.0;5.0;5.0;5.0;20.0;0.0
6330;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2020;30.0;5.0;20.0;5.0;5.0;5.0;5.0;20.0;0.0
6331;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2021;35.0;5.0;20.0;5.0;5.0;5.0;5.0;20.0;5.0
6332;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2022;40.0;5.0;20.0;10.0;10.0;5.0;5.0;25.0;5.0
6333;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2023;40.0;5.0;15.0;10.0;10.0;10.0;5.0;25.0;5.0
6334;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2024;50.0;5.0;25.0;5.0;10.0;10.0;5.0;30.0;5.0
6335;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2025;50.0;5.0;25.0;10.0;10.0;10.0;5.0;30.0;5.0
6336;E Waterbedrijven en afvalbeheer;IJmond (CR);2010;25.0;0.0;10.0;5.0;10.0;0.0;0.0;20.0;0.0
6337;E Waterbedrijven en afvalbeheer;IJmond (CR);2011;20.0;0.0;5.0;5.0;10.0;5.0;0.0;15.0;0.0
6338;E Waterbedrijven en afvalbeheer;IJmond (CR);2012;25.0;0.0;10.0;5.0;10.0;5.0;0.0;15.0;5.0
6339;E Waterbedrijven en afvalbeheer;IJmond (CR);2013;25.0;0.0;10.0;5.0;10.0;5.0;0.0;15.0;5.0
6340;E Waterbedrijven en afvalbeheer;IJmond (CR);2014;35.0;0.0;20.0;5.0;10.0;15.0;0.0;20.0;0.0
6341;E Waterbedrijven en afvalbeheer;IJmond (CR);2015;40.0;0.0;20.0;5.0;10.0;20.0;0.0;15.0;0.0
6342;E Waterbedrijven en afvalbeheer;IJmond (CR);2016;45.0;0.0;25.0;10.0;5.0;25.0;5.0;15.0;0.0
6343;E Waterbedrijven en afvalbeheer;IJmond (CR);2017;45.0;0.0;25.0;10.0;5.0;25.0;5.0;15.0;0.0
6344;E Waterbedrijven en afvalbeheer;IJmond (CR);2018;60.0;0.0;40.0;10.0;5.0;40.0;5.0;20.0;0.0
6345;E Waterbedrijven en afvalbeheer;IJmond (CR);2019;80.0;5.0;60.0;10.0;5.0;55.0;5.0;20.0;0.0
6346;E Waterbedrijven en afvalbeheer;IJmond (CR);2020;75.0;0.0;55.0;15.0;5.0;55.0;5.0;20.0;0.0
6347;E Waterbedrijven en afvalbeheer;IJmond (CR);2021;70.0;0.0;50.0;10.0;5.0;45.0;0.0;20.0;0.0
6348;E Waterbedrijven en afvalbeheer;IJmond (CR);2022;65.0;0.0;45.0;10.0;10.0;45.0;0.0;15.0;5.0
6349;E Waterbedrijven en afvalbeheer;IJmond (CR);2023;60.0;5.0;40.0;10.0;5.0;40.0;0.0;15.0;5.0
6350;E Waterbedrijven en afvalbeheer;IJmond (CR);2024;65.0;5.0;45.0;10.0;10.0;40.0;0.0;25.0;5.0
6351;E Waterbedrijven en afvalbeheer;IJmond (CR);2025;60.0;5.0;40.0;10.0;10.0;35.0;0.0;25.0;5.0
6352;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2010;15.0;0.0;5.0;5.0;5.0;0.0;0.0;10.0;0.0
6353;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2011;10.0;5.0;0.0;0.0;5.0;0.0;0.0;10.0;0.0
6354;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2012;10.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;0.0
6355;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2013;15.0;0.0;10.0;5.0;0.0;0.0;0.0;10.0;5.0
6356;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2014;15.0;5.0;10.0;0.0;0.0;5.0;0.0;10.0;0.0
6357;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2015;15.0;0.0;10.0;0.0;0.0;5.0;0.0;5.0;0.0
6358;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2016;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
6359;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2017;15.0;0.0;10.0;0.0;0.0;5.0;0.0;5.0;0.0
6360;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2018;15.0;0.0;10.0;0.0;5.0;5.0;0.0;5.0;5.0
6361;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2019;20.0;0.0;10.0;5.0;0.0;10.0;0.0;5.0;5.0
6362;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2020;20.0;5.0;10.0;5.0;5.0;5.0;0.0;10.0;5.0
6363;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2021;15.0;0.0;5.0;5.0;5.0;5.0;0.0;5.0;5.0
6364;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2022;20.0;0.0;10.0;5.0;5.0;5.0;0.0;5.0;5.0
6365;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2023;25.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;5.0
6366;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2024;25.0;5.0;10.0;5.0;5.0;5.0;0.0;10.0;10.0
6367;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2025;25.0;5.0;15.0;5.0;5.0;10.0;0.0;10.0;10.0
6368;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2010;20.0;0.0;10.0;5.0;5.0;5.0;10.0;10.0;0.0
6369;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2011;20.0;0.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
6370;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2012;20.0;0.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
6371;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2013;20.0;0.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
6372;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2014;20.0;0.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
6373;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2015;20.0;0.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
6374;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2016;30.0;5.0;15.0;5.0;5.0;10.0;5.0;15.0;0.0
6375;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2017;25.0;5.0;10.0;5.0;5.0;10.0;5.0;10.0;0.0
6376;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2018;25.0;0.0;15.0;5.0;5.0;10.0;5.0;10.0;0.0
6377;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2019;30.0;0.0;20.0;5.0;5.0;15.0;5.0;10.0;0.0
6378;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2020;35.0;0.0;25.0;10.0;0.0;20.0;5.0;10.0;0.0
6379;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2021;30.0;0.0;20.0;5.0;5.0;15.0;5.0;10.0;0.0
6380;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2022;35.0;5.0;20.0;5.0;5.0;15.0;5.0;10.0;5.0
6381;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2023;35.0;5.0;20.0;5.0;5.0;15.0;5.0;10.0;5.0
6382;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2024;30.0;0.0;25.0;5.0;5.0;15.0;5.0;10.0;5.0
6383;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2025;25.0;5.0;15.0;5.0;5.0;10.0;5.0;10.0;5.0
6384;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2010;115.0;10.0;25.0;30.0;50.0;15.0;0.0;55.0;40.0
6385;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2011;95.0;5.0;35.0;20.0;35.0;15.0;0.0;50.0;30.0
6386;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2012;135.0;50.0;35.0;20.0;30.0;10.0;5.0;50.0;70.0
6387;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2013;140.0;60.0;30.0;15.0;35.0;15.0;0.0;60.0;65.0
6388;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2014;135.0;55.0;30.0;15.0;30.0;15.0;0.0;50.0;70.0
6389;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2015;145.0;55.0;35.0;20.0;35.0;20.0;5.0;55.0;70.0
6390;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2016;165.0;60.0;45.0;25.0;35.0;30.0;5.0;60.0;70.0
6391;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2017;170.0;60.0;50.0;25.0;35.0;35.0;5.0;60.0;70.0
6392;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2018;170.0;60.0;50.0;30.0;35.0;35.0;5.0;65.0;70.0
6393;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2019;195.0;60.0;70.0;30.0;35.0;50.0;5.0;70.0;70.0
6394;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2020;200.0;60.0;80.0;25.0;35.0;60.0;5.0;70.0;70.0
6395;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2021;210.0;60.0;85.0;25.0;40.0;55.0;5.0;75.0;70.0
6396;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2022;210.0;65.0;75.0;30.0;40.0;55.0;5.0;75.0;80.0
6397;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2023;225.0;70.0;80.0;30.0;45.0;60.0;10.0;75.0;80.0
6398;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2024;265.0;65.0;110.0;30.0;60.0;60.0;10.0;90.0;105.0
6399;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2025;275.0;65.0;125.0;30.0;60.0;65.0;10.0;90.0;105.0
6400;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2010;20.0;5.0;5.0;5.0;10.0;5.0;0.0;15.0;0.0
6401;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2011;20.0;5.0;5.0;5.0;10.0;5.0;0.0;10.0;5.0
6402;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2012;20.0;5.0;5.0;5.0;5.0;5.0;0.0;10.0;5.0
6403;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2013;30.0;10.0;5.0;5.0;10.0;5.0;0.0;15.0;10.0
6404;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2014;30.0;10.0;10.0;0.0;10.0;5.0;0.0;15.0;10.0
6405;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2015;30.0;10.0;10.0;5.0;5.0;5.0;0.0;10.0;10.0
6406;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2016;30.0;10.0;10.0;5.0;5.0;5.0;0.0;10.0;10.0
6407;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2017;30.0;10.0;10.0;5.0;5.0;5.0;0.0;15.0;10.0
6408;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2018;35.0;10.0;15.0;5.0;5.0;10.0;0.0;15.0;10.0
6409;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2019;35.0;10.0;15.0;5.0;10.0;10.0;0.0;15.0;10.0
6410;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2020;35.0;10.0;15.0;5.0;10.0;10.0;0.0;15.0;10.0
6411;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2021;40.0;10.0;15.0;5.0;5.0;15.0;0.0;15.0;10.0
6412;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2022;35.0;5.0;15.0;10.0;5.0;10.0;0.0;10.0;10.0
6413;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2023;25.0;5.0;15.0;5.0;5.0;10.0;0.0;10.0;10.0
6414;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2024;30.0;5.0;15.0;5.0;10.0;10.0;0.0;10.0;10.0
6415;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2025;35.0;5.0;15.0;5.0;10.0;15.0;0.0;10.0;10.0
6416;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2010;30.0;5.0;5.0;5.0;15.0;5.0;5.0;15.0;5.0
6417;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2011;30.0;0.0;10.0;10.0;10.0;5.0;5.0;15.0;10.0
6418;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2012;35.0;0.0;10.0;15.0;10.0;5.0;5.0;15.0;15.0
6419;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2013;30.0;5.0;10.0;5.0;10.0;5.0;0.0;20.0;5.0
6420;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2014;30.0;5.0;10.0;10.0;10.0;5.0;0.0;20.0;5.0
6421;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2015;30.0;5.0;10.0;5.0;10.0;5.0;0.0;20.0;0.0
6422;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2016;30.0;0.0;15.0;5.0;5.0;5.0;0.0;20.0;0.0
6423;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2017;25.0;0.0;10.0;10.0;5.0;5.0;0.0;15.0;0.0
6424;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2018;25.0;0.0;10.0;10.0;5.0;5.0;0.0;15.0;0.0
6425;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2019;30.0;5.0;15.0;5.0;5.0;10.0;0.0;15.0;0.0
6426;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2020;35.0;5.0;15.0;10.0;5.0;10.0;5.0;20.0;0.0
6427;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2021;25.0;0.0;10.0;5.0;10.0;5.0;5.0;15.0;0.0
6428;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2022;40.0;0.0;20.0;10.0;10.0;10.0;5.0;20.0;0.0
6429;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2023;35.0;0.0;15.0;10.0;10.0;10.0;5.0;20.0;0.0
6430;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2024;55.0;10.0;25.0;10.0;5.0;10.0;5.0;25.0;15.0
6431;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2025;50.0;15.0;20.0;5.0;5.0;15.0;5.0;20.0;15.0
6432;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2010;45.0;0.0;20.0;10.0;15.0;10.0;0.0;30.0;5.0
6433;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2011;60.0;5.0;30.0;10.0;15.0;15.0;0.0;35.0;10.0
6434;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2012;60.0;5.0;30.0;10.0;15.0;25.0;0.0;30.0;10.0
6435;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2013;65.0;5.0;35.0;15.0;10.0;25.0;0.0;30.0;10.0
6436;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2014;70.0;5.0;40.0;15.0;10.0;30.0;0.0;30.0;10.0
6437;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2015;70.0;5.0;40.0;15.0;10.0;30.0;0.0;30.0;10.0
6438;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2016;80.0;5.0;50.0;15.0;10.0;40.0;0.0;30.0;10.0
6439;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2017;100.0;5.0;65.0;15.0;10.0;55.0;0.0;30.0;10.0
6440;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2018;120.0;5.0;85.0;15.0;10.0;75.0;0.0;30.0;15.0
6441;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2019;145.0;5.0;115.0;15.0;10.0;100.0;0.0;30.0;10.0
6442;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2020;150.0;5.0;120.0;10.0;15.0;105.0;0.0;30.0;10.0
6443;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2021;150.0;5.0;120.0;10.0;15.0;100.0;0.0;35.0;15.0
6444;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2022;150.0;0.0;120.0;15.0;15.0;105.0;0.0;30.0;15.0
6445;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2023;145.0;5.0;115.0;20.0;15.0;105.0;0.0;30.0;15.0
6446;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2024;150.0;0.0;120.0;20.0;10.0;105.0;0.0;30.0;15.0
6447;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2025;145.0;0.0;115.0;15.0;15.0;100.0;5.0;35.0;10.0
6448;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2010;25.0;0.0;10.0;5.0;5.0;0.0;0.0;20.0;5.0
6449;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2011;35.0;5.0;15.0;10.0;5.0;5.0;0.0;25.0;5.0
6450;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2012;30.0;5.0;10.0;10.0;5.0;5.0;0.0;20.0;5.0
6451;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2013;30.0;5.0;10.0;10.0;5.0;5.0;0.0;25.0;5.0
6452;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2014;30.0;5.0;10.0;10.0;5.0;5.0;0.0;20.0;5.0
6453;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2015;25.0;5.0;10.0;5.0;5.0;5.0;0.0;15.0;5.0
6454;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2016;35.0;5.0;15.0;10.0;5.0;10.0;0.0;20.0;5.0
6455;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2017;40.0;5.0;15.0;10.0;10.0;10.0;0.0;25.0;5.0
6456;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2018;40.0;5.0;20.0;10.0;10.0;15.0;0.0;25.0;5.0
6457;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2019;50.0;5.0;30.0;10.0;10.0;15.0;0.0;25.0;5.0
6458;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2020;50.0;5.0;30.0;10.0;10.0;15.0;0.0;25.0;5.0
6459;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2021;45.0;5.0;30.0;5.0;10.0;15.0;0.0;25.0;5.0
6460;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2022;50.0;0.0;35.0;5.0;10.0;15.0;0.0;25.0;5.0
6461;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2023;50.0;5.0;35.0;5.0;10.0;15.0;0.0;30.0;5.0
6462;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2024;55.0;0.0;35.0;10.0;10.0;15.0;0.0;30.0;10.0
6463;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2025;55.0;0.0;35.0;10.0;10.0;15.0;0.0;30.0;10.0
6464;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2010;30.0;5.0;10.0;10.0;10.0;5.0;0.0;20.0;5.0
6465;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2011;40.0;5.0;15.0;10.0;10.0;10.0;5.0;20.0;10.0
6466;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2012;30.0;5.0;10.0;10.0;10.0;5.0;5.0;20.0;5.0
6467;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2013;30.0;5.0;10.0;10.0;5.0;5.0;5.0;20.0;0.0
6468;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2014;25.0;5.0;5.0;10.0;5.0;5.0;5.0;15.0;0.0
6469;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2015;35.0;5.0;10.0;15.0;5.0;10.0;0.0;25.0;0.0
6470;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2016;40.0;5.0;15.0;15.0;5.0;10.0;0.0;25.0;0.0
6471;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2017;35.0;0.0;15.0;10.0;5.0;10.0;0.0;20.0;0.0
6472;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2018;35.0;5.0;20.0;5.0;5.0;10.0;5.0;20.0;0.0
6473;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2019;35.0;0.0;20.0;10.0;5.0;10.0;5.0;20.0;0.0
6474;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2020;30.0;0.0;10.0;10.0;10.0;10.0;0.0;15.0;0.0
6475;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2021;35.0;0.0;20.0;10.0;10.0;15.0;0.0;20.0;0.0
6476;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2022;40.0;5.0;20.0;5.0;10.0;15.0;0.0;25.0;0.0
6477;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2023;35.0;0.0;20.0;10.0;5.0;15.0;0.0;20.0;0.0
6478;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2024;55.0;10.0;30.0;10.0;10.0;20.0;0.0;25.0;10.0
6479;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2025;50.0;10.0;20.0;10.0;5.0;15.0;0.0;20.0;10.0
6480;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2010;130.0;15.0;50.0;20.0;45.0;20.0;15.0;95.0;5.0
6481;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2011;135.0;15.0;50.0;25.0;45.0;20.0;10.0;90.0;10.0
6482;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2012;145.0;20.0;55.0;30.0;40.0;25.0;15.0;90.0;15.0
6483;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2013;140.0;15.0;50.0;30.0;45.0;30.0;15.0;90.0;10.0
6484;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2014;145.0;10.0;55.0;35.0;45.0;40.0;5.0;90.0;10.0
6485;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2015;155.0;15.0;65.0;30.0;45.0;50.0;5.0;90.0;10.0
6486;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2016;175.0;10.0;80.0;40.0;40.0;60.0;5.0;95.0;10.0
6487;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2017;190.0;10.0;90.0;40.0;45.0;70.0;5.0;105.0;10.0
6488;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2018;215.0;15.0;110.0;50.0;45.0;85.0;5.0;110.0;10.0
6489;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2019;260.0;15.0;155.0;45.0;45.0;125.0;5.0;120.0;10.0
6490;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2020;265.0;20.0;165.0;35.0;40.0;140.0;5.0;110.0;10.0
6491;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2021;265.0;10.0;175.0;40.0;40.0;155.0;5.0;100.0;5.0
6492;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2022;265.0;10.0;180.0;40.0;40.0;155.0;5.0;100.0;5.0
6493;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2023;260.0;5.0;175.0;40.0;40.0;145.0;5.0;100.0;10.0
6494;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2024;295.0;10.0;195.0;35.0;50.0;155.0;5.0;120.0;15.0
6495;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2025;275.0;15.0;175.0;35.0;50.0;140.0;10.0;115.0;15.0
6496;E Waterbedrijven en afvalbeheer;Zuidoost-Zuid-Holland (CR);2010;35.0;0.0;10.0;10.0;15.0;5.0;5.0;25.0;5.0
