ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;BeursgenoteerdeAandelen_6;AandelenInBeleggingsfondsen_7
9208;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2016 4e kwartaal;211812.0;10294.0;11456.0;44133.0;57662.0;29967.0;1613.0
9209;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2016;202972.0;10528.0;10702.0;50624.0;55538.0;28073.0;1626.0
9210;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2017 1e kwartaal;217397.0;9117.0;11417.0;41601.0;59173.0;27717.0;1631.0
9211;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2017 2e kwartaal;227963.0;10548.0;11289.0;39147.0;60178.0;30369.0;1999.0
9212;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2017 3e kwartaal;217389.0;10333.0;11335.0;36710.0;60447.0;33440.0;2088.0
9213;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2017 4e kwartaal;227283.0;11081.0;11260.0;33912.0;61510.0;32412.0;2109.0
9214;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2017;217397.0;9117.0;11417.0;41601.0;59173.0;27717.0;1631.0
9215;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;1999 1e kwartaal;-237.0;;;184.0;238.0;;
9216;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;1999 2e kwartaal;1728.0;;;288.0;1232.0;;
9217;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;1999 3e kwartaal;995.0;;;256.0;2125.0;;
9218;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;1999 4e kwartaal;1562.0;;;255.0;2026.0;;
9219;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;1999;4048.0;;;983.0;5621.0;;
9220;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2000 1e kwartaal;3206.0;;;145.0;2036.0;;
9221;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2000 2e kwartaal;-1975.0;;;105.0;2294.0;;
9222;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2000 3e kwartaal;2438.0;;;89.0;1528.0;;
9223;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2000 4e kwartaal;1930.0;;;62.0;2672.0;;
9224;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2000;5599.0;;;401.0;8530.0;;
9225;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2001 1e kwartaal;4507.0;;;9.0;-1499.0;;
9226;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2001 2e kwartaal;3591.0;;;28.0;-1562.0;;
9227;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2001 3e kwartaal;-426.0;;;-4.0;-1579.0;;
9228;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2001 4e kwartaal;6658.0;;;26.0;-1655.0;;
9229;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2001;14330.0;;;59.0;-6295.0;;
9230;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2002 1e kwartaal;749.0;;;-63.0;-1858.0;;
9231;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2002 2e kwartaal;-3628.0;;;-144.0;-1733.0;;
9232;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2002 3e kwartaal;-3900.0;;;-50.0;-1512.0;;
9233;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2002 4e kwartaal;413.0;;;-12.0;-495.0;;
9234;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2002;-6366.0;;;-269.0;-5598.0;;
9235;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2003 1e kwartaal;5456.0;;;107.0;-643.0;;
9236;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2003 2e kwartaal;363.0;;;-52.0;900.0;;
9237;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2003 3e kwartaal;4195.0;;;-32.0;487.0;;
9238;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2003 4e kwartaal;5359.0;;;-73.0;1279.0;;
9239;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2003;15373.0;;;-50.0;2023.0;;
9240;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2004 1e kwartaal;-1189.0;;;-5.0;-616.0;;
9241;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2004 2e kwartaal;5552.0;;;-100.0;-1950.0;;
9242;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2004 3e kwartaal;645.0;;;-4.0;-205.0;;
9243;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2004 4e kwartaal;10682.0;;;117.0;982.0;;
9244;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2004;15690.0;;;8.0;-1789.0;;
9245;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2005 1e kwartaal;-3578.0;;;-114.0;1150.0;;
9246;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2005 2e kwartaal;4246.0;;;-166.0;1801.0;;
9247;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2005 3e kwartaal;5199.0;;;-20.0;197.0;;
9248;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2005 4e kwartaal;7706.0;;;-31.0;-703.0;;
9249;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2005;13573.0;;;-331.0;2445.0;;
9250;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2006 1e kwartaal;5902.0;;;-2745.0;-1008.0;;
9251;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2006 2e kwartaal;5799.0;;;724.0;-1081.0;;
9252;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2006 3e kwartaal;9279.0;;;-1715.0;-679.0;;
9253;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2006 4e kwartaal;9585.0;;;4488.0;-1634.0;;
9254;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2006;30565.0;;;752.0;-4402.0;;
9255;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2007 1e kwartaal;-2195.0;;;-2962.0;-512.0;;
9256;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2007 2e kwartaal;5494.0;;;-1593.0;-2610.0;;
9257;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2007 3e kwartaal;316.0;;;8027.0;393.0;;
9258;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2007 4e kwartaal;9725.0;;;-2475.0;1949.0;;
9259;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2007;13340.0;;;997.0;-780.0;;
9260;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2008 1e kwartaal;679.0;;;4467.0;-115.0;;
9261;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2008 2e kwartaal;7396.0;;;-823.0;3447.0;;
9262;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2008 3e kwartaal;-2420.0;;;-5666.0;-2424.0;;
9263;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2008 4e kwartaal;4354.0;;;4720.0;-2433.0;;
9264;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2008;10009.0;;;2698.0;-1525.0;;
9265;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2009 1e kwartaal;-2429.0;;;-2598.0;-8599.0;;
9266;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2009 2e kwartaal;2374.0;;;-1912.0;-2007.0;;
9267;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2009 3e kwartaal;2972.0;;;-6399.0;-1240.0;;
9268;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2009 4e kwartaal;3799.0;;;11331.0;2298.0;;
9269;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2009;6716.0;;;422.0;-9548.0;;
9270;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2010 1e kwartaal;5407.0;-177.0;-1457.0;2927.0;1685.0;25.0;95.0
9271;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2010 2e kwartaal;-9403.0;1449.0;-1852.0;4313.0;191.0;1352.0;103.0
9272;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2010 3e kwartaal;1646.0;-387.0;2778.0;4189.0;756.0;25.0;-29.0
9273;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2010 4e kwartaal;5665.0;185.0;-400.0;5390.0;991.0;26.0;-139.0
9274;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2010;3315.0;1070.0;-931.0;16819.0;3623.0;1428.0;30.0
9275;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2011 1e kwartaal;-3559.0;348.0;71.0;4941.0;-1871.0;-152.0;185.0
9276;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2011 2e kwartaal;603.0;293.0;-247.0;10955.0;-1392.0;-619.0;-20.0
9277;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2011 3e kwartaal;-4153.0;504.0;237.0;-199.0;-1115.0;12.0;229.0
9278;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2011 4e kwartaal;4456.0;104.0;-63.0;4869.0;62.0;14.0;-1092.0
9279;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2011;-2653.0;1249.0;-2.0;20566.0;-4316.0;-745.0;-698.0
9280;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2012 1e kwartaal;2374.0;-1929.0;-8.0;-2064.0;-2430.0;21.0;113.0
9281;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2012 2e kwartaal;-3136.0;-630.0;-7.0;-1692.0;-2427.0;21.0;-28.0
9282;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2012 3e kwartaal;-414.0;1607.0;-138.0;736.0;-5597.0;21.0;-12.0
9283;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2012 4e kwartaal;2731.0;286.0;28.0;-2214.0;-2533.0;35.0;266.0
9284;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2012;1555.0;-666.0;-125.0;-5234.0;-12987.0;98.0;339.0
9285;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2013 1e kwartaal;4030.0;131.0;-308.0;-7276.0;2468.0;93.0;-181.0
9286;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2013 2e kwartaal;-3709.0;-238.0;-340.0;-5509.0;2501.0;93.0;-39.0
9287;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2013 3e kwartaal;800.0;-72.0;-350.0;-5986.0;2520.0;7979.0;-132.0
9288;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2013 4e kwartaal;8158.0;1193.0;-185.0;-6519.0;2467.0;-8315.0;-160.0
9289;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2013;9279.0;1014.0;-1183.0;-25290.0;9956.0;-150.0;-512.0
9290;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2014 1e kwartaal;-4054.0;363.0;253.0;-5203.0;-5449.0;2.0;-251.0
9291;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2014 2e kwartaal;29.0;1124.0;245.0;-3925.0;-4036.0;2.0;-31.0
9292;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2014 3e kwartaal;1948.0;-1362.0;313.0;-4245.0;-4162.0;222.0;195.0
9293;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2014 4e kwartaal;-147.0;320.0;708.0;-2486.0;-1432.0;2.0;-118.0
9294;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2014;-2224.0;445.0;1519.0;-15859.0;-15079.0;228.0;-205.0
9295;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2015 1e kwartaal;3315.0;-228.0;184.0;989.0;2234.0;126.0;103.0
9296;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2015 2e kwartaal;-8632.0;334.0;-12.0;1061.0;2244.0;-52.0;-129.0
9297;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2015 3e kwartaal;-2995.0;-636.0;-104.0;1057.0;2453.0;-1.0;51.0
9298;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2015 4e kwartaal;-6532.0;376.0;293.0;1068.0;2187.0;1.0;347.0
9299;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2015;-14844.0;-154.0;361.0;4175.0;9118.0;74.0;372.0
9300;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2016 1e kwartaal;12400.0;-59.0;109.0;-1649.0;674.0;8.0;-1.0
9301;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2016 2e kwartaal;-3853.0;-91.0;109.0;-2754.0;724.0;2315.0;-7.0
9302;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2016 3e kwartaal;1087.0;-190.0;86.0;-2087.0;782.0;-750.0;23.0
9303;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2016 4e kwartaal;4404.0;-1177.0;-4.0;-2533.0;1392.0;-184.0;3.0
9304;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2016;14038.0;-1517.0;300.0;-9023.0;3572.0;1389.0;18.0
9305;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2017 1e kwartaal;10866.0;1431.0;-105.0;-2454.0;1018.0;-694.0;314.0
9306;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2017 2e kwartaal;-8917.0;-215.0;15.0;-2436.0;296.0;1137.0;88.0
9307;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2017 3e kwartaal;10701.0;647.0;-57.0;-2799.0;1086.0;-672.0;21.0
9308;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2017 4e kwartaal;-422.0;11.0;69.0;-2359.0;308.0;-599.0;-827.0
9309;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Financiële transacties;2017;12228.0;1874.0;-78.0;-10048.0;2708.0;-828.0;-404.0
9310;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 1e kwartaal;82.0;;;724.0;25.0;;
9311;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 2e kwartaal;-112.0;;;670.0;-179.0;;
9312;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 3e kwartaal;-295.0;;;646.0;-256.0;;
9313;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 4e kwartaal;267.0;;;651.0;-252.0;;
9314;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;1999;-58.0;;;2691.0;-662.0;;
9315;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 1e kwartaal;673.0;;;-223.0;-142.0;;
9316;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 2e kwartaal;-517.0;;;-196.0;-200.0;;
9317;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 3e kwartaal;227.0;;;-178.0;-1100.0;;
9318;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 4e kwartaal;-727.0;;;-161.0;-355.0;;
9319;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2000;-344.0;;;-758.0;-1797.0;;
9320;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 1e kwartaal;-1.0;;;-1276.0;1043.0;;
9321;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 2e kwartaal;645.0;;;-2406.0;269.0;;
9322;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 3e kwartaal;-437.0;;;-2399.0;-20.0;;
9323;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 4e kwartaal;220.0;;;-2393.0;423.0;;
9324;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2001;427.0;;;-8474.0;1715.0;;
9325;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 1e kwartaal;883.0;;;-22.0;164.0;;
9326;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 2e kwartaal;-988.0;;;-15.0;162.0;;
9327;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 3e kwartaal;635.0;;;-5.0;163.0;;
9328;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 4e kwartaal;-415.0;;;-3.0;175.0;;
9329;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2002;115.0;;;-45.0;664.0;;
9330;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 1e kwartaal;113.0;;;-21.0;-62.0;;
9331;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 2e kwartaal;-154.0;;;-7.0;-62.0;;
9332;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 3e kwartaal;246.0;;;13.0;-12.0;;
9333;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 4e kwartaal;-468.0;;;45.0;-1.0;;
9334;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2003;-263.0;;;30.0;-137.0;;
9335;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 1e kwartaal;-226.0;;;139.0;-84.0;;
9336;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 2e kwartaal;-267.0;;;19.0;-14.0;;
9337;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 3e kwartaal;-285.0;;;-60.0;21.0;;
9338;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 4e kwartaal;-325.0;;;-99.0;42.0;;
9339;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2004;-1103.0;;;-1.0;-35.0;;
9340;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 1e kwartaal;168.0;;;0.0;-256.0;;
9341;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 2e kwartaal;792.0;;;0.0;-150.0;;
9342;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 3e kwartaal;559.0;;;0.0;-316.0;;
9343;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 4e kwartaal;50.0;;;1.0;-313.0;;
9344;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2005;1569.0;;;1.0;-1035.0;;
9345;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 1e kwartaal;-456.0;;;311.0;1017.0;;
9346;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 2e kwartaal;-303.0;;;-390.0;44.0;;
9347;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 3e kwartaal;-304.0;;;33.0;50.0;;
9348;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 4e kwartaal;-303.0;;;-24.0;-216.0;;
9349;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2006;-1366.0;;;-70.0;895.0;;
9350;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 1e kwartaal;0.0;;;261.0;207.0;;
9351;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 2e kwartaal;0.0;;;-225.0;7.0;;
9352;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 3e kwartaal;0.0;;;-284.0;-306.0;;
9353;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 4e kwartaal;0.0;;;247.0;190.0;;
9354;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2007;0.0;;;-1.0;98.0;;
9355;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 1e kwartaal;-792.0;;;699.0;156.0;;
9356;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 2e kwartaal;-1.0;;;1146.0;256.0;;
9357;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 3e kwartaal;1142.0;;;1622.0;-88.0;;
9358;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 4e kwartaal;-24.0;;;-3009.0;174.0;;
9359;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2008;325.0;;;458.0;498.0;;
9360;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Totaal overige mutaties;2009 1e kwartaal;449.0;;;-3820.0;-74.0;;
