ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Volume_2;Waarde_3;Volume_4;Waarde_5;Volume_6;Waarde_7;Volume_8;Waarde_9;Volume_10;Waarde_11;Volume_12
2294;4772 Winkels in schoenen en lederwaren;2009 juni;112.2;110.9;-4.2;-4.0;;;;;109.1;107.8;-2.5;-2.2
2295;4772 Winkels in schoenen en lederwaren;2009 2e kwartaal;114.8;108.2;-3.3;-3.3;102.0;100.8;-0.9;-2.5;114.7;108.0;-3.4;-3.3
2296;4772 Winkels in schoenen en lederwaren;2009 juli;97.3;106.6;2.8;1.3;;;;;98.6;108.0;2.4;1.0
2297;4772 Winkels in schoenen en lederwaren;2009 augustus;93.4;101.9;-12.1;-11.3;;;;;91.7;100.0;-14.4;-13.6
2298;4772 Winkels in schoenen en lederwaren;2009 september;130.2;121.6;-8.4;-10.6;;;;;131.5;122.9;-4.8;-7.1
2299;4772 Winkels in schoenen en lederwaren;2009 3e kwartaal;107.0;110.0;-6.5;-7.3;102.0;101.9;-0.1;1.1;107.3;111.0;-5.8;-6.8
2300;4772 Winkels in schoenen en lederwaren;2009 oktober;124.6;116.4;2.3;0.3;;;;;128.4;120.0;4.1;2.0
2301;4772 Winkels in schoenen en lederwaren;2009 november;86.3;82.8;-6.2;-7.6;;;;;82.4;79.1;-11.3;-12.6
2302;4772 Winkels in schoenen en lederwaren;2009 december;112.4;120.6;-1.0;-0.3;;;;;114.3;122.5;2.4;3.2
2303;4772 Winkels in schoenen en lederwaren;2009 4e kwartaal;107.8;106.6;-1.2;-2.1;101.1;101.2;-0.9;-0.7;108.4;106.8;-0.8;-1.8
2304;4772 Winkels in schoenen en lederwaren;2009;102.0;101.8;-2.9;-3.3;102.0;101.8;-2.9;-3.3;102.0;102.2;-2.9;-3.4
2305;4772 Winkels in schoenen en lederwaren;2010 januari;75.2;85.0;-0.4;-2.6;;;;;76.0;85.8;-2.4;-4.6
2306;4772 Winkels in schoenen en lederwaren;2010 februari;60.1;67.2;-11.0;-9.7;;;;;59.5;66.6;-10.8;-9.6
2307;4772 Winkels in schoenen en lederwaren;2010 maart;90.9;86.7;-1.5;0.9;;;;;89.5;85.4;1.4;3.8
2308;4772 Winkels in schoenen en lederwaren;2010 1e kwartaal;75.4;79.6;-3.8;-3.5;96.9;97.5;-4.1;-3.6;75.0;79.6;-3.4;-2.8
2309;4772 Winkels in schoenen en lederwaren;2010 april;106.2;98.5;-14.4;-13.2;;;;;106.7;99.0;-15.2;-14.0
2310;4772 Winkels in schoenen en lederwaren;2010 mei;100.0;92.8;-7.6;-7.3;;;;;98.3;91.3;-9.9;-9.6
2311;4772 Winkels in schoenen en lederwaren;2010 juni;106.8;105.1;-4.8;-5.2;;;;;108.2;106.3;-0.9;-1.4
2312;4772 Winkels in schoenen en lederwaren;2010 2e kwartaal;104.4;98.8;-9.1;-8.6;98.2;98.0;1.3;0.5;104.4;98.7;-9.0;-8.6
2313;4772 Winkels in schoenen en lederwaren;2010 juli;92.6;98.5;-4.8;-7.6;;;;;95.6;101.7;-3.0;-5.8
2314;4772 Winkels in schoenen en lederwaren;2010 augustus;102.9;109.4;10.2;7.4;;;;;98.7;104.9;7.6;4.9
2315;4772 Winkels in schoenen en lederwaren;2010 september;133.4;126.3;2.5;3.8;;;;;135.5;128.3;3.0;4.4
2316;4772 Winkels in schoenen en lederwaren;2010 3e kwartaal;109.6;111.4;2.5;1.2;101.1;99.8;3.0;1.9;109.9;112.3;2.5;1.2
2317;4772 Winkels in schoenen en lederwaren;2010 oktober;118.4;111.8;-5.0;-4.0;;;;;119.6;112.9;-6.9;-6.0
2318;4772 Winkels in schoenen en lederwaren;2010 november;100.8;96.0;16.8;16.0;;;;;98.2;93.6;19.1;18.3
2319;4772 Winkels in schoenen en lederwaren;2010 december;112.5;118.1;0.1;-2.0;;;;;114.2;119.9;-0.1;-2.1
2320;4772 Winkels in schoenen en lederwaren;2010 4e kwartaal;110.6;108.6;2.6;1.9;103.8;103.2;2.6;3.4;110.7;108.4;2.1;1.6
2321;4772 Winkels in schoenen en lederwaren;2010;100.0;99.6;-2.0;-2.2;100.0;99.6;-2.0;-2.2;100.0;100.0;-2.0;-2.1
2322;4772 Winkels in schoenen en lederwaren;2011 januari;80.0;87.7;6.4;3.2;;;;;78.5;86.0;3.3;0.2
2323;4772 Winkels in schoenen en lederwaren;2011 februari;70.0;76.5;16.5;13.8;;;;;69.2;75.6;16.2;13.6
2324;4772 Winkels in schoenen en lederwaren;2011 maart;93.7;89.1;3.1;2.7;;;;;95.2;90.6;6.4;6.1
2325;4772 Winkels in schoenen en lederwaren;2011 1e kwartaal;81.2;84.4;7.8;6.0;105.6;104.2;1.7;1.0;81.0;84.4;8.0;6.0
2326;4772 Winkels in schoenen en lederwaren;2011 april;122.1;110.9;14.9;12.6;;;;;125.0;113.6;17.2;14.8
2327;4772 Winkels in schoenen en lederwaren;2011 mei;107.1;97.6;7.1;5.1;;;;;102.5;93.3;4.2;2.3
2328;4772 Winkels in schoenen en lederwaren;2011 juni;104.9;103.1;-1.8;-1.9;;;;;106.3;104.5;-1.7;-1.7
2329;4772 Winkels in schoenen en lederwaren;2011 2e kwartaal;111.4;103.9;6.7;5.1;98.7;97.5;-6.5;-6.4;111.3;103.8;6.6;5.2
2330;4772 Winkels in schoenen en lederwaren;2011 juli;99.5;105.2;7.5;6.7;;;;;100.3;106.0;4.9;4.2
2331;4772 Winkels in schoenen en lederwaren;2011 augustus;105.6;112.2;2.6;2.6;;;;;103.7;110.2;5.1;5.1
2332;4772 Winkels in schoenen en lederwaren;2011 september;119.3;112.4;-10.6;-11.0;;;;;119.6;112.7;-11.8;-12.2
2333;4772 Winkels in schoenen en lederwaren;2011 3e kwartaal;108.1;109.9;-1.4;-1.3;102.8;101.4;4.1;3.9;107.8;109.7;-1.9;-2.3
2334;4772 Winkels in schoenen en lederwaren;2011 oktober;124.7;115.9;5.3;3.7;;;;;122.3;113.7;2.2;0.8
2335;4772 Winkels in schoenen en lederwaren;2011 november;97.2;93.1;-3.5;-3.0;;;;;98.2;94.1;0.0;0.5
2336;4772 Winkels in schoenen en lederwaren;2011 december;109.0;112.9;-3.2;-4.4;;;;;112.3;116.4;-1.7;-3.0
2337;4772 Winkels in schoenen en lederwaren;2011 4e kwartaal;110.3;107.3;-0.3;-1.2;104.0;102.5;1.1;1.1;110.9;107.9;0.2;-0.5
2338;4772 Winkels in schoenen en lederwaren;2011;102.8;101.4;2.8;1.8;102.8;101.4;2.8;1.8;102.8;101.7;2.8;1.7
2339;4772 Winkels in schoenen en lederwaren;2012 januari;80.7;88.4;0.8;0.8;;;;;77.4;84.8;-1.4;-1.4
2340;4772 Winkels in schoenen en lederwaren;2012 februari;68.6;74.2;-1.9;-3.0;;;;;71.2;77.0;2.9;1.8
2341;4772 Winkels in schoenen en lederwaren;2012 maart;109.5;102.9;16.9;15.4;;;;;113.2;106.4;18.9;17.5
2342;4772 Winkels in schoenen en lederwaren;2012 1e kwartaal;86.3;88.5;6.2;4.8;106.6;104.5;2.6;2.0;87.3;90.2;7.8;6.9
2343;4772 Winkels in schoenen en lederwaren;2012 april;91.0;83.7;-25.4;-24.5;;;;;87.1;80.2;-30.3;-29.4
2344;4772 Winkels in schoenen en lederwaren;2012 mei;103.1;95.5;-3.8;-2.1;;;;;105.0;97.4;2.5;4.3
2345;4772 Winkels in schoenen en lederwaren;2012 juni;107.9;106.6;2.8;3.5;;;;;110.8;109.6;4.2;4.9
2346;4772 Winkels in schoenen en lederwaren;2012 2e kwartaal;100.7;95.3;-9.6;-8.3;94.0;94.1;-11.9;-10.0;101.0;95.4;-9.2;-8.1
2347;4772 Winkels in schoenen en lederwaren;2012 juli;97.1;102.5;-2.4;-2.6;;;;;93.1;98.3;-7.1;-7.2
2348;4772 Winkels in schoenen en lederwaren;2012 augustus;93.4;99.6;-11.5;-11.3;;;;;94.9;101.2;-8.5;-8.2
2349;4772 Winkels in schoenen en lederwaren;2012 september;127.0;120.7;6.5;7.4;;;;;128.5;122.2;7.5;8.5
2350;4772 Winkels in schoenen en lederwaren;2012 3e kwartaal;105.8;107.6;-2.1;-2.1;99.2;98.5;5.5;4.7;105.5;107.8;-2.1;-1.8
2351;4772 Winkels in schoenen en lederwaren;2012 oktober;115.8;108.2;-7.1;-6.7;;;;;114.0;106.6;-6.7;-6.2
2352;4772 Winkels in schoenen en lederwaren;2012 november;87.7;83.4;-9.8;-10.5;;;;;88.2;83.9;-10.2;-10.8
2353;4772 Winkels in schoenen en lederwaren;2012 december;112.9;115.5;3.6;2.3;;;;;111.1;113.7;-1.0;-2.3
2354;4772 Winkels in schoenen en lederwaren;2012 4e kwartaal;105.5;102.4;-4.4;-4.6;98.5;96.7;-0.7;-1.8;104.4;101.1;-5.8;-6.3
2355;4772 Winkels in schoenen en lederwaren;2012;99.6;98.4;-3.1;-2.9;99.6;98.4;-3.1;-2.9;99.6;98.6;-3.1;-3.0
2356;4772 Winkels in schoenen en lederwaren;2013 januari;75.4;81.2;-6.6;-8.1;;;;;76.9;82.8;-0.7;-2.3
2357;4772 Winkels in schoenen en lederwaren;2013 februari;60.0;64.6;-12.6;-13.0;;;;;59.6;64.1;-16.4;-16.8
2358;4772 Winkels in schoenen en lederwaren;2013 maart;76.7;69.8;-30.0;-32.2;;;;;77.6;70.6;-31.5;-33.6
2359;4772 Winkels in schoenen en lederwaren;2013 1e kwartaal;70.7;71.9;-18.1;-18.8;93.1;89.8;-5.5;-7.1;71.4;72.4;-18.3;-19.8
2360;4772 Winkels in schoenen en lederwaren;2013 april;95.1;85.2;4.5;1.7;;;;;92.9;83.1;6.6;3.7
2361;4772 Winkels in schoenen en lederwaren;2013 mei;96.0;86.0;-6.9;-10.0;;;;;97.6;87.4;-7.1;-10.2
2362;4772 Winkels in schoenen en lederwaren;2013 juni;100.6;95.6;-6.8;-10.4;;;;;101.9;96.8;-8.1;-11.7
2363;4772 Winkels in schoenen en lederwaren;2013 2e kwartaal;97.2;88.9;-3.4;-6.7;90.3;87.2;-3.0;-2.9;97.4;88.9;-3.5;-6.7
2364;4772 Winkels in schoenen en lederwaren;2013 juli;88.7;90.5;-8.6;-11.7;;;;;87.4;89.3;-6.1;-9.2
2365;4772 Winkels in schoenen en lederwaren;2013 augustus;84.8;89.5;-9.2;-10.2;;;;;87.8;92.5;-7.5;-8.6
2366;4772 Winkels in schoenen en lederwaren;2013 september;116.0;112.2;-8.7;-7.1;;;;;111.1;107.5;-13.5;-12.0
2367;4772 Winkels in schoenen en lederwaren;2013 3e kwartaal;96.5;97.4;-8.8;-9.5;89.7;88.3;-0.7;1.3;95.4;96.7;-9.6;-10.3
2368;4772 Winkels in schoenen en lederwaren;2013  oktober;107.8;101.1;-6.9;-6.6;;;;;110.0;103.1;-3.6;-3.3
2369;4772 Winkels in schoenen en lederwaren;2013  november;86.7;82.7;-1.1;-0.8;;;;;89.1;85.1;1.1;1.4
2370;4772 Winkels in schoenen en lederwaren;2013 december ;102.1;103.8;-9.6;-10.1;;;;;98.1;99.7;-11.7;-12.3
2371;4772 Winkels in schoenen en lederwaren;2013 4e kwartaal;98.9;95.9;-6.2;-6.3;90.3;88.7;0.7;0.3;99.1;95.9;-5.1;-5.1
2372;4772 Winkels in schoenen en lederwaren;2013;90.8;88.5;-8.8;-10.1;90.8;88.5;-8.8;-10.1;90.8;88.6;-8.8;-10.2
2373;4772 Winkels in schoenen en lederwaren;2014 januari;74.4;80.9;-1.3;-0.4;;;;;75.5;82.1;-1.8;-0.9
2374;4772 Winkels in schoenen en lederwaren;2014 februari;59.1;64.0;-1.4;-0.9;;;;;58.6;63.4;-1.6;-1.1
2375;4772 Winkels in schoenen en lederwaren;2014 maart;87.1;80.3;13.6;15.1;;;;;85.6;78.9;10.3;11.8
2376;4772 Winkels in schoenen en lederwaren;2014 1e kwartaal;73.5;75.1;4.0;4.5;91.0;88.9;0.8;0.3;73.2;75.0;2.6;3.6
2377;4772 Winkels in schoenen en lederwaren;2014 april;92.7;84.2;-2.5;-1.1;;;;;93.8;85.2;1.1;2.5
2378;4772 Winkels in schoenen en lederwaren;2014 mei;99.6;90.8;3.8;5.7;;;;;102.8;93.8;5.4;7.3
2379;4772 Winkels in schoenen en lederwaren;2014 juni;99.2;94.4;-1.3;-1.2;;;;;94.9;90.3;-6.8;-6.7
2380;4772 Winkels in schoenen en lederwaren;2014 2e kwartaal;97.2;89.8;0.0;1.0;86.6;84.4;-4.9;-5.0;97.2;89.7;-0.2;0.9
2381;4772 Winkels in schoenen en lederwaren;2014 juli;85.9;89.2;-3.1;-1.4;;;;;87.4;90.9;0.0;1.8
2382;4772 Winkels in schoenen en lederwaren;2014 augustus;94.3;99.4;11.1;11.1;;;;;95.2;100.3;8.4;8.4
2383;4772 Winkels in schoenen en lederwaren;2014 september;91.5;87.7;-21.1;-21.9;;;;;89.1;85.4;-19.8;-20.6
2384;4772 Winkels in schoenen en lederwaren;2014 3e kwartaal;90.5;92.1;-6.2;-5.4;89.3;88.3;3.2;4.6;90.6;92.0;-5.1;-4.9
2385;4772 Winkels in schoenen en lederwaren;2014 oktober;101.0;95.4;-6.3;-5.6;;;;;102.5;96.9;-6.8;-6.1
2386;4772 Winkels in schoenen en lederwaren;2014 november;85.0;82.0;-2.0;-0.9;;;;;85.9;82.8;-3.7;-2.6
2387;4772 Winkels in schoenen en lederwaren;2014 december;99.4;104.8;-2.7;0.9;;;;;97.8;103.2;-0.2;3.4
2388;4772 Winkels in schoenen en lederwaren;2014 4e kwartaal;95.1;94.1;-3.8;-1.9;89.5;89.5;0.2;1.3;95.4;94.0;-3.7;-2.0
2389;4772 Winkels in schoenen en lederwaren;2014;89.1;87.8;-1.9;-0.8;89.1;87.8;-1.9;-0.8;89.1;87.8;-1.9;-0.9
2390;4772 Winkels in schoenen en lederwaren;2015 januari;69.3;77.1;-7.0;-4.7;;;;;71.4;79.5;-5.4;-3.2
2391;4772 Winkels in schoenen en lederwaren;2015 februari;59.2;65.2;0.0;1.8;;;;;58.6;64.5;0.0;1.7
2392;4772 Winkels in schoenen en lederwaren;2015 maart;79.6;76.4;-8.6;-4.9;;;;;76.2;73.2;-11.0;-7.3
2393;4772 Winkels in schoenen en lederwaren;2015 1e kwartaal;69.3;72.9;-5.7;-2.9;87.9;88.0;-1.8;-1.6;68.7;72.4;-6.1;-3.5
2394;4772 Winkels in schoenen en lederwaren;2015 april;94.8;88.2;2.2;4.8;;;;;96.2;89.5;2.5;5.1
2395;4772 Winkels in schoenen en lederwaren;2015 mei;91.7;86.3;-7.9;-5.0;;;;;92.6;87.1;-10.0;-7.1
2396;4772 Winkels in schoenen en lederwaren;2015 juni;98.4;95.7;-0.9;1.4;;;;;95.8;93.2;0.9;3.2
2397;4772 Winkels in schoenen en lederwaren;2015 2e kwartaal;95.0;90.1;-2.3;0.3;87.4;87.2;-0.6;-1.0;94.8;89.9;-2.4;0.2
2398;4772 Winkels in schoenen en lederwaren;2015 juli;84.8;88.6;-1.3;-0.7;;;;;86.0;89.8;-1.6;-1.1
2399;4772 Winkels in schoenen en lederwaren;2015 augustus;80.8;85.5;-14.3;-13.9;;;;;79.3;84.0;-16.6;-16.3
2400;4772 Winkels in schoenen en lederwaren;2015 september;95.3;91.7;4.2;4.6;;;;;96.4;92.8;8.2;8.6
2401;4772 Winkels in schoenen en lederwaren;2015 3e kwartaal;87.0;88.6;-3.9;-3.8;82.1;81.5;-6.0;-6.5;87.3;89.0;-3.7;-3.2
2402;4772 Winkels in schoenen en lederwaren;2015 oktober;95.0;89.9;-5.9;-5.8;;;;;98.1;92.8;-4.3;-4.2
2403;4772 Winkels in schoenen en lederwaren;2015 november;74.8;71.6;-12.0;-12.6;;;;;71.5;68.4;-16.8;-17.4
2404;4772 Winkels in schoenen en lederwaren;2015 december;91.2;95.8;-8.3;-8.6;;;;;92.8;97.4;-5.2;-5.6
2405;4772 Winkels in schoenen en lederwaren;2015 4e kwartaal;87.0;85.8;-8.5;-8.8;81.0;80.6;-1.3;-1.2;87.4;85.9;-8.3;-8.7
2406;4772 Winkels in schoenen en lederwaren;2015;84.6;84.3;-5.1;-3.9;84.6;84.3;-5.1;-3.9;84.6;84.5;-5.1;-3.8
2407;4772 Winkels in schoenen en lederwaren;2016 januari;64.9;71.8;-6.3;-6.9;;;;;65.7;72.5;-8.0;-8.8
2408;4772 Winkels in schoenen en lederwaren;2016 februari;55.0;60.5;-7.0;-7.1;;;;;55.2;60.6;-5.8;-6.1
2409;4772 Winkels in schoenen en lederwaren;2016 maart;67.0;64.3;-15.8;-15.8;;;;;67.7;65.2;-11.2;-10.8
2410;4772 Winkels in schoenen en lederwaren;2016 1e kwartaal;62.3;65.5;-10.1;-10.1;79.7;79.7;-1.5;-1.0;62.9;66.1;-8.5;-8.7
2411;4772 Winkels in schoenen en lederwaren;2016 april;79.7;74.8;-15.9;-15.2;;;;;81.5;76.4;-15.3;-14.6
2412;4772 Winkels in schoenen en lederwaren;2016 mei;91.8;86.8;0.0;0.5;;;;;88.6;83.6;-4.3;-4.0
2413;4772 Winkels in schoenen en lederwaren;2016 juni;84.8;84.2;-13.8;-12.0;;;;;85.9;85.5;-10.3;-8.2
2414;4772 Winkels in schoenen en lederwaren;2016 2e kwartaal;85.4;81.9;-10.0;-9.1;78.0;78.8;-2.2;-1.1;85.3;81.8;-10.0;-9.0
2415;4772 Winkels in schoenen en lederwaren;2016 juli;81.5;85.5;-3.9;-3.5;;;;;82.5;86.4;-4.1;-3.9
2416;4772 Winkels in schoenen en lederwaren;2016 augustus;73.3;77.3;-9.3;-9.6;;;;;72.2;76.1;-9.1;-9.4
2417;4772 Winkels in schoenen en lederwaren;2016 september;76.7;74.9;-19.6;-18.3;;;;;76.6;75.0;-20.5;-19.2
2418;4772 Winkels in schoenen en lederwaren;2016 3e kwartaal;77.2;79.2;-11.3;-10.6;78.8;78.5;1.0;-0.4;77.1;79.0;-11.7;-11.2
2419;4772 Winkels in schoenen en lederwaren;2016 oktober;103.5;98.8;8.9;9.9;;;;;102.9;97.9;4.9;5.6
2420;4772 Winkels in schoenen en lederwaren;2016 november;73.0;70.2;-2.4;-2.0;;;;;73.5;70.8;2.8;3.5
2421;4772 Winkels in schoenen en lederwaren;2016 december;84.6;85.7;-7.2;-10.5;;;;;86.8;88.1;-6.4;-9.6
2422;4772 Winkels in schoenen en lederwaren;2016 4e kwartaal;87.0;84.9;0.0;-1.0;80.2;79.3;1.8;1.1;87.7;85.6;0.3;-0.3
2423;4772 Winkels in schoenen en lederwaren;2016;78.0;77.9;-7.8;-7.6;79.2;79.1;-6.4;-6.2;78.3;78.3;-7.5;-7.3
2424;4772 Winkels in schoenen en lederwaren;2017 januari;64.2;71.0;-1.1;-1.1;;;;;62.0;68.4;-5.7;-5.7
2425;4772 Winkels in schoenen en lederwaren;2017 februari;53.4;58.4;-2.8;-3.5;;;;;53.0;57.9;-4.1;-4.5
2426;4772 Winkels in schoenen en lederwaren;2017 maart;75.6;71.9;12.8;11.9;;;;;76.3;72.7;12.6;11.5
2427;4772 Winkels in schoenen en lederwaren;2017 1e kwartaal;64.4;67.1;3.4;2.4;79.2;78.7;-1.2;-0.8;63.7;66.6;1.4;0.9
2428;4772 Winkels in schoenen en lederwaren;2017 april;80.0;74.0;0.5;-1.0;;;;;81.4;75.2;-0.1;-1.6
2429;4772 Winkels in schoenen en lederwaren;2017 mei;93.5;86.7;1.9;-0.1;;;;;92.1;85.3;3.9;2.0
2430;4772 Winkels in schoenen en lederwaren;2017 juni;87.1;84.9;2.6;0.9;;;;;87.0;85.0;1.2;-0.6
2431;4772 Winkels in schoenen en lederwaren;2017 2e kwartaal;86.9;81.9;1.7;0.0;78.8;78.2;-0.6;-0.7;86.8;81.8;1.7;0.0
2432;4772 Winkels in schoenen en lederwaren;2017 juli;80.2;83.5;-1.6;-2.3;;;;;79.7;82.7;-3.4;-4.2
2433;4772 Winkels in schoenen en lederwaren;2017 augustus;76.1;79.4;3.8;2.7;;;;;76.9;80.5;6.5;5.8
2434;4772 Winkels in schoenen en lederwaren;2017 september;92.4;89.1;20.5;18.9;;;;;94.5;91.0;23.3;21.4
2435;4772 Winkels in schoenen en lederwaren;2017 3e kwartaal;82.9;84.0;7.4;6.0;78.9;78.1;0.1;-0.1;83.7;84.9;8.6;7.4
2436;4772 Winkels in schoenen en lederwaren;2017 oktober;89.9;86.0;-13.2;-13.0;;;;;86.8;82.8;-15.6;-15.4
2437;4772 Winkels in schoenen en lederwaren;2017 november;76.9;74.9;5.4;6.7;;;;;77.9;76.0;6.0;7.4
2438;4772 Winkels in schoenen en lederwaren;2017 december;87.8;92.0;3.8;7.3;;;;;88.9;93.0;2.4;5.6
2439;4772 Winkels in schoenen en lederwaren;2017 4e kwartaal;84.9;84.3;-2.5;-0.8;78.5;78.7;-0.4;0.7;84.5;83.7;-3.6;-2.2
2440;4772 Winkels in schoenen en lederwaren;2017;79.8;79.3;2.3;1.8;78.8;78.4;-0.4;-0.9;79.7;79.4;1.8;1.4
2441;4772 Winkels in schoenen en lederwaren;2018 januari;60.5;67.4;-5.8;-5.1;;;;;59.5;66.3;-3.9;-3.1
2442;Winkels in verzorging en medische art. ;2005 januari;84.4;88.3;-1.0;1.5;;;;;82.4;86.2;-4.6;-2.2
2443;Winkels in verzorging en medische art. ;2005 februari;82.2;86.3;0.7;3.1;;;;;82.0;86.0;0.7;3.1
2444;Winkels in verzorging en medische art. ;2005 maart;87.6;92.4;1.8;4.9;;;;;88.2;93.0;2.4;5.5
2445;Winkels in verzorging en medische art. ;2005 1e kwartaal;84.7;89.0;0.5;3.2;92.6;97.2;0.3;2.0;84.2;88.4;-0.5;2.1
2446;Winkels in verzorging en medische art. ;2005 april;86.1;91.0;-1.9;1.5;;;;;86.9;91.9;-1.1;2.3
2447;Winkels in verzorging en medische art. ;2005 mei;94.5;99.8;-4.4;-1.3;;;;;90.9;96.0;-4.9;-1.9
2448;Winkels in verzorging en medische art. ;2005 juni;98.2;103.6;0.1;3.2;;;;;99.9;105.4;1.3;4.4
2449;Winkels in verzorging en medische art. ;2005 2e kwartaal;92.9;98.1;-2.1;1.1;91.4;96.5;-1.3;-0.7;92.5;97.8;-1.5;1.7
2450;Winkels in verzorging en medische art. ;2005 juli;97.1;102.2;-0.8;1.8;;;;;96.7;101.8;-3.2;-0.6
2451;Winkels in verzorging en medische art. ;2005 augustus;85.3;89.8;-4.3;-1.5;;;;;85.6;90.1;-1.3;1.7
2452;Winkels in verzorging en medische art. ;2005 september;87.4;92.6;-0.5;3.0;;;;;89.0;94.3;-0.2;3.4
2453;Winkels in verzorging en medische art. ;2005 3e kwartaal;89.9;94.9;-1.9;1.1;93.3;98.8;2.1;2.4;90.4;95.4;-1.6;1.4
2454;Winkels in verzorging en medische art. ;2005 oktober;92.0;97.0;-1.1;1.4;;;;;90.4;95.4;-2.1;0.4
2455;Winkels in verzorging en medische art. ;2005 november;96.2;101.2;1.2;2.9;;;;;96.9;102.0;2.6;4.4
2456;Winkels in verzorging en medische art. ;2005 december;121.8;127.9;4.0;4.7;;;;;123.8;130.0;3.9;4.6
2457;Winkels in verzorging en medische art. ;2005 4e kwartaal;103.3;108.7;1.6;3.1;93.6;98.2;0.3;-0.7;103.7;109.1;1.7;3.4
2458;Winkels in verzorging en medische art. ;2005;92.7;97.7;-0.4;2.1;92.7;97.7;-0.4;2.1;92.7;97.7;-0.4;2.2
2459;Winkels in verzorging en medische art. ;2006 januari;87.6;92.2;3.9;4.4;;;;;85.7;90.1;4.0;4.6
2460;Winkels in verzorging en medische art. ;2006 februari;83.9;88.3;2.0;2.3;;;;;83.9;88.3;2.3;2.6
2461;Winkels in verzorging en medische art. ;2006 maart;90.9;95.3;3.7;3.1;;;;;93.5;98.1;6.1;5.5
2462;Winkels in verzorging en medische art. ;2006 1e kwartaal;87.5;91.9;3.2;3.3;95.5;100.4;2.0;2.2;87.7;92.2;4.2;4.3
2463;Winkels in verzorging en medische art. ;2006 april;90.4;94.9;5.0;4.2;;;;;88.2;92.6;1.5;0.7
2464;Winkels in verzorging en medische art. ;2006 mei;100.2;105.3;6.0;5.4;;;;;100.1;105.2;10.2;9.6
2465;Winkels in verzorging en medische art. ;2006 juni;102.0;106.9;3.9;3.2;;;;;103.4;108.4;3.6;2.9
2466;Winkels in verzorging en medische art. ;2006 2e kwartaal;97.5;102.3;5.0;4.3;95.8;100.5;0.3;0.1;97.3;102.1;5.1;4.4
2467;Winkels in verzorging en medische art. ;2006 juli;98.8;103.4;1.8;1.2;;;;;97.4;102.0;0.7;0.2
2468;Winkels in verzorging en medische art. ;2006 augustus;89.2;93.3;4.5;3.9;;;;;90.6;94.9;5.8;5.3
2469;Winkels in verzorging en medische art. ;2006 september;89.9;93.7;2.9;1.1;;;;;91.7;95.5;3.0;1.3
2470;Winkels in verzorging en medische art. ;2006 3e kwartaal;92.6;96.8;3.0;2.0;96.2;100.8;0.4;0.3;93.2;97.5;3.1;2.1
2471;Winkels in verzorging en medische art. ;2006 oktober;88.4;92.4;-3.9;-4.7;;;;;86.4;90.3;-4.5;-5.3
2472;Winkels in verzorging en medische art. ;2006 november;98.0;102.2;1.9;0.9;;;;;100.0;104.2;3.2;2.2
2473;Winkels in verzorging en medische art. ;2006 december;121.5;126.7;-0.2;-0.9;;;;;119.7;124.8;-3.3;-4.0
2474;Winkels in verzorging en medische art. ;2006 4e kwartaal;102.6;107.1;-0.7;-1.5;92.8;96.5;-3.5;-4.3;102.0;106.5;-1.6;-2.5
2475;Winkels in verzorging en medische art. ;2006;95.1;99.5;2.5;1.9;95.1;99.5;2.5;1.9;95.1;99.6;2.5;1.9
2476;Winkels in verzorging en medische art. ;2007 januari;87.0;90.7;-0.7;-1.6;;;;;86.9;90.6;1.4;0.5
2477;Winkels in verzorging en medische art. ;2007 februari;84.9;88.1;1.2;-0.3;;;;;84.8;88.0;1.1;-0.3
2478;Winkels in verzorging en medische art. ;2007 maart;92.2;95.5;1.5;0.2;;;;;94.6;98.0;1.2;-0.1
2479;Winkels in verzorging en medische art. ;2007 1e kwartaal;88.0;91.4;0.7;-0.6;96.3;100.1;3.8;3.7;88.8;92.2;1.2;0.0
2480;Winkels in verzorging en medische art. ;2007 april;93.3;96.1;3.2;1.3;;;;;90.2;93.0;2.3;0.4
2481;Winkels in verzorging en medische art. ;2007 mei;102.8;106.1;2.7;0.8;;;;;103.0;106.3;2.9;1.0
2482;Winkels in verzorging en medische art. ;2007 juni;103.3;106.7;1.3;-0.2;;;;;105.3;108.7;1.8;0.3
2483;Winkels in verzorging en medische art. ;2007 2e kwartaal;99.8;102.9;2.3;0.6;98.2;101.3;1.9;1.2;99.5;102.7;2.3;0.6
2484;Winkels in verzorging en medische art. ;2007 juli;98.3;101.2;-0.5;-2.1;;;;;96.1;98.9;-1.3;-3.0
2485;Winkels in verzorging en medische art. ;2007 augustus;91.5;94.2;2.6;0.9;;;;;94.1;96.9;3.9;2.2
2486;Winkels in verzorging en medische art. ;2007 september;90.0;92.8;0.1;-0.9;;;;;89.1;91.8;-2.9;-3.9
2487;Winkels in verzorging en medische art. ;2007 3e kwartaal;93.3;96.1;0.7;-0.8;97.1;100.2;-1.1;-1.0;93.1;95.9;-0.2;-1.6
2488;Winkels in verzorging en medische art. ;2007 oktober;93.4;96.0;5.7;3.9;;;;;94.0;96.6;8.8;7.0
2489;Winkels in verzorging en medische art. ;2007 november;101.7;104.7;3.8;2.5;;;;;103.9;106.9;3.9;2.6
2490;Winkels in verzorging en medische art. ;2007 december;132.1;136.5;8.8;7.7;;;;;128.5;132.7;7.3;6.3
