ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
963;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2004 4e kwartaal;64350.0;51680.0;9940.0;2730.0;;
964;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2005 1e kwartaal;63500.0;50810.0;9990.0;2710.0;;
965;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2005 2e kwartaal;62500.0;49720.0;10030.0;2750.0;;
966;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2005 3e kwartaal;61500.0;48780.0;10070.0;2660.0;;
967;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2005 4e kwartaal;60250.0;47500.0;10110.0;2640.0;;
968;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2006 1e kwartaal;59460.0;46400.0;10240.0;2570.0;40.0;210.0
969;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2006 2e kwartaal;58310.0;45030.0;10180.0;2490.0;80.0;520.0
970;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2006 3e kwartaal;57740.0;43980.0;10320.0;2430.0;170.0;840.0
971;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2006 4e kwartaal;57360.0;43090.0;10520.0;2380.0;240.0;1130.0
972;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2007 1e kwartaal;56830.0;42140.0;10710.0;2320.0;300.0;1370.0
973;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2007 2e kwartaal;56380.0;41230.0;10900.0;2260.0;370.0;1620.0
974;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2007 3e kwartaal;55950.0;40380.0;11090.0;2200.0;430.0;1850.0
975;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2007 4e kwartaal;55910.0;39950.0;11240.0;2160.0;480.0;2080.0
976;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2008 1e kwartaal;55910.0;39400.0;11460.0;2090.0;570.0;2400.0
977;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2008 2e kwartaal;55840.0;38800.0;11670.0;2040.0;660.0;2670.0
978;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2008 3e kwartaal;55730.0;38200.0;11830.0;1990.0;730.0;2980.0
979;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2008 4e kwartaal;55630.0;37620.0;11990.0;1930.0;810.0;3290.0
980;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2009 1e kwartaal;55510.0;36970.0;12090.0;1880.0;890.0;3670.0
981;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2009 2e kwartaal;55170.0;36250.0;12280.0;1820.0;920.0;3900.0
982;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2009 3e kwartaal;55050.0;35610.0;12500.0;1760.0;970.0;4210.0
983;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2009 4e kwartaal;55230.0;35130.0;12680.0;1710.0;1050.0;4660.0
984;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2010 1e kwartaal;54920.0;34180.0;12880.0;1670.0;1130.0;5060.0
985;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2010 2e kwartaal;54850.0;33500.0;13100.0;1620.0;1240.0;5400.0
986;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2010 3e kwartaal;54910.0;33010.0;13270.0;1580.0;1370.0;5700.0
987;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2010 4e kwartaal;55130.0;32560.0;13510.0;1550.0;1480.0;6030.0
988;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 1e kwartaal;55170.0;31900.0;13730.0;1500.0;1590.0;6450.0
989;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 2e kwartaal;54960.0;31120.0;13900.0;1440.0;1680.0;6840.0
990;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 3e kwartaal;54740.0;30420.0;14010.0;1380.0;1750.0;7180.0
991;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 4e kwartaal;54600.0;29760.0;14110.0;1310.0;1800.0;7630.0
992;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2012 1e kwartaal;54460.0;28970.0;14250.0;1260.0;1890.0;8090.0
993;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2012 2e kwartaal;54310.0;28550.0;14340.0;1220.0;2000.0;8210.0
994;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2012 3e kwartaal;54140.0;27920.0;14470.0;1170.0;2120.0;8460.0
995;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2012 4e kwartaal;54170.0;27330.0;14630.0;1120.0;2230.0;8860.0
996;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2013 1e kwartaal;54430.0;26880.0;14820.0;1100.0;2370.0;9270.0
997;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2013 2e kwartaal;54340.0;26280.0;14970.0;1060.0;2480.0;9560.0
998;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2013 3e kwartaal;54250.0;25660.0;15110.0;1020.0;2610.0;9850.0
999;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2013 4e kwartaal;54350.0;25130.0;15260.0;980.0;2750.0;10220.0
1000;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2014 1e kwartaal;54490.0;24720.0;15410.0;960.0;2920.0;10470.0
1001;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2014 2e kwartaal;54460.0;24230.0;15570.0;940.0;3070.0;10650.0
1002;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2014 3e kwartaal;54360.0;23630.0;15790.0;900.0;3180.0;10870.0
1003;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2014 4e kwartaal;54440.0;23130.0;16000.0;870.0;3330.0;11120.0
1004;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2015 1e kwartaal;54530.0;22800.0;15970.0;850.0;3520.0;11390.0
1005;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2015 2e kwartaal;54170.0;22240.0;15900.0;810.0;3690.0;11530.0
1006;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2015 3e kwartaal;53890.0;21730.0;15830.0;780.0;3830.0;11730.0
1007;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2015 4e kwartaal;53680.0;21240.0;15770.0;750.0;3960.0;11960.0
1008;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 1e kwartaal;155070.0;130890.0;15930.0;8260.0;;
1009;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 2e kwartaal;156140.0;131670.0;16150.0;8320.0;;
1010;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 3e kwartaal;156430.0;131870.0;16230.0;8330.0;;
1011;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 4e kwartaal;158250.0;133090.0;16600.0;8570.0;;
1012;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 1e kwartaal;157270.0;132360.0;16690.0;8230.0;;
1013;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 2e kwartaal;158280.0;133170.0;16920.0;8190.0;;
1014;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 3e kwartaal;158750.0;133500.0;17110.0;8140.0;;
1015;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 4e kwartaal;159490.0;134110.0;17260.0;8130.0;;
1016;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 1e kwartaal;161930.0;136200.0;17450.0;8280.0;;
1017;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 2e kwartaal;162860.0;136910.0;17640.0;8310.0;;
1018;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 3e kwartaal;163450.0;137450.0;17710.0;8290.0;;
1019;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 4e kwartaal;165360.0;139130.0;17870.0;8360.0;;
1020;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 1e kwartaal;166750.0;140410.0;18040.0;8300.0;;
1021;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 2e kwartaal;168490.0;142040.0;18080.0;8380.0;;
1022;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 3e kwartaal;168510.0;142000.0;18200.0;8310.0;;
1023;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 4e kwartaal;170060.0;143380.0;18280.0;8400.0;;
1024;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 1e kwartaal;170740.0;143920.0;18470.0;8350.0;;
1025;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 2e kwartaal;171100.0;144170.0;18550.0;8370.0;;
1026;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 3e kwartaal;171080.0;144000.0;18670.0;8410.0;;
1027;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 4e kwartaal;172010.0;144640.0;18870.0;8490.0;;
1028;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 1e kwartaal;171370.0;143960.0;18950.0;8450.0;;
1029;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 2e kwartaal;170570.0;143000.0;19020.0;8550.0;;
1030;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 3e kwartaal;169600.0;141830.0;19140.0;8620.0;;
1031;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 4e kwartaal;169140.0;141230.0;19320.0;8590.0;;
1032;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 1e kwartaal;167380.0;139550.0;19440.0;8390.0;;
1033;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 2e kwartaal;166620.0;138680.0;19580.0;8360.0;;
1034;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 3e kwartaal;165790.0;137630.0;19810.0;8360.0;;
1035;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 4e kwartaal;165570.0;137120.0;19920.0;8540.0;;
1036;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 1e kwartaal;163570.0;135100.0;20030.0;8450.0;;
1037;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 2e kwartaal;161090.0;132500.0;20000.0;8590.0;;
1038;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 3e kwartaal;157990.0;129580.0;20140.0;8270.0;;
1039;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 4e kwartaal;154960.0;126510.0;20320.0;8130.0;;
1040;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 1e kwartaal;153060.0;123840.0;20650.0;7940.0;100.0;540.0
1041;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 2e kwartaal;150250.0;120540.0;20590.0;7700.0;250.0;1170.0
1042;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 3e kwartaal;148380.0;117850.0;20770.0;7460.0;400.0;1900.0
1043;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 4e kwartaal;147520.0;115820.0;21140.0;7290.0;580.0;2690.0
1044;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 1e kwartaal;146560.0;113730.0;21540.0;7130.0;760.0;3400.0
1045;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 2e kwartaal;145300.0;111560.0;21890.0;6960.0;910.0;3970.0
1046;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 3e kwartaal;144220.0;109590.0;22270.0;6770.0;1060.0;4550.0
1047;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 4e kwartaal;143780.0;108150.0;22550.0;6650.0;1240.0;5200.0
1048;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 1e kwartaal;143220.0;106390.0;23000.0;6470.0;1430.0;5940.0
1049;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 2e kwartaal;142670.0;104680.0;23440.0;6260.0;1620.0;6680.0
1050;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 3e kwartaal;142010.0;102930.0;23940.0;6100.0;1800.0;7260.0
1051;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 4e kwartaal;141630.0;101140.0;24530.0;5940.0;2060.0;7950.0
1052;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 1e kwartaal;141380.0;99460.0;25040.0;5760.0;2340.0;8790.0
1053;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 2e kwartaal;140870.0;97830.0;25500.0;5590.0;2530.0;9420.0
1054;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 3e kwartaal;140370.0;96060.0;26040.0;5430.0;2740.0;10110.0
1055;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 4e kwartaal;140820.0;94600.0;26750.0;5280.0;3090.0;11090.0
1056;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 1e kwartaal;139140.0;91540.0;27040.0;5140.0;3430.0;12000.0
1057;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 2e kwartaal;138660.0;89680.0;27520.0;5000.0;3700.0;12760.0
1058;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 3e kwartaal;138810.0;88340.0;27990.0;4850.0;3990.0;13640.0
1059;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 4e kwartaal;139360.0;87120.0;28580.0;4730.0;4320.0;14610.0
1060;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 1e kwartaal;139180.0;85260.0;29080.0;4560.0;4640.0;15640.0
1061;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 2e kwartaal;138360.0;83100.0;29490.0;4360.0;4910.0;16500.0
1062;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 3e kwartaal;137840.0;81040.0;29880.0;4180.0;5170.0;17570.0
1063;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 4e kwartaal;137460.0;79160.0;30280.0;4040.0;5450.0;18530.0
1064;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2012 1e kwartaal;136730.0;77050.0;30650.0;3840.0;5710.0;19490.0
1065;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2012 2e kwartaal;136410.0;75740.0;30950.0;3730.0;5920.0;20080.0
1066;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2012 3e kwartaal;135740.0;73840.0;31370.0;3590.0;6090.0;20850.0
1067;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2012 4e kwartaal;135290.0;72160.0;31710.0;3470.0;6260.0;21690.0
1068;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2013 1e kwartaal;135490.0;71010.0;32230.0;3360.0;6460.0;22430.0
1069;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2013 2e kwartaal;135180.0;69420.0;32730.0;3240.0;6680.0;23110.0
1070;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2013 3e kwartaal;134740.0;67720.0;33170.0;3100.0;6890.0;23860.0
1071;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2013 4e kwartaal;134610.0;66310.0;33690.0;3000.0;7200.0;24410.0
1072;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2014 1e kwartaal;134960.0;65220.0;34230.0;2920.0;7590.0;25000.0
1073;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2014 2e kwartaal;134930.0;63840.0;34740.0;2810.0;8000.0;25540.0
1074;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2014 3e kwartaal;134540.0;62260.0;35170.0;2710.0;8340.0;26070.0
1075;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2014 4e kwartaal;134460.0;60930.0;35640.0;2630.0;8640.0;26630.0
1076;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2015 1e kwartaal;134370.0;59940.0;35660.0;2560.0;9120.0;27090.0
1077;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2015 2e kwartaal;133200.0;58500.0;35500.0;2470.0;9320.0;27410.0
1078;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2015 3e kwartaal;132160.0;57070.0;35370.0;2380.0;9590.0;27750.0
1079;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2015 4e kwartaal;131270.0;55620.0;35240.0;2300.0;9750.0;28350.0
1080;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 1e kwartaal;144200.0;119080.0;18440.0;6680.0;;
1081;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 2e kwartaal;145250.0;119880.0;18640.0;6730.0;;
1082;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 3e kwartaal;146040.0;120600.0;18710.0;6740.0;;
1083;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 4e kwartaal;148710.0;122180.0;19590.0;6940.0;;
1084;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1999 1e kwartaal;148570.0;122320.0;19610.0;6640.0;;
1085;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1999 2e kwartaal;149740.0;123250.0;19910.0;6580.0;;
1086;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1999 3e kwartaal;150770.0;124030.0;20140.0;6600.0;;
1087;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1999 4e kwartaal;151910.0;124990.0;20330.0;6590.0;;
1088;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2000 1e kwartaal;154340.0;127130.0;20470.0;6730.0;;
1089;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2000 2e kwartaal;155440.0;128010.0;20630.0;6800.0;;
1090;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2000 3e kwartaal;156080.0;128560.0;20750.0;6760.0;;
1091;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2000 4e kwartaal;158550.0;130790.0;20920.0;6840.0;;
1092;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2001 1e kwartaal;160170.0;132300.0;21040.0;6830.0;;
1093;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2001 2e kwartaal;161860.0;133930.0;21120.0;6810.0;;
1094;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2001 3e kwartaal;162340.0;134290.0;21250.0;6800.0;;
1095;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2001 4e kwartaal;163760.0;135510.0;21420.0;6830.0;;
1096;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2002 1e kwartaal;163190.0;134990.0;21440.0;6750.0;;
1097;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2002 2e kwartaal;163730.0;135370.0;21580.0;6770.0;;
1098;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2002 3e kwartaal;163950.0;135380.0;21770.0;6790.0;;
1099;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2002 4e kwartaal;164440.0;135700.0;21940.0;6790.0;;
1100;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2003 1e kwartaal;165080.0;136150.0;22150.0;6790.0;;
1101;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2003 2e kwartaal;164410.0;135240.0;22340.0;6830.0;;
1102;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2003 3e kwartaal;163540.0;134170.0;22500.0;6870.0;;
1103;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2003 4e kwartaal;163050.0;133530.0;22690.0;6830.0;;
1104;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2004 1e kwartaal;161700.0;132090.0;22850.0;6760.0;;
1105;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2004 2e kwartaal;161440.0;131670.0;23020.0;6750.0;;
1106;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2004 3e kwartaal;161350.0;131280.0;23280.0;6790.0;;
1107;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2004 4e kwartaal;160950.0;130670.0;23400.0;6890.0;;
1108;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2005 1e kwartaal;159210.0;128810.0;23550.0;6850.0;;
1109;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2005 2e kwartaal;156980.0;126260.0;23810.0;6910.0;;
1110;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2005 3e kwartaal;154320.0;123500.0;24130.0;6700.0;;
1111;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2005 4e kwartaal;151320.0;120360.0;24380.0;6590.0;;
1112;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2006 1e kwartaal;149700.0;117800.0;24750.0;6450.0;120.0;580.0
1113;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2006 2e kwartaal;146770.0;114280.0;24630.0;6250.0;250.0;1350.0
1114;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2006 3e kwartaal;145250.0;111790.0;25000.0;6030.0;410.0;2010.0
1115;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2006 4e kwartaal;144340.0;109580.0;25460.0;5880.0;600.0;2810.0
1116;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2007 1e kwartaal;143300.0;107260.0;26000.0;5700.0;820.0;3520.0
1117;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2007 2e kwartaal;142610.0;105330.0;26550.0;5550.0;1010.0;4170.0
1118;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2007 3e kwartaal;142030.0;103330.0;27160.0;5420.0;1190.0;4940.0
1119;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2007 4e kwartaal;141890.0;101810.0;27750.0;5310.0;1370.0;5660.0
1120;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2008 1e kwartaal;141820.0;100300.0;28280.0;5170.0;1610.0;6470.0
1121;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2008 2e kwartaal;141460.0;98610.0;28860.0;5010.0;1830.0;7160.0
1122;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2008 3e kwartaal;141300.0;96930.0;29430.0;4900.0;2060.0;7990.0
1123;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2008 4e kwartaal;141060.0;95280.0;30000.0;4780.0;2290.0;8710.0
1124;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2009 1e kwartaal;141090.0;93630.0;30630.0;4660.0;2520.0;9660.0
1125;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2009 2e kwartaal;140910.0;92160.0;31230.0;4520.0;2710.0;10300.0
1126;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2009 3e kwartaal;140930.0;90600.0;31910.0;4390.0;2960.0;11080.0
1127;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2009 4e kwartaal;141300.0;89240.0;32400.0;4280.0;3280.0;12120.0
1128;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2010 1e kwartaal;140300.0;86490.0;33170.0;4090.0;3610.0;12940.0
1129;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2010 2e kwartaal;139980.0;84730.0;33610.0;3930.0;3910.0;13800.0
1130;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2010 3e kwartaal;140290.0;83510.0;34050.0;3840.0;4270.0;14620.0
1131;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2010 4e kwartaal;141360.0;82450.0;34890.0;3760.0;4620.0;15640.0
1132;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2011 1e kwartaal;141470.0;80790.0;35510.0;3610.0;4930.0;16640.0
1133;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2011 2e kwartaal;140940.0;78530.0;36140.0;3440.0;5230.0;17600.0
1134;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2011 3e kwartaal;140850.0;76570.0;36770.0;3320.0;5530.0;18670.0
1135;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2011 4e kwartaal;140840.0;74750.0;37270.0;3190.0;5870.0;19750.0
1136;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2012 1e kwartaal;140550.0;72710.0;37930.0;3070.0;6210.0;20630.0
1137;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2012 2e kwartaal;140550.0;71530.0;38370.0;2960.0;6490.0;21200.0
1138;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2012 3e kwartaal;140620.0;69810.0;39010.0;2850.0;6770.0;22180.0
1139;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2012 4e kwartaal;140860.0;68280.0;39560.0;2750.0;7130.0;23140.0
1140;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2013 1e kwartaal;141750.0;67070.0;40260.0;2690.0;7570.0;24170.0
1141;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2013 2e kwartaal;141980.0;65490.0;40980.0;2600.0;8000.0;24920.0
1142;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2013 3e kwartaal;142160.0;63860.0;41680.0;2500.0;8450.0;25670.0
1143;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2013 4e kwartaal;142720.0;62530.0;42390.0;2410.0;8900.0;26500.0
1144;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2014 1e kwartaal;143510.0;61470.0;43030.0;2350.0;9420.0;27240.0
1145;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2014 2e kwartaal;143860.0;60110.0;43710.0;2270.0;9880.0;27880.0
1146;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2014 3e kwartaal;144030.0;58700.0;44350.0;2180.0;10310.0;28490.0
