ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
4431;Mannen;Totaal;804;M Onderwijs;2009;17.0;13.0;28.25;2867.0;2861.0;40600.0;34400.0;6200.0;10.0;27.7;27.7;1216.0;1538.0
4432;Mannen;Totaal;804;N Gezondheids- en welzijnszorg;2006;11.0;9.0;20.24;2159.0;2142.0;29020.0;25910.0;3110.0;30.0;28.0;27.8;1270.0;1595.0
4433;Mannen;Totaal;804;N Gezondheids- en welzijnszorg;2007;11.0;9.0;20.61;2175.0;2157.0;29210.0;26100.0;3110.0;30.0;27.9;27.8;1256.0;1564.0
4434;Mannen;Totaal;804;N Gezondheids- en welzijnszorg;2008;12.0;9.0;21.26;2258.0;2222.0;30760.0;27090.0;3670.0;30.0;28.0;27.7;1254.0;1552.0
4435;Mannen;Totaal;804;N Gezondheids- en welzijnszorg;2009;12.0;9.0;21.21;2251.0;2230.0;30770.0;27020.0;3750.0;20.0;28.0;27.8;1261.0;1563.0
4436;Mannen;Totaal;804;O Milieudienstverlening, cultuur, ..;2006;5.0;4.0;17.59;1941.0;1857.0;25770.0;23300.0;2470.0;90.0;28.6;27.8;1267.0;1647.0
4437;Mannen;Totaal;804;O Milieudienstverlening, cultuur, ..;2007;5.0;4.0;18.61;2018.0;1939.0;26610.0;24210.0;2400.0;100.0;28.6;27.8;1251.0;1601.0
4438;Mannen;Totaal;804;O Milieudienstverlening, cultuur, ..;2008;5.0;4.0;18.93;2082.0;1979.0;27710.0;24990.0;2720.0;130.0;28.7;27.8;1255.0;1595.0
4439;Mannen;Totaal;804;O Milieudienstverlening, cultuur, ..;2009;5.0;4.0;19.23;2090.0;2031.0;28410.0;25080.0;3320.0;120.0;28.4;27.9;1268.0;1627.0
4440;Mannen;Totaal;805;A-O Alle economische activiteiten ..;2006;321.0;287.0;19.3;2467.0;2389.0;33560.0;29610.0;3950.0;270.0;33.5;32.6;1486.0;1665.0
4441;Mannen;Totaal;805;A-O Alle economische activiteiten ..;2007;331.0;296.0;19.8;2500.0;2420.0;34020.0;30000.0;4030.0;270.0;33.4;32.6;1467.0;1636.0
4442;Mannen;Totaal;805;A-O Alle economische activiteiten ..;2008;352.0;318.0;20.4;2600.0;2497.0;35330.0;31200.0;4130.0;310.0;33.6;32.5;1468.0;1627.0
4443;Mannen;Totaal;805;A-O Alle economische activiteiten ..;2009;345.0;310.0;20.86;2653.0;2575.0;36470.0;31840.0;4620.0;330.0;33.5;32.6;1481.0;1647.0
4444;Mannen;Totaal;805;A+B Landbouw, bosbouw, visserij;2006;5.0;5.0;13.41;1758.0;1654.0;22730.0;21100.0;1630.0;120.0;33.8;32.6;1480.0;1676.0
4445;Mannen;Totaal;805;A+B Landbouw, bosbouw, visserij;2007;5.0;5.0;13.91;1812.0;1695.0;23430.0;21740.0;1690.0;130.0;34.0;32.6;1463.0;1624.0
4446;Mannen;Totaal;805;A+B Landbouw, bosbouw, visserij;2008;5.0;5.0;14.37;1900.0;1756.0;24710.0;22800.0;1910.0;150.0;34.2;32.5;1467.0;1627.0
4447;Mannen;Totaal;805;A+B Landbouw, bosbouw, visserij;2009;6.0;5.0;14.42;1913.0;1787.0;24990.0;22950.0;2040.0;150.0;34.2;32.7;1487.0;1668.0
4448;Mannen;Totaal;805;C Winning van delfstoffen;2006;;;;;;;;;;;;;
4449;Mannen;Totaal;805;C Winning van delfstoffen;2007;;;;;;;;;;;;;
4450;Mannen;Totaal;805;C Winning van delfstoffen;2008;;;;;;;;;;;;;
4451;Mannen;Totaal;805;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4452;Mannen;Totaal;805;D Industrie;2006;56.0;51.0;19.36;2576.0;2446.0;35820.0;30910.0;4910.0;180.0;34.5;33.2;1516.0;1671.0
4453;Mannen;Totaal;805;D Industrie;2007;56.0;51.0;20.04;2642.0;2505.0;36710.0;31700.0;5010.0;190.0;34.5;33.1;1500.0;1648.0
4454;Mannen;Totaal;805;D Industrie;2008;61.0;56.0;20.9;2771.0;2604.0;38360.0;33260.0;5110.0;220.0;34.7;33.1;1495.0;1631.0
4455;Mannen;Totaal;805;D Industrie;2009;54.0;49.0;20.64;2711.0;2589.0;38060.0;32540.0;5520.0;210.0;34.2;33.1;1505.0;1659.0
4456;Mannen;Totaal;805;E Productie en distributie van en ..;2006;1.0;1.0;27.02;3450.0;3342.0;47710.0;41400.0;6310.0;480.0;33.5;32.9;1484.0;1743.0
4457;Mannen;Totaal;805;E Productie en distributie van en ..;2007;1.0;1.0;26.96;3376.0;3258.0;47040.0;40510.0;6530.0;530.0;33.3;32.6;1450.0;1696.0
4458;Mannen;Totaal;805;E Productie en distributie van en ..;2008;1.0;1.0;27.76;3523.0;3356.0;50040.0;42280.0;7760.0;640.0;33.9;32.6;1451.0;1702.0
4459;Mannen;Totaal;805;E Productie en distributie van en ..;2009;1.0;1.0;28.9;3657.0;3519.0;51430.0;43880.0;7540.0;680.0;33.6;32.6;1461.0;1713.0
4460;Mannen;Totaal;805;F Bouwnijverheid;2006;21.0;18.0;19.45;2498.0;2392.0;31510.0;29980.0;1530.0;400.0;33.7;32.6;1476.0;1653.0
4461;Mannen;Totaal;805;F Bouwnijverheid;2007;21.0;18.0;19.95;2535.0;2429.0;31950.0;30430.0;1520.0;420.0;33.6;32.5;1461.0;1639.0
4462;Mannen;Totaal;805;F Bouwnijverheid;2008;21.0;18.0;20.39;2643.0;2488.0;33560.0;31720.0;1840.0;520.0;34.0;32.5;1464.0;1685.0
4463;Mannen;Totaal;805;F Bouwnijverheid;2009;23.0;20.0;21.46;2804.0;2692.0;35740.0;33650.0;2090.0;680.0;34.2;33.2;1505.0;1709.0
4464;Mannen;Totaal;805;G Reparatie van consumentenartikelen ..;2006;33.0;29.0;14.7;1935.0;1831.0;25800.0;23220.0;2580.0;400.0;34.0;32.7;1495.0;1704.0
4465;Mannen;Totaal;805;G Reparatie van consumentenartikelen ..;2007;34.0;30.0;15.12;1971.0;1863.0;26350.0;23650.0;2700.0;410.0;34.0;32.7;1479.0;1669.0
4466;Mannen;Totaal;805;G Reparatie van consumentenartikelen ..;2008;37.0;33.0;15.7;2068.0;1934.0;27720.0;24810.0;2910.0;450.0;34.2;32.6;1478.0;1652.0
4467;Mannen;Totaal;805;G Reparatie van consumentenartikelen ..;2009;36.0;32.0;16.04;2098.0;1996.0;28250.0;25180.0;3070.0;480.0;33.9;32.7;1493.0;1688.0
4468;Mannen;Totaal;805;H Horeca;2006;9.0;8.0;10.54;1303.0;1288.0;16920.0;15640.0;1290.0;40.0;32.3;32.1;1466.0;1672.0
4469;Mannen;Totaal;805;H Horeca;2007;9.0;8.0;10.58;1291.0;1277.0;16750.0;15490.0;1250.0;40.0;32.3;32.1;1447.0;1627.0
4470;Mannen;Totaal;805;H Horeca;2008;9.0;8.0;10.72;1318.0;1300.0;17110.0;15810.0;1300.0;50.0;32.4;32.1;1455.0;1634.0
4471;Mannen;Totaal;805;H Horeca;2009;10.0;8.0;10.99;1357.0;1344.0;17780.0;16290.0;1490.0;60.0;32.4;32.2;1468.0;1688.0
4472;Mannen;Totaal;805;I Vervoer, opslag en communicatie;2006;21.0;18.0;18.93;2572.0;2331.0;34620.0;30870.0;3750.0;140.0;35.4;32.4;1478.0;1721.0
4473;Mannen;Totaal;805;I Vervoer, opslag en communicatie;2007;22.0;19.0;19.51;2625.0;2381.0;35460.0;31500.0;3960.0;150.0;35.4;32.5;1465.0;1693.0
4474;Mannen;Totaal;805;I Vervoer, opslag en communicatie;2008;24.0;21.0;20.8;2844.0;2540.0;38030.0;34130.0;3900.0;160.0;35.9;32.5;1466.0;1664.0
4475;Mannen;Totaal;805;I Vervoer, opslag en communicatie;2009;23.0;21.0;21.75;2909.0;2673.0;39370.0;34910.0;4460.0;150.0;35.2;32.6;1475.0;1673.0
4476;Mannen;Totaal;805;J Financiële instellingen;2006;15.0;14.0;27.39;3492.0;3469.0;52040.0;41910.0;10130.0;580.0;33.7;33.5;1520.0;1618.0
4477;Mannen;Totaal;805;J Financiële instellingen;2007;14.0;13.0;26.99;3392.0;3368.0;50700.0;40700.0;10000.0;550.0;33.5;33.3;1497.0;1604.0
4478;Mannen;Totaal;805;J Financiële instellingen;2008;11.0;10.0;27.42;3428.0;3381.0;50270.0;41140.0;9140.0;700.0;33.2;32.8;1480.0;1606.0
4479;Mannen;Totaal;805;J Financiële instellingen;2009;12.0;11.0;28.12;3547.0;3511.0;52020.0;42570.0;9450.0;730.0;33.3;33.0;1498.0;1618.0
4480;Mannen;Totaal;805;K VH en handel in onroerend goed, ..;2006;70.0;61.0;17.57;2211.0;2159.0;29840.0;26540.0;3310.0;510.0;32.9;32.3;1474.0;1706.0
4481;Mannen;Totaal;805;K VH en handel in onroerend goed, ..;2007;76.0;66.0;17.92;2223.0;2169.0;29940.0;26670.0;3270.0;490.0;32.8;32.2;1452.0;1667.0
4482;Mannen;Totaal;805;K VH en handel in onroerend goed, ..;2008;81.0;71.0;18.46;2302.0;2241.0;30800.0;27620.0;3180.0;590.0;32.9;32.2;1456.0;1668.0
4483;Mannen;Totaal;805;K VH en handel in onroerend goed, ..;2009;76.0;67.0;19.01;2390.0;2339.0;32440.0;28680.0;3760.0;620.0;33.0;32.4;1476.0;1689.0
4484;Mannen;Totaal;805;L Openbaar bestuur, overheidsdiensten ..;2006;18.0;17.0;22.35;2838.0;2779.0;38870.0;34060.0;4810.0;10.0;32.8;32.3;1492.0;1643.0
4485;Mannen;Totaal;805;L Openbaar bestuur, overheidsdiensten ..;2007;18.0;17.0;23.26;2923.0;2865.0;40190.0;35080.0;5110.0;30.0;32.7;32.3;1478.0;1631.0
4486;Mannen;Totaal;805;L Openbaar bestuur, overheidsdiensten ..;2008;20.0;18.0;23.9;3054.0;2956.0;42630.0;36650.0;5980.0;20.0;33.3;32.4;1484.0;1622.0
4487;Mannen;Totaal;805;L Openbaar bestuur, overheidsdiensten ..;2009;21.0;19.0;23.72;3034.0;2948.0;42470.0;36400.0;6070.0;20.0;33.2;32.4;1491.0;1630.0
4488;Mannen;Totaal;805;M Onderwijs;2006;25.0;22.0;25.24;3051.0;3047.0;41600.0;36610.0;4990.0;30.0;33.0;32.9;1449.0;1590.0
4489;Mannen;Totaal;805;M Onderwijs;2007;28.0;26.0;26.54;3150.0;3146.0;43470.0;37800.0;5670.0;30.0;32.9;32.8;1422.0;1555.0
4490;Mannen;Totaal;805;M Onderwijs;2008;31.0;29.0;27.35;3271.0;3268.0;45530.0;39260.0;6280.0;40.0;32.7;32.7;1434.0;1529.0
4491;Mannen;Totaal;805;M Onderwijs;2009;32.0;30.0;28.1;3348.0;3344.0;47350.0;40170.0;7180.0;40.0;32.6;32.6;1428.0;1530.0
4492;Mannen;Totaal;805;N Gezondheids- en welzijnszorg;2006;34.0;31.0;20.71;2563.0;2549.0;34590.0;30760.0;3830.0;50.0;32.4;32.3;1477.0;1601.0
4493;Mannen;Totaal;805;N Gezondheids- en welzijnszorg;2007;35.0;32.0;21.18;2599.0;2583.0;35080.0;31190.0;3900.0;50.0;32.4;32.3;1463.0;1579.0
4494;Mannen;Totaal;805;N Gezondheids- en welzijnszorg;2008;37.0;34.0;21.57;2661.0;2636.0;35980.0;31930.0;4050.0;50.0;32.6;32.4;1467.0;1561.0
4495;Mannen;Totaal;805;N Gezondheids- en welzijnszorg;2009;37.0;35.0;21.88;2707.0;2683.0;37380.0;32490.0;4890.0;50.0;32.6;32.4;1471.0;1572.0
4496;Mannen;Totaal;805;O Milieudienstverlening, cultuur, ..;2006;13.0;12.0;18.96;2376.0;2338.0;31830.0;28520.0;3310.0;200.0;32.8;32.4;1480.0;1649.0
4497;Mannen;Totaal;805;O Milieudienstverlening, cultuur, ..;2007;13.0;11.0;19.46;2420.0;2380.0;32370.0;29030.0;3330.0;220.0;32.9;32.5;1468.0;1619.0
4498;Mannen;Totaal;805;O Milieudienstverlening, cultuur, ..;2008;14.0;13.0;20.15;2543.0;2473.0;34220.0;30520.0;3700.0;260.0;33.4;32.6;1472.0;1596.0
4499;Mannen;Totaal;805;O Milieudienstverlening, cultuur, ..;2009;13.0;12.0;20.6;2586.0;2541.0;35280.0;31030.0;4250.0;230.0;33.0;32.5;1481.0;1625.0
4500;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A-O Alle economische activiteiten ..;2006;2938.0;2929.0;20.53;3102.0;3053.0;42840.0;37230.0;5610.0;910.0;39.4;38.8;1784.0;1790.0
4501;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A-O Alle economische activiteiten ..;2007;2998.0;2991.0;21.08;3169.0;3116.0;44040.0;38030.0;6010.0;950.0;39.6;38.9;1774.0;1778.0
4502;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A-O Alle economische activiteiten ..;2008;3002.0;2995.0;21.68;3265.0;3215.0;45420.0;39180.0;6240.0;1100.0;39.6;39.0;1779.0;1783.0
4503;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A-O Alle economische activiteiten ..;2009;2941.0;2932.0;22.28;3379.0;3329.0;46690.0;40540.0;6140.0;1120.0;39.7;39.1;1793.0;1798.0
4504;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A+B Landbouw, bosbouw, visserij;2006;50.0;50.0;14.94;2294.0;2246.0;30170.0;27530.0;2640.0;470.0;39.8;39.2;1804.0;1810.0
4505;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A+B Landbouw, bosbouw, visserij;2007;51.0;51.0;15.28;2338.0;2287.0;30830.0;28060.0;2770.0;490.0;40.0;39.4;1796.0;1799.0
4506;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A+B Landbouw, bosbouw, visserij;2008;51.0;51.0;15.73;2401.0;2356.0;31710.0;28810.0;2900.0;560.0;39.9;39.3;1798.0;1800.0
4507;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;A+B Landbouw, bosbouw, visserij;2009;51.0;51.0;15.94;2475.0;2422.0;32490.0;29700.0;2790.0;590.0;40.3;39.7;1824.0;1836.0
4508;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;C Winning van delfstoffen;2006;6.0;6.0;31.63;4873.0;4822.0;73280.0;58470.0;14810.0;810.0;40.4;39.9;1829.0;1834.0
4509;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;C Winning van delfstoffen;2007;6.0;6.0;32.65;5005.0;4953.0;76550.0;60060.0;16480.0;850.0;40.6;40.0;1820.0;1824.0
4510;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;C Winning van delfstoffen;2008;6.0;5.0;35.62;5466.0;5416.0;82950.0;65600.0;17360.0;1040.0;40.6;40.0;1824.0;1830.0
4511;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;C Winning van delfstoffen;2009;6.0;6.0;34.15;5278.0;5218.0;80240.0;63330.0;16910.0;1000.0;40.7;40.1;1833.0;1841.0
4512;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;D Industrie;2006;552.0;550.0;19.02;2888.0;2830.0;40280.0;34660.0;5620.0;570.0;39.5;38.8;1785.0;1790.0
4513;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;D Industrie;2007;553.0;552.0;19.54;2950.0;2887.0;41530.0;35410.0;6130.0;590.0;39.6;38.9;1773.0;1777.0
4514;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;D Industrie;2008;549.0;548.0;20.34;3065.0;3008.0;42900.0;36780.0;6120.0;690.0;39.6;38.9;1775.0;1778.0
4515;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;D Industrie;2009;535.0;533.0;20.79;3149.0;3095.0;43650.0;37780.0;5870.0;710.0;39.6;39.0;1786.0;1791.0
4516;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;E Productie en distributie van en ..;2006;17.0;17.0;26.12;3792.0;3739.0;52240.0;45500.0;6730.0;690.0;38.7;38.2;1718.0;1724.0
4517;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;E Productie en distributie van en ..;2007;18.0;18.0;26.38;3825.0;3772.0;53690.0;45900.0;7790.0;770.0;38.9;38.5;1716.0;1719.0
4518;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;E Productie en distributie van en ..;2008;18.0;18.0;27.3;3965.0;3918.0;56420.0;47570.0;8850.0;1010.0;39.0;38.6;1722.0;1727.0
4519;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;E Productie en distributie van en ..;2009;19.0;19.0;28.12;4120.0;4070.0;59080.0;49440.0;9640.0;1110.0;39.0;38.6;1737.0;1742.0
4520;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;F Bouwnijverheid;2006;290.0;289.0;19.11;2941.0;2893.0;38010.0;35300.0;2710.0;1040.0;40.2;39.7;1817.0;1822.0
4521;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;F Bouwnijverheid;2007;294.0;293.0;19.61;3000.0;2949.0;38780.0;36010.0;2780.0;1100.0;40.3;39.7;1805.0;1808.0
4522;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;F Bouwnijverheid;2008;295.0;294.0;20.44;3138.0;3084.0;40770.0;37660.0;3110.0;1320.0;40.4;39.8;1811.0;1817.0
4523;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;F Bouwnijverheid;2009;287.0;286.0;20.98;3263.0;3211.0;42560.0;39150.0;3410.0;1410.0;40.7;40.2;1837.0;1843.0
4524;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;G Reparatie van consumentenartikelen ..;2006;459.0;458.0;18.36;2806.0;2768.0;38860.0;33670.0;5200.0;1410.0;39.7;39.2;1809.0;1813.0
4525;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;G Reparatie van consumentenartikelen ..;2007;468.0;468.0;18.93;2875.0;2834.0;40110.0;34510.0;5610.0;1430.0;39.9;39.3;1797.0;1800.0
4526;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;G Reparatie van consumentenartikelen ..;2008;471.0;470.0;19.58;2975.0;2937.0;41490.0;35700.0;5780.0;1620.0;39.8;39.3;1800.0;1804.0
4527;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;G Reparatie van consumentenartikelen ..;2009;464.0;463.0;20.14;3080.0;3043.0;42570.0;36960.0;5610.0;1630.0;39.9;39.4;1813.0;1818.0
4528;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;H Horeca;2006;52.0;51.0;14.45;2164.0;2153.0;28380.0;25970.0;2420.0;430.0;39.0;38.8;1787.0;1794.0
4529;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;H Horeca;2007;54.0;54.0;14.86;2202.0;2189.0;29010.0;26420.0;2590.0;440.0;38.9;38.8;1767.0;1771.0
4530;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;H Horeca;2008;55.0;54.0;15.16;2252.0;2242.0;29550.0;27020.0;2530.0;480.0;38.9;38.8;1775.0;1779.0
4531;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;H Horeca;2009;53.0;53.0;15.56;2323.0;2315.0;30530.0;27880.0;2650.0;500.0;39.0;38.9;1785.0;1800.0
4532;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;I Vervoer, opslag en communicatie;2006;239.0;238.0;18.75;2996.0;2817.0;41030.0;35950.0;5080.0;500.0;41.8;39.3;1802.0;1809.0
4533;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;I Vervoer, opslag en communicatie;2007;241.0;240.0;19.3;3071.0;2885.0;42310.0;36850.0;5450.0;520.0;42.1;39.5;1794.0;1799.0
4534;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;I Vervoer, opslag en communicatie;2008;238.0;237.0;19.42;3121.0;2921.0;42950.0;37450.0;5500.0;620.0;42.4;39.6;1805.0;1810.0
4535;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;I Vervoer, opslag en communicatie;2009;231.0;230.0;19.92;3242.0;3039.0;44580.0;38900.0;5680.0;630.0;42.6;40.0;1831.0;1836.0
4536;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;J Financiële instellingen;2006;129.0;129.0;29.65;4345.0;4332.0;67310.0;52150.0;15160.0;1740.0;38.4;38.2;1753.0;1756.0
4537;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;J Financiële instellingen;2007;130.0;130.0;31.25;4561.0;4547.0;71990.0;54730.0;17260.0;1810.0;38.5;38.4;1746.0;1748.0
4538;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;J Financiële instellingen;2008;127.0;127.0;31.33;4570.0;4558.0;72180.0;54840.0;17340.0;2030.0;38.5;38.4;1746.0;1747.0
4539;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;J Financiële instellingen;2009;126.0;125.0;32.01;4699.0;4686.0;71360.0;56390.0;14980.0;2050.0;38.5;38.4;1757.0;1759.0
4540;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;K VH en handel in onroerend goed, ..;2006;557.0;554.0;21.99;3384.0;3349.0;46750.0;40600.0;6150.0;1610.0;40.1;39.7;1827.0;1839.0
4541;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;K VH en handel in onroerend goed, ..;2007;599.0;596.0;22.21;3393.0;3357.0;47100.0;40720.0;6380.0;1620.0;40.1;39.7;1814.0;1822.0
4542;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;K VH en handel in onroerend goed, ..;2008;620.0;617.0;22.95;3508.0;3476.0;48640.0;42090.0;6540.0;1870.0;40.2;39.7;1818.0;1826.0
4543;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;K VH en handel in onroerend goed, ..;2009;591.0;587.0;23.87;3669.0;3638.0;50380.0;44030.0;6340.0;1940.0;40.2;39.8;1829.0;1839.0
4544;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;L Openbaar bestuur, overheidsdiensten ..;2006;273.0;273.0;21.91;3133.0;3108.0;43360.0;37590.0;5760.0;40.0;37.0;36.8;1703.0;1704.0
4545;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;L Openbaar bestuur, overheidsdiensten ..;2007;274.0;273.0;22.81;3245.0;3217.0;44850.0;38940.0;5910.0;50.0;37.1;36.9;1693.0;1693.0
4546;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;L Openbaar bestuur, overheidsdiensten ..;2008;269.0;269.0;23.4;3324.0;3302.0;46780.0;39890.0;6890.0;50.0;37.1;36.9;1694.0;1694.0
4547;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;L Openbaar bestuur, overheidsdiensten ..;2009;273.0;273.0;23.8;3404.0;3378.0;47880.0;40850.0;7030.0;50.0;37.2;36.9;1703.0;1705.0
4548;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2006;116.0;116.0;23.7;3300.0;3294.0;44770.0;39600.0;5170.0;110.0;37.5;37.5;1668.0;1670.0
4549;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2007;113.0;113.0;24.11;3338.0;3332.0;45830.0;40060.0;5770.0;140.0;37.6;37.6;1658.0;1659.0
4550;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2008;111.0;111.0;24.07;3400.0;3395.0;47110.0;40800.0;6310.0;160.0;37.6;37.6;1693.0;1694.0
4551;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2009;109.0;109.0;24.96;3538.0;3531.0;49680.0;42450.0;7230.0;170.0;37.8;37.7;1698.0;1700.0
4552;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2006;113.0;113.0;24.82;3545.0;3524.0;47710.0;42540.0;5170.0;290.0;37.2;37.0;1704.0;1705.0
4553;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2007;113.0;113.0;25.65;3637.0;3614.0;48930.0;43640.0;5290.0;310.0;37.3;37.1;1691.0;1692.0
4554;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2008;110.0;110.0;26.28;3727.0;3707.0;50590.0;44720.0;5870.0;350.0;37.2;37.1;1693.0;1693.0
4555;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2009;111.0;111.0;26.62;3816.0;3794.0;51990.0;45790.0;6200.0;350.0;37.5;37.3;1710.0;1712.0
4556;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2006;85.0;84.0;20.2;3041.0;2992.0;41240.0;36490.0;4750.0;650.0;39.2;38.6;1777.0;1784.0
4557;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2007;85.0;85.0;20.74;3105.0;3054.0;42240.0;37260.0;4970.0;680.0;39.5;38.9;1767.0;1771.0
4558;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2008;84.0;84.0;21.33;3202.0;3157.0;43540.0;38430.0;5110.0;790.0;39.4;38.8;1776.0;1780.0
4559;Mannen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2009;86.0;86.0;21.84;3302.0;3249.0;44770.0;39630.0;5150.0;780.0;39.5;38.9;1785.0;1792.0
4560;Mannen;Totaal;901;A-O Alle economische activiteiten ..;2006;604.0;550.0;16.15;2569.0;2198.0;34420.0;30830.0;3590.0;190.0;39.7;35.5;1633.0;1795.0
4561;Mannen;Totaal;901;A-O Alle economische activiteiten ..;2007;632.0;575.0;16.57;2619.0;2233.0;35090.0;31430.0;3670.0;200.0;39.9;35.5;1617.0;1779.0
4562;Mannen;Totaal;901;A-O Alle economische activiteiten ..;2008;614.0;562.0;17.36;2721.0;2330.0;36570.0;32660.0;3920.0;240.0;40.0;35.4;1611.0;1762.0
4563;Mannen;Totaal;901;A-O Alle economische activiteiten ..;2009;549.0;505.0;17.42;2801.0;2419.0;37750.0;33620.0;4130.0;270.0;40.7;36.3;1667.0;1810.0
4564;Mannen;Totaal;901;A+B Landbouw, bosbouw, visserij;2006;8.0;8.0;14.69;2507.0;1995.0;32650.0;30090.0;2560.0;80.0;41.2;35.5;1630.0;1768.0
4565;Mannen;Totaal;901;A+B Landbouw, bosbouw, visserij;2007;9.0;8.0;15.09;2570.0;2037.0;33520.0;30850.0;2680.0;80.0;41.6;35.5;1619.0;1754.0
4566;Mannen;Totaal;901;A+B Landbouw, bosbouw, visserij;2008;9.0;9.0;15.67;2600.0;2091.0;34120.0;31200.0;2910.0;110.0;41.2;35.2;1602.0;1734.0
4567;Mannen;Totaal;901;A+B Landbouw, bosbouw, visserij;2009;9.0;9.0;15.18;2591.0;2097.0;33980.0;31100.0;2880.0;120.0;42.1;36.2;1658.0;1781.0
4568;Mannen;Totaal;901;C Winning van delfstoffen;2006;1.0;1.0;19.72;3345.0;2880.0;46450.0;40140.0;6310.0;140.0;42.7;38.1;1753.0;1823.0
4569;Mannen;Totaal;901;C Winning van delfstoffen;2007;1.0;1.0;20.09;3428.0;2912.0;49120.0;41140.0;7980.0;160.0;43.1;38.1;1739.0;1818.0
