ID;Projectgrootte;RegioS;Perioden;GereedgemeldeWoningenTotaal_1;Tot7Maanden_2;k_7Tot10Maanden_3;k_10Tot13Maanden_4;k_13Tot16Maanden_5;k_16Tot19Maanden_6;k_19Tot22Maanden_7;k_22Tot25Maanden_8;k_25Tot37Maanden_9;k_37MaandenOfMeer_10;NietTeBepalen_11;GemiddeldeDoorlooptijd_12
8716;5 tot 10 woningen;Friesland (PV);2016;180.0;7.0;9.0;12.0;97.0;11.0;10.0;17.0;11.0;6.0;0.0;18.0
8717;5 tot 10 woningen;Friesland (PV);2017;246.0;18.0;40.0;146.0;9.0;8.0;0.0;0.0;11.0;14.0;0.0;14.0
8718;5 tot 10 woningen;Drenthe (PV);2012;73.0;6.0;14.0;0.0;24.0;8.0;7.0;8.0;6.0;0.0;0.0;16.0
8719;5 tot 10 woningen;Drenthe (PV);2013;50.0;7.0;5.0;8.0;0.0;26.0;0.0;3.0;1.0;0.0;0.0;14.0
8720;5 tot 10 woningen;Drenthe (PV);2014;36.0;1.0;16.0;0.0;0.0;3.0;12.0;0.0;4.0;0.0;0.0;15.0
8721;5 tot 10 woningen;Drenthe (PV);2015;96.0;17.0;44.0;11.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;10.0
8722;5 tot 10 woningen;Drenthe (PV);2016;165.0;0.0;25.0;37.0;40.0;25.0;14.0;6.0;6.0;12.0;0.0;17.0
8723;5 tot 10 woningen;Drenthe (PV);2017;149.0;7.0;22.0;33.0;9.0;15.0;2.0;39.0;11.0;11.0;0.0;19.0
8724;5 tot 10 woningen;Overijssel (PV);2012;202.0;0.0;9.0;28.0;24.0;60.0;8.0;17.0;15.0;41.0;0.0;26.0
8725;5 tot 10 woningen;Overijssel (PV);2013;228.0;9.0;14.0;1.0;85.0;28.0;33.0;22.0;26.0;10.0;0.0;19.0
8726;5 tot 10 woningen;Overijssel (PV);2014;314.0;43.0;68.0;62.0;53.0;15.0;36.0;14.0;13.0;10.0;0.0;19.0
8727;5 tot 10 woningen;Overijssel (PV);2015;344.0;16.0;61.0;58.0;98.0;42.0;21.0;14.0;11.0;23.0;0.0;18.0
8728;5 tot 10 woningen;Overijssel (PV);2016;414.0;0.0;29.0;91.0;180.0;43.0;17.0;9.0;30.0;15.0;0.0;17.0
8729;5 tot 10 woningen;Overijssel (PV);2017;426.0;0.0;47.0;98.0;58.0;84.0;3.0;16.0;104.0;16.0;0.0;20.0
8730;5 tot 10 woningen;Flevoland (PV);2012;57.0;0.0;0.0;10.0;13.0;2.0;10.0;0.0;22.0;0.0;0.0;22.0
8731;5 tot 10 woningen;Flevoland (PV);2013;31.0;7.0;0.0;10.0;6.0;0.0;0.0;0.0;0.0;8.0;0.0;18.0
8732;5 tot 10 woningen;Flevoland (PV);2014;39.0;0.0;10.0;6.0;0.0;0.0;19.0;0.0;0.0;4.0;0.0;18.0
8733;5 tot 10 woningen;Flevoland (PV);2015;130.0;0.0;6.0;56.0;29.0;39.0;0.0;0.0;0.0;0.0;0.0;14.0
8734;5 tot 10 woningen;Flevoland (PV);2016;119.0;5.0;24.0;0.0;45.0;45.0;0.0;0.0;0.0;0.0;0.0;14.0
8735;5 tot 10 woningen;Flevoland (PV);2017;177.0;11.0;5.0;63.0;56.0;0.0;31.0;11.0;0.0;0.0;0.0;15.0
8736;5 tot 10 woningen;Gelderland (PV);2012;362.0;20.0;20.0;58.0;76.0;44.0;23.0;34.0;52.0;35.0;0.0;24.0
8737;5 tot 10 woningen;Gelderland (PV);2013;418.0;9.0;61.0;46.0;79.0;40.0;40.0;22.0;30.0;91.0;0.0;24.0
8738;5 tot 10 woningen;Gelderland (PV);2014;513.0;19.0;123.0;97.0;56.0;11.0;57.0;31.0;67.0;52.0;0.0;20.0
8739;5 tot 10 woningen;Gelderland (PV);2015;626.0;0.0;83.0;152.0;144.0;57.0;40.0;2.0;56.0;92.0;0.0;21.0
8740;5 tot 10 woningen;Gelderland (PV);2016;690.0;30.0;51.0;96.0;108.0;175.0;72.0;30.0;88.0;40.0;0.0;19.0
8741;5 tot 10 woningen;Gelderland (PV);2017;711.0;27.0;32.0;172.0;106.0;61.0;84.0;51.0;110.0;68.0;0.0;22.0
8742;5 tot 10 woningen;Utrecht (PV);2012;143.0;12.0;7.0;9.0;31.0;0.0;34.0;15.0;7.0;28.0;0.0;21.0
8743;5 tot 10 woningen;Utrecht (PV);2013;127.0;0.0;6.0;7.0;10.0;37.0;21.0;1.0;26.0;19.0;0.0;25.0
8744;5 tot 10 woningen;Utrecht (PV);2014;161.0;0.0;14.0;13.0;25.0;61.0;11.0;15.0;0.0;22.0;0.0;19.0
8745;5 tot 10 woningen;Utrecht (PV);2015;166.0;7.0;0.0;36.0;39.0;21.0;31.0;0.0;21.0;11.0;0.0;18.0
8746;5 tot 10 woningen;Utrecht (PV);2016;210.0;0.0;20.0;31.0;29.0;0.0;37.0;26.0;30.0;37.0;0.0;22.0
8747;5 tot 10 woningen;Utrecht (PV);2017;169.0;0.0;16.0;14.0;17.0;38.0;27.0;21.0;33.0;3.0;0.0;20.0
8748;5 tot 10 woningen;Noord-Holland (PV);2012;135.0;0.0;0.0;14.0;41.0;20.0;0.0;8.0;25.0;27.0;0.0;25.0
8749;5 tot 10 woningen;Noord-Holland (PV);2013;167.0;0.0;6.0;38.0;30.0;23.0;9.0;25.0;29.0;7.0;0.0;19.0
8750;5 tot 10 woningen;Noord-Holland (PV);2014;259.0;8.0;32.0;16.0;73.0;25.0;48.0;7.0;3.0;47.0;0.0;21.0
8751;5 tot 10 woningen;Noord-Holland (PV);2015;387.0;1.0;0.0;102.0;47.0;88.0;46.0;58.0;40.0;5.0;0.0;18.0
8752;5 tot 10 woningen;Noord-Holland (PV);2016;376.0;0.0;17.0;22.0;107.0;57.0;88.0;40.0;36.0;9.0;0.0;19.0
8753;5 tot 10 woningen;Noord-Holland (PV);2017;330.0;9.0;30.0;23.0;52.0;49.0;26.0;61.0;40.0;40.0;0.0;24.0
8754;5 tot 10 woningen;Zuid-Holland (PV);2012;350.0;22.0;66.0;45.0;40.0;56.0;53.0;15.0;46.0;7.0;0.0;17.0
8755;5 tot 10 woningen;Zuid-Holland (PV);2013;264.0;19.0;1.0;20.0;62.0;39.0;74.0;28.0;9.0;12.0;0.0;18.0
8756;5 tot 10 woningen;Zuid-Holland (PV);2014;361.0;16.0;39.0;72.0;36.0;62.0;22.0;26.0;78.0;10.0;0.0;18.0
8757;5 tot 10 woningen;Zuid-Holland (PV);2015;466.0;36.0;100.0;87.0;83.0;48.0;28.0;34.0;22.0;28.0;0.0;16.0
8758;5 tot 10 woningen;Zuid-Holland (PV);2016;634.0;26.0;25.0;103.0;144.0;57.0;78.0;63.0;117.0;21.0;0.0;19.0
8759;5 tot 10 woningen;Zuid-Holland (PV);2017;478.0;10.0;54.0;77.0;101.0;80.0;45.0;7.0;65.0;39.0;0.0;20.0
8760;5 tot 10 woningen;Zeeland (PV);2012;111.0;6.0;0.0;2.0;14.0;31.0;33.0;0.0;4.0;21.0;0.0;23.0
8761;5 tot 10 woningen;Zeeland (PV);2013;75.0;0.0;0.0;17.0;13.0;6.0;22.0;8.0;1.0;8.0;0.0;22.0
8762;5 tot 10 woningen;Zeeland (PV);2014;66.0;0.0;11.0;22.0;17.0;8.0;0.0;3.0;5.0;0.0;0.0;14.0
8763;5 tot 10 woningen;Zeeland (PV);2015;91.0;0.0;17.0;49.0;20.0;0.0;5.0;0.0;0.0;0.0;0.0;12.0
8764;5 tot 10 woningen;Zeeland (PV);2016;127.0;8.0;5.0;16.0;56.0;16.0;18.0;0.0;0.0;8.0;0.0;18.0
8765;5 tot 10 woningen;Zeeland (PV);2017;220.0;42.0;26.0;41.0;11.0;27.0;5.0;43.0;25.0;0.0;0.0;15.0
8766;5 tot 10 woningen;Noord-Brabant (PV);2012;333.0;26.0;13.0;52.0;33.0;33.0;85.0;21.0;60.0;10.0;0.0;18.0
8767;5 tot 10 woningen;Noord-Brabant (PV);2013;419.0;9.0;42.0;70.0;97.0;47.0;59.0;9.0;62.0;24.0;0.0;26.0
8768;5 tot 10 woningen;Noord-Brabant (PV);2014;469.0;41.0;70.0;55.0;44.0;16.0;50.0;19.0;129.0;45.0;0.0;21.0
8769;5 tot 10 woningen;Noord-Brabant (PV);2015;674.0;58.0;99.0;176.0;136.0;76.0;35.0;0.0;63.0;31.0;0.0;15.0
8770;5 tot 10 woningen;Noord-Brabant (PV);2016;684.0;25.0;48.0;99.0;169.0;55.0;170.0;31.0;22.0;64.0;1.0;20.0
8771;5 tot 10 woningen;Noord-Brabant (PV);2017;601.0;21.0;90.0;146.0;162.0;76.0;17.0;29.0;47.0;13.0;0.0;16.0
8772;5 tot 10 woningen;Limburg (PV);2012;274.0;7.0;14.0;48.0;49.0;110.0;8.0;0.0;16.0;22.0;0.0;19.0
8773;5 tot 10 woningen;Limburg (PV);2013;112.0;6.0;10.0;10.0;25.0;15.0;8.0;14.0;19.0;5.0;0.0;36.0
8774;5 tot 10 woningen;Limburg (PV);2014;207.0;22.0;19.0;25.0;46.0;15.0;12.0;15.0;41.0;12.0;0.0;21.0
8775;5 tot 10 woningen;Limburg (PV);2015;183.0;3.0;48.0;57.0;17.0;6.0;12.0;3.0;20.0;16.0;1.0;17.0
8776;5 tot 10 woningen;Limburg (PV);2016;238.0;41.0;5.0;15.0;63.0;64.0;24.0;0.0;6.0;20.0;0.0;18.0
8777;5 tot 10 woningen;Limburg (PV);2017;332.0;0.0;18.0;19.0;61.0;9.0;19.0;0.0;97.0;109.0;0.0;29.0
8778;5 tot 10 woningen;Niet in te delen (PV);2012;;;;;;;;;;;;
8779;5 tot 10 woningen;Niet in te delen (PV);2013;;;;;;;;;;;;
8780;5 tot 10 woningen;Niet in te delen (PV);2014;;;;;;;;;;;;
8781;5 tot 10 woningen;Niet in te delen (PV);2015;;;;;;;;;;;;
8782;5 tot 10 woningen;Niet in te delen (PV);2016;;;;;;;;;;;;
8783;5 tot 10 woningen;Niet in te delen (PV);2017;;;;;;;;;;;;
8784;5 tot 10 woningen;Oost-Groningen (CR);2012;31.0;0.0;0.0;0.0;5.0;0.0;3.0;22.0;0.0;1.0;0.0;23.0
8785;5 tot 10 woningen;Oost-Groningen (CR);2013;26.0;6.0;0.0;0.0;0.0;15.0;0.0;0.0;5.0;0.0;0.0;18.0
8786;5 tot 10 woningen;Oost-Groningen (CR);2014;29.0;14.0;5.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;9.0
8787;5 tot 10 woningen;Oost-Groningen (CR);2015;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
8788;5 tot 10 woningen;Oost-Groningen (CR);2016;11.0;0.0;0.0;0.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;17.0
8789;5 tot 10 woningen;Oost-Groningen (CR);2017;14.0;0.0;0.0;0.0;8.0;0.0;0.0;4.0;2.0;0.0;0.0;18.0
8790;5 tot 10 woningen;Delfzijl en omgeving (CR);2012;30.0;0.0;16.0;8.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;13.0
8791;5 tot 10 woningen;Delfzijl en omgeving (CR);2013;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8792;5 tot 10 woningen;Delfzijl en omgeving (CR);2014;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;33.0
8793;5 tot 10 woningen;Delfzijl en omgeving (CR);2015;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;26.0
8794;5 tot 10 woningen;Delfzijl en omgeving (CR);2016;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8795;5 tot 10 woningen;Delfzijl en omgeving (CR);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8796;5 tot 10 woningen;Overig Groningen (CR);2012;49.0;1.0;28.0;0.0;4.0;0.0;0.0;16.0;0.0;0.0;0.0;14.0
8797;5 tot 10 woningen;Overig Groningen (CR);2013;20.0;0.0;2.0;1.0;13.0;0.0;0.0;4.0;0.0;0.0;0.0;15.0
8798;5 tot 10 woningen;Overig Groningen (CR);2014;95.0;0.0;38.0;47.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;12.0
8799;5 tot 10 woningen;Overig Groningen (CR);2015;108.0;0.0;14.0;53.0;32.0;0.0;2.0;0.0;7.0;0.0;0.0;13.0
8800;5 tot 10 woningen;Overig Groningen (CR);2016;133.0;0.0;13.0;6.0;37.0;27.0;40.0;10.0;0.0;0.0;0.0;17.0
8801;5 tot 10 woningen;Overig Groningen (CR);2017;82.0;0.0;4.0;18.0;6.0;0.0;0.0;0.0;0.0;54.0;0.0;32.0
8802;5 tot 10 woningen;Noord-Friesland (CR);2012;115.0;0.0;11.0;33.0;46.0;0.0;0.0;0.0;3.0;22.0;0.0;19.0
8803;5 tot 10 woningen;Noord-Friesland (CR);2013;82.0;13.0;27.0;0.0;8.0;11.0;0.0;17.0;5.0;0.0;1.0;14.0
8804;5 tot 10 woningen;Noord-Friesland (CR);2014;47.0;0.0;13.0;16.0;4.0;0.0;0.0;0.0;8.0;6.0;0.0;18.0
8805;5 tot 10 woningen;Noord-Friesland (CR);2015;96.0;7.0;5.0;24.0;56.0;0.0;0.0;0.0;0.0;4.0;0.0;14.0
8806;5 tot 10 woningen;Noord-Friesland (CR);2016;141.0;7.0;0.0;6.0;97.0;9.0;6.0;4.0;11.0;1.0;0.0;16.0
8807;5 tot 10 woningen;Noord-Friesland (CR);2017;129.0;5.0;13.0;99.0;0.0;0.0;0.0;0.0;7.0;5.0;0.0;14.0
8808;5 tot 10 woningen;Zuidwest-Friesland (CR);2012;24.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;17.0
8809;5 tot 10 woningen;Zuidwest-Friesland (CR);2013;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18.0
8810;5 tot 10 woningen;Zuidwest-Friesland (CR);2014;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8811;5 tot 10 woningen;Zuidwest-Friesland (CR);2015;29.0;8.0;11.0;0.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;12.0
8812;5 tot 10 woningen;Zuidwest-Friesland (CR);2016;29.0;0.0;1.0;6.0;0.0;0.0;4.0;13.0;0.0;5.0;0.0;27.0
8813;5 tot 10 woningen;Zuidwest-Friesland (CR);2017;23.0;1.0;6.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;12.0
8814;5 tot 10 woningen;Zuidoost-Friesland (CR);2012;35.0;0.0;0.0;1.0;26.0;0.0;0.0;1.0;0.0;7.0;0.0;19.0
8815;5 tot 10 woningen;Zuidoost-Friesland (CR);2013;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;28.0
8816;5 tot 10 woningen;Zuidoost-Friesland (CR);2014;59.0;23.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
8817;5 tot 10 woningen;Zuidoost-Friesland (CR);2015;51.0;17.0;16.0;16.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;11.0
8818;5 tot 10 woningen;Zuidoost-Friesland (CR);2016;10.0;0.0;8.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0
8819;5 tot 10 woningen;Zuidoost-Friesland (CR);2017;94.0;12.0;21.0;39.0;9.0;0.0;0.0;0.0;4.0;9.0;0.0;14.0
8820;5 tot 10 woningen;Noord-Drenthe (CR);2012;22.0;6.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;13.0
8821;5 tot 10 woningen;Noord-Drenthe (CR);2013;30.0;0.0;5.0;8.0;0.0;13.0;0.0;3.0;1.0;0.0;0.0;16.0
8822;5 tot 10 woningen;Noord-Drenthe (CR);2014;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;24.0
8823;5 tot 10 woningen;Noord-Drenthe (CR);2015;20.0;0.0;0.0;11.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
8824;5 tot 10 woningen;Noord-Drenthe (CR);2016;77.0;0.0;7.0;13.0;27.0;0.0;12.0;6.0;0.0;12.0;0.0;21.0
8825;5 tot 10 woningen;Noord-Drenthe (CR);2017;22.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;5.0;0.0;27.0
8826;5 tot 10 woningen;Zuidoost-Drenthe (CR);2012;32.0;0.0;0.0;0.0;24.0;8.0;0.0;0.0;0.0;0.0;0.0;15.0
8827;5 tot 10 woningen;Zuidoost-Drenthe (CR);2013;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8828;5 tot 10 woningen;Zuidoost-Drenthe (CR);2014;17.0;1.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
8829;5 tot 10 woningen;Zuidoost-Drenthe (CR);2015;51.0;12.0;31.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;9.0
8830;5 tot 10 woningen;Zuidoost-Drenthe (CR);2016;29.0;0.0;12.0;0.0;5.0;12.0;0.0;0.0;0.0;0.0;0.0;13.0
8831;5 tot 10 woningen;Zuidoost-Drenthe (CR);2017;54.0;0.0;15.0;16.0;0.0;15.0;2.0;0.0;0.0;6.0;0.0;18.0
8832;5 tot 10 woningen;Zuidwest-Drenthe (CR);2012;19.0;0.0;6.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;0.0;18.0
8833;5 tot 10 woningen;Zuidwest-Drenthe (CR);2013;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;18.0
8834;5 tot 10 woningen;Zuidwest-Drenthe (CR);2014;12.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;20.0
8835;5 tot 10 woningen;Zuidwest-Drenthe (CR);2015;25.0;5.0;13.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8836;5 tot 10 woningen;Zuidwest-Drenthe (CR);2016;59.0;0.0;6.0;24.0;8.0;13.0;2.0;0.0;6.0;0.0;0.0;15.0
8837;5 tot 10 woningen;Zuidwest-Drenthe (CR);2017;73.0;1.0;7.0;17.0;9.0;0.0;0.0;39.0;0.0;0.0;0.0;18.0
8838;5 tot 10 woningen;Noord-Overijssel (CR);2012;54.0;0.0;0.0;15.0;6.0;31.0;0.0;0.0;1.0;1.0;0.0;16.0
8839;5 tot 10 woningen;Noord-Overijssel (CR);2013;102.0;0.0;5.0;0.0;62.0;14.0;11.0;9.0;1.0;0.0;0.0;16.0
8840;5 tot 10 woningen;Noord-Overijssel (CR);2014;146.0;12.0;21.0;39.0;16.0;15.0;29.0;14.0;0.0;0.0;0.0;14.0
8841;5 tot 10 woningen;Noord-Overijssel (CR);2015;177.0;0.0;13.0;41.0;69.0;17.0;21.0;14.0;2.0;0.0;0.0;16.0
8842;5 tot 10 woningen;Noord-Overijssel (CR);2016;146.0;0.0;7.0;20.0;64.0;21.0;5.0;9.0;20.0;0.0;0.0;18.0
8843;5 tot 10 woningen;Noord-Overijssel (CR);2017;157.0;0.0;8.0;67.0;34.0;0.0;3.0;0.0;45.0;0.0;0.0;18.0
8844;5 tot 10 woningen;Zuidwest-Overijssel (CR);2012;16.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;18.0
8845;5 tot 10 woningen;Zuidwest-Overijssel (CR);2013;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0
8846;5 tot 10 woningen;Zuidwest-Overijssel (CR);2014;40.0;0.0;9.0;23.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;13.0
8847;5 tot 10 woningen;Zuidwest-Overijssel (CR);2015;31.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;16.0;0.0;45.0
8848;5 tot 10 woningen;Zuidwest-Overijssel (CR);2016;62.0;0.0;10.0;14.0;0.0;22.0;6.0;0.0;10.0;0.0;0.0;17.0
8849;5 tot 10 woningen;Zuidwest-Overijssel (CR);2017;56.0;0.0;5.0;16.0;6.0;7.0;0.0;16.0;6.0;0.0;0.0;18.0
8850;5 tot 10 woningen;Twente (CR);2012;132.0;0.0;9.0;13.0;18.0;21.0;0.0;17.0;14.0;40.0;0.0;31.0
8851;5 tot 10 woningen;Twente (CR);2013;124.0;9.0;9.0;0.0;23.0;13.0;22.0;13.0;25.0;10.0;0.0;21.0
8852;5 tot 10 woningen;Twente (CR);2014;128.0;31.0;38.0;0.0;36.0;0.0;0.0;0.0;13.0;10.0;0.0;27.0
8853;5 tot 10 woningen;Twente (CR);2015;136.0;16.0;48.0;17.0;19.0;25.0;0.0;0.0;4.0;7.0;0.0;14.0
8854;5 tot 10 woningen;Twente (CR);2016;206.0;0.0;12.0;57.0;116.0;0.0;6.0;0.0;0.0;15.0;0.0;16.0
8855;5 tot 10 woningen;Twente (CR);2017;213.0;0.0;34.0;15.0;18.0;77.0;0.0;0.0;53.0;16.0;0.0;22.0
8856;5 tot 10 woningen;Veluwe (CR);2012;108.0;7.0;1.0;39.0;37.0;11.0;2.0;0.0;11.0;0.0;0.0;15.0
8857;5 tot 10 woningen;Veluwe (CR);2013;170.0;0.0;29.0;18.0;16.0;10.0;21.0;0.0;15.0;61.0;0.0;31.0
8858;5 tot 10 woningen;Veluwe (CR);2014;153.0;0.0;33.0;38.0;27.0;5.0;12.0;15.0;18.0;5.0;0.0;17.0
8859;5 tot 10 woningen;Veluwe (CR);2015;179.0;0.0;10.0;36.0;62.0;8.0;24.0;0.0;5.0;34.0;0.0;23.0
8860;5 tot 10 woningen;Veluwe (CR);2016;168.0;17.0;23.0;6.0;63.0;13.0;13.0;7.0;17.0;9.0;0.0;19.0
8861;5 tot 10 woningen;Veluwe (CR);2017;283.0;8.0;15.0;83.0;47.0;15.0;27.0;0.0;71.0;17.0;0.0;21.0
8862;5 tot 10 woningen;Achterhoek (CR);2012;126.0;7.0;12.0;19.0;38.0;2.0;15.0;0.0;33.0;0.0;0.0;18.0
8863;5 tot 10 woningen;Achterhoek (CR);2013;69.0;0.0;20.0;23.0;9.0;6.0;6.0;0.0;5.0;0.0;0.0;13.0
8864;5 tot 10 woningen;Achterhoek (CR);2014;116.0;5.0;14.0;0.0;17.0;0.0;14.0;8.0;29.0;29.0;0.0;31.0
8865;5 tot 10 woningen;Achterhoek (CR);2015;124.0;0.0;6.0;52.0;12.0;18.0;16.0;0.0;9.0;11.0;0.0;18.0
8866;5 tot 10 woningen;Achterhoek (CR);2016;144.0;13.0;0.0;38.0;9.0;61.0;11.0;0.0;0.0;12.0;0.0;17.0
8867;5 tot 10 woningen;Achterhoek (CR);2017;152.0;0.0;6.0;35.0;18.0;18.0;42.0;0.0;12.0;21.0;0.0;21.0
8868;5 tot 10 woningen;Arnhem/Nijmegen (CR);2012;113.0;6.0;0.0;0.0;0.0;31.0;6.0;27.0;8.0;35.0;0.0;41.0
8869;5 tot 10 woningen;Arnhem/Nijmegen (CR);2013;78.0;0.0;5.0;0.0;12.0;18.0;13.0;0.0;0.0;30.0;0.0;31.0
8870;5 tot 10 woningen;Arnhem/Nijmegen (CR);2014;132.0;14.0;52.0;45.0;0.0;6.0;0.0;0.0;9.0;6.0;0.0;12.0
8871;5 tot 10 woningen;Arnhem/Nijmegen (CR);2015;160.0;0.0;20.0;33.0;7.0;31.0;0.0;0.0;28.0;41.0;0.0;25.0
8872;5 tot 10 woningen;Arnhem/Nijmegen (CR);2016;222.0;0.0;17.0;18.0;8.0;64.0;21.0;23.0;69.0;2.0;0.0;22.0
8873;5 tot 10 woningen;Arnhem/Nijmegen (CR);2017;218.0;13.0;0.0;47.0;15.0;28.0;15.0;51.0;19.0;30.0;0.0;25.0
8874;5 tot 10 woningen;Zuidwest-Gelderland (CR);2012;15.0;0.0;7.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;16.0
8875;5 tot 10 woningen;Zuidwest-Gelderland (CR);2013;101.0;9.0;7.0;5.0;42.0;6.0;0.0;22.0;10.0;0.0;0.0;17.0
8876;5 tot 10 woningen;Zuidwest-Gelderland (CR);2014;112.0;0.0;24.0;14.0;12.0;0.0;31.0;8.0;11.0;12.0;0.0;20.0
8877;5 tot 10 woningen;Zuidwest-Gelderland (CR);2015;163.0;0.0;47.0;31.0;63.0;0.0;0.0;2.0;14.0;6.0;0.0;16.0
8878;5 tot 10 woningen;Zuidwest-Gelderland (CR);2016;156.0;0.0;11.0;34.0;28.0;37.0;27.0;0.0;2.0;17.0;0.0;18.0
8879;5 tot 10 woningen;Zuidwest-Gelderland (CR);2017;58.0;6.0;11.0;7.0;26.0;0.0;0.0;0.0;8.0;0.0;0.0;14.0
8880;5 tot 10 woningen;Utrecht (CR);2012;143.0;12.0;7.0;9.0;31.0;0.0;34.0;15.0;7.0;28.0;0.0;21.0
8881;5 tot 10 woningen;Utrecht (CR);2013;127.0;0.0;6.0;7.0;10.0;37.0;21.0;1.0;26.0;19.0;0.0;25.0
8882;5 tot 10 woningen;Utrecht (CR);2014;161.0;0.0;14.0;13.0;25.0;61.0;11.0;15.0;0.0;22.0;0.0;19.0
8883;5 tot 10 woningen;Utrecht (CR);2015;166.0;7.0;0.0;36.0;39.0;21.0;31.0;0.0;21.0;11.0;0.0;18.0
8884;5 tot 10 woningen;Utrecht (CR);2016;210.0;0.0;20.0;31.0;29.0;0.0;37.0;26.0;30.0;37.0;0.0;22.0
8885;5 tot 10 woningen;Utrecht (CR);2017;169.0;0.0;16.0;14.0;17.0;38.0;27.0;21.0;33.0;3.0;0.0;20.0
8886;5 tot 10 woningen;Kop van Noord-Holland (CR);2012;54.0;0.0;0.0;0.0;22.0;8.0;0.0;0.0;24.0;0.0;0.0;22.0
8887;5 tot 10 woningen;Kop van Noord-Holland (CR);2013;52.0;0.0;6.0;20.0;6.0;6.0;0.0;3.0;8.0;3.0;0.0;17.0
8888;5 tot 10 woningen;Kop van Noord-Holland (CR);2014;107.0;0.0;6.0;6.0;54.0;8.0;2.0;7.0;0.0;24.0;0.0;21.0
8889;5 tot 10 woningen;Kop van Noord-Holland (CR);2015;130.0;0.0;0.0;71.0;31.0;16.0;12.0;0.0;0.0;0.0;0.0;14.0
8890;5 tot 10 woningen;Kop van Noord-Holland (CR);2016;58.0;0.0;0.0;7.0;14.0;18.0;15.0;0.0;0.0;4.0;0.0;20.0
8891;5 tot 10 woningen;Kop van Noord-Holland (CR);2017;90.0;0.0;15.0;0.0;35.0;8.0;12.0;13.0;0.0;7.0;0.0;23.0
8892;5 tot 10 woningen;Alkmaar en omgeving (CR);2012;14.0;0.0;0.0;0.0;0.0;6.0;0.0;8.0;0.0;0.0;0.0;21.0
8893;5 tot 10 woningen;Alkmaar en omgeving (CR);2013;20.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;4.0;0.0;29.0
8894;5 tot 10 woningen;Alkmaar en omgeving (CR);2014;11.0;0.0;7.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;12.0
8895;5 tot 10 woningen;Alkmaar en omgeving (CR);2015;47.0;0.0;0.0;5.0;0.0;20.0;22.0;0.0;0.0;0.0;0.0;18.0
8896;5 tot 10 woningen;Alkmaar en omgeving (CR);2016;47.0;0.0;0.0;0.0;25.0;6.0;0.0;10.0;6.0;0.0;0.0;19.0
8897;5 tot 10 woningen;Alkmaar en omgeving (CR);2017;30.0;0.0;0.0;16.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;17.0
