ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
1792;306;306;1988-1989;6.5;-13.0;-1.7;6.5;16.8;31.0;8;69.0;30.0
1793;306;306;1989-1990;8.4;-14.0;-0.9;8.4;18.1;30.0;8;66.0;27.0
1794;306;306;1989-1991;5.9;-7.0;0.1;5.9;12.9;21.0;5;44.0;25.0
1795;306;306;1990-1991;3.9;-15.0;-3.6;3.9;13.0;24.0;7;69.0;37.0
1796;306;306;1991-1992;4.9;-13.0;-2.5;4.9;13.4;25.0;7;72.0;32.0
1797;306;306;1991-1993;4.6;-9.0;-1.4;4.6;10.4;18.0;5;49.0;30.0
1798;306;306;1992-1993;5.1;-15.0;-2.6;5.1;13.3;25.0;6;70.0;32.0
1799;306;306;1993-1994;4.8;-13.0;-2.7;4.8;13.6;26.0;6;69.0;32.0
1800;306;306;1993-1995;5.1;-7.0;-0.3;5.1;11.3;19.0;4;48.0;26.0
1801;306;306;1994-1995;6.2;-11.0;-1.5;6.2;15.8;29.0;6;69.0;29.0
1802;306;306;1995-1996;5.6;-14.0;-2.1;5.6;14.3;26.0;6;70.0;30.0
1803;306;306;1995-1997;5.7;-7.0;0.1;5.7;12.0;20.0;4;49.0;25.0
1804;306;306;1996-1997;6.9;-11.0;-1.0;6.9;16.6;30.0;6;70.0;28.0
1805;306;306;1997-1998;8.1;-10.0;-0.3;8.1;17.9;31.0;6;69.0;26.0
1806;306;306;1997-1999;7.3;-6.0;1.0;7.3;13.3;21.0;4;47.0;22.0
1807;306;306;1998-1999;7.1;-12.0;-1.4;7.1;16.5;27.0;6;68.0;28.0
1808;306;306;1999-2000;8.3;-10.0;-0.2;8.3;17.6;31.0;6;70.0;25.0
1809;306;307;1977-1979;5.4;-20.0;-6.7;5.4;15.0;27.0;5;;42.0
1810;306;307;1979-1981;-1.3;-21.0;-8.3;-1.3;5.8;16.0;6;33.0;54.0
1811;306;307;1981-1983;-1.2;-21.0;-9.8;-1.2;6.5;17.0;5;31.0;52.0
1812;306;307;1983-1985;-0.9;-16.0;-6.8;-0.9;5.9;24.0;5;32.0;55.0
1813;306;307;1984-1985;3.4;-27.0;-8.6;3.4;15.0;28.0;3;;42.0
1814;306;307;1985-1986;3.9;-28.0;-8.3;3.9;16.4;32.0;2;;39.0
1815;306;307;1985-1987;6.3;-12.0;-0.2;6.3;12.6;21.0;5;;25.0
1816;306;307;1986-1987;7.6;-13.0;-2.6;7.6;16.9;36.0;3;;33.0
1817;306;307;1987-1988;4.9;-25.0;-9.2;4.9;14.8;27.0;3;25.0;39.0
1818;306;307;1987-1989;6.1;-10.0;-1.1;6.1;12.6;21.0;6;43.0;29.0
1819;306;307;1988-1989;7.5;-15.0;-2.8;7.5;17.6;31.0;3;22.0;29.0
1820;306;307;1989-1990;8.4;-18.0;-3.6;8.4;18.8;35.0;2;22.0;31.0
1821;306;307;1989-1991;6.5;-11.0;-0.8;6.5;13.9;23.0;4;40.0;27.0
1822;306;307;1990-1991;3.4;-23.0;-7.1;3.4;14.4;28.0;2;20.0;40.0
1823;306;307;1991-1992;4.4;-20.0;-4.7;4.4;13.6;26.0;2;19.0;38.0
1824;306;307;1991-1993;4.8;-12.0;-1.8;4.8;11.0;18.0;3;36.0;31.0
1825;306;307;1992-1993;2.3;-22.0;-6.9;2.3;11.9;25.0;2;19.0;43.0
1826;306;307;1993-1994;2.1;-24.0;-8.1;2.1;12.7;28.0;2;18.0;43.0
1827;306;307;1993-1995;4.5;-11.0;-2.2;4.5;11.0;20.0;3;35.0;32.0
1828;306;307;1994-1995;3.5;-20.0;-5.6;3.5;13.8;28.0;2;18.0;40.0
1829;306;307;1995-1996;3.6;-21.0;-5.8;3.6;13.4;27.0;2;18.0;40.0
1830;306;307;1995-1997;5.9;-11.0;-0.6;5.9;12.1;19.0;3;35.0;26.0
1831;306;307;1996-1997;5.5;-17.0;-4.6;5.5;14.3;26.0;2;18.0;36.0
1832;306;307;1997-1998;5.8;-16.0;-3.5;5.8;16.5;31.0;2;19.0;32.0
1833;306;307;1997-1999;6.8;-8.0;0.3;6.8;13.3;20.0;3;36.0;24.0
1834;306;307;1998-1999;4.6;-20.0;-5.3;4.6;15.7;30.0;2;20.0;36.0
1835;306;307;1999-2000;6.2;-19.0;-4.0;6.2;15.8;31.0;1;17.0;34.0
1836;306;308;1977-1979;-2.3;-25.0;-18.5;-2.3;9.8;35.0;1;;60.0
1837;306;308;1979-1981;-6.5;-29.0;-19.5;-6.5;2.8;16.0;1;9.0;67.0
1838;306;308;1981-1983;-12.6;-30.0;-25.3;-12.6;6.9;13.0;1;5.0;66.0
1839;306;308;1983-1985;1.1;-25.0;-13.4;1.1;20.0;29.0;1;8.0;49.0
1840;306;308;1984-1985;;;;;;;0;;
1841;306;308;1985-1986;;;;;;;0;;
1842;306;308;1985-1987;0.6;-23.0;-15.3;0.6;7.5;19.0;1;;50.0
1843;306;308;1986-1987;;;;;;;0;;
1844;306;308;1987-1988;-17.8;-59.0;-40.0;-17.8;6.1;39.0;0;3.0;69.0
1845;306;308;1987-1989;-0.5;-23.0;-12.5;-0.5;13.8;25.0;1;6.0;53.0
1846;306;308;1988-1989;-7.8;-48.0;-22.0;-7.8;19.2;53.0;0;2.0;58.0
1847;306;308;1989-1990;-0.3;-37.0;-22.0;-0.3;22.0;47.0;0;2.0;50.0
1848;306;308;1989-1991;1.7;-21.0;-11.0;1.7;14.8;26.0;1;6.0;47.0
1849;306;308;1990-1991;-10.8;-48.0;-28.7;-10.8;12.0;44.0;0;2.0;63.0
1850;306;308;1991-1992;-11.1;-38.0;-26.9;-11.1;11.9;44.0;0;2.0;65.0
1851;306;308;1991-1993;-2.2;-24.0;-13.3;-2.2;9.9;25.0;0;4.0;57.0
1852;306;308;1992-1993;-10.5;-42.0;-26.4;-10.5;14.5;46.0;0;2.0;59.0
1853;306;308;1993-1994;-12.9;-47.0;-29.5;-12.9;15.9;39.0;0;3.0;63.0
1854;306;308;1993-1995;-0.2;-23.0;-12.8;-0.2;12.7;28.0;0;5.0;50.0
1855;306;308;1994-1995;-2.2;-40.0;-29.5;-2.2;18.7;52.0;0;2.0;51.0
1856;306;308;1995-1996;-11.4;-46.0;-32.0;-11.4;14.3;44.0;0;2.0;62.0
1857;306;308;1995-1997;-1.1;-25.0;-15.2;-1.1;10.4;22.0;0;5.0;52.0
1858;306;308;1996-1997;-7.7;-40.0;-29.8;-7.7;16.0;46.0;0;2.0;59.0
1859;306;308;1997-1998;-6.9;-44.0;-28.0;-6.9;22.4;57.0;0;2.0;58.0
1860;306;308;1997-1999;2.4;-19.0;-8.7;2.4;12.5;23.0;0;5.0;44.0
1861;306;308;1998-1999;-4.2;-35.0;-21.7;-4.2;16.0;41.0;0;3.0;59.0
1862;306;308;1999-2000;-11.5;-38.0;-26.3;-11.5;10.7;31.0;0;2.0;68.0
1863;306;309;1977-1979;6.5;-12.0;-3.0;6.5;15.7;26.0;3;;35.0
1864;306;309;1979-1981;-0.6;-15.0;-6.4;-0.6;6.2;16.0;4;24.0;50.0
1865;306;309;1981-1983;-0.1;-15.0;-8.1;-0.1;6.4;17.0;4;26.0;50.0
1866;306;309;1983-1985;-0.9;-14.0;-6.0;-0.9;5.0;21.0;3;24.0;57.0
1867;306;309;1984-1985;4.7;-17.0;-4.8;4.7;16.5;28.0;2;;37.0
1868;306;309;1985-1986;5.2;-27.0;-7.6;5.2;16.6;32.0;2;;37.0
1869;306;309;1985-1987;7.2;-8.0;1.2;7.2;12.8;21.0;4;;21.0
1870;306;309;1986-1987;8.1;-9.0;-1.1;8.1;16.9;32.0;2;;30.0
1871;306;309;1987-1988;5.5;-17.0;-5.1;5.5;15.3;27.0;3;22.0;35.0
1872;306;309;1987-1989;6.4;-7.0;0.0;6.4;12.5;20.0;5;38.0;25.0
1873;306;309;1988-1989;7.8;-12.0;-0.6;7.8;17.4;29.0;2;20.0;26.0
1874;306;309;1989-1990;8.9;-16.0;-1.8;8.9;18.6;33.0;2;19.0;28.0
1875;306;309;1989-1991;7.0;-8.0;0.3;7.0;13.8;23.0;4;35.0;24.0
1876;306;309;1990-1991;4.3;-17.0;-4.9;4.3;14.6;26.0;2;18.0;37.0
1877;306;309;1991-1992;5.0;-15.0;-3.3;5.0;13.6;26.0;2;17.0;35.0
1878;306;309;1991-1993;5.1;-9.0;-0.8;5.1;11.1;17.0;3;32.0;28.0
1879;306;309;1992-1993;2.7;-17.0;-5.2;2.7;11.7;23.0;2;16.0;41.0
1880;306;309;1993-1994;2.8;-17.0;-5.4;2.8;12.5;27.0;1;16.0;40.0
1881;306;309;1993-1995;4.9;-8.0;-1.0;4.9;10.8;19.0;3;30.0;29.0
1882;306;309;1994-1995;3.9;-13.0;-4.1;3.9;13.4;25.0;1;15.0;39.0
1883;306;309;1995-1996;4.0;-13.0;-3.7;4.0;13.3;25.0;1;16.0;36.0
1884;306;309;1995-1997;6.4;-7.0;0.9;6.4;12.3;19.0;3;30.0;22.0
1885;306;309;1996-1997;6.3;-12.0;-2.0;6.3;14.2;24.0;1;15.0;32.0
1886;306;309;1997-1998;6.6;-11.0;-1.0;6.6;16.2;27.0;1;16.0;28.0
1887;306;309;1997-1999;7.3;-5.0;1.3;7.3;13.4;20.0;3;31.0;21.0
1888;306;309;1998-1999;5.5;-15.0;-3.1;5.5;15.6;28.0;1;17.0;33.0
1889;306;309;1999-2000;7.5;-12.0;-1.4;7.5;16.1;31.0;1;15.0;29.0
1890;307;310;1977-1979;1.5;-16.0;-4.0;1.5;5.9;16.0;38;100.0;39.0
1891;307;310;1979-1981;-2.7;-21.0;-8.9;-2.7;1.3;9.0;42;100.0;68.0
1892;307;310;1981-1983;-3.0;-21.0;-9.1;-3.0;0.9;12.0;41;100.0;71.0
1893;307;310;1983-1985;-1.5;-19.0;-7.1;-1.5;3.8;15.0;43;100.0;60.0
1894;307;310;1984-1985;0.9;-23.0;-6.3;0.9;7.6;21.0;42;100.0;45.0
1895;307;310;1985-1986;3.6;-20.0;-3.8;3.6;11.3;28.0;43;100.0;34.0
1896;307;310;1985-1987;3.3;-13.0;-2.1;3.3;8.9;18.0;43;100.0;32.0
1897;307;310;1986-1987;2.8;-21.0;-4.4;2.8;10.9;26.0;44;100.0;35.0
1898;307;310;1987-1988;0.7;-20.0;-5.7;0.7;8.0;20.0;45;100.0;45.0
1899;307;310;1987-1989;1.1;-13.0;-3.6;1.1;6.5;15.0;45;100.0;39.0
1900;307;310;1988-1989;1.8;-18.0;-4.0;1.8;9.6;24.0;47;100.0;37.0
1901;307;310;1989-1990;3.2;-19.0;-4.0;3.2;11.4;25.0;48;100.0;34.0
1902;307;310;1989-1991;1.6;-14.0;-3.9;1.6;7.4;16.0;47;100.0;39.0
1903;307;310;1990-1991;0.2;-21.0;-6.1;0.2;7.2;20.0;47;100.0;49.0
1904;307;310;1991-1992;0.3;-19.0;-5.4;0.3;6.8;19.0;47;100.0;46.0
1905;307;310;1991-1993;0.3;-15.0;-5.1;0.3;4.9;12.0;47;100.0;46.0
1906;307;310;1992-1993;0.7;-21.0;-6.1;0.7;6.6;17.0;47;100.0;43.0
1907;307;310;1993-1994;-0.4;-22.0;-7.0;-0.4;6.4;18.0;47;100.0;53.0
1908;307;310;1993-1995;-0.1;-15.0;-5.6;-0.1;4.5;12.0;48;100.0;51.0
1909;307;310;1994-1995;0.8;-20.0;-5.6;0.8;7.4;20.0;47;100.0;44.0
1910;307;310;1995-1996;1.0;-20.0;-5.2;1.0;7.3;19.0;47;100.0;42.0
1911;307;310;1995-1997;0.7;-14.0;-4.6;0.7;5.4;13.0;47;100.0;43.0
1912;307;310;1996-1997;1.0;-19.0;-5.3;1.0;8.1;20.0;47;100.0;43.0
1913;307;310;1997-1998;2.3;-18.0;-4.2;2.3;8.5;21.0;47;100.0;37.0
1914;307;310;1997-1999;1.2;-14.0;-4.2;1.2;5.7;13.0;47;100.0;41.0
1915;307;310;1998-1999;0.7;-20.0;-5.5;0.7;7.6;21.0;47;100.0;43.0
1916;307;310;1999-2000;1.2;-18.0;-4.5;1.2;9.1;23.0;47;100.0;41.0
1917;307;301;1977-1979;-4.0;-29.0;-17.9;-4.0;6.6;17.0;2;6.0;61.0
1918;307;301;1979-1981;-9.1;-31.0;-20.5;-9.1;4.0;16.0;3;7.0;68.0
1919;307;301;1981-1983;-11.1;-30.0;-20.6;-11.1;3.5;15.0;2;4.0;66.0
1920;307;301;1983-1985;-8.9;-26.0;-20.5;-8.9;6.3;19.0;3;8.0;63.0
1921;307;301;1984-1985;-32.2;-58.0;-46.3;-32.2;-8.2;17.0;2;4.0;82.0
1922;307;301;1985-1986;-23.7;-54.0;-37.2;-23.7;-1.0;15.0;1;3.0;81.0
1923;307;301;1985-1987;-10.9;-29.0;-19.5;-10.9;2.3;11.0;3;7.0;69.0
1924;307;301;1986-1987;-25.0;-54.0;-41.4;-25.0;-6.0;19.0;2;5.0;81.0
1925;307;301;1987-1988;-22.5;-49.0;-37.7;-22.5;-1.0;23.0;2;5.0;77.0
1926;307;301;1987-1989;-9.1;-30.0;-19.7;-9.1;3.1;15.0;4;8.0;68.0
1927;307;301;1988-1989;-22.3;-52.0;-38.4;-22.3;-1.1;24.0;2;5.0;76.0
1928;307;301;1989-1990;-23.9;-53.0;-40.0;-23.9;-2.5;22.0;3;6.0;77.0
1929;307;301;1989-1991;-10.2;-31.0;-21.5;-10.2;1.7;14.0;4;8.0;72.0
1930;307;301;1990-1991;-26.7;-58.0;-43.5;-26.7;-5.7;21.0;2;5.0;80.0
1931;307;301;1991-1992;-26.4;-58.0;-42.6;-26.4;-5.6;19.0;2;4.0;80.0
1932;307;301;1991-1993;-12.2;-34.0;-22.7;-12.2;-0.4;11.0;3;7.0;76.0
1933;307;301;1992-1993;-27.3;-58.0;-43.1;-27.3;-8.4;15.0;2;5.0;83.0
1934;307;301;1993-1994;-26.6;-57.0;-43.3;-26.6;-7.2;16.0;2;5.0;80.0
1935;307;301;1993-1995;-12.6;-33.0;-23.2;-12.6;-0.7;10.0;4;8.0;77.0
1936;307;301;1994-1995;-26.2;-56.0;-43.6;-26.2;-6.7;20.0;2;5.0;80.0
1937;307;301;1995-1996;-26.8;-57.0;-42.3;-26.8;-7.6;16.0;2;5.0;82.0
1938;307;301;1995-1997;-11.0;-32.0;-21.8;-11.0;0.9;10.0;4;8.0;73.0
1939;307;301;1996-1997;-25.2;-55.0;-42.4;-25.2;-4.7;23.0;2;5.0;79.0
1940;307;301;1997-1998;-24.9;-56.0;-40.7;-24.9;-4.3;18.0;2;5.0;79.0
1941;307;301;1997-1999;-10.6;-33.0;-22.0;-10.6;1.7;13.0;4;8.0;72.0
1942;307;301;1998-1999;-25.4;-56.0;-42.5;-25.4;-2.9;25.0;2;5.0;77.0
1943;307;301;1999-2000;-25.0;-56.0;-41.5;-25.0;-3.3;22.0;2;5.0;78.0
1944;307;302;1977-1979;1.6;-15.0;-3.5;1.6;5.9;16.0;36;94.0;38.0
1945;307;302;1979-1981;-2.6;-20.0;-8.3;-2.6;1.2;9.0;39;93.0;68.0
1946;307;302;1981-1983;-3.0;-20.0;-8.6;-3.0;0.8;12.0;39;96.0;71.0
1947;307;302;1983-1985;-1.4;-17.0;-6.4;-1.4;3.6;14.0;40;92.0;60.0
1948;307;302;1984-1985;1.1;-19.0;-5.2;1.1;7.8;21.0;40;96.0;44.0
1949;307;302;1985-1986;3.8;-18.0;-3.2;3.8;11.5;28.0;42;97.0;33.0
1950;307;302;1985-1987;3.5;-10.0;-1.3;3.5;9.1;18.0;40;93.0;29.0
1951;307;302;1986-1987;3.1;-17.0;-3.2;3.1;11.2;26.0;42;95.0;33.0
1952;307;302;1987-1988;0.8;-17.0;-4.6;0.8;8.1;20.0;43;95.0;43.0
1953;307;302;1987-1989;1.3;-11.0;-2.7;1.3;6.6;15.0;42;92.0;37.0
1954;307;302;1988-1989;2.0;-15.0;-3.1;2.0;9.8;24.0;45;95.0;35.0
1955;307;302;1989-1990;3.6;-15.0;-2.7;3.6;11.7;25.0;45;94.0;32.0
1956;307;302;1989-1991;1.9;-11.0;-2.9;1.9;7.6;16.0;43;92.0;37.0
1957;307;302;1990-1991;0.4;-18.0;-5.1;0.4;7.3;20.0;44;95.0;47.0
1958;307;302;1991-1992;0.4;-17.0;-4.7;0.4;6.9;19.0;45;96.0;45.0
1959;307;302;1991-1993;0.5;-13.0;-4.1;0.5;5.1;12.0;44;93.0;44.0
1960;307;302;1992-1993;0.9;-18.0;-4.9;0.9;6.8;18.0;45;95.0;41.0
1961;307;302;1993-1994;-0.2;-18.0;-5.9;-0.2;6.6;18.0;45;95.0;51.0
1962;307;302;1993-1995;0.1;-12.0;-4.5;0.1;4.7;12.0;44;92.0;49.0
1963;307;302;1994-1995;1.0;-16.0;-4.5;1.0;7.6;20.0;45;95.0;42.0
1964;307;302;1995-1996;1.2;-16.0;-4.2;1.2;7.5;19.0;45;95.0;40.0
1965;307;302;1995-1997;0.9;-12.0;-3.6;0.9;5.6;13.0;44;92.0;41.0
1966;307;302;1996-1997;1.2;-15.0;-4.4;1.2;8.3;20.0;45;95.0;42.0
1967;307;302;1997-1998;2.5;-15.0;-3.2;2.5;8.7;21.0;45;95.0;35.0
1968;307;302;1997-1999;1.4;-11.0;-3.2;1.4;5.9;13.0;43;92.0;38.0
1969;307;302;1998-1999;0.8;-17.0;-4.5;0.8;7.7;21.0;45;95.0;42.0
1970;307;302;1999-2000;1.4;-15.0;-3.6;1.4;9.3;23.0;45;95.0;39.0
1971;307;303;1977-1979;-12.3;-27.0;-20.6;-12.3;-2.8;12.0;2;6.0;80.0
1972;307;303;1979-1981;-14.4;-30.0;-24.3;-14.4;-6.4;6.0;3;8.0;85.0
1973;307;303;1981-1983;-17.4;-34.0;-26.7;-17.4;-7.5;-1.0;2;5.0;90.0
1974;307;303;1983-1985;-8.7;-28.0;-22.3;-8.7;-1.1;14.0;3;7.0;78.0
1975;307;303;1984-1985;-16.6;-35.0;-23.2;-16.6;-8.0;7.0;1;3.0;85.0
1976;307;303;1985-1986;-16.0;-40.0;-26.3;-16.0;-3.3;41.0;1;3.0;77.0
1977;307;303;1985-1987;-7.6;-22.0;-17.3;-7.6;1.0;12.0;3;6.0;73.0
1978;307;303;1986-1987;-13.0;-36.0;-22.9;-13.0;2.8;26.0;1;3.0;72.0
1979;307;303;1987-1988;-16.2;-37.0;-25.3;-16.2;-7.0;12.0;1;3.0;82.0
1980;307;303;1987-1989;-7.9;-24.0;-16.8;-7.9;-1.0;9.0;2;5.0;77.0
1981;307;303;1988-1989;-14.4;-32.0;-22.9;-14.4;-3.8;8.0;1;3.0;83.0
1982;307;303;1989-1990;-13.0;-35.0;-22.8;-13.0;-5.6;10.0;1;3.0;83.0
1983;307;303;1989-1991;-9.0;-24.0;-16.6;-9.0;-2.7;6.0;3;6.0;82.0
1984;307;303;1990-1991;-18.2;-37.0;-27.4;-18.2;-10.1;8.0;2;4.0;86.0
1985;307;303;1991-1992;-18.7;-36.0;-26.6;-18.7;-11.1;3.0;1;3.0;88.0
1986;307;303;1991-1993;-10.5;-24.0;-17.0;-10.5;-4.4;3.0;3;6.0;86.0
1987;307;303;1992-1993;-17.2;-35.0;-25.1;-17.2;-9.9;9.0;2;3.0;86.0
1988;307;303;1993-1994;-16.7;-36.0;-24.7;-16.7;-8.6;8.0;2;4.0;86.0
1989;307;303;1993-1995;-9.9;-23.0;-15.7;-9.9;-3.7;7.0;3;6.0;83.0
1990;307;303;1994-1995;-16.2;-34.0;-24.4;-16.2;-8.7;7.0;2;3.0;86.0
1991;307;303;1995-1996;-15.8;-33.0;-23.6;-15.8;-7.0;9.0;2;3.0;84.0
1992;307;303;1995-1997;-9.5;-23.0;-15.9;-9.5;-3.3;4.0;3;6.0;85.0
1993;307;303;1996-1997;-15.5;-33.0;-23.3;-15.5;-6.3;9.0;1;3.0;83.0
1994;307;303;1997-1998;-15.6;-32.0;-23.2;-15.6;-6.4;9.0;1;3.0;82.0
1995;307;303;1997-1999;-8.8;-21.0;-14.6;-8.8;-2.2;7.0;3;6.0;80.0
1996;307;303;1998-1999;-15.9;-35.0;-24.7;-15.9;-6.4;8.0;1;3.0;84.0
1997;307;303;1999-2000;-14.4;-32.0;-22.8;-14.4;-4.8;11.0;1;3.0;81.0
1998;307;304;1977-1979;;;;;;;0;0.0;
1999;307;304;1979-1981;;;;;;;0;0.0;
2000;307;304;1981-1983;;;;;;;0;0.0;
2001;307;304;1983-1985;;;;;;;0;0.0;
2002;307;304;1984-1985;;;;;;;0;0.0;
2003;307;304;1985-1986;;;;;;;0;0.0;
2004;307;304;1985-1987;;;;;;;0;0.0;
2005;307;304;1986-1987;;;;;;;0;0.0;
2006;307;304;1987-1988;;;;;;;0;0.0;
2007;307;304;1987-1989;;;;;;;0;0.0;
2008;307;304;1988-1989;;;;;;;0;0.0;
2009;307;304;1989-1990;;;;;;;0;0.0;
2010;307;304;1989-1991;-19.2;-39.0;-27.8;-19.2;-11.6;5.0;0;0.0;90.0
2011;307;304;1990-1991;;;;;;;0;0.0;
2012;307;304;1991-1992;;;;;;;0;0.0;
2013;307;304;1991-1993;-20.5;-41.0;-33.9;-20.5;-1.8;3.0;0;0.0;81.0
2014;307;304;1992-1993;;;;;;;0;0.0;
2015;307;304;1993-1994;;;;;;;0;0.0;
2016;307;304;1993-1995;-24.9;-37.0;-29.2;-24.9;-16.5;1.0;0;0.0;90.0
2017;307;304;1994-1995;;;;;;;0;0.0;
2018;307;304;1995-1996;;;;;;;0;0.0;
2019;307;304;1995-1997;;;;;;;0;0.0;
2020;307;304;1996-1997;;;;;;;0;0.0;
2021;307;304;1997-1998;;;;;;;0;0.0;
2022;307;304;1997-1999;-15.0;-40.0;-29.7;-15.0;-4.6;4.0;0;0.0;81.0
2023;307;304;1998-1999;;;;;;;0;0.0;
2024;307;304;1999-2000;;;;;;;0;0.0;
2025;307;305;1977-1979;-13.4;-26.0;-20.6;-13.4;-3.4;10.0;2;6.0;82.0
2026;307;305;1979-1981;-15.1;-31.0;-25.5;-15.1;-8.3;0.0;3;6.0;91.0
2027;307;305;1981-1983;-20.4;-35.0;-27.6;-20.4;-9.7;-4.0;2;5.0;94.0
2028;307;305;1983-1985;-9.5;-28.0;-22.6;-9.5;-4.5;7.0;3;6.0;85.0
2029;307;305;1984-1985;-17.3;-35.0;-23.5;-17.3;-10.2;6.0;1;2.0;85.0
2030;307;305;1985-1986;-16.5;-41.0;-27.1;-16.5;-4.2;23.0;1;3.0;80.0
2031;307;305;1985-1987;-7.9;-22.0;-18.1;-7.9;-0.8;7.0;2;5.0;77.0
2032;307;305;1986-1987;-13.9;-36.0;-23.6;-13.9;-2.1;25.0;1;3.0;79.0
2033;307;305;1987-1988;-17.6;-37.0;-25.8;-17.6;-8.4;8.0;1;3.0;85.0
2034;307;305;1987-1989;-8.2;-25.0;-16.4;-8.2;-2.3;7.0;2;5.0;80.0
2035;307;305;1988-1989;-15.7;-33.0;-23.7;-15.7;-7.4;3.0;1;2.0;88.0
2036;307;305;1989-1990;-13.3;-33.0;-22.6;-13.3;-6.4;4.0;1;2.0;86.0
2037;307;305;1989-1991;-9.5;-24.0;-16.9;-9.5;-3.7;3.0;2;5.0;85.0
2038;307;305;1990-1991;-19.0;-37.0;-27.7;-19.0;-11.8;-2.0;2;3.0;90.0
2039;307;305;1991-1992;-19.7;-36.0;-27.1;-19.7;-13.5;-5.0;1;2.0;93.0
2040;307;305;1991-1993;-11.0;-23.0;-17.2;-11.0;-5.4;0.0;2;5.0;90.0
2041;307;305;1992-1993;-17.8;-34.0;-25.0;-17.8;-11.8;-1.0;1;3.0;90.0
2042;307;305;1993-1994;-17.5;-35.0;-24.9;-17.5;-10.6;-1.0;2;3.0;91.0
2043;307;305;1993-1995;-10.2;-22.0;-15.8;-10.2;-4.7;3.0;3;6.0;87.0
2044;307;305;1994-1995;-16.8;-33.0;-24.3;-16.8;-10.2;-1.0;1;3.0;90.0
2045;307;305;1995-1996;-16.8;-33.0;-23.9;-16.8;-9.2;2.0;1;3.0;89.0
2046;307;305;1995-1997;-9.8;-23.0;-16.0;-9.8;-4.3;2.0;2;5.0;87.0
2047;307;305;1996-1997;-16.6;-33.0;-23.8;-16.6;-9.0;2.0;1;3.0;88.0
2048;307;305;1997-1998;-16.4;-32.0;-23.7;-16.4;-8.9;3.0;1;3.0;87.0
2049;307;305;1997-1999;-9.4;-22.0;-15.0;-9.4;-3.6;3.0;2;5.0;84.0
2050;307;305;1998-1999;-16.8;-35.0;-25.3;-16.8;-8.9;1.0;1;3.0;89.0
2051;307;305;1999-2000;-15.3;-32.0;-23.0;-15.3;-7.1;3.0;1;3.0;87.0
2052;307;306;1977-1979;;;;;;;0;1.0;
2053;307;306;1979-1981;-0.4;-21.0;-20.1;-0.4;8.7;42.0;0;1.0;54.0
2054;307;306;1981-1983;-5.8;-20.0;-12.8;-5.8;12.3;30.0;0;1.0;66.0
2055;307;306;1983-1985;0.2;-28.0;-16.6;0.2;13.7;15.0;1;1.0;42.0
2056;307;306;1984-1985;;;;;;;0;0.0;
2057;307;306;1985-1986;;;;;;;0;0.0;
2058;307;306;1985-1987;;;;;;;0;1.0;
2059;307;306;1986-1987;;;;;;;0;1.0;
2060;307;306;1987-1988;-9.9;-35.0;-19.2;-9.9;8.6;23.0;0;1.0;68.0
2061;307;306;1987-1989;0.1;-24.0;-17.8;0.1;13.6;28.0;0;1.0;48.0
2062;307;306;1988-1989;-0.5;-24.0;-8.6;-0.5;18.0;57.0;0;0.0;51.0
2063;307;306;1989-1990;-5.3;-42.0;-16.4;-5.3;13.5;42.0;0;0.0;56.0
2064;307;306;1989-1991;0.2;-16.0;-8.0;0.2;12.4;23.0;0;1.0;49.0
2065;307;306;1990-1991;-2.6;-32.0;-15.0;-2.6;18.2;35.0;0;0.0;52.0
2066;307;306;1991-1992;-4.1;-27.0;-16.1;-4.1;13.4;41.0;0;0.0;60.0
2067;307;306;1991-1993;-1.9;-19.0;-11.1;-1.9;11.2;30.0;0;1.0;54.0
2068;307;306;1992-1993;-5.8;-36.0;-20.0;-5.8;16.6;55.0;0;0.0;60.0
2069;307;306;1993-1994;-1.5;-28.0;-16.7;-1.5;25.7;72.0;0;0.0;52.0
2070;307;306;1993-1995;2.4;-19.0;-9.4;2.4;15.9;39.0;0;1.0;45.0
2071;307;306;1994-1995;0.1;-30.0;-20.1;0.1;28.9;72.0;0;0.0;49.0
2072;307;306;1995-1996;7.2;-22.0;-9.2;7.2;25.5;49.0;0;0.0;41.0
2073;307;306;1995-1997;-1.4;-23.0;-7.5;-1.4;10.1;23.0;0;0.0;56.0
2074;307;306;1996-1997;4.3;-20.0;-9.2;4.3;20.3;61.0;0;0.0;38.0
2075;307;306;1997-1998;6.2;-24.0;-14.0;6.2;26.7;65.0;0;0.0;43.0
2076;307;306;1997-1999;4.1;-12.0;-4.6;4.1;15.7;29.0;0;0.0;40.0
2077;307;306;1998-1999;4.7;-22.0;-10.1;4.7;21.5;51.0;0;0.0;41.0
2078;307;306;1999-2000;2.7;-29.0;-15.0;2.7;27.8;71.0;0;0.0;44.0
2079;307;307;1977-1979;1.8;-11.0;-2.5;1.8;6.1;17.0;34;88.0;35.0
2080;307;307;1979-1981;-2.2;-17.0;-6.6;-2.2;1.4;9.0;36;86.0;66.0
2081;307;307;1981-1983;-2.7;-17.0;-7.6;-2.7;1.0;13.0;37;90.0;70.0
2082;307;307;1983-1985;-1.1;-14.0;-5.7;-1.1;3.9;14.0;37;85.0;59.0
