ID;SBI93;RegioS;Perioden;AantalBanenVanWerknemersNiveau_1;AantalBanenVanWerknemersMutatie_2
7834;4;Houten;1999 31 december voorlopig;14.63;2.16
7835;4;Houten;1999 31 december nader voorlopig;15.89;
7836;4;Houten;2000 31 december voorlopig;16.78;0.89
7837;4;Houten;2000 31 december nader voorlopig;15.98;
7838;4;Houten;2001 31 december voorlopig;15.93;-0.06
7839;4;Houten;2001 31 december nader voorlopig;15.63;
7840;4;Houten;2002 31 december voorlopig;15.99;0.36
7841;4;Houten;2002 31 december nader voorlopig;15.85;
7842;4;Houten;2003 31 december voorlopig;16.07;0.22
7843;4;Houten;2003 31 december nader voorlopig;16.04;
7844;4;Houten;2004 31 december voorlopig;15.51;-0.54
7845;4;Houten;2004 31 december nader voorlopig;15.69;
7846;4;Houten;2005 31 december voorlopig;16.39;0.7
7847;4;Huijbergen;1993 30 september;0.21;
7848;4;Huijbergen;1994 30 september;0.19;
7849;4;Huijbergen;1995 31 december;0.2;
7850;4;Huijbergen;1996 31 december;0.23;0.03
7851;4;Huijbergen;1997 31 december;0.0;0.0
7852;4;Huijbergen;1998 31 december;0.0;0.0
7853;4;Huijbergen;1999 31 december voorlopig;0.0;0.0
7854;4;Huijbergen;1999 31 december nader voorlopig;0.0;0.0
7855;4;Huijbergen;2000 31 december voorlopig;0.0;0.0
7856;4;Huijbergen;2000 31 december nader voorlopig;0.0;0.0
7857;4;Huijbergen;2001 31 december voorlopig;0.0;0.0
7858;4;Huijbergen;2001 31 december nader voorlopig;0.0;0.0
7859;4;Huijbergen;2002 31 december voorlopig;0.0;0.0
7860;4;Huijbergen;2002 31 december nader voorlopig;0.0;0.0
7861;4;Huijbergen;2003 31 december voorlopig;0.0;0.0
7862;4;Huijbergen;2003 31 december nader voorlopig;0.0;0.0
7863;4;Huijbergen;2004 31 december voorlopig;0.0;0.0
7864;4;Huijbergen;2004 31 december nader voorlopig;0.0;0.0
7865;4;Huijbergen;2005 31 december voorlopig;0.0;0.0
7866;4;Huissen;1993 30 september;3.38;
7867;4;Huissen;1994 30 september;3.29;
7868;4;Huissen;1995 31 december;3.51;
7869;4;Huissen;1996 31 december;3.47;0.08
7870;4;Huissen;1997 31 december;3.31;-0.17
7871;4;Huissen;1998 31 december;3.32;0.03
7872;4;Huissen;1999 31 december voorlopig;3.55;0.23
7873;4;Huissen;1999 31 december nader voorlopig;3.72;
7874;4;Huissen;2000 31 december voorlopig;3.6;-0.12
7875;4;Huissen;2000 31 december nader voorlopig;3.54;
7876;4;Huissen;2001 31 december voorlopig;0.0;0.0
7877;4;Huissen;2001 31 december nader voorlopig;0.0;0.0
7878;4;Huissen;2002 31 december voorlopig;0.0;0.0
7879;4;Huissen;2002 31 december nader voorlopig;0.0;0.0
7880;4;Huissen;2003 31 december voorlopig;0.0;0.0
7881;4;Huissen;2003 31 december nader voorlopig;0.0;0.0
7882;4;Huissen;2004 31 december voorlopig;0.0;0.0
7883;4;Huissen;2004 31 december nader voorlopig;0.0;0.0
7884;4;Huissen;2005 31 december voorlopig;0.0;0.0
7885;4;Huizen;1993 30 september;10.72;
7886;4;Huizen;1994 30 september;10.94;
7887;4;Huizen;1995 31 december;10.91;
7888;4;Huizen;1996 31 december;11.07;0.24
7889;4;Huizen;1997 31 december;10.93;0.17
7890;4;Huizen;1998 31 december;11.13;0.33
7891;4;Huizen;1999 31 december voorlopig;11.42;0.3
7892;4;Huizen;1999 31 december nader voorlopig;12.09;
7893;4;Huizen;2000 31 december voorlopig;12.5;0.42
7894;4;Huizen;2000 31 december nader voorlopig;12.65;
7895;4;Huizen;2001 31 december voorlopig;12.84;0.19
7896;4;Huizen;2001 31 december nader voorlopig;12.69;
7897;4;Huizen;2002 31 december voorlopig;13.1;0.41
7898;4;Huizen;2002 31 december nader voorlopig;13.04;
7899;4;Huizen;2003 31 december voorlopig;12.09;-0.95
7900;4;Huizen;2003 31 december nader voorlopig;11.43;
7901;4;Huizen;2004 31 december voorlopig;11.47;0.03
7902;4;Huizen;2004 31 december nader voorlopig;11.43;
7903;4;Huizen;2005 31 december voorlopig;11.61;0.18
7904;4;Hulst;1993 30 september;6.07;
7905;4;Hulst;1994 30 september;5.65;
7906;4;Hulst;1995 31 december;5.8;
7907;4;Hulst;1996 31 december;6.13;0.35
7908;4;Hulst;1997 31 december;6.06;0.01
7909;4;Hulst;1998 31 december;6.12;0.08
7910;4;Hulst;1999 31 december voorlopig;6.27;0.14
7911;4;Hulst;1999 31 december nader voorlopig;6.47;
7912;4;Hulst;2000 31 december voorlopig;6.68;0.21
7913;4;Hulst;2000 31 december nader voorlopig;6.68;
7914;4;Hulst;2001 31 december voorlopig;6.81;0.13
7915;4;Hulst;2001 31 december nader voorlopig;6.83;
7916;4;Hulst;2002 31 december voorlopig;6.98;0.15
7917;4;Hulst;2002 31 december nader voorlopig;7.12;
7918;4;Hulst;2003 31 december voorlopig;8.53;-0.18
7919;4;Hulst;2003 31 december nader voorlopig;8.55;
7920;4;Hulst;2004 31 december voorlopig;8.73;0.18
7921;4;Hulst;2004 31 december nader voorlopig;8.89;
7922;4;Hulst;2005 31 december voorlopig;8.83;-0.06
7923;4;Hummelo en Keppel;1993 30 september;0.64;
7924;4;Hummelo en Keppel;1994 30 september;0.65;
7925;4;Hummelo en Keppel;1995 31 december;0.66;
7926;4;Hummelo en Keppel;1996 31 december;0.7;0.05
7927;4;Hummelo en Keppel;1997 31 december;0.74;0.04
7928;4;Hummelo en Keppel;1998 31 december;0.73;0.0
7929;4;Hummelo en Keppel;1999 31 december voorlopig;0.73;0.0
7930;4;Hummelo en Keppel;1999 31 december nader voorlopig;0.77;
7931;4;Hummelo en Keppel;2000 31 december voorlopig;0.81;0.04
7932;4;Hummelo en Keppel;2000 31 december nader voorlopig;0.8;
7933;4;Hummelo en Keppel;2001 31 december voorlopig;0.81;0.01
7934;4;Hummelo en Keppel;2001 31 december nader voorlopig;0.8;
7935;4;Hummelo en Keppel;2002 31 december voorlopig;0.92;0.12
7936;4;Hummelo en Keppel;2002 31 december nader voorlopig;0.91;
7937;4;Hummelo en Keppel;2003 31 december voorlopig;0.95;0.04
7938;4;Hummelo en Keppel;2003 31 december nader voorlopig;0.95;
7939;4;Hummelo en Keppel;2004 31 december voorlopig;0.88;-0.07
7940;4;Hummelo en Keppel;2004 31 december nader voorlopig;0.86;
7941;4;Hummelo en Keppel;2005 31 december voorlopig;0.0;0.0
7942;4;Hunsel;1993 30 september;1.14;
7943;4;Hunsel;1994 30 september;1.12;
7944;4;Hunsel;1995 31 december;1.12;
7945;4;Hunsel;1996 31 december;1.14;0.04
7946;4;Hunsel;1997 31 december;1.23;0.11
7947;4;Hunsel;1998 31 december;1.44;0.19
7948;4;Hunsel;1999 31 december voorlopig;1.51;0.07
7949;4;Hunsel;1999 31 december nader voorlopig;1.54;
7950;4;Hunsel;2000 31 december voorlopig;1.55;0.01
7951;4;Hunsel;2000 31 december nader voorlopig;1.51;
7952;4;Hunsel;2001 31 december voorlopig;1.57;0.06
7953;4;Hunsel;2001 31 december nader voorlopig;1.57;
7954;4;Hunsel;2002 31 december voorlopig;1.69;0.12
7955;4;Hunsel;2002 31 december nader voorlopig;1.69;
7956;4;Hunsel;2003 31 december voorlopig;1.79;0.1
7957;4;Hunsel;2003 31 december nader voorlopig;1.8;
7958;4;Hunsel;2004 31 december voorlopig;1.8;0.0
7959;4;Hunsel;2004 31 december nader voorlopig;1.81;
7960;4;Hunsel;2005 31 december voorlopig;1.79;-0.02
7961;4;IJsselham;1993 30 september;0.59;
7962;4;IJsselham;1994 30 september;0.6;
7963;4;IJsselham;1995 31 december;0.66;
7964;4;IJsselham;1996 31 december;0.68;0.03
7965;4;IJsselham;1997 31 december;0.66;-0.02
7966;4;IJsselham;1998 31 december;0.74;0.08
7967;4;IJsselham;1999 31 december voorlopig;0.87;0.13
7968;4;IJsselham;1999 31 december nader voorlopig;0.93;
7969;4;IJsselham;2000 31 december voorlopig;0.9;-0.04
7970;4;IJsselham;2000 31 december nader voorlopig;0.9;
7971;4;IJsselham;2001 31 december voorlopig;0.0;0.0
7972;4;IJsselham;2001 31 december nader voorlopig;0.0;0.0
7973;4;IJsselham;2002 31 december voorlopig;0.0;0.0
7974;4;IJsselham;2002 31 december nader voorlopig;0.0;0.0
7975;4;IJsselham;2003 31 december voorlopig;0.0;0.0
7976;4;IJsselham;2003 31 december nader voorlopig;0.0;0.0
7977;4;IJsselham;2004 31 december voorlopig;0.0;0.0
7978;4;IJsselham;2004 31 december nader voorlopig;0.0;0.0
7979;4;IJsselham;2005 31 december voorlopig;0.0;0.0
7980;4;IJsselmuiden;1993 30 september;2.39;
7981;4;IJsselmuiden;1994 30 september;2.38;
7982;4;IJsselmuiden;1995 31 december;2.35;
7983;4;IJsselmuiden;1996 31 december;2.42;0.06
7984;4;IJsselmuiden;1997 31 december;2.49;0.14
7985;4;IJsselmuiden;1998 31 december;2.51;-0.02
7986;4;IJsselmuiden;1999 31 december voorlopig;2.76;0.25
7987;4;IJsselmuiden;1999 31 december nader voorlopig;2.85;
7988;4;IJsselmuiden;2000 31 december voorlopig;2.85;0.0
7989;4;IJsselmuiden;2000 31 december nader voorlopig;2.79;
7990;4;IJsselmuiden;2001 31 december voorlopig;0.0;0.0
7991;4;IJsselmuiden;2001 31 december nader voorlopig;0.0;0.0
7992;4;IJsselmuiden;2002 31 december voorlopig;0.0;0.0
7993;4;IJsselmuiden;2002 31 december nader voorlopig;0.0;0.0
7994;4;IJsselmuiden;2003 31 december voorlopig;0.0;0.0
7995;4;IJsselmuiden;2003 31 december nader voorlopig;0.0;0.0
7996;4;IJsselmuiden;2004 31 december voorlopig;0.0;0.0
7997;4;IJsselmuiden;2004 31 december nader voorlopig;0.0;0.0
7998;4;IJsselmuiden;2005 31 december voorlopig;0.0;0.0
7999;4;IJsselstein;1993 30 september;5.88;
8000;4;IJsselstein;1994 30 september;5.7;
8001;4;IJsselstein;1995 31 december;5.79;
8002;4;IJsselstein;1996 31 december;6.14;0.36
8003;4;IJsselstein;1997 31 december;6.54;0.25
8004;4;IJsselstein;1998 31 december;7.04;0.72
8005;4;IJsselstein;1999 31 december voorlopig;7.44;0.4
8006;4;IJsselstein;1999 31 december nader voorlopig;7.38;
8007;4;IJsselstein;2000 31 december voorlopig;8.19;0.81
8008;4;IJsselstein;2000 31 december nader voorlopig;8.18;
8009;4;IJsselstein;2001 31 december voorlopig;8.75;0.57
8010;4;IJsselstein;2001 31 december nader voorlopig;8.84;
8011;4;IJsselstein;2002 31 december voorlopig;9.35;0.51
8012;4;IJsselstein;2002 31 december nader voorlopig;9.43;
8013;4;IJsselstein;2003 31 december voorlopig;9.38;-0.04
8014;4;IJsselstein;2003 31 december nader voorlopig;9.39;
8015;4;IJsselstein;2004 31 december voorlopig;9.54;0.15
8016;4;IJsselstein;2004 31 december nader voorlopig;9.63;
8017;4;IJsselstein;2005 31 december voorlopig;9.63;0.0
8018;4;Jacobswoude;1993 30 september;1.54;
8019;4;Jacobswoude;1994 30 september;1.61;
8020;4;Jacobswoude;1995 31 december;1.65;
8021;4;Jacobswoude;1996 31 december;1.62;0.06
8022;4;Jacobswoude;1997 31 december;1.66;0.06
8023;4;Jacobswoude;1998 31 december;1.76;0.05
8024;4;Jacobswoude;1999 31 december voorlopig;1.9;0.15
8025;4;Jacobswoude;1999 31 december nader voorlopig;1.93;
8026;4;Jacobswoude;2000 31 december voorlopig;2.14;0.21
8027;4;Jacobswoude;2000 31 december nader voorlopig;2.16;
8028;4;Jacobswoude;2001 31 december voorlopig;2.27;0.11
8029;4;Jacobswoude;2001 31 december nader voorlopig;2.29;
8030;4;Jacobswoude;2002 31 december voorlopig;2.39;0.11
8031;4;Jacobswoude;2002 31 december nader voorlopig;2.34;
8032;4;Jacobswoude;2003 31 december voorlopig;2.2;-0.14
8033;4;Jacobswoude;2003 31 december nader voorlopig;2.15;
8034;4;Jacobswoude;2004 31 december voorlopig;2.09;-0.06
8035;4;Jacobswoude;2004 31 december nader voorlopig;2.07;
8036;4;Jacobswoude;2005 31 december voorlopig;2.0;-0.07
8037;4;Kampen;1993 30 september;9.87;
8038;4;Kampen;1994 30 september;10.31;
8039;4;Kampen;1995 31 december;9.51;
8040;4;Kampen;1996 31 december;9.9;0.39
8041;4;Kampen;1997 31 december;10.38;0.36
8042;4;Kampen;1998 31 december;10.23;0.15
8043;4;Kampen;1999 31 december voorlopig;10.26;0.02
8044;4;Kampen;1999 31 december nader voorlopig;10.91;
8045;4;Kampen;2000 31 december voorlopig;11.0;0.09
8046;4;Kampen;2000 31 december nader voorlopig;11.04;
8047;4;Kampen;2001 31 december voorlopig;13.96;0.14
8048;4;Kampen;2001 31 december nader voorlopig;14.15;
8049;4;Kampen;2002 31 december voorlopig;14.52;0.37
8050;4;Kampen;2002 31 december nader voorlopig;14.44;
8051;4;Kampen;2003 31 december voorlopig;14.37;-0.07
8052;4;Kampen;2003 31 december nader voorlopig;14.3;
8053;4;Kampen;2004 31 december voorlopig;14.2;-0.1
8054;4;Kampen;2004 31 december nader voorlopig;14.19;
8055;4;Kampen;2005 31 december voorlopig;14.7;0.51
8056;4;Kapelle;1993 30 september;2.17;
8057;4;Kapelle;1994 30 september;2.14;
8058;4;Kapelle;1995 31 december;2.22;
8059;4;Kapelle;1996 31 december;2.42;0.2
8060;4;Kapelle;1997 31 december;2.22;-0.19
8061;4;Kapelle;1998 31 december;2.39;0.16
8062;4;Kapelle;1999 31 december voorlopig;2.3;-0.09
8063;4;Kapelle;1999 31 december nader voorlopig;2.41;
8064;4;Kapelle;2000 31 december voorlopig;2.61;0.2
8065;4;Kapelle;2000 31 december nader voorlopig;2.63;
8066;4;Kapelle;2001 31 december voorlopig;2.69;0.06
8067;4;Kapelle;2001 31 december nader voorlopig;2.73;
8068;4;Kapelle;2002 31 december voorlopig;2.73;0.0
8069;4;Kapelle;2002 31 december nader voorlopig;2.77;
8070;4;Kapelle;2003 31 december voorlopig;2.82;0.05
8071;4;Kapelle;2003 31 december nader voorlopig;2.86;
8072;4;Kapelle;2004 31 december voorlopig;2.87;0.0
8073;4;Kapelle;2004 31 december nader voorlopig;2.85;
8074;4;Kapelle;2005 31 december voorlopig;3.0;0.15
8075;4;Katwijk;1993 30 september;10.98;
8076;4;Katwijk;1994 30 september;11.3;
8077;4;Katwijk;1995 31 december;10.95;
8078;4;Katwijk;1996 31 december;11.41;0.86
8079;4;Katwijk;1997 31 december;12.26;0.06
8080;4;Katwijk;1998 31 december;12.82;0.45
8081;4;Katwijk;1999 31 december voorlopig;13.69;0.87
8082;4;Katwijk;1999 31 december nader voorlopig;14.04;
8083;4;Katwijk;2000 31 december voorlopig;14.19;0.15
8084;4;Katwijk;2000 31 december nader voorlopig;13.91;
8085;4;Katwijk;2001 31 december voorlopig;13.87;-0.04
8086;4;Katwijk;2001 31 december nader voorlopig;14.02;
8087;4;Katwijk;2002 31 december voorlopig;14.32;0.36
8088;4;Katwijk;2002 31 december nader voorlopig;14.01;
8089;4;Katwijk;2003 31 december voorlopig;13.97;-0.04
8090;4;Katwijk;2003 31 december nader voorlopig;13.47;
8091;4;Katwijk;2004 31 december voorlopig;13.11;-0.36
8092;4;Katwijk;2004 31 december nader voorlopig;12.97;
8093;4;Katwijk;2005 31 december voorlopig;12.45;-0.52
8094;4;Kerkrade;1993 30 september;14.83;
8095;4;Kerkrade;1994 30 september;14.72;
8096;4;Kerkrade;1995 31 december;14.8;
8097;4;Kerkrade;1996 31 december;15.24;0.21
8098;4;Kerkrade;1997 31 december;15.13;-0.07
8099;4;Kerkrade;1998 31 december;15.4;0.28
8100;4;Kerkrade;1999 31 december voorlopig;15.06;-0.34
8101;4;Kerkrade;1999 31 december nader voorlopig;15.69;
8102;4;Kerkrade;2000 31 december voorlopig;16.01;0.32
8103;4;Kerkrade;2000 31 december nader voorlopig;16.42;
8104;4;Kerkrade;2001 31 december voorlopig;16.19;-0.23
8105;4;Kerkrade;2001 31 december nader voorlopig;16.3;
8106;4;Kerkrade;2002 31 december voorlopig;15.57;-0.74
8107;4;Kerkrade;2002 31 december nader voorlopig;15.12;
8108;4;Kerkrade;2003 31 december voorlopig;14.98;-0.13
8109;4;Kerkrade;2003 31 december nader voorlopig;15.09;
8110;4;Kerkrade;2004 31 december voorlopig;15.54;0.45
8111;4;Kerkrade;2004 31 december nader voorlopig;15.55;
8112;4;Kerkrade;2005 31 december voorlopig;15.14;-0.42
8113;4;Kerkwijk;1993 30 september;1.09;
8114;4;Kerkwijk;1994 30 september;1.17;
8115;4;Kerkwijk;1995 31 december;1.14;
8116;4;Kerkwijk;1996 31 december;1.31;0.14
8117;4;Kerkwijk;1997 31 december;1.26;-0.04
8118;4;Kerkwijk;1998 31 december;1.32;0.11
8119;4;Kerkwijk;1999 31 december voorlopig;0.0;0.0
8120;4;Kerkwijk;1999 31 december nader voorlopig;0.0;0.0
8121;4;Kerkwijk;2000 31 december voorlopig;0.0;0.0
8122;4;Kerkwijk;2000 31 december nader voorlopig;0.0;0.0
8123;4;Kerkwijk;2001 31 december voorlopig;0.0;0.0
8124;4;Kerkwijk;2001 31 december nader voorlopig;0.0;0.0
8125;4;Kerkwijk;2002 31 december voorlopig;0.0;0.0
8126;4;Kerkwijk;2002 31 december nader voorlopig;0.0;0.0
8127;4;Kerkwijk;2003 31 december voorlopig;0.0;0.0
8128;4;Kerkwijk;2003 31 december nader voorlopig;0.0;0.0
8129;4;Kerkwijk;2004 31 december voorlopig;0.0;0.0
8130;4;Kerkwijk;2004 31 december nader voorlopig;0.0;0.0
8131;4;Kerkwijk;2005 31 december voorlopig;0.0;0.0
8132;4;Kessel;1993 30 september;1.04;
8133;4;Kessel;1994 30 september;0.97;
8134;4;Kessel;1995 31 december;0.87;
8135;4;Kessel;1996 31 december;0.92;0.07
8136;4;Kessel;1997 31 december;1.21;0.33
8137;4;Kessel;1998 31 december;0.96;-0.07
8138;4;Kessel;1999 31 december voorlopig;1.01;0.06
8139;4;Kessel;1999 31 december nader voorlopig;1.04;
8140;4;Kessel;2000 31 december voorlopig;0.95;-0.09
8141;4;Kessel;2000 31 december nader voorlopig;0.97;
8142;4;Kessel;2001 31 december voorlopig;1.12;0.15
8143;4;Kessel;2001 31 december nader voorlopig;1.11;
8144;4;Kessel;2002 31 december voorlopig;1.07;-0.05
8145;4;Kessel;2002 31 december nader voorlopig;1.07;
8146;4;Kessel;2003 31 december voorlopig;1.16;0.09
8147;4;Kessel;2003 31 december nader voorlopig;1.17;
8148;4;Kessel;2004 31 december voorlopig;1.11;-0.07
8149;4;Kessel;2004 31 december nader voorlopig;1.11;
8150;4;Kessel;2005 31 december voorlopig;1.1;-0.01
8151;4;Kesteren;1993 30 september;2.27;
8152;4;Kesteren;1994 30 september;2.39;
8153;4;Kesteren;1995 31 december;2.49;
8154;4;Kesteren;1996 31 december;2.66;0.1
8155;4;Kesteren;1997 31 december;2.52;-0.1
8156;4;Kesteren;1998 31 december;2.85;0.32
8157;4;Kesteren;1999 31 december voorlopig;2.98;0.13
8158;4;Kesteren;1999 31 december nader voorlopig;3.11;
8159;4;Kesteren;2000 31 december voorlopig;3.29;0.18
8160;4;Kesteren;2000 31 december nader voorlopig;3.25;
8161;4;Kesteren;2001 31 december voorlopig;3.42;0.17
8162;4;Kesteren;2001 31 december nader voorlopig;3.41;
8163;4;Kesteren;2002 31 december voorlopig;6.52;0.05
8164;4;Kesteren;2002 31 december nader voorlopig;6.71;
8165;4;Kesteren;2003 31 december voorlopig;6.84;0.13
8166;4;Kesteren;2003 31 december nader voorlopig;6.89;
8167;4;Kesteren;2004 31 december voorlopig;0.0;0.0
8168;4;Kesteren;2004 31 december nader voorlopig;0.0;0.0
8169;4;Kesteren;2005 31 december voorlopig;0.0;0.0
8170;4;Klundert;1993 30 september;3.01;
8171;4;Klundert;1994 30 september;3.91;
8172;4;Klundert;1995 31 december;4.05;
8173;4;Klundert;1996 31 december;4.66;0.63
8174;4;Klundert;1997 31 december;0.0;0.0
8175;4;Klundert;1998 31 december;0.0;0.0
8176;4;Klundert;1999 31 december voorlopig;0.0;0.0
8177;4;Klundert;1999 31 december nader voorlopig;0.0;0.0
8178;4;Klundert;2000 31 december voorlopig;0.0;0.0
8179;4;Klundert;2000 31 december nader voorlopig;0.0;0.0
8180;4;Klundert;2001 31 december voorlopig;0.0;0.0
8181;4;Klundert;2001 31 december nader voorlopig;0.0;0.0
8182;4;Klundert;2002 31 december voorlopig;0.0;0.0
8183;4;Klundert;2002 31 december nader voorlopig;0.0;0.0
8184;4;Klundert;2003 31 december voorlopig;0.0;0.0
8185;4;Klundert;2003 31 december nader voorlopig;0.0;0.0
8186;4;Klundert;2004 31 december voorlopig;0.0;0.0
8187;4;Klundert;2004 31 december nader voorlopig;0.0;0.0
8188;4;Klundert;2005 31 december voorlopig;0.0;0.0
8189;4;Kollumerland c.a.;1993 30 september;2.12;
8190;4;Kollumerland c.a.;1994 30 september;1.99;
8191;4;Kollumerland c.a.;1995 31 december;1.85;
8192;4;Kollumerland c.a.;1996 31 december;1.96;0.08
8193;4;Kollumerland c.a.;1997 31 december;2.08;0.14
8194;4;Kollumerland c.a.;1998 31 december;2.13;0.06
8195;4;Kollumerland c.a.;1999 31 december voorlopig;2.31;0.18
8196;4;Kollumerland c.a.;1999 31 december nader voorlopig;2.39;
8197;4;Kollumerland c.a.;2000 31 december voorlopig;2.4;0.02
8198;4;Kollumerland c.a.;2000 31 december nader voorlopig;2.4;
8199;4;Kollumerland c.a.;2001 31 december voorlopig;2.66;0.26
8200;4;Kollumerland c.a.;2001 31 december nader voorlopig;2.67;
8201;4;Kollumerland c.a.;2002 31 december voorlopig;2.64;-0.04
8202;4;Kollumerland c.a.;2002 31 december nader voorlopig;2.63;
8203;4;Kollumerland c.a.;2003 31 december voorlopig;2.64;0.01
8204;4;Kollumerland c.a.;2003 31 december nader voorlopig;2.63;
8205;4;Kollumerland c.a.;2004 31 december voorlopig;2.57;-0.06
8206;4;Kollumerland c.a.;2004 31 december nader voorlopig;2.74;
8207;4;Kollumerland c.a.;2005 31 december voorlopig;2.75;0.0
8208;4;Korendijk;1993 30 september;1.0;
8209;4;Korendijk;1994 30 september;1.06;
8210;4;Korendijk;1995 31 december;1.04;
8211;4;Korendijk;1996 31 december;1.13;0.15
8212;4;Korendijk;1997 31 december;1.17;0.03
8213;4;Korendijk;1998 31 december;1.27;0.11
8214;4;Korendijk;1999 31 december voorlopig;1.33;0.05
8215;4;Korendijk;1999 31 december nader voorlopig;1.42;
8216;4;Korendijk;2000 31 december voorlopig;1.44;0.02
8217;4;Korendijk;2000 31 december nader voorlopig;1.43;
8218;4;Korendijk;2001 31 december voorlopig;1.55;0.12
8219;4;Korendijk;2001 31 december nader voorlopig;1.61;
8220;4;Korendijk;2002 31 december voorlopig;1.54;-0.07
8221;4;Korendijk;2002 31 december nader voorlopig;1.48;
8222;4;Korendijk;2003 31 december voorlopig;1.49;0.01
8223;4;Korendijk;2003 31 december nader voorlopig;1.5;
8224;4;Korendijk;2004 31 december voorlopig;1.55;0.05
8225;4;Korendijk;2004 31 december nader voorlopig;1.54;
8226;4;Korendijk;2005 31 december voorlopig;1.51;-0.02
8227;4;Kortgene;1993 30 september;0.62;
8228;4;Kortgene;1994 30 september;0.55;
8229;4;Kortgene;1995 31 december;0.0;0.0
8230;4;Kortgene;1996 31 december;0.0;0.0
8231;4;Kortgene;1997 31 december;0.0;0.0
8232;4;Kortgene;1998 31 december;0.0;0.0
8233;4;Kortgene;1999 31 december voorlopig;0.0;0.0
8234;4;Kortgene;1999 31 december nader voorlopig;0.0;0.0
8235;4;Kortgene;2000 31 december voorlopig;0.0;0.0
8236;4;Kortgene;2000 31 december nader voorlopig;0.0;0.0
8237;4;Kortgene;2001 31 december voorlopig;0.0;0.0
8238;4;Kortgene;2001 31 december nader voorlopig;0.0;0.0
8239;4;Kortgene;2002 31 december voorlopig;0.0;0.0
8240;4;Kortgene;2002 31 december nader voorlopig;0.0;0.0
8241;4;Kortgene;2003 31 december voorlopig;0.0;0.0
8242;4;Kortgene;2003 31 december nader voorlopig;0.0;0.0
8243;4;Kortgene;2004 31 december voorlopig;0.0;0.0
8244;4;Kortgene;2004 31 december nader voorlopig;0.0;0.0
8245;4;Kortgene;2005 31 december voorlopig;0.0;0.0
8246;4;Krimpen aan den IJssel;1993 30 september;7.03;
8247;4;Krimpen aan den IJssel;1994 30 september;6.79;
8248;4;Krimpen aan den IJssel;1995 31 december;7.41;
8249;4;Krimpen aan den IJssel;1996 31 december;7.42;0.0
8250;4;Krimpen aan den IJssel;1997 31 december;7.74;0.28
8251;4;Krimpen aan den IJssel;1998 31 december;7.58;-0.03
8252;4;Krimpen aan den IJssel;1999 31 december voorlopig;7.92;0.33
