ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
4757;60 Programming and broadcasting services;2012 3rd quarter;;;
4758;60 Programming and broadcasting services;2012 4th quarter;;;
4759;60 Programming and broadcasting services;2012;;;
4760;60 Programming and broadcasting services;2013 1st quarter;;;
4761;60 Programming and broadcasting services;2013 2nd quarter;;;
4762;60 Programming and broadcasting services;2013 3rd quarter;;;
4763;60 Programming and broadcasting services;2013 4th quarter;;;
4764;60 Programming and broadcasting services;2013;;;
4765;60 Programming and broadcasting services;2014 1st quarter;;;
4766;60 Programming and broadcasting services;2014 2nd quarter;;;
4767;60 Programming and broadcasting services;2014 3rd quarter;;;
4768;60 Programming and broadcasting services;2014 4th quarter;;;
4769;60 Programming and broadcasting services;2014;;;
4770;60 Programming and broadcasting services;2015 1st quarter;;;
4771;60 Programming and broadcasting services;2015 2nd quarter;;;
4772;60 Programming and broadcasting services;2015 3rd quarter;;;
4773;60 Programming and broadcasting services;2015 4th quarter;;;
4774;60 Programming and broadcasting services;2015;;;
4775;60 Programming and broadcasting services;2016 1st quarter;;;
4776;60 Programming and broadcasting services;2016 2nd quarter;;;
4777;60 Programming and broadcasting services;2016 3rd quarter;;;
4778;60 Programming and broadcasting services;2016 4th quarter;;;
4779;60 Programming and broadcasting services;2016;;;
4780;60 Programming and broadcasting services;2017 1st quarter;;;
4781;60 Programming and broadcasting services;2017 2nd quarter;;;
4782;60 Programming and broadcasting services;2017 3rd quarter;;;
4783;60 Programming and broadcasting services;2017 4th quarter;;;
4784;60 Programming and broadcasting services;2017;;;
4785;60 Programming and broadcasting services;2018 1st quarter;;;
4786;60 Programming and broadcasting services;2018 2nd quarter;;;
4787;60 Programming and broadcasting services;2018 3rd quarter;;;
4788;60 Programming and broadcasting services;2018 4th quarter;;;
4789;60 Programming and broadcasting services;2018;;;
4790;60 Programming and broadcasting services;2019 1st quarter;;;
4791;60 Programming and broadcasting services;2019 2nd quarter;;;
4792;60 Programming and broadcasting services;2019 3rd quarter;;;
4793;60 Programming and broadcasting services;2019 4th quarter;;;
4794;60 Programming and broadcasting services;2019;;;
4795;60 Programming and broadcasting services;2020 1st quarter;;;
4796;60 Programming and broadcasting services;2020 2nd quarter;;;
4797;60 Programming and broadcasting services;2020 3rd quarter;;;
4798;60 Programming and broadcasting services;2020 4th quarter;;;
4799;60 Programming and broadcasting services;2020;;;
4800;60 Programming and broadcasting services;2021 1st quarter;;;
4801;60 Programming and broadcasting services;2021 2nd quarter;;;
4802;60 Programming and broadcasting services;2021 3rd quarter;;;
4803;60 Programming and broadcasting services;2021 4th quarter;;;
4804;60 Programming and broadcasting services;2021;;;
4805;60 Programming and broadcasting services;2022 1st quarter;;;
4806;60 Programming and broadcasting services;2022 2nd quarter;;;
4807;60 Programming and broadcasting services;2022 3rd quarter;;;
4808;60 Programming and broadcasting services;2022 4th quarter;;;
4809;60 Programming and broadcasting services;2022;;;
4810;60 Programming and broadcasting services;2023 1st quarter;;;
4811;60 Programming and broadcasting services;2023 2nd quarter;;;
4812;60 Programming and broadcasting services;2023 3rd quarter;;;
4813;60 Programming and broadcasting services;2023 4th quarter;;;
4814;60 Programming and broadcasting services;2023;;;
4815;61 Telecommunications services;2002 4th quarter;;;
4816;61 Telecommunications services;2002;;;
4817;61 Telecommunications services;2003 1st quarter;;;
4818;61 Telecommunications services;2003 2nd quarter;;;
4819;61 Telecommunications services;2003 3rd quarter;;;
4820;61 Telecommunications services;2003 4th quarter;;;
4821;61 Telecommunications services;2003;;;
4822;61 Telecommunications services;2004 1st quarter;;;
4823;61 Telecommunications services;2004 2nd quarter;;;
4824;61 Telecommunications services;2004 3rd quarter;;;
4825;61 Telecommunications services;2004 4th quarter;;;
4826;61 Telecommunications services;2004;;;
4827;61 Telecommunications services;2005 1st quarter;;;
4828;61 Telecommunications services;2005 2nd quarter;;;
4829;61 Telecommunications services;2005 3rd quarter;;;
4830;61 Telecommunications services;2005 4th quarter;;;
4831;61 Telecommunications services;2005;;;
4832;61 Telecommunications services;2006 1st quarter;;;
4833;61 Telecommunications services;2006 2nd quarter;;;
4834;61 Telecommunications services;2006 3rd quarter;;;
4835;61 Telecommunications services;2006 4th quarter;;;
4836;61 Telecommunications services;2006;;;
4837;61 Telecommunications services;2007 1st quarter;;;
4838;61 Telecommunications services;2007 2nd quarter;;;
4839;61 Telecommunications services;2007 3rd quarter;;;
4840;61 Telecommunications services;2007 4th quarter;;;
4841;61 Telecommunications services;2007;;;
4842;61 Telecommunications services;2008 1st quarter;;;
4843;61 Telecommunications services;2008 2nd quarter;;;
4844;61 Telecommunications services;2008 3rd quarter;;;
4845;61 Telecommunications services;2008 4th quarter;;;
4846;61 Telecommunications services;2008;;;
4847;61 Telecommunications services;2009 1st quarter;;;
4848;61 Telecommunications services;2009 2nd quarter;;;
4849;61 Telecommunications services;2009 3rd quarter;;;
4850;61 Telecommunications services;2009 4th quarter;;;
4851;61 Telecommunications services;2009;;;
4852;61 Telecommunications services;2010 1st quarter;;;
4853;61 Telecommunications services;2010 2nd quarter;;;
4854;61 Telecommunications services;2010 3rd quarter;;;
4855;61 Telecommunications services;2010 4th quarter;;;
4856;61 Telecommunications services;2010;;;
4857;61 Telecommunications services;2011 1st quarter;;;
4858;61 Telecommunications services;2011 2nd quarter;;;
4859;61 Telecommunications services;2011 3rd quarter;;;
4860;61 Telecommunications services;2011 4th quarter;;;
4861;61 Telecommunications services;2011;;;
4862;61 Telecommunications services;2012 1st quarter;;;
4863;61 Telecommunications services;2012 2nd quarter;;;
4864;61 Telecommunications services;2012 3rd quarter;;;
4865;61 Telecommunications services;2012 4th quarter;;;
4866;61 Telecommunications services;2012;;;
4867;61 Telecommunications services;2013 1st quarter;;;
4868;61 Telecommunications services;2013 2nd quarter;;;
4869;61 Telecommunications services;2013 3rd quarter;;;
4870;61 Telecommunications services;2013 4th quarter;;;
4871;61 Telecommunications services;2013;;;
4872;61 Telecommunications services;2014 1st quarter;;;
4873;61 Telecommunications services;2014 2nd quarter;;;
4874;61 Telecommunications services;2014 3rd quarter;;;
4875;61 Telecommunications services;2014 4th quarter;;;
4876;61 Telecommunications services;2014;;;
4877;61 Telecommunications services;2015 1st quarter;;;
4878;61 Telecommunications services;2015 2nd quarter;;;
4879;61 Telecommunications services;2015 3rd quarter;;;
4880;61 Telecommunications services;2015 4th quarter;;;
4881;61 Telecommunications services;2015;;;
4882;61 Telecommunications services;2016 1st quarter;;;
4883;61 Telecommunications services;2016 2nd quarter;;;
4884;61 Telecommunications services;2016 3rd quarter;;;
4885;61 Telecommunications services;2016 4th quarter;;;
4886;61 Telecommunications services;2016;;;
4887;61 Telecommunications services;2017 1st quarter;;;
4888;61 Telecommunications services;2017 2nd quarter;;;
4889;61 Telecommunications services;2017 3rd quarter;;;
4890;61 Telecommunications services;2017 4th quarter;;;
4891;61 Telecommunications services;2017;;;
4892;61 Telecommunications services;2018 1st quarter;;;
4893;61 Telecommunications services;2018 2nd quarter;;;
4894;61 Telecommunications services;2018 3rd quarter;;;
4895;61 Telecommunications services;2018 4th quarter;;;
4896;61 Telecommunications services;2018;;;
4897;61 Telecommunications services;2019 1st quarter;;;
4898;61 Telecommunications services;2019 2nd quarter;;;
4899;61 Telecommunications services;2019 3rd quarter;;;
4900;61 Telecommunications services;2019 4th quarter;;;
4901;61 Telecommunications services;2019;;;
4902;61 Telecommunications services;2020 1st quarter;;;
4903;61 Telecommunications services;2020 2nd quarter;;;
4904;61 Telecommunications services;2020 3rd quarter;;;
4905;61 Telecommunications services;2020 4th quarter;;;
4906;61 Telecommunications services;2020;;;
4907;61 Telecommunications services;2021 1st quarter;;;
4908;61 Telecommunications services;2021 2nd quarter;;;
4909;61 Telecommunications services;2021 3rd quarter;;;
4910;61 Telecommunications services;2021 4th quarter;;;
4911;61 Telecommunications services;2021;;;
4912;61 Telecommunications services;2022 1st quarter;;;
4913;61 Telecommunications services;2022 2nd quarter;;;
4914;61 Telecommunications services;2022 3rd quarter;;;
4915;61 Telecommunications services;2022 4th quarter;;;
4916;61 Telecommunications services;2022;;;
4917;61 Telecommunications services;2023 1st quarter;;;
4918;61 Telecommunications services;2023 2nd quarter;;;
4919;61 Telecommunications services;2023 3rd quarter;;;
4920;61 Telecommunications services;2023 4th quarter;;;
4921;61 Telecommunications services;2023;;;
4922;62 Computer programming, consultancy..;2002 4th quarter;;;
4923;62 Computer programming, consultancy..;2002;;;
4924;62 Computer programming, consultancy..;2003 1st quarter;;;
4925;62 Computer programming, consultancy..;2003 2nd quarter;;;
4926;62 Computer programming, consultancy..;2003 3rd quarter;;;
4927;62 Computer programming, consultancy..;2003 4th quarter;;;
4928;62 Computer programming, consultancy..;2003;;;
4929;62 Computer programming, consultancy..;2004 1st quarter;;;
4930;62 Computer programming, consultancy..;2004 2nd quarter;;;
4931;62 Computer programming, consultancy..;2004 3rd quarter;;;
4932;62 Computer programming, consultancy..;2004 4th quarter;;;
4933;62 Computer programming, consultancy..;2004;;;
4934;62 Computer programming, consultancy..;2005 1st quarter;;;
4935;62 Computer programming, consultancy..;2005 2nd quarter;;;
4936;62 Computer programming, consultancy..;2005 3rd quarter;;;
4937;62 Computer programming, consultancy..;2005 4th quarter;;;
4938;62 Computer programming, consultancy..;2005;;;
4939;62 Computer programming, consultancy..;2006 1st quarter;;;
4940;62 Computer programming, consultancy..;2006 2nd quarter;;;
4941;62 Computer programming, consultancy..;2006 3rd quarter;;;
4942;62 Computer programming, consultancy..;2006 4th quarter;;;
4943;62 Computer programming, consultancy..;2006;;;
4944;62 Computer programming, consultancy..;2007 1st quarter;;;
4945;62 Computer programming, consultancy..;2007 2nd quarter;;;
4946;62 Computer programming, consultancy..;2007 3rd quarter;;;
4947;62 Computer programming, consultancy..;2007 4th quarter;;;
4948;62 Computer programming, consultancy..;2007;;;
4949;62 Computer programming, consultancy..;2008 1st quarter;;;
4950;62 Computer programming, consultancy..;2008 2nd quarter;;;
4951;62 Computer programming, consultancy..;2008 3rd quarter;;;
4952;62 Computer programming, consultancy..;2008 4th quarter;;;
4953;62 Computer programming, consultancy..;2008;;;
4954;62 Computer programming, consultancy..;2009 1st quarter;;;
4955;62 Computer programming, consultancy..;2009 2nd quarter;;;
4956;62 Computer programming, consultancy..;2009 3rd quarter;;;
4957;62 Computer programming, consultancy..;2009 4th quarter;;;
4958;62 Computer programming, consultancy..;2009;;;
4959;62 Computer programming, consultancy..;2010 1st quarter;;;
4960;62 Computer programming, consultancy..;2010 2nd quarter;;;
4961;62 Computer programming, consultancy..;2010 3rd quarter;;;
4962;62 Computer programming, consultancy..;2010 4th quarter;;;
4963;62 Computer programming, consultancy..;2010;;;
4964;62 Computer programming, consultancy..;2011 1st quarter;;;
4965;62 Computer programming, consultancy..;2011 2nd quarter;;;
4966;62 Computer programming, consultancy..;2011 3rd quarter;;;
4967;62 Computer programming, consultancy..;2011 4th quarter;;;
4968;62 Computer programming, consultancy..;2011;;;
4969;62 Computer programming, consultancy..;2012 1st quarter;;;
4970;62 Computer programming, consultancy..;2012 2nd quarter;;;
4971;62 Computer programming, consultancy..;2012 3rd quarter;;;
4972;62 Computer programming, consultancy..;2012 4th quarter;;;
4973;62 Computer programming, consultancy..;2012;;;
4974;62 Computer programming, consultancy..;2013 1st quarter;;;
4975;62 Computer programming, consultancy..;2013 2nd quarter;;;
4976;62 Computer programming, consultancy..;2013 3rd quarter;;;
4977;62 Computer programming, consultancy..;2013 4th quarter;;;
4978;62 Computer programming, consultancy..;2013;;;
4979;62 Computer programming, consultancy..;2014 1st quarter;;;
4980;62 Computer programming, consultancy..;2014 2nd quarter;;;
4981;62 Computer programming, consultancy..;2014 3rd quarter;;;
4982;62 Computer programming, consultancy..;2014 4th quarter;;;
4983;62 Computer programming, consultancy..;2014;;;
