ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
7775;Mannen;1;100;17 jaar of jonger;>= 4 keer minimumloon;2004/'05;;;;
7776;Mannen;1;100;17 jaar of jonger;>= 4 keer minimumloon;2005/'06;60.0;;50.0;
7777;Mannen;1;100;17 jaar of jonger;>= 4 keer minimumloon;2006/'07;60.0;10.0;40.0;20.0
7778;Mannen;1;100;17 jaar of jonger;>= 4 keer minimumloon;2007/'08;100.0;10.0;80.0;13.4
7779;Mannen;1;100;17 jaar of jonger;>= 4 keer minimumloon;2008/'09;80.0;;80.0;
7780;Mannen;1;100;17 jaar of jonger;Inkomstenniveau onbekend;2004/'05;;;;
7781;Mannen;1;100;17 jaar of jonger;Inkomstenniveau onbekend;2005/'06;;;0.0;
7782;Mannen;1;100;17 jaar of jonger;Inkomstenniveau onbekend;2006/'07;;;;
7783;Mannen;1;100;17 jaar of jonger;Inkomstenniveau onbekend;2007/'08;0.0;0.0;0.0;0.0
7784;Mannen;1;100;17 jaar of jonger;Inkomstenniveau onbekend;2008/'09;;0.0;;0.0
7785;Mannen;1;100;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2004/'05;;;;
7786;Mannen;1;100;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2005/'06;2860.0;590.0;2270.0;20.6
7787;Mannen;1;100;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2006/'07;3400.0;650.0;2760.0;19.0
7788;Mannen;1;100;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2007/'08;3970.0;770.0;3190.0;19.4
7789;Mannen;1;100;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2008/'09;4770.0;740.0;4040.0;15.4
7790;Mannen;1;100;18 tot 23 jaar;< 2 keer minimumloon;2004/'05;;;;
7791;Mannen;1;100;18 tot 23 jaar;< 2 keer minimumloon;2005/'06;640.0;170.0;470.0;26.8
7792;Mannen;1;100;18 tot 23 jaar;< 2 keer minimumloon;2006/'07;750.0;180.0;570.0;24.5
7793;Mannen;1;100;18 tot 23 jaar;< 2 keer minimumloon;2007/'08;740.0;170.0;570.0;23.0
7794;Mannen;1;100;18 tot 23 jaar;< 2 keer minimumloon;2008/'09;930.0;180.0;750.0;19.1
7795;Mannen;1;100;18 tot 23 jaar;< 0,9 keer minimumloon;2004/'05;;;;
7796;Mannen;1;100;18 tot 23 jaar;< 0,9 keer minimumloon;2005/'06;290.0;90.0;210.0;29.7
7797;Mannen;1;100;18 tot 23 jaar;< 0,9 keer minimumloon;2006/'07;370.0;90.0;280.0;23.4
7798;Mannen;1;100;18 tot 23 jaar;< 0,9 keer minimumloon;2007/'08;330.0;70.0;260.0;21.0
7799;Mannen;1;100;18 tot 23 jaar;< 0,9 keer minimumloon;2008/'09;420.0;70.0;350.0;16.9
7800;Mannen;1;100;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2004/'05;;;;
7801;Mannen;1;100;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2005/'06;50.0;10.0;30.0;29.2
7802;Mannen;1;100;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2006/'07;70.0;20.0;50.0;27.8
7803;Mannen;1;100;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2007/'08;90.0;20.0;70.0;23.3
7804;Mannen;1;100;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2008/'09;100.0;30.0;80.0;26.9
7805;Mannen;1;100;18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2004/'05;;;;
7806;Mannen;1;100;18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2005/'06;140.0;30.0;110.0;23.0
7807;Mannen;1;100;18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2006/'07;130.0;40.0;100.0;29.1
7808;Mannen;1;100;18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2007/'08;150.0;40.0;110.0;28.7
7809;Mannen;1;100;18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2008/'09;170.0;40.0;130.0;23.1
7810;Mannen;1;100;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2004/'05;;;;
7811;Mannen;1;100;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2005/'06;160.0;40.0;120.0;24.1
7812;Mannen;1;100;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2006/'07;180.0;40.0;140.0;21.9
7813;Mannen;1;100;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2007/'08;180.0;40.0;140.0;21.6
7814;Mannen;1;100;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2008/'09;230.0;40.0;200.0;16.7
7815;Mannen;1;100;18 tot 23 jaar;2 tot 4 keer minimumloon;2004/'05;;;;
7816;Mannen;1;100;18 tot 23 jaar;2 tot 4 keer minimumloon;2005/'06;950.0;200.0;750.0;21.2
7817;Mannen;1;100;18 tot 23 jaar;2 tot 4 keer minimumloon;2006/'07;1010.0;190.0;820.0;19.2
7818;Mannen;1;100;18 tot 23 jaar;2 tot 4 keer minimumloon;2007/'08;1170.0;240.0;930.0;20.4
7819;Mannen;1;100;18 tot 23 jaar;2 tot 4 keer minimumloon;2008/'09;1390.0;230.0;1160.0;16.7
7820;Mannen;1;100;18 tot 23 jaar;>= 4 keer minimumloon;2004/'05;;;;
7821;Mannen;1;100;18 tot 23 jaar;>= 4 keer minimumloon;2005/'06;1240.0;210.0;1030.0;16.7
7822;Mannen;1;100;18 tot 23 jaar;>= 4 keer minimumloon;2006/'07;1580.0;250.0;1330.0;15.9
7823;Mannen;1;100;18 tot 23 jaar;>= 4 keer minimumloon;2007/'08;2020.0;350.0;1670.0;17.3
7824;Mannen;1;100;18 tot 23 jaar;>= 4 keer minimumloon;2008/'09;2420.0;320.0;2110.0;13.0
7825;Mannen;1;100;18 tot 23 jaar;Inkomstenniveau onbekend;2004/'05;;;;
7826;Mannen;1;100;18 tot 23 jaar;Inkomstenniveau onbekend;2005/'06;30.0;10.0;20.0;34.5
7827;Mannen;1;100;18 tot 23 jaar;Inkomstenniveau onbekend;2006/'07;60.0;20.0;40.0;28.8
7828;Mannen;1;100;18 tot 23 jaar;Inkomstenniveau onbekend;2007/'08;30.0;10.0;20.0;42.9
7829;Mannen;1;100;18 tot 23 jaar;Inkomstenniveau onbekend;2008/'09;30.0;10.0;20.0;35.5
7830;Mannen;1;100;23 jaar of ouder;Totaal inkomstenniveau huishouden;2004/'05;;;;
7831;Mannen;1;100;23 jaar of ouder;Totaal inkomstenniveau huishouden;2005/'06;400.0;150.0;250.0;36.5
7832;Mannen;1;100;23 jaar of ouder;Totaal inkomstenniveau huishouden;2006/'07;490.0;190.0;300.0;38.8
7833;Mannen;1;100;23 jaar of ouder;Totaal inkomstenniveau huishouden;2007/'08;530.0;150.0;380.0;27.8
7834;Mannen;1;100;23 jaar of ouder;Totaal inkomstenniveau huishouden;2008/'09;580.0;130.0;450.0;22.9
7835;Mannen;1;100;23 jaar of ouder;< 2 keer minimumloon;2004/'05;;;;
7836;Mannen;1;100;23 jaar of ouder;< 2 keer minimumloon;2005/'06;130.0;40.0;90.0;31.3
7837;Mannen;1;100;23 jaar of ouder;< 2 keer minimumloon;2006/'07;160.0;60.0;100.0;34.8
7838;Mannen;1;100;23 jaar of ouder;< 2 keer minimumloon;2007/'08;150.0;30.0;120.0;22.4
7839;Mannen;1;100;23 jaar of ouder;< 2 keer minimumloon;2008/'09;190.0;40.0;160.0;19.6
7840;Mannen;1;100;23 jaar of ouder;< 0,9 keer minimumloon;2004/'05;;;;
7841;Mannen;1;100;23 jaar of ouder;< 0,9 keer minimumloon;2005/'06;50.0;10.0;30.0;28.3
7842;Mannen;1;100;23 jaar of ouder;< 0,9 keer minimumloon;2006/'07;70.0;20.0;50.0;30.4
7843;Mannen;1;100;23 jaar of ouder;< 0,9 keer minimumloon;2007/'08;70.0;20.0;50.0;30.0
7844;Mannen;1;100;23 jaar of ouder;< 0,9 keer minimumloon;2008/'09;110.0;20.0;100.0;14.9
7845;Mannen;1;100;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2004/'05;;;;
7846;Mannen;1;100;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2005/'06;10.0;;;
7847;Mannen;1;100;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2006/'07;20.0;;10.0;
7848;Mannen;1;100;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2007/'08;10.0;;10.0;
7849;Mannen;1;100;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2008/'09;20.0;;10.0;
7850;Mannen;1;100;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2004/'05;;;;
7851;Mannen;1;100;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2005/'06;30.0;10.0;20.0;39.3
7852;Mannen;1;100;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2006/'07;30.0;;20.0;
7853;Mannen;1;100;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2007/'08;30.0;;20.0;
7854;Mannen;1;100;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2008/'09;30.0;;20.0;
7855;Mannen;1;100;23 jaar of ouder;1,5 tot 2 keer minimumloon;2004/'05;;;;
7856;Mannen;1;100;23 jaar of ouder;1,5 tot 2 keer minimumloon;2005/'06;40.0;10.0;30.0;28.6
7857;Mannen;1;100;23 jaar of ouder;1,5 tot 2 keer minimumloon;2006/'07;40.0;20.0;20.0;51.2
7858;Mannen;1;100;23 jaar of ouder;1,5 tot 2 keer minimumloon;2007/'08;40.0;;30.0;
7859;Mannen;1;100;23 jaar of ouder;1,5 tot 2 keer minimumloon;2008/'09;40.0;10.0;30.0;27.8
7860;Mannen;1;100;23 jaar of ouder;2 tot 4 keer minimumloon;2004/'05;;;;
7861;Mannen;1;100;23 jaar of ouder;2 tot 4 keer minimumloon;2005/'06;170.0;70.0;100.0;43.5
7862;Mannen;1;100;23 jaar of ouder;2 tot 4 keer minimumloon;2006/'07;180.0;80.0;110.0;41.5
7863;Mannen;1;100;23 jaar of ouder;2 tot 4 keer minimumloon;2007/'08;170.0;50.0;120.0;29.9
7864;Mannen;1;100;23 jaar of ouder;2 tot 4 keer minimumloon;2008/'09;190.0;50.0;140.0;26.7
7865;Mannen;1;100;23 jaar of ouder;>= 4 keer minimumloon;2004/'05;;;;
7866;Mannen;1;100;23 jaar of ouder;>= 4 keer minimumloon;2005/'06;100.0;30.0;70.0;30.9
7867;Mannen;1;100;23 jaar of ouder;>= 4 keer minimumloon;2006/'07;140.0;60.0;80.0;40.1
7868;Mannen;1;100;23 jaar of ouder;>= 4 keer minimumloon;2007/'08;190.0;60.0;140.0;30.4
7869;Mannen;1;100;23 jaar of ouder;>= 4 keer minimumloon;2008/'09;190.0;40.0;150.0;22.5
7870;Mannen;1;100;23 jaar of ouder;Inkomstenniveau onbekend;2004/'05;;;;
7871;Mannen;1;100;23 jaar of ouder;Inkomstenniveau onbekend;2005/'06;;;;
7872;Mannen;1;100;23 jaar of ouder;Inkomstenniveau onbekend;2006/'07;10.0;;;
7873;Mannen;1;100;23 jaar of ouder;Inkomstenniveau onbekend;2007/'08;;;;
7874;Mannen;1;100;23 jaar of ouder;Inkomstenniveau onbekend;2008/'09;;;;
7875;Mannen;Allochtonen;0;0;Totaal inkomstenniveau huishouden;2004/'05;145800.0;15350.0;130450.0;10.5
7876;Mannen;Allochtonen;0;0;Totaal inkomstenniveau huishouden;2005/'06;156970.0;15400.0;141560.0;9.8
7877;Mannen;Allochtonen;0;0;Totaal inkomstenniveau huishouden;2006/'07;159720.0;14770.0;144950.0;9.2
7878;Mannen;Allochtonen;0;0;Totaal inkomstenniveau huishouden;2007/'08;161860.0;14950.0;146920.0;9.2
7879;Mannen;Allochtonen;0;0;Totaal inkomstenniveau huishouden;2008/'09;162380.0;13190.0;149190.0;8.1
7880;Mannen;Allochtonen;0;0;< 2 keer minimumloon;2004/'05;69070.0;8540.0;60540.0;12.4
7881;Mannen;Allochtonen;0;0;< 2 keer minimumloon;2005/'06;74440.0;8830.0;65610.0;11.9
7882;Mannen;Allochtonen;0;0;< 2 keer minimumloon;2006/'07;72230.0;7960.0;64270.0;11.0
7883;Mannen;Allochtonen;0;0;< 2 keer minimumloon;2007/'08;67430.0;7560.0;59870.0;11.2
7884;Mannen;Allochtonen;0;0;< 2 keer minimumloon;2008/'09;71530.0;6950.0;64590.0;9.7
7885;Mannen;Allochtonen;0;0;< 0,9 keer minimumloon;2004/'05;19420.0;3420.0;16000.0;17.6
7886;Mannen;Allochtonen;0;0;< 0,9 keer minimumloon;2005/'06;21170.0;3560.0;17620.0;16.8
7887;Mannen;Allochtonen;0;0;< 0,9 keer minimumloon;2006/'07;21250.0;3180.0;18080.0;15.0
7888;Mannen;Allochtonen;0;0;< 0,9 keer minimumloon;2007/'08;17610.0;2660.0;14950.0;15.1
7889;Mannen;Allochtonen;0;0;< 0,9 keer minimumloon;2008/'09;20290.0;2470.0;17810.0;12.2
7890;Mannen;Allochtonen;0;0;0,9 tot 1,1 keer minimumloon;2004/'05;12110.0;1200.0;10910.0;9.9
7891;Mannen;Allochtonen;0;0;0,9 tot 1,1 keer minimumloon;2005/'06;12440.0;1220.0;11220.0;9.8
7892;Mannen;Allochtonen;0;0;0,9 tot 1,1 keer minimumloon;2006/'07;12140.0;1130.0;11010.0;9.3
7893;Mannen;Allochtonen;0;0;0,9 tot 1,1 keer minimumloon;2007/'08;12170.0;1120.0;11050.0;9.2
7894;Mannen;Allochtonen;0;0;0,9 tot 1,1 keer minimumloon;2008/'09;11440.0;1060.0;10370.0;9.3
7895;Mannen;Allochtonen;0;0;1,1 tot 1,5 keer minimumloon;2004/'05;21390.0;2160.0;19230.0;10.1
7896;Mannen;Allochtonen;0;0;1,1 tot 1,5 keer minimumloon;2005/'06;23170.0;2230.0;20950.0;9.6
7897;Mannen;Allochtonen;0;0;1,1 tot 1,5 keer minimumloon;2006/'07;20880.0;1930.0;18950.0;9.3
7898;Mannen;Allochtonen;0;0;1,1 tot 1,5 keer minimumloon;2007/'08;19860.0;1970.0;17890.0;9.9
7899;Mannen;Allochtonen;0;0;1,1 tot 1,5 keer minimumloon;2008/'09;22000.0;1870.0;20130.0;8.5
7900;Mannen;Allochtonen;0;0;1,5 tot 2 keer minimumloon;2004/'05;16160.0;1760.0;14400.0;10.9
7901;Mannen;Allochtonen;0;0;1,5 tot 2 keer minimumloon;2005/'06;17660.0;1830.0;15830.0;10.4
7902;Mannen;Allochtonen;0;0;1,5 tot 2 keer minimumloon;2006/'07;17950.0;1720.0;16230.0;9.6
7903;Mannen;Allochtonen;0;0;1,5 tot 2 keer minimumloon;2007/'08;17790.0;1810.0;15980.0;10.2
7904;Mannen;Allochtonen;0;0;1,5 tot 2 keer minimumloon;2008/'09;17810.0;1550.0;16270.0;8.7
7905;Mannen;Allochtonen;0;0;2 tot 4 keer minimumloon;2004/'05;50790.0;4650.0;46140.0;9.2
7906;Mannen;Allochtonen;0;0;2 tot 4 keer minimumloon;2005/'06;53860.0;4440.0;49410.0;8.2
7907;Mannen;Allochtonen;0;0;2 tot 4 keer minimumloon;2006/'07;53990.0;4460.0;49530.0;8.3
7908;Mannen;Allochtonen;0;0;2 tot 4 keer minimumloon;2007/'08;56520.0;4730.0;51790.0;8.4
7909;Mannen;Allochtonen;0;0;2 tot 4 keer minimumloon;2008/'09;55790.0;4050.0;51740.0;7.3
7910;Mannen;Allochtonen;0;0;>= 4 keer minimumloon;2004/'05;23800.0;1720.0;22080.0;7.2
7911;Mannen;Allochtonen;0;0;>= 4 keer minimumloon;2005/'06;26240.0;1600.0;24640.0;6.1
7912;Mannen;Allochtonen;0;0;>= 4 keer minimumloon;2006/'07;29800.0;1810.0;27980.0;6.1
7913;Mannen;Allochtonen;0;0;>= 4 keer minimumloon;2007/'08;35760.0;2300.0;33470.0;6.4
7914;Mannen;Allochtonen;0;0;>= 4 keer minimumloon;2008/'09;34160.0;1950.0;32210.0;5.7
7915;Mannen;Allochtonen;0;0;Inkomstenniveau onbekend;2004/'05;2130.0;440.0;1690.0;20.7
7916;Mannen;Allochtonen;0;0;Inkomstenniveau onbekend;2005/'06;2420.0;530.0;1900.0;21.7
7917;Mannen;Allochtonen;0;0;Inkomstenniveau onbekend;2006/'07;3710.0;540.0;3170.0;14.5
7918;Mannen;Allochtonen;0;0;Inkomstenniveau onbekend;2007/'08;2150.0;360.0;1790.0;16.6
7919;Mannen;Allochtonen;0;0;Inkomstenniveau onbekend;2008/'09;910.0;250.0;650.0;27.7
7920;Mannen;Allochtonen;0;22 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;133010.0;11260.0;121750.0;8.5
7921;Mannen;Allochtonen;0;22 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;141460.0;11180.0;130280.0;7.9
7922;Mannen;Allochtonen;0;22 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;142670.0;10630.0;132040.0;7.5
7923;Mannen;Allochtonen;0;22 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;142780.0;10320.0;132460.0;7.2
7924;Mannen;Allochtonen;0;22 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;142320.0;8880.0;133440.0;6.2
7925;Mannen;Allochtonen;0;22 jaar of jonger;< 2 keer minimumloon;2004/'05;63000.0;6370.0;56630.0;10.1
7926;Mannen;Allochtonen;0;22 jaar of jonger;< 2 keer minimumloon;2005/'06;67030.0;6580.0;60460.0;9.8
7927;Mannen;Allochtonen;0;22 jaar of jonger;< 2 keer minimumloon;2006/'07;64330.0;5840.0;58490.0;9.1
7928;Mannen;Allochtonen;0;22 jaar of jonger;< 2 keer minimumloon;2007/'08;59310.0;5350.0;53960.0;9.0
7929;Mannen;Allochtonen;0;22 jaar of jonger;< 2 keer minimumloon;2008/'09;62570.0;4820.0;57750.0;7.7
7930;Mannen;Allochtonen;0;22 jaar of jonger;< 0,9 keer minimumloon;2004/'05;17240.0;2620.0;14620.0;15.2
7931;Mannen;Allochtonen;0;22 jaar of jonger;< 0,9 keer minimumloon;2005/'06;18360.0;2620.0;15740.0;14.3
7932;Mannen;Allochtonen;0;22 jaar of jonger;< 0,9 keer minimumloon;2006/'07;18510.0;2370.0;16140.0;12.8
7933;Mannen;Allochtonen;0;22 jaar of jonger;< 0,9 keer minimumloon;2007/'08;15100.0;1930.0;13180.0;12.8
7934;Mannen;Allochtonen;0;22 jaar of jonger;< 0,9 keer minimumloon;2008/'09;16920.0;1760.0;15170.0;10.4
7935;Mannen;Allochtonen;0;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;11510.0;970.0;10540.0;8.4
7936;Mannen;Allochtonen;0;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;11680.0;990.0;10690.0;8.5
7937;Mannen;Allochtonen;0;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;11240.0;900.0;10340.0;8.0
7938;Mannen;Allochtonen;0;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;11250.0;850.0;10400.0;7.6
7939;Mannen;Allochtonen;0;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;10560.0;780.0;9780.0;7.4
7940;Mannen;Allochtonen;0;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;19760.0;1570.0;18190.0;7.9
7941;Mannen;Allochtonen;0;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;21320.0;1670.0;19650.0;7.8
7942;Mannen;Allochtonen;0;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;18780.0;1370.0;17400.0;7.3
7943;Mannen;Allochtonen;0;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;17600.0;1370.0;16240.0;7.8
7944;Mannen;Allochtonen;0;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;19790.0;1260.0;18530.0;6.4
7945;Mannen;Allochtonen;0;22 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;14500.0;1220.0;13280.0;8.4
7946;Mannen;Allochtonen;0;22 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;15680.0;1290.0;14380.0;8.3
7947;Mannen;Allochtonen;0;22 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;15800.0;1190.0;14610.0;7.5
7948;Mannen;Allochtonen;0;22 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;15360.0;1200.0;14150.0;7.8
7949;Mannen;Allochtonen;0;22 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;15290.0;1020.0;14270.0;6.7
7950;Mannen;Allochtonen;0;22 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;45810.0;3230.0;42580.0;7.0
7951;Mannen;Allochtonen;0;22 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;47900.0;3020.0;44870.0;6.3
7952;Mannen;Allochtonen;0;22 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;47590.0;3030.0;44560.0;6.4
7953;Mannen;Allochtonen;0;22 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;49030.0;3050.0;45980.0;6.2
7954;Mannen;Allochtonen;0;22 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;48210.0;2540.0;45670.0;5.3
7955;Mannen;Allochtonen;0;22 jaar of jonger;>= 4 keer minimumloon;2004/'05;22280.0;1310.0;20980.0;5.9
7956;Mannen;Allochtonen;0;22 jaar of jonger;>= 4 keer minimumloon;2005/'06;24400.0;1190.0;23210.0;4.9
7957;Mannen;Allochtonen;0;22 jaar of jonger;>= 4 keer minimumloon;2006/'07;27490.0;1350.0;26140.0;4.9
7958;Mannen;Allochtonen;0;22 jaar of jonger;>= 4 keer minimumloon;2007/'08;32510.0;1640.0;30870.0;5.1
7959;Mannen;Allochtonen;0;22 jaar of jonger;>= 4 keer minimumloon;2008/'09;30840.0;1350.0;29490.0;4.4
7960;Mannen;Allochtonen;0;22 jaar of jonger;Inkomstenniveau onbekend;2004/'05;1920.0;350.0;1570.0;18.4
7961;Mannen;Allochtonen;0;22 jaar of jonger;Inkomstenniveau onbekend;2005/'06;2130.0;390.0;1740.0;18.2
7962;Mannen;Allochtonen;0;22 jaar of jonger;Inkomstenniveau onbekend;2006/'07;3270.0;410.0;2860.0;12.4
7963;Mannen;Allochtonen;0;22 jaar of jonger;Inkomstenniveau onbekend;2007/'08;1930.0;270.0;1650.0;14.2
7964;Mannen;Allochtonen;0;22 jaar of jonger;Inkomstenniveau onbekend;2008/'09;710.0;180.0;530.0;25.5
7965;Mannen;Allochtonen;0;17 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;87740.0;3350.0;84380.0;3.8
7966;Mannen;Allochtonen;0;17 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;90000.0;3130.0;86870.0;3.5
7967;Mannen;Allochtonen;0;17 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;90090.0;2830.0;87260.0;3.1
7968;Mannen;Allochtonen;0;17 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;89400.0;2340.0;87050.0;2.6
7969;Mannen;Allochtonen;0;17 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;88970.0;1970.0;87000.0;2.2
7970;Mannen;Allochtonen;0;17 jaar of jonger;< 2 keer minimumloon;2004/'05;40130.0;1870.0;38260.0;4.7
7971;Mannen;Allochtonen;0;17 jaar of jonger;< 2 keer minimumloon;2005/'06;40990.0;1860.0;39130.0;4.5
7972;Mannen;Allochtonen;0;17 jaar of jonger;< 2 keer minimumloon;2006/'07;39300.0;1540.0;37760.0;3.9
7973;Mannen;Allochtonen;0;17 jaar of jonger;< 2 keer minimumloon;2007/'08;35930.0;1240.0;34700.0;3.4
7974;Mannen;Allochtonen;0;17 jaar of jonger;< 2 keer minimumloon;2008/'09;37100.0;1060.0;36040.0;2.8
7975;Mannen;Allochtonen;0;17 jaar of jonger;< 0,9 keer minimumloon;2004/'05;7430.0;450.0;6970.0;6.1
7976;Mannen;Allochtonen;0;17 jaar of jonger;< 0,9 keer minimumloon;2005/'06;7370.0;450.0;6920.0;6.1
7977;Mannen;Allochtonen;0;17 jaar of jonger;< 0,9 keer minimumloon;2006/'07;7990.0;430.0;7560.0;5.4
7978;Mannen;Allochtonen;0;17 jaar of jonger;< 0,9 keer minimumloon;2007/'08;6370.0;260.0;6110.0;4.1
7979;Mannen;Allochtonen;0;17 jaar of jonger;< 0,9 keer minimumloon;2008/'09;6860.0;240.0;6630.0;3.4
7980;Mannen;Allochtonen;0;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;8970.0;460.0;8510.0;5.1
7981;Mannen;Allochtonen;0;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;8910.0;480.0;8430.0;5.4
7982;Mannen;Allochtonen;0;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;8450.0;390.0;8060.0;4.6
7983;Mannen;Allochtonen;0;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;8330.0;330.0;8000.0;4.0
7984;Mannen;Allochtonen;0;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;7640.0;270.0;7360.0;3.6
7985;Mannen;Allochtonen;0;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;14140.0;590.0;13550.0;4.2
7986;Mannen;Allochtonen;0;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;14750.0;570.0;14190.0;3.8
7987;Mannen;Allochtonen;0;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;12860.0;410.0;12460.0;3.1
7988;Mannen;Allochtonen;0;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;11790.0;370.0;11420.0;3.1
7989;Mannen;Allochtonen;0;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;13150.0;330.0;12820.0;2.5
7990;Mannen;Allochtonen;0;17 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;9600.0;370.0;9230.0;3.9
7991;Mannen;Allochtonen;0;17 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;9960.0;360.0;9590.0;3.7
7992;Mannen;Allochtonen;0;17 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;10000.0;320.0;9680.0;3.2
7993;Mannen;Allochtonen;0;17 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;9450.0;270.0;9170.0;2.9
7994;Mannen;Allochtonen;0;17 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;9440.0;220.0;9230.0;2.3
7995;Mannen;Allochtonen;0;17 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;31410.0;990.0;30430.0;3.1
7996;Mannen;Allochtonen;0;17 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;31740.0;780.0;30960.0;2.5
7997;Mannen;Allochtonen;0;17 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;31020.0;770.0;30250.0;2.5
7998;Mannen;Allochtonen;0;17 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;31450.0;620.0;30830.0;2.0
7999;Mannen;Allochtonen;0;17 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;31660.0;570.0;31100.0;1.8
8000;Mannen;Allochtonen;0;17 jaar of jonger;>= 4 keer minimumloon;2004/'05;14920.0;360.0;14560.0;2.4
8001;Mannen;Allochtonen;0;17 jaar of jonger;>= 4 keer minimumloon;2005/'06;15940.0;350.0;15590.0;2.2
