ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
1266;L Verhuur en handel van onroerend goed;2004 3e kwartaal;99.6;111.2;99.1;110.2;11.2;12.1;32.7;32.9;108.5;105.9;306.8;278.7
1267;L Verhuur en handel van onroerend goed;2004 4e kwartaal;102.3;109.0;99.3;106.0;11.6;11.9;28.8;32.3;109.9;106.4;270.3;284.3
1268;L Verhuur en handel van onroerend goed;2005 1e kwartaal;106.3;109.5;103.5;107.1;11.4;12.0;30.0;32.7;103.6;106.2;269.4;284.9
1269;L Verhuur en handel van onroerend goed;2005 2e kwartaal;133.4;111.5;131.2;109.3;14.0;12.1;39.9;33.0;101.4;105.3;283.0;281.6
1270;L Verhuur en handel van onroerend goed;2005 3e kwartaal;100.2;113.3;99.4;112.2;11.3;12.3;32.8;33.4;108.9;105.8;306.8;278.5
1271;L Verhuur en handel van onroerend goed;2005 4e kwartaal;102.7;108.8;100.1;105.8;11.7;11.9;29.9;32.3;110.2;106.2;277.9;285.4
1272;L Verhuur en handel van onroerend goed;2006 1e kwartaal;106.8;108.5;103.9;106.4;11.4;12.0;29.4;32.7;103.2;107.2;263.3;287.3
1273;L Verhuur en handel van onroerend goed;2006 2e kwartaal;131.5;110.4;131.8;110.5;13.9;12.1;40.7;33.3;102.5;106.7;287.3;281.7
1274;L Verhuur en handel van onroerend goed;2006 3e kwartaal;98.7;113.8;96.7;110.6;11.2;12.3;33.0;33.7;109.9;105.2;317.2;284.3
1275;L Verhuur en handel van onroerend goed;2006 4e kwartaal;112.0;116.6;109.6;114.7;12.5;12.5;32.7;34.5;107.7;104.5;277.7;281.0
1276;L Verhuur en handel van onroerend goed;2007 1e kwartaal;114.3;117.7;112.2;116.0;11.8;12.4;30.9;34.0;99.7;102.0;256.4;273.3
1277;L Verhuur en handel van onroerend goed;2007 2e kwartaal;137.1;117.8;137.8;116.1;14.2;12.5;42.0;34.1;100.3;102.7;283.4;274.4
1278;L Verhuur en handel van onroerend goed;2007 3e kwartaal;103.5;117.6;101.3;115.5;11.4;12.5;33.3;34.3;106.4;103.6;306.2;277.5
1279;L Verhuur en handel van onroerend goed;2007 4e kwartaal;117.9;120.8;115.8;119.3;12.8;12.8;33.5;35.4;104.8;102.8;269.3;277.5
1280;L Verhuur en handel van onroerend goed;2008 1e kwartaal;119.6;123.4;118.8;122.6;12.4;13.0;33.2;35.9;100.4;102.3;259.8;273.6
1281;L Verhuur en handel van onroerend goed;2008 2e kwartaal;140.9;123.0;141.5;121.5;14.6;12.9;43.1;35.6;100.1;101.6;283.4;273.7
1282;L Verhuur en handel van onroerend goed;2008 3e kwartaal;110.6;125.3;109.1;124.4;11.9;13.1;34.4;35.9;104.1;101.2;293.5;269.8
1283;L Verhuur en handel van onroerend goed;2008 4e kwartaal;126.9;127.8;124.5;126.2;13.0;12.9;34.4;36.2;98.9;98.3;257.4;268.2
1284;L Verhuur en handel van onroerend goed;2009 1e kwartaal;125.4;128.9;124.5;127.7;12.3;13.0;33.3;36.0;95.3;97.6;248.8;263.4
1285;L Verhuur en handel van onroerend goed;2009 2e kwartaal;144.6;126.3;145.8;125.5;14.5;12.9;43.8;35.8;97.3;99.0;279.5;266.5
1286;L Verhuur en handel van onroerend goed;2009 3e kwartaal;107.4;121.4;104.4;118.9;11.6;12.7;33.5;35.0;105.0;102.0;298.5;275.0
1287;L Verhuur en handel van onroerend goed;2009 4e kwartaal;122.6;125.3;122.1;124.2;13.1;13.1;34.6;36.8;103.2;101.3;263.8;277.0
1288;L Verhuur en handel van onroerend goed;2010 1e kwartaal;116.7;119.3;115.3;117.5;12.6;13.1;33.9;36.6;104.2;107.0;273.5;290.7
1289;L Verhuur en handel van onroerend goed;2010 2e kwartaal;138.7;120.9;139.7;118.7;15.0;13.3;45.5;36.8;104.5;106.5;303.2;289.7
1290;L Verhuur en handel van onroerend goed;2010 3e kwartaal;106.4;119.8;105.9;120.2;12.3;13.4;35.7;37.3;111.9;108.9;314.1;289.9
1291;L Verhuur en handel van onroerend goed;2010 4e kwartaal;112.9;116.6;113.4;116.4;13.4;13.5;34.4;36.9;114.9;112.1;282.1;296.2
1292;L Verhuur en handel van onroerend goed;2011 1e kwartaal;114.9;117.4;113.9;118.6;12.8;13.4;34.0;37.1;107.7;110.9;277.9;292.1
1293;L Verhuur en handel van onroerend goed;2011 2e kwartaal;134.1;119.3;131.0;113.2;15.3;13.6;45.8;38.0;110.7;110.4;325.3;313.2
1294;L Verhuur en handel van onroerend goed;2011 3e kwartaal;109.9;121.8;110.5;124.6;12.6;13.7;36.4;37.9;110.8;109.3;306.6;283.8
1295;L Verhuur en handel van onroerend goed;2011 4e kwartaal;119.9;121.9;119.9;121.6;13.7;13.8;36.3;38.2;110.9;110.3;282.0;293.7
1296;L Verhuur en handel van onroerend goed;2012 1e kwartaal;112.5;117.3;112.4;117.5;13.3;13.9;34.7;38.2;114.4;115.1;287.8;303.9
1297;L Verhuur en handel van onroerend goed;2012 2e kwartaal;132.9;116.4;134.0;114.3;15.9;14.1;47.2;38.9;115.8;117.5;327.8;318.3
1298;L Verhuur en handel van onroerend goed;2012 3e kwartaal;107.2;118.1;105.0;116.9;13.0;14.2;38.6;39.6;117.7;116.6;341.8;316.0
1299;L Verhuur en handel van onroerend goed;2012 4e kwartaal;114.6;118.3;114.7;117.4;14.1;14.2;37.8;39.7;119.0;116.9;306.4;315.6
1300;L Verhuur en handel van onroerend goed;2013 1e kwartaal;111.7;118.0;110.4;116.2;13.8;14.4;37.1;40.0;119.7;118.6;312.5;321.3
1301;L Verhuur en handel van onroerend goed;2013 2e kwartaal;128.4;112.9;132.5;112.9;16.2;14.3;47.2;39.1;121.8;123.1;331.6;323.8
1302;L Verhuur en handel van onroerend goed;2013 3e kwartaal;98.4;108.0;96.2;106.7;13.1;14.3;38.0;39.3;129.0;128.3;367.4;343.8
1303;L Verhuur en handel van onroerend goed;2013 4e kwartaal;103.0;105.2;106.2;107.2;14.1;14.3;37.2;39.1;132.5;131.9;326.3;340.8
1304;L Verhuur en handel van onroerend goed;2014 1e kwartaal;101.8;105.8;100.6;105.0;13.8;14.3;36.5;39.3;130.9;131.6;337.5;349.1
1305;L Verhuur en handel van onroerend goed;2014 2e kwartaal;117.6;104.2;124.4;106.6;16.1;14.2;47.1;39.6;132.4;132.7;352.6;347.0
1306;L Verhuur en handel van onroerend goed;2014 3e kwartaal;96.2;104.8;92.5;103.1;13.2;14.3;37.9;39.1;132.8;133.1;381.3;354.4
1307;L Verhuur en handel van onroerend goed;2014 4e kwartaal;100.4;104.1;101.9;103.1;14.2;14.4;37.7;39.6;136.7;134.1;344.1;358.5
1308;L Verhuur en handel van onroerend goed;2015 1e kwartaal;99.2;101.2;100.0;103.3;13.5;14.1;36.0;38.7;131.7;135.1;335.1;350.2
1309;L Verhuur en handel van onroerend goed;2015 2e kwartaal;115.2;100.6;114.3;96.1;16.0;14.1;47.4;39.0;134.6;136.4;386.2;379.4
1310;L Verhuur en handel van onroerend goed;2015 3e kwartaal;90.8;98.2;91.1;102.6;12.9;14.1;37.5;38.7;137.7;139.0;383.5;352.5
1311;L Verhuur en handel van onroerend goed;2015 4e kwartaal;94.7;100.0;94.6;98.0;14.3;14.4;37.2;39.4;145.6;140.3;365.9;376.2
1312;L Verhuur en handel van onroerend goed;2016 1e kwartaal;95.2;97.9;93.3;96.7;13.5;14.0;36.1;38.8;136.8;139.4;359.6;374.7
1313;L Verhuur en handel van onroerend goed;2016 2e kwartaal;115.5;99.6;116.2;99.2;16.2;14.2;46.0;38.7;135.7;138.8;368.3;364.1
1314;L Verhuur en handel van onroerend goed;2016 3e kwartaal;90.5;100.8;92.5;103.6;13.1;14.2;38.3;39.5;139.8;137.3;385.5;355.7
1315;L Verhuur en handel van onroerend goed;2016 4e kwartaal;97.0;101.3;98.4;100.5;14.0;14.2;37.1;39.1;139.3;136.1;351.3;363.2
1316;L Verhuur en handel van onroerend goed;2017 1e kwartaal;98.1;100.3;95.4;99.8;13.5;14.1;35.4;38.7;133.2;136.1;345.0;362.2
1317;L Verhuur en handel van onroerend goed;2017 2e kwartaal;114.7;99.4;119.2;101.2;16.0;14.1;46.6;38.9;135.1;137.6;364.0;359.2
1318;L Verhuur en handel van onroerend goed;2017 3e kwartaal;89.1;98.6;89.9;99.4;13.1;14.2;38.7;39.4;142.0;140.0;400.9;370.4
1319;L Verhuur en handel van onroerend goed;2017 4e kwartaal;92.4;98.3;98.6;99.9;14.1;14.4;38.6;40.3;147.9;142.4;364.5;376.3
1320;L Verhuur en handel van onroerend goed;2018 1e kwartaal;97.4;99.3;98.3;101.6;14.0;14.6;37.2;40.3;139.3;142.6;352.6;370.8
1321;L Verhuur en handel van onroerend goed;2018 2e kwartaal;116.3;100.2;119.4;101.2;16.8;14.7;49.0;40.9;139.4;142.6;381.9;377.5
1322;L Verhuur en handel van onroerend goed;2018 3e kwartaal;89.1;100.2;90.3;101.0;13.5;14.7;39.9;40.9;146.2;142.5;411.4;378.1
1323;L Verhuur en handel van onroerend goed;2018 4e kwartaal;96.7;100.4;98.7;101.4;14.5;14.9;38.9;41.0;145.6;143.8;366.6;377.4
1324;L Verhuur en handel van onroerend goed;2019 1e kwartaal;97.2;98.6;94.7;96.1;14.4;14.8;38.6;41.1;143.0;146.1;379.2;399.6
1325;L Verhuur en handel van onroerend goed;2019 2e kwartaal;115.1;100.2;114.2;98.5;17.2;15.1;49.2;41.6;144.3;146.4;400.6;394.4
1326;L Verhuur en handel van onroerend goed;2019 3e kwartaal;91.0;102.1;89.9;101.1;13.9;15.2;40.1;41.6;147.7;144.3;415.6;384.6
1327;L Verhuur en handel van onroerend goed;2019 4e kwartaal;100.3;103.4;106.6;109.2;15.0;15.3;40.2;42.3;144.4;143.8;351.3;362.1
1328;L Verhuur en handel van onroerend goed;2020 1e kwartaal;100.3;103.9;99.7;100.9;14.9;15.3;41.3;44.2;144.1;143.4;385.3;409.1
1329;L Verhuur en handel van onroerend goed;2020 2e kwartaal;118.7;101.1;116.8;99.8;17.3;15.2;48.1;39.9;140.9;146.2;383.5;373.2
1330;L Verhuur en handel van onroerend goed;2020 3e kwartaal;91.6;102.3;90.0;99.9;14.1;15.4;42.8;42.0;149.3;146.5;443.1;392.3
1331;L Verhuur en handel van onroerend goed;2020 4e kwartaal;99.0;104.4;99.7;104.3;15.1;15.4;38.6;41.8;147.4;143.6;360.2;374.3
1332;L Verhuur en handel van onroerend goed;2021 1e kwartaal;104.5;103.6;103.7;103.8;14.9;15.2;38.5;41.5;137.9;142.9;345.2;373.3
1333;L Verhuur en handel van onroerend goed;2021 2e kwartaal;117.2;103.4;116.3;101.6;17.6;15.6;49.6;42.6;145.4;146.8;396.7;392.1
1334;L Verhuur en handel van onroerend goed;2021 3e kwartaal;92.1;101.0;89.8;98.8;14.4;15.7;44.7;43.8;151.7;151.3;463.0;413.6
1335;L Verhuur en handel van onroerend goed;2021 4e kwartaal;92.1;98.3;91.4;96.6;15.3;15.6;39.6;43.2;160.2;154.1;403.6;417.5
1336;L Verhuur en handel van onroerend goed;2022 1e kwartaal;100.3;99.9;99.9;100.3;15.6;15.9;40.2;43.7;150.4;154.3;374.5;407.6
1337;L Verhuur en handel van onroerend goed;2022 2e kwartaal;115.1;101.7;114.6;101.2;17.8;15.9;51.4;44.4;149.6;152.1;417.6;409.9
1338;L Verhuur en handel van onroerend goed;2022 3e kwartaal;94.9;103.2;94.1;102.5;14.8;16.0;45.1;44.3;150.5;150.8;446.4;403.4
1339;L Verhuur en handel van onroerend goed;2022 4e kwartaal;97.7;104.2;96.1;100.4;16.0;16.4;43.1;45.7;158.8;152.5;417.1;425.3
1340;L Verhuur en handel van onroerend goed;2023 1e kwartaal;104.6;104.3;98.7;99.8;16.0;16.3;41.5;45.7;148.2;152.2;391.0;428.2
1341;L Verhuur en handel van onroerend goed;2023 2e kwartaal;118.7;105.7;114.4;101.2;18.5;16.6;53.6;46.3;150.6;152.2;436.3;427.5
1342;L Verhuur en handel van onroerend goed;2023 3e kwartaal;100.6;108.0;99.9;106.8;15.6;16.9;48.5;47.0;150.3;151.9;451.9;411.3
1343;L Verhuur en handel van onroerend goed;2023 4e kwartaal;98.6;106.3;94.8;100.2;16.4;16.8;44.8;47.0;161.2;153.2;439.8;438.4
1344;M-N Zakelijke dienstverlening;1996 1e kwartaal;70.2;68.2;64.7;64.2;6.4;6.4;17.4;18.4;10.3;10.6;31.8;34.0
1345;M-N Zakelijke dienstverlening;1996 2e kwartaal;75.4;68.1;72.2;64.4;7.0;6.4;21.7;18.6;10.6;10.7;35.5;34.2
1346;M-N Zakelijke dienstverlening;1996 3e kwartaal;63.7;68.5;60.9;64.7;5.9;6.5;19.0;18.6;10.6;10.7;37.0;34.1
1347;M-N Zakelijke dienstverlening;1996 4e kwartaal;64.6;68.7;60.0;64.6;6.4;6.5;16.6;18.3;11.2;10.7;32.7;33.6
1348;M-N Zakelijke dienstverlening;1997 1e kwartaal;72.4;70.2;67.3;66.2;6.7;6.7;18.5;19.0;10.5;10.8;32.5;34.1
1349;M-N Zakelijke dienstverlening;1997 2e kwartaal;77.8;70.3;74.1;66.4;7.3;6.7;22.0;19.1;10.7;10.8;35.0;34.2
1350;M-N Zakelijke dienstverlening;1997 3e kwartaal;64.8;69.6;62.1;66.1;6.1;6.7;19.8;19.4;10.7;10.9;37.7;34.8
1351;M-N Zakelijke dienstverlening;1997 4e kwartaal;66.0;69.9;62.1;66.5;6.6;6.8;18.0;19.8;11.4;11.0;34.3;35.2
1352;M-N Zakelijke dienstverlening;1998 1e kwartaal;72.8;71.1;68.1;67.7;6.9;6.9;19.1;20.0;10.8;11.0;33.2;35.0
1353;M-N Zakelijke dienstverlening;1998 2e kwartaal;78.8;71.1;76.1;67.9;7.6;6.9;23.2;20.1;10.9;11.0;36.1;35.1
1354;M-N Zakelijke dienstverlening;1998 3e kwartaal;67.2;72.0;64.9;68.8;6.4;7.0;20.8;20.3;10.8;11.0;37.9;34.9
1355;M-N Zakelijke dienstverlening;1998 4e kwartaal;68.7;73.1;65.0;69.8;6.9;7.1;18.7;20.7;11.5;11.0;33.9;35.1
1356;M-N Zakelijke dienstverlening;1999 1e kwartaal;73.5;71.9;69.0;69.1;7.2;7.1;19.9;20.8;11.1;11.2;34.1;35.7
1357;M-N Zakelijke dienstverlening;1999 2e kwartaal;80.4;72.6;77.8;69.5;7.9;7.2;24.2;21.1;11.2;11.3;36.8;35.9
1358;M-N Zakelijke dienstverlening;1999 3e kwartaal;68.8;73.4;66.8;70.5;6.8;7.4;22.1;21.4;11.2;11.4;39.2;36.0
1359;M-N Zakelijke dienstverlening;1999 4e kwartaal;69.3;73.1;65.5;70.4;7.3;7.5;19.4;21.8;12.0;11.7;35.1;36.7
1360;M-N Zakelijke dienstverlening;2000 1e kwartaal;76.3;75.6;72.2;73.1;7.9;7.8;21.0;22.6;11.8;11.7;34.3;36.6
1361;M-N Zakelijke dienstverlening;2000 2e kwartaal;84.0;75.9;81.9;73.4;8.6;7.8;25.7;22.4;11.6;11.7;37.2;36.2
1362;M-N Zakelijke dienstverlening;2000 3e kwartaal;71.4;76.0;70.4;73.9;7.4;8.0;24.7;23.4;11.7;11.9;41.5;37.5
1363;M-N Zakelijke dienstverlening;2000 4e kwartaal;72.4;76.0;69.9;73.9;7.8;8.0;21.8;23.6;12.3;12.0;36.9;37.9
1364;M-N Zakelijke dienstverlening;2001 1e kwartaal;75.8;75.5;71.9;73.0;8.1;8.1;22.0;23.5;12.2;12.2;36.1;38.2
1365;M-N Zakelijke dienstverlening;2001 2e kwartaal;82.7;74.7;80.7;72.3;8.9;8.1;27.1;23.5;12.2;12.3;39.7;38.6
1366;M-N Zakelijke dienstverlening;2001 3e kwartaal;72.2;76.8;70.9;74.5;7.7;8.3;25.8;24.3;12.1;12.3;43.0;38.7
1367;M-N Zakelijke dienstverlening;2001 4e kwartaal;73.6;77.0;70.6;74.7;8.2;8.4;22.2;24.4;12.6;12.4;37.2;38.7
1368;M-N Zakelijke dienstverlening;2002 1e kwartaal;81.0;81.0;77.2;78.5;8.4;8.4;23.2;24.7;11.8;11.8;35.6;37.3
1369;M-N Zakelijke dienstverlening;2002 2e kwartaal;89.8;81.0;87.6;78.4;9.3;8.5;28.8;24.8;11.8;11.9;38.9;37.6
1370;M-N Zakelijke dienstverlening;2002 3e kwartaal;75.5;80.8;73.5;77.6;7.8;8.5;26.0;24.9;11.8;11.9;41.9;38.1
1371;M-N Zakelijke dienstverlening;2002 4e kwartaal;78.6;81.5;74.5;78.1;8.4;8.5;22.8;25.0;12.1;11.9;36.2;38.0
1372;M-N Zakelijke dienstverlening;2003 1e kwartaal;83.3;83.9;78.1;80.2;8.7;8.8;23.8;25.4;11.9;11.8;36.0;37.7
1373;M-N Zakelijke dienstverlening;2003 2e kwartaal;93.5;84.5;90.5;80.8;9.7;8.8;30.0;25.6;11.8;11.8;39.1;37.6
1374;M-N Zakelijke dienstverlening;2003 3e kwartaal;80.8;85.9;78.9;83.2;8.2;8.9;27.0;25.9;11.5;11.7;40.4;37.0
1375;M-N Zakelijke dienstverlening;2003 4e kwartaal;83.6;86.4;79.8;83.1;8.7;8.9;23.9;26.0;11.9;11.7;35.3;37.2
1376;M-N Zakelijke dienstverlening;2004 1e kwartaal;85.9;87.5;80.7;84.1;9.1;9.2;24.0;26.2;12.0;12.0;35.2;37.0
1377;M-N Zakelijke dienstverlening;2004 2e kwartaal;97.9;88.1;95.5;84.7;10.1;9.1;30.9;26.2;11.8;11.8;38.3;36.7
1378;M-N Zakelijke dienstverlening;2004 3e kwartaal;82.9;88.6;80.3;85.0;8.4;9.1;27.1;26.3;11.5;11.7;39.9;36.6
1379;M-N Zakelijke dienstverlening;2004 4e kwartaal;86.3;88.2;81.7;84.9;9.1;9.1;23.6;26.2;11.9;11.8;34.1;36.6
1380;M-N Zakelijke dienstverlening;2005 1e kwartaal;84.4;87.0;80.0;84.0;8.9;9.1;24.3;26.4;12.0;11.9;35.9;37.3
1381;M-N Zakelijke dienstverlening;2005 2e kwartaal;96.6;87.1;94.4;84.4;10.1;9.1;30.7;26.5;11.9;11.8;38.4;37.2
1382;M-N Zakelijke dienstverlening;2005 3e kwartaal;81.7;87.7;79.9;85.0;8.4;9.2;27.2;26.6;11.7;11.8;40.3;37.1
1383;M-N Zakelijke dienstverlening;2005 4e kwartaal;85.5;86.0;81.6;83.1;9.0;9.0;24.4;26.3;12.0;12.0;35.4;37.6
1384;M-N Zakelijke dienstverlening;2006 1e kwartaal;82.4;85.8;78.4;83.4;8.7;9.0;23.3;26.1;12.1;11.9;35.2;37.1
1385;M-N Zakelijke dienstverlening;2006 2e kwartaal;96.2;86.2;94.7;84.1;10.1;9.0;31.3;26.6;11.9;11.9;39.1;37.6
1386;M-N Zakelijke dienstverlening;2006 3e kwartaal;79.5;85.9;78.4;83.8;8.2;9.0;27.3;26.5;11.8;11.9;41.1;37.5
1387;M-N Zakelijke dienstverlening;2006 4e kwartaal;88.1;87.7;86.1;86.4;9.1;9.1;25.5;26.9;11.8;11.8;35.0;37.0
1388;M-N Zakelijke dienstverlening;2007 1e kwartaal;83.6;87.0;80.3;85.5;8.9;9.1;24.1;26.6;12.1;11.9;35.5;36.9
1389;M-N Zakelijke dienstverlening;2007 2e kwartaal;97.9;88.1;97.9;87.0;10.2;9.1;31.8;26.7;11.8;11.8;38.4;36.4
1390;M-N Zakelijke dienstverlening;2007 3e kwartaal;82.3;89.1;82.4;88.3;8.4;9.3;28.0;27.3;11.6;11.8;40.1;36.8
1391;M-N Zakelijke dienstverlening;2007 4e kwartaal;92.5;91.6;90.9;90.9;9.5;9.5;26.4;28.1;11.7;11.8;34.4;36.7
1392;M-N Zakelijke dienstverlening;2008 1e kwartaal;87.5;91.5;84.9;90.6;9.4;9.7;25.8;28.0;12.3;12.0;35.9;36.7
1393;M-N Zakelijke dienstverlening;2008 2e kwartaal;99.2;89.7;99.4;88.9;10.7;9.6;32.9;28.0;12.3;12.2;39.1;37.4
1394;M-N Zakelijke dienstverlening;2008 3e kwartaal;83.8;89.9;83.9;89.5;8.8;9.7;28.5;28.5;12.0;12.3;40.1;37.7
1395;M-N Zakelijke dienstverlening;2008 4e kwartaal;90.7;89.9;89.3;89.4;9.8;9.8;26.7;28.4;12.3;12.4;35.4;37.7
1396;M-N Zakelijke dienstverlening;2009 1e kwartaal;88.8;93.2;86.5;92.3;9.6;9.8;26.6;28.6;12.3;12.0;36.4;36.8
1397;M-N Zakelijke dienstverlening;2009 2e kwartaal;104.2;93.7;105.4;93.5;11.1;9.9;34.9;29.3;12.1;12.0;39.1;37.2
1398;M-N Zakelijke dienstverlening;2009 3e kwartaal;87.1;92.9;87.1;92.8;9.0;9.9;29.5;29.8;11.8;12.1;40.0;38.1
1399;M-N Zakelijke dienstverlening;2009 4e kwartaal;93.3;93.1;91.4;92.2;9.9;9.9;27.0;29.0;12.0;12.1;34.9;37.3
1400;M-N Zakelijke dienstverlening;2010 1e kwartaal;90.0;93.0;87.7;92.3;10.0;10.2;28.0;29.8;12.7;12.5;37.8;38.3
1401;M-N Zakelijke dienstverlening;2010 2e kwartaal;106.0;95.7;106.8;94.8;11.3;10.2;35.1;29.2;12.1;12.0;38.9;36.6
1402;M-N Zakelijke dienstverlening;2010 3e kwartaal;89.1;96.8;88.8;96.2;9.4;10.3;28.3;29.0;12.0;12.1;37.7;35.7
1403;M-N Zakelijke dienstverlening;2010 4e kwartaal;97.3;97.0;95.5;96.2;10.2;10.3;27.3;29.5;11.9;12.1;33.7;36.3
1404;M-N Zakelijke dienstverlening;2011 1e kwartaal;95.1;97.2;93.0;97.1;10.4;10.5;28.3;30.1;12.4;12.2;36.0;36.8
1405;M-N Zakelijke dienstverlening;2011 2e kwartaal;106.8;97.1;107.6;96.5;11.5;10.4;35.2;30.1;12.3;12.2;38.7;37.0
1406;M-N Zakelijke dienstverlening;2011 3e kwartaal;90.4;97.6;89.2;96.3;9.6;10.5;28.8;29.8;12.0;12.2;38.2;36.7
1407;M-N Zakelijke dienstverlening;2011 4e kwartaal;98.7;99.0;97.3;98.4;10.5;10.6;28.5;30.0;12.1;12.2;34.6;36.2
1408;M-N Zakelijke dienstverlening;2012 1e kwartaal;98.1;99.6;95.2;98.6;10.5;10.6;28.4;30.4;12.2;12.1;35.3;36.6
1409;M-N Zakelijke dienstverlening;2012 2e kwartaal;108.5;99.3;108.7;98.0;11.8;10.6;35.6;30.3;12.3;12.2;38.7;36.7
1410;M-N Zakelijke dienstverlening;2012 3e kwartaal;93.1;100.2;91.6;98.5;9.9;10.8;29.9;30.6;12.0;12.2;38.6;36.9
1411;M-N Zakelijke dienstverlening;2012 4e kwartaal;99.6;100.3;98.9;100.4;10.6;10.8;29.6;31.0;12.1;12.2;35.3;36.6
1412;M-N Zakelijke dienstverlening;2013 1e kwartaal;103.0;103.7;99.5;101.5;10.9;11.0;29.7;31.0;12.0;12.0;35.2;36.3
1413;M-N Zakelijke dienstverlening;2013 2e kwartaal;112.2;102.5;112.5;101.5;12.0;10.9;35.8;30.6;12.2;12.1;37.6;35.8
1414;M-N Zakelijke dienstverlening;2013 3e kwartaal;95.7;102.8;94.9;102.2;10.0;10.9;30.1;31.1;11.9;12.0;37.6;36.0
1415;M-N Zakelijke dienstverlening;2013 4e kwartaal;98.8;101.0;97.2;99.1;10.6;10.7;29.1;30.4;12.2;12.0;35.4;36.4
1416;M-N Zakelijke dienstverlening;2014 1e kwartaal;102.9;103.7;99.5;101.8;11.0;11.1;29.7;31.1;12.1;12.2;35.2;36.2
1417;M-N Zakelijke dienstverlening;2014 2e kwartaal;111.6;102.2;111.5;101.3;12.1;11.0;36.0;31.2;12.3;12.2;38.2;36.6
1418;M-N Zakelijke dienstverlening;2014 3e kwartaal;95.3;102.3;94.1;100.9;10.1;11.0;29.9;30.7;12.0;12.2;37.6;36.1
1419;M-N Zakelijke dienstverlening;2014 4e kwartaal;100.5;101.6;100.2;101.7;10.9;11.0;29.6;31.0;12.3;12.3;34.9;36.2
1420;M-N Zakelijke dienstverlening;2015 1e kwartaal;100.8;99.6;99.1;99.6;10.6;10.8;29.2;30.5;12.0;12.3;34.8;36.3
1421;M-N Zakelijke dienstverlening;2015 2e kwartaal;109.8;100.3;111.7;100.4;11.8;10.7;35.7;30.4;12.3;12.1;37.7;35.9
1422;M-N Zakelijke dienstverlening;2015 3e kwartaal;92.0;100.1;92.0;100.3;9.8;10.7;29.5;30.2;12.2;12.1;37.9;35.7
1423;M-N Zakelijke dienstverlening;2015 4e kwartaal;97.4;100.0;97.1;99.7;10.7;10.8;28.4;30.2;12.4;12.2;34.5;35.9
1424;M-N Zakelijke dienstverlening;2016 1e kwartaal;100.4;100.6;99.0;101.2;10.6;10.8;29.3;30.4;12.0;12.2;34.9;35.7
1425;M-N Zakelijke dienstverlening;2016 2e kwartaal;107.9;99.7;108.9;99.7;11.8;10.7;34.1;29.8;12.4;12.2;37.0;35.5
1426;M-N Zakelijke dienstverlening;2016 3e kwartaal;94.1;100.0;94.4;100.6;9.9;10.7;29.7;30.3;11.9;12.2;37.2;35.8
1427;M-N Zakelijke dienstverlening;2016 4e kwartaal;98.7;100.6;98.8;100.9;10.6;10.7;28.3;29.9;12.2;12.1;33.9;35.1
1428;M-N Zakelijke dienstverlening;2017 1e kwartaal;99.4;100.3;97.6;100.3;10.6;10.7;28.3;30.0;12.1;12.1;34.3;35.5
1429;M-N Zakelijke dienstverlening;2017 2e kwartaal;108.9;100.0;110.3;100.6;11.9;10.8;34.5;29.9;12.4;12.2;36.9;35.3
1430;M-N Zakelijke dienstverlening;2017 3e kwartaal;94.5;100.8;95.4;101.5;10.0;10.8;29.7;29.9;12.0;12.2;36.8;35.0
1431;M-N Zakelijke dienstverlening;2017 4e kwartaal;100.3;102.1;100.7;102.6;10.6;10.8;28.9;30.1;12.0;12.0;33.9;34.8
1432;M-N Zakelijke dienstverlening;2018 1e kwartaal;100.7;101.6;99.6;102.0;10.8;10.9;29.2;30.5;12.1;12.2;34.6;35.5
1433;M-N Zakelijke dienstverlening;2018 2e kwartaal;110.6;102.0;111.9;102.4;12.1;10.9;35.2;30.5;12.4;12.2;37.2;35.4
1434;M-N Zakelijke dienstverlening;2018 3e kwartaal;97.3;103.8;98.0;104.6;10.2;11.1;30.4;30.7;11.9;12.1;36.7;34.8
1435;M-N Zakelijke dienstverlening;2018 4e kwartaal;101.8;103.8;103.1;105.0;10.8;11.1;29.3;30.9;12.1;12.1;33.6;34.9
1436;M-N Zakelijke dienstverlening;2019 1e kwartaal;104.9;104.9;103.9;105.5;11.1;11.1;30.1;31.2;12.0;12.1;34.2;35.1
1437;M-N Zakelijke dienstverlening;2019 2e kwartaal;115.3;105.8;118.0;107.8;12.5;11.3;36.2;31.7;12.3;12.1;36.2;34.9
1438;M-N Zakelijke dienstverlening;2019 3e kwartaal;99.1;106.3;99.3;106.7;10.5;11.4;31.0;31.7;12.0;12.1;36.9;35.3
1439;M-N Zakelijke dienstverlening;2019 4e kwartaal;105.3;108.2;105.7;108.4;11.2;11.5;30.5;32.1;12.1;12.1;34.2;35.1
1440;M-N Zakelijke dienstverlening;2020 1e kwartaal;110.5;109.7;109.8;111.0;11.6;11.6;32.4;33.9;12.0;12.1;34.9;36.2
