ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
7368;Totaal woningen;Boven-Hardinxveld;Boven-Hardinxveld                       ;Buurt     ;BU05230000;1450.0;3400.0;
7369;Totaal woningen;Neder-Hardinxveld;Neder-Hardinxveld                       ;Buurt     ;BU05230001;1550.0;3550.0;
7370;Totaal woningen;Giessendam;Giessendam                              ;Buurt     ;BU05230002;1450.0;3500.0;
7371;Totaal woningen;De Peulen;De Peulen                               ;Buurt     ;BU05230003;1200.0;2900.0;
7372;Totaal woningen;Hellevoetsluis;Hellevoetsluis                          ;Gemeente  ;GM0530    ;1300.0;3550.0;
7373;Totaal woningen;Wijk 00 Hellevoet;Wijk 00 Hellevoet                       ;Wijk      ;WK053000  ;1350.0;3250.0;
7374;Totaal woningen;De Vesting;De Vesting                              ;Buurt     ;BU05300000;1050.0;3150.0;
7375;Totaal woningen;Glaciswijk;Glaciswijk                              ;Buurt     ;BU05300001;1400.0;2900.0;
7376;Totaal woningen;Groote Weergors;Groote Weergors                         ;Buurt     ;BU05300003;2600.0;5550.0;
7377;Totaal woningen;Marinebuurt;Marinebuurt                             ;Buurt     ;BU05300004;1150.0;2500.0;
7378;Totaal woningen;Dichters- en Schrijversbuurt;Dichters- en Schrijversbuurt            ;Buurt     ;BU05300005;1300.0;3450.0;
7379;Totaal woningen;Wijk 01 Nieuw-Helvoet;Wijk 01 Nieuw-Helvoet                   ;Wijk      ;WK053001  ;1300.0;3400.0;
7380;Totaal woningen;Nieuw-Helvoet;Nieuw-Helvoet                           ;Buurt     ;BU05300100;1750.0;3600.0;
7381;Totaal woningen;Bloemen- en Plantenbuurt;Bloemen- en Plantenbuurt                ;Buurt     ;BU05300101;1100.0;3600.0;
7382;Totaal woningen;Kulck-Noord;Kulck-Noord                             ;Buurt     ;BU05300102;1200.0;3000.0;
7383;Totaal woningen;Kulck-Zuid;Kulck-Zuid                              ;Buurt     ;BU05300103;1500.0;3850.0;
7384;Totaal woningen;Rijksstraatweg en omgeving;Rijksstraatweg en omgeving              ;Buurt     ;BU05300104;1700.0;4200.0;
7385;Totaal woningen;Dorp en Hoonaart;Dorp en Hoonaart                        ;Buurt     ;BU05300105;1650.0;3200.0;
7386;Totaal woningen;Vogelbuurt;Vogelbuurt                              ;Buurt     ;BU05300106;1100.0;2900.0;
7387;Totaal woningen;Boomgaard;Boomgaard                               ;Buurt     ;BU05300107;;;
7388;Totaal woningen;Wijk 02 Nieuwenhoorn;Wijk 02 Nieuwenhoorn                    ;Wijk      ;WK053002  ;1700.0;3850.0;
7389;Totaal woningen;Nieuwenhoorn;Nieuwenhoorn                            ;Buurt     ;BU05300200;1650.0;3700.0;
7390;Totaal woningen;'t Lange Land;'t Lange Land                           ;Buurt     ;BU05300201;2150.0;5250.0;
7391;Totaal woningen;Wijk 03 De Struyten;Wijk 03 De Struyten                     ;Wijk      ;WK053003  ;1350.0;3500.0;
7392;Totaal woningen;Kanaalzicht;Kanaalzicht                             ;Buurt     ;BU05300300;2350.0;4600.0;
7393;Totaal woningen;Wittens Hoeck;Wittens Hoeck                           ;Buurt     ;BU05300301;1350.0;3850.0;
7394;Totaal woningen;Gorsingen Hoeck;Gorsingen Hoeck                         ;Buurt     ;BU05300302;1300.0;3300.0;
7395;Totaal woningen;Hooghen Hoeck;Hooghen Hoeck                           ;Buurt     ;BU05300303;1350.0;3450.0;
7396;Totaal woningen;Wijk 04 De Kooistee;Wijk 04 De Kooistee                     ;Wijk      ;WK053004  ;1150.0;3350.0;
7397;Totaal woningen;Hout Hoeffe;Hout Hoeffe                             ;Buurt     ;BU05300400;1200.0;3450.0;
7398;Totaal woningen;Koele Nacht;Koele Nacht                             ;Buurt     ;BU05300401;1150.0;3150.0;
7399;Totaal woningen;Morgen Stont;Morgen Stont                            ;Buurt     ;BU05300402;1100.0;3450.0;
7400;Totaal woningen;Vlotbrug;Vlotbrug                                ;Buurt     ;BU05300404;1600.0;3600.0;
7401;Totaal woningen;Wijk 05 Den Bonsen Hoek;Wijk 05 Den Bonsen Hoek                 ;Wijk      ;WK053005  ;1300.0;3950.0;
7402;Totaal woningen;Tolhoeck;Tolhoeck                                ;Buurt     ;BU05300500;900.0;2350.0;
7403;Totaal woningen;Out Jaar;Out Jaar                                ;Buurt     ;BU05300502;1050.0;3450.0;
7404;Totaal woningen;Logendal;Logendal                                ;Buurt     ;BU05300503;1650.0;4850.0;
7405;Totaal woningen;Kruis Hoeffe;Kruis Hoeffe                            ;Buurt     ;BU05300504;1400.0;4500.0;
7406;Totaal woningen;Salem;Salem                                   ;Buurt     ;BU05300505;1450.0;4000.0;
7407;Totaal woningen;Wijk 06 Ravense Hoek;Wijk 06 Ravense Hoek                    ;Wijk      ;WK053006  ;1200.0;4300.0;
7408;Totaal woningen;Wagenzicht;Wagenzicht                              ;Buurt     ;BU05300600;1150.0;4250.0;
7409;Totaal woningen;Altena;Altena                                  ;Buurt     ;BU05300601;1250.0;4300.0;
7410;Totaal woningen;Wijk 07 Centrumgebied;Wijk 07 Centrumgebied                   ;Wijk      ;WK053007  ;850.0;2450.0;
7411;Totaal woningen;Centrumgebied-West;Centrumgebied-West                      ;Buurt     ;BU05300700;900.0;2950.0;
7412;Totaal woningen;Centrumgebied-Oost;Centrumgebied-Oost                      ;Buurt     ;BU05300701;950.0;2350.0;
7413;Totaal woningen;Wijk 08 Kickers Bloem;Wijk 08 Kickers Bloem                   ;Wijk      ;WK053008  ;;;
7414;Totaal woningen;Kickers Bloem;Kickers Bloem                           ;Buurt     ;BU05300800;;;
7415;Totaal woningen;Wijk 09 Buitengebied;Wijk 09 Buitengebied                    ;Wijk      ;WK053009  ;;5300.0;
7416;Totaal woningen;Duinhoeck;Duinhoeck                               ;Buurt     ;BU05300900;;5150.0;
7417;Totaal woningen;Buitengebied;Buitengebied                            ;Buurt     ;BU05300901;2300.0;5350.0;
7418;Totaal woningen;Heliushaven;                                        ;          ;          ;;;
7419;Totaal woningen;Hendrik-Ido-Ambacht;Hendrik-Ido-Ambacht                     ;Gemeente  ;GM0531    ;1350.0;3400.0;
7420;Totaal woningen;Wijk 01 Centrum;Wijk 01 Centrum                         ;Wijk      ;WK053101  ;1500.0;3150.0;
7421;Totaal woningen;Dorp;Dorp                                    ;Buurt     ;BU05310101;1600.0;3400.0;
7422;Totaal woningen;Oostendam;Oostendam                               ;Buurt     ;BU05310102;1350.0;2800.0;
7423;Totaal woningen;Kruiswiel;Kruiswiel                               ;Buurt     ;BU05310103;1600.0;3150.0;
7424;Totaal woningen;Wijk 02 Krommeweg;Wijk 02 Krommeweg                       ;Wijk      ;WK053102  ;1250.0;3700.0;
7425;Totaal woningen;Krommeweg-Noord;Krommeweg-Noord                         ;Buurt     ;BU05310201;1250.0;3550.0;
7426;Totaal woningen;Krommeweg-Zuid;Krommeweg-Zuid                          ;Buurt     ;BU05310202;1250.0;3750.0;
7427;Totaal woningen;De Sandeling;de Sandeling                            ;Buurt     ;BU05310203;1250.0;3800.0;
7428;Totaal woningen;Ambachtszone;Ambachtszone                            ;Buurt     ;BU05310204;2900.0;5050.0;
7429;Totaal woningen;Wijk 03 De Volgerlanden;Wijk 03 De Volgerlanden                 ;Wijk      ;WK053103  ;1050.0;3450.0;
7430;Totaal woningen;Volgerlanden-West;Volgerlanden-West                       ;Buurt     ;BU05310301;1050.0;3500.0;
7431;Totaal woningen;Volgerlanden-Oost;Volgerlanden-Oost                       ;Buurt     ;BU05310302;1100.0;3300.0;
7432;Totaal woningen;Wijk 04 Sandelingen-Ambacht;Wijk 04 Sandelingen-Ambacht             ;Wijk      ;WK053104  ;3100.0;4500.0;
7433;Totaal woningen;Sandelingen-Ambacht;Sandelingen-Ambacht                     ;Buurt     ;BU05310400;3100.0;4500.0;
7434;Totaal woningen;Wijk 05 De Oevers;Wijk 05 De Oevers                       ;Wijk      ;WK053105  ;2350.0;4500.0;
7435;Totaal woningen;Antoniapolder;Antoniapolder                           ;Buurt     ;BU05310501;2100.0;4150.0;
7436;Totaal woningen;Noordoevers;Noordoevers                             ;Buurt     ;BU05310502;2450.0;4700.0;
7437;Totaal woningen;Stede Broec;Stede Broec                             ;Gemeente  ;GM0532    ;1600.0;3600.0;
7438;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK053200  ;1600.0;3600.0;
7439;Totaal woningen;Centrum Grootebroek;Centrum Grootebroek                     ;Buurt     ;BU05320000;1600.0;3600.0;
7440;Totaal woningen;Lutjebroek;Lutjebroek                              ;Buurt     ;BU05320001;1950.0;3700.0;
7441;Totaal woningen;Kloosterhof en Oostersluis;Kloosterhof en Oostersluis              ;Buurt     ;BU05320002;1600.0;3550.0;
7442;Totaal woningen;Wijk 01;Wijk 01                                 ;Wijk      ;WK053201  ;1550.0;3550.0;
7443;Totaal woningen;Bovenkarspel-Centrum;Bovenkarspel-Centrum                    ;Buurt     ;BU05320100;1550.0;3750.0;
7444;Totaal woningen;Broekerhaven;Broekerhaven                            ;Buurt     ;BU05320101;1600.0;3800.0;
7445;Totaal woningen;Plan Zuid en Princenhof;Plan Zuid en Princenhof                 ;Buurt     ;BU05320102;1600.0;3350.0;
7446;Totaal woningen;Rozeboom;Rozeboom                                ;Buurt     ;BU05320103;1500.0;3800.0;
7447;Totaal woningen;Hillegom;Hillegom                                ;Gemeente  ;GM0534    ;1450.0;3300.0;
7448;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK053400  ;1450.0;3300.0;
7449;Totaal woningen;Hillegom;Hillegom                                ;Buurt     ;BU05340000;1550.0;3300.0;
7450;Totaal woningen;Arnoud;                                        ;          ;          ;;;
7451;Totaal woningen;Oosteinde;Oosteinde                               ;Buurt     ;BU05340002;2200.0;4150.0;
7452;Totaal woningen;Meer en Dorp;Meer en Dorp                            ;Buurt     ;BU05340003;1350.0;3250.0;
7453;Totaal woningen;Elsbroeker polder;Elsbroeker polder                       ;Buurt     ;BU05340004;1350.0;3250.0;
7454;Totaal woningen;Industrieterrein;Industrieterrein                        ;Buurt     ;BU05340005;1950.0;3800.0;
7455;Totaal woningen;Verspreide huizen in het Oosten;Verspreide huizen in het Oosten         ;Buurt     ;BU05340008;1950.0;4600.0;
7456;Totaal woningen;Verspreide huizen in het Westen;Verspreide huizen in het Westen         ;Buurt     ;BU05340009;2150.0;4400.0;
7457;Totaal woningen;Katwijk;Katwijk                                 ;Gemeente  ;GM0537    ;1350.0;3350.0;
7458;Totaal woningen;Wijk 01 Katwijk Noord;Wijk 01 Katwijk Noord                   ;Wijk      ;WK053701  ;1200.0;3100.0;
7459;Totaal woningen;Rijnsoever-West;Rijnsoever-West                         ;Buurt     ;BU05370101;1200.0;3550.0;
7460;Totaal woningen;Rijnsoever-Oost;Rijnsoever-Oost                         ;Buurt     ;BU05370102;1350.0;4000.0;
7461;Totaal woningen;Hoornes-West;Hoornes-West                            ;Buurt     ;BU05370103;1050.0;2350.0;
7462;Totaal woningen;Hoornes-Oost;Hoornes-Oost                            ;Buurt     ;BU05370104;1200.0;2600.0;
7463;Totaal woningen;Wijk 02 't Heen;Wijk 02 't Heen                         ;Wijk      ;WK053702  ;;;
7464;Totaal woningen;'t Heen-Zuid;'t Heen-Zuid                            ;Buurt     ;BU05370201;;;
7465;Totaal woningen;'t Heen-Noord;'t Heen-Noord                           ;Buurt     ;BU05370202;;;
7466;Totaal woningen;Wijk 03 Katwijk aan den Rijn;Wijk 03 Katwijk aan den Rijn            ;Wijk      ;WK053703  ;1350.0;3250.0;
7467;Totaal woningen;Dorp;Dorp                                    ;Buurt     ;BU05370301;1500.0;3700.0;
7468;Totaal woningen;'t Sandt;'t Sandt                                ;Buurt     ;BU05370302;1550.0;3450.0;
7469;Totaal woningen;Molenwijk;Molenwijk                               ;Buurt     ;BU05370303;1150.0;2800.0;
7470;Totaal woningen;Wijk 04 Katwijk Midden;Wijk 04 Katwijk Midden                  ;Wijk      ;WK053704  ;1300.0;2750.0;
7471;Totaal woningen;Witte Hek;Witte Hek                               ;Buurt     ;BU05370401;1200.0;2800.0;
7472;Totaal woningen;Cleijn Duin;Cleijn Duin                             ;Buurt     ;BU05370402;1300.0;2800.0;
7473;Totaal woningen;Overduin;Overduin                                ;Buurt     ;BU05370403;1300.0;2600.0;
7474;Totaal woningen;Koestal;Koestal                                 ;Buurt     ;BU05370404;1450.0;2850.0;
7475;Totaal woningen;Wijk 05 Katwijk aan Zee;Wijk 05 Katwijk aan Zee                 ;Wijk      ;WK053705  ;1450.0;3200.0;
7476;Totaal woningen;Strand;Strand                                  ;Buurt     ;BU05370501;;;
7477;Totaal woningen;De Noord;De Noord                                ;Buurt     ;BU05370502;1400.0;3300.0;
7478;Totaal woningen;Noord-Oost;Noord-Oost                              ;Buurt     ;BU05370503;1150.0;2950.0;
7479;Totaal woningen;Centrum;Centrum                                 ;Buurt     ;BU05370504;1300.0;2900.0;
7480;Totaal woningen;Midden;Midden                                  ;Buurt     ;BU05370505;1500.0;3350.0;
7481;Totaal woningen;Zuid-West;Zuid-West                               ;Buurt     ;BU05370506;1250.0;3200.0;
7482;Totaal woningen;Zuid-Oost;Zuid-Oost                               ;Buurt     ;BU05370507;1600.0;3250.0;
7483;Totaal woningen;Wijk 06 Landelijk gebied Katwijk;Wijk 06 Landelijk gebied Katwijk        ;Wijk      ;WK053706  ;1050.0;3950.0;
7484;Totaal woningen;Noordduinen;Noordduinen                             ;Buurt     ;BU05370601;;;
7485;Totaal woningen;Zuidduinen;Zuidduinen                              ;Buurt     ;BU05370602;2450.0;4950.0;
7486;Totaal woningen;Zanderij Westerbaan;Zanderij Westerbaan                     ;Buurt     ;BU05370603;1000.0;3900.0;
7487;Totaal woningen;De Mient en Kooltuin;De Mient en Kooltuin                    ;Buurt     ;BU05370604;2850.0;5600.0;
7488;Totaal woningen;Wijk 07 Rijnsburg;Wijk 07 Rijnsburg                       ;Wijk      ;WK053707  ;1500.0;3750.0;
7489;Totaal woningen;Rijnsburg;Rijnsburg                               ;Buurt     ;BU05370700;1400.0;3400.0;
7490;Totaal woningen;Valkenburgerweg;Valkenburgerweg                         ;Buurt     ;BU05370701;1550.0;4050.0;
7491;Totaal woningen;Polder Kamphuizen;Polder Kamphuizen                       ;Buurt     ;BU05370708;3050.0;5650.0;
7492;Totaal woningen;Verspreide huizen Rijnsburg;Verspreide huizen Rijnsburg             ;Buurt     ;BU05370709;2800.0;5600.0;
7493;Totaal woningen;Wijk 08 Valkenburg;Wijk 08 Valkenburg                      ;Wijk      ;WK053708  ;1400.0;3650.0;
7494;Totaal woningen;Valkenburg;Valkenburg                              ;Buurt     ;BU05370800;1350.0;3600.0;
7495;Totaal woningen;Verspreide huizen Ommedijkse Polder;Verspreide huizen Ommedijkse Polder     ;Buurt     ;BU05370808;2200.0;4600.0;
7496;Totaal woningen;Overige verspreide huizen Valkenburg;Overige verspreide huizen Valkenburg    ;Buurt     ;BU05370809;1350.0;3900.0;
7497;Totaal woningen;Krimpen aan den IJssel;Krimpen aan den IJssel                  ;Gemeente  ;GM0542    ;1500.0;3250.0;
7498;Totaal woningen;Wijk 00 Krimpen aan den IJssel;Wijk 00 Krimpen aan den IJssel          ;Wijk      ;WK054200  ;1500.0;3250.0;
7499;Totaal woningen;Oud Krimpen;Oud Krimpen                             ;Buurt     ;BU05420000;1700.0;3600.0;
7500;Totaal woningen;Kortland-Noord;Kortland-Noord                          ;Buurt     ;BU05420001;1500.0;2900.0;
7501;Totaal woningen;Kortland-Zuid;Kortland-Zuid                           ;Buurt     ;BU05420002;1450.0;3150.0;
7502;Totaal woningen;Boveneind;Boveneind                               ;Buurt     ;BU05420003;1600.0;3400.0;
7503;Totaal woningen;Langeland;Langeland                               ;Buurt     ;BU05420004;1700.0;3550.0;
7504;Totaal woningen;Lansingh-Zuid;Lansingh-Zuid                           ;Buurt     ;BU05420005;1100.0;3450.0;
7505;Totaal woningen;Leerdam;Leerdam                                 ;Gemeente  ;GM0545    ;1500.0;3250.0;
7506;Totaal woningen;Wijk 00 Leerdam;Wijk 00 Leerdam                         ;Wijk      ;WK054500  ;1500.0;3250.0;
7507;Totaal woningen;Leerdam-Centrum;Leerdam-Centrum                         ;Buurt     ;BU05450001;1100.0;2550.0;
7508;Totaal woningen;Leerdam-West;Leerdam-West                            ;Buurt     ;BU05450002;1400.0;2700.0;
7509;Totaal woningen;Leerdam-Oost;Leerdam-Oost                            ;Buurt     ;BU05450003;1650.0;3400.0;
7510;Totaal woningen;Leerdam-Noord;Leerdam-Noord                           ;Buurt     ;BU05450004;1450.0;3600.0;
7511;Totaal woningen;Verspreide huizen Leerdam;Verspreide huizen Leerdam               ;Buurt     ;BU05450005;2250.0;4350.0;
7512;Totaal woningen;Kedichem;Kedichem                                ;Buurt     ;BU05450006;1950.0;4000.0;
7513;Totaal woningen;Schoonrewoerd;Schoonrewoerd                           ;Buurt     ;BU05450007;1850.0;4050.0;
7514;Totaal woningen;Leiden;Leiden                                  ;Gemeente  ;GM0546    ;1100.0;2850.0;14.0
7515;Totaal woningen;Wijk 00 Binnenstad-Zuid;Wijk 00 Binnenstad-Zuid                 ;Wijk      ;WK054600  ;1350.0;2450.0;
7516;Totaal woningen;Pieterswijk;Pieterswijk                             ;Buurt     ;BU05460000;1400.0;2550.0;
7517;Totaal woningen;Academiewijk;Academiewijk                            ;Buurt     ;BU05460001;1350.0;2450.0;
7518;Totaal woningen;Levendaal-West;Levendaal-West                          ;Buurt     ;BU05460002;1350.0;2650.0;
7519;Totaal woningen;Levendaal-Oost;Levendaal-Oost                          ;Buurt     ;BU05460003;1250.0;2400.0;
7520;Totaal woningen;Wijk 01 Binnenstad-Noord;Wijk 01 Binnenstad-Noord                ;Wijk      ;WK054601  ;1200.0;2600.0;
7521;Totaal woningen;De Camp;De Camp                                 ;Buurt     ;BU05460100;1100.0;2350.0;
7522;Totaal woningen;Marewijk;Marewijk                                ;Buurt     ;BU05460101;1250.0;2550.0;
7523;Totaal woningen;Pancras-West;Pancras-West                            ;Buurt     ;BU05460102;1300.0;2550.0;
7524;Totaal woningen;Pancras-Oost;Pancras-Oost                            ;Buurt     ;BU05460103;1150.0;2800.0;
7525;Totaal woningen;D'Oude Morsch;D'Oude Morsch                           ;Buurt     ;BU05460104;1300.0;2600.0;
7526;Totaal woningen;Noordvest;Noordvest                               ;Buurt     ;BU05460105;1000.0;2250.0;7.0
7527;Totaal woningen;Havenwijk-Noord;Havenwijk-Noord                         ;Buurt     ;BU05460106;1150.0;2450.0;
7528;Totaal woningen;Havenwijk-Zuid;Havenwijk-Zuid                          ;Buurt     ;BU05460107;1150.0;2700.0;
7529;Totaal woningen;Molenbuurt;Molenbuurt                              ;Buurt     ;BU05460108;1200.0;2700.0;
7530;Totaal woningen;De Waard;De Waard                                ;Buurt     ;BU05460109;1300.0;2650.0;
7531;Totaal woningen;Wijk 02 Stationsdistrict;Wijk 02 Stationsdistrict                ;Wijk      ;WK054602  ;950.0;2600.0;22.0
7532;Totaal woningen;Stationskwartier;Stationskwartier                        ;Buurt     ;BU05460200;950.0;2600.0;22.0
