ID;Geslacht;Leeftijd;BurgerlijkeStaat;Regio;Bewoners_1
2815;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Groningen (provincie);635.0
2816;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Friesland;696.0
2817;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Drenthe;468.0
2818;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Overijssel;984.0
2819;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gelderland;1524.0
2820;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Utrecht (provincie);737.0
2821;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Noord-Holland;2356.0
2822;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Zuid-Holland;3252.0
2823;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Zeeland;381.0
2824;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Noord-Brabant;2047.0
2825;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Limburg;1330.0
2826;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met meer dan 100000 inwoners;3170.0
2827;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 50001 - 100000 inwoners;1409.0
2828;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 20001 - 50000 inwoners;1633.0
2829;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 10001 - 20000 inwoners;2355.0
2830;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 5001 - 10000 inwoners;2500.0
2831;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 2001 - 5000 inwoners;2418.0
2832;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 1001 - 2000 inwoners;680.0
2833;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 501 - 1000 inwoners;220.0
2834;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gemeenten met 500 of minder inwoners;25.0
2835;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Amsterdam;1042.0
2836;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Rotterdam;908.0
2837;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;'s-Gravenhage;609.0
2838;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Utrecht;253.0
2839;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Haarlem;189.0
2840;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Groningen;169.0
2841;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Eindhoven;219.0
2842;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Nijmegen;139.0
2843;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Tilburg;168.0
2844;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Arnhem;115.0
2845;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Leiden;102.0
2846;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Maastricht;127.0
2847;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Apeldoorn;100.0
2848;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Hilversum;86.0
2849;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Dordrecht;87.0
2850;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Schiedam;103.0
2851;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Enschede;70.0
2852;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Delft;93.0
2853;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Leeuwarden;78.0
2854;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Heerlen;97.0
2855;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Breda;87.0
2856;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;'s-Hertogenbosch;69.0
2857;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Velsen;83.0
2858;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Emmen;107.0
2859;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Zwolle;63.0
2860;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Amersfoort;57.0
2861;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Kerkrade;97.0
2862;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Deventer;54.0
2863;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Hengelo (O.);45.0
2864;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Zaandam;47.0
2865;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Almelo;54.0
2866;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Lonneker;55.0
2867;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Ede;70.0
2868;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Helder (Den);57.0
2869;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Gouda;41.0
2870;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Alkmaar;37.0
2871;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Vlaardingen;50.0
2872;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Haarlemmermeer;71.0
2873;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Helmond;52.0
2874;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Bussum;29.0
2875;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Zeist;35.0
2876;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Rheden;48.0
2877;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Venlo;52.0
2878;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Roosendaal en Nispen;40.0
2879;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Vlissingen;25.0
2880;Totaal mannen en vrouwen;3 maand;Totaal alle burgerlijke staten;Bergen op Zoom;33.0
2881;Totaal mannen en vrouwen;3 maand;Ongehuwd;Nederland;14410.0
2882;Totaal mannen en vrouwen;3 maand;Ongehuwd;Groningen (provincie);635.0
2883;Totaal mannen en vrouwen;3 maand;Ongehuwd;Friesland;696.0
2884;Totaal mannen en vrouwen;3 maand;Ongehuwd;Drenthe;468.0
2885;Totaal mannen en vrouwen;3 maand;Ongehuwd;Overijssel;984.0
2886;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gelderland;1524.0
2887;Totaal mannen en vrouwen;3 maand;Ongehuwd;Utrecht (provincie);737.0
2888;Totaal mannen en vrouwen;3 maand;Ongehuwd;Noord-Holland;2356.0
2889;Totaal mannen en vrouwen;3 maand;Ongehuwd;Zuid-Holland;3252.0
2890;Totaal mannen en vrouwen;3 maand;Ongehuwd;Zeeland;381.0
2891;Totaal mannen en vrouwen;3 maand;Ongehuwd;Noord-Brabant;2047.0
2892;Totaal mannen en vrouwen;3 maand;Ongehuwd;Limburg;1330.0
2893;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met meer dan 100000 inwoners;3170.0
2894;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 50001 - 100000 inwoners;1409.0
2895;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 20001 - 50000 inwoners;1633.0
2896;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 10001 - 20000 inwoners;2355.0
2897;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 5001 - 10000 inwoners;2500.0
2898;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 2001 - 5000 inwoners;2418.0
2899;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 1001 - 2000 inwoners;680.0
2900;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 501 - 1000 inwoners;220.0
2901;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gemeenten met 500 of minder inwoners;25.0
2902;Totaal mannen en vrouwen;3 maand;Ongehuwd;Amsterdam;1042.0
2903;Totaal mannen en vrouwen;3 maand;Ongehuwd;Rotterdam;908.0
2904;Totaal mannen en vrouwen;3 maand;Ongehuwd;'s-Gravenhage;609.0
2905;Totaal mannen en vrouwen;3 maand;Ongehuwd;Utrecht;253.0
2906;Totaal mannen en vrouwen;3 maand;Ongehuwd;Haarlem;189.0
2907;Totaal mannen en vrouwen;3 maand;Ongehuwd;Groningen;169.0
2908;Totaal mannen en vrouwen;3 maand;Ongehuwd;Eindhoven;219.0
2909;Totaal mannen en vrouwen;3 maand;Ongehuwd;Nijmegen;139.0
2910;Totaal mannen en vrouwen;3 maand;Ongehuwd;Tilburg;168.0
2911;Totaal mannen en vrouwen;3 maand;Ongehuwd;Arnhem;115.0
2912;Totaal mannen en vrouwen;3 maand;Ongehuwd;Leiden;102.0
2913;Totaal mannen en vrouwen;3 maand;Ongehuwd;Maastricht;127.0
2914;Totaal mannen en vrouwen;3 maand;Ongehuwd;Apeldoorn;100.0
2915;Totaal mannen en vrouwen;3 maand;Ongehuwd;Hilversum;86.0
2916;Totaal mannen en vrouwen;3 maand;Ongehuwd;Dordrecht;87.0
2917;Totaal mannen en vrouwen;3 maand;Ongehuwd;Schiedam;103.0
2918;Totaal mannen en vrouwen;3 maand;Ongehuwd;Enschede;70.0
2919;Totaal mannen en vrouwen;3 maand;Ongehuwd;Delft;93.0
2920;Totaal mannen en vrouwen;3 maand;Ongehuwd;Leeuwarden;78.0
2921;Totaal mannen en vrouwen;3 maand;Ongehuwd;Heerlen;97.0
2922;Totaal mannen en vrouwen;3 maand;Ongehuwd;Breda;87.0
2923;Totaal mannen en vrouwen;3 maand;Ongehuwd;'s-Hertogenbosch;69.0
2924;Totaal mannen en vrouwen;3 maand;Ongehuwd;Velsen;83.0
2925;Totaal mannen en vrouwen;3 maand;Ongehuwd;Emmen;107.0
2926;Totaal mannen en vrouwen;3 maand;Ongehuwd;Zwolle;63.0
2927;Totaal mannen en vrouwen;3 maand;Ongehuwd;Amersfoort;57.0
2928;Totaal mannen en vrouwen;3 maand;Ongehuwd;Kerkrade;97.0
2929;Totaal mannen en vrouwen;3 maand;Ongehuwd;Deventer;54.0
2930;Totaal mannen en vrouwen;3 maand;Ongehuwd;Hengelo (O.);45.0
2931;Totaal mannen en vrouwen;3 maand;Ongehuwd;Zaandam;47.0
2932;Totaal mannen en vrouwen;3 maand;Ongehuwd;Almelo;54.0
2933;Totaal mannen en vrouwen;3 maand;Ongehuwd;Lonneker;55.0
2934;Totaal mannen en vrouwen;3 maand;Ongehuwd;Ede;70.0
2935;Totaal mannen en vrouwen;3 maand;Ongehuwd;Helder (Den);57.0
2936;Totaal mannen en vrouwen;3 maand;Ongehuwd;Gouda;41.0
2937;Totaal mannen en vrouwen;3 maand;Ongehuwd;Alkmaar;37.0
2938;Totaal mannen en vrouwen;3 maand;Ongehuwd;Vlaardingen;50.0
2939;Totaal mannen en vrouwen;3 maand;Ongehuwd;Haarlemmermeer;71.0
2940;Totaal mannen en vrouwen;3 maand;Ongehuwd;Helmond;52.0
2941;Totaal mannen en vrouwen;3 maand;Ongehuwd;Bussum;29.0
2942;Totaal mannen en vrouwen;3 maand;Ongehuwd;Zeist;35.0
2943;Totaal mannen en vrouwen;3 maand;Ongehuwd;Rheden;48.0
2944;Totaal mannen en vrouwen;3 maand;Ongehuwd;Venlo;52.0
2945;Totaal mannen en vrouwen;3 maand;Ongehuwd;Roosendaal en Nispen;40.0
2946;Totaal mannen en vrouwen;3 maand;Ongehuwd;Vlissingen;25.0
2947;Totaal mannen en vrouwen;3 maand;Ongehuwd;Bergen op Zoom;33.0
2948;Totaal mannen en vrouwen;3 maand;Gehuwd;Nederland;
2949;Totaal mannen en vrouwen;3 maand;Gehuwd;Groningen (provincie);
2950;Totaal mannen en vrouwen;3 maand;Gehuwd;Friesland;
2951;Totaal mannen en vrouwen;3 maand;Gehuwd;Drenthe;
2952;Totaal mannen en vrouwen;3 maand;Gehuwd;Overijssel;
2953;Totaal mannen en vrouwen;3 maand;Gehuwd;Gelderland;
2954;Totaal mannen en vrouwen;3 maand;Gehuwd;Utrecht (provincie);
2955;Totaal mannen en vrouwen;3 maand;Gehuwd;Noord-Holland;
2956;Totaal mannen en vrouwen;3 maand;Gehuwd;Zuid-Holland;
2957;Totaal mannen en vrouwen;3 maand;Gehuwd;Zeeland;
2958;Totaal mannen en vrouwen;3 maand;Gehuwd;Noord-Brabant;
2959;Totaal mannen en vrouwen;3 maand;Gehuwd;Limburg;
2960;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met meer dan 100000 inwoners;
2961;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 50001 - 100000 inwoners;
2962;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 20001 - 50000 inwoners;
2963;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 10001 - 20000 inwoners;
2964;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 5001 - 10000 inwoners;
2965;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 2001 - 5000 inwoners;
2966;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 1001 - 2000 inwoners;
2967;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 501 - 1000 inwoners;
2968;Totaal mannen en vrouwen;3 maand;Gehuwd;Gemeenten met 500 of minder inwoners;
2969;Totaal mannen en vrouwen;3 maand;Gehuwd;Amsterdam;
2970;Totaal mannen en vrouwen;3 maand;Gehuwd;Rotterdam;
2971;Totaal mannen en vrouwen;3 maand;Gehuwd;'s-Gravenhage;
2972;Totaal mannen en vrouwen;3 maand;Gehuwd;Utrecht;
2973;Totaal mannen en vrouwen;3 maand;Gehuwd;Haarlem;
2974;Totaal mannen en vrouwen;3 maand;Gehuwd;Groningen;
2975;Totaal mannen en vrouwen;3 maand;Gehuwd;Eindhoven;
2976;Totaal mannen en vrouwen;3 maand;Gehuwd;Nijmegen;
2977;Totaal mannen en vrouwen;3 maand;Gehuwd;Tilburg;
2978;Totaal mannen en vrouwen;3 maand;Gehuwd;Arnhem;
2979;Totaal mannen en vrouwen;3 maand;Gehuwd;Leiden;
2980;Totaal mannen en vrouwen;3 maand;Gehuwd;Maastricht;
2981;Totaal mannen en vrouwen;3 maand;Gehuwd;Apeldoorn;
2982;Totaal mannen en vrouwen;3 maand;Gehuwd;Hilversum;
2983;Totaal mannen en vrouwen;3 maand;Gehuwd;Dordrecht;
2984;Totaal mannen en vrouwen;3 maand;Gehuwd;Schiedam;
2985;Totaal mannen en vrouwen;3 maand;Gehuwd;Enschede;
2986;Totaal mannen en vrouwen;3 maand;Gehuwd;Delft;
2987;Totaal mannen en vrouwen;3 maand;Gehuwd;Leeuwarden;
2988;Totaal mannen en vrouwen;3 maand;Gehuwd;Heerlen;
2989;Totaal mannen en vrouwen;3 maand;Gehuwd;Breda;
2990;Totaal mannen en vrouwen;3 maand;Gehuwd;'s-Hertogenbosch;
2991;Totaal mannen en vrouwen;3 maand;Gehuwd;Velsen;
2992;Totaal mannen en vrouwen;3 maand;Gehuwd;Emmen;
2993;Totaal mannen en vrouwen;3 maand;Gehuwd;Zwolle;
2994;Totaal mannen en vrouwen;3 maand;Gehuwd;Amersfoort;
2995;Totaal mannen en vrouwen;3 maand;Gehuwd;Kerkrade;
2996;Totaal mannen en vrouwen;3 maand;Gehuwd;Deventer;
2997;Totaal mannen en vrouwen;3 maand;Gehuwd;Hengelo (O.);
2998;Totaal mannen en vrouwen;3 maand;Gehuwd;Zaandam;
2999;Totaal mannen en vrouwen;3 maand;Gehuwd;Almelo;
3000;Totaal mannen en vrouwen;3 maand;Gehuwd;Lonneker;
3001;Totaal mannen en vrouwen;3 maand;Gehuwd;Ede;
3002;Totaal mannen en vrouwen;3 maand;Gehuwd;Helder (Den);
3003;Totaal mannen en vrouwen;3 maand;Gehuwd;Gouda;
3004;Totaal mannen en vrouwen;3 maand;Gehuwd;Alkmaar;
3005;Totaal mannen en vrouwen;3 maand;Gehuwd;Vlaardingen;
3006;Totaal mannen en vrouwen;3 maand;Gehuwd;Haarlemmermeer;
3007;Totaal mannen en vrouwen;3 maand;Gehuwd;Helmond;
3008;Totaal mannen en vrouwen;3 maand;Gehuwd;Bussum;
3009;Totaal mannen en vrouwen;3 maand;Gehuwd;Zeist;
3010;Totaal mannen en vrouwen;3 maand;Gehuwd;Rheden;
3011;Totaal mannen en vrouwen;3 maand;Gehuwd;Venlo;
3012;Totaal mannen en vrouwen;3 maand;Gehuwd;Roosendaal en Nispen;
3013;Totaal mannen en vrouwen;3 maand;Gehuwd;Vlissingen;
3014;Totaal mannen en vrouwen;3 maand;Gehuwd;Bergen op Zoom;
3015;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Nederland;
3016;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Groningen (provincie);
3017;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Friesland;
3018;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Drenthe;
3019;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Overijssel;
3020;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gelderland;
3021;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Utrecht (provincie);
3022;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Noord-Holland;
3023;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Zuid-Holland;
3024;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Zeeland;
3025;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Noord-Brabant;
3026;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Limburg;
3027;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met meer dan 100000 inwoners;
3028;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 50001 - 100000 inwoners;
3029;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 20001 - 50000 inwoners;
3030;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 10001 - 20000 inwoners;
3031;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 5001 - 10000 inwoners;
3032;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 2001 - 5000 inwoners;
3033;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 1001 - 2000 inwoners;
3034;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 501 - 1000 inwoners;
3035;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gemeenten met 500 of minder inwoners;
3036;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Amsterdam;
3037;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Rotterdam;
3038;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;'s-Gravenhage;
3039;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Utrecht;
3040;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Haarlem;
3041;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Groningen;
3042;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Eindhoven;
3043;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Nijmegen;
3044;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Tilburg;
3045;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Arnhem;
3046;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Leiden;
3047;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Maastricht;
3048;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Apeldoorn;
3049;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Hilversum;
3050;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Dordrecht;
3051;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Schiedam;
3052;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Enschede;
3053;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Delft;
3054;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Leeuwarden;
3055;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Heerlen;
3056;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Breda;
3057;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;'s-Hertogenbosch;
3058;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Velsen;
3059;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Emmen;
3060;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Zwolle;
3061;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Amersfoort;
3062;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Kerkrade;
3063;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Deventer;
3064;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Hengelo (O.);
3065;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Zaandam;
3066;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Almelo;
3067;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Lonneker;
3068;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Ede;
3069;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Helder (Den);
3070;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Gouda;
3071;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Alkmaar;
3072;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Vlaardingen;
3073;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Haarlemmermeer;
3074;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Helmond;
3075;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Bussum;
3076;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Zeist;
3077;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Rheden;
3078;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Venlo;
3079;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Roosendaal en Nispen;
3080;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Vlissingen;
3081;Totaal mannen en vrouwen;3 maand;Gescheiden van tafel en bed;Bergen op Zoom;
3082;Totaal mannen en vrouwen;3 maand;Weduwstaat;Nederland;
3083;Totaal mannen en vrouwen;3 maand;Weduwstaat;Groningen (provincie);
3084;Totaal mannen en vrouwen;3 maand;Weduwstaat;Friesland;
3085;Totaal mannen en vrouwen;3 maand;Weduwstaat;Drenthe;
3086;Totaal mannen en vrouwen;3 maand;Weduwstaat;Overijssel;
3087;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gelderland;
3088;Totaal mannen en vrouwen;3 maand;Weduwstaat;Utrecht (provincie);
3089;Totaal mannen en vrouwen;3 maand;Weduwstaat;Noord-Holland;
3090;Totaal mannen en vrouwen;3 maand;Weduwstaat;Zuid-Holland;
3091;Totaal mannen en vrouwen;3 maand;Weduwstaat;Zeeland;
3092;Totaal mannen en vrouwen;3 maand;Weduwstaat;Noord-Brabant;
3093;Totaal mannen en vrouwen;3 maand;Weduwstaat;Limburg;
3094;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met meer dan 100000 inwoners;
3095;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 50001 - 100000 inwoners;
3096;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 20001 - 50000 inwoners;
3097;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 10001 - 20000 inwoners;
3098;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 5001 - 10000 inwoners;
3099;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 2001 - 5000 inwoners;
3100;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 1001 - 2000 inwoners;
3101;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 501 - 1000 inwoners;
3102;Totaal mannen en vrouwen;3 maand;Weduwstaat;Gemeenten met 500 of minder inwoners;
3103;Totaal mannen en vrouwen;3 maand;Weduwstaat;Amsterdam;
3104;Totaal mannen en vrouwen;3 maand;Weduwstaat;Rotterdam;
3105;Totaal mannen en vrouwen;3 maand;Weduwstaat;'s-Gravenhage;
3106;Totaal mannen en vrouwen;3 maand;Weduwstaat;Utrecht;
