ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
3756;Gasolie en diesel, totaal;2020 4e kwartaal;2214.0;6377.0;5647.0;2.0;727.0;2670.0;6832.0;546.0;546.0;2214.0;663.0;102.0;4.0;556.0;1552.0;0.0;;12.0;43.0;1497.55;4845.0;4299.0;546.0
3757;Gasolie en diesel, totaal;2021 januari;676.0;2057.0;1799.0;;259.0;830.0;1930.0;176.0;-105.0;676.0;226.0;69.0;6.0;151.0;451.0;0.0;;17.0;11.0;422.6;4301.0;4406.0;-105.0
3758;Gasolie en diesel, totaal;2021 februari;708.0;2301.0;1734.0;;567.0;661.0;2374.0;166.0;286.0;708.0;254.0;43.0;0.0;211.0;454.0;0.0;;1.0;11.0;442.07;4406.0;4119.0;286.0
3759;Gasolie en diesel, totaal;2021 maart;727.0;2455.0;2021.0;;433.0;756.0;1980.0;193.0;-310.0;727.0;173.0;52.0;0.0;121.0;554.0;0.0;;0.0;12.0;541.67;4119.0;4430.0;-310.0
3760;Gasolie en diesel, totaal;2021 1e kwartaal;2112.0;6813.0;5555.0;;1259.0;2246.0;6284.0;535.0;-129.0;2112.0;653.0;164.0;6.0;483.0;1459.0;0.0;;18.0;35.0;1406.34;4301.0;4430.0;-129.0
3761;Gasolie en diesel, totaal;2021 april;712.0;2167.0;1941.0;1.0;226.0;496.0;1960.0;180.0;190.0;712.0;199.0;77.0;;122.0;513.0;0.0;;;10.0;503.15;4430.0;4240.0;190.0
3762;Diesel;1946;;;;;;;;;;;;;;;;;;;;;;;
3763;Diesel;1947;;;;;;;;;;;;;;;;;;;;;;;
3764;Diesel;1948;;;;;;;;;;;;;;;;;;;;;;;
3765;Diesel;1949;;;;;;;;;;;;;;;;;;;;;;;
3766;Diesel;1950;;;;;;;;;;;;;;;;;;;;;;;
3767;Diesel;1951;;;;;;;;;;;;;;;;;;;;;;;
3768;Diesel;1952;;;;;;;;;;;;;;;;;;;;;;;
3769;Diesel;1953;;;;;;;;;;;;;;;;;;;;;;;
3770;Diesel;1954;;;;;;;;;;;;;;;;;;;;;;;
3771;Diesel;1955;;;;;;;;;;;;;;;;;;;;;;;
3772;Diesel;1956;;;;;;;;;;;;;;;;;;;;;;;
3773;Diesel;1957;;;;;;;;;;;;;;;;;;;;;;;
3774;Diesel;1958;;;;;;;;;;;;;;;;;;;;;;;
3775;Diesel;1959;;;;;;;;;;;;;;;;;;;;;;;
3776;Diesel;1960;;;;;;;;;;;;;;;;;;;;;;;
3777;Diesel;1961;;;;;;;;;;;;;;;;;;;;;;;
3778;Diesel;1962;;;;;;;;;;;;;;;;;;;;;;;
3779;Diesel;1963;;;;;;;;;;;;;;;;;;;;;;;
3780;Diesel;1964;;;;;;;;;;;;;;;;;;;;;;;
3781;Diesel;1965;;;;;;;;;;;;;;;;;;;;;;;
3782;Diesel;1966;;;;;;;;;;;;;;;;;;;;;;;
3783;Diesel;1967;;;;;;;;;;;;;;;;;;;;;;;
3784;Diesel;1968;;;;;;;;;;;;;;;;;;;;;;;
3785;Diesel;1969;;;;;;;;;;;;;;;;;;;;;;;
3786;Diesel;1970;;;;;;;;;;;;;;;;;;;;;;;
3787;Diesel;1971;;;;;;;;;;;;;;;;;;;;;;;
3788;Diesel;1972;;;;;;;;;;;;;;;;;;;;;;;
3789;Diesel;1973;;;;;;;;;;;;;;;;;;;;;;;
3790;Diesel;1974;;;;;;;;;;;;;;;;;;;;;;;
3791;Diesel;1975;;;;;;;;;;;;;;;;;;;;;;;
3792;Diesel;1976;;;;;;;;;;;;;;;;;;;;;;;
3793;Diesel;1977;;;;;;;;;;;;;;;;;;;;;;;
3794;Diesel;1978;;;;;;;;;;;;;;;;;;;;;;;
3795;Diesel;1979;;;;;;;;;;;;;;;;;;;;;;;
3796;Diesel;1980;;;;;;;;;;;;;;;;;;;;;;;
3797;Diesel;1981;;;;;;;;;;;;;;;;;;;;;;;
3798;Diesel;1982;;;;;;;;;;;;;;;;;;;;;;;
3799;Diesel;1983;;;;;;;;;;;;;;;;;;;;;;;
3800;Diesel;1984;;;;;;;;;;;;;;;;;;;;;;;
3801;Diesel;1985;;;;;;;;;;;;;;;;;;;;;;;
3802;Diesel;1986;;;;;;;;;;;;;;;;;;;;;;;
3803;Diesel;1987;;;;;;;;;;;;;;;;;;;;;;;
3804;Diesel;1988;;;;;;;;;;;;;;;;;;;;;;;
3805;Diesel;1989;;;;;;;;;;;;;;;;;;;;;;;
3806;Diesel;1990;;;;;;;;;;;;;;;5525.0;;;;;5525.0;;;
3807;Diesel;1991;;;;;;;;;;;;;;;5754.0;;;;;5754.0;;;
3808;Diesel;1992;;;;;;;;;;;;;;;6106.0;;;;;6106.0;;;
3809;Diesel;1993;;;;;;;;;;;;;;;6177.0;;;;;6177.0;;;
3810;Diesel;1994;;;;;;;;;;;;;;;5870.0;;;;;5870.0;;;
3811;Diesel;1995;;;;;;;;;;;;;;;5874.0;;;;;5874.0;;;
3812;Diesel;1996;;;;;;;;;;;;;;;6167.0;;;;;6167.0;;;
3813;Diesel;1997;;;;;;;;;;;;;;;6208.0;;;;;6208.0;;;
3814;Diesel;1998;;;;;;;;;;;;;;;6400.0;;;;;6400.0;;;
3815;Diesel;1999;;;;;;;;;;;;;;;6539.0;;;;;6539.0;;;
3816;Diesel;2000;;;;;;;;;;;;;;;6736.0;;;;;6736.0;;;
3817;Diesel;2001;;;;;;;;;;;;;;;6814.0;;;;;6814.0;;;
3818;Diesel;2002;6705.0;9759.0;9029.0;;730.0;3855.0;7035.0;;127.0;6705.0;980.0;2.0;;979.0;6945.0;;;;;6945.0;;1251.0;127.0
3819;Diesel;2003;6447.0;10747.0;10363.0;;384.0;3756.0;7971.0;;-85.0;6447.0;499.0;4.0;;495.0;7163.0;;;;;7163.0;1251.0;1336.0;-85.0
3820;Diesel;2004;6770.0;10800.0;10619.0;;181.0;3910.0;8012.0;;72.0;6770.0;612.0;;;612.0;7331.0;;;;;7331.0;1336.0;1264.0;72.0
3821;Diesel;2005;6838.0;12231.0;11831.0;;400.0;2995.0;8127.0;;-261.0;6838.0;572.0;2.0;;570.0;7523.0;;;;;7523.0;1264.0;1525.0;-261.0
3822;Diesel;2006;7855.0;12294.0;11419.0;;875.0;4271.0;8851.0;;141.0;7855.0;1314.0;8.0;;1306.0;7772.0;;;;;7772.0;1525.0;1385.0;141.0
3823;Diesel;2007;7484.0;12478.0;11976.0;;502.0;3675.0;8643.0;;-26.0;7484.0;802.0;7.0;;810.0;7854.0;;;;;7854.0;1385.0;1410.0;-26.0
3824;Diesel;2008;7283.0;12431.0;11960.0;;471.0;4301.0;9154.0;;-296.0;7283.0;537.0;7.0;;543.0;7913.0;;;;;7913.0;1410.0;1706.0;-296.0
3825;Diesel;2009;7627.0;14405.0;13770.0;;635.0;6161.0;12549.0;;-390.0;7627.0;1245.0;6.0;;1239.0;7403.0;;;;;7403.0;1706.0;2096.0;-390.0
3826;Diesel;2010;7741.0;15563.0;15069.0;;494.0;8311.0;15916.0;;-218.0;7741.0;1348.0;;;1348.0;7417.0;;;;;7417.0;2096.0;2314.0;-218.0
3827;Diesel;2011;8283.0;14507.0;14171.0;;336.0;8848.0;15712.0;;640.0;8283.0;1797.0;;;1797.0;7500.0;;;;;7500.0;2314.0;1674.0;640.0
3828;Diesel;2012;8190.0;14980.0;14603.0;;377.0;5809.0;12540.0;;-58.0;8190.0;1966.0;3.0;;1963.0;7273.0;;;;;7273.0;1674.0;1732.0;-58.0
3829;Diesel;2013;8062.0;16754.0;15601.0;;1152.0;4867.0;13412.0;;-146.0;8062.0;1301.0;49.0;;1252.0;6762.0;;;;;6761.79;1732.0;1878.0;-146.0
3830;Diesel;2014;7617.0;16745.0;15550.0;;1196.0;4286.0;13472.0;;57.0;7616.0;1277.0;8.0;;1269.0;6340.0;0.0;;;;6339.53;1878.0;1821.0;57.0
3831;Diesel;2015;7674.0;17507.0;16557.0;0.0;951.0;3953.0;12558.0;;-1228.0;7674.0;1319.0;;;1319.0;6354.0;;;;;6354.48;1821.0;3050.0;-1228.0
3832;Diesel;2016;8137.0;14355.0;12535.0;;1820.0;10595.0;16495.0;;-318.0;8138.0;1868.0;47.0;;1820.0;6270.0;0.0;;;;6269.73;3050.0;3367.0;-318.0
3833;Diesel;2017;8177.0;12628.0;11615.0;0.0;1013.0;9870.0;15417.0;;1097.0;8177.0;1720.0;;;1720.0;6457.0;;;;;6456.83;3367.0;2270.0;1097.0
3834;Diesel;2018;7825.0;14262.0;13441.0;;822.0;6494.0;13332.0;;401.0;7825.0;1179.0;58.0;;1121.0;6647.0;0.0;;;;6646.18;2270.0;1870.0;401.0
3835;Diesel;2019;7971.0;16782.0;15829.0;0.0;953.0;8020.0;16604.0;;-227.0;7971.0;1432.0;;;1432.0;6539.0;0.0;;;;6538.95;1870.0;2097.0;-227.0
3836;Diesel;2020;7078.0;16871.0;15281.0;;1590.0;6831.0;15377.0;;-1246.0;7078.0;1296.0;48.0;;1248.0;5782.0;1.0;;;;5781.07;2097.0;3343.0;-1246.0
3837;Diesel;2021;;;;;;;;;;;;;;;;;;;;;;;
3838;Diesel;2013 januari;826.0;1704.0;1415.0;;289.0;255.0;771.0;;-361.0;826.0;304.0;;;304.0;522.0;;;;;522.15;1732.0;2093.0;-361.0
3839;Diesel;2013 februari;663.0;1221.0;1182.0;;38.0;436.0;811.0;;-182.0;663.0;158.0;;;158.0;505.0;;;;;504.99;2093.0;2275.0;-182.0
3840;Diesel;2013 maart;653.0;1506.0;1238.0;;268.0;445.0;1402.0;;104.0;653.0;80.0;25.0;;55.0;573.0;;;;;573.12;2275.0;2171.0;104.0
3841;Diesel;2013 1e kwartaal;2142.0;4430.0;3836.0;;595.0;1136.0;2985.0;;-439.0;2142.0;542.0;25.0;;518.0;1600.0;;;;;1600.26;1732.0;2171.0;-439.0
3842;Diesel;2013 april;680.0;1237.0;1206.0;;31.0;180.0;995.0;;258.0;680.0;99.0;;;99.0;581.0;;;;;581.23;2171.0;1913.0;258.0
3843;Diesel;2013 mei;627.0;1659.0;1538.0;;121.0;276.0;1214.0;;-94.0;627.0;34.0;;;34.0;593.0;;;;;593.23;1913.0;2007.0;-94.0
3844;Diesel;2013 juni;620.0;1383.0;1359.0;;24.0;155.0;1258.0;;339.0;620.0;39.0;;;39.0;581.0;;;;;580.64;2007.0;1668.0;339.0
3845;Diesel;2013 2e kwartaal;1927.0;4279.0;4103.0;;176.0;611.0;3466.0;;503.0;1927.0;172.0;;;172.0;1755.0;;;;;1755.1;2171.0;1668.0;503.0
3846;Diesel;2013 juli;653.0;1681.0;1446.0;;235.0;442.0;1099.0;;-371.0;653.0;86.0;;;86.0;567.0;;;;;566.94;1668.0;2039.0;-371.0
3847;Diesel;2013 augustus;563.0;1457.0;1441.0;;16.0;299.0;1101.0;;-91.0;563.0;40.0;;;40.0;523.0;;;;;523.04;2039.0;2130.0;-91.0
3848;Diesel;2013 september;623.0;1313.0;1295.0;;17.0;479.0;1069.0;;-100.0;623.0;51.0;;;51.0;572.0;;;;;572.16;2130.0;2230.0;-100.0
3849;Diesel;2013 3e kwartaal;1839.0;4451.0;4182.0;;268.0;1219.0;3269.0;;-562.0;1839.0;177.0;;;177.0;1662.0;;;;;1662.15;1668.0;2230.0;-562.0
3850;Diesel;2013 oktober;706.0;1024.0;984.0;;41.0;979.0;1386.0;;89.0;706.0;80.0;;;80.0;626.0;;;;;625.89;2230.0;2140.0;89.0
3851;Diesel;2013 november;777.0;1228.0;1182.0;;46.0;549.0;1279.0;;280.0;777.0;209.0;11.0;;198.0;568.0;;;;;568.19;2140.0;1861.0;280.0
3852;Diesel;2013 december;671.0;1341.0;1314.0;;27.0;373.0;1026.0;;-18.0;671.0;121.0;14.0;;107.0;550.0;;;;;550.2;1861.0;1878.0;-18.0
3853;Diesel;2013 4e kwartaal;2155.0;3594.0;3481.0;;113.0;1901.0;3691.0;;352.0;2155.0;410.0;25.0;;386.0;1744.0;;;;;1744.29;2230.0;1878.0;352.0
3854;Diesel;2014 januari;678.0;1429.0;1379.0;;49.0;569.0;1100.0;;-220.0;678.0;157.0;8.0;;150.0;521.0;;;;;520.91;1878.0;2098.0;-220.0
3855;Diesel;2014 februari;532.0;1313.0;1261.0;;52.0;299.0;1103.0;;22.0;532.0;43.0;;;43.0;489.0;;;;;488.74;2098.0;2076.0;22.0
3856;Diesel;2014 maart;588.0;1358.0;1126.0;;232.0;240.0;1140.0;;131.0;588.0;48.0;;;48.0;540.0;;;;;540.23;2076.0;1944.0;131.0
3857;Diesel;2014 1e kwartaal;1798.0;4099.0;3766.0;;333.0;1108.0;3343.0;;-66.0;1798.0;248.0;8.0;;241.0;1550.0;;;;;1549.88;1878.0;1944.0;-66.0
3858;Diesel;2014 april;570.0;1533.0;1511.0;;21.0;400.0;1201.0;;-161.0;570.0;21.0;;;21.0;549.0;;;;;548.8;1944.0;2106.0;-161.0
3859;Diesel;2014 mei;883.0;1384.0;1081.0;;303.0;424.0;895.0;;-30.0;883.0;324.0;;;324.0;559.0;;;;;559.03;2106.0;2136.0;-30.0
3860;Diesel;2014 juni;646.0;1106.0;878.0;;228.0;379.0;762.0;;-78.0;646.0;122.0;;;122.0;524.0;;;;;524.33;2136.0;2213.0;-78.0
3861;Diesel;2014 2e kwartaal;2099.0;4023.0;3470.0;;552.0;1203.0;2858.0;;-269.0;2099.0;466.0;;;466.0;1632.0;;;;;1632.17;1944.0;2213.0;-269.0
3862;Diesel;2014 juli;660.0;1399.0;1202.0;;198.0;396.0;1066.0;;-69.0;660.0;135.0;;;135.0;525.0;;;;;525.45;2213.0;2283.0;-69.0
3863;Diesel;2014 augustus;502.0;1442.0;1407.0;;35.0;342.0;1048.0;;-235.0;502.0;36.0;;;36.0;466.0;;;;;465.54;2283.0;2518.0;-235.0
3864;Diesel;2014 september;675.0;1448.0;1445.0;;3.0;385.0;1175.0;;16.0;675.0;129.0;;;129.0;546.0;;;;;546.09;2518.0;2502.0;16.0
3865;Diesel;2014 3e kwartaal;1837.0;4290.0;4054.0;;235.0;1124.0;3288.0;;-288.0;1837.0;300.0;;;300.0;1537.0;;;;;1537.08;2213.0;2502.0;-288.0
3866;Diesel;2014 oktober;613.0;1486.0;1463.0;;23.0;247.0;1436.0;;316.0;613.0;37.0;;;37.0;576.0;;;;;576.49;2502.0;2186.0;316.0
3867;Diesel;2014 november;666.0;1381.0;1372.0;;9.0;208.0;1299.0;;375.0;666.0;153.0;;;153.0;512.0;;;;;512.34;2186.0;1810.0;375.0
3868;Diesel;2014 december;604.0;1467.0;1424.0;;43.0;395.0;1248.0;;-11.0;603.0;72.0;;;72.0;532.0;0.0;;;;531.57;1810.0;1821.0;-11.0
3869;Diesel;2014 4e kwartaal;1883.0;4334.0;4259.0;;75.0;851.0;3982.0;;680.0;1883.0;262.0;;;262.0;1620.0;0.0;;;;1620.4;2502.0;1821.0;680.0
3870;Diesel;2015 januari;546.0;1466.0;1457.0;;9.0;466.0;1074.0;;-312.0;546.0;66.0;;;66.0;480.0;;;;;480.15;1821.0;2133.0;-312.0
3871;Diesel;2015 februari;566.0;1132.0;1107.0;;25.0;145.0;934.0;;223.0;566.0;87.0;;;87.0;479.0;;;;;478.81;2133.0;1910.0;223.0
3872;Diesel;2015 maart;630.0;1257.0;1229.0;;28.0;332.0;983.0;;24.0;630.0;82.0;;;82.0;548.0;;;;;548.16;1910.0;1886.0;24.0
3873;Diesel;2015 1e kwartaal;1742.0;3855.0;3793.0;;62.0;943.0;2991.0;;-65.0;1742.0;235.0;;;235.0;1507.0;;;;;1507.12;1821.0;1886.0;-65.0
3874;Diesel;2015 april;571.0;1359.0;1209.0;;150.0;455.0;1252.0;;9.0;571.0;17.0;;;17.0;554.0;;;;;554.35;1886.0;1877.0;9.0
3875;Diesel;2015 mei;615.0;1719.0;1477.0;;242.0;480.0;1205.0;;-380.0;615.0;92.0;;;92.0;523.0;;;;;522.8;1877.0;2256.0;-380.0
3876;Diesel;2015 juni;787.0;1479.0;1415.0;;64.0;447.0;1041.0;;-98.0;787.0;231.0;;;231.0;556.0;;;;;555.76;2256.0;2354.0;-98.0
3877;Diesel;2015 2e kwartaal;1974.0;4557.0;4101.0;;455.0;1383.0;3498.0;;-468.0;1974.0;341.0;;;341.0;1633.0;;;;;1632.91;1886.0;2354.0;-468.0
3878;Diesel;2015 juli;697.0;1539.0;1378.0;;160.0;175.0;897.0;;-120.0;697.0;164.0;;;164.0;534.0;;;;;533.61;2354.0;2474.0;-120.0
3879;Diesel;2015 augustus;687.0;1543.0;1525.0;;17.0;427.0;875.0;;-408.0;687.0;215.0;;;215.0;472.0;;;;;472.14;2474.0;2882.0;-408.0
3880;Diesel;2015 september;668.0;1516.0;1456.0;0.0;60.0;205.0;1149.0;;96.0;668.0;127.0;;;127.0;541.0;;;;;540.58;2882.0;2786.0;96.0
3881;Diesel;2015 3e kwartaal;2052.0;4598.0;4360.0;0.0;238.0;807.0;2921.0;;-432.0;2052.0;506.0;;;506.0;1546.0;;;;;1546.32;2354.0;2786.0;-432.0
3882;Diesel;2015 oktober;687.0;1567.0;1470.0;0.0;97.0;427.0;1058.0;;-248.0;687.0;106.0;;;106.0;582.0;;;;;581.54;2786.0;3034.0;-248.0
3883;Diesel;2015 november;630.0;1314.0;1268.0;;46.0;322.0;973.0;;-32.0;630.0;82.0;;;82.0;548.0;;;;;548.19;3034.0;3066.0;-32.0
3884;Diesel;2015 december;589.0;1617.0;1564.0;;53.0;72.0;1117.0;;17.0;588.0;50.0;;;50.0;538.0;;;;;538.4;3066.0;3050.0;17.0
3885;Diesel;2015 4e kwartaal;1906.0;4498.0;4302.0;0.0;196.0;820.0;3148.0;;-264.0;1906.0;238.0;;;238.0;1668.0;;;;;1668.13;2786.0;3050.0;-264.0
3886;Diesel;2016 januari;677.0;1098.0;1067.0;;32.0;515.0;975.0;;38.0;677.0;196.0;47.0;;149.0;480.0;;;;;480.3;3050.0;3011.0;38.0
3887;Diesel;2016 februari;630.0;1637.0;841.0;;797.0;965.0;1424.0;;-548.0;630.0;147.0;;;147.0;483.0;0.0;;;;483.02;3011.0;3559.0;-548.0
3888;Diesel;2016 maart;612.0;1061.0;972.0;;89.0;1206.0;1504.0;;-150.0;612.0;64.0;;;64.0;549.0;0.0;;;;548.47;3559.0;3710.0;-150.0
3889;Diesel;2016 1e kwartaal;1919.0;3797.0;2879.0;;917.0;2687.0;3904.0;;-660.0;1919.0;407.0;47.0;;360.0;1512.0;0.0;;;;1511.79;3050.0;3710.0;-660.0
3890;Diesel;2016 april;687.0;909.0;897.0;;13.0;1008.0;1232.0;;2.0;688.0;166.0;;;166.0;522.0;0.0;;;;521.97;3710.0;3708.0;2.0
3891;Diesel;2016 mei;631.0;980.0;893.0;;88.0;1151.0;1257.0;;-243.0;631.0;88.0;;;88.0;543.0;0.0;;;;542.65;3708.0;3951.0;-243.0
3892;Diesel;2016 juni;681.0;1248.0;1205.0;;43.0;596.0;1182.0;;19.0;681.0;142.0;;;142.0;539.0;0.0;;;;538.5;3951.0;3932.0;19.0
3893;Diesel;2016 2e kwartaal;1998.0;3138.0;2994.0;;143.0;2755.0;3672.0;;-223.0;1999.0;396.0;;;396.0;1603.0;0.0;;;;1603.12;3710.0;3932.0;-223.0
3894;Diesel;2016 juli;735.0;1205.0;1191.0;;13.0;796.0;1291.0;;25.0;735.0;216.0;;;216.0;519.0;0.0;;;;518.5;3932.0;3907.0;25.0
3895;Diesel;2016 augustus;644.0;1416.0;1168.0;;248.0;736.0;1368.0;;-139.0;644.0;157.0;;;157.0;487.0;0.0;;;;486.54;3907.0;4047.0;-139.0
3896;Diesel;2016 september;689.0;1143.0;1040.0;;104.0;1021.0;1728.0;;253.0;689.0;130.0;;;130.0;559.0;0.0;;;;558.76;4047.0;3794.0;253.0
3897;Diesel;2016 3e kwartaal;2068.0;3764.0;3398.0;;365.0;2552.0;4386.0;;139.0;2068.0;504.0;;;504.0;1564.0;0.0;;;;1563.8;3932.0;3794.0;139.0
3898;Diesel;2016 oktober;739.0;1307.0;1157.0;;150.0;989.0;1687.0;;131.0;739.0;199.0;;;199.0;541.0;0.0;;;;540.77;3794.0;3663.0;131.0
3899;Diesel;2016 november;689.0;1201.0;1087.0;;114.0;855.0;1575.0;;207.0;689.0;161.0;;;161.0;528.0;;;;;527.58;3663.0;3456.0;207.0
3900;Diesel;2016 december;723.0;1149.0;1019.0;;130.0;757.0;1272.0;;89.0;723.0;200.0;;;200.0;523.0;;;;;522.67;3456.0;3367.0;89.0
3901;Diesel;2016 4e kwartaal;2151.0;3658.0;3263.0;;394.0;2601.0;4534.0;;427.0;2151.0;560.0;;;560.0;1591.0;0.0;;;;1591.02;3794.0;3367.0;427.0
3902;Diesel;2017 januari;675.0;1044.0;1004.0;;40.0;1061.0;1085.0;;-346.0;675.0;188.0;;;188.0;486.0;;;;;486.41;3367.0;3713.0;-346.0
3903;Diesel;2017 februari;677.0;1038.0;872.0;0.0;166.0;824.0;1617.0;;431.0;677.0;190.0;;;190.0;487.0;;;;;487.1;3713.0;3281.0;431.0
3904;Diesel;2017 maart;774.0;1186.0;1064.0;;122.0;855.0;1306.0;;39.0;774.0;203.0;;;203.0;571.0;;;;;571.18;3281.0;3242.0;39.0
3905;Diesel;2017 1e kwartaal;2126.0;3268.0;2940.0;0.0;328.0;2741.0;4008.0;;125.0;2126.0;581.0;;;581.0;1545.0;;;;;1544.69;3367.0;3242.0;125.0
3906;Diesel;2017 april;624.0;1158.0;1041.0;;117.0;692.0;1093.0;;-133.0;624.0;103.0;;;103.0;522.0;;;;;521.9;3242.0;3375.0;-133.0
3907;Diesel;2017 mei;882.0;1213.0;1179.0;;34.0;704.0;1362.0;;327.0;882.0;304.0;;;304.0;578.0;;;;;577.86;3375.0;3048.0;327.0
3908;Diesel;2017 juni;775.0;1234.0;1115.0;;119.0;908.0;1254.0;;-114.0;775.0;199.0;;;199.0;576.0;;;;;575.55;3048.0;3161.0;-114.0
3909;Diesel;2017 2e kwartaal;2281.0;3605.0;3335.0;;270.0;2304.0;3709.0;;81.0;2281.0;606.0;;;606.0;1675.0;;;;;1675.31;3242.0;3161.0;81.0
3910;Diesel;2017 juli;572.0;1136.0;1060.0;;76.0;696.0;1693.0;;433.0;572.0;46.0;;;46.0;526.0;;;;;526.26;3161.0;2728.0;433.0
3911;Diesel;2017 augustus;606.0;932.0;906.0;;26.0;1228.0;979.0;;-576.0;606.0;102.0;;;102.0;503.0;;;;;503.44;2728.0;3304.0;-576.0
3912;Diesel;2017 september;699.0;819.0;766.0;;54.0;913.0;1288.0;;255.0;699.0;156.0;;;156.0;542.0;;;;;542.23;3304.0;3049.0;255.0
3913;Diesel;2017 3e kwartaal;1876.0;2888.0;2732.0;;156.0;2837.0;3961.0;;112.0;1876.0;304.0;;;304.0;1572.0;;;;;1571.93;3161.0;3049.0;112.0
3914;Diesel;2017 oktober;649.0;1021.0;881.0;;140.0;583.0;1221.0;;265.0;649.0;66.0;;;66.0;583.0;;;;;582.74;3049.0;2784.0;265.0
3915;Diesel;2017 november;668.0;860.0;820.0;;40.0;891.0;1400.0;;316.0;668.0;99.0;;;99.0;569.0;;;;;568.77;2784.0;2467.0;316.0
3916;Diesel;2017 december;578.0;987.0;906.0;;81.0;514.0;1119.0;;197.0;578.0;65.0;;;65.0;513.0;;;;;513.39;2467.0;2270.0;197.0
3917;Diesel;2017 4e kwartaal;1895.0;2868.0;2608.0;;260.0;1988.0;3740.0;;779.0;1895.0;230.0;;;230.0;1665.0;;;;;1664.9;3049.0;2270.0;779.0
3918;Diesel;2018 januari;700.0;1151.0;1123.0;;28.0;1113.0;809.0;;-755.0;700.0;191.0;;;191.0;509.0;;;;;508.88;2270.0;3026.0;-755.0
3919;Diesel;2018 februari;716.0;995.0;966.0;;29.0;638.0;841.0;;-75.0;716.0;208.0;;;208.0;508.0;0.0;;;;508.06;3026.0;3101.0;-75.0
3920;Diesel;2018 maart;633.0;1002.0;891.0;;111.0;251.0;1306.0;;687.0;633.0;43.0;;;43.0;590.0;0.0;;;;589.89;3101.0;2414.0;687.0
3921;Diesel;2018 1e kwartaal;2050.0;3148.0;2980.0;;168.0;2002.0;2956.0;;-144.0;2050.0;443.0;;;443.0;1607.0;0.0;;;;1606.83;2270.0;2414.0;-144.0
3922;Diesel;2018 april;738.0;1365.0;1290.0;;75.0;270.0;1396.0;;499.0;738.0;193.0;;;193.0;545.0;0.0;;;;545.18;2414.0;1915.0;499.0
3923;Diesel;2018 mei;634.0;1126.0;1008.0;;118.0;341.0;1079.0;;246.0;634.0;42.0;;;42.0;592.0;0.0;;;;591.87;1915.0;1669.0;246.0
3924;Diesel;2018 juni;614.0;1029.0;943.0;;87.0;218.0;641.0;;8.0;614.0;46.0;2.0;;45.0;568.0;0.0;;;;567.78;1669.0;1661.0;8.0
3925;Diesel;2018 2e kwartaal;1986.0;3520.0;3241.0;;280.0;829.0;3117.0;;754.0;1986.0;281.0;2.0;;279.0;1705.0;0.0;;;;1704.83;2414.0;1661.0;754.0
3926;Diesel;2018 juli;611.0;1206.0;1139.0;;66.0;650.0;1015.0;;-230.0;611.0;34.0;;;34.0;577.0;0.0;;;;577.13;1661.0;1891.0;-230.0
3927;Diesel;2018 augustus;583.0;1303.0;1232.0;;71.0;690.0;915.0;;-496.0;583.0;55.0;;;55.0;528.0;0.0;;;;528.26;1891.0;2387.0;-496.0
3928;Diesel;2018 september;612.0;1179.0;1134.0;;45.0;699.0;1113.0;;-153.0;612.0;60.0;19.0;;41.0;552.0;;;;;552.2;2387.0;2540.0;-153.0
3929;Diesel;2018 3e kwartaal;1806.0;3688.0;3505.0;;182.0;2039.0;3042.0;;-879.0;1806.0;149.0;19.0;;130.0;1658.0;0.0;;;;1657.59;1661.0;2540.0;-879.0
3930;Diesel;2018 oktober;688.0;1149.0;1118.0;;31.0;782.0;1588.0;;344.0;688.0;121.0;20.0;;101.0;567.0;;;;;566.76;2540.0;2195.0;344.0
3931;Diesel;2018 november;715.0;1121.0;1088.0;;32.0;395.0;1425.0;;625.0;715.0;126.0;17.0;;109.0;589.0;;;;;589.12;2195.0;1571.0;625.0
3932;Diesel;2018 december;580.0;1637.0;1508.0;;129.0;448.0;1206.0;;-299.0;580.0;59.0;;;59.0;521.0;0.0;;;;521.06;1571.0;1870.0;-299.0
3933;Diesel;2018 4e kwartaal;1983.0;3906.0;3714.0;;192.0;1625.0;4218.0;;670.0;1983.0;306.0;37.0;;269.0;1677.0;0.0;;;;1676.94;2540.0;1870.0;670.0
3934;Diesel;2019 januari;671.0;1220.0;1202.0;;18.0;817.0;1235.0;;-131.0;671.0;139.0;;;139.0;532.0;0.0;;;;531.83;1870.0;2001.0;-131.0
3935;Diesel;2019 februari;575.0;1199.0;1057.0;;142.0;952.0;1494.0;;-81.0;575.0;59.0;;;59.0;516.0;0.0;;;;516.15;2001.0;2082.0;-81.0
3936;Diesel;2019 maart;627.0;1508.0;1468.0;;40.0;830.0;1527.0;;-184.0;627.0;79.0;;;79.0;548.0;0.0;;;;547.77;2082.0;2266.0;-184.0
