ID;Geslacht;Leeftijd;Gemeenten;Perioden;TotaleBevolking100_1;NederlandseAchtergrond_2;NederlandseAchtergrondRelatief_3;TotaalMetMigratieachtergrond_4;TotaalMetMigratieachtergrondRelatief_5;TotaalWesterseMigratieachtergrond_6;WesterseMigratieachtergrondRelatief_7;EuropeseUnieExclNederlandseAcht_8;EUExclNedAchtergrondRelatief_9;Belgie_10;BelgieRelatief_11;Duitsland_12;DuitslandRelatief_13;Indonesie_14;IndonesieRelatief_15;TotaalNietWesterseMigratieachtergrond_16;NietWesterseMigratieachtergrondRel_17;Marokko_18;MarokkoRelatief_19;VoormaligeNederlandseAntillenAruba_20;VoormNedAntillenArubaRelatief_21;Suriname_22;SurinameRelatief_23;Turkije_24;TurkijeRelatief_25;GrenswijzigingenPer1Januari_26;TotaalHuishoudens_27;Eenpersoonshuishoudens_28;TotaalMeerpersoonshuishoudens_29;MeerpersoonshuishoudensZonderKinderen_30;MeerpersoonshuishoudensMetKinderen_31;TotaalNietGehuwdeParen_32;NietGehuwdPaarZonderKinderen_33;NietGehuwdPaarMetKinderen_34;TotaalGehuwdeParen_35;GehuwdPaarZonderKinderen_36;GehuwdPaarMetKinderen_37;Eenouderhuishoudens_38;OverigeHuishoudens_39;GemiddeldAantalPersonenPerHuishouden_40;TotaalLevendGeborenKinderen100_41;NederlandseAchtergrond_42;NederlandseAchtergrondRelatief_43;TotaalMetMigratieachtergrond_44;TotaalMetMigratieachtergrondRelatief_45;TotaalWesterseMigratieachtergrond_46;WesterseMigratieachtergrondRelatief_47;EuropeseUnie_48;EuropeseUnieRelatief_49;Belgie_50;BelgieRelatief_51;Duitsland_52;DuitslandRelatief_53;Indonesie_54;IndonesieRelatief_55;TotaalNietWesterseMigratieachtergrond_56;NietWesterseMigAchtergrondRelatief_57;Marokko_58;MarokkoRelatief_59;VoormaligeNederlandseAntillenAruba_60;VoormNedAntillenArubaRelatief_61;Suriname_62;SurinameRelatief_63;Turkije_64;TurkijeRelatief_65;Overledenen_66;Geboorteoverschot_67;BinnenGemeentenVerhuisdePersonen_68;TotaalGevestigdePersonen_69;Immigratie_70;UitAndereGemeente_71;TotaalVertrokkenPersonenInclusief_72;TotaalVertrokkenPersonenExclusie_73;EmigratieInclusiefAdministratieveC_74;EmigratieExclusiefAdministratieveC_75;NaarAndereGemeente_76;MigratiesaldoInclusiefAdministratie_77;MigratiesaldoExclusiefAdministratie_78;SaldoAdministratieveCorrecties_79;AdministratieveOpnemingen_80;AdministratieveAfvoeringen_81;TotaleBevolkingsgroei_82;TotaleBevolkingsgroeiRelatief_83;TotaleBevolkingOp31December_84
7542;Totaal mannen en vrouwen;9 jaar;Almere;2018;2648.0;1291.0;48.8;1357.0;51.2;235.0;8.9;141.0;5.3;9.0;0.3;18.0;0.7;30.0;1.1;1122.0;42.4;219.0;8.3;86.0;3.2;329.0;12.4;62.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;204.0;108.0;29.0;79.0;69.0;67.0;17.0;15.0;52.0;39.0;41.0;-2.0;1.0;3.0;74.0;27.9;2722.0
7543;Totaal mannen en vrouwen;9 jaar;Almere;2019;2722.0;1382.0;50.8;1340.0;49.2;279.0;10.2;177.0;6.5;16.0;0.6;24.0;0.9;31.0;1.1;1061.0;39.0;170.0;6.2;93.0;3.4;297.0;10.9;50.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;177.0;125.0;36.0;89.0;86.0;83.0;18.0;15.0;68.0;39.0;42.0;-3.0;0.0;3.0;10.0;3.7;2732.0
7544;Totaal mannen en vrouwen;9 jaar;Almere;2020;2732.0;1310.0;48.0;1422.0;52.0;266.0;9.7;166.0;6.1;14.0;0.5;23.0;0.8;31.0;1.1;1156.0;42.3;184.0;6.7;104.0;3.8;339.0;12.4;44.0;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;201.0;109.0;22.0;87.0;88.0;89.0;12.0;13.0;76.0;21.0;20.0;1.0;2.0;1.0;-71.0;-26.0;2661.0
7545;Totaal mannen en vrouwen;9 jaar;Almere;2021;2661.0;1336.0;50.2;1325.0;49.8;257.0;9.7;148.0;5.6;15.0;0.6;24.0;0.9;16.0;0.6;1068.0;40.1;153.0;5.7;88.0;3.3;292.0;11.0;53.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7546;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7547;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7548;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7549;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7550;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7551;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7552;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7553;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7554;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7555;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7556;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7557;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7558;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7559;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2014;1330.0;1051.0;79.0;279.0;21.0;91.0;6.8;64.0;4.8;7.0;0.5;16.0;1.2;5.0;0.4;188.0;14.1;78.0;5.9;7.0;0.5;14.0;1.1;15.0;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;51.0;29.0;6.0;23.0;13.0;14.0;4.0;5.0;9.0;16.0;15.0;1.0;2.0;1.0;-88.0;-66.2;1242.0
7561;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2015;1242.0;971.0;78.2;271.0;21.8;78.0;6.3;58.0;4.7;3.0;0.2;11.0;0.9;9.0;0.7;193.0;15.5;51.0;4.1;16.0;1.3;18.0;1.4;21.0;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;59.0;27.0;9.0;18.0;16.0;16.0;3.0;3.0;13.0;11.0;11.0;0.0;0.0;0.0;-31.0;-25.0;1211.0
7562;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2016;1211.0;939.0;77.5;272.0;22.5;92.0;7.6;68.0;5.6;4.0;0.3;11.0;0.9;5.0;0.4;180.0;14.9;56.0;4.6;15.0;1.2;11.0;0.9;12.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;81.0;25.0;7.0;18.0;23.0;23.0;3.0;3.0;20.0;2.0;2.0;0.0;0.0;0.0;55.0;45.4;1266.0
7563;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2017;1266.0;1000.0;79.0;266.0;21.0;89.0;7.0;62.0;4.9;4.0;0.3;14.0;1.1;12.0;0.9;177.0;14.0;65.0;5.1;10.0;0.8;19.0;1.5;13.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;73.0;37.0;3.0;34.0;25.0;24.0;3.0;2.0;22.0;12.0;13.0;-1.0;0.0;1.0;40.0;31.6;1306.0
7564;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2018;1306.0;1005.0;77.0;301.0;23.0;100.0;7.7;82.0;6.3;2.0;0.2;17.0;1.3;5.0;0.4;201.0;15.4;58.0;4.4;11.0;0.8;20.0;1.5;12.0;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;85.0;31.0;5.0;26.0;34.0;33.0;6.0;5.0;28.0;-3.0;-2.0;-1.0;0.0;1.0;-48.0;-36.8;1258.0
7565;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2019;1258.0;986.0;78.4;272.0;21.6;84.0;6.7;66.0;5.2;4.0;0.3;10.0;0.8;5.0;0.4;188.0;14.9;58.0;4.6;8.0;0.6;12.0;1.0;13.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;67.0;31.0;8.0;23.0;27.0;26.0;3.0;2.0;24.0;4.0;5.0;-1.0;0.0;1.0;77.0;61.2;1335.0
7566;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2020;1335.0;1034.0;77.5;301.0;22.5;106.0;7.9;80.0;6.0;7.0;0.5;12.0;0.9;5.0;0.4;195.0;14.6;61.0;4.6;8.0;0.6;14.0;1.0;11.0;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;84.0;35.0;6.0;29.0;24.0;23.0;2.0;1.0;22.0;11.0;12.0;-1.0;0.0;1.0;-34.0;-25.5;1301.0
7567;Totaal mannen en vrouwen;9 jaar;Alphen aan den Rijn;2021;1301.0;1011.0;77.7;290.0;22.3;91.0;7.0;52.0;4.0;2.0;0.2;6.0;0.5;3.0;0.2;199.0;15.3;62.0;4.8;12.0;0.9;10.0;0.8;14.0;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7568;Totaal mannen en vrouwen;9 jaar;Amersfoort;2000;1645.0;1225.0;74.5;420.0;25.5;102.0;6.2;41.0;2.5;3.0;0.2;14.0;0.9;32.0;1.9;318.0;19.3;68.0;4.1;38.0;2.3;23.0;1.4;87.0;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;94.0;44.0;15.0;29.0;42.0;41.0;5.0;4.0;37.0;2.0;3.0;-1.0;0.0;1.0;21.0;12.8;1666.0
7569;Totaal mannen en vrouwen;9 jaar;Amersfoort;2001;1666.0;1220.0;73.2;446.0;26.8;121.0;7.3;40.0;2.4;7.0;0.4;13.0;0.8;36.0;2.2;325.0;19.5;70.0;4.2;24.0;1.4;20.0;1.2;104.0;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;83.0;50.0;15.0;35.0;53.0;52.0;12.0;11.0;41.0;-3.0;-2.0;-1.0;0.0;1.0;2.0;1.2;1668.0
7570;Totaal mannen en vrouwen;9 jaar;Amersfoort;2002;1668.0;1234.0;74.0;434.0;26.0;95.0;5.7;35.0;2.1;5.0;0.3;16.0;1.0;33.0;2.0;339.0;20.3;70.0;4.2;30.0;1.8;29.0;1.7;113.0;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;84.0;45.0;6.0;39.0;51.0;49.0;9.0;7.0;42.0;-6.0;-4.0;-2.0;0.0;2.0;1.0;0.6;1669.0
7571;Totaal mannen en vrouwen;9 jaar;Amersfoort;2003;1669.0;1264.0;75.7;405.0;24.3;94.0;5.6;41.0;2.5;6.0;0.4;16.0;1.0;21.0;1.3;311.0;18.6;68.0;4.1;37.0;2.2;23.0;1.4;102.0;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;89.0;48.0;4.0;44.0;50.0;47.0;11.0;8.0;39.0;-2.0;1.0;-3.0;0.0;3.0;106.0;63.5;1775.0
7572;Totaal mannen en vrouwen;9 jaar;Amersfoort;2004;1775.0;1326.0;74.7;449.0;25.3;116.0;6.5;48.0;2.7;7.0;0.4;18.0;1.0;26.0;1.5;333.0;18.8;68.0;3.8;29.0;1.6;15.0;0.8;117.0;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;94.0;41.0;6.0;35.0;34.0;34.0;7.0;7.0;27.0;7.0;7.0;0.0;0.0;0.0;-32.0;-18.0;1743.0
7573;Totaal mannen en vrouwen;9 jaar;Amersfoort;2005;1743.0;1304.0;74.8;439.0;25.2;110.0;6.3;51.0;2.9;9.0;0.5;17.0;1.0;28.0;1.6;329.0;18.9;70.0;4.0;43.0;2.5;19.0;1.1;91.0;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;109.0;53.0;17.0;36.0;51.0;48.0;13.0;10.0;38.0;2.0;5.0;-3.0;0.0;3.0;41.0;23.5;1784.0
7574;Totaal mannen en vrouwen;9 jaar;Amersfoort;2006;1784.0;1358.0;76.1;426.0;23.9;104.0;5.8;50.0;2.8;7.0;0.4;14.0;0.8;18.0;1.0;322.0;18.0;71.0;4.0;17.0;1.0;24.0;1.3;99.0;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;122.0;61.0;16.0;45.0;63.0;61.0;17.0;15.0;46.0;-2.0;0.0;-2.0;1.0;3.0;130.0;72.9;1914.0
7575;Totaal mannen en vrouwen;9 jaar;Amersfoort;2007;1914.0;1435.0;75.0;479.0;25.0;116.0;6.1;59.0;3.1;11.0;0.6;23.0;1.2;26.0;1.4;363.0;19.0;77.0;4.0;30.0;1.6;26.0;1.4;117.0;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;99.0;46.0;12.0;34.0;63.0;62.0;11.0;10.0;52.0;-17.0;-16.0;-1.0;1.0;2.0;6.0;3.1;1920.0
7576;Totaal mannen en vrouwen;9 jaar;Amersfoort;2008;1920.0;1457.0;75.9;463.0;24.1;130.0;6.8;64.0;3.3;8.0;0.4;23.0;1.2;26.0;1.4;333.0;17.3;74.0;3.9;28.0;1.5;21.0;1.1;114.0;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;112.0;58.0;16.0;42.0;67.0;68.0;10.0;11.0;57.0;-9.0;-10.0;1.0;2.0;1.0;127.0;66.1;2047.0
7577;Totaal mannen en vrouwen;9 jaar;Amersfoort;2009;2047.0;1566.0;76.5;481.0;23.5;125.0;6.1;72.0;3.5;6.0;0.3;24.0;1.2;13.0;0.6;356.0;17.4;87.0;4.3;19.0;0.9;29.0;1.4;98.0;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;103.0;58.0;23.0;35.0;50.0;49.0;6.0;5.0;44.0;8.0;9.0;-1.0;0.0;1.0;2.0;1.0;2049.0
7578;Totaal mannen en vrouwen;9 jaar;Amersfoort;2010;2049.0;1515.0;73.9;534.0;26.1;133.0;6.5;71.0;3.5;8.0;0.4;28.0;1.4;22.0;1.1;401.0;19.6;98.0;4.8;25.0;1.2;24.0;1.2;130.0;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;97.0;47.0;18.0;29.0;55.0;52.0;12.0;9.0;43.0;-8.0;-5.0;-3.0;0.0;3.0;66.0;32.2;2115.0
7579;Totaal mannen en vrouwen;9 jaar;Amersfoort;2011;2115.0;1544.0;73.0;571.0;27.0;118.0;5.6;60.0;2.8;4.0;0.2;27.0;1.3;23.0;1.1;453.0;21.4;121.0;5.7;25.0;1.2;32.0;1.5;139.0;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;73.0;35.0;9.0;26.0;43.0;42.0;13.0;12.0;30.0;-8.0;-7.0;-1.0;1.0;2.0;-97.0;-45.9;2018.0
7580;Totaal mannen en vrouwen;9 jaar;Amersfoort;2012;2018.0;1516.0;75.1;502.0;24.9;130.0;6.4;81.0;4.0;8.0;0.4;38.0;1.9;11.0;0.5;372.0;18.4;80.0;4.0;36.0;1.8;29.0;1.4;101.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;75.0;45.0;7.0;38.0;48.0;46.0;10.0;8.0;38.0;-3.0;-1.0;-2.0;1.0;3.0;4.0;2.0;2022.0
7581;Totaal mannen en vrouwen;9 jaar;Amersfoort;2013;2022.0;1510.0;74.7;512.0;25.3;116.0;5.7;70.0;3.5;11.0;0.5;23.0;1.1;13.0;0.6;396.0;19.6;105.0;5.2;19.0;0.9;24.0;1.2;111.0;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;89.0;29.0;4.0;25.0;36.0;34.0;8.0;6.0;28.0;-7.0;-5.0;-2.0;1.0;3.0;56.0;27.7;2078.0
7582;Totaal mannen en vrouwen;9 jaar;Amersfoort;2014;2078.0;1517.0;73.0;561.0;27.0;139.0;6.7;84.0;4.0;13.0;0.6;30.0;1.4;20.0;1.0;422.0;20.3;112.0;5.4;16.0;0.8;30.0;1.4;106.0;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;80.0;33.0;6.0;27.0;37.0;37.0;9.0;9.0;28.0;-4.0;-4.0;0.0;1.0;1.0;-48.0;-23.1;2030.0
7583;Totaal mannen en vrouwen;9 jaar;Amersfoort;2015;2030.0;1481.0;73.0;549.0;27.0;144.0;7.1;83.0;4.1;6.0;0.3;23.0;1.1;18.0;0.9;405.0;20.0;117.0;5.8;24.0;1.2;15.0;0.7;102.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;83.0;33.0;9.0;24.0;57.0;56.0;14.0;13.0;43.0;-24.0;-23.0;-1.0;0.0;1.0;-69.0;-34.0;1961.0
7584;Totaal mannen en vrouwen;9 jaar;Amersfoort;2016;1961.0;1465.0;74.7;496.0;25.3;123.0;6.3;72.0;3.7;8.0;0.4;27.0;1.4;9.0;0.5;373.0;19.0;83.0;4.2;13.0;0.7;17.0;0.9;103.0;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;125.0;30.0;7.0;23.0;49.0;47.0;12.0;10.0;37.0;-19.0;-17.0;-2.0;0.0;2.0;149.0;76.0;2110.0
7585;Totaal mannen en vrouwen;9 jaar;Amersfoort;2017;2110.0;1521.0;72.1;589.0;27.9;140.0;6.6;81.0;3.8;8.0;0.4;20.0;0.9;11.0;0.5;449.0;21.3;122.0;5.8;25.0;1.2;22.0;1.0;94.0;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;121.0;43.0;14.0;29.0;63.0;61.0;13.0;11.0;50.0;-20.0;-18.0;-2.0;1.0;3.0;-93.0;-44.1;2017.0
7586;Totaal mannen en vrouwen;9 jaar;Amersfoort;2018;2017.0;1485.0;73.6;532.0;26.4;128.0;6.3;82.0;4.1;10.0;0.5;28.0;1.4;11.0;0.5;404.0;20.0;118.0;5.9;27.0;1.3;22.0;1.1;68.0;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;131.0;34.0;7.0;27.0;53.0;51.0;5.0;3.0;48.0;-19.0;-17.0;-2.0;1.0;3.0;19.0;9.4;2036.0
7587;Totaal mannen en vrouwen;9 jaar;Amersfoort;2019;2036.0;1488.0;73.1;548.0;26.9;145.0;7.1;84.0;4.1;9.0;0.4;26.0;1.3;11.0;0.5;403.0;19.8;102.0;5.0;23.0;1.1;16.0;0.8;82.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;126.0;50.0;11.0;39.0;41.0;38.0;9.0;6.0;32.0;9.0;12.0;-3.0;0.0;3.0;-52.0;-25.5;1984.0
7588;Totaal mannen en vrouwen;9 jaar;Amersfoort;2020;1984.0;1376.0;69.4;608.0;30.6;169.0;8.5;104.0;5.2;11.0;0.6;33.0;1.7;11.0;0.6;439.0;22.1;113.0;5.7;26.0;1.3;24.0;1.2;79.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;102.0;35.0;3.0;32.0;50.0;50.0;3.0;3.0;47.0;-15.0;-15.0;0.0;0.0;0.0;5.0;2.5;1989.0
7589;Totaal mannen en vrouwen;9 jaar;Amersfoort;2021;1989.0;1461.0;73.5;528.0;26.5;124.0;6.2;65.0;3.3;9.0;0.5;13.0;0.7;14.0;0.7;404.0;20.3;106.0;5.3;20.0;1.0;16.0;0.8;70.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7590;Totaal mannen en vrouwen;9 jaar;Amsterdam;2000;7512.0;2575.0;34.3;4937.0;65.7;642.0;8.5;321.0;4.3;25.0;0.3;63.0;0.8;135.0;1.8;4295.0;57.2;1283.0;17.1;191.0;2.5;1262.0;16.8;708.0;9.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;482.0;217.0;137.0;80.0;323.0;260.0;99.0;36.0;224.0;-106.0;-43.0;-63.0;13.0;76.0;-209.0;-27.8;7303.0
7591;Totaal mannen en vrouwen;9 jaar;Amsterdam;2001;7303.0;2540.0;34.8;4763.0;65.2;614.0;8.4;318.0;4.4;29.0;0.4;64.0;0.9;102.0;1.4;4149.0;56.8;1221.0;16.7;170.0;2.3;1172.0;16.0;740.0;10.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;438.0;193.0;120.0;73.0;253.0;233.0;58.0;38.0;195.0;-60.0;-40.0;-20.0;14.0;34.0;222.0;30.4;7525.0
7592;Totaal mannen en vrouwen;9 jaar;Amsterdam;2002;7525.0;2526.0;33.6;4999.0;66.4;626.0;8.3;325.0;4.3;28.0;0.4;58.0;0.8;109.0;1.4;4373.0;58.1;1295.0;17.2;191.0;2.5;1146.0;15.2;763.0;10.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;497.0;169.0;98.0;71.0;256.0;241.0;52.0;37.0;204.0;-87.0;-72.0;-15.0;14.0;29.0;-218.0;-29.0;7307.0
7593;Totaal mannen en vrouwen;9 jaar;Amsterdam;2003;7307.0;2457.0;33.6;4850.0;66.4;636.0;8.7;307.0;4.2;35.0;0.5;55.0;0.8;118.0;1.6;4214.0;57.7;1227.0;16.8;180.0;2.5;1139.0;15.6;712.0;9.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;454.0;145.0;78.0;67.0;305.0;277.0;73.0;45.0;232.0;-160.0;-132.0;-28.0;11.0;39.0;-147.0;-20.1;7160.0
7594;Totaal mannen en vrouwen;9 jaar;Amsterdam;2004;7160.0;2387.0;33.3;4773.0;66.7;635.0;8.9;338.0;4.7;33.0;0.5;65.0;0.9;80.0;1.1;4138.0;57.8;1217.0;17.0;177.0;2.5;1011.0;14.1;756.0;10.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;431.0;153.0;78.0;75.0;272.0;259.0;75.0;62.0;197.0;-119.0;-106.0;-13.0;14.0;27.0;-314.0;-43.9;6846.0
7595;Totaal mannen en vrouwen;9 jaar;Amsterdam;2005;6846.0;2292.0;33.5;4554.0;66.5;623.0;9.1;366.0;5.3;28.0;0.4;53.0;0.8;71.0;1.0;3931.0;57.4;1169.0;17.1;151.0;2.2;974.0;14.2;627.0;9.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;438.0;135.0;75.0;60.0;326.0;288.0;117.0;79.0;209.0;-191.0;-153.0;-38.0;16.0;54.0;143.0;20.9;6989.0
7596;Totaal mannen en vrouwen;9 jaar;Amsterdam;2006;6989.0;2353.0;33.7;4636.0;66.3;607.0;8.7;347.0;5.0;32.0;0.5;77.0;1.1;67.0;1.0;4029.0;57.6;1227.0;17.6;159.0;2.3;902.0;12.9;703.0;10.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;551.0;165.0;87.0;78.0;281.0;255.0;114.0;88.0;167.0;-116.0;-90.0;-26.0;20.0;46.0;149.0;21.3;7138.0
7597;Totaal mannen en vrouwen;9 jaar;Amsterdam;2007;7138.0;2367.0;33.2;4771.0;66.8;630.0;8.8;375.0;5.3;31.0;0.4;81.0;1.1;75.0;1.1;4141.0;58.0;1285.0;18.0;145.0;2.0;952.0;13.3;703.0;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;526.0;178.0;88.0;90.0;292.0;252.0;124.0;84.0;168.0;-114.0;-74.0;-40.0;18.0;58.0;90.0;12.6;7228.0
7598;Totaal mannen en vrouwen;9 jaar;Amsterdam;2008;7228.0;2502.0;34.6;4726.0;65.4;630.0;8.7;378.0;5.2;30.0;0.4;60.0;0.8;67.0;0.9;4096.0;56.7;1257.0;17.4;144.0;2.0;865.0;12.0;726.0;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;494.0;170.0;95.0;75.0;268.0;238.0;115.0;85.0;153.0;-98.0;-68.0;-30.0;18.0;48.0;89.0;12.3;7317.0
