ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
917;6311 Laad-, los- en overslagbedrijven;2005;310.0;10.5;9.8;9.4;8.7;1834.0;1815.0;19.0;1645.0;486.0;476.0;103.0;580.0;11.0;35.0;50.0;484.0;189.0;-24.0;-8.0;4.0;161.0
918;6312 Opslagbedrijven;2000;585.0;12.7;11.3;10.4;9.8;1685.0;1648.0;37.0;1508.0;313.0;374.0;139.0;682.0;17.0;54.0;41.0;570.0;177.0;-44.0;-3.0;36.0;166.0
919;6312 Opslagbedrijven;2001;600.0;13.1;12.2;10.7;10.0;1824.0;1762.0;62.0;1603.0;355.0;410.0;156.0;681.0;20.0;56.0;44.0;561.0;221.0;-34.0;3.0;-51.0;139.0
920;6312 Opslagbedrijven;2002;600.0;13.5;12.7;11.2;10.5;2013.0;1953.0;60.0;1797.0;430.0;472.0;175.0;719.0;19.0;52.0;54.0;594.0;216.0;-12.0;-5.0;18.0;217.0
921;6312 Opslagbedrijven;2003;545.0;13.5;12.4;11.4;10.4;2016.0;1958.0;58.0;1872.0;327.0;502.0;192.0;850.0;16.0;54.0;77.0;703.0;145.0;-12.0;-4.0;21.0;149.0
922;6312 Opslagbedrijven;2004;530.0;15.6;14.1;12.9;11.6;2406.0;2350.0;57.0;2265.0;603.0;576.0;208.0;878.0;26.0;66.0;72.0;714.0;141.0;-11.0;18.0;1.0;150.0
923;6312 Opslagbedrijven;2005;565.0;15.3;12.9;11.8;10.7;2563.0;2512.0;50.0;2325.0;625.0;578.0;201.0;922.0;30.0;75.0;68.0;749.0;237.0;-24.0;-3.0;-16.0;195.0
924;632 Overige diensten voor het vervoer;2000;885.0;13.7;12.8;11.2;10.5;2595.0;1804.0;791.0;1997.0;126.0;502.0;319.0;1050.0;38.0;18.0;181.0;813.0;597.0;-191.0;-43.0;-4.0;358.0
925;632 Overige diensten voor het vervoer;2001;755.0;15.0;14.1;12.5;11.7;2987.0;1948.0;1039.0;2245.0;131.0;572.0;320.0;1222.0;42.0;18.0;172.0;990.0;742.0;-225.0;-125.0;-30.0;363.0
926;632 Overige diensten voor het vervoer;2002;845.0;16.7;15.6;14.1;13.2;3016.0;2015.0;1001.0;2438.0;95.0;664.0;324.0;1355.0;47.0;19.0;196.0;1093.0;578.0;-191.0;-10.0;-26.0;351.0
927;632 Overige diensten voor het vervoer;2003;720.0;18.5;17.0;15.3;14.0;3309.0;2194.0;1115.0;2632.0;118.0;709.0;378.0;1427.0;40.0;21.0;261.0;1105.0;678.0;-158.0;-9.0;-33.0;478.0
928;632 Overige diensten voor het vervoer;2004;690.0;17.5;16.1;14.6;13.3;3458.0;2376.0;1082.0;2812.0;108.0;740.0;452.0;1512.0;60.0;27.0;294.0;1131.0;646.0;-191.0;-72.0;30.0;412.0
929;632 Overige diensten voor het vervoer;2005;735.0;17.8;16.2;14.9;13.6;3748.0;2588.0;1160.0;3010.0;127.0;741.0;474.0;1669.0;65.0;29.0;308.0;1267.0;738.0;-186.0;-44.0;6.0;514.0
930;6321 Ov. diensten voor vervoer over land;2000;425.0;5.9;5.4;5.2;4.7;1010.0;275.0;735.0;883.0;11.0;184.0;92.0;596.0;6.0;3.0;26.0;561.0;127.0;-129.0;23.0;13.0;35.0
931;6321 Ov. diensten voor vervoer over land;2001;430.0;6.8;6.2;6.1;5.5;1309.0;309.0;1001.0;1014.0;6.0;213.0;89.0;706.0;6.0;3.0;30.0;667.0;296.0;-126.0;-105.0;-22.0;41.0
932;6321 Ov. diensten voor vervoer over land;2002;430.0;7.3;6.7;6.4;5.9;1316.0;356.0;959.0;1140.0;32.0;235.0;92.0;782.0;6.0;3.0;41.0;732.0;176.0;-129.0;-4.0;-12.0;31.0
933;6321 Ov. diensten voor vervoer over land;2003;400.0;8.3;7.4;6.7;6.1;1444.0;389.0;1055.0;1237.0;27.0;245.0;121.0;844.0;8.0;5.0;49.0;782.0;207.0;-137.0;-1.0;-12.0;58.0
934;6321 Ov. diensten voor vervoer over land;2004;390.0;7.2;6.4;6.1;5.5;1513.0;487.0;1026.0;1322.0;46.0;248.0;158.0;870.0;23.0;9.0;85.0;753.0;191.0;-126.0;0.0;-2.0;63.0
935;6321 Ov. diensten voor vervoer over land;2005;405.0;7.6;6.7;6.4;5.7;1693.0;583.0;1110.0;1475.0;43.0;257.0;162.0;1013.0;26.0;10.0;51.0;926.0;218.0;-133.0;-7.0;2.0;81.0
936;6322 Ov. diensten v. vervoer over water;2000;420.0;4.1;4.0;2.6;2.5;784.0;765.0;19.0;497.0;103.0;129.0;98.0;167.0;19.0;3.0;35.0;110.0;287.0;-73.0;-26.0;-9.0;179.0
937;6322 Ov. diensten v. vervoer over water;2001;280.0;4.3;4.2;2.9;2.9;854.0;843.0;11.0;582.0;113.0;161.0;108.0;200.0;22.0;3.0;32.0;143.0;272.0;-68.0;-23.0;-8.0;173.0
938;6322 Ov. diensten v. vervoer over water;2002;370.0;4.3;4.1;3.1;3.0;762.0;752.0;10.0;515.0;42.0;178.0;102.0;193.0;26.0;3.0;21.0;143.0;247.0;-75.0;-5.0;-14.0;153.0
939;6322 Ov. diensten v. vervoer over water;2003;270.0;4.1;4.0;2.8;2.8;805.0;784.0;21.0;541.0;76.0;176.0;104.0;185.0;20.0;3.0;25.0;137.0;264.0;-68.0;-9.0;-20.0;167.0
940;6322 Ov. diensten v. vervoer over water;2004;250.0;4.1;4.0;2.9;2.8;822.0;793.0;29.0;583.0;42.0;185.0;127.0;229.0;18.0;2.0;20.0;189.0;239.0;-71.0;-65.0;34.0;137.0
941;6322 Ov. diensten v. vervoer over water;2005;280.0;4.0;3.9;2.9;2.9;860.0;832.0;28.0;575.0;63.0;199.0;124.0;190.0;17.0;3.0;25.0;145.0;284.0;-64.0;-23.0;12.0;209.0
942;6323 Luchthavens,diensten tbv luchtvaart;2000;40.0;3.6;3.4;3.4;3.2;801.0;764.0;37.0;618.0;13.0;188.0;129.0;288.0;13.0;12.0;120.0;143.0;183.0;11.0;-41.0;-8.0;145.0
943;6323 Luchthavens,diensten tbv luchtvaart;2001;45.0;3.9;3.7;3.5;3.3;823.0;796.0;27.0;649.0;12.0;198.0;123.0;317.0;14.0;13.0;110.0;180.0;175.0;-30.0;3.0;1.0;148.0
944;6323 Luchthavens,diensten tbv luchtvaart;2002;45.0;5.1;4.8;4.6;4.3;938.0;907.0;31.0;782.0;21.0;251.0;130.0;380.0;15.0;12.0;134.0;219.0;156.0;12.0;0.0;0.0;167.0
945;6323 Luchthavens,diensten tbv luchtvaart;2003;45.0;6.1;5.5;5.8;5.1;1061.0;1021.0;39.0;854.0;15.0;288.0;153.0;398.0;12.0;13.0;186.0;187.0;206.0;47.0;1.0;0.0;254.0
946;6323 Luchthavens,diensten tbv luchtvaart;2004;50.0;6.2;5.7;5.6;5.0;1123.0;1096.0;27.0;907.0;20.0;307.0;167.0;413.0;19.0;15.0;189.0;190.0;216.0;6.0;-8.0;-2.0;212.0
947;6323 Luchthavens,diensten tbv luchtvaart;2005;50.0;6.2;5.6;5.6;5.0;1195.0;1173.0;22.0;960.0;22.0;285.0;188.0;465.0;22.0;15.0;232.0;196.0;236.0;11.0;-14.0;-9.0;224.0
948;633 Reis/informatiebureaus tbv toerisme;2000;2245.0;22.6;18.4;20.1;16.5;4209.0;4155.0;54.0;4121.0;2907.0;486.0;62.0;666.0;262.0;7.0;52.0;345.0;89.0;15.0;-3.0;-8.0;92.0
949;633 Reis/informatiebureaus tbv toerisme;2001;2370.0;24.1;19.7;21.5;17.6;4445.0;4376.0;69.0;4336.0;3130.0;499.0;68.0;638.0;279.0;8.0;51.0;300.0;110.0;16.0;-3.0;2.0;124.0
950;633 Reis/informatiebureaus tbv toerisme;2002;2340.0;24.1;20.0;21.2;17.3;4522.0;4466.0;56.0;4395.0;3084.0;534.0;64.0;713.0;306.0;8.0;58.0;341.0;127.0;12.0;-1.0;-2.0;135.0
951;633 Reis/informatiebureaus tbv toerisme;2003;2160.0;24.7;20.0;22.5;17.9;4390.0;4337.0;53.0;4324.0;2929.0;571.0;87.0;737.0;314.0;10.0;62.0;351.0;66.0;0.0;-2.0;-18.0;46.0
952;633 Reis/informatiebureaus tbv toerisme;2004;2160.0;23.9;19.5;21.7;17.5;4582.0;4522.0;59.0;4511.0;3234.0;529.0;68.0;680.0;315.0;7.0;64.0;294.0;71.0;16.0;-5.0;6.0;88.0
953;633 Reis/informatiebureaus tbv toerisme;2005;2355.0;24.6;19.5;22.1;17.3;4780.0;4717.0;63.0;4686.0;3385.0;527.0;88.0;687.0;327.0;8.0;63.0;289.0;94.0;3.0;0.0;5.0;102.0
954;"634 Expediteurs,bevrachters; weging e.d.";2000;2005.0;30.9;28.9;27.4;25.5;5530.0;5446.0;84.0;5250.0;3098.0;1010.0;125.0;1016.0;63.0;16.0;116.0;821.0;281.0;-6.0;-7.0;-29.0;239.0
955;"634 Expediteurs,bevrachters; weging e.d.";2001;2100.0;32.9;30.5;29.1;26.8;6545.0;6487.0;58.0;6286.0;3960.0;1089.0;138.0;1098.0;63.0;17.0;134.0;884.0;259.0;-26.0;-14.0;-13.0;207.0
956;"634 Expediteurs,bevrachters; weging e.d.";2002;2095.0;31.9;29.5;28.1;25.9;7051.0;6972.0;79.0;6729.0;4344.0;1053.0;153.0;1179.0;67.0;20.0;139.0;953.0;322.0;-58.0;-17.0;11.0;258.0
957;"634 Expediteurs,bevrachters; weging e.d.";2003;1825.0;32.5;29.6;28.1;25.5;7422.0;7381.0;41.0;7068.0;4722.0;1060.0;167.0;1119.0;69.0;19.0;143.0;888.0;354.0;-51.0;0.0;-9.0;293.0
958;"634 Expediteurs,bevrachters; weging e.d.";2004;1820.0;34.0;31.2;29.0;26.5;8860.0;8810.0;50.0;8282.0;5519.0;1162.0;193.0;1408.0;124.0;25.0;133.0;1126.0;578.0;-57.0;-6.0;-4.0;511.0
959;"634 Expediteurs,bevrachters; weging e.d.";2005;1955.0;35.1;31.9;29.4;26.8;9818.0;9737.0;81.0;9249.0;6552.0;1196.0;167.0;1334.0;83.0;26.0;130.0;1095.0;569.0;-27.0;-3.0;-3.0;536.0
960;64 Post en telecommunicatie;2000;3000.0;152.9;117.8;126.8;99.2;19626.0;19023.0;603.0;19246.0;3051.0;4286.0;3117.0;8793.0;856.0;72.0;1711.0;6154.0;380.0;-2151.0;260.0;2281.0;770.0
961;64 Post en telecommunicatie;2001;3360.0;156.5;124.2;135.6;103.9;21919.0;20912.0;1008.0;21541.0;3855.0;4765.0;3967.0;8955.0;1027.0;78.0;2085.0;5765.0;379.0;-8964.0;-904.0;-1319.0;-10809.0
962;64 Post en telecommunicatie;2002;2960.0;149.2;114.7;130.5;98.0;23595.0;22981.0;614.0;23160.0;4672.0;4693.0;5615.0;8180.0;898.0;86.0;2694.0;4502.0;435.0;-10902.0;-201.0;289.0;-10379.0
963;64 Post en telecommunicatie;2003;3265.0;146.1;107.8;129.3;93.7;23814.0;23000.0;813.0;19325.0;4491.0;4203.0;3581.0;7050.0;925.0;89.0;2796.0;3240.0;4489.0;-843.0;-66.0;-722.0;2859.0
964;64 Post en telecommunicatie;2004;3595.0;132.9;96.5;119.1;85.5;22978.0;22703.0;275.0;18977.0;4490.0;4009.0;3098.0;7381.0;917.0;91.0;3387.0;2986.0;4001.0;457.0;-24.0;-15.0;4419.0
965;64 Post en telecommunicatie;2005;3650.0;130.7;96.9;113.5;84.5;23280.0;22919.0;361.0;19374.0;4577.0;3964.0;3236.0;7596.0;1058.0;103.0;3253.0;3182.0;3906.0;501.0;-92.0;-79.0;4236.0
966;641 Post- en koeriersdiensten;2000;2225.0;;;;;;;;;;;;;;;;;;;;;
967;641 Post- en koeriersdiensten;2001;2235.0;;;;;;;;;;;;;;;;;;;;;
968;641 Post- en koeriersdiensten;2002;1860.0;;;;;;;;;;;;;;;;;;;;;
969;641 Post- en koeriersdiensten;2003;2065.0;;;;;;;;;;;;;;;;;;;;;
970;641 Post- en koeriersdiensten;2004;2210.0;;;;;;;;;;;;;;;;;;;;;
971;641 Post- en koeriersdiensten;2005;2350.0;;;;;;;;;;;;;;;;;;;;;
972;6411 Nationale postdiensten;2000;70.0;;;;;;;;;;;;;;;;;;;;;
973;6411 Nationale postdiensten;2001;60.0;;;;;;;;;;;;;;;;;;;;;
974;6411 Nationale postdiensten;2002;50.0;;;;;;;;;;;;;;;;;;;;;
975;6411 Nationale postdiensten;2003;45.0;;;;;;;;;;;;;;;;;;;;;
976;6411 Nationale postdiensten;2004;45.0;;;;;;;;;;;;;;;;;;;;;
977;6411 Nationale postdiensten;2005;45.0;;;;;;;;;;;;;;;;;;;;;
978;6412 Lokale post- en koeriersdiensten;2000;2155.0;15.9;12.7;13.5;10.5;1283.0;1279.0;4.0;1273.0;440.0;362.0;49.0;422.0;17.0;3.0;22.0;380.0;10.0;-90.0;0.0;-1.0;-81.0
979;6412 Lokale post- en koeriersdiensten;2001;2175.0;16.5;14.2;13.8;11.6;1316.0;1312.0;4.0;1312.0;458.0;381.0;61.0;413.0;20.0;2.0;17.0;374.0;4.0;-113.0;-7.0;0.0;-115.0
980;6412 Lokale post- en koeriersdiensten;2002;1810.0;15.8;13.3;12.7;10.3;1344.0;1342.0;2.0;1335.0;477.0;366.0;69.0;423.0;12.0;3.0;21.0;387.0;10.0;-98.0;-1.0;-35.0;-125.0
981;6412 Lokale post- en koeriersdiensten;2003;2020.0;15.3;13.0;12.3;10.1;1402.0;1363.0;39.0;1294.0;486.0;353.0;59.0;396.0;11.0;4.0;16.0;365.0;108.0;-71.0;0.0;-51.0;-14.0
982;6412 Lokale post- en koeriersdiensten;2004;2160.0;16.7;13.7;13.7;11.0;1823.0;1820.0;3.0;1716.0;642.0;461.0;53.0;561.0;18.0;3.0;31.0;509.0;107.0;-11.0;-28.0;-11.0;57.0
983;6412 Lokale post- en koeriersdiensten;2005;2310.0;17.7;14.8;13.4;10.6;1951.0;1923.0;27.0;1787.0;710.0;446.0;59.0;572.0;18.0;4.0;30.0;520.0;164.0;-17.0;-19.0;11.0;138.0
984;642 Telecommunicatiebedrijven;2000;780.0;;;;;;;;;;;;;;;;;;;;;
985;642 Telecommunicatiebedrijven;2001;1125.0;;;;;;;;;;;;;;;;;;;;;
986;642 Telecommunicatiebedrijven;2002;1100.0;;;;;;;;;;;;;;;;;;;;;
987;642 Telecommunicatiebedrijven;2003;1200.0;;;;;;;;;;;;;;;;;;;;;
988;642 Telecommunicatiebedrijven;2004;1385.0;;;;;;;;;;;;;;;;;;;;;
989;642 Telecommunicatiebedrijven;2005;1300.0;;;;;;;;;;;;;;;;;;;;;
990;71 Verhuur van roerende goederen;2000;4345.0;;;;18.5;6602.0;;;6030.0;;601.0;;;;14.0;;;572.0;;;;424.0
991;71 Verhuur van roerende goederen;2001;4315.0;;23.5;;19.0;7565.0;7512.0;53.0;6928.0;3220.0;651.0;2332.0;724.0;96.0;14.0;80.0;534.0;638.0;;;;385.0
992;71 Verhuur van roerende goederen;2002;4460.0;;23.5;;18.4;8225.0;8155.0;70.0;7727.0;3654.0;650.0;2625.0;798.0;106.0;15.0;123.0;554.0;498.0;;;;426.0
993;71 Verhuur van roerende goederen;2003;4260.0;;23.4;;18.3;7777.0;7709.0;69.0;7281.0;3056.0;705.0;2748.0;772.0;105.0;15.0;96.0;556.0;497.0;;;;316.0
994;71 Verhuur van roerende goederen;2004;4715.0;;22.7;;17.7;7572.0;7490.0;83.0;7056.0;3182.0;702.0;2379.0;793.0;104.0;16.0;93.0;580.0;517.0;;;;395.0
995;71 Verhuur van roerende goederen;2005;4470.0;;22.8;;18.5;7549.0;7428.0;121.0;6868.0;3017.0;716.0;2366.0;769.0;102.0;16.0;100.0;551.0;681.0;;;;606.0
996;711 Verhuur van personenauto's;2000;410.0;;;;;;;;;;;;;;;;;;;;;
997;711 Verhuur van personenauto's;2001;425.0;;6.9;;6.3;5135.0;5105.0;30.0;4827.0;2426.0;241.0;1888.0;272.0;46.0;3.0;36.0;187.0;308.0;;;;131.0
998;711 Verhuur van personenauto's;2002;470.0;;6.2;;5.7;5000.0;4956.0;44.0;4707.0;2328.0;227.0;1906.0;246.0;39.0;3.0;33.0;171.0;292.0;;;;287.0
999;711 Verhuur van personenauto's;2003;415.0;;;;;;;;;;;;;;;;;;;;;
1000;711 Verhuur van personenauto's;2004;425.0;;;;;;;;;;;;;;;;;;;;;
1001;711 Verhuur van personenauto's;2005;395.0;;;;;;;;;;;;;;;;;;;;;
1002;7110a Verhuur van transportmiddelen;2000;840.0;;;;;;;;;;;;;;;;;;;;;
1003;7110a Verhuur van transportmiddelen;2001;835.0;;;;;;;;;;;;;;;;;;;;;
1004;7110a Verhuur van transportmiddelen;2002;905.0;;;;;;;;;;;;;;;;;;;;;
1005;7110a Verhuur van transportmiddelen;2003;815.0;;7.2;;6.3;5769.0;5739.0;30.0;5480.0;2368.0;301.0;2489.0;322.0;46.0;4.0;58.0;214.0;289.0;;;;137.0
1006;7110a Verhuur van transportmiddelen;2004;825.0;;7.4;;6.4;5399.0;5353.0;46.0;5142.0;2430.0;297.0;2079.0;336.0;47.0;4.0;50.0;235.0;256.0;;;;181.0
1007;7110a Verhuur van transportmiddelen;2005;770.0;;6.4;;5.7;5258.0;5182.0;76.0;4840.0;2224.0;283.0;2040.0;293.0;45.0;4.0;52.0;192.0;417.0;;;;369.0
1008;712/713 Verhuur transp. en mach.;2000;1415.0;;;;;;;;;;;;;;;;;;;;;
1009;712/713 Verhuur transp. en mach.;2001;1425.0;;7.4;;6.0;1346.0;1329.0;17.0;1191.0;487.0;211.0;246.0;247.0;27.0;4.0;27.0;189.0;155.0;;;;109.0
1010;712/713 Verhuur transp. en mach.;2002;1580.0;;;;;;;;;;;;;;;;;;;;;
1011;712/713 Verhuur transp. en mach.;2003;1525.0;;;;;;;;;;;;;;;;;;;;;
1012;712/713 Verhuur transp. en mach.;2004;1685.0;;;;;;;;;;;;;;;;;;;;;
1013;712/713 Verhuur transp. en mach.;2005;1615.0;;;;;;;;;;;;;;;;;;;;;
1014;713  Verhuur van machines en werktuigen;2000;985.0;;;;;;;;;;;;;;;;;;;;;
1015;713  Verhuur van machines en werktuigen;2001;1015.0;;;;;;;;;;;;;;;;;;;;;
1016;713  Verhuur van machines en werktuigen;2002;1145.0;;;;;;;;;;;;;;;;;;;;;
1017;713  Verhuur van machines en werktuigen;2003;1125.0;;;;;;;;;;;;;;;;;;;;;
1018;713  Verhuur van machines en werktuigen;2004;1285.0;;6.6;;5.3;1086.0;1077.0;9.0;947.0;366.0;206.0;138.0;237.0;32.0;5.0;21.0;179.0;139.0;;;;123.0
1019;713  Verhuur van machines en werktuigen;2005;1240.0;;7.4;;6.2;1098.0;1084.0;13.0;957.0;348.0;233.0;134.0;242.0;33.0;4.0;26.0;179.0;140.0;;;;132.0
1020;714 Verhuur v. overige roerende goederen;2000;2520.0;;;;;;;;;;;;;;;;;;;;;
1021;714 Verhuur v. overige roerende goederen;2001;2460.0;;9.2;;6.8;1084.0;1078.0;7.0;909.0;308.0;198.0;198.0;205.0;23.0;7.0;17.0;158.0;175.0;;;;146.0
1022;714 Verhuur v. overige roerende goederen;2002;2410.0;;;;;;;;;;;;;;;;;;;;;
1023;714 Verhuur v. overige roerende goederen;2003;2325.0;;9.7;;7.0;1036.0;1026.0;11.0;907.0;308.0;209.0;138.0;252.0;31.0;7.0;22.0;192.0;130.0;;;;111.0
1024;714 Verhuur v. overige roerende goederen;2004;2600.0;;8.7;;6.1;1088.0;1060.0;28.0;966.0;386.0;198.0;161.0;221.0;26.0;7.0;23.0;165.0;121.0;;;;91.0
1025;714 Verhuur v. overige roerende goederen;2005;2465.0;;8.9;;6.5;1194.0;1161.0;32.0;1070.0;445.0;200.0;193.0;232.0;25.0;8.0;22.0;177.0;123.0;;;;105.0
1026;72 Computerservice,informatietechnologie;2000;14020.0;;;;;;;;;;;;;;;;;;;;;
1027;72 Computerservice,informatietechnologie;2001;16770.0;;139.2;;124.1;14492.0;14385.0;107.0;13288.0;3669.0;5412.0;542.0;3661.0;357.0;30.0;346.0;2928.0;1204.0;;;;1001.0
1028;72 Computerservice,informatietechnologie;2002;17560.0;;123.0;;105.1;13368.0;13232.0;136.0;12183.0;2771.0;5249.0;487.0;3676.0;292.0;26.0;330.0;3028.0;1184.0;;;;1037.0
1029;72 Computerservice,informatietechnologie;2003;17790.0;;116.1;;99.7;13213.0;13074.0;139.0;12150.0;2690.0;5329.0;500.0;3631.0;258.0;34.0;391.0;2948.0;1063.0;;;;1081.0
1030;72 Computerservice,informatietechnologie;2004;18495.0;;109.9;;95.4;13710.0;13551.0;158.0;12577.0;;5240.0;391.0;3430.0;310.0;26.0;245.0;2849.0;1132.0;;;;1059.0
1031;72 Computerservice,informatietechnologie;2005;17630.0;;123.8;;105.2;15559.0;15348.0;211.0;13860.0;3805.0;5791.0;482.0;3782.0;346.0;40.0;344.0;3052.0;1699.0;;;;1795.0
1032;"721 Automatiseringsadv.bur;systeemhuizen";2000;;;;;;;;;;;;;;;;;;;;;;
1033;"721 Automatiseringsadv.bur;systeemhuizen";2001;;;40.4;;34.0;4116.0;4078.0;37.0;3741.0;1076.0;1495.0;135.0;1032.0;100.0;9.0;89.0;834.0;375.0;;;;383.0
1034;"721 Automatiseringsadv.bur;systeemhuizen";2002;;;;;;;;;;;;;;;;;;;;;;
1035;"721 Automatiseringsadv.bur;systeemhuizen";2003;;;;;;;;;;;;;;;;;;;;;;
1036;"721 Automatiseringsadv.bur;systeemhuizen";2004;215.0;;;;;;;;;;;;;;;;;;;;;
1037;"721 Automatiseringsadv.bur;systeemhuizen";2005;495.0;;;;;;;;;;;;;;;;;;;;;
1038;7220a Computerservices,geen adviesverlen;2000;;;;;;;;;;;;;;;;;;;;;;
1039;7220a Computerservices,geen adviesverlen;2001;;;98.7;;90.2;10377.0;10307.0;69.0;9547.0;2593.0;3916.0;409.0;2630.0;257.0;20.0;258.0;2095.0;830.0;;;;617.0
1040;7220a Computerservices,geen adviesverlen;2002;;;;;;;;;;;;;;;;;;;;;;
1041;7220a Computerservices,geen adviesverlen;2003;;;;;;;;;;;;;;;;;;;;;;
1042;7220a Computerservices,geen adviesverlen;2004;18285.0;;;;;;;;;;;;;;;;;;;;;
1043;7220a Computerservices,geen adviesverlen;2005;17130.0;;;;;;;;;;;;;;;;;;;;;
1044;73 Speur- en ontwikkelingswerk;2000;1720.0;31.5;28.3;28.6;26.0;3617.0;3303.0;314.0;3498.0;1004.0;1287.0;118.0;1088.0;138.0;26.0;129.0;795.0;119.0;34.0;-10.0;12.0;156.0
1045;73 Speur- en ontwikkelingswerk;2001;1525.0;31.7;28.8;29.5;26.5;3506.0;3104.0;401.0;3402.0;848.0;1296.0;172.0;1085.0;213.0;27.0;151.0;694.0;104.0;-40.0;-66.0;23.0;21.0
1046;73 Speur- en ontwikkelingswerk;2002;1705.0;30.0;26.6;27.0;24.5;2995.0;2613.0;382.0;2912.0;532.0;1373.0;161.0;845.0;91.0;32.0;144.0;578.0;83.0;6.0;-78.0;-49.0;-38.0
1047;73 Speur- en ontwikkelingswerk;2003;1835.0;31.4;27.3;29.2;25.5;3095.0;2888.0;208.0;3007.0;561.0;1442.0;165.0;839.0;97.0;29.0;102.0;611.0;88.0;7.0;-2.0;1.0;94.0
1048;73 Speur- en ontwikkelingswerk;2004;1985.0;30.5;26.4;28.0;24.3;2947.0;2742.0;205.0;2899.0;530.0;1385.0;132.0;852.0;87.0;29.0;107.0;629.0;49.0;-7.0;-8.0;50.0;84.0
1049;73 Speur- en ontwikkelingswerk;2005;2115.0;29.0;26.0;28.0;25.0;3025.0;2794.0;231.0;2988.0;558.0;1439.0;129.0;862.0;106.0;26.0;121.0;609.0;37.0;22.0;0.0;52.0;111.0
1050;74 Overige zakelijke dienstverlening;2000;89460.0;;;;;;;;;;;;;;;;;;;;;
1051;74 Overige zakelijke dienstverlening;2001;91125.0;;;;;;;;;;;;;;;;;;;;;
1052;74 Overige zakelijke dienstverlening;2002;98535.0;;562.1;;539.8;58042.0;57355.0;687.0;51064.0;15357.0;20928.0;1858.0;12921.0;1210.0;192.0;1384.0;10135.0;6978.0;;;;6505.0
1053;74 Overige zakelijke dienstverlening;2003;101190.0;;552.0;;532.4;57708.0;57050.0;658.0;50956.0;15107.0;21324.0;1780.0;12745.0;1115.0;190.0;1403.0;10037.0;6740.0;;;;6379.0
1054;74 Overige zakelijke dienstverlening;2004;105860.0;;541.2;;519.8;59364.0;58669.0;695.0;52252.0;15886.0;21452.0;1663.0;13251.0;1193.0;202.0;1441.0;10415.0;7112.0;;;;6942.0
1055;74 Overige zakelijke dienstverlening;2005;110240.0;;567.9;;540.9;63703.0;62901.0;802.0;55506.0;17560.0;22475.0;1625.0;13846.0;1233.0;211.0;1436.0;10966.0;8197.0;;;;8067.0
1056;7411 Rechtskundige dienstverlening;2000;3575.0;;;;;;;;;;;;;;;;;;;;;
1057;7411 Rechtskundige dienstverlening;2001;3440.0;;;;;;;;;;;;;;;;;;;;;
1058;7411 Rechtskundige dienstverlening;2002;3150.0;;32.3;;27.2;3287.0;3252.0;35.0;2272.0;101.0;1187.0;120.0;864.0;54.0;15.0;81.0;714.0;1015.0;;;;982.0
1059;7411 Rechtskundige dienstverlening;2003;3195.0;;33.2;;29.8;3582.0;3544.0;38.0;2547.0;158.0;1329.0;126.0;934.0;67.0;16.0;87.0;764.0;1035.0;;;;998.0
1060;7411 Rechtskundige dienstverlening;2004;3195.0;;32.5;;28.8;3614.0;3580.0;34.0;2590.0;154.0;1346.0;127.0;963.0;62.0;17.0;93.0;791.0;1025.0;;;;1001.0
1061;7411 Rechtskundige dienstverlening;2005;3395.0;;33.0;;28.8;3886.0;3850.0;36.0;2842.0;206.0;1450.0;126.0;1060.0;70.0;18.0;101.0;871.0;1044.0;;;;1014.0
1062;7412 Accountants,boekhoudbur,belast.adv;2000;12830.0;;;;;;;;;;;;;;;;;;;;;
1063;7412 Accountants,boekhoudbur,belast.adv;2001;12395.0;;80.2;;67.0;6938.0;6872.0;66.0;5696.0;406.0;3079.0;300.0;1909.0;150.0;25.0;195.0;1539.0;1241.0;;;;1180.0
1064;7412 Accountants,boekhoudbur,belast.adv;2002;12620.0;;78.7;;65.3;6817.0;6763.0;54.0;5593.0;330.0;3078.0;313.0;1872.0;138.0;28.0;186.0;1520.0;1223.0;;;;1108.0
1065;7412 Accountants,boekhoudbur,belast.adv;2003;12635.0;;77.5;;64.2;6929.0;6873.0;56.0;5747.0;398.0;3175.0;304.0;1870.0;129.0;28.0;204.0;1509.0;1180.0;;;;1082.0
1066;7412 Accountants,boekhoudbur,belast.adv;2004;13095.0;;75.0;;64.1;7095.0;7044.0;51.0;5858.0;382.0;3210.0;290.0;1976.0;163.0;34.0;227.0;1552.0;1237.0;;;;1247.0
1067;7412 Accountants,boekhoudbur,belast.adv;2005;13480.0;;75.6;;62.6;7227.0;7156.0;71.0;5997.0;;3277.0;285.0;2010.0;149.0;34.0;226.0;1601.0;1230.0;;;;1179.0
