ID;Bedrijfstak;Landen;Perioden;Investeringsquote_1
8036;Horeca;Verenigde Staten;2002;9.2
8037;Horeca;Verenigde Staten;2003;10.0
8038;Horeca;Verenigde Staten;2004;8.9
8039;Horeca;Verenigde Staten;2005;9.0
8040;Horeca;Verenigde Staten;2006;
8041;Horeca;Zuid-Korea;1990;
8042;Horeca;Zuid-Korea;1991;
8043;Horeca;Zuid-Korea;1992;
8044;Horeca;Zuid-Korea;1993;
8045;Horeca;Zuid-Korea;1994;
8046;Horeca;Zuid-Korea;1995;
8047;Horeca;Zuid-Korea;1996;
8048;Horeca;Zuid-Korea;1997;
8049;Horeca;Zuid-Korea;1998;
8050;Horeca;Zuid-Korea;1999;
8051;Horeca;Zuid-Korea;2000;
8052;Horeca;Zuid-Korea;2001;
8053;Horeca;Zuid-Korea;2002;
8054;Horeca;Zuid-Korea;2003;
8055;Horeca;Zuid-Korea;2004;
8056;Horeca;Zuid-Korea;2005;
8057;Horeca;Zuid-Korea;2006;
8058;Horeca;Zweden;1990;
8059;Horeca;Zweden;1991;
8060;Horeca;Zweden;1992;
8061;Horeca;Zweden;1993;
8062;Horeca;Zweden;1994;
8063;Horeca;Zweden;1995;
8064;Horeca;Zweden;1996;
8065;Horeca;Zweden;1997;
8066;Horeca;Zweden;1998;
8067;Horeca;Zweden;1999;
8068;Horeca;Zweden;2000;
8069;Horeca;Zweden;2001;
8070;Horeca;Zweden;2002;
8071;Horeca;Zweden;2003;
8072;Horeca;Zweden;2004;
8073;Horeca;Zweden;2005;
8074;Horeca;Zweden;2006;
8075;Vervoer, opslag en communicatie;Australië;1990;50.2
8076;Vervoer, opslag en communicatie;Australië;1991;46.6
8077;Vervoer, opslag en communicatie;Australië;1992;51.3
8078;Vervoer, opslag en communicatie;Australië;1993;50.2
8079;Vervoer, opslag en communicatie;Australië;1994;54.7
8080;Vervoer, opslag en communicatie;Australië;1995;54.4
8081;Vervoer, opslag en communicatie;Australië;1996;55.1
8082;Vervoer, opslag en communicatie;Australië;1997;47.1
8083;Vervoer, opslag en communicatie;Australië;1998;49.1
8084;Vervoer, opslag en communicatie;Australië;1999;57.3
8085;Vervoer, opslag en communicatie;Australië;2000;50.5
8086;Vervoer, opslag en communicatie;Australië;2001;54.5
8087;Vervoer, opslag en communicatie;Australië;2002;61.2
8088;Vervoer, opslag en communicatie;Australië;2003;61.9
8089;Vervoer, opslag en communicatie;Australië;2004;61.4
8090;Vervoer, opslag en communicatie;Australië;2005;64.2
8091;Vervoer, opslag en communicatie;Australië;2006;
8092;Vervoer, opslag en communicatie;België;1990;
8093;Vervoer, opslag en communicatie;België;1991;
8094;Vervoer, opslag en communicatie;België;1992;
8095;Vervoer, opslag en communicatie;België;1993;
8096;Vervoer, opslag en communicatie;België;1994;
8097;Vervoer, opslag en communicatie;België;1995;36.3
8098;Vervoer, opslag en communicatie;België;1996;38.2
8099;Vervoer, opslag en communicatie;België;1997;37.6
8100;Vervoer, opslag en communicatie;België;1998;39.9
8101;Vervoer, opslag en communicatie;België;1999;39.6
8102;Vervoer, opslag en communicatie;België;2000;42.4
8103;Vervoer, opslag en communicatie;België;2001;38.3
8104;Vervoer, opslag en communicatie;België;2002;36.2
8105;Vervoer, opslag en communicatie;België;2003;32.6
8106;Vervoer, opslag en communicatie;België;2004;35.9
8107;Vervoer, opslag en communicatie;België;2005;36.6
8108;Vervoer, opslag en communicatie;België;2006;34.4
8109;Vervoer, opslag en communicatie;Canada;1990;22.1
8110;Vervoer, opslag en communicatie;Canada;1991;24.0
8111;Vervoer, opslag en communicatie;Canada;1992;23.9
8112;Vervoer, opslag en communicatie;Canada;1993;19.1
8113;Vervoer, opslag en communicatie;Canada;1994;19.4
8114;Vervoer, opslag en communicatie;Canada;1995;19.6
8115;Vervoer, opslag en communicatie;Canada;1996;21.2
8116;Vervoer, opslag en communicatie;Canada;1997;29.8
8117;Vervoer, opslag en communicatie;Canada;1998;35.9
8118;Vervoer, opslag en communicatie;Canada;1999;37.9
8119;Vervoer, opslag en communicatie;Canada;2000;34.5
8120;Vervoer, opslag en communicatie;Canada;2001;33.5
8121;Vervoer, opslag en communicatie;Canada;2002;
8122;Vervoer, opslag en communicatie;Canada;2003;
8123;Vervoer, opslag en communicatie;Canada;2004;
8124;Vervoer, opslag en communicatie;Canada;2005;
8125;Vervoer, opslag en communicatie;Canada;2006;
8126;Vervoer, opslag en communicatie;Denemarken;1990;
8127;Vervoer, opslag en communicatie;Denemarken;1991;
8128;Vervoer, opslag en communicatie;Denemarken;1992;
8129;Vervoer, opslag en communicatie;Denemarken;1993;42.9
8130;Vervoer, opslag en communicatie;Denemarken;1994;35.5
8131;Vervoer, opslag en communicatie;Denemarken;1995;42.0
8132;Vervoer, opslag en communicatie;Denemarken;1996;47.2
8133;Vervoer, opslag en communicatie;Denemarken;1997;42.7
8134;Vervoer, opslag en communicatie;Denemarken;1998;49.9
8135;Vervoer, opslag en communicatie;Denemarken;1999;41.7
8136;Vervoer, opslag en communicatie;Denemarken;2000;45.6
8137;Vervoer, opslag en communicatie;Denemarken;2001;46.2
8138;Vervoer, opslag en communicatie;Denemarken;2002;47.6
8139;Vervoer, opslag en communicatie;Denemarken;2003;40.7
8140;Vervoer, opslag en communicatie;Denemarken;2004;
8141;Vervoer, opslag en communicatie;Denemarken;2005;
8142;Vervoer, opslag en communicatie;Denemarken;2006;
8143;Vervoer, opslag en communicatie;Duitsland;1990;
8144;Vervoer, opslag en communicatie;Duitsland;1991;42.1
8145;Vervoer, opslag en communicatie;Duitsland;1992;43.0
8146;Vervoer, opslag en communicatie;Duitsland;1993;38.6
8147;Vervoer, opslag en communicatie;Duitsland;1994;34.6
8148;Vervoer, opslag en communicatie;Duitsland;1995;30.8
8149;Vervoer, opslag en communicatie;Duitsland;1996;29.2
8150;Vervoer, opslag en communicatie;Duitsland;1997;28.0
8151;Vervoer, opslag en communicatie;Duitsland;1998;26.3
8152;Vervoer, opslag en communicatie;Duitsland;1999;29.9
8153;Vervoer, opslag en communicatie;Duitsland;2000;29.7
8154;Vervoer, opslag en communicatie;Duitsland;2001;29.2
8155;Vervoer, opslag en communicatie;Duitsland;2002;27.5
8156;Vervoer, opslag en communicatie;Duitsland;2003;25.9
8157;Vervoer, opslag en communicatie;Duitsland;2004;28.2
8158;Vervoer, opslag en communicatie;Duitsland;2005;29.7
8159;Vervoer, opslag en communicatie;Duitsland;2006;29.8
8160;Vervoer, opslag en communicatie;Finland;1990;38.2
8161;Vervoer, opslag en communicatie;Finland;1991;30.8
8162;Vervoer, opslag en communicatie;Finland;1992;31.4
8163;Vervoer, opslag en communicatie;Finland;1993;29.5
8164;Vervoer, opslag en communicatie;Finland;1994;28.4
8165;Vervoer, opslag en communicatie;Finland;1995;29.9
8166;Vervoer, opslag en communicatie;Finland;1996;28.4
8167;Vervoer, opslag en communicatie;Finland;1997;30.7
8168;Vervoer, opslag en communicatie;Finland;1998;32.2
8169;Vervoer, opslag en communicatie;Finland;1999;30.4
8170;Vervoer, opslag en communicatie;Finland;2000;26.0
8171;Vervoer, opslag en communicatie;Finland;2001;25.4
8172;Vervoer, opslag en communicatie;Finland;2002;22.8
8173;Vervoer, opslag en communicatie;Finland;2003;23.0
8174;Vervoer, opslag en communicatie;Finland;2004;26.5
8175;Vervoer, opslag en communicatie;Finland;2005;24.9
8176;Vervoer, opslag en communicatie;Finland;2006;25.9
8177;Vervoer, opslag en communicatie;Frankrijk;1990;
8178;Vervoer, opslag en communicatie;Frankrijk;1991;
8179;Vervoer, opslag en communicatie;Frankrijk;1992;
8180;Vervoer, opslag en communicatie;Frankrijk;1993;
8181;Vervoer, opslag en communicatie;Frankrijk;1994;
8182;Vervoer, opslag en communicatie;Frankrijk;1995;
8183;Vervoer, opslag en communicatie;Frankrijk;1996;
8184;Vervoer, opslag en communicatie;Frankrijk;1997;
8185;Vervoer, opslag en communicatie;Frankrijk;1998;
8186;Vervoer, opslag en communicatie;Frankrijk;1999;26.5
8187;Vervoer, opslag en communicatie;Frankrijk;2000;23.6
8188;Vervoer, opslag en communicatie;Frankrijk;2001;26.1
8189;Vervoer, opslag en communicatie;Frankrijk;2002;24.1
8190;Vervoer, opslag en communicatie;Frankrijk;2003;20.5
8191;Vervoer, opslag en communicatie;Frankrijk;2004;21.7
8192;Vervoer, opslag en communicatie;Frankrijk;2005;23.1
8193;Vervoer, opslag en communicatie;Frankrijk;2006;23.7
8194;Vervoer, opslag en communicatie;Hongarije;1990;
8195;Vervoer, opslag en communicatie;Hongarije;1991;
8196;Vervoer, opslag en communicatie;Hongarije;1992;
8197;Vervoer, opslag en communicatie;Hongarije;1993;
8198;Vervoer, opslag en communicatie;Hongarije;1994;
8199;Vervoer, opslag en communicatie;Hongarije;1995;
8200;Vervoer, opslag en communicatie;Hongarije;1996;
8201;Vervoer, opslag en communicatie;Hongarije;1997;
8202;Vervoer, opslag en communicatie;Hongarije;1998;
8203;Vervoer, opslag en communicatie;Hongarije;1999;
8204;Vervoer, opslag en communicatie;Hongarije;2000;45.1
8205;Vervoer, opslag en communicatie;Hongarije;2001;35.8
8206;Vervoer, opslag en communicatie;Hongarije;2002;33.4
8207;Vervoer, opslag en communicatie;Hongarije;2003;31.4
8208;Vervoer, opslag en communicatie;Hongarije;2004;34.0
8209;Vervoer, opslag en communicatie;Hongarije;2005;40.5
8210;Vervoer, opslag en communicatie;Hongarije;2006;
8211;Vervoer, opslag en communicatie;Ierland;1990;
8212;Vervoer, opslag en communicatie;Ierland;1991;
8213;Vervoer, opslag en communicatie;Ierland;1992;
8214;Vervoer, opslag en communicatie;Ierland;1993;
8215;Vervoer, opslag en communicatie;Ierland;1994;
8216;Vervoer, opslag en communicatie;Ierland;1995;44.5
8217;Vervoer, opslag en communicatie;Ierland;1996;37.0
8218;Vervoer, opslag en communicatie;Ierland;1997;42.6
8219;Vervoer, opslag en communicatie;Ierland;1998;43.1
8220;Vervoer, opslag en communicatie;Ierland;1999;65.1
8221;Vervoer, opslag en communicatie;Ierland;2000;50.4
8222;Vervoer, opslag en communicatie;Ierland;2001;63.4
8223;Vervoer, opslag en communicatie;Ierland;2002;71.9
8224;Vervoer, opslag en communicatie;Ierland;2003;56.7
8225;Vervoer, opslag en communicatie;Ierland;2004;64.0
8226;Vervoer, opslag en communicatie;Ierland;2005;67.0
8227;Vervoer, opslag en communicatie;Ierland;2006;58.7
8228;Vervoer, opslag en communicatie;Italië;1990;42.9
8229;Vervoer, opslag en communicatie;Italië;1991;41.3
8230;Vervoer, opslag en communicatie;Italië;1992;40.9
8231;Vervoer, opslag en communicatie;Italië;1993;32.3
8232;Vervoer, opslag en communicatie;Italië;1994;31.8
8233;Vervoer, opslag en communicatie;Italië;1995;31.3
8234;Vervoer, opslag en communicatie;Italië;1996;31.5
8235;Vervoer, opslag en communicatie;Italië;1997;34.5
8236;Vervoer, opslag en communicatie;Italië;1998;32.6
8237;Vervoer, opslag en communicatie;Italië;1999;35.8
8238;Vervoer, opslag en communicatie;Italië;2000;36.4
8239;Vervoer, opslag en communicatie;Italië;2001;34.4
8240;Vervoer, opslag en communicatie;Italië;2002;35.5
8241;Vervoer, opslag en communicatie;Italië;2003;37.4
8242;Vervoer, opslag en communicatie;Italië;2004;39.4
8243;Vervoer, opslag en communicatie;Italië;2005;39.1
8244;Vervoer, opslag en communicatie;Italië;2006;40.6
8245;Vervoer, opslag en communicatie;Nederland;1990;37.1
8246;Vervoer, opslag en communicatie;Nederland;1991;37.0
8247;Vervoer, opslag en communicatie;Nederland;1992;34.4
8248;Vervoer, opslag en communicatie;Nederland;1993;29.1
8249;Vervoer, opslag en communicatie;Nederland;1994;32.2
8250;Vervoer, opslag en communicatie;Nederland;1995;33.9
8251;Vervoer, opslag en communicatie;Nederland;1996;31.8
8252;Vervoer, opslag en communicatie;Nederland;1997;32.1
8253;Vervoer, opslag en communicatie;Nederland;1998;34.7
8254;Vervoer, opslag en communicatie;Nederland;1999;44.5
8255;Vervoer, opslag en communicatie;Nederland;2000;43.6
8256;Vervoer, opslag en communicatie;Nederland;2001;36.6
8257;Vervoer, opslag en communicatie;Nederland;2002;26.7
8258;Vervoer, opslag en communicatie;Nederland;2003;26.3
8259;Vervoer, opslag en communicatie;Nederland;2004;23.1
8260;Vervoer, opslag en communicatie;Nederland;2005;24.1
8261;Vervoer, opslag en communicatie;Nederland;2006;26.8
8262;Vervoer, opslag en communicatie;Oostenrijk;1990;42.6
8263;Vervoer, opslag en communicatie;Oostenrijk;1991;41.5
8264;Vervoer, opslag en communicatie;Oostenrijk;1992;38.0
8265;Vervoer, opslag en communicatie;Oostenrijk;1993;36.2
8266;Vervoer, opslag en communicatie;Oostenrijk;1994;33.3
8267;Vervoer, opslag en communicatie;Oostenrijk;1995;33.5
8268;Vervoer, opslag en communicatie;Oostenrijk;1996;30.9
8269;Vervoer, opslag en communicatie;Oostenrijk;1997;34.5
8270;Vervoer, opslag en communicatie;Oostenrijk;1998;39.1
8271;Vervoer, opslag en communicatie;Oostenrijk;1999;42.3
8272;Vervoer, opslag en communicatie;Oostenrijk;2000;49.8
8273;Vervoer, opslag en communicatie;Oostenrijk;2001;41.6
8274;Vervoer, opslag en communicatie;Oostenrijk;2002;35.8
8275;Vervoer, opslag en communicatie;Oostenrijk;2003;40.3
8276;Vervoer, opslag en communicatie;Oostenrijk;2004;47.2
8277;Vervoer, opslag en communicatie;Oostenrijk;2005;40.5
8278;Vervoer, opslag en communicatie;Oostenrijk;2006;37.7
8279;Vervoer, opslag en communicatie;Polen;1990;
8280;Vervoer, opslag en communicatie;Polen;1991;
8281;Vervoer, opslag en communicatie;Polen;1992;
8282;Vervoer, opslag en communicatie;Polen;1993;
8283;Vervoer, opslag en communicatie;Polen;1994;
8284;Vervoer, opslag en communicatie;Polen;1995;29.3
8285;Vervoer, opslag en communicatie;Polen;1996;37.0
8286;Vervoer, opslag en communicatie;Polen;1997;42.6
8287;Vervoer, opslag en communicatie;Polen;1998;43.5
8288;Vervoer, opslag en communicatie;Polen;1999;43.4
8289;Vervoer, opslag en communicatie;Polen;2000;43.3
8290;Vervoer, opslag en communicatie;Polen;2001;35.8
8291;Vervoer, opslag en communicatie;Polen;2002;26.7
8292;Vervoer, opslag en communicatie;Polen;2003;24.6
8293;Vervoer, opslag en communicatie;Polen;2004;22.9
8294;Vervoer, opslag en communicatie;Polen;2005;24.0
8295;Vervoer, opslag en communicatie;Polen;2006;
8296;Vervoer, opslag en communicatie;Spanje;1990;
8297;Vervoer, opslag en communicatie;Spanje;1991;
8298;Vervoer, opslag en communicatie;Spanje;1992;
8299;Vervoer, opslag en communicatie;Spanje;1993;
8300;Vervoer, opslag en communicatie;Spanje;1994;
8301;Vervoer, opslag en communicatie;Spanje;1995;
8302;Vervoer, opslag en communicatie;Spanje;1996;
8303;Vervoer, opslag en communicatie;Spanje;1997;
8304;Vervoer, opslag en communicatie;Spanje;1998;
8305;Vervoer, opslag en communicatie;Spanje;1999;
8306;Vervoer, opslag en communicatie;Spanje;2000;57.8
8307;Vervoer, opslag en communicatie;Spanje;2001;53.3
8308;Vervoer, opslag en communicatie;Spanje;2002;52.9
8309;Vervoer, opslag en communicatie;Spanje;2003;52.9
8310;Vervoer, opslag en communicatie;Spanje;2004;
8311;Vervoer, opslag en communicatie;Spanje;2005;
8312;Vervoer, opslag en communicatie;Spanje;2006;
8313;Vervoer, opslag en communicatie;Tsjechië;1990;
8314;Vervoer, opslag en communicatie;Tsjechië;1991;
8315;Vervoer, opslag en communicatie;Tsjechië;1992;
8316;Vervoer, opslag en communicatie;Tsjechië;1993;
8317;Vervoer, opslag en communicatie;Tsjechië;1994;
8318;Vervoer, opslag en communicatie;Tsjechië;1995;37.3
8319;Vervoer, opslag en communicatie;Tsjechië;1996;51.4
8320;Vervoer, opslag en communicatie;Tsjechië;1997;57.0
8321;Vervoer, opslag en communicatie;Tsjechië;1998;53.5
8322;Vervoer, opslag en communicatie;Tsjechië;1999;50.7
8323;Vervoer, opslag en communicatie;Tsjechië;2000;59.1
8324;Vervoer, opslag en communicatie;Tsjechië;2001;58.2
8325;Vervoer, opslag en communicatie;Tsjechië;2002;41.6
8326;Vervoer, opslag en communicatie;Tsjechië;2003;39.7
8327;Vervoer, opslag en communicatie;Tsjechië;2004;44.5
8328;Vervoer, opslag en communicatie;Tsjechië;2005;53.4
8329;Vervoer, opslag en communicatie;Tsjechië;2006;50.5
8330;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1990;26.1
8331;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1991;22.4
8332;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1992;22.1
8333;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1993;23.0
8334;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1994;25.9
8335;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1995;25.1
8336;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1996;28.9
8337;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1997;34.5
8338;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1998;34.5
8339;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1999;37.3
8340;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2000;
8341;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2001;
8342;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2002;
8343;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2003;
8344;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2004;
8345;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2005;
8346;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2006;
8347;Vervoer, opslag en communicatie;Verenigde Staten;1990;21.5
8348;Vervoer, opslag en communicatie;Verenigde Staten;1991;20.5
8349;Vervoer, opslag en communicatie;Verenigde Staten;1992;22.1
8350;Vervoer, opslag en communicatie;Verenigde Staten;1993;22.4
8351;Vervoer, opslag en communicatie;Verenigde Staten;1994;23.5
8352;Vervoer, opslag en communicatie;Verenigde Staten;1995;25.5
8353;Vervoer, opslag en communicatie;Verenigde Staten;1996;27.3
8354;Vervoer, opslag en communicatie;Verenigde Staten;1997;28.4
8355;Vervoer, opslag en communicatie;Verenigde Staten;1998;30.2
8356;Vervoer, opslag en communicatie;Verenigde Staten;1999;31.1
8357;Vervoer, opslag en communicatie;Verenigde Staten;2000;35.1
8358;Vervoer, opslag en communicatie;Verenigde Staten;2001;31.1
8359;Vervoer, opslag en communicatie;Verenigde Staten;2002;21.9
8360;Vervoer, opslag en communicatie;Verenigde Staten;2003;19.3
8361;Vervoer, opslag en communicatie;Verenigde Staten;2004;19.5
8362;Vervoer, opslag en communicatie;Verenigde Staten;2005;20.9
8363;Vervoer, opslag en communicatie;Verenigde Staten;2006;
8364;Vervoer, opslag en communicatie;Zuid-Korea;1990;56.7
8365;Vervoer, opslag en communicatie;Zuid-Korea;1991;53.8
8366;Vervoer, opslag en communicatie;Zuid-Korea;1992;55.6
8367;Vervoer, opslag en communicatie;Zuid-Korea;1993;51.2
8368;Vervoer, opslag en communicatie;Zuid-Korea;1994;58.6
8369;Vervoer, opslag en communicatie;Zuid-Korea;1995;71.9
8370;Vervoer, opslag en communicatie;Zuid-Korea;1996;64.7
8371;Vervoer, opslag en communicatie;Zuid-Korea;1997;51.4
8372;Vervoer, opslag en communicatie;Zuid-Korea;1998;46.6
8373;Vervoer, opslag en communicatie;Zuid-Korea;1999;62.9
8374;Vervoer, opslag en communicatie;Zuid-Korea;2000;78.8
8375;Vervoer, opslag en communicatie;Zuid-Korea;2001;64.2
8376;Vervoer, opslag en communicatie;Zuid-Korea;2002;55.4
8377;Vervoer, opslag en communicatie;Zuid-Korea;2003;51.1
8378;Vervoer, opslag en communicatie;Zuid-Korea;2004;51.4
8379;Vervoer, opslag en communicatie;Zuid-Korea;2005;47.7
8380;Vervoer, opslag en communicatie;Zuid-Korea;2006;
8381;Vervoer, opslag en communicatie;Zweden;1990;
8382;Vervoer, opslag en communicatie;Zweden;1991;
8383;Vervoer, opslag en communicatie;Zweden;1992;
8384;Vervoer, opslag en communicatie;Zweden;1993;
8385;Vervoer, opslag en communicatie;Zweden;1994;
8386;Vervoer, opslag en communicatie;Zweden;1995;
8387;Vervoer, opslag en communicatie;Zweden;1996;
8388;Vervoer, opslag en communicatie;Zweden;1997;
8389;Vervoer, opslag en communicatie;Zweden;1998;
8390;Vervoer, opslag en communicatie;Zweden;1999;
8391;Vervoer, opslag en communicatie;Zweden;2000;
8392;Vervoer, opslag en communicatie;Zweden;2001;
8393;Vervoer, opslag en communicatie;Zweden;2002;
8394;Vervoer, opslag en communicatie;Zweden;2003;
8395;Vervoer, opslag en communicatie;Zweden;2004;
8396;Vervoer, opslag en communicatie;Zweden;2005;
8397;Vervoer, opslag en communicatie;Zweden;2006;
8398;Financiële instellingen;Australië;1990;28.7
8399;Financiële instellingen;Australië;1991;25.4
8400;Financiële instellingen;Australië;1992;20.8
8401;Financiële instellingen;Australië;1993;19.5
8402;Financiële instellingen;Australië;1994;19.5
8403;Financiële instellingen;Australië;1995;15.2
8404;Financiële instellingen;Australië;1996;16.9
8405;Financiële instellingen;Australië;1997;16.5
8406;Financiële instellingen;Australië;1998;18.6
8407;Financiële instellingen;Australië;1999;20.5
8408;Financiële instellingen;Australië;2000;19.3
8409;Financiële instellingen;Australië;2001;16.0
8410;Financiële instellingen;Australië;2002;16.2
8411;Financiële instellingen;Australië;2003;15.4
8412;Financiële instellingen;Australië;2004;14.8
8413;Financiële instellingen;Australië;2005;13.4
8414;Financiële instellingen;Australië;2006;
8415;Financiële instellingen;België;1990;
8416;Financiële instellingen;België;1991;
8417;Financiële instellingen;België;1992;
8418;Financiële instellingen;België;1993;
8419;Financiële instellingen;België;1994;
8420;Financiële instellingen;België;1995;12.6
8421;Financiële instellingen;België;1996;15.0
