ID;SamenstellingVanHetHuishouden;SoortWoonruimte;RegioS;Perioden;ParticuliereHuishoudens_1
7710;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2021;120320.0
7711;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2022;121290.0
7712;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2015;663225.0
7713;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2016;666925.0
7714;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2017;678560.0
7715;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2018;690655.0
7716;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2019;696360.0
7717;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2020;702210.0
7718;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2021;711110.0
7719;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Brabant (PV);2022;717675.0
7720;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2015;306305.0
7721;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2016;307315.0
7722;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2017;312775.0
7723;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2018;317045.0
7724;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2019;318205.0
7725;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2020;320170.0
7726;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2021;322695.0
7727;Totaal particulier huishouden;Eigendom: koopwoning totaal;Limburg (PV);2022;324450.0
7728;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2015;
7729;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2016;
7730;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2017;
7731;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2018;
7732;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2019;
7733;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2020;
7734;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2021;
7735;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (PV);2022;
7736;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2015;42835.0
7737;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2016;42855.0
7738;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2017;43580.0
7739;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2018;40545.0
7740;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2019;40520.0
7741;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2020;40710.0
7742;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2021;40955.0
7743;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Groningen (CR);2022;41160.0
7744;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2015;13220.0
7745;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2016;13145.0
7746;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2017;13165.0
7747;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2018;13220.0
7748;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2019;13175.0
7749;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2020;13040.0
7750;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2021;12975.0
7751;Totaal particulier huishouden;Eigendom: koopwoning totaal;Delfzijl en omgeving (CR);2022;12980.0
7752;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2015;92160.0
7753;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2016;92875.0
7754;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2017;94295.0
7755;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2018;99360.0
7756;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2019;99690.0
7757;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2020;100040.0
7758;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2021;101075.0
7759;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overig Groningen (CR);2022;101960.0
7760;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2015;87495.0
7761;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2016;87710.0
7762;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2017;88790.0
7763;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2018;88700.0
7764;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2019;88965.0
7765;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2020;89545.0
7766;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2021;90225.0
7767;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Friesland (CR);2022;90895.0
7768;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2015;38150.0
7769;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2016;38420.0
7770;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2017;39295.0
7771;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2018;41710.0
7772;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2019;41980.0
7773;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2020;42360.0
7774;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2021;42650.0
7775;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Friesland (CR);2022;42870.0
7776;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2015;51045.0
7777;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2016;51340.0
7778;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2017;52090.0
7779;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2018;53145.0
7780;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2019;53360.0
7781;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2020;53635.0
7782;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2021;54190.0
7783;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Friesland (CR);2022;54545.0
7784;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2015;55150.0
7785;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2016;55480.0
7786;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2017;56425.0
7787;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2018;57760.0
7788;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2019;58185.0
7789;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2020;58470.0
7790;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2021;59230.0
7791;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Drenthe (CR);2022;59635.0
7792;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2015;48335.0
7793;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2016;48290.0
7794;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2017;48435.0
7795;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2018;49295.0
7796;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2019;49525.0
7797;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2020;49765.0
7798;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2021;50295.0
7799;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidoost-Drenthe (CR);2022;50650.0
7800;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2015;36575.0
7801;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2016;36780.0
7802;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2017;37475.0
7803;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2018;38205.0
7804;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2019;38450.0
7805;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2020;38655.0
7806;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2021;39105.0
7807;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Drenthe (CR);2022;39445.0
7808;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2015;92955.0
7809;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2016;93835.0
7810;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2017;96065.0
7811;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2018;98660.0
7812;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2019;99740.0
7813;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2020;100880.0
7814;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2021;102155.0
7815;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Overijssel (CR);2022;103425.0
7816;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2015;39500.0
7817;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2016;39695.0
7818;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2017;40465.0
7819;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2018;41410.0
7820;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2019;41655.0
7821;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2020;42075.0
7822;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2021;42480.0
7823;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Overijssel (CR);2022;42975.0
7824;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2015;160025.0
7825;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2016;159805.0
7826;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2017;163645.0
7827;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2018;165370.0
7828;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2019;166355.0
7829;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2020;167295.0
7830;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2021;168990.0
7831;Totaal particulier huishouden;Eigendom: koopwoning totaal;Twente (CR);2022;170105.0
7832;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2015;173200.0
7833;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2016;174420.0
7834;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2017;178205.0
7835;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2018;181560.0
7836;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2019;184000.0
7837;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2020;186540.0
7838;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2021;189095.0
7839;Totaal particulier huishouden;Eigendom: koopwoning totaal;Veluwe (CR);2022;190785.0
7840;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2015;112375.0
7841;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2016;112850.0
7842;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2017;115080.0
7843;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2018;116575.0
7844;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2019;117175.0
7845;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2020;118255.0
7846;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2021;119310.0
7847;Totaal particulier huishouden;Eigendom: koopwoning totaal;Achterhoek (CR);2022;120155.0
7848;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2015;175595.0
7849;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2016;176220.0
7850;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2017;181005.0
7851;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2018;184890.0
7852;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2019;186300.0
7853;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2020;187605.0
7854;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2021;189770.0
7855;Totaal particulier huishouden;Eigendom: koopwoning totaal;Arnhem/Nijmegen (CR);2022;191555.0
7856;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2015;63050.0
7857;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2016;63325.0
7858;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2017;64375.0
7859;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2018;66620.0
7860;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2019;67630.0
7861;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2020;68630.0
7862;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2021;69540.0
7863;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuidwest-Gelderland (CR);2022;70310.0
7864;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2015;316465.0
7865;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2016;319960.0
7866;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2017;322560.0
7867;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2018;332580.0
7868;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2019;344275.0
7869;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2020;345960.0
7870;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2021;350065.0
7871;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (CR);2022;353760.0
7872;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2015;105100.0
7873;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2016;105785.0
7874;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2017;107445.0
7875;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2018;109770.0
7876;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2019;110380.0
7877;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2020;111400.0
7878;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2021;112575.0
7879;Totaal particulier huishouden;Eigendom: koopwoning totaal;Kop van Noord-Holland (CR);2022;113520.0
7880;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2015;69070.0
7881;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2016;69335.0
7882;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2017;71075.0
7883;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2018;72520.0
7884;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2019;72805.0
7885;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2020;73385.0
7886;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2021;74695.0
7887;Totaal particulier huishouden;Eigendom: koopwoning totaal;Alkmaar en omgeving (CR);2022;75500.0
7888;Totaal particulier huishouden;Eigendom: koopwoning totaal;IJmond (CR);2015;51340.0
7889;Totaal particulier huishouden;Eigendom: koopwoning totaal;IJmond (CR);2016;51960.0
7890;Totaal particulier huishouden;Eigendom: koopwoning totaal;IJmond (CR);2017;53410.0
7891;Totaal particulier huishouden;Eigendom: koopwoning totaal;IJmond (CR);2018;54265.0
7892;Totaal particulier huishouden;Eigendom: koopwoning totaal;IJmond (CR);2019;54685.0
7893;Totaal particulier huishouden;Eigendom: koopwoning totaal;IJmond (CR);2020;55030.0
