ID;Geslacht;Arbeidsmarktpositie;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoTotaal_1;UitstromersHoZonderDiploma_2;UitstromersHoMetDiploma_3
7509;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2011/'12;14560.0;0.0;14560.0
7510;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2012/'13;13810.0;0.0;13810.0
7511;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2013/'14;13170.0;0.0;13170.0
7512;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2006/'07;9610.0;0.0;9610.0
7513;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2007/'08;9570.0;0.0;9570.0
7514;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2008/'09;9180.0;0.0;9180.0
7515;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2009/'10;9450.0;0.0;9450.0
7516;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2010/'11;9720.0;0.0;9720.0
7517;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2011/'12;10450.0;0.0;10450.0
7518;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2012/'13;9380.0;0.0;9380.0
7519;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;3;2013/'14;9260.0;0.0;9260.0
7520;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2006/'07;1410.0;0.0;1410.0
7521;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2007/'08;1410.0;0.0;1410.0
7522;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2008/'09;1390.0;0.0;1390.0
7523;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2009/'10;1410.0;0.0;1410.0
7524;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2010/'11;1570.0;0.0;1570.0
7525;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2011/'12;1630.0;0.0;1630.0
7526;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2012/'13;1490.0;0.0;1490.0
7527;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;4;2013/'14;1490.0;0.0;1490.0
7528;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2006/'07;1920.0;0.0;1920.0
7529;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2007/'08;1800.0;0.0;1800.0
7530;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2008/'09;1780.0;0.0;1780.0
7531;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2009/'10;1720.0;0.0;1720.0
7532;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2010/'11;1700.0;0.0;1700.0
7533;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2011/'12;1730.0;0.0;1730.0
7534;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2012/'13;1490.0;0.0;1490.0
7535;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;5;2013/'14;1370.0;0.0;1370.0
7536;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2006/'07;3390.0;0.0;3390.0
7537;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2007/'08;3170.0;0.0;3170.0
7538;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2008/'09;3040.0;0.0;3040.0
7539;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2009/'10;2720.0;0.0;2720.0
7540;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2010/'11;2840.0;0.0;2840.0
7541;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2011/'12;2660.0;0.0;2660.0
7542;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2012/'13;2000.0;0.0;2000.0
7543;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;6;2013/'14;1830.0;0.0;1830.0
7544;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2006/'07;25590.0;0.0;25590.0
7545;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2007/'08;25180.0;0.0;25180.0
7546;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2008/'09;23780.0;0.0;23780.0
7547;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2009/'10;23810.0;0.0;23810.0
7548;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2010/'11;24630.0;0.0;24630.0
7549;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2011/'12;25880.0;0.0;25880.0
7550;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2012/'13;23660.0;0.0;23660.0
7551;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;7;2013/'14;22620.0;0.0;22620.0
7552;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2006/'07;2300.0;0.0;2300.0
7553;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2007/'08;2370.0;0.0;2370.0
7554;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2008/'09;2230.0;0.0;2230.0
7555;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2009/'10;2250.0;0.0;2250.0
7556;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2010/'11;2300.0;0.0;2300.0
7557;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2011/'12;2600.0;0.0;2600.0
7558;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2012/'13;2160.0;0.0;2160.0
7559;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;8;2013/'14;2100.0;0.0;2100.0
7560;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2006/'07;2140.0;0.0;2140.0
7561;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2007/'08;2190.0;0.0;2190.0
7562;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2008/'09;2080.0;0.0;2080.0
7563;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2009/'10;2160.0;0.0;2160.0
7564;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2010/'11;2410.0;0.0;2410.0
7565;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2011/'12;2540.0;0.0;2540.0
7566;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2012/'13;2360.0;0.0;2360.0
7567;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;9;2013/'14;2410.0;0.0;2410.0
7568;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2006/'07;29080.0;0.0;29080.0
7569;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2007/'08;28650.0;0.0;28650.0
7570;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2008/'09;27100.0;0.0;27100.0
7571;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2009/'10;27070.0;0.0;27070.0
7572;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2010/'11;28000.0;0.0;28000.0
7573;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2011/'12;29400.0;0.0;29400.0
7574;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2012/'13;26710.0;0.0;26710.0
7575;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Nederlands;2013/'14;25590.0;0.0;25590.0
7576;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2006/'07;430.0;0.0;430.0
7577;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2007/'08;490.0;0.0;490.0
7578;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2008/'09;470.0;0.0;470.0
7579;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2009/'10;580.0;0.0;580.0
7580;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2010/'11;710.0;0.0;710.0
7581;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2011/'12;880.0;0.0;880.0
7582;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2012/'13;860.0;0.0;860.0
7583;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: EER;2013/'14;950.0;0.0;950.0
7584;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2006/'07;520.0;0.0;520.0
7585;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2007/'08;610.0;0.0;610.0
7586;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2008/'09;510.0;0.0;510.0
7587;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2009/'10;560.0;0.0;560.0
7588;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2010/'11;620.0;0.0;620.0
7589;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2011/'12;750.0;0.0;750.0
7590;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2012/'13;610.0;0.0;610.0
7591;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;Nationaliteit: Overig;2013/'14;590.0;0.0;590.0
7592;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2006/'07;27850.0;0.0;27850.0
7593;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2007/'08;28190.0;0.0;28190.0
7594;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2008/'09;27900.0;0.0;27900.0
7595;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2009/'10;28810.0;0.0;28810.0
7596;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2010/'11;31440.0;0.0;31440.0
7597;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2011/'12;34650.0;0.0;34650.0
7598;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2012/'13;30090.0;0.0;30090.0
7599;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;0;2013/'14;33750.0;0.0;33750.0
7600;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2006/'07;0.0;0.0;0.0
7601;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2007/'08;0.0;0.0;0.0
7602;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2008/'09;0.0;0.0;0.0
7603;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2009/'10;0.0;0.0;0.0
7604;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2010/'11;0.0;0.0;0.0
7605;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2011/'12;0.0;0.0;0.0
7606;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2012/'13;0.0;0.0;0.0
7607;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;1;2013/'14;0.0;0.0;0.0
7608;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2006/'07;6260.0;0.0;6260.0
7609;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2007/'08;6690.0;0.0;6690.0
7610;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2008/'09;6670.0;0.0;6670.0
7611;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2009/'10;6860.0;0.0;6860.0
7612;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2010/'11;7390.0;0.0;7390.0
7613;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2011/'12;8400.0;0.0;8400.0
7614;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2012/'13;8160.0;0.0;8160.0
7615;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;2;2013/'14;9040.0;0.0;9040.0
7616;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2006/'07;15860.0;0.0;15860.0
7617;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2007/'08;15650.0;0.0;15650.0
7618;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2008/'09;15560.0;0.0;15560.0
7619;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2009/'10;16200.0;0.0;16200.0
7620;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2010/'11;17820.0;0.0;17820.0
7621;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2011/'12;19730.0;0.0;19730.0
7622;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2012/'13;16970.0;0.0;16970.0
7623;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;3;2013/'14;19450.0;0.0;19450.0
7624;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2006/'07;2410.0;0.0;2410.0
7625;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2007/'08;2550.0;0.0;2550.0
7626;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2008/'09;2450.0;0.0;2450.0
7627;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2009/'10;2500.0;0.0;2500.0
7628;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2010/'11;2640.0;0.0;2640.0
7629;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2011/'12;2820.0;0.0;2820.0
7630;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2012/'13;2060.0;0.0;2060.0
7631;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;4;2013/'14;2390.0;0.0;2390.0
7632;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2006/'07;2000.0;0.0;2000.0
7633;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2007/'08;1980.0;0.0;1980.0
7634;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2008/'09;1890.0;0.0;1890.0
7635;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2009/'10;1860.0;0.0;1860.0
7636;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2010/'11;2030.0;0.0;2030.0
7637;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2011/'12;2050.0;0.0;2050.0
7638;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2012/'13;1630.0;0.0;1630.0
7639;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;5;2013/'14;1610.0;0.0;1610.0
7640;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2006/'07;1320.0;0.0;1320.0
7641;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2007/'08;1320.0;0.0;1320.0
7642;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2008/'09;1330.0;0.0;1330.0
7643;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2009/'10;1390.0;0.0;1390.0
7644;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2010/'11;1560.0;0.0;1560.0
7645;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2011/'12;1650.0;0.0;1650.0
7646;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2012/'13;1260.0;0.0;1260.0
7647;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;6;2013/'14;1270.0;0.0;1270.0
7648;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2006/'07;23190.0;0.0;23190.0
7649;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2007/'08;23460.0;0.0;23460.0
7650;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2008/'09;23100.0;0.0;23100.0
7651;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2009/'10;23950.0;0.0;23950.0
7652;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2010/'11;26270.0;0.0;26270.0
7653;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2011/'12;28690.0;0.0;28690.0
7654;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2012/'13;24970.0;0.0;24970.0
7655;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;7;2013/'14;27980.0;0.0;27980.0
7656;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2006/'07;2470.0;0.0;2470.0
7657;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2007/'08;2590.0;0.0;2590.0
7658;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2008/'09;2660.0;0.0;2660.0
7659;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2009/'10;2670.0;0.0;2670.0
7660;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2010/'11;2880.0;0.0;2880.0
7661;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2011/'12;3270.0;0.0;3270.0
7662;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2012/'13;2890.0;0.0;2890.0
7663;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;8;2013/'14;3370.0;0.0;3370.0
7664;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2006/'07;2190.0;0.0;2190.0
7665;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2007/'08;2140.0;0.0;2140.0
7666;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2008/'09;2150.0;0.0;2150.0
7667;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2009/'10;2180.0;0.0;2180.0
7668;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2010/'11;2280.0;0.0;2280.0
7669;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2011/'12;2690.0;0.0;2690.0
7670;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2012/'13;2230.0;0.0;2230.0
7671;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;9;2013/'14;2400.0;0.0;2400.0
7672;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2006/'07;27400.0;0.0;27400.0
7673;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2007/'08;27640.0;0.0;27640.0
7674;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2008/'09;27420.0;0.0;27420.0
7675;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2009/'10;28320.0;0.0;28320.0
7676;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2010/'11;30960.0;0.0;30960.0
7677;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2011/'12;34080.0;0.0;34080.0
7678;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2012/'13;29600.0;0.0;29600.0
7679;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2013/'14;33200.0;0.0;33200.0
7680;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2006/'07;250.0;0.0;250.0
7681;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2007/'08;210.0;0.0;210.0
7682;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2008/'09;240.0;0.0;240.0
7683;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2009/'10;270.0;0.0;270.0
7684;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2010/'11;270.0;0.0;270.0
7685;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2011/'12;360.0;0.0;360.0
7686;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2012/'13;300.0;0.0;300.0
7687;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2013/'14;330.0;0.0;330.0
7688;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2006/'07;210.0;0.0;210.0
7689;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2007/'08;340.0;0.0;340.0
7690;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2008/'09;250.0;0.0;250.0
7691;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2009/'10;210.0;0.0;210.0
7692;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2010/'11;210.0;0.0;210.0
7693;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2011/'12;210.0;0.0;210.0
7694;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2012/'13;190.0;0.0;190.0
7695;Mannen en vrouwen;3;1;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2013/'14;230.0;0.0;230.0
7696;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2006/'07;8240.0;0.0;8240.0
7697;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2007/'08;7980.0;0.0;7980.0
7698;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2008/'09;8240.0;0.0;8240.0
7699;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2009/'10;8580.0;0.0;8580.0
7700;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2010/'11;9390.0;0.0;9390.0
7701;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2011/'12;10360.0;0.0;10360.0
7702;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2012/'13;8060.0;0.0;8060.0
7703;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;0;2013/'14;8570.0;0.0;8570.0
7704;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2006/'07;0.0;0.0;0.0
7705;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2007/'08;0.0;0.0;0.0
7706;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2008/'09;0.0;0.0;0.0
7707;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2009/'10;0.0;0.0;0.0
7708;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2010/'11;0.0;0.0;0.0
7709;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2011/'12;0.0;0.0;0.0
7710;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2012/'13;0.0;0.0;0.0
7711;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;1;2013/'14;0.0;0.0;0.0
7712;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2006/'07;0.0;0.0;0.0
7713;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2007/'08;0.0;0.0;0.0
7714;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2008/'09;0.0;0.0;0.0
7715;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2009/'10;0.0;0.0;0.0
7716;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2010/'11;;0.0;
7717;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2011/'12;0.0;0.0;0.0
7718;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2012/'13;0.0;0.0;0.0
7719;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;2;2013/'14;0.0;0.0;0.0
7720;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2006/'07;3170.0;0.0;3170.0
7721;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2007/'08;2990.0;0.0;2990.0
7722;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2008/'09;3170.0;0.0;3170.0
7723;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2009/'10;3270.0;0.0;3270.0
7724;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2010/'11;3800.0;0.0;3800.0
7725;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2011/'12;4110.0;0.0;4110.0
7726;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2012/'13;3310.0;0.0;3310.0
7727;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;3;2013/'14;3770.0;0.0;3770.0
7728;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2006/'07;2600.0;0.0;2600.0
7729;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2007/'08;2400.0;0.0;2400.0
7730;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2008/'09;2520.0;0.0;2520.0
7731;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2009/'10;2600.0;0.0;2600.0
7732;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2010/'11;2620.0;0.0;2620.0
7733;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2011/'12;2840.0;0.0;2840.0
7734;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2012/'13;2250.0;0.0;2250.0
7735;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;4;2013/'14;2370.0;0.0;2370.0
7736;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;5;2006/'07;1890.0;0.0;1890.0
7737;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;5;2007/'08;1900.0;0.0;1900.0
7738;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;5;2008/'09;1810.0;0.0;1810.0
7739;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;5;2009/'10;1890.0;0.0;1890.0
7740;Mannen en vrouwen;3;1;Studieduur: Meer dan 7 jaar;5;2010/'11;2020.0;0.0;2020.0
