ID;BalansstandenEnTransacties;VorderingenEnSchulden;Sectoren;Perioden;Totaal_1;MonetairGoudEnBijzTrekkingsrechten_2;TotaalChartaalGeldEnDepositoS_3;ChartaalGeld_4;GiraleDepositoS_5;TotaalSpaartegoedenEnOvgDepositoS_6;Spaartegoeden_7;OverigeDepositoS_8;TotaalEffectenMUVAandelen_9;KortlopendeWaardepapieren_10;Obligaties_11;FinancieleDerivaten_12;TotaalLeningen_13;KortlopendeLeningen_14;LanglopendeLeningen_15;AandelenEnOverigeDeelnemingen_16;TotaalVerzekeringstechVoorzieningen_17;VoorzieningPensioenEnLevensverz_18;OverigeVerzekeringstechVoorzieningen_19;HandelskredEnTransitPosten_20
4653;Overige mutaties;Schulden;Monetaire financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4654;Overige mutaties;Schulden;Monetaire financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4655;Overige mutaties;Schulden;Monetaire financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4656;Overige mutaties;Schulden;Monetaire financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4657;Overige mutaties;Schulden;Monetaire financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
4658;Overige mutaties;Schulden;Monetaire financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4659;Overige mutaties;Schulden;Monetaire financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4660;Overige mutaties;Schulden;Monetaire financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4661;Overige mutaties;Schulden;Monetaire financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4662;Overige mutaties;Schulden;Monetaire financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
4663;Overige mutaties;Schulden;Monetaire financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4664;Overige mutaties;Schulden;Monetaire financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4665;Overige mutaties;Schulden;Monetaire financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4666;Overige mutaties;Schulden;Monetaire financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4667;Overige mutaties;Schulden;Monetaire financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
4668;Overige mutaties;Schulden;Monetaire financiële instellingen;2005 1e kwartaal;-7592.0;0.0;-6815.0;0.0;-1591.0;-5224.0;0.0;-5224.0;480.0;0.0;480.0;;-15.0;0.0;-15.0;-1222.0;0.0;0.0;0.0;-20.0
4669;Overige mutaties;Schulden;Monetaire financiële instellingen;2005 2e kwartaal;26902.0;0.0;17565.0;0.0;3101.0;14464.0;0.0;14464.0;3120.0;0.0;3120.0;;857.0;1.0;856.0;5761.0;0.0;0.0;0.0;-401.0
4670;Overige mutaties;Schulden;Monetaire financiële instellingen;2005 3e kwartaal;3630.0;0.0;3028.0;0.0;561.0;2467.0;0.0;2467.0;-141.0;0.0;-141.0;;307.0;0.0;307.0;24.0;0.0;0.0;0.0;412.0
4671;Overige mutaties;Schulden;Monetaire financiële instellingen;2005 4e kwartaal;12034.0;0.0;7768.0;0.0;847.0;6921.0;0.0;6921.0;-4891.0;0.0;-4891.0;;318.0;0.0;318.0;8895.0;0.0;0.0;0.0;-56.0
4672;Overige mutaties;Schulden;Monetaire financiële instellingen;2005;34974.0;0.0;21546.0;0.0;2918.0;18628.0;0.0;18628.0;-1432.0;0.0;-1432.0;;1467.0;1.0;1466.0;13458.0;0.0;0.0;0.0;-65.0
4673;Overige mutaties;Schulden;Monetaire financiële instellingen;2006 1e kwartaal;2428.0;0.0;76.0;0.0;-993.0;1069.0;0.0;1069.0;-8542.0;0.0;-8542.0;;1.0;0.0;1.0;10938.0;0.0;0.0;0.0;-45.0
4674;Overige mutaties;Schulden;Monetaire financiële instellingen;2006 2e kwartaal;-24681.0;0.0;-13378.0;0.0;-2051.0;-11327.0;0.0;-11327.0;-2703.0;0.0;-2703.0;;-265.0;0.0;-265.0;-7596.0;0.0;0.0;0.0;-739.0
4675;Overige mutaties;Schulden;Monetaire financiële instellingen;2006 3e kwartaal;7431.0;0.0;3612.0;0.0;295.0;3317.0;0.0;3317.0;1176.0;0.0;1176.0;;73.0;0.0;73.0;2017.0;0.0;0.0;0.0;553.0
4676;Overige mutaties;Schulden;Monetaire financiële instellingen;2006 4e kwartaal;-9510.0;0.0;-11962.0;0.0;-1266.0;-10696.0;0.0;-10696.0;139.0;0.0;139.0;;-754.0;0.0;-754.0;3176.0;0.0;0.0;0.0;-109.0
4677;Overige mutaties;Schulden;Monetaire financiële instellingen;2006;-24332.0;0.0;-21652.0;0.0;-4015.0;-17637.0;0.0;-17637.0;-9930.0;0.0;-9930.0;;-945.0;0.0;-945.0;8535.0;0.0;0.0;0.0;-340.0
4678;Overige mutaties;Schulden;Monetaire financiële instellingen;2007 1e kwartaal;5528.0;0.0;-8919.0;0.0;-1547.0;-7372.0;-274.0;-7098.0;-1455.0;-342.0;-1113.0;;-532.0;0.0;-532.0;16741.0;0.0;0.0;0.0;-307.0
4679;Overige mutaties;Schulden;Monetaire financiële instellingen;2007 2e kwartaal;-530.0;0.0;-3303.0;0.0;-310.0;-2993.0;0.0;-2993.0;-3531.0;-344.0;-3187.0;;-155.0;0.0;-155.0;6393.0;0.0;0.0;0.0;66.0
4680;Overige mutaties;Schulden;Monetaire financiële instellingen;2007 3e kwartaal;-10244.0;0.0;-15231.0;0.0;-3547.0;-11684.0;0.0;-11684.0;-3506.0;-344.0;-3162.0;;-342.0;0.0;-342.0;8846.0;0.0;0.0;0.0;-11.0
4681;Overige mutaties;Schulden;Monetaire financiële instellingen;2007 4e kwartaal;-11816.0;0.0;-13805.0;0.0;-2938.0;-10867.0;0.0;-10867.0;-3701.0;-344.0;-3357.0;;-291.0;0.0;-291.0;5878.0;0.0;0.0;0.0;103.0
4682;Overige mutaties;Schulden;Monetaire financiële instellingen;2007;-17062.0;0.0;-41258.0;0.0;-8342.0;-32916.0;-274.0;-32642.0;-12193.0;-1374.0;-10819.0;;-1320.0;0.0;-1320.0;37858.0;0.0;0.0;0.0;-149.0
4683;Overige mutaties;Schulden;Monetaire financiële instellingen;2008 1e kwartaal;-30619.0;0.0;-20085.0;0.0;-4275.0;-15810.0;0.0;-15810.0;-5220.0;-179.0;-5041.0;;-267.0;0.0;-267.0;-5083.0;0.0;0.0;0.0;36.0
4684;Overige mutaties;Schulden;Monetaire financiële instellingen;2008 2e kwartaal;-1861.0;0.0;2110.0;0.0;346.0;1764.0;0.0;1764.0;-575.0;22.0;-597.0;;90.0;0.0;90.0;-3510.0;0.0;0.0;0.0;24.0
4685;Overige mutaties;Schulden;Monetaire financiële instellingen;2008 3e kwartaal;10748.0;0.0;26208.0;0.0;5382.0;20826.0;0.0;20826.0;7523.0;21.0;7502.0;;481.0;0.0;481.0;-23544.0;0.0;0.0;0.0;80.0
4686;Overige mutaties;Schulden;Monetaire financiële instellingen;2008 4e kwartaal;-36896.0;0.0;4854.0;1.0;1157.0;3696.0;0.0;3696.0;2721.0;-98.0;2819.0;;131.0;0.0;131.0;-44622.0;0.0;0.0;0.0;20.0
4687;Overige mutaties;Schulden;Monetaire financiële instellingen;2008;-58628.0;0.0;13087.0;1.0;2610.0;10476.0;0.0;10476.0;4449.0;-234.0;4683.0;;435.0;0.0;435.0;-76759.0;0.0;0.0;0.0;160.0
4688;Overige mutaties;Schulden;Monetaire financiële instellingen;2009 1e kwartaal;12565.0;0.0;9336.0;0.0;2314.0;7022.0;0.0;7022.0;2657.0;332.0;2325.0;;375.0;0.0;375.0;236.0;0.0;0.0;0.0;-39.0
4689;Overige mutaties;Schulden;Monetaire financiële instellingen;2009 2e kwartaal;-7103.0;0.0;-7921.0;0.0;-1789.0;-6132.0;0.0;-6132.0;-4285.0;-736.0;-3549.0;;-263.0;0.0;-263.0;5421.0;0.0;0.0;0.0;-55.0
4690;Overige mutaties;Schulden;Monetaire financiële instellingen;2009 3e kwartaal;-10795.0;0.0;-10105.0;0.0;-2260.0;-7845.0;0.0;-7845.0;-3780.0;-267.0;-3513.0;;-287.0;0.0;-287.0;3415.0;0.0;0.0;0.0;-38.0
4691;Overige mutaties;Schulden;Monetaire financiële instellingen;2009 4e kwartaal;4666.0;0.0;4406.0;0.0;1061.0;3345.0;0.0;3345.0;2777.0;384.0;2393.0;;143.0;0.0;143.0;-2798.0;0.0;0.0;0.0;138.0
4692;Overige mutaties;Schulden;Monetaire financiële instellingen;2009;-667.0;0.0;-4284.0;0.0;-674.0;-3610.0;0.0;-3610.0;-2631.0;-287.0;-2344.0;;-32.0;0.0;-32.0;6274.0;0.0;0.0;0.0;6.0
4693;Overige mutaties;Schulden;Monetaire financiële instellingen;2010 1e kwartaal;25656.0;0.0;13901.0;0.0;3422.0;10479.0;0.0;10479.0;7681.0;1307.0;6374.0;;518.0;0.0;518.0;3450.0;0.0;0.0;0.0;106.0
4694;Overige mutaties;Schulden;Monetaire financiële instellingen;2010 2e kwartaal;45597.0;0.0;24573.0;0.0;6363.0;18210.0;0.0;18210.0;15069.0;2277.0;12792.0;;917.0;0.0;917.0;4970.0;0.0;0.0;0.0;68.0
4695;Overige mutaties;Schulden;Monetaire financiële instellingen;2010 3e kwartaal;-38149.0;0.0;-24193.0;0.0;-5772.0;-18421.0;0.0;-18421.0;-12715.0;-2028.0;-10687.0;;-440.0;0.0;-440.0;-230.0;0.0;0.0;0.0;-571.0
4696;Overige mutaties;Schulden;Monetaire financiële instellingen;2010 4e kwartaal;13298.0;0.0;5288.0;0.0;1286.0;4002.0;0.0;4002.0;4285.0;837.0;3448.0;;89.0;0.0;89.0;3519.0;0.0;0.0;0.0;117.0
4697;Overige mutaties;Schulden;Monetaire financiële instellingen;2010;46402.0;0.0;19569.0;0.0;5299.0;14270.0;0.0;14270.0;14320.0;2393.0;11927.0;;1084.0;0.0;1084.0;11709.0;0.0;0.0;0.0;-280.0
4698;Overige mutaties;Schulden;Monetaire financiële instellingen;2011 1e kwartaal;-27456.0;0.0;-15111.0;1.0;-3729.0;-11383.0;0.0;-11383.0;-10017.0;-1923.0;-8094.0;;4.0;0.0;4.0;-2329.0;0.0;0.0;0.0;-3.0
4699;Overige mutaties;Schulden;Monetaire financiële instellingen;2011 2e kwartaal;-3403.0;0.0;-3875.0;0.0;-1043.0;-2832.0;0.0;-2832.0;-846.0;-138.0;-708.0;;-59.0;0.0;-59.0;1380.0;0.0;0.0;0.0;-3.0
4700;Overige mutaties;Schulden;Monetaire financiële instellingen;2011 3e kwartaal;27851.0;0.0;16318.0;0.0;4215.0;12103.0;0.0;12103.0;11485.0;2578.0;8907.0;;313.0;0.0;313.0;-648.0;0.0;0.0;0.0;383.0
4701;Overige mutaties;Schulden;Monetaire financiële instellingen;2011 4e kwartaal;16005.0;0.0;11335.0;0.0;3273.0;8062.0;0.0;8062.0;6180.0;614.0;5566.0;;280.0;0.0;280.0;-1900.0;0.0;0.0;0.0;110.0
4702;Overige mutaties;Schulden;Monetaire financiële instellingen;2011;12997.0;0.0;8667.0;1.0;2716.0;5950.0;0.0;5950.0;6802.0;1131.0;5671.0;;538.0;0.0;538.0;-3497.0;0.0;0.0;0.0;487.0
4703;Overige mutaties;Schulden;Monetaire financiële instellingen;2012 1e kwartaal;-9045.0;0.0;-6900.0;0.0;-2004.0;-4896.0;0.0;-4896.0;-5325.0;-1151.0;-4174.0;;-231.0;0.0;-231.0;3450.0;0.0;0.0;0.0;-39.0
4704;Overige mutaties;Schulden;Overige financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4705;Overige mutaties;Schulden;Overige financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4706;Overige mutaties;Schulden;Overige financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4707;Overige mutaties;Schulden;Overige financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4708;Overige mutaties;Schulden;Overige financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
4709;Overige mutaties;Schulden;Overige financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4710;Overige mutaties;Schulden;Overige financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4711;Overige mutaties;Schulden;Overige financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4712;Overige mutaties;Schulden;Overige financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4713;Overige mutaties;Schulden;Overige financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
4714;Overige mutaties;Schulden;Overige financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4715;Overige mutaties;Schulden;Overige financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4716;Overige mutaties;Schulden;Overige financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4717;Overige mutaties;Schulden;Overige financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4718;Overige mutaties;Schulden;Overige financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
4719;Overige mutaties;Schulden;Overige financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4720;Overige mutaties;Schulden;Overige financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4721;Overige mutaties;Schulden;Overige financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4722;Overige mutaties;Schulden;Overige financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4723;Overige mutaties;Schulden;Overige financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
4724;Overige mutaties;Schulden;Overige financiële instellingen;2005 1e kwartaal;39353.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.0;0.0;-6.0;;6372.0;5360.0;1012.0;33187.0;0.0;0.0;0.0;-200.0
4725;Overige mutaties;Schulden;Overige financiële instellingen;2005 2e kwartaal;24890.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2258.0;0.0;2258.0;;1686.0;78.0;1608.0;21216.0;0.0;0.0;0.0;-270.0
4726;Overige mutaties;Schulden;Overige financiële instellingen;2005 3e kwartaal;29603.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2032.0;0.0;2032.0;;3533.0;913.0;2620.0;24051.0;0.0;0.0;0.0;-13.0
4727;Overige mutaties;Schulden;Overige financiële instellingen;2005 4e kwartaal;40345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2049.0;0.0;2049.0;;1858.0;710.0;1148.0;36194.0;0.0;0.0;0.0;244.0
4728;Overige mutaties;Schulden;Overige financiële instellingen;2005;134191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6333.0;0.0;6333.0;;13449.0;7061.0;6388.0;114648.0;0.0;0.0;0.0;-239.0
4729;Overige mutaties;Schulden;Overige financiële instellingen;2006 1e kwartaal;-15368.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10261.0;726.0;-10987.0;;-2060.0;-621.0;-1439.0;-3760.0;0.0;0.0;0.0;713.0
4730;Overige mutaties;Schulden;Overige financiële instellingen;2006 2e kwartaal;-25189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5708.0;-1.0;-5707.0;;-2523.0;-1316.0;-1207.0;-17703.0;0.0;0.0;0.0;745.0
4731;Overige mutaties;Schulden;Overige financiële instellingen;2006 3e kwartaal;32153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4422.0;0.0;4422.0;;-3094.0;-1515.0;-1579.0;30507.0;0.0;0.0;0.0;318.0
4732;Overige mutaties;Schulden;Overige financiële instellingen;2006 4e kwartaal;-11220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6036.0;2.0;6034.0;;-4229.0;-3326.0;-903.0;-12608.0;0.0;0.0;0.0;-419.0
4733;Overige mutaties;Schulden;Overige financiële instellingen;2006;-19624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5511.0;727.0;-6238.0;;-11906.0;-6778.0;-5128.0;-3564.0;0.0;0.0;0.0;1357.0
4734;Overige mutaties;Schulden;Overige financiële instellingen;2007 1e kwartaal;-16084.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2315.0;-1.0;-2314.0;;-4919.0;-493.0;-4426.0;-7374.0;0.0;0.0;0.0;-1476.0
4735;Overige mutaties;Schulden;Overige financiële instellingen;2007 2e kwartaal;-22533.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4441.0;0.0;-4441.0;;-4251.0;-381.0;-3870.0;-10240.0;0.0;0.0;0.0;-3601.0
4736;Overige mutaties;Schulden;Overige financiële instellingen;2007 3e kwartaal;-27734.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1993.0;0.0;-1993.0;;-1428.0;1972.0;-3400.0;-22482.0;0.0;0.0;0.0;-1831.0
4737;Overige mutaties;Schulden;Overige financiële instellingen;2007 4e kwartaal;8477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2607.0;0.0;-2607.0;;-2422.0;915.0;-3337.0;13791.0;0.0;0.0;0.0;-285.0
4738;Overige mutaties;Schulden;Overige financiële instellingen;2007;-57874.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11356.0;-1.0;-11355.0;;-13020.0;2013.0;-15033.0;-26305.0;0.0;0.0;0.0;-7193.0
4739;Overige mutaties;Schulden;Overige financiële instellingen;2008 1e kwartaal;-12003.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-259.0;0.0;-259.0;;-2440.0;-1899.0;-541.0;-8882.0;0.0;0.0;0.0;-422.0
4740;Overige mutaties;Schulden;Overige financiële instellingen;2008 2e kwartaal;-8584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2306.0;0.0;2306.0;;-1247.0;-666.0;-581.0;-8938.0;0.0;0.0;0.0;-705.0
4741;Overige mutaties;Schulden;Overige financiële instellingen;2008 3e kwartaal;-47830.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-21718.0;0.0;-21718.0;;-3909.0;-2762.0;-1147.0;-21407.0;0.0;0.0;0.0;-796.0
4742;Overige mutaties;Schulden;Overige financiële instellingen;2008 4e kwartaal;-39868.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3915.0;0.0;3915.0;;-5281.0;-3883.0;-1398.0;-37296.0;0.0;0.0;0.0;-1206.0
4743;Overige mutaties;Schulden;Overige financiële instellingen;2008;-108285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-15756.0;0.0;-15756.0;;-12877.0;-9210.0;-3667.0;-76523.0;0.0;0.0;0.0;-3129.0
4744;Overige mutaties;Schulden;Overige financiële instellingen;2009 1e kwartaal;-20634.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-899.0;12.0;-911.0;;-2322.0;-655.0;-1667.0;-17249.0;0.0;0.0;0.0;-164.0
4745;Overige mutaties;Schulden;Overige financiële instellingen;2009 2e kwartaal;23289.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1796.0;12.0;1784.0;;-1339.0;-628.0;-711.0;23623.0;0.0;0.0;0.0;-791.0
4746;Overige mutaties;Schulden;Overige financiële instellingen;2009 3e kwartaal;46368.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-14027.0;13.0;-14040.0;;14104.0;-924.0;15028.0;46869.0;0.0;0.0;0.0;-578.0
4747;Overige mutaties;Schulden;Overige financiële instellingen;2009 4e kwartaal;36833.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1966.0;5.0;1961.0;;-808.0;-1036.0;228.0;33647.0;0.0;0.0;0.0;2028.0
4748;Overige mutaties;Schulden;Overige financiële instellingen;2009;85856.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11164.0;42.0;-11206.0;;9635.0;-3243.0;12878.0;86890.0;0.0;0.0;0.0;495.0
4749;Overige mutaties;Schulden;Overige financiële instellingen;2010 1e kwartaal;70919.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5184.0;5.0;5179.0;;4923.0;-2698.0;7621.0;58587.0;0.0;0.0;0.0;2225.0
4750;Overige mutaties;Schulden;Overige financiële instellingen;2010 2e kwartaal;19693.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3031.0;-11.0;3042.0;;8150.0;2443.0;5707.0;6490.0;0.0;0.0;0.0;2022.0
4751;Overige mutaties;Schulden;Overige financiële instellingen;2010 3e kwartaal;44258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2476.0;2.0;2474.0;;8475.0;1327.0;7148.0;32243.0;0.0;0.0;0.0;1064.0
4752;Overige mutaties;Schulden;Overige financiële instellingen;2010 4e kwartaal;54251.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20912.0;-1.0;20913.0;;781.0;-6820.0;7601.0;43462.0;0.0;0.0;0.0;-10904.0
4753;Overige mutaties;Schulden;Overige financiële instellingen;2010;189121.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31603.0;-5.0;31608.0;;22329.0;-5748.0;28077.0;140782.0;0.0;0.0;0.0;-5593.0
4754;Overige mutaties;Schulden;Overige financiële instellingen;2011 1e kwartaal;-11326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8328.0;0.0;8328.0;;5950.0;3448.0;2502.0;-25311.0;0.0;0.0;0.0;-293.0
4755;Overige mutaties;Schulden;Overige financiële instellingen;2011 2e kwartaal;5394.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3003.0;1.0;3002.0;;-408.0;-447.0;39.0;3249.0;0.0;0.0;0.0;-450.0
4756;Overige mutaties;Schulden;Overige financiële instellingen;2011 3e kwartaal;-42802.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2602.0;-35.0;-2567.0;;1427.0;1933.0;-506.0;-42451.0;0.0;0.0;0.0;824.0
4757;Overige mutaties;Schulden;Overige financiële instellingen;2011 4e kwartaal;33959.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11300.0;0.0;11300.0;;-1737.0;-4560.0;2823.0;24051.0;0.0;0.0;0.0;345.0
4758;Overige mutaties;Schulden;Overige financiële instellingen;2011;-14775.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20029.0;-34.0;20063.0;;5232.0;374.0;4858.0;-40462.0;0.0;0.0;0.0;426.0
4759;Overige mutaties;Schulden;Overige financiële instellingen;2012 1e kwartaal;36651.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2667.0;0.0;2667.0;;-2741.0;-2786.0;45.0;36759.0;0.0;0.0;0.0;-34.0
4760;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4761;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4762;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4763;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4764;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2001;;;;;;;;;;;;;;;;;;;;
4765;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4766;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4767;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4768;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4769;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2002;;;;;;;;;;;;;;;;;;;;
4770;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4771;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4772;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4773;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4774;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2003;;;;;;;;;;;;;;;;;;;;
4775;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4776;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4777;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4778;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4779;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2004;;;;;;;;;;;;;;;;;;;;
4780;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2005 1e kwartaal;18889.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;34.0;-12.0;46.0;-1157.0;19828.0;19695.0;133.0;184.0
4781;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2005 2e kwartaal;11288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;56.0;4.0;52.0;1706.0;8997.0;9057.0;-60.0;529.0
4782;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2005 3e kwartaal;28803.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-3.0;5.0;-8.0;1782.0;27536.0;27454.0;82.0;-512.0
4783;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2005 4e kwartaal;23062.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2109.0;2167.0;-58.0;1925.0;19496.0;19599.0;-103.0;-468.0
4784;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2005;82042.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2196.0;2164.0;32.0;4256.0;75857.0;75805.0;52.0;-267.0
4785;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2006 1e kwartaal;28860.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;103.0;-342.0;445.0;2670.0;25093.0;25850.0;-757.0;994.0
4786;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2006 2e kwartaal;-26640.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;278.0;1.0;277.0;2020.0;-29944.0;-30438.0;494.0;1006.0
4787;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2006 3e kwartaal;30574.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;354.0;15.0;339.0;711.0;28824.0;25849.0;2975.0;685.0
4788;Overige mutaties;Schulden;Verzekeringsinst. en pensioenfondsen;2006 4e kwartaal;7534.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-785.0;73.0;-858.0;-1988.0;9845.0;8084.0;1761.0;462.0
