ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
3886;19;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
3887;19;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
3888;19;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
3889;19;Volgende asielverzoeken;2009;10;10;0;10;0;0;10
3890;19;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
3891;19;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
3892;19;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
3893;19;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
3894;19;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
3895;19;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
3896;19;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
3897;19;Volgende asielverzoeken;2011 3e kwartaal;10;0;0;10;0;0;0
3898;19;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
3899;19;Volgende asielverzoeken;2011;10;10;0;10;0;0;10
3900;Overig Afrika;Totaal asielverzoeken;2007 1e kwartaal;40;30;10;40;0;0;30
3901;Overig Afrika;Totaal asielverzoeken;2007 2e kwartaal;30;20;10;30;10;0;20
3902;Overig Afrika;Totaal asielverzoeken;2007 3e kwartaal;30;20;10;30;10;0;30
3903;Overig Afrika;Totaal asielverzoeken;2007 4e kwartaal;30;30;10;30;0;0;30
3904;Overig Afrika;Totaal asielverzoeken;2007;140;100;40;140;20;10;110
3905;Overig Afrika;Totaal asielverzoeken;2008 1e kwartaal;30;20;10;30;0;0;20
3906;Overig Afrika;Totaal asielverzoeken;2008 2e kwartaal;40;30;20;40;10;0;40
3907;Overig Afrika;Totaal asielverzoeken;2008 3e kwartaal;40;30;20;40;0;0;40
3908;Overig Afrika;Totaal asielverzoeken;2008 4e kwartaal;30;20;10;30;0;0;30
3909;Overig Afrika;Totaal asielverzoeken;2008;140;90;50;140;10;10;120
3910;Overig Afrika;Totaal asielverzoeken;2009 1e kwartaal;40;30;10;40;0;0;40
3911;Overig Afrika;Totaal asielverzoeken;2009 2e kwartaal;40;30;10;40;0;0;40
3912;Overig Afrika;Totaal asielverzoeken;2009 3e kwartaal;40;30;10;40;0;0;30
3913;Overig Afrika;Totaal asielverzoeken;2009 4e kwartaal;60;40;20;60;10;10;50
3914;Overig Afrika;Totaal asielverzoeken;2009;180;140;40;180;10;20;150
3915;Overig Afrika;Totaal asielverzoeken;2010 1e kwartaal;60;40;10;60;0;10;50
3916;Overig Afrika;Totaal asielverzoeken;2010 2e kwartaal;60;40;10;60;10;10;40
3917;Overig Afrika;Totaal asielverzoeken;2010 3e kwartaal;40;30;10;40;0;0;40
3918;Overig Afrika;Totaal asielverzoeken;2010 4e kwartaal;40;30;10;40;0;0;40
3919;Overig Afrika;Totaal asielverzoeken;2010;200;150;50;200;20;20;160
3920;Overig Afrika;Totaal asielverzoeken;2011 1e kwartaal;40;40;10;40;0;0;40
3921;Overig Afrika;Totaal asielverzoeken;2011 2e kwartaal;50;40;10;50;0;0;40
3922;Overig Afrika;Totaal asielverzoeken;2011 3e kwartaal;50;40;10;50;0;10;40
3923;Overig Afrika;Totaal asielverzoeken;2011 4e kwartaal;40;40;10;40;0;10;40
3924;Overig Afrika;Totaal asielverzoeken;2011;180;150;40;180;0;20;160
3925;Overig Afrika;Eerste asielverzoeken;2007 1e kwartaal;30;20;10;30;0;0;20
3926;Overig Afrika;Eerste asielverzoeken;2007 2e kwartaal;30;20;10;30;10;0;20
3927;Overig Afrika;Eerste asielverzoeken;2007 3e kwartaal;20;20;10;20;0;0;20
3928;Overig Afrika;Eerste asielverzoeken;2007 4e kwartaal;20;20;10;20;0;0;20
3929;Overig Afrika;Eerste asielverzoeken;2007;100;70;30;100;20;10;70
3930;Overig Afrika;Eerste asielverzoeken;2008 1e kwartaal;20;20;10;20;0;0;20
3931;Overig Afrika;Eerste asielverzoeken;2008 2e kwartaal;40;20;10;40;10;0;30
3932;Overig Afrika;Eerste asielverzoeken;2008 3e kwartaal;40;20;10;40;0;0;30
3933;Overig Afrika;Eerste asielverzoeken;2008 4e kwartaal;20;20;0;20;0;0;20
3934;Overig Afrika;Eerste asielverzoeken;2008;120;80;40;120;10;10;100
3935;Overig Afrika;Eerste asielverzoeken;2009 1e kwartaal;40;30;10;40;0;0;30
3936;Overig Afrika;Eerste asielverzoeken;2009 2e kwartaal;40;30;10;40;0;0;30
3937;Overig Afrika;Eerste asielverzoeken;2009 3e kwartaal;30;20;10;30;0;0;30
3938;Overig Afrika;Eerste asielverzoeken;2009 4e kwartaal;60;40;20;60;10;10;40
3939;Overig Afrika;Eerste asielverzoeken;2009;160;120;40;160;10;20;130
3940;Overig Afrika;Eerste asielverzoeken;2010 1e kwartaal;50;40;10;50;0;10;40
3941;Overig Afrika;Eerste asielverzoeken;2010 2e kwartaal;50;40;10;50;10;10;40
3942;Overig Afrika;Eerste asielverzoeken;2010 3e kwartaal;40;30;10;40;0;0;30
3943;Overig Afrika;Eerste asielverzoeken;2010 4e kwartaal;40;30;10;40;0;0;30
3944;Overig Afrika;Eerste asielverzoeken;2010;170;130;50;170;20;20;140
3945;Overig Afrika;Eerste asielverzoeken;2011 1e kwartaal;40;30;10;40;0;0;30
3946;Overig Afrika;Eerste asielverzoeken;2011 2e kwartaal;40;30;10;40;0;0;40
3947;Overig Afrika;Eerste asielverzoeken;2011 3e kwartaal;40;30;10;40;0;10;30
3948;Overig Afrika;Eerste asielverzoeken;2011 4e kwartaal;40;30;10;40;0;10;30
3949;Overig Afrika;Eerste asielverzoeken;2011;150;120;30;150;0;20;130
3950;Overig Afrika;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
3951;Overig Afrika;Volgende asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;10
3952;Overig Afrika;Volgende asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
3953;Overig Afrika;Volgende asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
3954;Overig Afrika;Volgende asielverzoeken;2007;40;30;10;40;0;0;30
3955;Overig Afrika;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
3956;Overig Afrika;Volgende asielverzoeken;2008 2e kwartaal;10;0;0;10;0;0;10
3957;Overig Afrika;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
3958;Overig Afrika;Volgende asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
3959;Overig Afrika;Volgende asielverzoeken;2008;20;10;10;20;0;0;20
3960;Overig Afrika;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
3961;Overig Afrika;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
3962;Overig Afrika;Volgende asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3963;Overig Afrika;Volgende asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
3964;Overig Afrika;Volgende asielverzoeken;2009;20;20;0;20;0;0;20
3965;Overig Afrika;Volgende asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
3966;Overig Afrika;Volgende asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
3967;Overig Afrika;Volgende asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
3968;Overig Afrika;Volgende asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3969;Overig Afrika;Volgende asielverzoeken;2010;30;20;0;30;0;0;20
3970;Overig Afrika;Volgende asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
3971;Overig Afrika;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
3972;Overig Afrika;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
3973;Overig Afrika;Volgende asielverzoeken;2011 4e kwartaal;10;10;0;10;0;0;10
3974;Overig Afrika;Volgende asielverzoeken;2011;30;30;10;30;0;0;30
3975;36;Totaal asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
3976;36;Totaal asielverzoeken;2007 2e kwartaal;20;10;0;20;0;0;20
3977;36;Totaal asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
3978;36;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
3979;36;Totaal asielverzoeken;2007;40;30;10;40;0;0;40
3980;36;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
3981;36;Totaal asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
3982;36;Totaal asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
3983;36;Totaal asielverzoeken;2008 4e kwartaal;20;20;0;20;0;0;10
3984;36;Totaal asielverzoeken;2008;50;30;10;50;0;0;40
3985;36;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3986;36;Totaal asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
3987;36;Totaal asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3988;36;Totaal asielverzoeken;2009 4e kwartaal;30;20;10;30;0;0;20
3989;36;Totaal asielverzoeken;2009;60;50;10;60;10;0;50
3990;36;Totaal asielverzoeken;2010 1e kwartaal;20;20;0;20;0;0;20
3991;36;Totaal asielverzoeken;2010 2e kwartaal;20;10;0;20;0;0;10
3992;36;Totaal asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;0
3993;36;Totaal asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3994;36;Totaal asielverzoeken;2010;50;40;10;50;10;0;50
3995;36;Totaal asielverzoeken;2011 1e kwartaal;20;10;10;20;0;0;20
3996;36;Totaal asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
3997;36;Totaal asielverzoeken;2011 3e kwartaal;20;10;10;20;0;0;20
3998;36;Totaal asielverzoeken;2011 4e kwartaal;30;20;10;30;0;0;20
3999;36;Totaal asielverzoeken;2011;70;50;30;70;10;0;60
4000;36;Eerste asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
4001;36;Eerste asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
4002;36;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
4003;36;Eerste asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
4004;36;Eerste asielverzoeken;2007;40;30;10;40;0;0;30
4005;36;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
4006;36;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
4007;36;Eerste asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
4008;36;Eerste asielverzoeken;2008 4e kwartaal;20;20;0;20;0;0;10
4009;36;Eerste asielverzoeken;2008;40;30;10;40;0;0;40
4010;36;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
4011;36;Eerste asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
4012;36;Eerste asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
4013;36;Eerste asielverzoeken;2009 4e kwartaal;30;20;10;30;0;0;20
4014;36;Eerste asielverzoeken;2009;60;40;10;60;10;0;50
4015;36;Eerste asielverzoeken;2010 1e kwartaal;20;20;0;20;0;0;20
4016;36;Eerste asielverzoeken;2010 2e kwartaal;20;10;0;20;0;0;10
4017;36;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
4018;36;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
4019;36;Eerste asielverzoeken;2010;50;40;10;50;10;0;40
4020;36;Eerste asielverzoeken;2011 1e kwartaal;20;10;10;20;0;0;20
4021;36;Eerste asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
4022;36;Eerste asielverzoeken;2011 3e kwartaal;20;10;10;20;0;0;20
4023;36;Eerste asielverzoeken;2011 4e kwartaal;30;20;10;30;0;0;20
4024;36;Eerste asielverzoeken;2011;70;50;30;70;10;0;60
4025;36;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
4026;36;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
4027;36;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
4028;36;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
4029;36;Volgende asielverzoeken;2007;10;10;0;10;0;0;10
4030;36;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
4031;36;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
4032;36;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
4033;36;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
4034;36;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
4035;36;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
4036;36;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
4037;36;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
4038;36;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
4039;36;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
4040;36;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
4041;36;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
4042;36;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
4043;36;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
4044;36;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
4045;36;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
4046;36;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
4047;36;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
4048;36;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
4049;36;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
4050;Overig Azië;Totaal asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
4051;Overig Azië;Totaal asielverzoeken;2007 2e kwartaal;20;10;10;20;0;0;20
4052;Overig Azië;Totaal asielverzoeken;2007 3e kwartaal;10;10;10;10;10;0;10
4053;Overig Azië;Totaal asielverzoeken;2007 4e kwartaal;20;10;10;20;0;0;20
4054;Overig Azië;Totaal asielverzoeken;2007;60;40;20;60;20;0;50
4055;Overig Azië;Totaal asielverzoeken;2008 1e kwartaal;30;20;10;30;0;0;20
4056;Overig Azië;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;20
4057;Overig Azië;Totaal asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;20
4058;Overig Azië;Totaal asielverzoeken;2008 4e kwartaal;30;20;10;30;0;0;30
4059;Overig Azië;Totaal asielverzoeken;2008;100;60;40;100;10;10;80
4060;Overig Azië;Totaal asielverzoeken;2009 1e kwartaal;20;10;10;20;0;0;10
4061;Overig Azië;Totaal asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
4062;Overig Azië;Totaal asielverzoeken;2009 3e kwartaal;30;20;10;30;0;0;30
4063;Overig Azië;Totaal asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;20
4064;Overig Azië;Totaal asielverzoeken;2009;90;60;30;90;10;10;80
4065;Overig Azië;Totaal asielverzoeken;2010 1e kwartaal;30;20;10;30;0;0;20
4066;Overig Azië;Totaal asielverzoeken;2010 2e kwartaal;30;30;10;30;0;0;30
4067;Overig Azië;Totaal asielverzoeken;2010 3e kwartaal;20;10;0;20;0;0;10
4068;Overig Azië;Totaal asielverzoeken;2010 4e kwartaal;40;30;20;40;10;0;30
4069;Overig Azië;Totaal asielverzoeken;2010;120;90;30;120;20;0;100
4070;Overig Azië;Totaal asielverzoeken;2011 1e kwartaal;20;20;0;20;0;0;20
4071;Overig Azië;Totaal asielverzoeken;2011 2e kwartaal;40;30;10;40;10;0;30
4072;Overig Azië;Totaal asielverzoeken;2011 3e kwartaal;30;20;10;30;10;0;20
4073;Overig Azië;Totaal asielverzoeken;2011 4e kwartaal;40;20;20;40;10;0;40
4074;Overig Azië;Totaal asielverzoeken;2011;130;90;40;130;30;10;100
4075;Overig Azië;Eerste asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
4076;Overig Azië;Eerste asielverzoeken;2007 2e kwartaal;20;10;10;20;0;0;20
4077;Overig Azië;Eerste asielverzoeken;2007 3e kwartaal;10;0;10;10;10;0;10
4078;Overig Azië;Eerste asielverzoeken;2007 4e kwartaal;20;10;0;20;0;0;10
4079;Overig Azië;Eerste asielverzoeken;2007;60;40;20;60;20;0;40
4080;Overig Azië;Eerste asielverzoeken;2008 1e kwartaal;20;20;10;20;0;0;20
4081;Overig Azië;Eerste asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;10
4082;Overig Azië;Eerste asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;10
4083;Overig Azië;Eerste asielverzoeken;2008 4e kwartaal;20;20;10;20;0;0;20
4084;Overig Azië;Eerste asielverzoeken;2008;80;50;30;80;10;10;70
4085;Overig Azië;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
4086;Overig Azië;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
4087;Overig Azië;Eerste asielverzoeken;2009 3e kwartaal;20;20;10;20;0;0;20
4088;Overig Azië;Eerste asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;20
4089;Overig Azië;Eerste asielverzoeken;2009;80;50;20;80;10;10;60
4090;Overig Azië;Eerste asielverzoeken;2010 1e kwartaal;20;20;0;20;0;0;20
4091;Overig Azië;Eerste asielverzoeken;2010 2e kwartaal;30;20;0;30;0;0;30
4092;Overig Azië;Eerste asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
4093;Overig Azië;Eerste asielverzoeken;2010 4e kwartaal;40;30;10;40;10;0;30
4094;Overig Azië;Eerste asielverzoeken;2010;110;80;30;110;20;0;90
4095;Overig Azië;Eerste asielverzoeken;2011 1e kwartaal;20;20;0;20;0;0;20
4096;Overig Azië;Eerste asielverzoeken;2011 2e kwartaal;40;30;10;40;10;0;30
4097;Overig Azië;Eerste asielverzoeken;2011 3e kwartaal;20;20;10;20;10;0;20
4098;Overig Azië;Eerste asielverzoeken;2011 4e kwartaal;30;20;10;30;0;0;30
4099;Overig Azië;Eerste asielverzoeken;2011;110;80;30;110;20;10;80
4100;Overig Azië;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
4101;Overig Azië;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
4102;Overig Azië;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
4103;Overig Azië;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
4104;Overig Azië;Volgende asielverzoeken;2007;10;0;0;10;0;0;10
4105;Overig Azië;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
4106;Overig Azië;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
4107;Overig Azië;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
4108;Overig Azië;Volgende asielverzoeken;2008 4e kwartaal;10;0;0;10;0;0;10
4109;Overig Azië;Volgende asielverzoeken;2008;20;10;10;20;0;0;10
4110;Overig Azië;Volgende asielverzoeken;2009 1e kwartaal;10;0;0;10;0;0;10
4111;Overig Azië;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
4112;Overig Azië;Volgende asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
4113;Overig Azië;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
4114;Overig Azië;Volgende asielverzoeken;2009;20;10;0;20;0;0;20
4115;Overig Azië;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
4116;Overig Azië;Volgende asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;10
4117;Overig Azië;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
4118;Overig Azië;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
4119;Overig Azië;Volgende asielverzoeken;2010;10;10;10;10;0;0;10
4120;Overig Azië;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
4121;Overig Azië;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
4122;Overig Azië;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
4123;Overig Azië;Volgende asielverzoeken;2011 4e kwartaal;10;0;10;10;0;0;10
4124;Overig Azië;Volgende asielverzoeken;2011;20;10;10;20;0;0;20
4125;20;Totaal asielverzoeken;2007 1e kwartaal;30;20;10;30;0;0;20
4126;20;Totaal asielverzoeken;2007 2e kwartaal;20;20;10;20;10;0;20
4127;20;Totaal asielverzoeken;2007 3e kwartaal;20;10;10;20;0;0;20
4128;20;Totaal asielverzoeken;2007 4e kwartaal;20;10;10;20;0;0;10
4129;20;Totaal asielverzoeken;2007;90;60;30;90;20;0;70
4130;20;Totaal asielverzoeken;2008 1e kwartaal;20;20;10;20;10;0;20
4131;20;Totaal asielverzoeken;2008 2e kwartaal;20;20;0;20;0;0;20
4132;20;Totaal asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;20
4133;20;Totaal asielverzoeken;2008 4e kwartaal;20;20;0;20;0;0;20
4134;20;Totaal asielverzoeken;2008;80;60;20;80;10;10;60
4135;20;Totaal asielverzoeken;2009 1e kwartaal;20;20;10;20;0;0;20
4136;20;Totaal asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;20
4137;20;Totaal asielverzoeken;2009 3e kwartaal;30;20;10;30;10;0;30
4138;20;Totaal asielverzoeken;2009 4e kwartaal;30;20;20;30;10;0;20
4139;20;Totaal asielverzoeken;2009;100;70;40;100;20;0;80
4140;20;Totaal asielverzoeken;2010 1e kwartaal;30;20;10;30;0;0;20
4141;20;Totaal asielverzoeken;2010 2e kwartaal;20;20;0;20;0;0;20
4142;20;Totaal asielverzoeken;2010 3e kwartaal;20;10;10;20;0;0;20
4143;20;Totaal asielverzoeken;2010 4e kwartaal;50;30;20;50;10;0;30
4144;20;Totaal asielverzoeken;2010;120;80;40;120;20;10;90
4145;20;Totaal asielverzoeken;2011 1e kwartaal;40;30;10;40;10;0;30
4146;20;Totaal asielverzoeken;2011 2e kwartaal;40;30;10;40;10;0;30
4147;20;Totaal asielverzoeken;2011 3e kwartaal;40;30;10;40;10;0;30
4148;20;Totaal asielverzoeken;2011 4e kwartaal;40;20;20;40;0;0;40
4149;20;Totaal asielverzoeken;2011;160;100;50;160;20;10;130
4150;20;Eerste asielverzoeken;2007 1e kwartaal;20;20;10;20;0;0;20
4151;20;Eerste asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
4152;20;Eerste asielverzoeken;2007 3e kwartaal;20;10;10;20;0;0;20
4153;20;Eerste asielverzoeken;2007 4e kwartaal;20;10;10;20;0;0;10
4154;20;Eerste asielverzoeken;2007;70;40;20;70;10;0;50
4155;20;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
4156;20;Eerste asielverzoeken;2008 2e kwartaal;20;10;0;20;0;0;10
4157;20;Eerste asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;10
4158;20;Eerste asielverzoeken;2008 4e kwartaal;20;10;0;20;0;0;10
4159;20;Eerste asielverzoeken;2008;60;50;10;60;10;0;50
4160;20;Eerste asielverzoeken;2009 1e kwartaal;20;10;10;20;0;0;20
4161;20;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
4162;20;Eerste asielverzoeken;2009 3e kwartaal;30;20;10;30;0;0;30
4163;20;Eerste asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;20
4164;20;Eerste asielverzoeken;2009;90;60;30;90;10;0;70
4165;20;Eerste asielverzoeken;2010 1e kwartaal;20;10;10;20;0;0;20
4166;20;Eerste asielverzoeken;2010 2e kwartaal;20;20;0;20;0;0;20
4167;20;Eerste asielverzoeken;2010 3e kwartaal;20;10;10;20;0;0;20
4168;20;Eerste asielverzoeken;2010 4e kwartaal;40;20;20;40;10;0;20
4169;20;Eerste asielverzoeken;2010;100;70;40;100;20;0;80
4170;20;Eerste asielverzoeken;2011 1e kwartaal;30;20;10;30;0;0;20
4171;20;Eerste asielverzoeken;2011 2e kwartaal;30;20;10;30;10;0;20
4172;20;Eerste asielverzoeken;2011 3e kwartaal;40;30;10;40;10;0;30
4173;20;Eerste asielverzoeken;2011 4e kwartaal;30;20;10;30;0;0;30
4174;20;Eerste asielverzoeken;2011;120;80;30;120;10;0;100
4175;20;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
4176;20;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;10;0;0
4177;20;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
4178;20;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
4179;20;Volgende asielverzoeken;2007;30;20;10;30;10;0;20
4180;20;Volgende asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
4181;20;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
4182;20;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
4183;20;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
4184;20;Volgende asielverzoeken;2008;20;10;10;20;10;0;10
4185;20;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
4186;20;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
4187;20;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
4188;20;Volgende asielverzoeken;2009 4e kwartaal;10;0;10;10;0;0;0
4189;20;Volgende asielverzoeken;2009;10;10;10;10;10;0;10
4190;20;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
4191;20;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
4192;20;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
4193;20;Volgende asielverzoeken;2010 4e kwartaal;10;0;0;10;0;0;10
4194;20;Volgende asielverzoeken;2010;20;10;10;20;0;0;10
4195;20;Volgende asielverzoeken;2011 1e kwartaal;10;0;10;10;0;0;10
4196;20;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
4197;20;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
4198;20;Volgende asielverzoeken;2011 4e kwartaal;20;10;10;20;0;0;10
4199;20;Volgende asielverzoeken;2011;40;20;20;40;10;0;30
4200;56;Totaal asielverzoeken;2007 1e kwartaal;20;20;0;20;0;0;20
4201;56;Totaal asielverzoeken;2007 2e kwartaal;20;10;10;20;0;0;10
4202;56;Totaal asielverzoeken;2007 3e kwartaal;20;20;10;20;10;0;10
4203;56;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
4204;56;Totaal asielverzoeken;2007;70;50;20;70;20;0;50
4205;56;Totaal asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
4206;56;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;10
4207;56;Totaal asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
4208;56;Totaal asielverzoeken;2008 4e kwartaal;30;20;10;30;10;0;20
