ID;Geslacht;Leeftijd;Herkomstgroepering;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer1000Inwoners_2;Dagopnamen_3;DagopnamenPer1000Inwoners_4;KlinischeOpnamen_5;KlinOpnamenPer1000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer1000Inwoners_8;GemiddeldeVerpleegduurPerKlinOpname_9
6388;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;1999;1234.0;59.3;856.0;41.1;378.0;18.2;1975.0;94.9;5.2
6389;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2000;1357.0;61.2;974.0;44.0;382.0;17.3;2223.0;100.3;5.8
6390;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2001;1369.0;58.8;973.0;41.8;396.0;17.0;2212.0;95.0;5.6
6391;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2002;1521.0;62.4;1074.0;44.1;447.0;18.3;2120.0;87.0;4.7
6392;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2003;1600.0;63.5;1187.0;47.1;413.0;16.4;1926.0;76.5;4.7
6393;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2004;1746.0;68.5;1241.0;48.7;506.0;19.8;2385.0;93.6;4.7
6394;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2005;1680.0;65.2;1219.0;47.3;462.0;17.9;1978.0;76.8;4.3
6395;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2006;1826.0;69.7;1326.0;50.6;500.0;19.1;1987.0;75.8;4.0
6396;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2007;1914.0;71.8;1379.0;51.7;535.0;20.1;2294.0;86.1;4.3
6397;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2008;1800.0;66.0;1339.0;49.1;460.0;16.9;1701.0;62.4;3.7
6398;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2009;2041.0;72.7;1520.0;54.1;520.0;18.5;2021.0;72.0;3.9
6399;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;2010;2022.0;70.1;1475.0;51.2;546.0;18.9;2356.0;81.7;4.3
6400;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;1995;18686.0;42.3;7616.0;17.2;11070.0;25.1;66735.0;151.0;6.0
6401;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;1996;18793.0;42.4;7896.0;17.8;10897.0;24.6;67818.0;152.8;6.2
6402;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;1997;18559.0;41.3;7936.0;17.7;10623.0;23.6;63237.0;140.7;6.0
6403;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;1998;18246.0;39.9;8071.0;17.6;10175.0;22.2;59997.0;131.1;5.9
6404;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;1999;18307.0;39.3;8171.0;17.5;10136.0;21.7;59837.0;128.4;5.9
6405;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2000;17864.0;37.6;8129.0;17.1;9736.0;20.5;53484.0;112.7;5.5
6406;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2001;18380.0;38.1;8829.0;18.3;9552.0;19.8;50180.0;104.0;5.3
6407;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2002;19557.0;40.1;9703.0;19.9;9854.0;20.2;49556.0;101.6;5.0
6408;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2003;21080.0;42.9;10868.0;22.1;10212.0;20.8;51507.0;104.9;5.0
6409;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2004;21643.0;43.9;11446.0;23.2;10196.0;20.7;48349.0;98.1;4.7
6410;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2005;22526.0;45.9;12081.0;24.6;10445.0;21.3;49301.0;100.5;4.7
6411;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2006;23040.0;47.6;12240.0;25.3;10800.0;22.3;48420.0;100.0;4.5
6412;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2007;23802.0;49.6;13086.0;27.3;10717.0;22.3;47993.0;100.1;4.5
6413;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2008;24154.0;50.5;13155.0;27.5;10999.0;23.0;49321.0;103.1;4.5
6414;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2009;25422.0;53.0;13695.0;28.5;11727.0;24.4;49240.0;102.6;4.2
6415;Vrouwen;10 tot 15 jaar;Bevolking totaal;Aantallen;2010;25796.0;53.3;14472.0;29.9;11324.0;23.4;45484.0;93.9;4.0
6416;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;1995;15377.0;43.2;6365.0;17.9;9012.0;25.3;54066.0;151.8;6.0
6417;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;1996;15382.0;43.2;6516.0;18.3;8866.0;24.9;54731.0;153.6;6.2
6418;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;1997;15066.0;41.8;6493.0;18.0;8573.0;23.8;49968.0;138.8;5.8
6419;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;1998;14786.0;40.5;6589.0;18.0;8196.0;22.4;47636.0;130.4;5.8
6420;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;1999;14673.0;39.6;6530.0;17.6;8143.0;22.0;47616.0;128.5;5.8
6421;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2000;14247.0;37.9;6430.0;17.1;7817.0;20.8;42248.0;112.5;5.4
6422;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2001;14326.0;37.7;6818.0;18.0;7508.0;19.8;38537.0;101.5;5.1
6423;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2002;15354.0;40.2;7506.0;19.7;7849.0;20.5;39466.0;103.3;5.0
6424;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2003;16531.0;43.1;8379.0;21.8;8152.0;21.2;40237.0;104.9;4.9
6425;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2004;16877.0;43.8;8798.0;22.8;8079.0;21.0;38039.0;98.8;4.7
6426;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2005;17559.0;45.8;9287.0;24.2;8272.0;21.6;38907.0;101.5;4.7
6427;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2006;18133.0;47.9;9618.0;25.4;8514.0;22.5;37925.0;100.1;4.5
6428;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2007;18706.0;49.9;10331.0;27.6;8375.0;22.3;37205.0;99.2;4.4
6429;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2008;19133.0;51.2;10400.0;27.8;8734.0;23.4;38459.0;103.0;4.4
6430;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2009;20076.0;53.7;10736.0;28.7;9340.0;25.0;38037.0;101.8;4.1
6431;Vrouwen;10 tot 15 jaar;Autochtoon;Aantallen;2010;20331.0;54.0;11261.0;29.9;9070.0;24.1;35466.0;94.2;3.9
6432;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;1995;3310.0;38.6;1251.0;14.6;2058.0;24.0;12669.0;147.7;6.2
6433;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;1996;3411.0;39.1;1380.0;15.8;2031.0;23.3;13087.0;149.9;6.4
6434;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;1997;3492.0;39.0;1443.0;16.1;2050.0;22.9;13269.0;148.4;6.5
6435;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;1998;3460.0;37.5;1482.0;16.0;1978.0;21.4;12362.0;133.8;6.2
6436;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;1999;3634.0;38.0;1641.0;17.2;1993.0;20.9;12222.0;127.9;6.1
6437;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2000;3617.0;36.5;1698.0;17.1;1919.0;19.4;11236.0;113.4;5.9
6438;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2001;4055.0;39.5;2011.0;19.6;2044.0;19.9;11643.0;113.3;5.7
6439;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2002;4203.0;39.7;2197.0;20.8;2006.0;19.0;10090.0;95.4;5.0
6440;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2003;4550.0;42.3;2489.0;23.2;2060.0;19.2;11270.0;104.9;5.5
6441;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2004;4766.0;44.2;2648.0;24.6;2118.0;19.6;10310.0;95.6;4.9
6442;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2005;4967.0;46.4;2794.0;26.1;2174.0;20.3;10394.0;97.1;4.8
6443;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2006;4908.0;46.5;2622.0;24.8;2286.0;21.7;10495.0;99.5;4.6
6444;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2007;5096.0;48.7;2755.0;26.3;2341.0;22.4;10788.0;103.1;4.6
6445;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2008;5020.0;47.8;2755.0;26.3;2265.0;21.6;10863.0;103.5;4.8
6446;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2009;5346.0;50.4;2959.0;27.9;2387.0;22.5;11203.0;105.7;4.7
6447;Vrouwen;10 tot 15 jaar;Allochtoon totaal;Aantallen;2010;5465.0;50.7;3212.0;29.8;2254.0;20.9;10019.0;93.0;4.4
6448;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;1995;1139.0;36.2;494.0;15.7;645.0;20.5;3816.0;121.4;5.9
6449;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;1996;1207.0;38.7;552.0;17.7;654.0;21.0;4269.0;136.8;6.5
6450;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;1997;1200.0;38.7;494.0;15.9;706.0;22.7;4507.0;145.2;6.4
6451;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;1998;1112.0;35.7;478.0;15.3;634.0;20.3;4256.0;136.5;6.7
6452;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;1999;1113.0;35.3;487.0;15.5;625.0;19.8;3153.0;100.1;5.0
6453;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2000;1038.0;32.5;486.0;15.2;552.0;17.3;2824.0;88.4;5.1
6454;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2001;1141.0;35.2;527.0;16.2;614.0;18.9;3375.0;104.1;5.5
6455;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2002;1142.0;34.9;525.0;16.0;617.0;18.9;2821.0;86.3;4.6
6456;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2003;1267.0;38.9;638.0;19.6;629.0;19.3;3068.0;94.2;4.9
6457;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2004;1408.0;43.8;782.0;24.3;627.0;19.5;2683.0;83.3;4.3
6458;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2005;1279.0;40.4;685.0;21.6;595.0;18.8;2642.0;83.4;4.4
6459;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2006;1337.0;43.0;690.0;22.2;646.0;20.8;2749.0;88.5;4.3
6460;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2007;1296.0;42.5;700.0;22.9;596.0;19.5;2541.0;83.3;4.3
6461;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2008;1285.0;42.3;686.0;22.6;598.0;19.7;2842.0;93.6;4.8
6462;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2009;1315.0;43.1;691.0;22.7;624.0;20.5;2893.0;94.9;4.6
6463;Vrouwen;10 tot 15 jaar;Westers totaal (exclusief autochtonen);Aantallen;2010;1487.0;48.3;833.0;27.0;654.0;21.2;2491.0;80.9;3.8
6464;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;1995;2171.0;39.9;758.0;13.9;1413.0;26.0;8853.0;162.9;6.3
6465;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;1996;2205.0;39.3;828.0;14.8;1377.0;24.5;8817.0;157.2;6.4
6466;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;1997;2292.0;39.3;949.0;16.2;1343.0;23.0;8762.0;150.0;6.5
6467;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;1998;2348.0;38.4;1004.0;16.4;1344.0;22.0;8106.0;132.5;6.0
6468;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;1999;2522.0;39.4;1153.0;18.0;1368.0;21.4;9069.0;141.6;6.6
6469;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2000;2579.0;38.4;1212.0;18.1;1367.0;20.4;8412.0;125.4;6.2
6470;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2001;2914.0;41.4;1484.0;21.1;1430.0;20.3;8267.0;117.5;5.8
6471;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2002;3061.0;41.9;1672.0;22.9;1388.0;19.0;7269.0;99.5;5.2
6472;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2003;3282.0;43.8;1851.0;24.7;1431.0;19.1;8202.0;109.6;5.7
6473;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2004;3357.0;44.4;1866.0;24.7;1491.0;19.7;7627.0;100.9;5.1
6474;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2005;3688.0;49.0;2109.0;28.0;1579.0;21.0;7752.0;102.9;4.9
6475;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2006;3571.0;48.0;1932.0;25.9;1640.0;22.0;7747.0;104.0;4.7
6476;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2007;3800.0;51.2;2055.0;27.7;1746.0;23.5;8247.0;111.2;4.7
6477;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2008;3736.0;50.1;2069.0;27.7;1667.0;22.3;8021.0;107.5;4.8
6478;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2009;4032.0;53.4;2268.0;30.0;1764.0;23.4;8310.0;110.1;4.7
6479;Vrouwen;10 tot 15 jaar;Niet-westers totaal;Aantallen;2010;3978.0;51.7;2379.0;30.9;1599.0;20.8;7527.0;97.8;4.7
6480;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;1995;475.0;38.3;159.0;12.8;316.0;25.5;2201.0;177.6;7.0
6481;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;1996;543.0;43.2;217.0;17.3;326.0;25.9;2001.0;159.1;6.1
6482;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;1997;559.0;43.7;237.0;18.5;322.0;25.1;2092.0;163.5;6.5
6483;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;1998;542.0;41.3;222.0;17.0;320.0;24.4;1869.0;142.4;5.8
6484;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;1999;611.0;45.4;261.0;19.4;350.0;26.0;2598.0;193.1;7.4
6485;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2000;587.0;42.6;266.0;19.3;321.0;23.3;2006.0;145.5;6.2
6486;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2001;672.0;47.2;358.0;25.1;315.0;22.1;2131.0;149.7;6.8
6487;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2002;572.0;38.8;276.0;18.7;296.0;20.1;1408.0;95.5;4.8
6488;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2003;763.0;50.6;437.0;29.0;326.0;21.6;2182.0;144.7;6.7
6489;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2004;773.0;50.6;411.0;26.9;362.0;23.7;1650.0;108.1;4.6
6490;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2005;785.0;51.3;430.0;28.1;356.0;23.3;1776.0;116.1;5.0
6491;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2006;748.0;49.1;385.0;25.3;363.0;23.8;1836.0;120.5;5.1
6492;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2007;801.0;52.7;421.0;27.7;380.0;25.0;1985.0;130.6;5.2
6493;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2008;818.0;53.3;424.0;27.6;394.0;25.6;1830.0;119.2;4.7
6494;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2009;790.0;50.3;414.0;26.4;376.0;23.9;1525.0;97.1;4.1
6495;Vrouwen;10 tot 15 jaar;Marokko;Aantallen;2010;883.0;54.3;538.0;33.1;345.0;21.3;1880.0;115.7;5.4
6496;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;1995;604.0;49.6;195.0;16.0;410.0;33.6;2272.0;186.4;5.5
6497;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;1996;616.0;50.6;220.0;18.1;396.0;32.5;2467.0;202.9;6.2
6498;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;1997;580.0;46.6;227.0;18.2;353.0;28.3;2570.0;206.3;7.3
6499;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;1998;592.0;44.9;290.0;22.0;302.0;22.9;1655.0;125.5;5.5
6500;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;1999;688.0;49.2;326.0;23.3;362.0;25.9;1984.0;141.9;5.5
6501;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2000;739.0;49.7;374.0;25.2;364.0;24.5;2118.0;142.6;5.8
6502;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2001;736.0;46.6;370.0;23.4;366.0;23.2;2062.0;130.6;5.6
6503;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2002;746.0;45.0;380.0;22.9;365.0;22.0;1919.0;115.7;5.3
6504;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2003;732.0;42.7;384.0;22.4;348.0;20.3;1532.0;89.4;4.4
6505;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2004;860.0;49.3;478.0;27.4;382.0;21.9;1960.0;112.3;5.1
6506;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2005;891.0;51.2;497.0;28.5;395.0;22.7;1700.0;97.6;4.3
6507;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2006;884.0;51.1;463.0;26.8;420.0;24.3;1498.0;86.7;3.6
6508;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2007;943.0;54.6;547.0;31.6;397.0;23.0;1717.0;99.4;4.3
6509;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2008;905.0;52.4;517.0;29.9;389.0;22.5;2021.0;117.0;5.2
6510;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2009;989.0;57.5;551.0;32.0;438.0;25.5;2210.0;128.4;5.0
6511;Vrouwen;10 tot 15 jaar;Turkije;Aantallen;2010;973.0;56.4;588.0;34.1;386.0;22.3;1635.0;94.7;4.2
6512;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;1995;509.0;39.6;189.0;14.7;320.0;24.9;2207.0;171.9;6.9
6513;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;1996;432.0;32.5;162.0;12.2;270.0;20.3;2274.0;171.1;8.4
6514;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;1997;496.0;36.3;222.0;16.3;274.0;20.0;1752.0;128.3;6.4
6515;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;1998;462.0;33.5;167.0;12.1;295.0;21.4;1868.0;135.3;6.3
6516;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;1999;434.0;31.3;195.0;14.0;240.0;17.3;1887.0;135.8;7.9
6517;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2000;440.0;31.5;163.0;11.7;277.0;19.9;1569.0;112.4;5.7
6518;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2001;459.0;32.9;222.0;15.9;237.0;17.0;1412.0;101.2;6.0
6519;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2002;624.0;45.1;394.0;28.5;229.0;16.6;1189.0;86.0;5.2
6520;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2003;568.0;41.7;348.0;25.5;220.0;16.1;1160.0;85.2;5.3
6521;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2004;516.0;38.6;294.0;22.0;222.0;16.6;1302.0;97.3;5.9
6522;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2005;641.0;49.2;404.0;31.0;237.0;18.2;1221.0;93.8;5.2
6523;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2006;587.0;46.5;332.0;26.3;255.0;20.2;1499.0;118.8;5.9
6524;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2007;683.0;55.2;394.0;31.9;289.0;23.4;1563.0;126.5;5.4
6525;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2008;637.0;52.2;381.0;31.3;255.0;20.9;1246.0;102.2;4.9
6526;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2009;699.0;57.6;412.0;34.0;286.0;23.6;1374.0;113.1;4.8
6527;Vrouwen;10 tot 15 jaar;Suriname;Aantallen;2010;677.0;55.5;403.0;33.1;274.0;22.5;1181.0;96.9;4.3
6528;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;159.0;37.9;61.0;14.6;97.0;23.3;587.0;140.2;6.0
6529;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;131.0;30.9;40.0;9.3;92.0;21.6;581.0;137.0;6.3
6530;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;162.0;36.9;59.0;13.4;103.0;23.5;671.0;152.7;6.5
6531;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;140.0;30.2;57.0;12.3;83.0;18.0;674.0;145.5;8.1
6532;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;150.0;30.6;61.0;12.5;88.0;18.0;501.0;102.2;5.7
6533;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;155.0;29.5;77.0;14.6;79.0;14.9;450.0;85.6;5.7
6534;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;255.0;45.3;142.0;25.3;113.0;20.0;579.0;102.9;5.1
6535;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;214.0;36.7;101.0;17.3;114.0;19.4;570.0;97.5;5.0
6536;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;224.0;37.5;115.0;19.3;109.0;18.3;594.0;99.6;5.4
6537;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;249.0;41.4;120.0;19.9;130.0;21.5;752.0;124.9;5.8
6538;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;236.0;39.8;108.0;18.2;128.0;21.6;796.0;134.1;6.2
6539;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;248.0;43.2;127.0;22.1;121.0;21.0;496.0;86.4;4.1
6540;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;331.0;59.2;162.0;29.1;168.0;30.1;792.0;141.9;4.7
6541;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;300.0;54.3;151.0;27.3;149.0;27.0;716.0;129.7;4.8
6542;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;278.0;50.4;117.0;21.3;161.0;29.1;835.0;151.4;5.2
6543;Vrouwen;10 tot 15 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;244.0;44.4;121.0;22.0;123.0;22.4;443.0;80.5;3.6
6544;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;1995;423.0;33.3;154.0;12.1;269.0;21.2;1585.0;124.6;5.9
6545;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;1996;483.0;34.9;189.0;13.7;294.0;21.3;1494.0;108.1;5.1
6546;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;1997;496.0;32.9;204.0;13.5;292.0;19.4;1677.0;111.1;5.7
6547;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;1998;611.0;37.2;267.0;16.3;344.0;20.9;2040.0;124.1;5.9
6548;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;1999;639.0;35.9;310.0;17.4;328.0;18.4;2099.0;117.9;6.4
6549;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2000;658.0;34.2;333.0;17.3;326.0;16.9;2269.0;117.8;7.0
6550;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2001;792.0;38.2;392.0;18.9;400.0;19.3;2083.0;100.5;5.2
6551;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2002;905.0;41.0;521.0;23.6;385.0;17.4;2183.0;98.8;5.7
6552;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2003;996.0;43.2;567.0;24.6;429.0;18.6;2733.0;118.6;6.4
6553;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2004;959.0;40.8;563.0;24.0;396.0;16.9;1963.0;83.6;5.0
6554;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2005;1134.0;47.9;671.0;28.4;463.0;19.6;2260.0;95.5;4.9
6555;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2006;1104.0;46.8;624.0;26.4;480.0;20.4;2419.0;102.5;5.0
6556;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2007;1043.0;43.9;531.0;22.4;512.0;21.6;2190.0;92.2;4.3
6557;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2008;1076.0;44.4;596.0;24.6;480.0;19.8;2208.0;91.0;4.6
6558;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2009;1275.0;51.2;773.0;31.1;502.0;20.2;2367.0;95.0;4.7
6559;Vrouwen;10 tot 15 jaar;Overig niet-westers;Aantallen;2010;1200.0;46.6;729.0;28.3;471.0;18.3;2388.0;92.8;5.1
6560;Vrouwen;15 tot 20 jaar;Bevolking totaal;Aantallen;1995;28637.0;63.5;8331.0;18.5;20306.0;45.1;126978.0;281.7;6.3
6561;Vrouwen;15 tot 20 jaar;Bevolking totaal;Aantallen;1996;28818.0;63.8;8870.0;19.6;19947.0;44.2;125307.0;277.4;6.3
6562;Vrouwen;15 tot 20 jaar;Bevolking totaal;Aantallen;1997;29058.0;64.2;9075.0;20.0;19983.0;44.1;118587.0;262.0;5.9
6563;Vrouwen;15 tot 20 jaar;Bevolking totaal;Aantallen;1998;27743.0;61.4;8842.0;19.6;18901.0;41.8;113761.0;251.7;6.0
