ID;Slachtdieren;Perioden;AantalSlachtingen_1;GeslachtGewicht_2
4256;Schapen incl. lammeren;2001 oktober;93.3;2188.0
4257;Schapen incl. lammeren;2001 november;96.9;2300.0
4258;Schapen incl. lammeren;2001 december;76.7;1834.0
4259;Schapen incl. lammeren;2001;835.9;19585.0
4260;Schapen incl. lammeren;2002 januari;65.4;1606.0
4261;Schapen incl. lammeren;2002 februari;90.3;2222.0
4262;Schapen incl. lammeren;2002 maart;50.7;1186.0
4263;Schapen incl. lammeren;2002 april;51.1;1199.0
4264;Schapen incl. lammeren;2002 mei;58.6;1348.0
4265;Schapen incl. lammeren;2002 juni;50.8;1180.0
4266;Schapen incl. lammeren;2002 juli;51.4;1275.0
4267;Schapen incl. lammeren;2002 augustus;50.1;1220.0
4268;Schapen incl. lammeren;2002 september;52.5;1269.0
4269;Schapen incl. lammeren;2002 oktober;56.1;1421.0
4270;Schapen incl. lammeren;2002 november;48.9;1254.0
4271;Schapen incl. lammeren;2002 december;51.8;1338.0
4272;Schapen incl. lammeren;2002;677.7;16518.0
4273;Schapen incl. lammeren;2003 januari;41.8;1069.0
4274;Schapen incl. lammeren;2003 februari;83.5;2101.0
4275;Schapen incl. lammeren;2003 maart;43.3;1052.0
4276;Schapen incl. lammeren;2003 april;55.4;1272.0
4277;Schapen incl. lammeren;2003 mei;57.2;1292.0
4278;Schapen incl. lammeren;2003 juni;55.8;1210.0
4279;Schapen incl. lammeren;2003 juli;45.7;1050.0
4280;Schapen incl. lammeren;2003 augustus;46.4;1126.0
4281;Schapen incl. lammeren;2003 september;51.9;1296.0
4282;Schapen incl. lammeren;2003 oktober;57.0;1431.0
4283;Schapen incl. lammeren;2003 november;43.7;1144.0
4284;Schapen incl. lammeren;2003 december;47.8;1206.0
4285;Schapen incl. lammeren;2003;629.5;15249.0
4286;Schapen incl. lammeren;2004 januari;42.1;1016.0
4287;Schapen incl. lammeren;2004 februari;83.0;2005.0
4288;Schapen incl. lammeren;2004 maart;50.1;1219.0
4289;Schapen incl. lammeren;2004 april;53.1;1342.0
4290;Schapen incl. lammeren;2004 mei;48.8;1135.0
4291;Schapen incl. lammeren;2004 juni;56.7;1241.0
4292;Schapen incl. lammeren;2004 juli;41.4;971.0
4293;Schapen incl. lammeren;2004 augustus;49.6;1204.0
4294;Schapen incl. lammeren;2004 september;49.5;1180.0
4295;Schapen incl. lammeren;2004 oktober;51.3;1231.0
4296;Schapen incl. lammeren;2004 november;48.5;1176.0
4297;Schapen incl. lammeren;2004 december;46.7;1129.0
4298;Schapen incl. lammeren;2004;620.8;14849.0
4299;Schapen incl. lammeren;2005 januari;86.5;2037.0
4300;Schapen incl. lammeren;2005 februari;35.6;842.0
4301;Schapen incl. lammeren;2005 maart;46.3;1041.0
4302;Schapen incl. lammeren;2005 april;44.7;987.0
4303;Schapen incl. lammeren;2005 mei;53.3;1149.0
4304;Schapen incl. lammeren;2005 juni;51.4;1036.0
4305;Schapen incl. lammeren;2005 juli;40.6;834.0
4306;Schapen incl. lammeren;2005 augustus;51.9;1097.0
4307;Schapen incl. lammeren;2005 september;52.9;1151.0
4308;Schapen incl. lammeren;2005 oktober;55.3;1231.0
4309;Schapen incl. lammeren;2005 november;47.4;1075.0
4310;Schapen incl. lammeren;2005 december;43.9;982.0
4311;Schapen incl. lammeren;2005;609.8;13462.0
4312;Schapen incl. lammeren;2006 januari;91.9;2195.0
4313;Schapen incl. lammeren;2006 februari;49.0;1141.0
4314;Schapen incl. lammeren;2006 maart;56.8;1299.0
4315;Schapen incl. lammeren;2006 april;56.9;1204.0
4316;Schapen incl. lammeren;2006 mei;64.3;1351.0
4317;Schapen incl. lammeren;2006 juni;64.0;1275.0
4318;Schapen incl. lammeren;2006 juli;48.7;985.0
4319;Schapen incl. lammeren;2006 augustus;56.8;1184.0
4320;Schapen incl. lammeren;2006 september;57.0;1208.0
4321;Schapen incl. lammeren;2006 oktober;64.5;1405.0
4322;Schapen incl. lammeren;2006 november;49.8;1098.0
4323;Schapen incl. lammeren;2006 december;50.3;1166.0
4324;Schapen incl. lammeren;2006;710.0;15511.0
4325;Schapen incl. lammeren;2007 januari;98.5;2254.0
4326;Schapen incl. lammeren;2007 februari;53.0;1219.0
4327;Schapen incl. lammeren;2007 maart;60.6;1325.0
4328;Schapen incl. lammeren;2007 april;60.6;1303.0
4329;Schapen incl. lammeren;2007 mei;67.6;1410.0
4330;Schapen incl. lammeren;2007 juni;65.5;1329.0
4331;Schapen incl. lammeren;2007 juli;52.7;1074.0
4332;Schapen incl. lammeren;2007 augustus;60.7;1234.0
4333;Schapen incl. lammeren;2007 september;59.5;1254.0
4334;Schapen incl. lammeren;2007 oktober;67.7;1449.0
4335;Schapen incl. lammeren;2007 november;52.9;1151.0
4336;Schapen incl. lammeren;2007 december;53.0;1147.0
4337;Schapen incl. lammeren;2007;752.3;16149.0
4338;Schapen incl. lammeren;2008 januari;45.7;976.0
4339;Schapen incl. lammeren;2008 februari;44.0;977.0
4340;Schapen incl. lammeren;2008 maart;54.8;1196.0
4341;Schapen incl. lammeren;2008 april;53.9;1171.0
4342;Schapen incl. lammeren;2008 mei;52.4;1043.0
4343;Schapen incl. lammeren;2008 juni;56.0;1067.0
4344;Schapen incl. lammeren;2008 juli;53.8;1026.0
4345;Schapen incl. lammeren;2008 augustus;52.5;1001.0
4346;Schapen incl. lammeren;2008 september;62.5;1245.0
4347;Schapen incl. lammeren;2008 oktober;50.7;1067.0
4348;Schapen incl. lammeren;2008 november;45.3;966.0
4349;Schapen incl. lammeren;2008 december;102.8;2202.0
4350;Schapen incl. lammeren;2008;674.4;13937.0
4351;Schapen incl. lammeren;2009 januari;43.8;966.0
4352;Schapen incl. lammeren;2009 februari;45.2;995.0
4353;Schapen incl. lammeren;2009 maart;52.2;1112.0
4354;Schapen incl. lammeren;2009 april;62.8;1222.0
4355;Schapen incl. lammeren;2009 mei;54.8;1122.0
4356;Schapen incl. lammeren;2009 juni;59.9;1161.0
4357;Schapen incl. lammeren;2009 juli;48.0;958.0
4358;Schapen incl. lammeren;2009 augustus;58.0;1201.0
4359;Schapen incl. lammeren;2009 september;57.0;1208.0
4360;Schapen incl. lammeren;2009 oktober;48.1;1070.0
4361;Schapen incl. lammeren;2009 november;95.2;2113.0
4362;Schapen incl. lammeren;2009 december;45.9;1062.0
4363;Schapen incl. lammeren;2009;670.9;14190.0
4364;Schapen incl. lammeren;2010 januari;40.5;933.0
4365;Schapen incl. lammeren;2010 februari;33.4;780.0
4366;Schapen incl. lammeren;2010 maart;51.8;1217.0
4367;Schapen incl. lammeren;2010 april;45.8;1096.0
4368;Schapen incl. lammeren;2010 mei;48.2;1050.0
4369;Schapen incl. lammeren;2010 juni;43.6;925.0
4370;Schapen incl. lammeren;2010 juli;37.3;807.0
4371;Schapen incl. lammeren;2010 augustus;54.5;1204.0
4372;Schapen incl. lammeren;2010 september;48.4;1089.0
4373;Schapen incl. lammeren;2010 oktober;43.1;961.0
4374;Schapen incl. lammeren;2010 november;91.4;2113.0
4375;Schapen incl. lammeren;2010 december;43.5;990.0
4376;Schapen incl. lammeren;2010;581.5;13165.0
4377;Schapen incl. lammeren;2011 januari;44.8;1021.0
4378;Schapen incl. lammeren;2011 februari;41.0;927.0
4379;Schapen incl. lammeren;2011 maart;46.9;1086.0
4380;Schapen incl. lammeren;2011 april;49.1;1006.0
4381;Schapen incl. lammeren;2011 mei;50.2;1028.0
4382;Schapen incl. lammeren;2011 juni;45.2;893.0
4383;Schapen incl. lammeren;2011 juli;41.8;873.0
4384;Schapen incl. lammeren;2011 augustus;48.0;1054.0
4385;Schapen incl. lammeren;2011 september;46.7;1033.0
4386;Schapen incl. lammeren;2011 oktober;47.3;1065.0
4387;Schapen incl. lammeren;2011 november;81.2;1871.0
4388;Schapen incl. lammeren;2011 december;43.6;1005.0
4389;Schapen incl. lammeren;2011;585.8;12862.0
4390;Schapen incl. lammeren;2012 januari;44.1;1004.0
4391;Schapen incl. lammeren;2012 februari;41.9;1002.0
4392;Schapen incl. lammeren;2012 maart;48.4;1077.0
4393;Schapen incl. lammeren;2012 april;50.4;1080.0
4394;Schapen incl. lammeren;2012 mei;53.8;1128.0
4395;Schapen incl. lammeren;2012 juni;43.7;920.0
4396;Schapen incl. lammeren;2012 juli;46.9;1004.0
4397;Schapen incl. lammeren;2012 augustus;46.3;1002.0
4398;Schapen incl. lammeren;2012 september;40.2;897.0
4399;Schapen incl. lammeren;2012 oktober;95.1;2201.0
4400;Schapen incl. lammeren;2012 november;32.5;740.0
4401;Schapen incl. lammeren;2012 december;41.3;948.0
4402;Schapen incl. lammeren;2012;584.5;13002.0
4403;Schapen incl. lammeren;2013 januari;34.2;791.0
4404;Schapen incl. lammeren;2013 februari;32.5;756.0
4405;Schapen incl. lammeren;2013 maart;42.4;926.0
4406;Schapen incl. lammeren;2013 april;45.9;1026.0
4407;Schapen incl. lammeren;2013 mei;52.5;1096.0
4408;Schapen incl. lammeren;2013 juni;45.4;933.0
4409;Schapen incl. lammeren;2013 juli;49.3;1043.0
4410;Schapen incl. lammeren;2013 augustus;40.0;881.0
4411;Schapen incl. lammeren;2013 september;41.2;910.0
4412;Schapen incl. lammeren;2013 oktober;78.6;1760.0
4413;Schapen incl. lammeren;2013 november;42.7;956.0
4414;Schapen incl. lammeren;2013 december;45.5;1038.0
4415;Schapen incl. lammeren;2013;550.2;12115.0
4416;Schapen incl. lammeren;2014 januari;41.6;968.0
4417;Schapen incl. lammeren;2014 februari;40.6;959.0
4418;Schapen incl. lammeren;2014 maart;47.4;1117.0
4419;Schapen incl. lammeren;2014 april;50.6;1121.0
4420;Schapen incl. lammeren;2014 mei;45.7;972.0
4421;Schapen incl. lammeren;2014 juni;47.8;968.0
4422;Schapen incl. lammeren;2014 juli;39.3;864.0
4423;Schapen incl. lammeren;2014 augustus;33.2;748.0
4424;Schapen incl. lammeren;2014 september;41.9;948.0
4425;Schapen incl. lammeren;2014 oktober;94.9;2092.0
4426;Schapen incl. lammeren;2014 november;31.5;732.0
4427;Schapen incl. lammeren;2014 december;51.0;1175.0
4428;Schapen incl. lammeren;2014;565.4;12663.0
4429;Schapen incl. lammeren;2015 januari;39.5;934.0
4430;Schapen incl. lammeren;2015 februari;35.3;837.0
4431;Schapen incl. lammeren;2015 maart;50.3;1135.0
4432;Schapen incl. lammeren;2015 april;49.6;1166.0
4433;Schapen incl. lammeren;2015 mei;44.1;1036.0
4434;Schapen incl. lammeren;2015 juni;51.5;1191.0
4435;Schapen incl. lammeren;2015 juli;37.0;828.0
4436;Schapen incl. lammeren;2015 augustus;37.5;857.0
4437;Schapen incl. lammeren;2015 september;94.0;2128.0
4438;Schapen incl. lammeren;2015 oktober;36.1;854.0
4439;Schapen incl. lammeren;2015 november;39.1;945.0
4440;Schapen incl. lammeren;2015 december;45.5;1071.0
4441;Schapen incl. lammeren;2015;559.4;12981.0
4442;Schapen incl. lammeren;2016 januari;38.3;912.0
4443;Schapen incl. lammeren;2016 februari;42.5;1041.0
4444;Schapen incl. lammeren;2016 maart;45.1;1101.0
4445;Schapen incl. lammeren;2016 april;41.0;1002.0
4446;Schapen incl. lammeren;2016 mei;47.2;1118.0
4447;Schapen incl. lammeren;2016 juni;47.1;999.0
4448;Schapen incl. lammeren;2016 juli;36.5;787.0
4449;Schapen incl. lammeren;2016 augustus;40.4;883.0
4450;Schapen incl. lammeren;2016 september;95.1;1996.0
4451;Schapen incl. lammeren;2016 oktober;39.7;889.0
4452;Schapen incl. lammeren;2016 november;38.0;867.0
4453;Schapen incl. lammeren;2016 december;40.7;953.0
4454;Schapen incl. lammeren;2016;551.6;12549.0
4455;Schapen incl. lammeren;2017 januari;40.2;933.0
4456;Schapen incl. lammeren;2017 februari;36.4;885.0
4457;Schapen incl. lammeren;2017 maart;40.6;997.0
4458;Schapen incl. lammeren;2017 april;45.3;1089.0
4459;Schapen incl. lammeren;2017 mei;52.5;1214.0
4460;Schapen incl. lammeren;2017 juni;49.5;1071.0
4461;Schapen incl. lammeren;2017 juli;41.0;924.0
4462;Schapen incl. lammeren;2017 augustus;46.0;1053.0
4463;Schapen incl. lammeren;2017 september;64.3;1393.0
4464;Schapen incl. lammeren;2017 oktober;40.7;903.0
4465;Schapen incl. lammeren;2017 november;38.1;868.0
4466;Schapen incl. lammeren;2017 december;42.3;1007.0
4467;Schapen incl. lammeren;2017;536.9;12336.0
4468;Schapen incl. lammeren;2018 januari;41.9;987.0
4469;Schapen incl. lammeren;2018 februari;37.8;890.0
4470;Schapen incl. lammeren;2018 maart;46.4;1087.0
4471;Schapen incl. lammeren;2018 april;46.0;1090.0
4472;Schapen incl. lammeren;2018 mei;47.3;1089.0
4473;Schapen incl. lammeren;2018 juni;35.9;784.0
4474;Schapen incl. lammeren;2018 juli;39.1;844.0
4475;Schapen incl. lammeren;2018 augustus;60.1;1278.0
4476;Schapen incl. lammeren;2018 september;36.7;806.0
4477;Schapen incl. lammeren;2018 oktober;44.5;1009.0
4478;Schapen incl. lammeren;2018 november;37.8;882.0
4479;Schapen incl. lammeren;2018 december;45.8;1073.0
4480;Schapen incl. lammeren;2018;519.3;11819.0
4481;Schapen incl. lammeren;2019 januari;39.1;962.0
4482;Schapen incl. lammeren;2019 februari;37.1;903.0
4483;Schapen incl. lammeren;2019 maart;35.3;900.0
4484;Schapen incl. lammeren;2019 april;56.0;1331.0
4485;Schapen incl. lammeren;2019 mei;56.1;1338.0
4486;Schapen incl. lammeren;2019 juni;46.5;1066.0
4487;Schapen incl. lammeren;2019 juli;46.3;1055.0
4488;Schapen incl. lammeren;2019 augustus;61.0;1332.0
4489;Schapen incl. lammeren;2019 september;45.3;1015.0
4490;Schapen incl. lammeren;2019 oktober;46.0;1042.0
4491;Schapen incl. lammeren;2019 november;43.0;1009.0
4492;Schapen incl. lammeren;2019 december;54.8;1321.0
4493;Schapen incl. lammeren;2019;566.5;13272.0
4494;Schapen incl. lammeren;2020 januari;50.7;1186.0
4495;Schapen incl. lammeren;2020 februari;46.8;1155.0
4496;Schapen incl. lammeren;2020 maart;51.6;1345.0
4497;Schapen incl. lammeren;2020 april;60.9;1499.0
4498;Schapen incl. lammeren;2020 mei;60.0;1443.0
4499;Schapen incl. lammeren;2020 juni;58.4;1244.0
4500;Schapen incl. lammeren;2020 juli;93.8;2028.0
4501;Schapen incl. lammeren;2020 augustus;63.9;1440.0
4502;Schapen incl. lammeren;2020 september;51.0;1136.0
4503;Schapen incl. lammeren;2020 oktober;48.8;1113.0
4504;Schapen incl. lammeren;2020 november;47.2;1089.0
4505;Schapen incl. lammeren;2020 december;52.2;1250.0
4506;Schapen incl. lammeren;2020;685.3;15929.0
4507;Schapen incl. lammeren;2021 januari;49.3;1179.0
4508;Schapen incl. lammeren;2021 februari;49.3;1188.0
4509;Schapen incl. lammeren;2021 maart;59.5;1471.0
4510;Schapen incl. lammeren;2021 april;56.6;1394.0
4511;Schapen incl. lammeren;2021 mei;61.4;1460.0
4512;Schapen incl. lammeren;2021 juni;54.5;1194.0
4513;Schapen incl. lammeren;2021 juli;86.2;1808.0
4514;Schapen incl. lammeren;2021 augustus;49.5;1090.0
4515;Schapen incl. lammeren;2021 september;50.6;1165.0
4516;Schapen incl. lammeren;2021 oktober;45.6;1055.0
4517;Schapen incl. lammeren;2021 november;50.5;1197.0
4518;Schapen incl. lammeren;2021 december;59.2;1417.0
4519;Schapen incl. lammeren;2021;672.4;15618.0
4520;Schapen incl. lammeren;2022 januari;47.4;1122.0
4521;Schapen incl. lammeren;2022 februari;43.7;1088.0
4522;Schapen incl. lammeren;2022 maart;54.7;1399.0
4523;Schapen incl. lammeren;2022 april;58.7;1465.0
4524;Schapen incl. lammeren;2022 mei;59.5;1465.0
4525;Schapen incl. lammeren;2022 juni;47.5;1098.0
4526;Schapen incl. lammeren;2022 juli;77.7;1798.0
4527;Schapen incl. lammeren;2022 augustus;55.0;1234.0
4528;Schapen incl. lammeren;2022 september;53.8;1221.0
4529;Schapen incl. lammeren;2022 oktober;56.9;1352.0
4530;Schapen incl. lammeren;2022 november;52.0;1260.0
4531;Schapen incl. lammeren;2022 december;57.5;1404.0
4532;Schapen incl. lammeren;2022;664.4;15907.0
4533;Schapen incl. lammeren;2023 januari;58.5;1426.0
4534;Schapen incl. lammeren;2023 februari;52.3;1279.0
4535;Schapen incl. lammeren;2023 maart;66.1;1645.0
4536;Schapen incl. lammeren;2023 april;61.5;1573.0
4537;Schapen incl. lammeren;2023 mei;65.2;1678.0
4538;Schapen incl. lammeren;2023 juni;94.1;2239.0
4539;Schapen incl. lammeren;2023 juli;53.7;1292.0
4540;Schapen incl. lammeren;2023 augustus;58.4;1352.0
4541;Schapen incl. lammeren;2023 september;60.8;1437.0
4542;Schapen incl. lammeren;2023 oktober;57.8;1417.0
4543;Schapen incl. lammeren;2023 november;53.0;1307.0
4544;Schapen incl. lammeren;2023 december;55.5;1349.0
4545;Schapen incl. lammeren;2023;737.9;18017.0
4546;Schapen incl. lammeren;2024 januari;52.1;1269.0
4547;Schapen incl. lammeren;2024 februari;46.2;1146.0
4548;Schapen incl. lammeren;2024 maart;53.1;1350.0
4549;Schapen incl. lammeren;2024 april;51.2;1346.0
4550;Schapen incl. lammeren;2024 mei;51.7;1363.0
4551;Schapen incl. lammeren;2024 juni;68.6;1695.0
4552;Schapen incl. lammeren;2024 juli;44.0;1038.0
4553;Schapen incl. lammeren;2024 augustus;41.2;952.0
4554;Schapen incl. lammeren;2024 september;44.3;957.0
4555;Schapen incl. lammeren;2024 oktober;50.0;1121.0
4556;Schapen incl. lammeren;2024 november;42.5;964.0
4557;Schapen incl. lammeren;2024 december;53.1;1282.0
4558;Schapen incl. lammeren;2024;598.0;14485.0
4559;Schapen incl. lammeren;2025 januari;44.9;1047.0
4560;Schapenlammeren;1990 januari;34.8;904.0
4561;Schapenlammeren;1990 februari;32.1;861.0
4562;Schapenlammeren;1990 maart;40.9;1047.0
4563;Schapenlammeren;1990 april;40.8;988.0
4564;Schapenlammeren;1990 mei;43.9;1037.0
4565;Schapenlammeren;1990 juni;41.2;812.0
4566;Schapenlammeren;1990 juli;53.3;1103.0
4567;Schapenlammeren;1990 augustus;45.4;982.0
4568;Schapenlammeren;1990 september;44.8;1022.0
4569;Schapenlammeren;1990 oktober;52.0;1239.0
4570;Schapenlammeren;1990 november;46.9;1155.0
4571;Schapenlammeren;1990 december;46.4;1201.0
4572;Schapenlammeren;1990;522.5;12351.0
4573;Schapenlammeren;1991 januari;46.4;1123.0
4574;Schapenlammeren;1991 februari;39.3;938.0
4575;Schapenlammeren;1991 maart;36.5;847.0
4576;Schapenlammeren;1991 april;40.2;893.0
4577;Schapenlammeren;1991 mei;48.8;1104.0
4578;Schapenlammeren;1991 juni;59.5;1172.0
4579;Schapenlammeren;1991 juli;40.4;836.0
4580;Schapenlammeren;1991 augustus;44.2;955.0
4581;Schapenlammeren;1991 september;49.6;1091.0
4582;Schapenlammeren;1991 oktober;49.6;1096.0
4583;Schapenlammeren;1991 november;43.3;956.0
4584;Schapenlammeren;1991 december;49.4;1091.0
4585;Schapenlammeren;1991;547.2;12102.0
4586;Schapenlammeren;1992 januari;43.9;1036.0
4587;Schapenlammeren;1992 februari;41.9;1027.0
4588;Schapenlammeren;1992 maart;47.8;1185.0
4589;Schapenlammeren;1992 april;48.9;1041.0
4590;Schapenlammeren;1992 mei;45.7;849.0
4591;Schapenlammeren;1992 juni;73.4;1388.0
4592;Schapenlammeren;1992 juli;38.8;754.0
4593;Schapenlammeren;1992 augustus;40.8;848.0
4594;Schapenlammeren;1992 september;48.3;1053.0
4595;Schapenlammeren;1992 oktober;46.7;1050.0
4596;Schapenlammeren;1992 november;44.6;1011.0
4597;Schapenlammeren;1992 december;51.5;1187.0
4598;Schapenlammeren;1992;572.3;12429.0
4599;Schapenlammeren;1993 januari;40.6;928.0
4600;Schapenlammeren;1993 februari;45.5;1062.0
4601;Schapenlammeren;1993 maart;57.9;1344.0
4602;Schapenlammeren;1993 april;55.7;1182.0
4603;Schapenlammeren;1993 mei;65.6;1249.0
4604;Schapenlammeren;1993 juni;60.3;1082.0
4605;Schapenlammeren;1993 juli;47.7;893.0
4606;Schapenlammeren;1993 augustus;50.8;978.0
4607;Schapenlammeren;1993 september;52.7;1046.0
4608;Schapenlammeren;1993 oktober;47.3;1001.0
4609;Schapenlammeren;1993 november;52.9;1160.0
4610;Schapenlammeren;1993 december;51.5;1186.0
4611;Schapenlammeren;1993;628.5;13111.0
4612;Schapenlammeren;1994 januari;44.9;1014.0
4613;Schapenlammeren;1994 februari;44.6;1037.0
4614;Schapenlammeren;1994 maart;49.4;1131.0
4615;Schapenlammeren;1994 april;40.7;920.0
4616;Schapenlammeren;1994 mei;77.7;1635.0
4617;Schapenlammeren;1994 juni;42.5;792.0
4618;Schapenlammeren;1994 juli;37.4;701.0
4619;Schapenlammeren;1994 augustus;48.6;1025.0
4620;Schapenlammeren;1994 september;46.7;927.0
4621;Schapenlammeren;1994 oktober;43.6;1003.0
4622;Schapenlammeren;1994 november;43.5;1036.0
4623;Schapenlammeren;1994 december;45.0;1071.0
4624;Schapenlammeren;1994;564.6;12292.0
4625;Schapenlammeren;1995 januari;42.7;1049.0
4626;Schapenlammeren;1995 februari;38.4;954.0
4627;Schapenlammeren;1995 maart;39.0;1001.0
4628;Schapenlammeren;1995 april;38.8;908.0
4629;Schapenlammeren;1995 mei;72.7;1651.0
4630;Schapenlammeren;1995 juni;38.6;748.0
4631;Schapenlammeren;1995 juli;36.5;697.0
4632;Schapenlammeren;1995 augustus;44.7;893.0
4633;Schapenlammeren;1995 september;40.5;809.0
4634;Schapenlammeren;1995 oktober;43.7;967.0
4635;Schapenlammeren;1995 november;40.7;933.0
4636;Schapenlammeren;1995 december;40.0;938.0
4637;Schapenlammeren;1995;516.3;11548.0
4638;Schapenlammeren;1996 januari;45.3;1103.0
4639;Schapenlammeren;1996 februari;38.6;955.0
4640;Schapenlammeren;1996 maart;40.3;934.0
4641;Schapenlammeren;1996 april;81.4;1766.0
4642;Schapenlammeren;1996 mei;49.5;1087.0
4643;Schapenlammeren;1996 juni;47.1;985.0
4644;Schapenlammeren;1996 juli;47.9;1066.0
4645;Schapenlammeren;1996 augustus;48.7;1106.0
4646;Schapenlammeren;1996 september;49.6;1157.0
4647;Schapenlammeren;1996 oktober;49.9;1191.0
4648;Schapenlammeren;1996 november;39.9;979.0
4649;Schapenlammeren;1996 december;44.5;1079.0
4650;Schapenlammeren;1996;582.7;13408.0
4651;Schapenlammeren;1997 januari;45.2;1134.0
4652;Schapenlammeren;1997 februari;35.1;894.0
4653;Schapenlammeren;1997 maart;32.5;772.0
4654;Schapenlammeren;1997 april;52.0;1260.0
4655;Schapenlammeren;1997 mei;40.1;807.0
4656;Schapenlammeren;1997 juni;41.1;795.0
4657;Schapenlammeren;1997 juli;40.1;842.0
4658;Schapenlammeren;1997 augustus;38.4;844.0
