ID;Geslacht;BurgerlijkeStaat;Regio;Bewoners_1
6216;Totaal mannen en vrouwen;Gescheiden van echt;Oude-Niedorp;1
6217;Totaal mannen en vrouwen;Gescheiden van echt;Oudenrijn;1
6218;Totaal mannen en vrouwen;Gescheiden van echt;Ouder-Amstel;13
6219;Totaal mannen en vrouwen;Gescheiden van echt;Ouderkerk aan den IJssel;4
6220;Totaal mannen en vrouwen;Gescheiden van echt;Oudewater;5
6221;Totaal mannen en vrouwen;Gescheiden van echt;Oudheusden;0
6222;Totaal mannen en vrouwen;Gescheiden van echt;Oudkarspel;6
6223;Totaal mannen en vrouwen;Gescheiden van echt;Oudorp;3
6224;Totaal mannen en vrouwen;Gescheiden van echt;Oud-Valkenburg;1
6225;Totaal mannen en vrouwen;Gescheiden van echt;Oud-Vossemeer;6
6226;Totaal mannen en vrouwen;Gescheiden van echt;Ouwerkerk;0
6227;Totaal mannen en vrouwen;Gescheiden van echt;Overasselt;0
6228;Totaal mannen en vrouwen;Gescheiden van echt;Overschie;35
6229;Totaal mannen en vrouwen;Gescheiden van echt;Overslag;0
6230;Totaal mannen en vrouwen;Gescheiden van echt;Ovezande;0
6231;Totaal mannen en vrouwen;Gescheiden van echt;Pancras (St.);6
6232;Totaal mannen en vrouwen;Gescheiden van echt;Pannerden;1
6233;Totaal mannen en vrouwen;Gescheiden van echt;Papekop;1
6234;Totaal mannen en vrouwen;Gescheiden van echt;Papendrecht;17
6235;Totaal mannen en vrouwen;Gescheiden van echt;Peize;4
6236;Totaal mannen en vrouwen;Gescheiden van echt;Pernis;4
6237;Totaal mannen en vrouwen;Gescheiden van echt;Peursum;0
6238;Totaal mannen en vrouwen;Gescheiden van echt;Philippine;1
6239;Totaal mannen en vrouwen;Gescheiden van echt;Philipsland (St.);0
6240;Totaal mannen en vrouwen;Gescheiden van echt;Piershil;1
6241;Totaal mannen en vrouwen;Gescheiden van echt;Pijnacker;5
6242;Totaal mannen en vrouwen;Gescheiden van echt;Poederoijen;0
6243;Totaal mannen en vrouwen;Gescheiden van echt;Polsbroek;1
6244;Totaal mannen en vrouwen;Gescheiden van echt;Poortugaal;23
6245;Totaal mannen en vrouwen;Gescheiden van echt;Poortvliet;0
6246;Totaal mannen en vrouwen;Gescheiden van echt;Posterholt;1
6247;Totaal mannen en vrouwen;Gescheiden van echt;Prinsenhage;3
6248;Totaal mannen en vrouwen;Gescheiden van echt;Purmerend;14
6249;Totaal mannen en vrouwen;Gescheiden van echt;Putte;4
6250;Totaal mannen en vrouwen;Gescheiden van echt;Putten;17
6251;Totaal mannen en vrouwen;Gescheiden van echt;Puttershoek;4
6252;Totaal mannen en vrouwen;Gescheiden van echt;Raalte;6
6253;Totaal mannen en vrouwen;Gescheiden van echt;Raamsdonk;3
6254;Totaal mannen en vrouwen;Gescheiden van echt;Rauwerderhem;9
6255;Totaal mannen en vrouwen;Gescheiden van echt;Ravenstein;3
6256;Totaal mannen en vrouwen;Gescheiden van echt;Reek;0
6257;Totaal mannen en vrouwen;Gescheiden van echt;Reeuwijk;4
6258;Totaal mannen en vrouwen;Gescheiden van echt;Renesse;2
6259;Totaal mannen en vrouwen;Gescheiden van echt;Renkum;58
6260;Totaal mannen en vrouwen;Gescheiden van echt;Renswoude;3
6261;Totaal mannen en vrouwen;Gescheiden van echt;Retranchement;0
6262;Totaal mannen en vrouwen;Gescheiden van echt;Reusel;0
6263;Totaal mannen en vrouwen;Gescheiden van echt;Rheden;64
6264;Totaal mannen en vrouwen;Gescheiden van echt;Rhenen;8
6265;Totaal mannen en vrouwen;Gescheiden van echt;Rhoon;2
6266;Totaal mannen en vrouwen;Gescheiden van echt;Ridderkerk;18
6267;Totaal mannen en vrouwen;Gescheiden van echt;Riethoven;0
6268;Totaal mannen en vrouwen;Gescheiden van echt;Rietveld;2
6269;Totaal mannen en vrouwen;Gescheiden van echt;Rijckholt;0
6270;Totaal mannen en vrouwen;Gescheiden van echt;Rijnsaterwoude;1
6271;Totaal mannen en vrouwen;Gescheiden van echt;Rijnsburg;0
6272;Totaal mannen en vrouwen;Gescheiden van echt;Rijp (de);1
6273;Totaal mannen en vrouwen;Gescheiden van echt;Rijsbergen;1
6274;Totaal mannen en vrouwen;Gescheiden van echt;Rijsenburg;2
6275;Totaal mannen en vrouwen;Gescheiden van echt;Rijssen;6
6276;Totaal mannen en vrouwen;Gescheiden van echt;Rijswijk (NB.);0
6277;Totaal mannen en vrouwen;Gescheiden van echt;Rijswijk (ZH.);127
6278;Totaal mannen en vrouwen;Gescheiden van echt;Rilland-Bath;1
6279;Totaal mannen en vrouwen;Gescheiden van echt;Ritthem;0
6280;Totaal mannen en vrouwen;Gescheiden van echt;Rockanje;6
6281;Totaal mannen en vrouwen;Gescheiden van echt;Roden;5
6282;Totaal mannen en vrouwen;Gescheiden van echt;Roermond;21
6283;Totaal mannen en vrouwen;Gescheiden van echt;Roggel;0
6284;Totaal mannen en vrouwen;Gescheiden van echt;Rolde;4
6285;Totaal mannen en vrouwen;Gescheiden van echt;Roosendaal en Nispen;9
6286;Totaal mannen en vrouwen;Gescheiden van echt;Roosteren;1
6287;Totaal mannen en vrouwen;Gescheiden van echt;Rosmalen;6
6288;Totaal mannen en vrouwen;Gescheiden van echt;Rossum;3
6289;Totaal mannen en vrouwen;Gescheiden van echt;Rotterdam;5288
6290;Totaal mannen en vrouwen;Gescheiden van echt;Rozenburg;1
6291;Totaal mannen en vrouwen;Gescheiden van echt;Rozendaal;1
6292;Totaal mannen en vrouwen;Gescheiden van echt;Rucphen en Vorenseinde;2
6293;Totaal mannen en vrouwen;Gescheiden van echt;Ruinen;7
6294;Totaal mannen en vrouwen;Gescheiden van echt;Ruinerwold;6
6295;Totaal mannen en vrouwen;Gescheiden van echt;Ruurlo;2
6296;Totaal mannen en vrouwen;Gescheiden van echt;Ruwiel;0
6297;Totaal mannen en vrouwen;Gescheiden van echt;s Gravenmoer;3
6298;Totaal mannen en vrouwen;Gescheiden van echt;Sambeek;2
6299;Totaal mannen en vrouwen;Gescheiden van echt;Sappemeer;10
6300;Totaal mannen en vrouwen;Gescheiden van echt;Sas van Gent;3
6301;Totaal mannen en vrouwen;Gescheiden van echt;Sassenheim;3
6302;Totaal mannen en vrouwen;Gescheiden van echt;Schaesberg;14
6303;Totaal mannen en vrouwen;Gescheiden van echt;Schagen;15
6304;Totaal mannen en vrouwen;Gescheiden van echt;Schaijk;0
6305;Totaal mannen en vrouwen;Gescheiden van echt;Schalkwijk;1
6306;Totaal mannen en vrouwen;Gescheiden van echt;Scheemda;7
6307;Totaal mannen en vrouwen;Gescheiden van echt;Schellinkhout;0
6308;Totaal mannen en vrouwen;Gescheiden van echt;Schelluinen;0
6309;Totaal mannen en vrouwen;Gescheiden van echt;Schermerhorn;2
6310;Totaal mannen en vrouwen;Gescheiden van echt;Scherpenisse;2
6311;Totaal mannen en vrouwen;Gescheiden van echt;Scherpenzeel;1
6312;Totaal mannen en vrouwen;Gescheiden van echt;Schiebroek;19
6313;Totaal mannen en vrouwen;Gescheiden van echt;Schiedam;192
6314;Totaal mannen en vrouwen;Gescheiden van echt;Schiermonnikoog;1
6315;Totaal mannen en vrouwen;Gescheiden van echt;Schijndel;1
6316;Totaal mannen en vrouwen;Gescheiden van echt;Schimmert;1
6317;Totaal mannen en vrouwen;Gescheiden van echt;Schin op Geul;1
6318;Totaal mannen en vrouwen;Gescheiden van echt;Schinnen;0
6319;Totaal mannen en vrouwen;Gescheiden van echt;Schinveld;2
6320;Totaal mannen en vrouwen;Gescheiden van echt;Schipluiden;4
6321;Totaal mannen en vrouwen;Gescheiden van echt;Schoondijke;2
6322;Totaal mannen en vrouwen;Gescheiden van echt;Schoonebeek;0
6323;Totaal mannen en vrouwen;Gescheiden van echt;Schoonhoven;14
6324;Totaal mannen en vrouwen;Gescheiden van echt;Schoonrewoerd;1
6325;Totaal mannen en vrouwen;Gescheiden van echt;Schoorl;5
6326;Totaal mannen en vrouwen;Gescheiden van echt;Schore;4
6327;Totaal mannen en vrouwen;Gescheiden van echt;Schoterland;25
6328;Totaal mannen en vrouwen;Gescheiden van echt;Serooskerke (op Schouwen);0
6329;Totaal mannen en vrouwen;Gescheiden van echt;Serooskerke (op Walcheren);3
6330;Totaal mannen en vrouwen;Gescheiden van echt;Sevenum;0
6331;Totaal mannen en vrouwen;Gescheiden van echt;Sijbekarspel;1
6332;Totaal mannen en vrouwen;Gescheiden van echt;Simpelveld;2
6333;Totaal mannen en vrouwen;Gescheiden van echt;Sittard;14
6334;Totaal mannen en vrouwen;Gescheiden van echt;Sleen;5
6335;Totaal mannen en vrouwen;Gescheiden van echt;Slenaken;0
6336;Totaal mannen en vrouwen;Gescheiden van echt;Sliedrecht;17
6337;Totaal mannen en vrouwen;Gescheiden van echt;Slochteren;12
6338;Totaal mannen en vrouwen;Gescheiden van echt;Sloten (F.);0
6339;Totaal mannen en vrouwen;Gescheiden van echt;Sluis;0
6340;Totaal mannen en vrouwen;Gescheiden van echt;Smallingerland;24
6341;Totaal mannen en vrouwen;Gescheiden van echt;Smilde;6
6342;Totaal mannen en vrouwen;Gescheiden van echt;Sneek;33
6343;Totaal mannen en vrouwen;Gescheiden van echt;Snelrewaard;0
6344;Totaal mannen en vrouwen;Gescheiden van echt;Soest;74
6345;Totaal mannen en vrouwen;Gescheiden van echt;Someren;1
6346;Totaal mannen en vrouwen;Gescheiden van echt;Sommelsdijk;7
6347;Totaal mannen en vrouwen;Gescheiden van echt;Son en Breugel;0
6348;Totaal mannen en vrouwen;Gescheiden van echt;Spanbroek;1
6349;Totaal mannen en vrouwen;Gescheiden van echt;Spaubeek;0
6350;Totaal mannen en vrouwen;Gescheiden van echt;Spijkenisse;4
6351;Totaal mannen en vrouwen;Gescheiden van echt;Sprang-Capelle;7
6352;Totaal mannen en vrouwen;Gescheiden van echt;Stad aan 't Haringvliet;0
6353;Totaal mannen en vrouwen;Gescheiden van echt;Standdaarbuiten;0
6354;Totaal mannen en vrouwen;Gescheiden van echt;Staphorst;4
6355;Totaal mannen en vrouwen;Gescheiden van echt;Stavenisse;2
6356;Totaal mannen en vrouwen;Gescheiden van echt;Staveren;2
6357;Totaal mannen en vrouwen;Gescheiden van echt;Stedum;3
6358;Totaal mannen en vrouwen;Gescheiden van echt;Steenbergen en Kruisland;1
6359;Totaal mannen en vrouwen;Gescheiden van echt;Steenderen;4
6360;Totaal mannen en vrouwen;Gescheiden van echt;Steenwijk;14
6361;Totaal mannen en vrouwen;Gescheiden van echt;Steenwijkerwold;6
6362;Totaal mannen en vrouwen;Gescheiden van echt;Stein (L.);3
6363;Totaal mannen en vrouwen;Gescheiden van echt;Stellendam;1
6364;Totaal mannen en vrouwen;Gescheiden van echt;Stevensweert;0
6365;Totaal mannen en vrouwen;Gescheiden van echt;Stiphout;0
6366;Totaal mannen en vrouwen;Gescheiden van echt;Stolwijk;5
6367;Totaal mannen en vrouwen;Gescheiden van echt;Stompwijk;9
6368;Totaal mannen en vrouwen;Gescheiden van echt;Stoppeldijk;0
6369;Totaal mannen en vrouwen;Gescheiden van echt;Stoutenburg;3
6370;Totaal mannen en vrouwen;Gescheiden van echt;Stramproij;0
6371;Totaal mannen en vrouwen;Gescheiden van echt;Streefkerk;2
6372;Totaal mannen en vrouwen;Gescheiden van echt;Strijen;16
6373;Totaal mannen en vrouwen;Gescheiden van echt;Susteren;2
6374;Totaal mannen en vrouwen;Gescheiden van echt;Swalmen;0
6375;Totaal mannen en vrouwen;Gescheiden van echt;Tegelen;5
6376;Totaal mannen en vrouwen;Gescheiden van echt;Ten Boer;4
6377;Totaal mannen en vrouwen;Gescheiden van echt;Ter Aar;0
6378;Totaal mannen en vrouwen;Gescheiden van echt;Terheijden;1
6379;Totaal mannen en vrouwen;Gescheiden van echt;Termunten;3
6380;Totaal mannen en vrouwen;Gescheiden van echt;Terschelling;5
6381;Totaal mannen en vrouwen;Gescheiden van echt;Teteringen;5
6382;Totaal mannen en vrouwen;Gescheiden van echt;Texel;12
6383;Totaal mannen en vrouwen;Gescheiden van echt;Tholen;5
6384;Totaal mannen en vrouwen;Gescheiden van echt;Thorn;0
6385;Totaal mannen en vrouwen;Gescheiden van echt;Tiel;22
6386;Totaal mannen en vrouwen;Gescheiden van echt;Tienhoven (U.);0
6387;Totaal mannen en vrouwen;Gescheiden van echt;Tienhoven (ZH.);1
6388;Totaal mannen en vrouwen;Gescheiden van echt;Tietjerksteradeel;19
6389;Totaal mannen en vrouwen;Gescheiden van echt;Tilburg;83
6390;Totaal mannen en vrouwen;Gescheiden van echt;Tonge (Nieuwe-);2
6391;Totaal mannen en vrouwen;Gescheiden van echt;Tonge (Oude-);3
6392;Totaal mannen en vrouwen;Gescheiden van echt;Tubbergen;1
6393;Totaal mannen en vrouwen;Gescheiden van echt;Tull en 't Waal;0
6394;Totaal mannen en vrouwen;Gescheiden van echt;Twisk;1
6395;Totaal mannen en vrouwen;Gescheiden van echt;Ubach over Worms;8
6396;Totaal mannen en vrouwen;Gescheiden van echt;Ubbergen;0
6397;Totaal mannen en vrouwen;Gescheiden van echt;Uden;1
6398;Totaal mannen en vrouwen;Gescheiden van echt;Udenhout;1
6399;Totaal mannen en vrouwen;Gescheiden van echt;Uitgeest;5
6400;Totaal mannen en vrouwen;Gescheiden van echt;Uithoorn;8
6401;Totaal mannen en vrouwen;Gescheiden van echt;Uithuizen;7
6402;Totaal mannen en vrouwen;Gescheiden van echt;Uithuizermeeden;5
6403;Totaal mannen en vrouwen;Gescheiden van echt;Ulestraten;0
6404;Totaal mannen en vrouwen;Gescheiden van echt;Ulrum;2
6405;Totaal mannen en vrouwen;Gescheiden van echt;Urk;1
6406;Totaal mannen en vrouwen;Gescheiden van echt;Urmond;1
6407;Totaal mannen en vrouwen;Gescheiden van echt;Ursem;0
6408;Totaal mannen en vrouwen;Gescheiden van echt;Usquert;6
6409;Totaal mannen en vrouwen;Gescheiden van echt;Utingeradeel;5
6410;Totaal mannen en vrouwen;Gescheiden van echt;Utrecht;697
6411;Totaal mannen en vrouwen;Gescheiden van echt;Vaals;10
6412;Totaal mannen en vrouwen;Gescheiden van echt;Valburg;4
6413;Totaal mannen en vrouwen;Gescheiden van echt;Valkenburg (L.);4
6414;Totaal mannen en vrouwen;Gescheiden van echt;Valkenburg (ZH.);2
6415;Totaal mannen en vrouwen;Gescheiden van echt;Valkenswaard;3
6416;Totaal mannen en vrouwen;Gescheiden van echt;Varik;1
6417;Totaal mannen en vrouwen;Gescheiden van echt;Veen;2
6418;Totaal mannen en vrouwen;Gescheiden van echt;Veendam;30
6419;Totaal mannen en vrouwen;Gescheiden van echt;Veenendaal;12
6420;Totaal mannen en vrouwen;Gescheiden van echt;Veere;3
6421;Totaal mannen en vrouwen;Gescheiden van echt;Veghel;2
6422;Totaal mannen en vrouwen;Gescheiden van echt;Veldhoven;1
6423;Totaal mannen en vrouwen;Gescheiden van echt;Veldhuizen;0
6424;Totaal mannen en vrouwen;Gescheiden van echt;Velp;0
6425;Totaal mannen en vrouwen;Gescheiden van echt;Velsen;166
6426;Totaal mannen en vrouwen;Gescheiden van echt;Venhuizen;5
6427;Totaal mannen en vrouwen;Gescheiden van echt;Venlo;34
6428;Totaal mannen en vrouwen;Gescheiden van echt;Venraij;8
6429;Totaal mannen en vrouwen;Gescheiden van echt;Vessem, Wintelre en Knegsel;0
6430;Totaal mannen en vrouwen;Gescheiden van echt;Veur;3
6431;Totaal mannen en vrouwen;Gescheiden van echt;Vianen;4
6432;Totaal mannen en vrouwen;Gescheiden van echt;Vierlingsbeek;1
6433;Totaal mannen en vrouwen;Gescheiden van echt;Vierpolders;0
6434;Totaal mannen en vrouwen;Gescheiden van echt;Vinkeveen en Waverveen;2
6435;Totaal mannen en vrouwen;Gescheiden van echt;Vlaardingen;63
6436;Totaal mannen en vrouwen;Gescheiden van echt;Vlaardinger-Ambacht;2
6437;Totaal mannen en vrouwen;Gescheiden van echt;Vlagtwedde;9
6438;Totaal mannen en vrouwen;Gescheiden van echt;Vledder;5
6439;Totaal mannen en vrouwen;Gescheiden van echt;Vleuten;3
6440;Totaal mannen en vrouwen;Gescheiden van echt;Vlieland;2
6441;Totaal mannen en vrouwen;Gescheiden van echt;Vlijmen;0
6442;Totaal mannen en vrouwen;Gescheiden van echt;Vlissingen;79
6443;Totaal mannen en vrouwen;Gescheiden van echt;Vlist;0
6444;Totaal mannen en vrouwen;Gescheiden van echt;Vlodrop;0
6445;Totaal mannen en vrouwen;Gescheiden van echt;Voerendaal;0
6446;Totaal mannen en vrouwen;Gescheiden van echt;Vollenhove (Ambt-);1
6447;Totaal mannen en vrouwen;Gescheiden van echt;Vollenhove (Stad-);0
6448;Totaal mannen en vrouwen;Gescheiden van echt;Voorburg;117
6449;Totaal mannen en vrouwen;Gescheiden van echt;Voorhout;4
6450;Totaal mannen en vrouwen;Gescheiden van echt;Voorschoten;8
6451;Totaal mannen en vrouwen;Gescheiden van echt;Voorst;16
6452;Totaal mannen en vrouwen;Gescheiden van echt;Vorden;1
6453;Totaal mannen en vrouwen;Gescheiden van echt;Vreeland;1
6454;Totaal mannen en vrouwen;Gescheiden van echt;Vreeswijk;4
6455;Totaal mannen en vrouwen;Gescheiden van echt;Vries;19
6456;Totaal mannen en vrouwen;Gescheiden van echt;Vriezenveen;4
6457;Totaal mannen en vrouwen;Gescheiden van echt;Vrouwenpolder;0
6458;Totaal mannen en vrouwen;Gescheiden van echt;Vught;8
6459;Totaal mannen en vrouwen;Gescheiden van echt;Vuren;2
6460;Totaal mannen en vrouwen;Gescheiden van echt;Waalre;3
6461;Totaal mannen en vrouwen;Gescheiden van echt;Waalwijk;3
6462;Totaal mannen en vrouwen;Gescheiden van echt;Waarde;1
6463;Totaal mannen en vrouwen;Gescheiden van echt;Waardenburg;0
6464;Totaal mannen en vrouwen;Gescheiden van echt;Waarder;0
6465;Totaal mannen en vrouwen;Gescheiden van echt;Waddinxveen;12
6466;Totaal mannen en vrouwen;Gescheiden van echt;Wadenoijen;2
6467;Totaal mannen en vrouwen;Gescheiden van echt;Wageningen;43
6468;Totaal mannen en vrouwen;Gescheiden van echt;Wamel;2
6469;Totaal mannen en vrouwen;Gescheiden van echt;Wanneperveen;2
6470;Totaal mannen en vrouwen;Gescheiden van echt;Wanroij;0
6471;Totaal mannen en vrouwen;Gescheiden van echt;Wanssum;0
6472;Totaal mannen en vrouwen;Gescheiden van echt;Warder;1
6473;Totaal mannen en vrouwen;Gescheiden van echt;Warffum;5
6474;Totaal mannen en vrouwen;Gescheiden van echt;Warmenhuizen;4
6475;Totaal mannen en vrouwen;Gescheiden van echt;Warmond;0
6476;Totaal mannen en vrouwen;Gescheiden van echt;Warnsveld;13
6477;Totaal mannen en vrouwen;Gescheiden van echt;Waspik;1
6478;Totaal mannen en vrouwen;Gescheiden van echt;Wassenaar;75
6479;Totaal mannen en vrouwen;Gescheiden van echt;Wateringen;3
6480;Totaal mannen en vrouwen;Gescheiden van echt;Waterlandkerkje;0
6481;Totaal mannen en vrouwen;Gescheiden van echt;Wedde;1
6482;Totaal mannen en vrouwen;Gescheiden van echt;Weerselo;0
6483;Totaal mannen en vrouwen;Gescheiden van echt;Weert;3
6484;Totaal mannen en vrouwen;Gescheiden van echt;Weesp;17
6485;Totaal mannen en vrouwen;Gescheiden van echt;Weesperkarspel;6
6486;Totaal mannen en vrouwen;Gescheiden van echt;Wehl;0
6487;Totaal mannen en vrouwen;Gescheiden van echt;Wemeldinge;2
6488;Totaal mannen en vrouwen;Gescheiden van echt;Werken (de) en Sleeuwijk;0
6489;Totaal mannen en vrouwen;Gescheiden van echt;Werkendam;5
6490;Totaal mannen en vrouwen;Gescheiden van echt;Werkhoven;1
6491;Totaal mannen en vrouwen;Gescheiden van echt;Wervershoof;0
6492;Totaal mannen en vrouwen;Gescheiden van echt;Wessem;0
6493;Totaal mannen en vrouwen;Gescheiden van echt;Westbroek;1
6494;Totaal mannen en vrouwen;Gescheiden van echt;Westdongeradeel;3
6495;Totaal mannen en vrouwen;Gescheiden van echt;Westdorpe;1
6496;Totaal mannen en vrouwen;Gescheiden van echt;Westerbork;2
6497;Totaal mannen en vrouwen;Gescheiden van echt;Westerhoven;0
6498;Totaal mannen en vrouwen;Gescheiden van echt;Westervoort;0
6499;Totaal mannen en vrouwen;Gescheiden van echt;Westkapelle;1
6500;Totaal mannen en vrouwen;Gescheiden van echt;Westmaas;0
6501;Totaal mannen en vrouwen;Gescheiden van echt;Weststellingwerf;30
6502;Totaal mannen en vrouwen;Gescheiden van echt;Westwoud;1
6503;Totaal mannen en vrouwen;Gescheiden van echt;Westzaan;10
6504;Totaal mannen en vrouwen;Gescheiden van echt;Wierden;1
6505;Totaal mannen en vrouwen;Gescheiden van echt;Wieringen;13
6506;Totaal mannen en vrouwen;Gescheiden van echt;Wieringerwaard;4
6507;Totaal mannen en vrouwen;Gescheiden van echt;Wijchen;0
6508;Totaal mannen en vrouwen;Gescheiden van echt;Wijdenes;1
6509;Totaal mannen en vrouwen;Gescheiden van echt;Wijdewormer;4
6510;Totaal mannen en vrouwen;Gescheiden van echt;Wijhe;7
6511;Totaal mannen en vrouwen;Gescheiden van echt;Wijk (de);9
6512;Totaal mannen en vrouwen;Gescheiden van echt;Wijk aan Zee en Duin;19
6513;Totaal mannen en vrouwen;Gescheiden van echt;Wijk bij Duurstede;2
6514;Totaal mannen en vrouwen;Gescheiden van echt;Wijk en Aalburg;2
6515;Totaal mannen en vrouwen;Gescheiden van echt;Wijlre;0
6516;Totaal mannen en vrouwen;Gescheiden van echt;Wijmbritseradeel;5
6517;Totaal mannen en vrouwen;Gescheiden van echt;Wijnandsrade;0
6518;Totaal mannen en vrouwen;Gescheiden van echt;Wijngaarden;0
6519;Totaal mannen en vrouwen;Gescheiden van echt;Wildervank;10
6520;Totaal mannen en vrouwen;Gescheiden van echt;Willemstad;1
6521;Totaal mannen en vrouwen;Gescheiden van echt;Willeskop;0
6522;Totaal mannen en vrouwen;Gescheiden van echt;Willige-Langerak;0
6523;Totaal mannen en vrouwen;Gescheiden van echt;Wilnis;2
6524;Totaal mannen en vrouwen;Gescheiden van echt;Wilsum;0
6525;Totaal mannen en vrouwen;Gescheiden van echt;Winkel;4
6526;Totaal mannen en vrouwen;Gescheiden van echt;Winschoten;47
6527;Totaal mannen en vrouwen;Gescheiden van echt;Winsum;2
6528;Totaal mannen en vrouwen;Gescheiden van echt;Winterswijk;14
6529;Totaal mannen en vrouwen;Gescheiden van echt;Wisch;9
6530;Totaal mannen en vrouwen;Gescheiden van echt;Wissekerke;2
6531;Totaal mannen en vrouwen;Gescheiden van echt;Wittem;2
6532;Totaal mannen en vrouwen;Gescheiden van echt;Woensdrecht;3
6533;Totaal mannen en vrouwen;Gescheiden van echt;Woerden;18
6534;Totaal mannen en vrouwen;Gescheiden van echt;Wognum;1
6535;Totaal mannen en vrouwen;Gescheiden van echt;Wolphaartsdijk;2
6536;Totaal mannen en vrouwen;Gescheiden van echt;Wonseradeel;7
6537;Totaal mannen en vrouwen;Gescheiden van echt;Workum;3
6538;Totaal mannen en vrouwen;Gescheiden van echt;Wormer;10
6539;Totaal mannen en vrouwen;Gescheiden van echt;Wormerveer;22
6540;Totaal mannen en vrouwen;Gescheiden van echt;Woubrugge;0
6541;Totaal mannen en vrouwen;Gescheiden van echt;Woudenberg;2
6542;Totaal mannen en vrouwen;Gescheiden van echt;Woudrichem;2
6543;Totaal mannen en vrouwen;Gescheiden van echt;Wouw;0
6544;Totaal mannen en vrouwen;Gescheiden van echt;Yerseke;2
6545;Totaal mannen en vrouwen;Gescheiden van echt;IJlst;1
6546;Totaal mannen en vrouwen;Gescheiden van echt;IJsselmonde;6
6547;Totaal mannen en vrouwen;Gescheiden van echt;IJsselmuiden;1
