ID;LeeftijdReferentiepersoon;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;MeerpersoonshuishoudensZonderKinderen_4;MeerpersoonshuishoudensMetKinderen_5;TotaalNietGehuwdeParen_6;k_0Kinderen_7;k_1Kind_8;k_2Kinderen_9;k_3OfMeerKinderen_10;TotaalGehuwdeParen_11;k_0Kinderen_12;k_1Kind_13;k_2Kinderen_14;k_3OfMeerKinderen_15;TotaalEenouderhuishoudens_16;k_1Kind_17;k_2Kinderen_18;k_3OfMeerKinderen_19;OverigHuishouden_20;TotaalParticuliereHuishoudens_21;Eenpersoonshuishouden_22;TotaalMeerpersoonshuishoudens_23;k_2Personen_24;k_3Personen_25;k_4Personen_26;k_5OfMeerPersonen_27
1220;54 jaar;2015;147647;40183;107464;33082;74382;13395;7497;3069;2294;535;78585;25148;24000;21962;7475;15047;10387;3891;769;437;147647;40183;107464;42343;30807;25324;8990
1221;54 jaar;2016;151028;41421;109607;32891;76716;14509;8096;3256;2569;588;79016;24379;23835;22864;7938;15666;10891;3996;779;416;151028;41421;109607;42662;30983;26415;9547
1222;54 jaar;2017;153091;42303;110788;32259;78529;15414;8211;3609;2874;720;78503;23608;23311;23291;8293;16431;11274;4333;824;440;153091;42303;110788;42281;31138;27238;10131
1223;54 jaar;2018;156062;43168;112894;31623;81271;16374;8489;3882;3194;809;79051;22763;23377;24227;8684;17098;11687;4521;890;371;156062;43168;112894;42170;31651;28471;10602
1224;54 jaar;2019;158992;44124;114868;31179;83689;17515;8802;4138;3627;948;78796;21983;22798;24906;9109;18163;12270;4912;981;394;158992;44124;114868;42192;31704;29731;11241
1225;54 jaar;2020;156566;43575;112991;29208;83783;17696;8651;4319;3772;954;76481;20184;22068;24961;9268;18441;12301;5093;1047;373;156566;43575;112991;40327;31369;29925;11370
1226;54 jaar;2021;154100;42678;111422;28080;83342;18631;8802;4595;4201;1033;73950;18892;21149;24698;9211;18455;12236;5195;1024;386;154100;42678;111422;39120;30758;30023;11521
1227;54 jaar;2022;153466;43004;110462;27266;83196;19247;8867;4744;4591;1045;72152;18047;20851;24322;8932;18711;12410;5257;1044;352;153466;43004;110462;38444;30678;30138;11202
1228;54 jaar;2023;155988;43616;112372;26624;85748;19880;8695;5005;4954;1226;72121;17546;20573;24908;9094;19988;13172;5597;1219;383;155988;43616;112372;38548;30989;31262;11573
1229;54 jaar;2024;163031;46122;116909;27969;88940;21785;9502;5566;5494;1223;73783;18030;21543;25028;9182;20904;13932;5824;1148;437;163031;46122;116909;40580;32805;31824;11700
1230;55 jaar;1995;93293;19704;73589;35627;37962;3357;2628;484;183;62;64755;32591;19908;9113;3143;5069;3772;1044;253;408;93293;19704;73589;38690;21606;9750;3543
1231;55 jaar;1996;97246;20848;76398;37706;38692;3663;2815;518;234;96;67062;34456;20074;9077;3455;5238;3907;1088;243;435;97246;20848;76398;40807;21925;9745;3921
1232;55 jaar;1997;94846;20589;74257;38382;35875;3843;3020;535;217;71;65268;35016;18939;8400;2913;4800;3633;966;201;346;94846;20589;74257;41285;20606;9099;3267
1233;55 jaar;1998;99300;21853;77447;40307;37140;3992;3098;597;228;69;68124;36847;19356;8785;3136;4969;3718;1008;243;362;99300;21853;77447;43291;21150;9438;3568
1234;55 jaar;1999;107139;23849;83290;45155;38135;4385;3468;583;243;91;73394;41295;20048;8907;3144;5119;3931;964;224;392;107139;23849;83290;48267;21817;9645;3561
1235;55 jaar;2000;112190;24985;87205;47868;39337;4764;3765;664;256;79;76675;43722;20414;9369;3170;5385;4169;1023;193;381;112190;24985;87205;51108;22421;10095;3581
1236;55 jaar;2001;107050;24270;82780;44882;37898;4634;3604;671;279;80;72528;40932;19474;9030;3092;5272;4010;1042;220;346;107050;24270;82780;48026;21436;9803;3515
1237;55 jaar;2002;148591;34481;114110;61549;52561;6797;5221;965;489;122;99443;55823;26602;12932;4086;7365;5670;1418;277;505;148591;34481;114110;66049;29387;14036;4638
1238;55 jaar;2003;143512;34141;109371;57612;51759;6899;5197;1073;507;122;94321;51923;25423;12782;4193;7659;5791;1559;309;492;143512;34141;109371;62192;28451;13958;4770
1239;55 jaar;2004;135859;32356;103503;52818;50685;6878;5055;1106;557;160;88536;47284;24360;12652;4240;7610;5710;1621;279;479;135859;32356;103503;57394;27440;13792;4877
1240;55 jaar;2005;131147;32063;99084;49572;49512;7110;5147;1183;621;159;83648;43919;22887;12674;4168;7820;5897;1651;272;506;131147;32063;99084;54390;25948;13929;4817
1241;55 jaar;2006;128854;32448;96406;46585;49821;6931;4874;1208;685;164;81089;41208;22631;13029;4221;7883;5873;1645;365;503;128854;32448;96406;51415;25699;14363;4929
1242;55 jaar;2007;127684;32505;95179;45120;50059;7558;5290;1307;755;206;79117;39391;22433;13107;4186;8065;6013;1736;316;439;127684;32505;95179;50139;25685;14446;4909
1243;55 jaar;2008;131748;34019;97729;44754;52975;8191;5532;1505;897;257;80228;38709;22782;14216;4521;8797;6473;1926;398;513;131748;34019;97729;50188;26444;15769;5328
1244;55 jaar;2009;130861;34137;96724;42402;54322;8355;5636;1515;964;240;78519;36261;22731;14849;4678;9345;6895;2059;391;505;130861;34137;96724;48263;26498;16491;5472
1245;55 jaar;2010;132834;35213;97621;41113;56508;8780;5705;1682;1092;301;78239;34944;23041;15368;4886;10138;7431;2265;442;464;132834;35213;97621;47493;27198;17178;5752
1246;55 jaar;2011;133811;35548;98263;39816;58447;9932;6339;2012;1250;331;77432;33078;23175;16052;5127;10500;7587;2466;447;399;133811;35548;98263;46279;27725;18053;6206
1247;55 jaar;2012;137555;37036;100519;39053;61466;10355;6532;2161;1354;308;78331;32109;23562;17194;5466;11421;8263;2707;451;412;137555;37036;100519;46188;28461;19291;6579
1248;55 jaar;2013;139868;38424;101444;38129;63315;11060;6873;2289;1541;357;77826;30785;23934;17582;5525;12087;8646;2868;573;471;139868;38424;101444;45676;29104;19994;6670
1249;55 jaar;2014;142160;39092;103068;38145;64923;11905;7344;2474;1694;393;78025;30363;23747;18100;5815;12700;9146;2966;588;438;142160;39092;103068;46147;29197;20684;7040
1250;55 jaar;2015;145741;40632;105109;37589;67520;12841;7595;2827;1967;452;78353;29570;24076;18751;5956;13491;9655;3237;599;424;145741;40632;105109;46102;30187;21580;7240
1251;55 jaar;2016;147542;41618;105924;36548;69376;13326;7739;2947;2164;476;77994;28371;24016;19307;6300;14166;10105;3404;657;438;147542;41618;105924;45497;30287;22465;7675
1252;55 jaar;2017;151297;43075;108222;36187;72035;14393;8176;3321;2356;540;78599;27580;23957;20355;6707;14799;10533;3585;681;431;151297;43075;108222;45510;30827;23692;8193
1253;55 jaar;2018;152887;43444;109443;35621;73822;15344;8449;3611;2658;626;78196;26758;23653;20702;7083;15489;10918;3906;665;414;152887;43444;109443;45324;31061;24336;8722
1254;55 jaar;2019;156065;44589;111476;34819;76657;16188;8686;3846;2949;707;78741;25742;23797;21683;7519;16156;11312;4074;770;391;156065;44589;111476;44970;31561;25678;9267
1255;55 jaar;2020;159035;45314;113721;34416;79305;17430;9072;4181;3321;856;78648;24933;23301;22589;7825;17232;11930;4478;824;411;159035;45314;113721;45023;31903;27053;9742
1256;55 jaar;2021;156685;45034;111651;32537;79114;17673;9000;4331;3502;840;76213;23131;22848;22435;7799;17359;11945;4548;866;406;156685;45034;111651;43240;31607;27045;9759
1257;55 jaar;2022;154111;44376;109735;31255;78480;18264;9026;4513;3826;899;73835;21861;21974;22130;7870;17268;11836;4595;837;368;154111;44376;109735;41882;30976;26993;9884
1258;55 jaar;2023;154057;44617;109440;30112;79328;18865;9076;4695;4145;949;72329;20669;21673;22218;7769;17879;12151;4805;923;367;154057;44617;109440;41010;31091;27527;9812
1259;55 jaar;2024;156070;44851;111219;30311;80908;19560;9135;4968;4415;1042;72135;20713;21903;21949;7570;19061;12997;5040;1024;463;156070;44851;111219;41920;31868;27672;9759
1260;56 jaar;1995;91664;19725;71939;37397;34542;3240;2552;463;157;68;63530;34416;18625;7751;2738;4740;3480;1001;259;429;91664;19725;71939;40164;20345;8318;3112
1261;56 jaar;1996;93242;20720;72522;39029;33493;3399;2726;461;161;51;64018;35880;18119;7473;2546;4682;3581;894;207;423;93242;20720;72522;41840;19708;8082;2892
1262;56 jaar;1997;97097;21920;75177;41248;33929;3692;2880;500;220;92;66344;37938;18230;7375;2801;4711;3602;911;198;430;97097;21920;75177;44032;19917;8021;3207
1263;56 jaar;1998;94779;21681;73098;41871;31227;3773;3069;477;181;46;64671;38446;17222;6690;2313;4298;3267;863;168;356;94779;21681;73098;44378;18790;7298;2632
1264;56 jaar;1999;99177;22897;76280;44235;32045;3920;3127;526;207;60;67494;40745;17313;6912;2524;4503;3478;825;200;363;99177;22897;76280;46914;18970;7512;2884
1265;56 jaar;2000;107034;24630;82404;48876;33528;4497;3594;578;240;85;72855;44876;18158;7266;2555;4646;3629;836;181;406;107034;24630;82404;51611;19899;7983;2911
1266;56 jaar;2001;112185;26146;86039;51195;34844;4678;3755;618;231;74;75971;47062;18645;7698;2566;5012;3940;920;152;378;112185;26146;86039;54158;20542;8420;2919
1267;56 jaar;2002;106984;25247;81737;48037;33700;4640;3640;633;287;80;71816;44045;17774;7487;2510;4929;3837;920;172;352;106984;25247;81737;50971;19655;8226;2885
1268;56 jaar;2003;148359;35768;112591;66346;46245;6789;5315;917;447;110;98525;60520;24202;10586;3217;6766;5313;1217;236;511;148359;35768;112591;70391;26859;11615;3726
1269;56 jaar;2004;143271;35410;107861;62028;45833;6876;5273;1016;465;122;93511;56253;23379;10516;3363;6972;5447;1289;236;502;143271;35410;107861;66189;26171;11594;3907
1270;56 jaar;2005;135475;33232;102243;57196;45047;7065;5278;1102;538;147;87710;51452;22506;10361;3391;7002;5377;1386;239;466;135475;33232;102243;61357;25425;11501;3960
1271;56 jaar;2006;130913;33326;97587;53519;44068;7029;5221;1120;550;138;82987;47795;21425;10458;3309;7068;5447;1393;228;503;130913;33326;97587;57877;24231;11613;3866
1272;56 jaar;2007;128512;33651;94861;50548;44313;6885;4907;1178;645;155;80269;45148;21019;10772;3330;7214;5491;1433;290;493;128512;33651;94861;54995;23888;12012;3966
1273;56 jaar;2008;127354;33564;93790;49220;44570;7533;5401;1256;699;177;78431;43379;20894;10863;3295;7386;5673;1462;251;440;127354;33564;93790;53821;23923;12125;3921
1274;56 jaar;2009;131388;35189;96199;48681;47518;8095;5602;1438;829;226;79565;42565;21566;11853;3581;8025;6082;1626;317;514;131388;35189;96199;53676;24970;13234;4319
1275;56 jaar;2010;130660;35253;95407;46371;49036;8283;5685;1491;894;213;77955;40175;21486;12640;3654;8658;6546;1779;333;511;130660;35253;95407;51787;25089;14187;4344
1276;56 jaar;2011;132635;36277;96358;45058;51300;9083;6093;1721;1010;259;77433;38526;22004;13007;3896;9403;7093;1942;368;439;132635;36277;96358;51024;25750;14790;4794
1277;56 jaar;2012;133760;37009;96751;43373;53378;9691;6425;1873;1118;275;76924;36537;22500;13728;4159;9725;7192;2163;370;411;133760;37009;96751;49439;26608;15580;5124
1278;56 jaar;2013;137475;38589;98886;42778;56108;10206;6615;2103;1210;278;77802;35749;23018;14586;4449;10464;7770;2299;395;414;137475;38589;98886;49438;27494;16550;5404
1279;56 jaar;2014;139253;39305;99948;41884;58064;11020;7069;2267;1384;300;77205;34366;23305;15116;4418;11274;8347;2460;467;449;139253;39305;99948;49161;27991;17363;5433
1280;56 jaar;2015;141991;40610;101381;41766;59615;11765;7429;2466;1540;330;77416;33921;23246;15522;4727;11784;8699;2596;489;416;141991;40610;101381;49297;28341;17918;5825
1281;56 jaar;2016;145631;42167;103464;41171;62293;12761;7772;2813;1770;406;77708;32961;23522;16301;4924;12557;9215;2841;501;438;145631;42167;103464;49206;29241;18938;6079
1282;56 jaar;2017;147461;43131;104330;39866;64464;13229;7837;2922;2029;441;77497;31579;23785;16817;5316;13154;9517;3066;571;450;147461;43131;104330;48140;29757;19822;6611
1283;56 jaar;2018;151319;44437;106882;39863;67019;14468;8530;3297;2148;493;78186;30884;23837;17680;5785;13779;9940;3270;569;449;151319;44437;106882;48549;30433;20754;7146
1284;56 jaar;2019;152842;44900;107942;39083;68859;15130;8644;3522;2387;577;77825;29997;23373;18443;6012;14545;10525;3433;587;442;152842;44900;107942;48322;30300;21816;7504
1285;56 jaar;2020;155934;45823;110111;38262;71849;16040;8929;3753;2745;613;78508;28961;23856;19240;6451;15191;10910;3612;669;372;155934;45823;110111;47973;31125;23011;8002
1286;56 jaar;2021;158962;46727;112235;38250;73985;17376;9461;4127;3037;751;78304;28367;23591;19797;6549;16133;11482;3977;674;422;158962;46727;112235;48400;31661;23879;8295
1287;56 jaar;2022;156633;46472;110161;36380;73781;17492;9354;4247;3178;713;75984;26611;23252;19669;6452;16270;11535;4003;732;415;156633;46472;110161;46653;31489;23884;8135
1288;56 jaar;2023;154520;45848;108672;34520;74152;17889;9204;4377;3534;774;73902;24918;22322;19899;6763;16483;11618;4143;722;398;154520;45848;108672;44854;30792;24434;8592
1289;56 jaar;2024;153971;45719;108252;34228;74024;18699;9579;4728;3597;795;72368;24235;22498;19314;6321;16771;11804;4208;759;414;153971;45719;108252;44703;31411;24010;8128
1290;57 jaar;1995;86309;19393;66916;37553;29363;3015;2431;378;161;45;59243;34668;16201;6134;2240;4204;3189;808;207;454;86309;19393;66916;40064;17635;6680;2537
1291;57 jaar;1996;91603;20684;70919;40863;30056;3302;2663;443;131;65;62827;37753;16669;6228;2177;4343;3280;864;199;447;91603;20684;70919;43368;18280;6773;2498
1292;57 jaar;1997;93231;21876;71355;42190;29165;3405;2766;443;147;49;63294;39000;16228;6047;2019;4232;3261;808;163;424;93231;21876;71355;44691;17740;6629;2295
1293;57 jaar;1998;96977;23086;73891;44520;29371;3603;2939;438;171;55;65641;41146;16233;5964;2298;4212;3317;739;156;435;96977;23086;73891;47001;17752;6538;2600
1294;57 jaar;1999;94690;22561;72129;45209;26920;3698;3073;430;149;46;64190;41792;15133;5422;1843;3897;3062;703;132;344;94690;22561;72129;47509;16541;5965;2114
1295;57 jaar;2000;98999;23591;75408;47348;28060;3949;3235;470;196;48;66932;43749;15505;5655;2023;4163;3287;729;147;364;98999;23591;75408;49828;17027;6231;2322
1296;57 jaar;2001;106894;25665;81229;51714;29515;4383;3550;553;202;78;72138;47761;16254;6011;2112;4305;3425;725;155;403;106894;25665;81229;54208;17922;6686;2413
1297;57 jaar;2002;112091;27172;84919;54210;30709;4630;3748;590;219;73;75215;50066;16767;6266;2116;4678;3757;775;146;396;112091;27172;84919;56966;18577;6924;2452
1298;57 jaar;2003;106766;26143;80623;51082;29541;4601;3645;621;268;67;71114;47087;15808;6236;1983;4558;3577;825;156;350;106766;26143;80623;53713;17663;6933;2314
1299;57 jaar;2004;147983;37025;110958;70585;40373;6700;5314;884;401;101;97564;64753;21724;8558;2529;6176;4925;1057;194;518;147983;37025;110958;74244;24186;9519;3009
1300;57 jaar;2005;142857;36487;106370;65999;40371;6884;5383;979;428;94;92613;60112;21253;8587;2661;6369;5060;1115;194;504;142857;36487;106370;69740;23882;9620;3128
1301;57 jaar;2006;135218;34713;100505;61038;39467;6831;5196;1014;505;116;86894;55360;20302;8501;2731;6298;4950;1149;199;482;135218;34713;100505;64738;22950;9593;3224
1302;57 jaar;2007;130543;34624;95919;57168;38751;6826;5145;1055;494;132;82196;51521;19544;8562;2569;6395;5037;1194;164;502;130543;34624;95919;61131;22122;9608;3058
1303;57 jaar;2008;128085;34739;93346;54315;39031;6795;4970;1112;586;127;79513;48858;19140;8911;2604;6551;5081;1220;250;487;128085;34739;93346;58340;21800;10055;3151
1304;57 jaar;2009;127195;34854;92341;52791;39550;7381;5434;1201;606;140;77780;46895;19233;8977;2675;6718;5306;1215;197;462;127195;34854;92341;57019;21974;10154;3194
1305;57 jaar;2010;131281;36472;94809;52315;42494;7957;5629;1383;742;203;78908;46175;20012;9878;2843;7433;5736;1442;255;511;131281;36472;94809;56901;23218;11228;3462
1306;57 jaar;2011;130422;36186;94236;50064;44172;8589;6028;1542;831;188;77283;43618;20076;10697;2892;7946;6117;1555;274;418;130422;36186;94236;54986;23406;12259;3585
1307;57 jaar;2012;132557;37485;95072;48575;46497;8990;6252;1609;909;220;76905;41875;20984;10958;3088;8729;6681;1746;302;448;132557;37485;95072;54106;24492;12610;3864
1308;57 jaar;2013;133610;38327;95283;47077;48206;9550;6499;1807;990;254;76336;40151;21347;11526;3312;8970;6836;1827;307;427;133610;38327;95283;52737;25138;13190;4218
1309;57 jaar;2014;136800;39386;97414;46506;50908;10160;6849;1993;1086;232;77119;39255;22078;12207;3579;9733;7467;1912;354;402;136800;39386;97414;52829;26138;14031;4416
1310;57 jaar;2015;138913;40741;98172;45507;52665;10900;7203;2170;1259;268;76537;37879;22237;12879;3542;10310;7779;2167;364;425;138913;40741;98172;52106;26624;14980;4462
1311;57 jaar;2016;141887;42156;99731;45235;54496;11599;7552;2336;1399;312;76815;37245;22524;13164;3882;10879;8170;2326;383;438;141887;42156;99731;52234;27224;15371;4902
1312;57 jaar;2017;145769;43824;101945;44831;57114;12723;7950;2815;1608;350;77182;36459;22651;14054;4018;11618;8664;2530;424;422;145769;43824;101945;52255;28071;16538;5081
1313;57 jaar;2018;147284;44430;102854;43607;59247;13142;8098;2866;1784;394;77043;35076;22970;14596;4401;12236;9096;2671;469;433;147284;44430;102854;51469;28478;17314;5593
1314;57 jaar;2019;151103;45525;105578;43613;61965;14329;8728;3167;2006;428;77982;34436;23171;15477;4898;12818;9439;2907;472;449;151103;45525;105578;51746;29326;18398;6108
1315;57 jaar;2020;152647;46174;106473;42746;63727;14996;8919;3380;2220;477;77573;33406;22947;16148;5072;13483;9981;3001;501;421;152647;46174;106473;51448;29359;19259;6407
1316;57 jaar;2021;155906;47239;108667;42422;66245;16088;9308;3756;2482;542;78183;32698;23460;16681;5344;13980;10330;3085;565;416;155906;47239;108667;51477;30282;20139;6769
1317;57 jaar;2022;158871;48441;110430;42433;67997;17067;9745;4004;2694;624;78075;32262;23361;17021;5431;14862;10916;3381;565;426;158871;48441;110430;51983;30822;20676;6949
1318;57 jaar;2023;156863;48033;108830;39723;69107;17152;9525;4169;2846;612;75982;29793;23370;17300;5519;15291;11074;3584;633;405;156863;48033;108830;49492;31112;21174;7052
1319;57 jaar;2024;154437;46957;107480;38923;68557;17733;9759;4297;3030;647;73808;28701;22593;17067;5447;15476;11290;3618;568;463;154437;46957;107480;48819;30513;21051;7097
1320;58 jaar;1995;86059;19701;66358;39535;26823;2970;2447;362;108;53;58822;36581;15121;5292;1828;4059;3105;772;182;507;86059;19701;66358;41936;16539;5740;2143
1321;58 jaar;1996;86042;20237;65805;40329;25476;3001;2487;343;130;41;58474;37379;14368;4986;1741;3867;3001;704;162;463;86042;20237;65805;42603;15712;5487;2003
1322;58 jaar;1997;91375;21712;69663;43741;25922;3281;2686;412;121;62;62026;40619;14757;4939;1711;3920;3039;725;156;436;91375;21712;69663;46015;16215;5448;1985
1323;58 jaar;1998;93170;22977;70193;45207;24986;3377;2841;371;124;41;62578;41940;14226;4793;1619;3812;2989;688;135;426;93170;22977;70193;47435;15606;5289;1863
1324;58 jaar;1999;96888;24121;72767;47580;25187;3531;2927;400;160;44;65064;44225;14226;4769;1844;3744;3013;607;124;428;96888;24121;72767;49765;15588;5314;2100
1325;58 jaar;2000;94409;23302;71107;47773;23334;3702;3113;408;138;43;63612;44296;13484;4336;1496;3429;2752;570;107;364;94409;23302;71107;49723;14818;4830;1736
1326;58 jaar;2001;98850;24475;74375;49851;24524;3905;3264;434;168;39;66288;46212;13757;4653;1666;3807;3035;650;122;375;98850;24475;74375;52049;15177;5232;1917
1327;58 jaar;2002;106720;26703;80017;54059;25958;4263;3512;498;187;66;71353;50153;14481;4974;1745;4007;3246;627;134;394;106720;26703;80017;56365;16041;5576;2035
1328;58 jaar;2003;111766;28189;83577;56883;26694;4529;3708;556;202;63;74417;52772;14913;5039;1693;4228;3441;666;121;403;111766;28189;83577;59376;16539;5661;2001
1329;58 jaar;2004;106271;26953;79318;53586;25732;4517;3637;581;240;59;70284;49605;14094;4986;1599;4173;3363;689;121;344;106271;26953;79318;55994;15802;5615;1907
1330;58 jaar;2005;147492;38131;109361;73927;35434;6663;5420;811;339;93;96549;68018;19512;7008;2011;5660;4606;900;154;489;147492;38131;109361;77220;21786;7948;2407
1331;58 jaar;2006;142441;37749;104692;69490;35202;6766;5404;890;384;88;91698;63608;19024;6915;2151;5750;4642;950;158;478;142441;37749;104692;72847;21405;7870;2570
1332;58 jaar;2007;134720;35882;98838;64317;34521;6670;5155;986;418;111;85989;58699;18195;6997;2098;5716;4580;970;166;463;134720;35882;98838;67693;20654;7968;2523
1333;58 jaar;2008;130135;35655;94480;60485;33995;6779;5247;987;438;107;81437;54742;17660;7057;1978;5768;4640;986;142;496;130135;35655;94480;63992;20037;8042;2409
1334;58 jaar;2009;127859;35821;92038;57585;34453;6786;5124;1030;516;116;78724;51978;17329;7353;2064;6045;4830;1013;202;483;127859;35821;92038;61309;19780;8385;2564
1335;58 jaar;2010;126929;36057;90872;56077;34795;7224;5469;1106;529;120;77106;50132;17527;7384;2063;6066;4876;1030;160;476;126929;36057;90872;59858;20090;8416;2508
