ID;Grensovergang;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Periode;AantalReizen_1;Laadvermogen_2;VaartuigkilometersTotaal_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;Laadvermogen_6;VaartuigkilometersTotaal_7;VaartuigkilometersInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25
111;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;1997;2026;3654;748617;323225;1623;2882;627766;259481;1270037;597704;1032907;473916;501825;237235;1496;27;24;27;1;75;738;101;22;33;451
112;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;1998;2061;4143;695444;329915;1670;3411;572616;265876;1486597;688992;1247720;564639;644151;302745;1856;19;43;34;2;39;1148;48;6;27;490
113;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;1999;1742;3364;762098;282886;1235;2369;589788;203519;1293978;561081;981067;401491;531240;216734;1311;19;65;48;10;66;709;53;11;18;312
114;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2000;1694;3398;597912;263072;1177;2334;453080;185626;1160308;533516;859910;373436;520807;236415;1497;24;81;39;12;108;964;54;9;18;188
115;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2001;2042;4061;714227;310837;1468;2930;535203;225729;1348983;623686;1022382;454763;674051;308736;1996;27;96;36;13;72;1491;48;4;24;181
116;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2002;1702;3330;538068;257272;1081;2110;373105;166228;1039022;506828;711447;326602;457955;222771;1445;22;67;23;9;81;976;120;1;35;109
117;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2003;1704;3519;538899;283425;1228;2414;412022;203872;1055165;587403;765793;401956;363105;185052;1096;16;39;8;10;8;629;43;3;19;322
118;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2004;115;173;127636;16532;93;139;118669;13556;194232;24977;180850;20522;104854;11853;80;5;55;0;0;7;6;0;1;1;5
119;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2005;146;235;169443;21065;121;191;158976;17489;265326;33526;247181;27274;149166;16813;116;21;39;12;0;26;10;1;3;0;3
120;Lobith;0;Totaal gelost, Nederland en buitenland;Alle binnenschepen;Overige vlaggen;2006;143;230;140652;20679;110;175;130173;15835;222555;33122;204122;25073;129219;15642;109;20;28;15;0;35;8;3;0;0;3
121;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;1996;93694;126491;45287511;14259944;79982;109892;41335945;12293432;63413786;19338056;58371687;16945626;38121635;11484420;74550;5427;6190;10011;986;7597;5859;22767;3708;3672;8333
122;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;1997;110372;152950;52213745;17391696;91891;129487;46824369;14730579;75373880;24188096;67676041;20737636;43302080;13762218;86015;6438;6906;11418;566;7042;5389;25174;5148;2591;15343
123;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;1998;98685;138876;46259003;15372297;81625;117010;41444299;12975975;67450726;21741982;60575048;18606291;42617023;13428904;84498;5832;6560;12986;842;6257;9175;22758;4303;2142;13643
124;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;1999;102303;154276;47942704;16209450;81004;124983;41306524;13116785;74227193;24421653;64001296;20061753;41343357;13020929;80058;5879;6217;10720;553;4994;5519;23828;4725;2482;15143
125;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2000;91010;140765;43009555;14743816;72388;113436;37543539;12068859;69188922;22895330;60030084;18815179;41722296;13281556;80191;5545;5673;11996;705;4661;6443;21421;4884;2465;16397
126;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2001;103782;158813;47712198;15726343;75250;119073;39596420;11775345;77309112;24516261;64161253;18833941;46075227;13799978;87754;5839;6735;13276;815;4878;8967;24750;4067;2413;16014
127;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2002;83877;135747;39026443;12895644;65539;108806;33957735;10354720;66334220;21141860;57819831;17285495;41033369;12465316;78367;5314;5890;15344;804;4035;6292;21256;4518;2944;11969
128;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2003;102962;196225;47594952;15676551;67098;112040;34431738;10523539;91182221;30166049;58280797;17668454;36788482;11406954;72705;4199;5371;13373;1652;5506;6398;18745;3135;2747;11577
129;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2004;83816;141413;38073631;12737603;67477;118814;33938429;10544932;67201945;21791759;60946824;18666908;39947973;12612369;80722;4085;5222;14984;2552;5605;7950;19943;3155;3068;14156
130;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2005;83652;147700;38094399;12691123;69381;128243;34619587;10792394;70602312;22812098;65372885;20128528;39986838;12653925;80993;4370;5313;13277;4336;5485;7801;18728;2918;4351;14416
131;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Alle vlaggen;2006;84959;156033;37861240;12940372;71496;137457;34663251;11159237;72784216;24077516;67905802;21538393;41803742;13575278;86938;4384;5513;13567;7045;5552;7769;19470;2960;5908;14770
132;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;1996;69727;88787;31721374;10422059;59983;78144;29135607;9051942;42537130;13389278;39541078;11879096;26089935;8132072;53644;3853;4925;5910;592;4121;3408;19146;2786;3101;5801
133;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;1997;83710;109587;37560214;12873800;69964;93629;33801552;10943029;51971688;17004813;46990326;14716763;31096998;10095101;64313;4660;5818;7929;294;4618;3076;21630;4065;2178;10048
134;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;1998;73722;98800;32496040;11170884;60744;83494;29014597;9389076;45995367;15125718;41331527;12984919;29853666;9587451;61734;4160;5301;8603;552;4172;5394;19423;3299;1741;9089
135;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;1999;77800;114772;33862888;12001277;61175;92790;28962578;9631142;52174587;17779523;44724832;14565972;29001339;9410396;59098;4042;5003;7082;320;3319;3276;20089;3544;1973;10450
136;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2000;69312;103354;30866293;10966628;54457;82335;26634033;8864757;48749243;16472473;41739028;13361883;29169323;9449153;58407;4025;4687;7430;369;3111;3617;17691;3547;1969;11961
137;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2001;77844;114167;32783635;11504666;54937;83722;26632916;8376333;52317357;17240069;42559737;12928754;31207029;9638040;62881;4241;5219;8628;495;3138;4852;20342;2936;1896;11137
138;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2002;62767;98534;27018154;9365461;48552;78471;23334891;7441735;45423978;14957954;39347662;12131124;28437864;8873186;57498;3761;4604;10574;518;2708;3575;17718;3060;2274;8706
139;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2003;78195;151289;33293252;11531326;49192;80597;23320409;7438623;65789441;22715354;39515588;12325790;25179341;8092667;53301;3086;4202;9532;392;4052;3751;15853;2134;2134;8165
140;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2004;64048;107190;26375866;9446261;50462;88496;23126286;7659641;47157297;16146821;42220820;13602342;27975370;9306866;61054;2968;4032;10633;450;4160;5877;17176;2176;2368;11214
141;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2005;63287;108783;26163371;9305862;51157;92598;23337771;7719244;48424335;16389676;44221404;14187487;27596481;9149132;60165;3149;4244;9591;1221;4109;5735;16040;1968;3025;11082
142;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Nederlandse;2006;62822;112767;25271813;9252368;51329;97380;22682268;7761916;48686561;16950609;44818086;14885961;28102655;9587765;63141;3140;4362;9178;2877;4179;5685;16894;1920;3773;11132
143;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;1996;11529;19891;6113053;1744719;9447;16401;5412496;1441516;10388696;3010964;9183948;2505951;5875568;1624494;10588;653;551;2384;220;2329;945;1293;365;295;1551
144;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;1997;11318;20868;5956804;1777171;9062;16791;5184423;1441790;10754508;3262324;9290916;2654803;5253768;1489621;9429;744;471;1866;146;1326;860;953;417;100;2545
145;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;1998;10400;18012;5555822;1614857;8367;14483;4882882;1317560;9557961;2768699;8351530;2253678;5362847;1490223;9584;631;560;2238;182;1119;1513;780;449;74;2041
146;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;1999;9113;16107;5149461;1459515;7152;12726;4434556;1160626;9033388;2551940;7776068;2039450;4695051;1256997;7810;594;540;1609;152;797;789;924;497;95;1815
147;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2000;9164;16514;5144962;1513338;7351;13132;4547401;1245064;9212565;2674592;8046857;2171907;5215044;1437978;8730;549;438;2435;181;832;788;885;535;87;1999
148;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2001;10825;19304;6329046;1660704;8215;14776;5459697;1287806;11215792;2954918;9647798;2307714;6616847;1602413;10307;532;768;2536;194;966;1259;1275;440;99;2239
149;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2002;9168;16732;5424073;1412397;7211;13159;4733998;1134869;9803228;2558456;8466482;2051239;5444737;1320827;8430;573;645;2550;175;704;799;915;507;110;1451
150;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2003;10735;20100;6494132;1635134;7205;12628;4867541;1118475;11979892;3057755;8342979;1952887;5246107;1234661;8001;435;610;2008;799;755;573;900;428;178;1317
151;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2004;9657;16419;5929216;1487699;8108;14047;5419927;1269779;10133455;2536333;9319138;2200005;5923388;1399444;8988;454;608;2094;1215;836;755;933;450;249;1392
152;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2005;10503;19272;6235337;1627101;9196;17173;5837693;1443600;11280063;2988295;10623552;2692588;6194591;1530775;9777;566;572;1913;1969;733;575;868;412;710;1462
153;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Duitse;2006;11287;21458;6386263;1749854;10097;19477;6016300;1580590;12010783;3320259;11379038;3037810;6564553;1742397;11174;503;475;2049;2931;661;582;889;448;1263;1373
154;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;1996;8574;12361;4773814;1459613;7354;10709;4383996;1269100;6793061;2055819;6303177;1802469;4225153;1269649;7512;717;504;1416;148;907;1130;1600;440;183;470
155;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;1997;10269;15093;5708031;1863613;8817;13026;5238758;1634200;8415320;2663559;7703395;2333139;5011441;1622919;8990;852;444;1417;103;820;643;2084;546;216;1866
156;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;1998;9116;14292;4963915;1655953;8052;12523;4648150;1494423;7534655;2530970;7000919;2260746;5100495;1696441;9317;804;458;1892;90;720;925;2025;455;235;1712
157;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;1999;10047;15864;5614589;1831270;8714;13844;5171531;1622276;8649858;2812750;7929266;2485466;5608351;1791521;9864;989;463;1807;61;627;611;2266;579;322;2138
158;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2000;8320;14531;4559007;1563779;7436;13161;4271807;1422515;7805548;2696427;7347874;2471310;5533304;1875988;9934;809;356;1870;128;471;949;2422;670;333;1925
159;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2001;10181;17944;5712520;1787625;8484;14990;5100400;1533236;9891533;3152377;8719302;2703443;6321449;1996868;11016;930;533;1921;104;582;1231;2750;603;323;2039
160;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2002;8232;14929;4632985;1520911;7232;13306;4311500;1357510;8448476;2749143;7888791;2478305;5789393;1850293;9828;866;501;2058;99;430;849;2288;844;470;1421
161;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2003;8756;16409;5096017;1620770;7333;13440;4402886;1374901;9415372;2989275;7866460;2478544;4953987;1599910;8606;608;427;1682;270;591;1050;1763;525;357;1336
162;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2004;7515;14626;4097276;1354607;6779;13441;3866751;1236147;7751177;2566901;7373324;2375447;4901248;1621385;9043;586;424;2117;772;498;1168;1630;454;404;988
163;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2005;7580;16363;4195334;1360975;7049;15460;4034181;1278447;8728545;2870509;8447100;2726144;5121456;1694013;9449;583;386;1622;1048;525;1354;1628;440;537;1325
164;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Belgische;2006;8050;17635;4437596;1445114;7529;16716;4287066;1362871;9482726;3086334;9208960;2938231;5737930;1845645;10346;666;473;2084;1114;543;1331;1420;476;646;1591
165;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;1996;28;45;30839;3864;27;43;30654;3726;46391;6272;45933;5930;29812;3783;27;0;2;0;0;16;3;3;1;0;3
166;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;1997;178;352;181393;24497;161;318;172098;21924;353375;48667;335191;43402;156450;19983;146;19;6;5;0;74;3;0;0;0;40
167;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;1998;214;407;212760;32252;192;358;201702;28991;395065;61427;371843;54376;190198;27007;181;18;6;13;0;90;7;3;1;2;40
168;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;1999;248;457;266831;38023;195;356;227487;29971;476819;69838;402522;54409;235660;32255;213;34;29;17;0;84;8;8;0;0;35
169;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2000;183;322;219141;26978;162;291;202498;23712;383929;46935;359805;42129;210949;25344;169;12;34;7;0;62;10;6;8;0;32
170;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2001;125;248;153667;18693;99;196;127428;14934;303397;37066;250729;29515;170192;19129;127;3;47;0;1;49;4;0;6;0;16
171;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2002;103;197;115896;15286;72;138;86987;10943;221830;29336;166299;20951;121451;15263;99;11;26;2;0;55;4;0;0;0;2
172;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2003;108;176;81216;16817;98;164;74962;15019;137584;27248;129684;24965;81872;14889;98;0;11;2;33;34;17;0;0;0;1
173;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2004;213;340;155739;30374;200;315;144668;28568;263991;48747;242271;45216;124711;20991;145;0;16;3;88;26;12;0;0;0;1
174;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2005;136;231;93130;19225;119;195;88627;16768;167233;33000;157608;27745;82241;13259;93;1;14;0;45;30;3;0;0;0;0
175;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Oostenrijkse;2006;53;101;43799;8407;42;78;41730;6889;85006;15603;80730;12463;50568;7365;45;1;10;0;4;25;0;0;1;3;2
176;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;1996;1457;2814;1030144;218187;1255;2417;943105;188592;2020446;427770;1839069;369534;912846;186919;1254;92;89;185;16;123;26;388;18;68;251
177;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;1997;1167;1998;922941;205649;1021;1771;817190;179240;1607722;355332;1441693;313097;690941;152447;884;52;17;97;17;20;28;241;29;59;323
178;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;1998;741;1302;596670;124988;656;1157;540893;110568;1059518;221874;963570;196650;516774;103883;622;40;14;58;8;8;61;177;16;42;200
179;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;1999;1074;1928;797369;184585;884;1567;675915;152160;1426507;334447;1195476;271863;537791;123645;725;42;21;46;8;10;30;186;10;56;317
180;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2000;705;1292;546408;128398;611;1122;484693;111610;1003427;238651;890449;207850;457440;104545;591;47;25;64;11;3;33;137;12;40;223
181;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2001;822;1631;672089;138157;736;1451;615136;123822;1332412;277267;1208905;246648;524576;105988;633;24;24;33;2;4;24;106;3;51;361
182;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2002;429;864;345379;70531;384;774;316143;63506;697659;145056;635851;130184;281689;59371;353;2;7;16;1;1;19;35;1;29;242
183;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2003;1049;2364;729429;178863;584;1339;371719;100304;1599239;405159;834126;230472;391780;108672;625;3;0;29;1;6;130;18;1;33;403
184;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2004;604;1453;436417;106211;596;1436;432517;104915;1007035;256127;998805;253318;432610;116202;653;13;1;23;1;13;4;44;0;21;532
185;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2005;792;1897;530767;138726;781;1873;524033;136728;1227901;333642;1213651;329353;465086;138993;779;13;1;56;34;40;5;61;0;55;514
186;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Zwitserse;2006;1152;2592;700476;194905;1118;2525;685218;189539;1571981;444724;1540421;433873;682294;210896;1225;4;59;100;73;44;18;102;0;201;621
187;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;1996;286;283;352706;43987;255;253;331410;38973;342729;42967;322196;38184;200097;23782;155;3;38;4;0;17;21;36;30;3;2
188;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;1997;397;411;476213;65892;349;360;448409;57216;492201;68396;463299;59140;279490;35815;220;26;53;0;0;80;8;16;26;3;7
189;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;1998;457;480;550814;77444;420;440;527902;71328;580260;81532;556084;75083;360085;49449;292;64;89;5;0;39;18;35;30;1;12
190;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;1999;410;451;403254;66726;310;342;337863;50919;442993;73397;371131;56260;229216;36348;220;61;42;4;1;47;17;19;14;3;13
191;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;2000;241;269;242984;40812;222;247;233899;37254;267633;45531;257837;41596;167155;28682;167;27;17;8;1;39;13;16;30;6;9
192;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;2001;265;277;269265;41181;239;255;256964;37636;279345;43142;270698;40176;164093;26091;164;11;15;13;1;37;32;15;25;8;7
193;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;2002;195;200;184150;30813;173;177;172073;27638;187951;31353;175718;28178;115057;19849;125;9;5;9;0;25;17;10;32;10;9
194;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;2003;362;539;192047;58353;321;480;171986;52277;243870;87540;218730;78750;125627;42120;257;7;2;16;6;26;142;13;7;14;21
195;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;2004;280;296;206035;45078;242;259;190202;39745;217986;48129;201788;42871;141235;31849;193;9;11;27;4;34;26;27;29;11;14
196;Lobith;0;Totaal gelost, Nederland en buitenland;Motorvrachtschip;Tsjechische;2005;223;242;154948;36934;200;218;144095;33743;167327;40110;155274;36722;106883;26626;157;2;5;18;9;24;29;10;35;8;19
