ID;SBI1993;Perioden;BanenVanWerknemersTotaal_1;MannelijkeWerknemers_2;VrouwelijkeWerknemers_3
4141;45332 CV- en luchtbehandel. installatie;1994 30 september;20.5;19.0;1.4
4142;45332 CV- en luchtbehandel. installatie;1995 31 december;19.5;18.1;1.4
4143;45332 CV- en luchtbehandel. installatie;1995 31 december nader voorlopig;20.9;19.4;1.5
4144;45332 CV- en luchtbehandel. installatie;1996 31 december nader voorlopig;22.7;21.0;1.7
4145;45332 CV- en luchtbehandel. installatie;1997 31 december nader voorlopig;23.4;21.5;1.8
4146;45332 CV- en luchtbehandel. installatie;1998 31 december nader voorlopig;24.2;22.3;1.9
4147;45332 CV- en luchtbehandel. installatie;1999 31 december voorlopig;24.6;22.5;2.1
4148;45332 CV- en luchtbehandel. installatie;1999 31 december nader voorlopig;24.9;22.6;2.3
4149;45332 CV- en luchtbehandel. installatie;2000 31 december voorlopig;25.5;23.0;2.5
4150;45332 CV- en luchtbehandel. installatie;2000 31 december nader voorlopig;25.7;23.2;2.5
4151;45332 CV- en luchtbehandel. installatie;2001 31 december voorlopig;26.1;23.5;2.5
4152;45332 CV- en luchtbehandel. installatie;2001 31 december nader voorlopig;26.1;23.5;2.6
4153;45332 CV- en luchtbehandel. installatie;2002 31 december voorlopig;27.1;24.5;2.6
4154;45332 CV- en luchtbehandel. installatie;2002 31 december nader voorlopig;26.9;24.3;2.6
4155;45332 CV- en luchtbehandel. installatie;2003 31 december voorlopig;27.0;24.4;2.6
4156;45332 CV- en luchtbehandel. installatie;2003 31 december nader voorlopig;27.3;24.6;2.6
4157;45332 CV- en luchtbehandel. installatie;2004 31 december voorlopig;25.4;22.9;2.4
4158;45332 CV- en luchtbehandel. installatie;2004 31 december nader voorlopig;25.6;23.1;2.5
4159;45332 CV- en luchtbehandel. installatie;2005 31 december voorlopig;25.1;22.6;2.5
4160;4534  Overige bouwinstallatiebedrijven;1993 30 september;9.7;8.7;1.0
4161;4534  Overige bouwinstallatiebedrijven;1994 30 september;8.0;7.3;0.8
4162;4534  Overige bouwinstallatiebedrijven;1995 31 december;5.6;5.2;0.4
4163;4534  Overige bouwinstallatiebedrijven;1995 31 december nader voorlopig;5.9;5.5;0.4
4164;4534  Overige bouwinstallatiebedrijven;1996 31 december nader voorlopig;5.7;5.3;0.4
4165;4534  Overige bouwinstallatiebedrijven;1997 31 december nader voorlopig;8.7;7.8;0.9
4166;4534  Overige bouwinstallatiebedrijven;1998 31 december nader voorlopig;10.3;9.1;1.3
4167;4534  Overige bouwinstallatiebedrijven;1999 31 december voorlopig;10.8;9.5;1.4
4168;4534  Overige bouwinstallatiebedrijven;1999 31 december nader voorlopig;10.9;9.4;1.5
4169;4534  Overige bouwinstallatiebedrijven;2000 31 december voorlopig;10.2;8.8;1.5
4170;4534  Overige bouwinstallatiebedrijven;2000 31 december nader voorlopig;10.2;8.8;1.5
4171;4534  Overige bouwinstallatiebedrijven;2001 31 december voorlopig;10.5;9.1;1.5
4172;4534  Overige bouwinstallatiebedrijven;2001 31 december nader voorlopig;10.5;9.0;1.5
4173;4534  Overige bouwinstallatiebedrijven;2002 31 december voorlopig;9.9;8.6;1.4
4174;4534  Overige bouwinstallatiebedrijven;2002 31 december nader voorlopig;10.0;8.6;1.4
4175;4534  Overige bouwinstallatiebedrijven;2003 31 december voorlopig;10.2;8.8;1.4
4176;4534  Overige bouwinstallatiebedrijven;2003 31 december nader voorlopig;10.2;8.8;1.4
4177;4534  Overige bouwinstallatiebedrijven;2004 31 december voorlopig;10.4;9.0;1.4
4178;4534  Overige bouwinstallatiebedrijven;2004 31 december nader voorlopig;10.3;9.0;1.3
4179;4534  Overige bouwinstallatiebedrijven;2005 31 december voorlopig;10.3;9.0;1.3
4180;454   Afwerken van gebouwen;1993 30 september;50.9;48.7;2.2
4181;454   Afwerken van gebouwen;1994 30 september;51.2;49.1;2.0
4182;454   Afwerken van gebouwen;1995 31 december;43.6;41.6;2.0
4183;454   Afwerken van gebouwen;1995 31 december nader voorlopig;43.9;41.5;2.4
4184;454   Afwerken van gebouwen;1996 31 december nader voorlopig;44.0;41.3;2.6
4185;454   Afwerken van gebouwen;1997 31 december nader voorlopig;49.9;47.2;2.7
4186;454   Afwerken van gebouwen;1998 31 december nader voorlopig;50.4;47.3;3.1
4187;454   Afwerken van gebouwen;1999 31 december voorlopig;54.8;51.4;3.4
4188;454   Afwerken van gebouwen;1999 31 december nader voorlopig;55.8;51.8;4.0
4189;454   Afwerken van gebouwen;2000 31 december voorlopig;57.3;52.9;4.4
4190;454   Afwerken van gebouwen;2000 31 december nader voorlopig;57.1;52.6;4.5
4191;454   Afwerken van gebouwen;2001 31 december voorlopig;59.9;54.8;5.1
4192;454   Afwerken van gebouwen;2001 31 december nader voorlopig;60.1;55.0;5.1
4193;454   Afwerken van gebouwen;2002 31 december voorlopig;58.6;54.2;4.5
4194;454   Afwerken van gebouwen;2002 31 december nader voorlopig;58.6;54.1;4.5
4195;454   Afwerken van gebouwen;2003 31 december voorlopig;54.3;49.7;4.6
4196;454   Afwerken van gebouwen;2003 31 december nader voorlopig;55.2;50.5;4.7
4197;454   Afwerken van gebouwen;2004 31 december voorlopig;50.8;46.6;4.1
4198;454   Afwerken van gebouwen;2004 31 december nader voorlopig;51.0;46.8;4.2
4199;454   Afwerken van gebouwen;2005 31 december voorlopig;50.5;46.1;4.4
4200;4541  Stukadoren;1993 30 september;5.9;5.7;0.2
4201;4541  Stukadoren;1994 30 september;5.9;5.7;0.2
4202;4541  Stukadoren;1995 31 december;5.8;5.6;0.2
4203;4541  Stukadoren;1995 31 december nader voorlopig;5.8;5.6;0.2
4204;4541  Stukadoren;1996 31 december nader voorlopig;5.6;5.3;0.2
4205;4541  Stukadoren;1997 31 december nader voorlopig;5.9;5.7;0.2
4206;4541  Stukadoren;1998 31 december nader voorlopig;6.3;6.0;0.3
4207;4541  Stukadoren;1999 31 december voorlopig;6.7;6.4;0.3
4208;4541  Stukadoren;1999 31 december nader voorlopig;6.7;6.4;0.4
4209;4541  Stukadoren;2000 31 december voorlopig;6.9;6.4;0.4
4210;4541  Stukadoren;2000 31 december nader voorlopig;6.9;6.5;0.4
4211;4541  Stukadoren;2001 31 december voorlopig;7.0;6.5;0.5
4212;4541  Stukadoren;2001 31 december nader voorlopig;7.0;6.5;0.5
4213;4541  Stukadoren;2002 31 december voorlopig;6.8;6.4;0.4
4214;4541  Stukadoren;2002 31 december nader voorlopig;6.8;6.4;0.4
4215;4541  Stukadoren;2003 31 december voorlopig;6.4;6.0;0.4
4216;4541  Stukadoren;2003 31 december nader voorlopig;6.5;6.1;0.4
4217;4541  Stukadoren;2004 31 december voorlopig;5.9;5.5;0.4
4218;4541  Stukadoren;2004 31 december nader voorlopig;5.9;5.5;0.4
4219;4541  Stukadoren;2005 31 december voorlopig;5.9;5.4;0.4
4220;4542  Timmeren;1993 30 september;3.5;3.4;0.2
4221;4542  Timmeren;1994 30 september;6.2;5.9;0.3
4222;4542  Timmeren;1995 31 december;6.1;5.8;0.3
4223;4542  Timmeren;1995 31 december nader voorlopig;6.2;5.8;0.4
4224;4542  Timmeren;1996 31 december nader voorlopig;6.6;6.2;0.4
4225;4542  Timmeren;1997 31 december nader voorlopig;8.0;7.6;0.5
4226;4542  Timmeren;1998 31 december nader voorlopig;8.1;7.5;0.5
4227;4542  Timmeren;1999 31 december voorlopig;8.8;8.2;0.6
4228;4542  Timmeren;1999 31 december nader voorlopig;9.4;8.7;0.8
4229;4542  Timmeren;2000 31 december voorlopig;9.9;9.0;0.9
4230;4542  Timmeren;2000 31 december nader voorlopig;9.9;9.0;0.9
4231;4542  Timmeren;2001 31 december voorlopig;11.0;10.0;1.1
4232;4542  Timmeren;2001 31 december nader voorlopig;11.1;10.0;1.1
4233;4542  Timmeren;2002 31 december voorlopig;10.8;9.8;0.9
4234;4542  Timmeren;2002 31 december nader voorlopig;10.7;9.8;1.0
4235;4542  Timmeren;2003 31 december voorlopig;9.7;8.8;1.0
4236;4542  Timmeren;2003 31 december nader voorlopig;9.9;9.0;1.0
4237;4542  Timmeren;2004 31 december voorlopig;9.3;8.4;0.9
4238;4542  Timmeren;2004 31 december nader voorlopig;9.5;8.6;0.9
4239;4542  Timmeren;2005 31 december voorlopig;9.5;8.6;0.9
4240;4543  Afwerken van vloeren en wanden;1993 30 september;6.3;6.0;0.3
4241;4543  Afwerken van vloeren en wanden;1994 30 september;6.7;6.4;0.3
4242;4543  Afwerken van vloeren en wanden;1995 31 december;6.2;5.9;0.3
4243;4543  Afwerken van vloeren en wanden;1995 31 december nader voorlopig;6.3;5.9;0.4
4244;4543  Afwerken van vloeren en wanden;1996 31 december nader voorlopig;6.5;6.1;0.5
4245;4543  Afwerken van vloeren en wanden;1997 31 december nader voorlopig;7.3;6.8;0.4
4246;4543  Afwerken van vloeren en wanden;1998 31 december nader voorlopig;7.3;6.7;0.5
4247;4543  Afwerken van vloeren en wanden;1999 31 december voorlopig;7.7;7.1;0.5
4248;4543  Afwerken van vloeren en wanden;1999 31 december nader voorlopig;8.0;7.3;0.7
4249;4543  Afwerken van vloeren en wanden;2000 31 december voorlopig;8.1;7.4;0.7
4250;4543  Afwerken van vloeren en wanden;2000 31 december nader voorlopig;8.0;7.3;0.7
4251;4543  Afwerken van vloeren en wanden;2001 31 december voorlopig;8.6;7.8;0.9
4252;4543  Afwerken van vloeren en wanden;2001 31 december nader voorlopig;8.7;7.8;0.9
4253;4543  Afwerken van vloeren en wanden;2002 31 december voorlopig;8.2;7.4;0.7
4254;4543  Afwerken van vloeren en wanden;2002 31 december nader voorlopig;8.2;7.4;0.7
4255;4543  Afwerken van vloeren en wanden;2003 31 december voorlopig;7.6;6.8;0.8
4256;4543  Afwerken van vloeren en wanden;2003 31 december nader voorlopig;7.8;7.0;0.8
4257;4543  Afwerken van vloeren en wanden;2004 31 december voorlopig;6.9;6.2;0.7
4258;4543  Afwerken van vloeren en wanden;2004 31 december nader voorlopig;7.0;6.3;0.7
4259;4543  Afwerken van vloeren en wanden;2005 31 december voorlopig;7.1;6.3;0.7
4260;4544  Schilderen en glaszetten;1993 30 september;31.7;30.4;1.3
4261;4544  Schilderen en glaszetten;1994 30 september;31.6;30.5;1.1
4262;4544  Schilderen en glaszetten;1995 31 december;24.7;23.7;1.1
4263;4544  Schilderen en glaszetten;1995 31 december nader voorlopig;24.9;23.6;1.3
4264;4544  Schilderen en glaszetten;1996 31 december nader voorlopig;24.5;23.1;1.5
4265;4544  Schilderen en glaszetten;1997 31 december nader voorlopig;27.2;25.8;1.4
4266;4544  Schilderen en glaszetten;1998 31 december nader voorlopig;27.0;25.4;1.6
4267;4544  Schilderen en glaszetten;1999 31 december voorlopig;29.7;28.0;1.7
4268;4544  Schilderen en glaszetten;1999 31 december nader voorlopig;29.7;27.7;2.0
4269;4544  Schilderen en glaszetten;2000 31 december voorlopig;30.4;28.2;2.2
4270;4544  Schilderen en glaszetten;2000 31 december nader voorlopig;30.2;28.0;2.2
4271;4544  Schilderen en glaszetten;2001 31 december voorlopig;31.1;28.7;2.4
4272;4544  Schilderen en glaszetten;2001 31 december nader voorlopig;31.2;28.8;2.4
4273;4544  Schilderen en glaszetten;2002 31 december voorlopig;30.7;28.6;2.2
4274;4544  Schilderen en glaszetten;2002 31 december nader voorlopig;30.8;28.6;2.2
4275;4544  Schilderen en glaszetten;2003 31 december voorlopig;28.7;26.5;2.2
4276;4544  Schilderen en glaszetten;2003 31 december nader voorlopig;29.1;26.8;2.3
4277;4544  Schilderen en glaszetten;2004 31 december voorlopig;26.9;24.8;2.0
4278;4544  Schilderen en glaszetten;2004 31 december nader voorlopig;26.8;24.8;2.1
4279;4544  Schilderen en glaszetten;2005 31 december voorlopig;26.2;24.1;2.1
4280;4545  Overige afwerking van gebouwen;1993 30 september;3.6;3.4;0.2
4281;4545  Overige afwerking van gebouwen;1994 30 september;0.8;0.7;0.1
4282;4545  Overige afwerking van gebouwen;1995 31 december;0.7;0.7;0.1
4283;4545  Overige afwerking van gebouwen;1995 31 december nader voorlopig;0.8;0.7;0.1
4284;4545  Overige afwerking van gebouwen;1996 31 december nader voorlopig;0.7;0.6;0.1
4285;4545  Overige afwerking van gebouwen;1997 31 december nader voorlopig;1.5;1.3;0.1
4286;4545  Overige afwerking van gebouwen;1998 31 december nader voorlopig;1.7;1.6;0.1
4287;4545  Overige afwerking van gebouwen;1999 31 december voorlopig;1.8;1.7;0.1
4288;4545  Overige afwerking van gebouwen;1999 31 december nader voorlopig;1.9;1.7;0.2
4289;4545  Overige afwerking van gebouwen;2000 31 december voorlopig;2.1;1.9;0.2
4290;4545  Overige afwerking van gebouwen;2000 31 december nader voorlopig;2.0;1.8;0.2
4291;4545  Overige afwerking van gebouwen;2001 31 december voorlopig;2.1;1.9;0.2
4292;4545  Overige afwerking van gebouwen;2001 31 december nader voorlopig;2.1;1.9;0.2
4293;4545  Overige afwerking van gebouwen;2002 31 december voorlopig;2.1;1.9;0.2
4294;4545  Overige afwerking van gebouwen;2002 31 december nader voorlopig;2.1;1.9;0.2
4295;4545  Overige afwerking van gebouwen;2003 31 december voorlopig;1.9;1.7;0.2
4296;4545  Overige afwerking van gebouwen;2003 31 december nader voorlopig;1.9;1.7;0.2
4297;4545  Overige afwerking van gebouwen;2004 31 december voorlopig;1.8;1.6;0.2
4298;4545  Overige afwerking van gebouwen;2004 31 december nader voorlopig;1.8;1.6;0.2
4299;4545  Overige afwerking van gebouwen;2005 31 december voorlopig;1.9;1.7;0.2
4300;455   Verhuur bouwmachines e.d. m. pers.;1993 30 september;4.6;4.3;0.2
4301;455   Verhuur bouwmachines e.d. m. pers.;1994 30 september;4.7;4.5;0.2
4302;455   Verhuur bouwmachines e.d. m. pers.;1995 31 december;5.1;4.8;0.3
4303;455   Verhuur bouwmachines e.d. m. pers.;1995 31 december nader voorlopig;5.0;4.7;0.3
4304;455   Verhuur bouwmachines e.d. m. pers.;1996 31 december nader voorlopig;5.2;4.9;0.3
4305;455   Verhuur bouwmachines e.d. m. pers.;1997 31 december nader voorlopig;5.7;5.3;0.4
4306;455   Verhuur bouwmachines e.d. m. pers.;1998 31 december nader voorlopig;6.1;5.7;0.4
4307;455   Verhuur bouwmachines e.d. m. pers.;1999 31 december voorlopig;6.5;6.1;0.4
4308;455   Verhuur bouwmachines e.d. m. pers.;1999 31 december nader voorlopig;6.6;6.2;0.5
4309;455   Verhuur bouwmachines e.d. m. pers.;2000 31 december voorlopig;7.2;6.7;0.5
4310;455   Verhuur bouwmachines e.d. m. pers.;2000 31 december nader voorlopig;7.3;6.8;0.5
4311;455   Verhuur bouwmachines e.d. m. pers.;2001 31 december voorlopig;7.2;6.7;0.5
4312;455   Verhuur bouwmachines e.d. m. pers.;2001 31 december nader voorlopig;7.3;6.8;0.5
4313;455   Verhuur bouwmachines e.d. m. pers.;2002 31 december voorlopig;7.1;6.5;0.5
4314;455   Verhuur bouwmachines e.d. m. pers.;2002 31 december nader voorlopig;7.0;6.5;0.5
4315;455   Verhuur bouwmachines e.d. m. pers.;2003 31 december voorlopig;7.1;6.5;0.5
4316;455   Verhuur bouwmachines e.d. m. pers.;2003 31 december nader voorlopig;7.1;6.6;0.6
4317;455   Verhuur bouwmachines e.d. m. pers.;2004 31 december voorlopig;7.1;6.5;0.6
4318;455   Verhuur bouwmachines e.d. m. pers.;2004 31 december nader voorlopig;7.1;6.5;0.6
4319;455   Verhuur bouwmachines e.d. m. pers.;2005 31 december voorlopig;7.2;6.7;0.5
4320;50-52 Handel;1993 30 september;937.1;540.2;397.0
4321;50-52 Handel;1994 30 september;951.4;544.0;407.4
4322;50-52 Handel;1995 31 december;965.5;555.3;410.1
4323;50-52 Handel;1995 31 december nader voorlopig;965.0;555.5;409.5
4324;50-52 Handel;1996 31 december nader voorlopig;1000.2;573.6;426.6
4325;50-52 Handel;1997 31 december nader voorlopig;1030.4;582.8;447.6
4326;50-52 Handel;1998 31 december nader voorlopig;1075.8;606.3;469.5
4327;50-52 Handel;1999 31 december voorlopig;1130.4;632.0;498.4
4328;50-52 Handel;1999 31 december nader voorlopig;1160.6;637.2;523.4
4329;50-52 Handel;2000 31 december voorlopig;1197.6;650.9;546.8
4330;50-52 Handel;2000 31 december nader voorlopig;1195.1;649.0;546.1
4331;50-52 Handel;2001 31 december voorlopig;1210.0;658.2;551.9
4332;50-52 Handel;2001 31 december nader voorlopig;1203.5;652.3;551.2
4333;50-52 Handel;2002 31 december voorlopig;1202.2;650.1;552.2
4334;50-52 Handel;2002 31 december nader voorlopig;1200.3;648.2;552.2
4335;50-52 Handel;2003 31 december voorlopig;1185.0;641.4;543.6
4336;50-52 Handel;2003 31 december nader voorlopig;1183.0;641.6;541.3
4337;50-52 Handel;2004 31 december voorlopig;1166.2;636.6;529.6
4338;50-52 Handel;2004 31 december nader voorlopig;1166.4;635.4;531.0
4339;50-52 Handel;2005 31 december voorlopig;1152.4;627.7;524.7
4340;50    Handel, repar. auto's en motorf.;1993 30 september;102.0;90.5;11.5
4341;50    Handel, repar. auto's en motorf.;1994 30 september;103.6;90.7;12.9
4342;50    Handel, repar. auto's en motorf.;1995 31 december;103.3;89.2;14.1
4343;50    Handel, repar. auto's en motorf.;1995 31 december nader voorlopig;102.7;88.8;13.9
4344;50    Handel, repar. auto's en motorf.;1996 31 december nader voorlopig;107.8;92.0;15.8
4345;50    Handel, repar. auto's en motorf.;1997 31 december nader voorlopig;109.2;92.1;17.1
4346;50    Handel, repar. auto's en motorf.;1998 31 december nader voorlopig;112.4;93.9;18.5
4347;50    Handel, repar. auto's en motorf.;1999 31 december voorlopig;120.1;99.4;20.7
4348;50    Handel, repar. auto's en motorf.;1999 31 december nader voorlopig;127.0;103.8;23.2
4349;50    Handel, repar. auto's en motorf.;2000 31 december voorlopig;131.0;106.7;24.3
4350;50    Handel, repar. auto's en motorf.;2000 31 december nader voorlopig;130.7;106.4;24.3
4351;50    Handel, repar. auto's en motorf.;2001 31 december voorlopig;132.1;107.7;24.4
4352;50    Handel, repar. auto's en motorf.;2001 31 december nader voorlopig;132.2;108.0;24.2
4353;50    Handel, repar. auto's en motorf.;2002 31 december voorlopig;132.3;108.3;24.0
4354;50    Handel, repar. auto's en motorf.;2002 31 december nader voorlopig;132.3;108.3;23.9
4355;50    Handel, repar. auto's en motorf.;2003 31 december voorlopig;129.9;106.4;23.5
4356;50    Handel, repar. auto's en motorf.;2003 31 december nader voorlopig;130.3;106.6;23.7
4357;50    Handel, repar. auto's en motorf.;2004 31 december voorlopig;128.8;105.6;23.2
4358;50    Handel, repar. auto's en motorf.;2004 31 december nader voorlopig;128.4;105.4;22.9
4359;50    Handel, repar. auto's en motorf.;2005 31 december voorlopig;127.7;103.8;23.9
4360;501   Handel in en repar. v. auto's (1);1993 30 september;67.1;59.9;7.2
4361;501   Handel in en repar. v. auto's (1);1994 30 september;67.8;59.8;8.1
4362;501   Handel in en repar. v. auto's (1);1995 31 december;67.1;58.6;8.6
4363;501   Handel in en repar. v. auto's (1);1995 31 december nader voorlopig;66.7;58.3;8.5
4364;501   Handel in en repar. v. auto's (1);1996 31 december nader voorlopig;69.0;59.8;9.2
4365;501   Handel in en repar. v. auto's (1);1997 31 december nader voorlopig;69.1;59.3;9.8
4366;501   Handel in en repar. v. auto's (1);1998 31 december nader voorlopig;71.9;61.3;10.6
4367;501   Handel in en repar. v. auto's (1);1999 31 december voorlopig;76.2;64.6;11.6
4368;501   Handel in en repar. v. auto's (1);1999 31 december nader voorlopig;80.6;67.5;13.1
4369;501   Handel in en repar. v. auto's (1);2000 31 december voorlopig;83.1;69.3;13.7
4370;501   Handel in en repar. v. auto's (1);2000 31 december nader voorlopig;82.6;68.9;13.7
4371;501   Handel in en repar. v. auto's (1);2001 31 december voorlopig;82.8;69.4;13.4
4372;501   Handel in en repar. v. auto's (1);2001 31 december nader voorlopig;82.8;69.5;13.3
4373;501   Handel in en repar. v. auto's (1);2002 31 december voorlopig;82.6;69.5;13.1
4374;501   Handel in en repar. v. auto's (1);2002 31 december nader voorlopig;82.7;69.6;13.1
4375;501   Handel in en repar. v. auto's (1);2003 31 december voorlopig;81.3;68.4;12.8
4376;501   Handel in en repar. v. auto's (1);2003 31 december nader voorlopig;81.5;68.5;12.9
4377;501   Handel in en repar. v. auto's (1);2004 31 december voorlopig;80.9;68.4;12.4
4378;501   Handel in en repar. v. auto's (1);2004 31 december nader voorlopig;80.7;68.4;12.3
4379;501   Handel in en repar. v. auto's (1);2005 31 december voorlopig;79.9;67.2;12.7
4380;50101x Import bedrijfs-, personenauto's;1993 30 september;3.2;2.7;0.5
4381;50101x Import bedrijfs-, personenauto's;1994 30 september;3.8;3.2;0.6
4382;50101x Import bedrijfs-, personenauto's;1995 31 december;3.6;3.0;0.6
4383;50101x Import bedrijfs-, personenauto's;1995 31 december nader voorlopig;3.6;3.0;0.6
4384;50101x Import bedrijfs-, personenauto's;1996 31 december nader voorlopig;3.7;3.1;0.6
4385;50101x Import bedrijfs-, personenauto's;1997 31 december nader voorlopig;3.6;3.0;0.6
4386;50101x Import bedrijfs-, personenauto's;1998 31 december nader voorlopig;3.3;2.8;0.6
4387;50101x Import bedrijfs-, personenauto's;1999 31 december voorlopig;3.5;2.9;0.6
4388;50101x Import bedrijfs-, personenauto's;1999 31 december nader voorlopig;3.6;2.9;0.7
4389;50101x Import bedrijfs-, personenauto's;2000 31 december voorlopig;4.1;3.3;0.8
4390;50101x Import bedrijfs-, personenauto's;2000 31 december nader voorlopig;4.1;3.3;0.8
4391;50101x Import bedrijfs-, personenauto's;2001 31 december voorlopig;3.9;3.1;0.8
4392;50101x Import bedrijfs-, personenauto's;2001 31 december nader voorlopig;3.9;3.1;0.8
4393;50101x Import bedrijfs-, personenauto's;2002 31 december voorlopig;3.8;3.0;0.8
4394;50101x Import bedrijfs-, personenauto's;2002 31 december nader voorlopig;3.9;3.1;0.8
4395;50101x Import bedrijfs-, personenauto's;2003 31 december voorlopig;3.5;2.8;0.8
4396;50101x Import bedrijfs-, personenauto's;2003 31 december nader voorlopig;3.5;2.8;0.8
4397;50101x Import bedrijfs-, personenauto's;2004 31 december voorlopig;3.4;2.7;0.7
4398;50101x Import bedrijfs-, personenauto's;2004 31 december nader voorlopig;3.4;2.7;0.7
4399;50101x Import bedrijfs-, personenauto's;2005 31 december voorlopig;3.6;2.8;0.8
