ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
442;Totaal particuliere huishoudens;1026;2008;205.0;2.39
443;Totaal particuliere huishoudens;1026;2009;205.0;2.36
444;Totaal particuliere huishoudens;1026;2010;205.0;2.41
445;Totaal particuliere huishoudens;1026;2011;200.0;2.44
446;Totaal particuliere huishoudens;1026;2012;205.0;2.4
447;Totaal particuliere huishoudens;1026;2013;205.0;2.42
448;Totaal particuliere huishoudens;1026;2014;215.0;2.34
449;Totaal particuliere huishoudens;1026;2015;215.0;2.4
450;Totaal particuliere huishoudens;1026;2016;210.0;2.45
451;Totaal particuliere huishoudens;1026;2017;200.0;2.52
452;Totaal particuliere huishoudens;1026;2018;200.0;2.55
453;Totaal particuliere huishoudens;1026;2019;205.0;2.52
454;Totaal particuliere huishoudens;1026;2020;205.0;2.53
455;Totaal particuliere huishoudens;1026;2021;205.0;2.58
456;Totaal particuliere huishoudens;1026;2022;210.0;2.56
457;Totaal particuliere huishoudens;1026;2023;210.0;2.56
458;Totaal particuliere huishoudens;1026;2024;210.0;2.52
459;Totaal particuliere huishoudens;1027;1998;175.0;2.44
460;Totaal particuliere huishoudens;1027;1999;170.0;2.49
461;Totaal particuliere huishoudens;1027;2000;175.0;2.44
462;Totaal particuliere huishoudens;1027;2001;180.0;2.35
463;Totaal particuliere huishoudens;1027;2002;180.0;2.38
464;Totaal particuliere huishoudens;1027;2003;175.0;2.39
465;Totaal particuliere huishoudens;1027;2004;180.0;2.39
466;Totaal particuliere huishoudens;1027;2005;185.0;2.33
467;Totaal particuliere huishoudens;1027;2006;175.0;2.37
468;Totaal particuliere huishoudens;1027;2007;185.0;2.38
469;Totaal particuliere huishoudens;1027;2008;185.0;2.35
470;Totaal particuliere huishoudens;1027;2009;185.0;2.31
471;Totaal particuliere huishoudens;1027;2010;180.0;2.35
472;Totaal particuliere huishoudens;1027;2011;180.0;2.31
473;Totaal particuliere huishoudens;1027;2012;190.0;2.22
474;Totaal particuliere huishoudens;1027;2013;210.0;2.12
475;Totaal particuliere huishoudens;1027;2014;200.0;2.22
476;Totaal particuliere huishoudens;1027;2015;185.0;2.26
477;Totaal particuliere huishoudens;1027;2016;180.0;2.34
478;Totaal particuliere huishoudens;1027;2017;185.0;2.24
479;Totaal particuliere huishoudens;1027;2018;205.0;2.31
480;Totaal particuliere huishoudens;1027;2019;215.0;2.27
481;Totaal particuliere huishoudens;1027;2020;240.0;2.14
482;Totaal particuliere huishoudens;1027;2021;255.0;2.07
483;Totaal particuliere huishoudens;1027;2022;255.0;2.06
484;Totaal particuliere huishoudens;1027;2023;260.0;2.03
485;Totaal particuliere huishoudens;1027;2024;260.0;2.03
486;Totaal particuliere huishoudens;1028;1998;240.0;2.55
487;Totaal particuliere huishoudens;1028;1999;240.0;2.49
488;Totaal particuliere huishoudens;1028;2000;240.0;2.52
489;Totaal particuliere huishoudens;1028;2001;245.0;2.51
490;Totaal particuliere huishoudens;1028;2002;235.0;2.51
491;Totaal particuliere huishoudens;1028;2003;240.0;2.46
492;Totaal particuliere huishoudens;1028;2004;230.0;2.48
493;Totaal particuliere huishoudens;1028;2005;240.0;2.49
494;Totaal particuliere huishoudens;1028;2006;235.0;2.51
495;Totaal particuliere huishoudens;1028;2007;240.0;2.48
496;Totaal particuliere huishoudens;1028;2008;245.0;2.42
497;Totaal particuliere huishoudens;1028;2009;240.0;2.43
498;Totaal particuliere huishoudens;1028;2010;240.0;2.4
499;Totaal particuliere huishoudens;1028;2011;235.0;2.48
500;Totaal particuliere huishoudens;1028;2012;230.0;2.47
501;Totaal particuliere huishoudens;1028;2013;230.0;2.45
502;Totaal particuliere huishoudens;1028;2014;240.0;2.39
503;Totaal particuliere huishoudens;1028;2015;235.0;2.42
504;Totaal particuliere huishoudens;1028;2016;240.0;2.36
505;Totaal particuliere huishoudens;1028;2017;245.0;2.34
506;Totaal particuliere huishoudens;1028;2018;240.0;2.44
507;Totaal particuliere huishoudens;1028;2019;245.0;2.44
508;Totaal particuliere huishoudens;1028;2020;250.0;2.45
509;Totaal particuliere huishoudens;1028;2021;250.0;2.5
510;Totaal particuliere huishoudens;1028;2022;255.0;2.46
511;Totaal particuliere huishoudens;1028;2023;250.0;2.46
512;Totaal particuliere huishoudens;1028;2024;250.0;2.41
513;Totaal particuliere huishoudens;1031;1998;2700.0;1.95
514;Totaal particuliere huishoudens;1031;1999;2720.0;1.93
515;Totaal particuliere huishoudens;1031;2000;2695.0;1.93
516;Totaal particuliere huishoudens;1031;2001;2720.0;1.93
517;Totaal particuliere huishoudens;1031;2002;2720.0;1.91
518;Totaal particuliere huishoudens;1031;2003;2640.0;1.95
519;Totaal particuliere huishoudens;1031;2004;2670.0;1.92
520;Totaal particuliere huishoudens;1031;2005;2710.0;1.92
521;Totaal particuliere huishoudens;1031;2006;2725.0;1.89
522;Totaal particuliere huishoudens;1031;2007;2690.0;1.9
523;Totaal particuliere huishoudens;1031;2008;2690.0;1.89
524;Totaal particuliere huishoudens;1031;2009;2660.0;1.88
525;Totaal particuliere huishoudens;1031;2010;2570.0;1.89
526;Totaal particuliere huishoudens;1031;2011;2735.0;1.9
527;Totaal particuliere huishoudens;1031;2012;2795.0;1.86
528;Totaal particuliere huishoudens;1031;2013;2795.0;1.87
529;Totaal particuliere huishoudens;1031;2014;2955.0;1.86
530;Totaal particuliere huishoudens;1031;2015;3040.0;1.87
531;Totaal particuliere huishoudens;1031;2016;3010.0;1.89
532;Totaal particuliere huishoudens;1031;2017;3125.0;1.91
533;Totaal particuliere huishoudens;1031;2018;3420.0;1.88
534;Totaal particuliere huishoudens;1031;2019;3320.0;1.91
535;Totaal particuliere huishoudens;1031;2020;3510.0;1.86
536;Totaal particuliere huishoudens;1031;2021;3835.0;1.81
537;Totaal particuliere huishoudens;1031;2022;4420.0;1.77
538;Totaal particuliere huishoudens;1031;2023;5285.0;1.74
539;Totaal particuliere huishoudens;1031;2024;5445.0;1.76
540;Totaal particuliere huishoudens;1032;1998;2600.0;2.02
541;Totaal particuliere huishoudens;1032;1999;2595.0;2.01
542;Totaal particuliere huishoudens;1032;2000;2605.0;1.99
543;Totaal particuliere huishoudens;1032;2001;2585.0;1.97
544;Totaal particuliere huishoudens;1032;2002;2610.0;1.95
545;Totaal particuliere huishoudens;1032;2003;2625.0;1.95
546;Totaal particuliere huishoudens;1032;2004;2645.0;1.94
547;Totaal particuliere huishoudens;1032;2005;2640.0;1.95
548;Totaal particuliere huishoudens;1032;2006;2585.0;1.93
549;Totaal particuliere huishoudens;1032;2007;2515.0;1.91
550;Totaal particuliere huishoudens;1032;2008;2480.0;1.89
551;Totaal particuliere huishoudens;1032;2009;2435.0;1.91
552;Totaal particuliere huishoudens;1032;2010;2480.0;1.91
553;Totaal particuliere huishoudens;1032;2011;2470.0;1.92
554;Totaal particuliere huishoudens;1032;2012;2480.0;1.92
555;Totaal particuliere huishoudens;1032;2013;2530.0;1.91
556;Totaal particuliere huishoudens;1032;2014;2595.0;1.89
557;Totaal particuliere huishoudens;1032;2015;2610.0;1.91
558;Totaal particuliere huishoudens;1032;2016;2645.0;1.93
559;Totaal particuliere huishoudens;1032;2017;2810.0;1.94
560;Totaal particuliere huishoudens;1032;2018;2870.0;1.96
561;Totaal particuliere huishoudens;1032;2019;2900.0;1.97
562;Totaal particuliere huishoudens;1032;2020;2960.0;1.99
563;Totaal particuliere huishoudens;1032;2021;3005.0;2.02
564;Totaal particuliere huishoudens;1032;2022;3075.0;2.02
565;Totaal particuliere huishoudens;1032;2023;3160.0;1.99
566;Totaal particuliere huishoudens;1032;2024;3230.0;1.99
567;Totaal particuliere huishoudens;1033;1998;5405.0;2.0
568;Totaal particuliere huishoudens;1033;1999;5455.0;1.98
569;Totaal particuliere huishoudens;1033;2000;5400.0;1.98
570;Totaal particuliere huishoudens;1033;2001;5285.0;1.99
571;Totaal particuliere huishoudens;1033;2002;5340.0;1.98
572;Totaal particuliere huishoudens;1033;2003;5375.0;1.99
573;Totaal particuliere huishoudens;1033;2004;5405.0;1.99
574;Totaal particuliere huishoudens;1033;2005;5420.0;1.98
575;Totaal particuliere huishoudens;1033;2006;5790.0;1.93
576;Totaal particuliere huishoudens;1033;2007;5840.0;1.91
577;Totaal particuliere huishoudens;1033;2008;5860.0;1.9
578;Totaal particuliere huishoudens;1033;2009;5915.0;1.9
579;Totaal particuliere huishoudens;1033;2010;5975.0;1.89
580;Totaal particuliere huishoudens;1033;2011;5900.0;1.9
581;Totaal particuliere huishoudens;1033;2012;5880.0;1.89
582;Totaal particuliere huishoudens;1033;2013;5910.0;1.89
583;Totaal particuliere huishoudens;1033;2014;5785.0;1.91
584;Totaal particuliere huishoudens;1033;2015;5820.0;1.9
585;Totaal particuliere huishoudens;1033;2016;5865.0;1.9
586;Totaal particuliere huishoudens;1033;2017;6215.0;1.85
587;Totaal particuliere huishoudens;1033;2018;6590.0;1.79
588;Totaal particuliere huishoudens;1033;2019;6850.0;1.79
589;Totaal particuliere huishoudens;1033;2020;7000.0;1.8
590;Totaal particuliere huishoudens;1033;2021;7275.0;1.78
591;Totaal particuliere huishoudens;1033;2022;7380.0;1.77
592;Totaal particuliere huishoudens;1033;2023;8065.0;1.74
593;Totaal particuliere huishoudens;1033;2024;8430.0;1.72
594;Totaal particuliere huishoudens;1034;1998;6440.0;2.11
595;Totaal particuliere huishoudens;1034;1999;6445.0;2.11
596;Totaal particuliere huishoudens;1034;2000;6460.0;2.1
597;Totaal particuliere huishoudens;1034;2001;6465.0;2.11
598;Totaal particuliere huishoudens;1034;2002;6485.0;2.13
599;Totaal particuliere huishoudens;1034;2003;6505.0;2.13
600;Totaal particuliere huishoudens;1034;2004;6445.0;2.14
601;Totaal particuliere huishoudens;1034;2005;6420.0;2.15
602;Totaal particuliere huishoudens;1034;2006;6445.0;2.15
603;Totaal particuliere huishoudens;1034;2007;6385.0;2.16
604;Totaal particuliere huishoudens;1034;2008;6110.0;2.16
605;Totaal particuliere huishoudens;1034;2009;5920.0;2.16
606;Totaal particuliere huishoudens;1034;2010;5755.0;2.19
607;Totaal particuliere huishoudens;1034;2011;5825.0;2.19
608;Totaal particuliere huishoudens;1034;2012;5760.0;2.22
609;Totaal particuliere huishoudens;1034;2013;5980.0;2.24
610;Totaal particuliere huishoudens;1034;2014;6050.0;2.23
611;Totaal particuliere huishoudens;1034;2015;6210.0;2.21
612;Totaal particuliere huishoudens;1034;2016;6450.0;2.18
613;Totaal particuliere huishoudens;1034;2017;6565.0;2.18
614;Totaal particuliere huishoudens;1034;2018;6575.0;2.17
615;Totaal particuliere huishoudens;1034;2019;6595.0;2.18
616;Totaal particuliere huishoudens;1034;2020;6845.0;2.16
617;Totaal particuliere huishoudens;1034;2021;6775.0;2.18
618;Totaal particuliere huishoudens;1034;2022;6760.0;2.17
619;Totaal particuliere huishoudens;1034;2023;6815.0;2.17
620;Totaal particuliere huishoudens;1034;2024;6790.0;2.17
621;Totaal particuliere huishoudens;1035;1998;4145.0;2.31
622;Totaal particuliere huishoudens;1035;1999;4195.0;2.31
623;Totaal particuliere huishoudens;1035;2000;4275.0;2.3
624;Totaal particuliere huishoudens;1035;2001;4260.0;2.32
625;Totaal particuliere huishoudens;1035;2002;4255.0;2.31
626;Totaal particuliere huishoudens;1035;2003;4460.0;2.27
627;Totaal particuliere huishoudens;1035;2004;4540.0;2.27
628;Totaal particuliere huishoudens;1035;2005;4585.0;2.24
629;Totaal particuliere huishoudens;1035;2006;4490.0;2.27
630;Totaal particuliere huishoudens;1035;2007;4510.0;2.27
631;Totaal particuliere huishoudens;1035;2008;4310.0;2.3
632;Totaal particuliere huishoudens;1035;2009;4315.0;2.29
633;Totaal particuliere huishoudens;1035;2010;4355.0;2.27
634;Totaal particuliere huishoudens;1035;2011;4180.0;2.31
635;Totaal particuliere huishoudens;1035;2012;4250.0;2.31
636;Totaal particuliere huishoudens;1035;2013;4320.0;2.29
637;Totaal particuliere huishoudens;1035;2014;4345.0;2.28
638;Totaal particuliere huishoudens;1035;2015;4370.0;2.27
639;Totaal particuliere huishoudens;1035;2016;4440.0;2.28
640;Totaal particuliere huishoudens;1035;2017;4505.0;2.29
641;Totaal particuliere huishoudens;1035;2018;4515.0;2.29
642;Totaal particuliere huishoudens;1035;2019;4600.0;2.29
643;Totaal particuliere huishoudens;1035;2020;4650.0;2.31
644;Totaal particuliere huishoudens;1035;2021;4600.0;2.33
645;Totaal particuliere huishoudens;1035;2022;4610.0;2.33
646;Totaal particuliere huishoudens;1035;2023;4635.0;2.32
647;Totaal particuliere huishoudens;1035;2024;4825.0;2.28
648;Totaal particuliere huishoudens;1036;1998;;
649;Totaal particuliere huishoudens;1036;1999;;
650;Totaal particuliere huishoudens;1036;2000;;
651;Totaal particuliere huishoudens;1036;2001;;
652;Totaal particuliere huishoudens;1036;2002;;
653;Totaal particuliere huishoudens;1036;2003;;
654;Totaal particuliere huishoudens;1036;2004;;
655;Totaal particuliere huishoudens;1036;2005;;
656;Totaal particuliere huishoudens;1036;2006;;
657;Totaal particuliere huishoudens;1036;2007;30.0;2.93
658;Totaal particuliere huishoudens;1036;2008;185.0;2.91
659;Totaal particuliere huishoudens;1036;2009;325.0;2.89
660;Totaal particuliere huishoudens;1036;2010;340.0;2.89
661;Totaal particuliere huishoudens;1036;2011;340.0;2.91
662;Totaal particuliere huishoudens;1036;2012;365.0;2.83
663;Totaal particuliere huishoudens;1036;2013;400.0;2.98
664;Totaal particuliere huishoudens;1036;2014;445.0;3.07
665;Totaal particuliere huishoudens;1036;2015;510.0;3.01
666;Totaal particuliere huishoudens;1036;2016;565.0;3.11
667;Totaal particuliere huishoudens;1036;2017;620.0;3.09
668;Totaal particuliere huishoudens;1036;2018;720.0;2.98
669;Totaal particuliere huishoudens;1036;2019;765.0;3.01
670;Totaal particuliere huishoudens;1036;2020;840.0;3.03
671;Totaal particuliere huishoudens;1036;2021;880.0;2.96
672;Totaal particuliere huishoudens;1036;2022;920.0;2.9
673;Totaal particuliere huishoudens;1036;2023;920.0;2.91
674;Totaal particuliere huishoudens;1036;2024;955.0;2.88
675;Totaal particuliere huishoudens;1037;1998;65.0;2.32
676;Totaal particuliere huishoudens;1037;1999;65.0;2.38
677;Totaal particuliere huishoudens;1037;2000;70.0;2.34
678;Totaal particuliere huishoudens;1037;2001;65.0;2.33
679;Totaal particuliere huishoudens;1037;2002;65.0;2.35
680;Totaal particuliere huishoudens;1037;2003;65.0;2.29
681;Totaal particuliere huishoudens;1037;2004;65.0;2.22
682;Totaal particuliere huishoudens;1037;2005;65.0;2.18
683;Totaal particuliere huishoudens;1037;2006;70.0;2.17
684;Totaal particuliere huishoudens;1037;2007;65.0;2.12
685;Totaal particuliere huishoudens;1037;2008;70.0;2.26
686;Totaal particuliere huishoudens;1037;2009;60.0;2.25
687;Totaal particuliere huishoudens;1037;2010;60.0;2.21
688;Totaal particuliere huishoudens;1037;2011;65.0;2.09
689;Totaal particuliere huishoudens;1037;2012;65.0;2.09
690;Totaal particuliere huishoudens;1037;2013;70.0;2.14
691;Totaal particuliere huishoudens;1037;2014;65.0;2.07
692;Totaal particuliere huishoudens;1037;2015;65.0;2.09
693;Totaal particuliere huishoudens;1037;2016;65.0;2.05
694;Totaal particuliere huishoudens;1037;2017;65.0;2.11
695;Totaal particuliere huishoudens;1037;2018;65.0;2.16
696;Totaal particuliere huishoudens;1037;2019;70.0;2.13
697;Totaal particuliere huishoudens;1037;2020;65.0;2.14
698;Totaal particuliere huishoudens;1037;2021;65.0;2.13
699;Totaal particuliere huishoudens;1037;2022;65.0;2.15
700;Totaal particuliere huishoudens;1037;2023;65.0;2.13
701;Totaal particuliere huishoudens;1037;2024;70.0;2.09
702;Totaal particuliere huishoudens;1041;1998;25.0;2.05
703;Totaal particuliere huishoudens;1041;1999;20.0;2.1
704;Totaal particuliere huishoudens;1041;2000;20.0;2.0
705;Totaal particuliere huishoudens;1041;2001;20.0;2.2
706;Totaal particuliere huishoudens;1041;2002;20.0;2.1
707;Totaal particuliere huishoudens;1041;2003;20.0;1.95
708;Totaal particuliere huishoudens;1041;2004;20.0;1.9
709;Totaal particuliere huishoudens;1041;2005;25.0;1.86
710;Totaal particuliere huishoudens;1041;2006;20.0;1.89
711;Totaal particuliere huishoudens;1041;2007;20.0;1.7
712;Totaal particuliere huishoudens;1041;2008;20.0;1.71
713;Totaal particuliere huishoudens;1041;2009;20.0;1.62
714;Totaal particuliere huishoudens;1041;2010;20.0;1.65
715;Totaal particuliere huishoudens;1041;2011;20.0;1.52
716;Totaal particuliere huishoudens;1041;2012;20.0;1.55
717;Totaal particuliere huishoudens;1041;2013;20.0;1.63
718;Totaal particuliere huishoudens;1041;2014;20.0;1.58
719;Totaal particuliere huishoudens;1041;2015;20.0;1.55
720;Totaal particuliere huishoudens;1041;2016;15.0;1.5
721;Totaal particuliere huishoudens;1041;2017;5.0;1.43
722;Totaal particuliere huishoudens;1041;2018;5.0;1.75
723;Totaal particuliere huishoudens;1041;2019;0.0;2.0
724;Totaal particuliere huishoudens;1041;2020;5.0;2.67
725;Totaal particuliere huishoudens;1041;2021;5.0;2.0
726;Totaal particuliere huishoudens;1041;2022;5.0;1.2
727;Totaal particuliere huishoudens;1041;2023;5.0;1.33
728;Totaal particuliere huishoudens;1041;2024;0.0;1.0
729;Totaal particuliere huishoudens;1042;1998;10.0;2.54
730;Totaal particuliere huishoudens;1042;1999;15.0;2.82
731;Totaal particuliere huishoudens;1042;2000;10.0;2.7
732;Totaal particuliere huishoudens;1042;2001;10.0;2.8
733;Totaal particuliere huishoudens;1042;2002;10.0;2.73
734;Totaal particuliere huishoudens;1042;2003;20.0;1.8
735;Totaal particuliere huishoudens;1042;2004;15.0;1.93
736;Totaal particuliere huishoudens;1042;2005;20.0;1.67
737;Totaal particuliere huishoudens;1042;2006;15.0;1.61
738;Totaal particuliere huishoudens;1042;2007;25.0;1.5
739;Totaal particuliere huishoudens;1042;2008;20.0;1.48
740;Totaal particuliere huishoudens;1042;2009;25.0;1.33
741;Totaal particuliere huishoudens;1042;2010;20.0;1.37
742;Totaal particuliere huishoudens;1042;2011;25.0;1.5
743;Totaal particuliere huishoudens;1042;2012;15.0;1.42
744;Totaal particuliere huishoudens;1042;2013;20.0;1.3
745;Totaal particuliere huishoudens;1042;2014;10.0;1.6
746;Totaal particuliere huishoudens;1042;2015;10.0;1.5
747;Totaal particuliere huishoudens;1042;2016;10.0;1.45
748;Totaal particuliere huishoudens;1042;2017;10.0;1.31
749;Totaal particuliere huishoudens;1042;2018;10.0;2.5
750;Totaal particuliere huishoudens;1042;2019;15.0;1.47
751;Totaal particuliere huishoudens;1042;2020;15.0;1.39
752;Totaal particuliere huishoudens;1042;2021;15.0;1.56
753;Totaal particuliere huishoudens;1042;2022;10.0;1.75
754;Totaal particuliere huishoudens;1042;2023;10.0;1.4
755;Totaal particuliere huishoudens;1042;2024;0.0;3.0
756;Totaal particuliere huishoudens;1043;1998;15.0;1.87
757;Totaal particuliere huishoudens;1043;1999;10.0;2.0
758;Totaal particuliere huishoudens;1043;2000;15.0;1.82
759;Totaal particuliere huishoudens;1043;2001;10.0;1.73
760;Totaal particuliere huishoudens;1043;2002;10.0;1.9
761;Totaal particuliere huishoudens;1043;2003;10.0;1.8
762;Totaal particuliere huishoudens;1043;2004;15.0;1.5
763;Totaal particuliere huishoudens;1043;2005;25.0;1.09
764;Totaal particuliere huishoudens;1043;2006;25.0;1.13
765;Totaal particuliere huishoudens;1043;2007;25.0;1.32
766;Totaal particuliere huishoudens;1043;2008;20.0;1.18
767;Totaal particuliere huishoudens;1043;2009;30.0;1.13
768;Totaal particuliere huishoudens;1043;2010;30.0;1.1
769;Totaal particuliere huishoudens;1043;2011;50.0;1.15
770;Totaal particuliere huishoudens;1043;2012;55.0;1.1
771;Totaal particuliere huishoudens;1043;2013;45.0;1.14
772;Totaal particuliere huishoudens;1043;2014;40.0;1.15
773;Totaal particuliere huishoudens;1043;2015;50.0;1.06
774;Totaal particuliere huishoudens;1043;2016;40.0;1.19
