ID;DiplomaOpPeilmoment;Geslacht;Herkomstkenmerken;DefinitiefSchooladvies;OnderwijspositieOpPeilmoment;Startjaar;Peilmoment;LeerlingenAantal_1
8875;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
8876;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;4 jaar na startjaar;6060.0
8877;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
8878;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
8879;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
8880;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2008;4 jaar na startjaar;
8881;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2008;5 jaar na startjaar;
8882;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2008;6 jaar na startjaar;
8883;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2008;7 jaar na startjaar;
8884;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2010;4 jaar na startjaar;
8885;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2010;5 jaar na startjaar;
8886;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2010;6 jaar na startjaar;
8887;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2010;7 jaar na startjaar;
8888;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2012;4 jaar na startjaar;
8889;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2012;5 jaar na startjaar;
8890;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2012;6 jaar na startjaar;
8891;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2012;7 jaar na startjaar;
8892;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2014;4 jaar na startjaar;
8893;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2014;5 jaar na startjaar;
8894;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2014;6 jaar na startjaar;
8895;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2014;7 jaar na startjaar;
8896;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2016;4 jaar na startjaar;480.0
8897;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2016;5 jaar na startjaar;80.0
8898;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2016;6 jaar na startjaar;20.0
8899;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2016;7 jaar na startjaar;
8900;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2018;4 jaar na startjaar;500.0
8901;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2018;5 jaar na startjaar;
8902;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2018;6 jaar na startjaar;
8903;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen in vo;2018;7 jaar na startjaar;
8904;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2008;4 jaar na startjaar;
8905;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2008;5 jaar na startjaar;
8906;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2008;6 jaar na startjaar;
8907;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2008;7 jaar na startjaar;
8908;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2010;4 jaar na startjaar;
8909;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2010;5 jaar na startjaar;
8910;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2010;6 jaar na startjaar;
8911;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2010;7 jaar na startjaar;
8912;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2012;4 jaar na startjaar;
8913;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2012;5 jaar na startjaar;
8914;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2012;6 jaar na startjaar;
8915;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2012;7 jaar na startjaar;
8916;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2014;4 jaar na startjaar;
8917;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2014;5 jaar na startjaar;
8918;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2014;6 jaar na startjaar;
8919;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2014;7 jaar na startjaar;
8920;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2016;4 jaar na startjaar;4720.0
8921;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2016;5 jaar na startjaar;5120.0
8922;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2016;6 jaar na startjaar;5180.0
8923;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2016;7 jaar na startjaar;
8924;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2018;4 jaar na startjaar;5560.0
8925;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2018;5 jaar na startjaar;
8926;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2018;6 jaar na startjaar;
8927;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Leerlingen uit vo;2018;7 jaar na startjaar;
8928;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
8929;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
8930;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
8931;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
8932;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
8933;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
8934;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
8935;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
8936;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
8937;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
8938;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
8939;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
8940;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
8941;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
8942;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
8943;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
8944;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2016;4 jaar na startjaar;18940.0
8945;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2016;5 jaar na startjaar;18940.0
8946;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2016;6 jaar na startjaar;18940.0
8947;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
8948;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2018;4 jaar na startjaar;15450.0
8949;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
8950;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
8951;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
8952;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2008;4 jaar na startjaar;
8953;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2008;5 jaar na startjaar;
8954;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2008;6 jaar na startjaar;
8955;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2008;7 jaar na startjaar;
8956;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2010;4 jaar na startjaar;
8957;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2010;5 jaar na startjaar;
8958;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2010;6 jaar na startjaar;
8959;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2010;7 jaar na startjaar;
8960;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2012;4 jaar na startjaar;
8961;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2012;5 jaar na startjaar;
8962;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2012;6 jaar na startjaar;
8963;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2012;7 jaar na startjaar;
8964;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2014;4 jaar na startjaar;
8965;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2014;5 jaar na startjaar;
8966;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2014;6 jaar na startjaar;
8967;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2014;7 jaar na startjaar;
8968;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2016;4 jaar na startjaar;1970.0
8969;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2016;5 jaar na startjaar;470.0
8970;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2016;6 jaar na startjaar;100.0
8971;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2016;7 jaar na startjaar;
8972;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2018;4 jaar na startjaar;1470.0
8973;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2018;5 jaar na startjaar;
8974;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2018;6 jaar na startjaar;
8975;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen in vo;2018;7 jaar na startjaar;
8976;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2008;4 jaar na startjaar;
8977;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2008;5 jaar na startjaar;
8978;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2008;6 jaar na startjaar;
8979;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2008;7 jaar na startjaar;
8980;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2010;4 jaar na startjaar;
8981;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2010;5 jaar na startjaar;
8982;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2010;6 jaar na startjaar;
8983;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2010;7 jaar na startjaar;
8984;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2012;4 jaar na startjaar;
8985;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2012;5 jaar na startjaar;
8986;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2012;6 jaar na startjaar;
8987;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2012;7 jaar na startjaar;
8988;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2014;4 jaar na startjaar;
8989;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2014;5 jaar na startjaar;
8990;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2014;6 jaar na startjaar;
8991;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2014;7 jaar na startjaar;
8992;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2016;4 jaar na startjaar;16960.0
8993;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2016;5 jaar na startjaar;18470.0
8994;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2016;6 jaar na startjaar;18830.0
8995;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2016;7 jaar na startjaar;
8996;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2018;4 jaar na startjaar;13980.0
8997;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2018;5 jaar na startjaar;
8998;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2018;6 jaar na startjaar;
8999;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k;Leerlingen uit vo;2018;7 jaar na startjaar;
9000;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k/gt;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
9001;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k/gt;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
9002;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k/gt;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
9003;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k/gt;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
9004;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-k/gt;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
