ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfgelegdeAfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
2407;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2000;0.63;4.47;2.81;12.38;7.77
2408;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2001;0.62;4.86;3.02;12.47;7.75
2409;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2002;0.63;4.76;3.02;12.21;7.74
2410;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2003;0.62;5.15;3.2;12.57;7.81
2411;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2004;;;;;
2412;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2005;;;;;
2413;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2006;;;;;
2414;Hele bevolking;Alle hoofdvervoerwijzen;5;Landsdeel Zuid-Nederland;2007;;;;;
2415;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1985;;;;;
2416;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1986;;;;;
2417;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1987;;;;;
2418;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1988;;;;;
2419;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1989;;;;;
2420;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1990;;;;;
2421;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1991;;;;;
2422;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1992;;;;;
2423;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1993;;;;;
2424;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1994;0.79;3.65;2.88;13.85;10.99
2425;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1995;0.77;3.52;2.69;13.41;10.34
2426;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1996;0.75;3.67;2.73;13.5;10.07
2427;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1997;0.77;3.52;2.69;13.26;10.2
2428;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1998;0.75;3.55;2.64;13.27;9.89
2429;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;1999;0.72;3.6;2.58;14.08;10.09
2430;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2000;0.67;3.71;2.5;13.81;9.3
2431;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2001;0.72;3.48;2.49;13.29;9.53
2432;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2002;0.71;3.58;2.54;13.26;9.41
2433;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2003;0.7;3.63;2.54;13.38;9.37
2434;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2004;;;;;
2435;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2005;;;;;
2436;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2006;;;;;
2437;Hele bevolking;Alle hoofdvervoerwijzen;5;Zeer sterk stedelijk;2007;;;;;
2438;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1985;;;;;
2439;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1986;;;;;
2440;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1987;;;;;
2441;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1988;;;;;
2442;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1989;;;;;
2443;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1990;;;;;
2444;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1991;;;;;
2445;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1992;;;;;
2446;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1993;;;;;
2447;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1994;0.73;3.93;2.85;12.6;9.2
2448;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1995;0.72;4.29;3.09;13.26;9.59
2449;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1996;0.72;4.3;3.1;13.03;9.43
2450;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1997;0.72;4.45;3.2;13.15;9.49
2451;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1998;0.73;4.3;3.12;12.93;9.38
2452;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;1999;0.69;4.37;3.03;12.79;8.85
2453;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2000;0.69;4.19;2.88;12.69;8.72
2454;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2001;0.68;4.2;2.88;12.47;8.53
2455;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2002;0.69;4.4;3.02;12.51;8.58
2456;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2003;0.67;4.28;2.87;12.31;8.25
2457;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2004;;;;;
2458;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2005;;;;;
2459;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2006;;;;;
2460;Hele bevolking;Alle hoofdvervoerwijzen;5;Sterk stedelijk;2007;;;;;
2461;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1985;;;;;
2462;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1986;;;;;
2463;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1987;;;;;
2464;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1988;;;;;
2465;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1989;;;;;
2466;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1990;;;;;
2467;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1991;;;;;
2468;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1992;;;;;
2469;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1993;;;;;
2470;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1994;0.71;4.43;3.15;12.81;9.1
2471;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1995;0.68;4.54;3.09;12.98;8.86
2472;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1996;0.67;4.54;3.06;12.73;8.59
2473;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1997;0.69;4.79;3.29;12.98;8.92
2474;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1998;0.69;4.83;3.35;13.01;9.03
2475;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;1999;0.66;4.33;2.87;12.32;8.17
2476;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2000;0.64;4.68;3.0;12.58;8.07
2477;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2001;0.66;4.74;3.1;12.17;7.97
2478;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2002;0.65;4.42;2.88;11.96;7.8
2479;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2003;0.66;4.56;2.99;11.97;7.84
2480;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2004;;;;;
2481;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2005;;;;;
2482;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2006;;;;;
2483;Hele bevolking;Alle hoofdvervoerwijzen;5;Matig stedelijk;2007;;;;;
2484;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1985;;;;;
2485;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1986;;;;;
2486;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1987;;;;;
2487;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1988;;;;;
2488;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1989;;;;;
2489;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1990;;;;;
2490;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1991;;;;;
2491;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1992;;;;;
2492;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1993;;;;;
2493;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1994;0.66;4.65;3.06;12.25;8.05
2494;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1995;0.65;5.18;3.36;13.0;8.43
2495;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1996;0.63;5.09;3.22;12.7;8.01
2496;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1997;0.64;5.24;3.36;12.96;8.3
2497;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1998;0.64;5.38;3.47;12.86;8.28
2498;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;1999;0.62;5.21;3.25;12.4;7.75
2499;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2000;0.61;5.12;3.12;12.06;7.34
2500;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2001;0.6;5.29;3.18;12.04;7.24
2501;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2002;0.63;5.31;3.33;11.86;7.44
2502;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2003;0.63;5.55;3.49;12.34;7.75
2503;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2004;;;;;
2504;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2005;;;;;
2505;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2006;;;;;
2506;Hele bevolking;Alle hoofdvervoerwijzen;5;Weinig stedelijk;2007;;;;;
2507;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1985;;;;;
2508;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1986;;;;;
2509;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1987;;;;;
2510;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1988;;;;;
2511;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1989;;;;;
2512;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1990;;;;;
2513;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1991;;;;;
2514;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1992;;;;;
2515;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1993;;;;;
2516;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1994;0.58;6.08;3.53;13.46;7.79
2517;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1995;0.57;5.84;3.33;13.25;7.54
2518;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1996;0.58;6.19;3.58;13.35;7.68
2519;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1997;0.57;6.38;3.67;13.84;7.93
2520;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1998;0.58;6.55;3.84;13.67;7.99
2521;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;1999;0.56;6.46;3.65;13.03;7.36
2522;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2000;0.54;6.18;3.37;12.71;6.93
2523;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2001;0.55;6.33;3.48;12.69;6.98
2524;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2002;0.56;6.73;3.75;12.99;7.23
2525;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2003;0.55;6.83;3.76;12.98;7.16
2526;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2004;;;;;
2527;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2005;;;;;
2528;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2006;;;;;
2529;Hele bevolking;Alle hoofdvervoerwijzen;5;Niet stedelijk;2007;;;;;
2530;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1985;;;;;
2531;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1986;;;;;
2532;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1987;;;;;
2533;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1988;;;;;
2534;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1989;;;;;
2535;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1990;;;;;
2536;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1991;;;;;
2537;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1992;;;;;
2538;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1993;;;;;
2539;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1994;0.29;5.67;1.63;17.16;4.95
2540;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1995;0.29;5.83;1.67;17.5;5.01
2541;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1996;0.28;5.79;1.64;17.1;4.86
2542;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1997;0.28;6.0;1.68;17.77;4.98
2543;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1998;0.28;5.97;1.64;17.4;4.79
2544;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;1999;0.28;6.67;1.89;17.87;5.08
2545;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2000;0.28;6.7;1.89;17.96;5.06
2546;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2001;0.28;6.86;1.9;17.83;4.93
2547;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2002;0.27;6.99;1.89;17.97;4.85
2548;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2003;0.28;6.62;1.83;17.33;4.79
2549;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2004;0.28;6.59;1.85;18.08;5.09
2550;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2005;0.28;7.0;1.97;19.13;5.38
2551;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2006;0.28;7.02;1.99;18.96;5.38
2552;Hele bevolking;Alle hoofdvervoerwijzen;6;Nederland;2007;0.28;7.1;1.98;19.26;5.39
2553;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1985;;;;;
2554;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1986;;;;;
2555;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1987;;;;;
2556;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1988;;;;;
2557;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1989;;;;;
2558;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1990;;;;;
2559;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1991;;;;;
2560;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1992;;;;;
2561;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1993;;;;;
2562;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1994;0.28;5.72;1.58;17.88;5.02
2563;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1995;0.29;5.96;1.73;18.07;5.25
2564;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1996;0.29;7.14;2.04;18.57;5.33
2565;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1997;0.28;6.51;1.76;18.52;5.09
2566;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1998;0.28;5.86;1.62;17.22;4.85
2567;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;1999;0.25;6.85;1.7;18.39;4.58
2568;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2000;0.28;7.17;2.02;17.37;4.9
2569;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2001;0.29;7.22;2.11;17.98;5.24
2570;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2002;0.28;10.33;2.85;21.62;5.97
2571;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2003;0.29;7.8;2.22;19.48;5.55
2572;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2004;;;;;
2573;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2005;;;;;
2574;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2006;;;;;
2575;Hele bevolking;Alle hoofdvervoerwijzen;6;Groningen;2007;;;;;
2576;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1985;;;;;
2577;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1986;;;;;
2578;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1987;;;;;
2579;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1988;;;;;
2580;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1989;;;;;
2581;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1990;;;;;
2582;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1991;;;;;
2583;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1992;;;;;
2584;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1993;;;;;
2585;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1994;0.28;6.31;1.75;16.95;4.73
2586;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1995;0.31;6.69;2.05;19.1;5.92
2587;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1996;0.3;7.08;2.09;19.14;5.72
2588;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1997;0.32;6.29;1.98;17.25;5.47
2589;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1998;0.27;7.15;1.92;19.15;5.12
2590;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;1999;0.31;6.97;2.13;17.78;5.43
2591;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2000;0.29;7.04;2.04;18.35;5.32
2592;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2001;0.31;6.95;2.14;17.48;5.38
2593;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2002;0.28;7.42;2.08;17.92;5.02
2594;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2003;0.27;9.13;2.51;20.28;5.57
2595;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2004;;;;;
2596;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2005;;;;;
2597;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2006;;;;;
2598;Hele bevolking;Alle hoofdvervoerwijzen;6;Friesland;2007;;;;;
2599;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1985;;;;;
2600;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1986;;;;;
2601;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1987;;;;;
2602;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1988;;;;;
2603;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1989;;;;;
2604;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1990;;;;;
2605;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1991;;;;;
2606;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1992;;;;;
2607;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1993;;;;;
2608;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1994;0.26;7.64;2.02;19.59;5.14
2609;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1995;0.27;7.54;2.02;19.52;5.29
2610;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1996;0.26;7.89;2.04;19.35;5.0
2611;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1997;0.27;7.09;1.91;19.4;5.27
2612;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1998;0.25;8.07;2.0;19.62;4.88
2613;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;1999;0.28;8.34;2.37;18.78;5.35
2614;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2000;0.27;9.13;2.48;18.99;5.16
2615;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2001;0.28;7.97;2.27;20.06;5.7
2616;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2002;0.27;7.66;2.05;18.95;5.08
2617;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2003;0.29;7.52;2.15;17.26;4.94
2618;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2004;;;;;
2619;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2005;;;;;
2620;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2006;;;;;
2621;Hele bevolking;Alle hoofdvervoerwijzen;6;Drenthe;2007;;;;;
2622;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1985;;;;;
2623;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1986;;;;;
2624;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1987;;;;;
2625;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1988;;;;;
2626;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1989;;;;;
2627;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1990;;;;;
2628;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1991;;;;;
2629;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1992;;;;;
2630;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1993;;;;;
2631;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1994;0.32;5.56;1.78;15.95;5.1
2632;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1995;0.31;6.42;1.99;17.54;5.49
2633;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1996;0.32;5.1;1.6;15.02;4.74
2634;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1997;0.29;6.03;1.76;16.99;4.95
2635;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1998;0.3;5.79;1.74;16.3;4.87
2636;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;1999;0.33;6.45;2.15;17.18;5.73
2637;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2000;0.3;6.29;1.92;16.81;5.12
2638;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2001;0.28;6.73;1.88;16.83;4.7
2639;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2002;0.28;7.69;2.14;17.81;4.95
2640;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2003;0.29;6.26;1.82;16.16;4.71
2641;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2004;;;;;
2642;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2005;;;;;
2643;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2006;;;;;
2644;Hele bevolking;Alle hoofdvervoerwijzen;6;Overijssel;2007;;;;;
2645;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1985;;;;;
2646;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1986;;;;;
2647;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1987;;;;;
2648;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1988;;;;;
2649;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1989;;;;;
2650;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1990;;;;;
2651;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1991;;;;;
2652;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1992;;;;;
2653;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1993;;;;;
2654;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1994;0.35;3.74;1.27;14.17;4.97
2655;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1995;0.35;6.77;2.36;17.94;6.35
2656;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1996;0.4;6.4;2.55;16.33;6.55
2657;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1997;0.37;6.43;2.32;17.38;6.44
2658;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1998;0.35;8.13;2.8;18.63;6.47
2659;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;1999;0.33;7.84;2.61;17.01;5.66
2660;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2000;0.37;7.01;2.61;16.42;6.11
2661;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2001;0.32;7.46;2.37;16.57;5.27
2662;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2002;0.34;7.62;2.58;17.47;5.92
2663;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2003;0.26;5.63;1.48;15.64;4.1
2664;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2004;;;;;
2665;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2005;;;;;
2666;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2006;;;;;
2667;Hele bevolking;Alle hoofdvervoerwijzen;6;Flevoland;2007;;;;;
2668;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1985;;;;;
2669;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1986;;;;;
2670;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1987;;;;;
2671;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1988;;;;;
2672;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1989;;;;;
2673;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1990;;;;;
2674;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1991;;;;;
2675;Hele bevolking;Alle hoofdvervoerwijzen;6;Gelderland;1992;;;;;
