ID;Rijbewijscategorie;LeeftijdRijbewijshouder;RegioS;Perioden;PersonenMetRijbewijs_1
2349;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (LD);2023;1965.0
2350;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (LD);2024;2197.0
2351;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (LD);2025;2382.0
2352;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2014;17363.0
2353;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2015;18765.0
2354;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2016;19818.0
2355;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2017;22580.0
2356;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2018;24680.0
2357;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2019;26055.0
2358;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2020;26889.0
2359;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2021;27708.0
2360;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2022;26830.0
2361;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2023;26705.0
2362;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2024;26950.0
2363;Autorijbewijs totaal;70 tot 75 jaar;Groningen (PV);2025;27253.0
2364;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2014;22278.0
2365;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2015;24151.0
2366;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2016;25432.0
2367;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2017;28286.0
2368;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2018;30613.0
2369;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2019;32014.0
2370;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2020;32895.0
2371;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2021;33888.0
2372;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2022;33155.0
2373;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2023;32730.0
2374;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2024;33012.0
2375;Autorijbewijs totaal;70 tot 75 jaar;Fryslân (PV);2025;33354.0
2376;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2014;19190.0
2377;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2015;20404.0
2378;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2016;21118.0
2379;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2017;23484.0
2380;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2018;25518.0
2381;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2019;26820.0
2382;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2020;27685.0
2383;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2021;28942.0
2384;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2022;28262.0
2385;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2023;28005.0
2386;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2024;28060.0
2387;Autorijbewijs totaal;70 tot 75 jaar;Drenthe (PV);2025;28569.0
2388;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2014;36580.0
2389;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2015;38858.0
2390;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2016;40294.0
2391;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2017;44783.0
2392;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2018;48336.0
2393;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2019;50910.0
2394;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2020;52828.0
2395;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2021;54806.0
2396;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2022;53830.0
2397;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2023;53730.0
2398;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2024;53999.0
2399;Autorijbewijs totaal;70 tot 75 jaar;Overijssel (PV);2025;54716.0
2400;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2014;7839.0
2401;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2015;8689.0
2402;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2016;9263.0
2403;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2017;10883.0
2404;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2018;12187.0
2405;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2019;13176.0
2406;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2020;13947.0
2407;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2021;14886.0
2408;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2022;14888.0
2409;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2023;15192.0
2410;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2024;15673.0
2411;Autorijbewijs totaal;70 tot 75 jaar;Flevoland (PV);2025;16227.0
2412;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2014;65605.0
2413;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2015;69843.0
2414;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2016;72674.0
2415;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2017;81731.0
2416;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2018;89673.0
2417;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2019;95618.0
2418;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2020;99815.0
2419;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2021;104328.0
2420;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2022;102230.0
2421;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2023;101794.0
2422;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2024;102521.0
2423;Autorijbewijs totaal;70 tot 75 jaar;Gelderland (PV);2025;104062.0
2424;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2014;32746.0
2425;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2015;34844.0
2426;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2016;36294.0
2427;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2017;41602.0
2428;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2018;45961.0
2429;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2019;48832.0
2430;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2020;52501.0
2431;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2021;55344.0
2432;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2022;53442.0
2433;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2023;53055.0
2434;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2024;53122.0
2435;Autorijbewijs totaal;70 tot 75 jaar;Utrecht (PV);2025;53680.0
2436;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2014;75507.0
2437;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2015;80395.0
2438;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2016;83373.0
2439;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2017;95589.0
2440;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2018;105778.0
2441;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2019;111969.0
2442;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2020;116155.0
2443;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2021;121488.0
2444;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2022;116602.0
2445;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2023;114186.0
2446;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2024;113063.0
2447;Autorijbewijs totaal;70 tot 75 jaar;Noord-Holland (PV);2025;113276.0
2448;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2014;94386.0
2449;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2015;100315.0
2450;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2016;102657.0
2451;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2017;118968.0
2452;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2018;132395.0
2453;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2019;141613.0
2454;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2020;145812.0
2455;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2021;153872.0
2456;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2022;147162.0
2457;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2023;144813.0
2458;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2024;144480.0
2459;Autorijbewijs totaal;70 tot 75 jaar;Zuid-Holland (PV);2025;145663.0
2460;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2014;14614.0
2461;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2015;15583.0
2462;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2016;16397.0
2463;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2017;18336.0
2464;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2018;20022.0
2465;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2019;20968.0
2466;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2020;21648.0
2467;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2021;22180.0
2468;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2022;21493.0
2469;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2023;20931.0
2470;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2024;21027.0
2471;Autorijbewijs totaal;70 tot 75 jaar;Zeeland (PV);2025;21204.0
2472;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2014;82718.0
2473;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2015;87933.0
2474;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2016;93016.0
2475;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2017;101851.0
2476;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2018;110498.0
2477;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2019;117017.0
2478;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2020;122640.0
2479;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2021;126664.0
2480;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2022;125589.0
2481;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2023;125139.0
2482;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2024;125148.0
2483;Autorijbewijs totaal;70 tot 75 jaar;Noord-Brabant (PV);2025;125476.0
2484;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2014;40607.0
2485;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2015;42715.0
2486;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2016;45182.0
2487;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2017;48966.0
2488;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2018;52550.0
2489;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2019;55476.0
2490;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2020;58315.0
2491;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2021;60197.0
2492;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2022;60467.0
2493;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2023;61093.0
2494;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2024;61914.0
2495;Autorijbewijs totaal;70 tot 75 jaar;Limburg (PV);2025;62143.0
2496;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2014;689.0
2497;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2015;868.0
2498;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2016;953.0
2499;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2017;1122.0
2500;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2018;1357.0
2501;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2019;1583.0
2502;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2020;1745.0
2503;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2021;1981.0
2504;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2022;1973.0
2505;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2023;1965.0
2506;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2024;2197.0
2507;Autorijbewijs totaal;70 tot 75 jaar;Niet in te delen (PV);2025;2382.0
2508;Autorijbewijs totaal;75 jaar of ouder;Nederland;2014;563517.0
2509;Autorijbewijs totaal;75 jaar of ouder;Nederland;2015;601298.0
2510;Autorijbewijs totaal;75 jaar of ouder;Nederland;2016;644804.0
2511;Autorijbewijs totaal;75 jaar of ouder;Nederland;2017;680689.0
2512;Autorijbewijs totaal;75 jaar of ouder;Nederland;2018;718675.0
2513;Autorijbewijs totaal;75 jaar of ouder;Nederland;2019;763073.0
2514;Autorijbewijs totaal;75 jaar of ouder;Nederland;2020;802584.0
2515;Autorijbewijs totaal;75 jaar of ouder;Nederland;2021;887346.0
2516;Autorijbewijs totaal;75 jaar of ouder;Nederland;2022;940360.0
2517;Autorijbewijs totaal;75 jaar of ouder;Nederland;2023;995048.0
2518;Autorijbewijs totaal;75 jaar of ouder;Nederland;2024;1057597.0
2519;Autorijbewijs totaal;75 jaar of ouder;Nederland;2025;1111474.0
2520;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2014;65807.0
2521;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2015;70131.0
2522;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2016;74557.0
2523;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2017;78664.0
2524;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2018;83117.0
2525;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2019;88404.0
2526;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2020;93457.0
2527;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2021;103789.0
2528;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2022;110020.0
2529;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2023;116333.0
2530;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2024;123373.0
2531;Autorijbewijs totaal;75 jaar of ouder;Noord-Nederland (LD);2025;129261.0
2532;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2014;124177.0
2533;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2015;132056.0
2534;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2016;141315.0
2535;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2017;148900.0
2536;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2018;157483.0
2537;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2019;167231.0
2538;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2020;175742.0
2539;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2021;193708.0
2540;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2022;205604.0
2541;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2023;217768.0
2542;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2024;231928.0
2543;Autorijbewijs totaal;75 jaar of ouder;Oost-Nederland (LD);2025;243676.0
2544;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2014;240752.0
2545;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2015;256794.0
2546;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2016;275794.0
2547;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2017;290679.0
2548;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2018;306129.0
2549;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2019;324419.0
2550;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2020;341041.0
2551;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2021;375682.0
2552;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2022;401324.0
2553;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2023;425760.0
2554;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2024;452322.0
2555;Autorijbewijs totaal;75 jaar of ouder;West-Nederland (LD);2025;474829.0
2556;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2014;132466.0
2557;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2015;141979.0
2558;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2016;152752.0
2559;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2017;161990.0
2560;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2018;171424.0
2561;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2019;182461.0
2562;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2020;191784.0
2563;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2021;213344.0
2564;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2022;222691.0
2565;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2023;234520.0
2566;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2024;249274.0
2567;Autorijbewijs totaal;75 jaar of ouder;Zuid-Nederland (LD);2025;262943.0
2568;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2014;315.0
2569;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2015;338.0
2570;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2016;386.0
2571;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2017;456.0
2572;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2018;522.0
2573;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2019;558.0
2574;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2020;560.0
2575;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2021;823.0
2576;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2022;721.0
2577;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2023;667.0
2578;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2024;700.0
2579;Autorijbewijs totaal;75 jaar of ouder;Niet in te delen (LD);2025;765.0
2580;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2014;19319.0
2581;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2015;20476.0
2582;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2016;21739.0
2583;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2017;22832.0
2584;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2018;24078.0
2585;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2019;25709.0
2586;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2020;27137.0
2587;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2021;30501.0
2588;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2022;32429.0
2589;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2023;34286.0
2590;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2024;36350.0
2591;Autorijbewijs totaal;75 jaar of ouder;Groningen (PV);2025;38071.0
2592;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2014;24356.0
2593;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2015;26092.0
2594;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2016;27847.0
2595;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2017;29526.0
2596;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2018;31384.0
2597;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2019;33469.0
2598;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2020;35586.0
2599;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2021;39667.0
2600;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2022;41976.0
2601;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2023;44370.0
2602;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2024;46915.0
2603;Autorijbewijs totaal;75 jaar of ouder;Fryslân (PV);2025;49236.0
2604;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2014;22132.0
2605;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2015;23563.0
2606;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2016;24971.0
2607;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2017;26306.0
2608;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2018;27655.0
2609;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2019;29226.0
2610;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2020;30734.0
2611;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2021;33621.0
2612;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2022;35615.0
2613;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2023;37677.0
2614;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2024;40108.0
2615;Autorijbewijs totaal;75 jaar of ouder;Drenthe (PV);2025;41954.0
2616;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2014;41624.0
2617;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2015;44247.0
2618;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2016;47196.0
2619;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2017;49563.0
2620;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2018;52374.0
2621;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2019;55532.0
2622;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2020;58212.0
2623;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2021;64063.0
2624;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2022;67466.0
2625;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2023;70939.0
2626;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2024;75178.0
2627;Autorijbewijs totaal;75 jaar of ouder;Overijssel (PV);2025;78634.0
2628;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2014;8093.0
2629;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2015;8587.0
2630;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2016;9232.0
2631;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2017;9795.0
2632;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2018;10471.0
2633;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2019;11307.0
2634;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2020;12039.0
2635;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2021;13411.0
2636;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2022;14669.0
2637;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2023;15866.0
2638;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2024;17183.0
2639;Autorijbewijs totaal;75 jaar of ouder;Flevoland (PV);2025;18356.0
2640;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2014;74460.0
2641;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2015;79222.0
2642;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2016;84887.0
2643;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2017;89542.0
2644;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2018;94638.0
2645;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2019;100392.0
2646;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2020;105491.0
2647;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2021;116234.0
2648;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2022;123469.0
2649;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2023;130963.0
2650;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2024;139567.0
2651;Autorijbewijs totaal;75 jaar of ouder;Gelderland (PV);2025;146686.0
2652;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2014;37575.0
2653;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2015;39819.0
2654;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2016;42717.0
2655;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2017;44948.0
2656;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2018;47359.0
2657;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2019;50183.0
2658;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2020;54717.0
2659;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2021;60094.0
2660;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2022;64410.0
2661;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2023;68432.0
2662;Autorijbewijs totaal;75 jaar of ouder;Utrecht (PV);2024;72852.0
