ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
1399;Heerde;1e half jaar 2024;13.2;8.9;1.0;65.7;
1400;Heerenveen;1e halfjaar 2021;10.9;12.0;1.3;42.2;0.2
1401;Heerenveen;2e halfjaar 2021;10.6;11.0;1.2;37.6;0.2
1402;Heerenveen;2021;12.6;10.6;1.3;40.3;0.2
1403;Heerenveen;1e halfjaar 2022;10.9;11.1;1.3;38.6;0.2
1404;Heerenveen;2e halfjaar 2022;11.1;10.2;1.2;40.3;0.2
1405;Heerenveen;2022;13.1;9.8;1.4;39.6;0.2
1406;Heerenveen;1e halfjaar 2023;11.4;9.4;1.2;43.6;0.2
1407;Heerenveen;2e halfjaar 2023;11.4;9.7;1.1;42.7;0.1
1408;Heerenveen;2023;13.7;9.0;1.3;40.8;0.2
1409;Heerenveen;1e half jaar 2024;11.8;8.7;1.2;37.7;0.2
1410;Heerhugowaard;1e halfjaar 2021;13.0;12.0;1.5;50.5;0.2
1411;Heerhugowaard;2e halfjaar 2021;12.9;12.5;1.6;45.5;0.2
1412;Heerhugowaard;2021;15.1;11.5;1.7;46.8;0.3
1413;Heerhugowaard;1e halfjaar 2022;;;;;
1414;Heerhugowaard;2e halfjaar 2022;;;;;
1415;Heerhugowaard;2022;;;;;
1416;Heerhugowaard;1e halfjaar 2023;;;;;
1417;Heerhugowaard;2e halfjaar 2023;;;;;
1418;Heerhugowaard;2023;;;;;
1419;Heerhugowaard;1e half jaar 2024;;;;;
1420;Heerlen;1e halfjaar 2021;17.6;14.4;2.3;50.6;0.6
1421;Heerlen;2e halfjaar 2021;19.2;14.3;2.4;54.0;0.6
1422;Heerlen;2021;20.6;14.6;2.7;52.9;0.7
1423;Heerlen;1e halfjaar 2022;15.1;17.5;2.3;54.1;0.5
1424;Heerlen;2e halfjaar 2022;15.6;17.7;2.2;56.8;0.6
1425;Heerlen;2022;17.8;17.0;2.5;56.8;0.7
1426;Heerlen;1e halfjaar 2023;14.9;16.3;2.2;56.9;0.6
1427;Heerlen;2e halfjaar 2023;14.7;17.2;2.2;56.3;0.5
1428;Heerlen;2023;17.2;15.7;2.5;55.2;0.7
1429;Heerlen;1e half jaar 2024;13.3;17.8;2.3;54.0;0.6
1430;Heeze-Leende;1e halfjaar 2021;9.7;9.2;0.6;;
1431;Heeze-Leende;2e halfjaar 2021;9.2;8.9;0.5;;
1432;Heeze-Leende;2021;11.2;8.9;0.6;;
1433;Heeze-Leende;1e halfjaar 2022;8.9;7.2;0.3;;
1434;Heeze-Leende;2e halfjaar 2022;9.2;5.0;0.3;;
1435;Heeze-Leende;2022;11.2;5.7;0.3;;
1436;Heeze-Leende;1e halfjaar 2023;10.8;5.5;0.4;;
1437;Heeze-Leende;2e halfjaar 2023;11.5;3.7;0.3;;
1438;Heeze-Leende;2023;12.9;4.1;0.4;;
1439;Heeze-Leende;1e half jaar 2024;11.6;3.0;0.3;;
1440;Heiloo;1e halfjaar 2021;10.0;3.5;0.4;;
1441;Heiloo;2e halfjaar 2021;10.6;4.0;0.6;;
1442;Heiloo;2021;12.5;3.4;0.5;;
1443;Heiloo;1e halfjaar 2022;10.9;3.3;0.5;;
1444;Heiloo;2e halfjaar 2022;10.9;3.7;0.4;;
1445;Heiloo;2022;13.0;3.1;0.5;;
1446;Heiloo;1e halfjaar 2023;11.0;3.2;0.4;;
1447;Heiloo;2e halfjaar 2023;11.4;3.4;0.4;44.4;0.3
1448;Heiloo;2023;13.4;3.3;0.5;38.1;0.3
1449;Heiloo;1e half jaar 2024;11.1;3.4;0.5;38.1;0.3
1450;Den Helder;1e halfjaar 2021;14.9;14.5;2.3;44.4;0.3
1451;Den Helder;2e halfjaar 2021;14.7;15.5;2.1;49.0;0.3
1452;Den Helder;2021;17.1;14.6;2.4;47.7;0.4
1453;Den Helder;1e halfjaar 2022;15.1;13.5;2.0;47.7;0.4
1454;Den Helder;2e halfjaar 2022;15.3;12.3;1.7;50.6;0.4
1455;Den Helder;2022;17.3;12.0;2.1;47.3;0.5
1456;Den Helder;1e halfjaar 2023;15.3;12.3;1.8;56.4;0.4
1457;Den Helder;2e halfjaar 2023;15.2;14.1;1.9;59.9;0.3
1458;Den Helder;2023;17.6;12.0;2.0;56.4;0.4
1459;Den Helder;1e half jaar 2024;14.9;12.8;2.0;54.5;0.4
1460;Hellendoorn;1e halfjaar 2021;9.2;9.3;0.8;59.6;
1461;Hellendoorn;2e halfjaar 2021;9.9;7.4;0.7;56.0;
1462;Hellendoorn;2021;11.2;7.7;0.8;57.9;0.2
1463;Hellendoorn;1e halfjaar 2022;9.6;7.9;0.6;45.2;
1464;Hellendoorn;2e halfjaar 2022;9.7;7.7;0.5;48.6;
1465;Hellendoorn;2022;11.6;7.2;0.6;44.2;
1466;Hellendoorn;1e halfjaar 2023;10.0;6.7;0.5;51.4;
1467;Hellendoorn;2e halfjaar 2023;10.1;6.1;0.5;42.4;
1468;Hellendoorn;2023;11.7;6.0;0.5;44.1;
1469;Hellendoorn;1e half jaar 2024;10.5;5.6;0.5;44.1;0.2
1470;Hellevoetsluis;1e halfjaar 2021;8.2;14.7;1.5;49.6;0.3
1471;Hellevoetsluis;2e halfjaar 2021;8.5;14.5;1.4;46.8;0.2
1472;Hellevoetsluis;2021;10.0;12.5;1.6;44.3;0.3
1473;Hellevoetsluis;1e halfjaar 2022;9.2;12.6;1.2;46.6;0.3
1474;Hellevoetsluis;2e halfjaar 2022;9.0;14.2;1.1;48.8;0.3
1475;Hellevoetsluis;2022;10.6;13.0;1.4;44.9;0.3
1476;Hellevoetsluis;1e halfjaar 2023;;;;;
1477;Hellevoetsluis;2e halfjaar 2023;;;;;
1478;Hellevoetsluis;2023;;;;;
1479;Hellevoetsluis;1e half jaar 2024;;;;;
1480;Helmond;1e halfjaar 2021;10.1;11.9;0.9;47.1;0.3
1481;Helmond;2e halfjaar 2021;10.0;12.0;1.0;45.3;0.3
1482;Helmond;2021;11.9;11.1;1.1;45.4;0.3
1483;Helmond;1e halfjaar 2022;9.5;11.4;0.9;47.1;0.3
1484;Helmond;2e halfjaar 2022;10.1;10.4;0.9;43.2;0.3
1485;Helmond;2022;11.9;10.0;1.0;45.7;0.4
1486;Helmond;1e halfjaar 2023;10.3;8.7;0.8;40.5;0.3
1487;Helmond;2e halfjaar 2023;10.6;8.5;0.9;36.4;0.3
1488;Helmond;2023;12.8;8.2;1.0;39.8;0.4
1489;Helmond;1e half jaar 2024;10.6;9.1;1.0;40.3;0.3
1490;Hendrik-Ido-Ambacht;1e halfjaar 2021;10.7;6.1;0.6;36.0;0.2
1491;Hendrik-Ido-Ambacht;2e halfjaar 2021;10.8;6.7;0.7;42.3;
1492;Hendrik-Ido-Ambacht;2021;13.1;6.3;0.9;37.9;0.2
1493;Hendrik-Ido-Ambacht;1e halfjaar 2022;10.8;6.2;0.6;45.8;
1494;Hendrik-Ido-Ambacht;2e halfjaar 2022;10.8;5.2;0.6;43.2;0.2
1495;Hendrik-Ido-Ambacht;2022;13.3;5.1;0.7;45.3;0.2
1496;Hendrik-Ido-Ambacht;1e halfjaar 2023;11.7;5.6;0.5;38.9;0.2
1497;Hendrik-Ido-Ambacht;2e halfjaar 2023;11.2;5.4;0.5;35.9;
1498;Hendrik-Ido-Ambacht;2023;13.8;4.9;0.5;36.6;0.2
1499;Hendrik-Ido-Ambacht;1e half jaar 2024;10.6;3.8;0.5;30.8;
1500;Hengelo (O.);1e halfjaar 2021;11.7;17.3;2.0;51.9;0.4
1501;Hengelo (O.);2e halfjaar 2021;11.9;16.6;2.0;47.5;0.4
1502;Hengelo (O.);2021;13.7;16.0;2.3;48.4;0.5
1503;Hengelo (O.);1e halfjaar 2022;12.6;15.9;1.8;52.7;0.5
1504;Hengelo (O.);2e halfjaar 2022;12.5;16.1;1.8;52.7;0.5
1505;Hengelo (O.);2022;14.6;15.7;2.1;53.5;0.5
1506;Hengelo (O.);1e halfjaar 2023;12.7;15.2;1.8;49.4;0.5
1507;Hengelo (O.);2e halfjaar 2023;12.6;15.9;1.8;53.1;0.5
1508;Hengelo (O.);2023;14.8;14.8;2.0;52.6;0.6
1509;Hengelo (O.);1e half jaar 2024;;14.6;;52.9;
1510;'s-Hertogenbosch;1e halfjaar 2021;10.0;10.9;1.3;40.9;0.3
1511;'s-Hertogenbosch;2e halfjaar 2021;10.0;10.6;1.3;40.8;0.3
1512;'s-Hertogenbosch;2021;12.0;10.2;1.4;42.9;0.4
1513;'s-Hertogenbosch;1e halfjaar 2022;10.2;9.8;1.3;42.5;0.3
1514;'s-Hertogenbosch;2e halfjaar 2022;10.8;9.4;1.3;39.9;0.3
1515;'s-Hertogenbosch;2022;12.6;8.8;1.5;40.8;0.3
1516;'s-Hertogenbosch;1e halfjaar 2023;11.1;7.6;1.1;37.8;0.3
1517;'s-Hertogenbosch;2e halfjaar 2023;11.2;7.8;1.0;39.8;0.3
1518;'s-Hertogenbosch;2023;13.3;7.2;1.2;36.0;0.4
1519;'s-Hertogenbosch;1e half jaar 2024;10.8;7.2;1.0;39.6;0.4
1520;Heumen;1e halfjaar 2021;10.8;12.6;1.1;62.5;
1521;Heumen;2e halfjaar 2021;11.0;10.8;1.0;53.3;
1522;Heumen;2021;13.0;10.4;1.2;57.1;
1523;Heumen;1e halfjaar 2022;10.1;8.6;0.7;;
1524;Heumen;2e halfjaar 2022;10.0;7.5;0.5;;
1525;Heumen;2022;12.0;7.2;0.7;;
1526;Heumen;1e halfjaar 2023;10.0;5.3;0.3;;
1527;Heumen;2e halfjaar 2023;9.9;5.4;;;
1528;Heumen;2023;11.7;4.8;0.3;;
1529;Heumen;1e half jaar 2024;9.7;5.2;;;
1530;Heusden;1e halfjaar 2021;12.1;5.7;1.1;34.4;0.1
1531;Heusden;2e halfjaar 2021;11.6;6.2;1.0;37.2;0.2
1532;Heusden;2021;14.4;5.5;1.1;36.2;0.2
1533;Heusden;1e halfjaar 2022;11.3;6.4;0.9;48.1;0.2
1534;Heusden;2e halfjaar 2022;10.8;6.2;0.7;50.8;0.2
1535;Heusden;2022;13.6;5.5;1.0;43.4;0.2
1536;Heusden;1e halfjaar 2023;10.9;7.1;0.7;51.7;
1537;Heusden;2e halfjaar 2023;11.1;6.4;0.8;43.5;
1538;Heusden;2023;13.6;6.3;0.9;40.8;
1539;Heusden;1e half jaar 2024;11.2;6.5;0.8;44.3;
1540;Hillegom;1e halfjaar 2021;13.9;3.6;0.8;33.3;
1541;Hillegom;2e halfjaar 2021;13.3;3.6;0.8;29.4;
1542;Hillegom;2021;15.9;3.3;0.9;30.8;
1543;Hillegom;1e halfjaar 2022;14.5;2.3;0.7;31.0;
1544;Hillegom;2e halfjaar 2022;15.0;2.9;0.8;27.3;
1545;Hillegom;2022;17.2;3.1;0.9;32.4;0.3
1546;Hillegom;1e halfjaar 2023;13.7;3.9;0.8;34.4;0.3
1547;Hillegom;2e halfjaar 2023;15.0;3.2;0.8;25.0;
1548;Hillegom;2023;17.2;3.5;0.8;29.4;0.3
1549;Hillegom;1e half jaar 2024;14.2;4.2;0.8;36.4;
1550;Hilvarenbeek;1e halfjaar 2021;9.0;8.6;0.6;58.8;
1551;Hilvarenbeek;2e halfjaar 2021;8.6;9.3;0.5;;
1552;Hilvarenbeek;2021;10.9;8.3;0.6;55.6;
1553;Hilvarenbeek;1e halfjaar 2022;8.0;6.6;0.5;;
1554;Hilvarenbeek;2e halfjaar 2022;7.7;6.4;0.5;;
1555;Hilvarenbeek;2022;9.7;5.8;0.6;;
1556;Hilvarenbeek;1e halfjaar 2023;7.8;5.0;0.5;;
1557;Hilvarenbeek;2e halfjaar 2023;8.6;4.1;0.5;;
1558;Hilvarenbeek;2023;10.4;4.4;0.6;;
1559;Hilvarenbeek;1e half jaar 2024;8.8;;0.4;;
1560;Hilversum;1e halfjaar 2021;10.8;7.9;0.8;44.5;0.3
1561;Hilversum;2e halfjaar 2021;10.9;7.7;0.8;41.6;0.2
1562;Hilversum;2021;12.8;7.5;1.0;41.9;0.3
1563;Hilversum;1e halfjaar 2022;10.9;7.9;0.8;45.1;0.2
1564;Hilversum;2e halfjaar 2022;11.4;7.3;0.7;40.7;0.2
1565;Hilversum;2022;13.1;7.1;0.9;41.8;0.2
1566;Hilversum;1e halfjaar 2023;11.4;6.3;0.7;36.0;0.2
1567;Hilversum;2e halfjaar 2023;11.6;6.0;0.7;34.3;0.2
1568;Hilversum;2023;13.5;6.0;0.8;38.8;0.3
1569;Hilversum;1e half jaar 2024;10.8;5.8;0.7;34.8;0.2
1570;Hoeksche Waard;1e halfjaar 2021;10.6;8.1;1.0;47.0;0.1
1571;Hoeksche Waard;2e halfjaar 2021;10.8;7.8;1.0;45.9;0.1
1572;Hoeksche Waard;2021;12.8;7.4;1.1;46.2;0.1
1573;Hoeksche Waard;1e halfjaar 2022;10.6;8.1;0.9;45.2;0.1
1574;Hoeksche Waard;2e halfjaar 2022;10.8;7.8;0.8;49.6;0.1
1575;Hoeksche Waard;2022;12.8;7.1;0.9;43.6;0.1
1576;Hoeksche Waard;1e halfjaar 2023;11.2;6.9;0.7;52.2;0.1
1577;Hoeksche Waard;2e halfjaar 2023;11.0;7.2;0.7;47.9;0.2
1578;Hoeksche Waard;2023;13.2;6.3;0.8;47.4;0.2
1579;Hoeksche Waard;1e half jaar 2024;10.7;6.3;0.6;45.0;0.3
1580;Hof van Twente;1e halfjaar 2021;9.3;10.1;1.0;54.5;
1581;Hof van Twente;2e halfjaar 2021;9.7;10.8;1.0;57.6;
1582;Hof van Twente;2021;11.2;10.2;1.2;58.1;
1583;Hof van Twente;1e halfjaar 2022;9.9;9.1;0.9;51.9;0.2
1584;Hof van Twente;2e halfjaar 2022;9.9;10.2;1.0;47.6;0.3
1585;Hof van Twente;2022;11.7;9.7;1.1;50.7;0.3
1586;Hof van Twente;1e halfjaar 2023;9.8;9.9;1.2;45.9;0.2
1587;Hof van Twente;2e halfjaar 2023;9.8;10.5;1.2;46.6;0.2
1588;Hof van Twente;2023;11.4;9.8;1.3;46.8;0.2
1589;Hof van Twente;1e half jaar 2024;9.5;10.3;1.0;48.4;0.2
1590;Het Hogeland;1e halfjaar 2021;12.8;11.6;1.1;66.3;0.4
1591;Het Hogeland;2e halfjaar 2021;13.2;11.3;1.2;62.9;0.4
1592;Het Hogeland;2021;15.2;11.3;1.3;65.2;0.5
1593;Het Hogeland;1e halfjaar 2022;13.3;10.4;0.9;55.4;0.4
1594;Het Hogeland;2e halfjaar 2022;13.5;12.4;1.2;56.9;0.3
1595;Het Hogeland;2022;15.5;11.4;1.3;59.8;0.4
1596;Het Hogeland;1e halfjaar 2023;13.4;10.7;1.1;52.9;0.3
1597;Het Hogeland;2e halfjaar 2023;12.9;9.3;1.0;44.3;0.3
1598;Het Hogeland;2023;15.4;9.2;1.2;49.0;0.4
1599;Het Hogeland;1e half jaar 2024;12.5;8.7;0.9;45.5;0.2
1600;Hollands Kroon;1e halfjaar 2021;12.5;9.5;1.3;43.0;
1601;Hollands Kroon;2e halfjaar 2021;12.0;10.4;1.3;48.7;
1602;Hollands Kroon;2021;14.2;9.2;1.5;45.5;
1603;Hollands Kroon;1e halfjaar 2022;12.2;9.4;1.2;45.8;0.1
1604;Hollands Kroon;2e halfjaar 2022;12.8;8.5;1.1;48.5;0.1
1605;Hollands Kroon;2022;14.7;8.2;1.3;44.1;0.1
1606;Hollands Kroon;1e halfjaar 2023;12.4;8.2;1.1;44.4;0.1
1607;Hollands Kroon;2e halfjaar 2023;11.8;8.8;1.0;44.1;
1608;Hollands Kroon;2023;14.8;7.8;1.2;41.8;0.1
1609;Hollands Kroon;1e half jaar 2024;12.1;7.7;1.1;38.3;0.1
1610;Hoogeveen;1e halfjaar 2021;12.5;11.9;1.3;58.1;0.4
1611;Hoogeveen;2e halfjaar 2021;12.3;12.7;1.2;57.9;0.3
1612;Hoogeveen;2021;14.4;11.6;1.3;56.8;0.4
1613;Hoogeveen;1e halfjaar 2022;12.1;13.2;1.2;54.1;0.3
1614;Hoogeveen;2e halfjaar 2022;12.1;11.9;1.1;52.0;0.3
1615;Hoogeveen;2022;14.1;12.7;1.3;55.9;0.3
1616;Hoogeveen;1e halfjaar 2023;12.2;12.0;1.1;51.3;0.3
1617;Hoogeveen;2e halfjaar 2023;11.9;12.4;1.0;51.9;0.3
1618;Hoogeveen;2023;14.0;12.0;1.1;52.5;0.3
1619;Hoogeveen;1e half jaar 2024;11.5;13.1;1.0;50.5;0.3
1620;Hoorn;1e halfjaar 2021;12.0;10.4;1.4;38.2;0.3
1621;Hoorn;2e halfjaar 2021;12.0;10.4;1.3;35.9;0.3
1622;Hoorn;2021;14.0;9.7;1.5;37.6;0.3
1623;Hoorn;1e halfjaar 2022;12.4;9.1;1.2;41.7;0.2
1624;Hoorn;2e halfjaar 2022;12.5;8.8;1.0;43.6;0.3
1625;Hoorn;2022;14.3;8.3;1.2;39.8;0.3
1626;Hoorn;1e halfjaar 2023;12.2;8.2;0.8;52.8;0.2
1627;Hoorn;2e halfjaar 2023;12.1;8.8;0.8;54.5;0.3
1628;Hoorn;2023;14.2;7.9;0.9;51.9;0.3
1629;Hoorn;1e half jaar 2024;11.4;7.7;0.8;49.6;0.3
1630;Horst aan de Maas;1e halfjaar 2021;11.6;7.5;1.4;33.7;0.1
1631;Horst aan de Maas;2e halfjaar 2021;11.9;9.3;1.5;43.6;0.1
1632;Horst aan de Maas;2021;14.5;8.0;1.6;42.4;0.2
1633;Horst aan de Maas;1e halfjaar 2022;12.2;8.3;1.2;46.0;0.2
1634;Horst aan de Maas;2e halfjaar 2022;11.8;8.5;1.2;48.3;0.2
1635;Horst aan de Maas;2022;14.4;8.1;1.3;49.0;0.2
1636;Horst aan de Maas;1e halfjaar 2023;11.3;8.4;1.1;45.8;0.2
1637;Horst aan de Maas;2e halfjaar 2023;11.4;9.9;1.2;52.9;0.2
1638;Horst aan de Maas;2023;13.7;9.2;1.3;52.5;0.2
1639;Horst aan de Maas;1e half jaar 2024;11.7;8.5;1.2;48.3;0.2
1640;Houten;1e halfjaar 2021;10.2;7.8;0.8;46.3;0.1
1641;Houten;2e halfjaar 2021;10.4;7.6;0.8;49.5;0.1
1642;Houten;2021;12.1;7.2;0.9;45.2;0.1
1643;Houten;1e halfjaar 2022;11.1;6.3;0.8;41.9;0.1
1644;Houten;2e halfjaar 2022;11.9;6.4;0.8;42.4;0.1
1645;Houten;2022;13.6;6.1;0.9;40.0;0.1
1646;Houten;1e halfjaar 2023;11.8;6.1;0.8;44.2;
1647;Houten;2e halfjaar 2023;11.9;5.7;0.7;44.7;0.1
1648;Houten;2023;13.4;5.4;0.8;41.6;0.1
1649;Houten;1e half jaar 2024;11.3;5.3;0.8;43.0;0.1
1650;Huizen;1e halfjaar 2021;11.8;8.8;0.9;53.6;0.3
1651;Huizen;2e halfjaar 2021;11.5;10.2;0.9;54.5;0.2
1652;Huizen;2021;13.7;9.1;1.0;56.4;0.3
1653;Huizen;1e halfjaar 2022;11.0;10.8;0.9;63.2;0.2
1654;Huizen;2e halfjaar 2022;11.4;9.4;1.0;49.3;
1655;Huizen;2022;13.3;9.8;1.1;53.7;0.2
1656;Huizen;1e halfjaar 2023;12.1;7.2;0.9;37.1;
1657;Huizen;2e halfjaar 2023;12.3;7.6;0.9;41.2;
1658;Huizen;2023;14.3;7.1;1.1;39.5;
1659;Huizen;1e half jaar 2024;12.1;6.5;0.9;37.3;
1660;Hulst;1e halfjaar 2021;13.2;13.6;1.5;52.3;
1661;Hulst;2e halfjaar 2021;13.3;13.0;1.5;43.9;
1662;Hulst;2021;15.4;13.0;1.7;51.4;0.3
1663;Hulst;1e halfjaar 2022;13.1;11.5;1.4;48.4;
1664;Hulst;2e halfjaar 2022;13.0;13.0;1.6;48.6;
1665;Hulst;2022;15.1;12.1;1.8;47.5;0.3
1666;Hulst;1e halfjaar 2023;13.3;10.3;1.6;37.7;
1667;Hulst;2e halfjaar 2023;12.7;10.8;1.8;39.2;
1668;Hulst;2023;15.4;10.2;2.0;39.1;
1669;Hulst;1e half jaar 2024;12.5;12.8;1.9;40.5;
1670;IJsselstein;1e halfjaar 2021;10.8;6.2;0.8;22.4;
1671;IJsselstein;2e halfjaar 2021;11.0;5.7;0.8;24.5;
1672;IJsselstein;2021;12.8;5.2;0.9;22.6;
1673;IJsselstein;1e halfjaar 2022;11.9;4.9;0.8;26.8;
1674;IJsselstein;2e halfjaar 2022;12.2;4.4;0.8;24.5;
1675;IJsselstein;2022;14.6;4.0;1.0;24.6;
1676;IJsselstein;1e halfjaar 2023;13.0;4.8;0.8;38.9;
1677;IJsselstein;2e halfjaar 2023;12.7;5.5;0.9;35.1;
1678;IJsselstein;2023;15.4;4.6;1.0;34.8;
1679;IJsselstein;1e half jaar 2024;12.9;3.6;0.8;36.7;
1680;Kaag en Braassem;1e halfjaar 2021;11.2;3.8;0.7;24.3;
1681;Kaag en Braassem;2e halfjaar 2021;12.4;4.4;0.7;28.9;
1682;Kaag en Braassem;2021;13.8;3.9;0.8;25.0;0.2
1683;Kaag en Braassem;1e halfjaar 2022;12.0;4.1;0.7;30.8;
1684;Kaag en Braassem;2e halfjaar 2022;11.1;3.9;0.6;;
1685;Kaag en Braassem;2022;14.7;3.4;0.7;23.1;
1686;Kaag en Braassem;1e halfjaar 2023;11.0;4.8;0.7;36.8;
1687;Kaag en Braassem;2e halfjaar 2023;11.4;4.1;0.8;30.0;
1688;Kaag en Braassem;2023;13.0;4.0;0.8;31.0;
1689;Kaag en Braassem;1e half jaar 2024;11.3;2.8;0.8;21.4;
1690;Kampen;1e halfjaar 2021;10.3;11.3;1.0;55.0;0.3
1691;Kampen;2e halfjaar 2021;10.7;11.3;1.0;58.4;0.3
1692;Kampen;2021;12.6;10.6;1.1;60.4;0.3
1693;Kampen;1e halfjaar 2022;10.4;10.1;0.9;58.7;0.2
1694;Kampen;2e halfjaar 2022;10.7;11.0;1.0;58.5;0.2
1695;Kampen;2022;12.7;9.7;1.1;57.1;0.2
1696;Kampen;1e halfjaar 2023;11.4;10.1;1.0;61.3;0.2
1697;Kampen;2e halfjaar 2023;11.7;9.7;1.0;55.5;0.2
1698;Kampen;2023;13.6;9.2;1.1;58.7;0.2
1699;Kampen;1e half jaar 2024;11.0;9.3;1.0;49.2;0.2
1700;Kapelle;1e halfjaar 2021;11.0;11.2;1.1;70.0;
1701;Kapelle;2e halfjaar 2021;11.1;11.1;1.3;62.9;
1702;Kapelle;2021;13.2;10.7;1.3;68.6;
1703;Kapelle;1e halfjaar 2022;11.8;9.7;1.0;53.6;
1704;Kapelle;2e halfjaar 2022;13.0;9.9;1.3;54.1;
1705;Kapelle;2022;14.7;10.5;1.4;59.0;
1706;Kapelle;1e halfjaar 2023;15.1;7.7;1.1;55.2;
1707;Kapelle;2e halfjaar 2023;14.8;8.1;1.0;67.9;
1708;Kapelle;2023;16.9;7.7;1.2;62.5;
1709;Kapelle;1e half jaar 2024;15.3;7.7;1.4;54.1;
1710;Katwijk;1e halfjaar 2021;10.8;6.8;0.8;42.9;0.1
1711;Katwijk;2e halfjaar 2021;9.8;7.9;0.8;47.3;0.1
1712;Katwijk;2021;12.5;6.8;0.9;45.6;0.1
1713;Katwijk;1e halfjaar 2022;10.6;7.0;0.8;38.2;0.1
1714;Katwijk;2e halfjaar 2022;11.6;6.6;0.9;38.3;0.1
1715;Katwijk;2022;13.7;6.2;1.0;36.4;0.1
1716;Katwijk;1e halfjaar 2023;11.4;7.0;0.9;36.5;
1717;Katwijk;2e halfjaar 2023;11.3;7.6;0.8;37.5;
1718;Katwijk;2023;13.7;6.7;0.9;34.8;
1719;Katwijk;1e half jaar 2024;11.3;7.7;0.7;41.1;
1720;Kerkrade;1e halfjaar 2021;15.3;17.6;1.9;47.7;0.4
1721;Kerkrade;2e halfjaar 2021;15.5;17.8;1.9;53.8;0.4
1722;Kerkrade;2021;17.7;16.7;2.1;51.0;0.5
1723;Kerkrade;1e halfjaar 2022;15.8;16.0;2.2;52.4;0.5
1724;Kerkrade;2e halfjaar 2022;15.6;16.5;2.0;50.0;0.5
1725;Kerkrade;2022;18.1;16.0;2.3;53.2;0.6
1726;Kerkrade;1e halfjaar 2023;15.4;17.0;1.9;55.7;0.5
1727;Kerkrade;2e halfjaar 2023;15.0;17.3;1.8;54.8;0.5
1728;Kerkrade;2023;17.4;16.5;2.1;56.0;0.6
1729;Kerkrade;1e half jaar 2024;14.1;17.4;1.7;53.1;0.7
1730;Koggenland;1e halfjaar 2021;10.1;8.2;0.7;45.5;
1731;Koggenland;2e halfjaar 2021;10.0;8.8;0.8;45.7;
1732;Koggenland;2021;11.9;7.7;0.8;45.9;
1733;Koggenland;1e halfjaar 2022;9.7;6.9;0.6;56.0;
1734;Koggenland;2e halfjaar 2022;9.5;6.5;0.4;60.0;
1735;Koggenland;2022;11.4;5.9;0.5;57.1;
1736;Koggenland;1e halfjaar 2023;10.2;3.9;0.5;38.1;
1737;Koggenland;2e halfjaar 2023;9.6;3.0;0.4;;
1738;Koggenland;2023;11.8;3.2;0.5;38.1;
1739;Koggenland;1e half jaar 2024;8.5;3.4;0.4;;
1740;Krimpen aan den IJssel;1e halfjaar 2021;16.2;8.5;1.3;50.6;0.2
1741;Krimpen aan den IJssel;2e halfjaar 2021;17.0;8.4;1.2;56.8;0.2
1742;Krimpen aan den IJssel;2021;19.1;8.0;1.4;50.6;0.2
1743;Krimpen aan den IJssel;1e halfjaar 2022;16.8;7.0;1.1;44.8;
1744;Krimpen aan den IJssel;2e halfjaar 2022;16.9;6.6;0.9;41.4;
1745;Krimpen aan den IJssel;2022;19.3;6.9;1.2;49.3;0.2
1746;Krimpen aan den IJssel;1e halfjaar 2023;13.8;8.5;1.1;47.0;
1747;Krimpen aan den IJssel;2e halfjaar 2023;13.9;8.1;1.1;48.5;0.2
1748;Krimpen aan den IJssel;2023;15.7;8.3;1.2;47.2;0.2
1749;Krimpen aan den IJssel;1e half jaar 2024;14.2;7.2;0.9;50.0;0.2
1750;Krimpenerwaard;1e halfjaar 2021;10.5;13.1;1.6;63.7;0.1
1751;Krimpenerwaard;2e halfjaar 2021;10.4;13.9;1.6;64.6;
1752;Krimpenerwaard;2021;12.3;12.5;1.7;65.0;0.1
1753;Krimpenerwaard;1e halfjaar 2022;10.2;11.7;1.4;62.7;0.1
1754;Krimpenerwaard;2e halfjaar 2022;10.5;11.6;1.4;61.6;0.1
1755;Krimpenerwaard;2022;12.1;10.7;1.5;61.8;0.2
1756;Krimpenerwaard;1e halfjaar 2023;10.3;10.2;1.2;59.1;0.1
1757;Krimpenerwaard;2e halfjaar 2023;9.9;10.9;1.2;62.0;0.1
1758;Krimpenerwaard;2023;12.1;9.4;1.3;59.1;0.2
1759;Krimpenerwaard;1e half jaar 2024;10.6;10.3;1.2;56.3;0.1
1760;Laarbeek;1e halfjaar 2021;8.5;12.6;1.1;30.4;
1761;Laarbeek;2e halfjaar 2021;8.4;14.0;0.7;37.9;
1762;Laarbeek;2021;9.9;12.2;1.0;31.8;
1763;Laarbeek;1e halfjaar 2022;8.4;13.5;0.9;44.4;
1764;Laarbeek;2e halfjaar 2022;9.5;12.0;0.8;48.6;
1765;Laarbeek;2022;11.0;11.0;0.9;48.7;
1766;Laarbeek;1e halfjaar 2023;9.4;9.2;0.7;48.4;
1767;Laarbeek;2e halfjaar 2023;8.6;10.7;0.7;56.7;
1768;Laarbeek;2023;10.9;9.0;0.8;47.2;
1769;Laarbeek;1e half jaar 2024;9.2;9.0;0.7;53.6;
1770;Land van Cuijk;1e halfjaar 2021;;;;;
