ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincaleFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincaleFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
263;Lasten;Flevoland (PV);2010;283.5;12.1;2.4;4.5;0.5;0.0;0.2;0.3;4.2;0.0;0.5;0.5;0.0;0.0;69.3;2.6;31.0;0.0;5.1;30.5;2.8;2.8;0.0;0.0;0.0;0.0;0;12.2;9.1;0.0;2.2;0.0;0.1;0.9;0.0;51.2;0.0;4.6;46.6;30.4;17.8;11.4;0.1;1.1;69.2;7.5;0.5;1.8;8.4;5.9;0.0;0.0;0.0;45.1;4.3;0.0;3.6;0.3;0.4;31.6;0.1;0.0;;0.0;0.0;3.0;0.0;0.0;0.0;24.0;4.5;731;31;6;12;1;0;0;1;11;0;1;1;0;0;179;7;80;0;13;79;7;7;0;0;0;0;0;31;23;0;6;0;0;2;0;132;0;12;120;78;46;29;0;3;178;19;1;5;22;15;0;0;0;116;11;0;9;1;1;81;0;0;;0;0;8;0;0;0;62;12
264;Lasten;Flevoland (PV);2011;282.8;13.6;2.6;6.5;0.3;0.0;0.2;0.3;3.7;0.0;0.2;0.2;0.0;0.0;69.8;2.2;32.5;0.0;6.4;28.7;1.3;1.3;0.0;0.0;0.0;0.0;0;15.7;10.5;0.0;5.2;0.0;0.0;0.0;0.0;29.5;0.0;2.4;27.1;37.8;19.7;11.0;0.0;7.0;67.3;7.6;0.1;1.6;5.2;6.8;0.0;0.0;0.0;46.0;3.4;0.0;3.2;0.2;0.0;44.1;0.2;0.0;;0.0;0.0;2.9;0.0;0.0;0.0;32.3;8.7;721;35;7;17;1;0;0;1;9;0;1;1;0;0;178;6;83;0;16;73;3;3;0;0;0;0;0;40;27;0;13;0;0;0;0;75;0;6;69;96;50;28;0;18;172;19;0;4;13;17;0;0;0;117;9;0;8;0;0;113;1;0;;0;0;8;0;0;0;82;22
265;Lasten;Flevoland (PV);2012;249.6;9.5;2.5;4.6;0.4;0.0;0.4;0.3;1.3;0.0;0.2;0.2;0.0;0.0;70.9;2.0;30.0;0.0;6.3;32.7;1.5;1.5;0.0;0.0;0.0;0.0;0;12.7;9.5;0.0;3.2;0.0;0.0;0.0;0.0;12.9;0.0;1.6;11.4;9.9;3.1;7.0;0.0;-0.2;69.1;7.8;0.5;0.9;5.4;5.5;0.0;0.0;0.0;48.9;4.5;0.0;4.3;0.2;0.0;58.3;0.3;0.0;;0.0;0.0;0.0;-0.1;0.0;37.1;34.4;23.7;631;24;6;12;1;0;1;1;3;0;1;1;0;0;179;5;76;0;16;83;4;4;0;0;0;0;0;32;24;0;8;0;0;0;0;33;0;4;29;25;8;18;0;0;175;20;1;2;14;14;0;0;0;124;11;0;11;1;0;147;1;0;;0;0;0;0;0;94;87;60
266;Lasten;Flevoland (PV);2013;253.9;11.0;2.7;5.8;0.4;0.0;0.4;0.3;1.4;0.0;0.2;0.2;0.0;0.0;75.4;2.3;30.2;0.0;7.9;35.0;2.0;2.0;0.0;0.0;0.0;0.0;0;13.9;8.6;0.0;5.4;0.0;0.0;0.0;0.0;11.9;0.0;-0.3;12.1;12.3;5.9;6.5;0.0;-0.1;66.3;7.9;0.7;0.7;4.5;3.8;0.0;0.1;0.0;48.6;5.1;0.0;4.9;0.1;0.1;55.8;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;29.0;42.0;13.8;637;27;7;15;1;0;1;1;4;0;0;0;0;0;189;6;76;0;20;88;5;5;0;0;0;0;0;35;22;0;13;0;0;0;0;30;0;-1;30;31;15;16;0;0;167;20;2;2;11;10;0;0;0;122;13;0;12;0;0;140;0;0;;0;0;0;0;0;73;105;35
267;Lasten;Flevoland (PV);2014;255.6;9.2;2.1;5.2;0.2;0.0;0.3;0.2;1.1;0.0;0.2;0.2;0.0;0.0;79.3;1.8;36.1;0.0;9.0;32.3;1.9;1.5;0.0;0.1;0.0;0.2;0;9.1;3.1;0.0;1.2;0.7;0.0;4.2;0.0;12.9;0.3;0.3;12.3;19.0;11.6;8.1;0.0;-0.7;57.0;0.0;0.6;0.5;4.5;1.7;0.9;0.0;0.0;48.6;4.5;0.0;4.2;0.1;0.2;62.5;0.0;0.1;;0.0;0.0;0.0;0.0;0.0;20.9;53.1;9.2;639;23;5;13;1;0;1;1;3;0;1;1;0;0;198;5;90;0;22;81;5;4;0;0;0;0;0;23;8;0;3;2;0;10;0;32;1;1;31;47;29;20;0;-2;142;0;1;1;11;4;2;0;0;122;11;0;10;0;1;156;0;0;;0;0;0;0;0;52;133;23
268;Lasten;Flevoland (PV);2015;226.3;9.0;2.6;4.6;0.3;0.0;0.0;0.3;1.2;0.0;0.2;0.2;0.0;0.0;80.2;1.8;38.7;0.0;7.7;32.0;1.9;0.6;0.1;0.1;0.1;1.0;0;8.6;1.9;0.0;2.4;0.0;0.0;4.3;0.0;17.3;2.5;0.0;14.8;25.9;18.8;6.9;0.3;-0.1;10.3;0.0;0.5;0.8;4.6;1.1;1.7;0.0;0.1;1.5;3.5;0.0;3.4;0.1;0.1;69.4;0.0;0.1;;0.0;0.2;0.3;0.0;0.0;12.0;64.2;4.6;563;22;7;12;1;0;0;1;3;0;0;0;0;0;200;4;96;0;19;80;5;2;0;0;0;3;0;21;5;0;6;0;0;11;0;43;6;0;37;64;47;17;1;0;26;0;1;2;12;3;4;0;0;4;9;0;8;0;0;173;0;0;;0;0;1;0;0;30;160;11
269;Lasten;Flevoland (PV);2016;236.2;7.1;2.7;2.9;0.0;0.0;0.1;0.2;1.4;0.0;0.2;0.2;0.0;0.0;77.5;2.9;34.8;0.0;6.6;33.3;1.8;0.7;0.0;0.0;0.1;1.0;0;9.1;2.2;0.0;2.4;0.0;0.0;4.6;0.0;16.8;1.6;0.7;14.5;23.7;16.5;7.1;0.1;0.0;10.9;0.2;0.1;0.7;7.0;1.1;1.2;0.0;0.1;0.5;3.9;0.0;3.4;0.5;0.0;85.2;0.0;0.2;0.0;0.0;0.0;0.3;0.0;0.0;54.0;78.9;5.7;585;18;7;7;0;0;0;0;3;0;1;1;0;0;192;7;86;0;16;82;4;2;0;0;0;2;0;23;5;0;6;0;0;11;0;42;4;2;36;59;41;17;0;0;27;1;0;2;17;3;3;0;0;1;10;0;8;1;0;211;0;0;0.0;0;0;1;0;0;134;195;14
270;Lasten;Gelderland (PV);2007;1242.1;87.2;4.8;5.3;1.6;23.9;1.1;0.2;3.9;46.5;0.7;0.4;0.3;0.0;230.3;0.0;135.7;3.1;0.0;91.5;55.9;13.6;0.3;40.3;0.0;1.7;0;55.4;11.7;0.0;23.8;5.7;0.3;13.2;0.8;53.2;0.0;2.0;51.2;70.4;18.7;14.5;0.9;36.2;217.5;3.9;0.0;0.1;40.1;28.7;4.4;0.0;2.3;138.1;21.6;0.0;6.4;14.2;1.0;449.8;0.0;1.1;;0.0;0.0;2.9;0.0;0.0;4.1;414.1;31.6;628;44;2;3;1;12;1;0;2;24;0;0;0;0;116;0;69;2;0;46;28;7;0;20;0;1;0;28;6;0;12;3;0;7;0;27;0;1;26;36;9;7;0;18;110;2;0;0;20;15;2;0;1;70;11;0;3;7;0;227;0;1;;0;0;1;0;0;2;209;16
271;Lasten;Gelderland (PV);2008;1401.3;77.5;4.7;5.7;1.9;18.3;1.1;0.2;3.0;42.5;0.7;0.5;0.2;0.0;250.1;0.0;141.2;0.0;0.0;108.9;54.1;11.0;1.0;40.4;0.0;1.7;0;62.2;14.5;0.0;22.3;9.0;2.5;12.7;1.0;84.5;0.0;12.5;72.0;96.1;16.7;54.7;1.1;23.6;235.0;4.0;0.0;0.1;42.6;28.5;0.8;0.2;1.9;156.9;38.8;0.0;8.6;27.5;2.7;502.4;0.0;1.0;;0.0;0.0;26.5;0.4;0.0;107.8;451.5;23.1;706;39;2;3;1;9;1;0;2;21;0;0;0;0;126;0;71;0;0;55;27;6;1;20;0;1;0;31;7;0;11;5;1;6;1;43;0;6;36;48;8;28;1;12;118;2;0;0;21;14;0;0;1;79;20;0;4;14;1;253;0;0;;0;0;13;0;0;54;228;12
272;Lasten;Gelderland (PV);2009;5702.6;80.1;5.5;5.3;1.7;18.9;0.0;0.0;2.5;46.1;1.1;0.8;0.3;0.0;255.6;0.0;150.6;0.0;0.0;105.0;52.5;10.9;0.2;40.5;0.0;0.9;0;75.7;28.5;4.1;23.8;1.9;0.7;15.6;1.1;79.1;0.0;19.2;59.8;141.0;37.2;85.8;0.0;18.0;254.0;1.3;0.0;0.1;47.5;29.7;0.1;0.0;3.3;172.0;52.5;0.0;22.7;29.7;0.0;4711.2;0.0;27.8;;0.0;0.0;29.9;0.0;0.0;4235.9;4648.3;5.1;2864;40;3;3;1;9;0;0;1;23;1;0;0;0;128;0;76;0;0;53;26;5;0;20;0;0;0;38;14;2;12;1;0;8;1;40;0;10;30;71;19;43;0;9;128;1;0;0;24;15;0;0;2;86;26;0;11;15;0;2366;0;14;;0;0;15;0;0;2127;2335;3
273;Lasten;Gelderland (PV);2010;1692.6;54.5;5.7;6.1;2.3;-0.7;1.4;0.3;1.6;37.7;1.3;0.7;0.3;0.3;308.7;0.0;191.3;0.0;0.0;117.4;54.7;11.0;0.0;40.6;0.0;3.0;0;67.8;20.9;8.8;13.5;5.7;0.6;16.8;1.4;59.9;0.0;15.6;44.3;84.3;24.3;50.8;0.2;9.0;258.2;20.3;0.0;0.3;56.2;8.5;0.6;0.4;2.5;169.3;20.4;0.0;7.3;11.8;1.3;782.8;0.0;5.2;;0.0;0.0;28.9;0.0;0.0;81.5;648.7;100.0;847;27;3;3;1;0;1;0;1;19;1;0;0;0;154;0;96;0;0;59;27;6;0;20;0;1;0;34;10;4;7;3;0;8;1;30;0;8;22;42;12;25;0;4;129;10;0;0;28;4;0;0;1;85;10;0;4;6;1;392;0;3;;0;0;14;0;0;41;325;50
274;Lasten;Gelderland (PV);2011;1644.7;86.5;6.8;6.1;2.5;1.4;1.3;0.3;1.2;66.9;0.8;0.6;0.2;0.0;272.8;0.0;167.9;0.0;0.0;104.9;45.6;12.7;0.1;32.2;0.0;0.7;0;56.7;20.8;0.5;12.5;2.9;2.1;16.6;1.4;59.7;0.0;10.5;49.2;67.7;5.4;39.9;0.1;22.3;247.2;20.4;0.0;3.2;30.2;26.3;0.6;0.4;1.3;165.0;23.9;0.0;7.6;14.9;1.4;783.7;0.0;24.2;;0.0;0.0;26.0;0.0;0.0;77.1;707.9;25.6;820;43;3;3;1;1;1;0;1;33;0;0;0;0;136;0;84;0;0;52;23;6;0;16;0;0;0;28;10;0;6;1;1;8;1;30;0;5;25;34;3;20;0;11;123;10;0;2;15;13;0;0;1;82;12;0;4;7;1;391;0;12;;0;0;13;0;0;38;353;13
275;Lasten;Gelderland (PV);2012;1904.7;81.3;4.8;5.9;1.9;-0.4;1.0;0.3;0.6;67.1;0.6;0.6;0.0;0.0;266.7;0.0;172.8;0.0;0.0;93.9;20.2;13.2;2.0;1.9;0.0;3.1;0;53.4;16.0;1.2;11.6;3.3;2.2;18.0;1.2;75.2;0.0;26.4;48.8;80.4;16.6;43.2;0.1;20.5;265.4;20.8;0.0;4.3;46.3;15.3;0.6;0.4;0.7;177.1;20.0;0.0;6.4;12.3;1.3;1041.6;0.0;36.1;;0.0;0.0;1.0;0.0;0.0;64.4;992.7;11.7;947;40;2;3;1;0;1;0;0;33;0;0;0;0;133;0;86;0;0;47;10;7;1;1;0;2;0;27;8;1;6;2;1;9;1;37;0;13;24;40;8;21;0;10;132;10;0;2;23;8;0;0;0;88;10;0;3;6;1;518;0;18;;0;0;1;0;0;32;494;6
276;Lasten;Gelderland (PV);2013;1866.2;124.1;5.1;5.0;2.0;7.9;1.1;0.3;3.2;99.5;0.6;0.6;0.0;0.0;257.5;0.0;170.7;0.0;0.0;86.8;13.8;12.0;-0.7;0.2;0.0;2.3;0;55.8;19.6;0.1;12.5;3.0;0.7;18.7;1.3;70.4;0.3;9.1;61.0;88.1;25.1;50.1;0.0;12.9;256.5;23.1;0.0;2.8;35.8;16.9;0.7;0.4;0.4;176.4;22.8;0.0;7.3;14.1;1.5;976.7;0.0;20.8;;0.0;0.0;1.0;3.1;0.0;0.0;951.7;0.0;926;62;3;2;1;4;1;0;2;49;0;0;0;0;128;0;85;0;0;43;7;6;0;0;0;1;0;28;10;0;6;1;0;9;1;35;0;4;30;44;12;25;0;6;127;11;0;1;18;8;0;0;0;88;11;0;4;7;1;485;0;10;;0;0;0;2;0;0;472;0
277;Lasten;Gelderland (PV);2014;1872.4;135.8;8.4;10.1;3.4;0.9;0.9;0.0;0.5;111.7;0.9;0.9;0.0;0.0;477.9;0.0;391.3;0.0;0.0;86.7;30.1;23.0;0.0;0.0;0.0;7.1;0;48.0;10.7;0.1;17.0;1.6;0.9;16.9;0.9;73.9;0.0;1.5;72.4;110.0;45.5;56.4;0.0;8.1;244.2;5.2;0.0;1.1;41.9;16.7;0.9;0.0;0.8;177.6;49.9;0.0;6.1;42.9;0.9;701.6;0.0;8.6;;0.0;0.0;1.1;0.8;0.0;0.0;677.8;13.2;927;67;4;5;2;0;0;0;0;55;0;0;0;0;237;0;194;0;0;43;15;11;0;0;0;4;0;24;5;0;8;1;0;8;0;37;0;1;36;54;23;28;0;4;121;3;0;1;21;8;0;0;0;88;25;0;3;21;0;347;0;4;;0;0;1;0;0;0;336;7
278;Lasten;Gelderland (PV);2015;1976.7;120.9;4.0;5.7;1.7;2.0;1.1;0.3;0.8;105.3;0.6;0.6;0.0;0.0;672.4;0.0;517.5;0.0;0.0;154.9;19.1;18.0;0.0;0.1;0.0;1.0;0;31.7;8.2;0.1;7.2;0.6;0.2;14.8;0.5;71.6;0.0;2.3;69.3;101.5;47.2;43.4;0.0;10.9;73.3;8.4;0.0;0.5;46.4;13.0;0.4;0.2;0.4;4.0;52.3;0.0;6.1;44.8;1.4;833.3;0.0;7.4;;0.0;0.0;1.2;0.0;0.0;0.0;808.7;16.0;975;60;2;3;1;1;1;0;0;52;0;0;0;0;332;0;255;0;0;76;9;9;0;0;0;0;0;16;4;0;4;0;0;7;0;35;0;1;34;50;23;21;0;5;36;4;0;0;23;6;0;0;0;2;26;0;3;22;1;411;0;4;;0;0;1;0;0;0;399;8
279;Lasten;Gelderland (PV);2016;2925.6;81.1;4.0;6.1;1.8;9.8;1.2;0.3;1.3;56.5;0.7;0.7;0.0;0.0;352.0;0.0;191.5;0.0;0.0;160.5;24.2;23.1;0.0;0.2;0.0;1.0;0;34.7;8.5;0.1;9.3;0.6;0.3;15.3;0.6;77.7;0.0;6.7;71.0;79.6;44.1;29.0;0.0;6.5;56.2;9.7;0.0;0.7;31.0;5.4;0.6;0.3;0.1;8.4;35.0;0.0;8.6;24.2;2.1;2184.5;0.0;7.2;0.0;0.0;0.0;0.4;4.8;0.0;31.8;2158.1;14.0;1437;40;2;3;1;5;1;0;1;28;0;0;0;0;173;0;94;0;0;79;12;11;0;0;0;0;0;17;4;0;5;0;0;8;0;38;0;3;35;39;22;14;0;3;28;5;0;0;15;3;0;0;0;4;17;0;4;12;1;1073;0;4;0.0;0;0;0;2;0;16;1060;7
280;Lasten;Utrecht (PV);2007;702.1;26.1;3.4;3.5;0.8;0.9;0.7;0.7;12.1;4.0;0.5;0.0;0.5;0.0;142.7;0.0;111.0;0.0;2.9;28.8;7.5;1.8;0.0;3.3;0.5;1.9;0;29.2;3.8;0.0;10.7;8.4;0.0;6.0;0.4;51.5;0.6;4.1;46.8;15.3;3.1;4.7;0.5;7.1;142.0;13.8;0.1;0.0;15.3;8.5;0.2;4.3;0.0;99.7;21.0;0.0;11.1;8.8;1.1;266.3;0.1;28.8;;0.0;0.0;3.7;2.3;0.0;34.9;206.2;25.2;590;22;3;3;1;1;1;1;10;3;0;0;0;0;120;0;93;0;2;24;6;1;0;3;0;2;0;25;3;0;9;7;0;5;0;43;1;3;39;13;3;4;0;6;119;12;0;0;13;7;0;4;0;84;18;0;9;7;1;224;0;24;;0;0;3;2;0;29;173;21
281;Lasten;Utrecht (PV);2008;575.0;36.3;3.2;3.7;1.8;1.2;0.6;1.0;16.3;8.4;0.5;0.0;0.5;0.0;109.9;0.8;73.8;0.0;3.8;31.5;8.1;2.2;0.0;3.9;0.5;1.6;0;28.2;4.8;0.0;14.6;2.5;0.0;5.9;0.3;49.0;0.5;5.1;43.3;14.6;6.1;4.0;0.2;4.3;148.7;11.6;0.1;0.0;19.4;6.9;0.1;6.4;0.0;104.3;38.3;0.0;14.9;22.0;1.4;141.2;0.0;0.0;;0.0;0.0;25.8;0.0;35.9;0.0;71.1;8.5;479;30;3;3;2;1;1;1;14;7;0;0;0;0;91;1;61;0;3;26;7;2;0;3;0;1;0;23;4;0;12;2;0;5;0;41;0;4;36;12;5;3;0;4;124;10;0;0;16;6;0;5;0;87;32;0;12;18;1;118;0;0;;0;0;21;0;30;0;59;7
282;Lasten;Utrecht (PV);2009;748.3;35.4;3.2;3.9;1.2;0.9;0.7;0.3;22.2;2.9;0.5;0.0;0.5;0.0;118.9;0.5;74.6;0.0;2.4;41.3;10.0;2.9;0.0;4.3;0.6;2.3;0;28.8;8.8;0.0;10.9;2.7;0.1;6.1;0.2;60.1;0.5;6.2;53.3;17.1;2.5;7.4;0.3;6.9;170.8;12.5;0.1;0.0;26.5;6.4;0.0;5.1;0.0;120.3;33.9;0.0;14.1;18.6;1.2;272.9;0.0;0.0;;0.0;0.0;2.0;0.0;23.2;0.0;238.3;9.5;618;29;3;3;1;1;1;0;18;2;0;0;0;0;98;0;62;0;2;34;8;2;0;4;0;2;0;24;7;0;9;2;0;5;0;50;0;5;44;14;2;6;0;6;141;10;0;0;22;5;0;4;0;99;28;0;12;15;1;225;0;0;;0;0;2;0;19;0;197;8
283;Lasten;Utrecht (PV);2010;712.9;34.7;3.1;3.4;1.5;1.0;0.6;0.4;19.7;5.0;0.4;0.0;0.4;0.0;116.1;0.4;70.4;0.0;2.3;42.9;9.5;2.3;0.0;4.7;0.6;2.0;0;57.2;15.1;0.0;14.7;21.0;0.1;6.1;0.2;58.3;0.8;5.0;52.5;43.0;3.8;4.0;0.3;34.9;164.0;11.7;0.1;0.0;23.8;5.9;0.0;3.3;0.0;119.1;34.7;0.0;7.8;26.3;0.6;195.0;0.2;0.0;;0.0;0.0;2.8;0.0;23.4;0.0;161.2;7.5;584;28;3;3;1;1;1;0;16;4;0;0;0;0;95;0;58;0;2;35;8;2;0;4;0;2;0;47;12;0;12;17;0;5;0;48;1;4;43;35;3;3;0;29;134;10;0;0;19;5;0;3;0;98;28;0;6;22;1;160;0;0;;0;0;2;0;19;0;132;6
284;Lasten;Utrecht (PV);2011;825.8;35.4;3.3;3.0;1.2;0.6;0.7;0.4;20.2;5.9;0.3;0.0;0.3;0.0;122.2;0.7;65.7;0.0;17.1;38.7;7.0;2.5;0.0;3.0;0.5;1.1;0;28.6;6.8;0.0;8.1;6.4;0.1;6.9;0.4;52.2;0.8;4.3;47.2;36.9;17.0;2.8;0.1;17.1;167.6;12.6;0.0;0.0;21.7;5.7;0.0;4.0;0.0;123.6;30.2;0.0;13.7;16.0;0.6;345.3;0.0;0.0;;0.0;0.0;1.6;-0.1;1.6;0.0;325.0;17.2;672;29;3;2;1;0;1;0;16;5;0;0;0;0;99;1;53;0;14;32;6;2;0;2;0;1;0;23;6;0;7;5;0;6;0;43;1;3;38;30;14;2;0;14;136;10;0;0;18;5;0;3;0;101;25;0;11;13;0;281;0;0;;0;0;1;0;1;0;264;14
285;Lasten;Utrecht (PV);2012;730.8;38.5;3.1;3.7;1.8;0.6;0.8;0.4;17.0;11.2;0.2;0.0;0.2;0.0;103.7;1.0;63.4;0.0;2.2;37.2;6.4;1.7;0.2;2.4;0.9;1.3;0;33.3;6.6;0.0;3.4;16.2;0.1;6.3;0.7;68.5;0.0;5.1;63.4;7.9;2.3;5.0;0.2;0.4;159.4;12.1;0.0;0.0;19.3;6.9;0.0;1.5;0.0;119.7;18.4;0.0;7.8;10.1;0.6;294.4;0.0;0.2;;0.0;0.0;1.2;0.0;4.3;84.6;224.4;64.3;591;31;3;3;1;0;1;0;14;9;0;0;0;0;84;1;51;0;2;30;5;1;0;2;1;1;0;27;5;0;3;13;0;5;1;55;0;4;51;6;2;4;0;0;129;10;0;0;16;6;0;1;0;97;15;0;6;8;0;238;0;0;;0;0;1;0;4;68;181;52
286;Lasten;Utrecht (PV);2013;565.9;24.6;3.3;4.0;1.3;1.1;0.8;0.4;12.5;1.1;0.2;0.0;0.2;0.0;128.9;0.7;86.5;0.0;3.2;38.5;4.7;2.4;0.1;0.7;0.6;0.9;0;36.3;7.5;0.0;6.4;14.7;0.2;6.3;1.2;63.5;0.0;3.2;60.2;8.3;2.3;5.3;0.3;0.4;150.6;9.6;0.0;0.0;13.2;2.9;0.0;1.1;0.0;123.8;20.3;0.0;8.9;10.8;0.5;128.5;0.0;0.0;;0.0;0.0;1.6;0.0;2.6;3.2;120.5;3.9;454;20;3;3;1;1;1;0;10;1;0;0;0;0;103;1;69;0;3;31;4;2;0;1;0;1;0;29;6;0;5;12;0;5;1;51;0;3;48;7;2;4;0;0;121;8;0;0;11;2;0;1;0;99;16;0;7;9;0;103;0;0;;0;0;1;0;2;3;97;3
287;Lasten;Utrecht (PV);2014;571.4;18.9;3.0;2.8;1.1;1.0;0.7;0.1;9.2;1.0;0.2;0.0;0.2;0.0;191.7;4.1;126.3;0.0;2.0;59.4;5.9;3.3;0.0;0.4;0.4;1.8;0;25.6;13.1;0.0;3.0;1.2;0.3;7.1;0.9;75.4;0.0;3.3;72.1;6.4;1.9;3.8;0.3;0.5;139.6;0.0;0.0;0.0;10.9;2.5;0.0;0.9;0.0;125.3;19.3;0.0;9.8;9.0;0.5;88.3;0.0;0.0;;0.0;0.0;0.8;0.0;3.3;0.0;74.5;9.7;456;15;2;2;1;1;1;0;7;1;0;0;0;0;153;3;101;0;2;47;5;3;0;0;0;1;0;20;10;0;2;1;0;6;1;60;0;3;58;5;2;3;0;0;111;0;0;0;9;2;0;1;0;100;15;0;8;7;0;70;0;0;;0;0;1;0;3;0;59;8
288;Lasten;Utrecht (PV);2015;514.4;24.5;3.0;4.5;1.3;0.6;0.6;0.3;10.1;4.1;0.3;0.0;0.3;0.0;264.3;1.1;99.8;0.0;1.9;161.5;3.7;3.0;0.0;0.4;0.0;0.3;0;23.9;17.6;0.0;3.7;0.7;0.3;1.6;0.0;55.2;0.0;3.4;51.8;7.5;2.1;4.9;0.1;0.5;17.8;0.0;0.0;0.0;12.8;2.7;0.0;0.3;0.0;2.1;19.8;0.0;9.6;5.9;4.4;97.5;0.0;0.0;;0.0;0.0;0.0;0.5;5.0;15.4;75.3;16.7;407;19;2;4;1;0;0;0;8;3;0;0;0;0;209;1;79;0;1;128;3;2;0;0;0;0;0;19;14;0;3;1;0;1;0;44;0;3;41;6;2;4;0;0;14;0;0;0;10;2;0;0;0;2;16;0;8;5;3;77;0;0;;0;0;0;0;4;12;60;13
