ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
4780;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rivierenland (AM);2021;168380.0;123590.0;73.0;80.0;57.0;24.0;20.0
4781;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Flevoland (AM);2021;238450.0;170830.0;72.0;85.0;56.0;29.0;15.0
4782;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Gooi en Vechtstreek (AM);2021;152750.0;108120.0;71.0;77.0;54.0;23.0;23.0
4783;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Utrecht (AM);2021;542520.0;403620.0;74.0;83.0;56.0;28.0;17.0
4784;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Amersfoort (AM);2021;219150.0;163530.0;75.0;83.0;58.0;25.0;17.0
4785;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noord-Holland Noord (AM);2021;452060.0;321310.0;71.0;82.0;58.0;25.0;18.0
4786;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zaanstreek/Waterland (AM);2021;213070.0;151720.0;71.0;83.0;58.0;25.0;17.0
4787;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Groot Amsterdam (AM);2021;664500.0;483800.0;73.0;80.0;50.0;30.0;20.0
4788;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Holland Rijnland (AM);2021;354500.0;261340.0;74.0;85.0;59.0;26.0;15.0
4789;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Holland (AM);2021;127890.0;94010.0;74.0;83.0;59.0;24.0;17.0
4790;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Haaglanden (AM);2021;422430.0;295780.0;70.0;83.0;56.0;27.0;17.0
4791;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rijnmond (AM);2021;791490.0;553470.0;70.0;85.0;58.0;28.0;15.0
4792;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Drechtsteden (AM);2021;182720.0;130290.0;71.0;86.0;62.0;25.0;14.0
4793;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zeeland (AM);2021;244260.0;171110.0;70.0;82.0;59.0;23.0;18.0
4794;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;West-Brabant (AM);2021;453490.0;323200.0;71.0;84.0;59.0;25.0;16.0
4795;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Brabant (AM);2021;311600.0;226240.0;73.0;84.0;58.0;27.0;16.0
4796;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noordoost-Brabant (AM);2021;413420.0;302250.0;73.0;83.0;58.0;25.0;17.0
4797;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zuidoost-Brabant (AM);2021;312510.0;225350.0;72.0;84.0;58.0;26.0;16.0
4798;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noord-Limburg (AM);2021;179680.0;129660.0;72.0;85.0;60.0;26.0;15.0
4799;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zuid-Limburg (AM);2021;381450.0;244030.0;64.0;86.0;60.0;26.0;14.0
4800;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Helmond-De Peel (AM);2021;168190.0;120620.0;72.0;83.0;58.0;25.0;17.0
4801;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Limburg (AM);2021;171110.0;118600.0;69.0;84.0;60.0;24.0;16.0
4802;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zuid-Holland Centraal (AM);2021;223560.0;160880.0;72.0;85.0;61.0;24.0;15.0
4803;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Gorinchem (AM);2021;92670.0;68490.0;74.0;83.0;58.0;24.0;17.0
4804;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Regio Zwolle (AM);2021;382370.0;283410.0;74.0;84.0;58.0;26.0;16.0
4805;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zuid-Kennemerland en IJmond (AM);2021;233210.0;166480.0;71.0;82.0;58.0;25.0;18.0
4806;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;FoodValley (AM);2021;230040.0;168320.0;73.0;82.0;56.0;26.0;18.0
4807;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Nederland;2021;9679050.0;6931190.0;72.0;83.0;59.0;25.0;17.0
4808;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Nederland (LD);2021;1118070.0;770250.0;69.0;84.0;57.0;27.0;16.0
4809;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Oost-Nederland (LD);2021;2218110.0;1606530.0;72.0;84.0;58.0;26.0;16.0
4810;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;West-Nederland (LD);2021;4178770.0;3015390.0;72.0;83.0;59.0;24.0;17.0
4811;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuid-Nederland (LD);2021;2164100.0;1539030.0;71.0;84.0;60.0;24.0;16.0
4812;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Groningen (PV);2021;367570.0;248650.0;68.0;85.0;56.0;29.0;15.0
4813;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Fryslân (PV);2021;426880.0;298950.0;70.0;82.0;57.0;25.0;18.0
4814;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Drenthe (PV);2021;323630.0;222640.0;69.0;84.0;58.0;25.0;16.0
4815;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Overijssel (PV);2021;717610.0;524210.0;73.0;85.0;59.0;26.0;15.0
4816;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Flevoland (PV);2021;211010.0;152160.0;72.0;84.0;58.0;26.0;16.0
4817;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Gelderland (PV);2021;1289490.0;930160.0;72.0;83.0;58.0;25.0;17.0
4818;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Utrecht (PV);2021;760640.0;567510.0;75.0;83.0;58.0;25.0;17.0
4819;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Holland (PV);2021;1398590.0;1006810.0;72.0;81.0;56.0;25.0;19.0
4820;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuid-Holland (PV);2021;1796380.0;1284330.0;71.0;84.0;61.0;24.0;16.0
4821;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zeeland (PV);2021;223160.0;156740.0;70.0;82.0;59.0;22.0;18.0
4822;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Brabant (PV);2021;1519070.0;1100490.0;72.0;83.0;59.0;24.0;17.0
4823;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Limburg (PV);2021;645030.0;438530.0;68.0;85.0;61.0;24.0;15.0
4824;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Oost-Groningen (CR);2021;88660.0;56620.0;64.0;86.0;60.0;26.0;14.0
4825;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Delfzijl en omgeving (CR);2021;27980.0;18090.0;65.0;86.0;60.0;25.0;14.0
4826;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Overig Groningen (CR);2021;250930.0;173940.0;69.0;85.0;55.0;30.0;15.0
4827;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Friesland (CR);2021;210360.0;145900.0;69.0;83.0;57.0;26.0;17.0
4828;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidwest-Friesland (CR);2021;93770.0;67150.0;72.0;79.0;55.0;24.0;21.0
4829;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidoost-Friesland (CR);2021;122750.0;85900.0;70.0;83.0;58.0;25.0;17.0
4830;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Drenthe (CR);2021;124280.0;86760.0;70.0;84.0;60.0;24.0;16.0
4831;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidoost-Drenthe (CR);2021;111430.0;73480.0;66.0;85.0;58.0;27.0;15.0
4832;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidwest-Drenthe (CR);2021;87920.0;62400.0;71.0;83.0;57.0;25.0;17.0
4833;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Overijssel (CR);2021;244450.0;183490.0;75.0;84.0;58.0;26.0;16.0
4834;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidwest-Overijssel (CR);2021;96360.0;70310.0;73.0;86.0;60.0;26.0;14.0
4835;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Twente (CR);2021;376800.0;270410.0;72.0;86.0;60.0;26.0;14.0
4836;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Veluwe (CR);2021;432910.0;316330.0;73.0;83.0;58.0;25.0;17.0
4837;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Achterhoek (CR);2021;260620.0;186470.0;72.0;83.0;59.0;24.0;17.0
4838;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Arnhem/Nijmegen (CR);2021;439280.0;312110.0;71.0;85.0;58.0;27.0;15.0
4839;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidwest-Gelderland (CR);2021;156680.0;115250.0;74.0;80.0;57.0;23.0;20.0
4840;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Utrecht (CR);2021;760640.0;567510.0;75.0;83.0;58.0;25.0;17.0
4841;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Kop van Noord-Holland (CR);2021;235520.0;167400.0;71.0;82.0;58.0;24.0;18.0
4842;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Alkmaar en omgeving (CR);2021;147620.0;104840.0;71.0;83.0;59.0;24.0;17.0
4843;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;IJmond (CR);2021;117000.0;84060.0;72.0;85.0;61.0;24.0;15.0
4844;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Agglomeratie Haarlem (CR);2021;117220.0;83460.0;71.0;79.0;56.0;23.0;21.0
4845;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zaanstreek (CR);2021;85450.0;60210.0;70.0;85.0;61.0;24.0;15.0
4846;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Groot-Amsterdam (CR);2021;557500.0;408550.0;73.0;80.0;54.0;26.0;20.0
4847;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Het Gooi en Vechtstreek (CR);2021;138280.0;98290.0;71.0;78.0;55.0;22.0;22.0
4848;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2021;250670.0;184160.0;73.0;85.0;59.0;25.0;15.0
4849;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Agglomeratie 's-Gravenhage (CR);2021;337950.0;235680.0;70.0;84.0;61.0;23.0;16.0
4850;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Delft en Westland (CR);2021;130720.0;95450.0;73.0;83.0;59.0;25.0;17.0
4851;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Oost-Zuid-Holland (CR);2021;200090.0;148410.0;74.0;83.0;61.0;23.0;17.0
4852;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Groot-Rijnmond (CR);2021;666460.0;468720.0;70.0;85.0;61.0;24.0;15.0
4853;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidoost-Zuid-Holland (CR);2021;210480.0;151920.0;72.0;85.0;62.0;23.0;15.0
4854;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zeeuwsch-Vlaanderen (CR);2021;53200.0;35860.0;67.0;83.0;63.0;20.0;17.0
4855;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Overig Zeeland (CR);2021;169970.0;120880.0;71.0;81.0;58.0;23.0;19.0
4856;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;West-Noord-Brabant (CR);2021;371360.0;264310.0;71.0;84.0;60.0;24.0;16.0
4857;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Midden-Noord-Brabant (CR);2021;290490.0;212010.0;73.0;84.0;58.0;25.0;16.0
4858;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noordoost-Noord-Brabant (CR);2021;409920.0;300770.0;73.0;82.0;59.0;24.0;18.0
4859;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuidoost-Noord-Brabant (CR);2021;447310.0;323400.0;72.0;83.0;59.0;24.0;17.0
4860;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Noord-Limburg (CR);2021;168130.0;122360.0;73.0;85.0;61.0;25.0;15.0
4861;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Midden-Limburg (CR);2021;141530.0;98640.0;70.0;84.0;61.0;23.0;16.0
4862;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Zuid-Limburg (CR);2021;335370.0;217530.0;65.0;86.0;61.0;25.0;14.0
4863;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Flevoland (CR);2021;211010.0;152160.0;72.0;84.0;58.0;26.0;16.0
4864;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Aa en Hunze;2021;17470.0;11970.0;69.0;80.0;59.0;22.0;20.0
4865;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Aalsmeer;2021;18020.0;13950.0;77.0;82.0;59.0;23.0;18.0
4866;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Aalten;2021;17510.0;13050.0;75.0;84.0;62.0;22.0;16.0
4867;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Achtkarspelen;2021;19690.0;13510.0;69.0;82.0;57.0;25.0;18.0
4868;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Alblasserdam;2021;11870.0;8640.0;73.0;85.0;62.0;24.0;15.0
4869;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Albrandswaard;2021;14450.0;10710.0;74.0;86.0;65.0;20.0;14.0
4870;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Alkmaar;2021;63260.0;45150.0;71.0;84.0;60.0;24.0;16.0
4871;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Almelo;2021;38800.0;26200.0;68.0;87.0;60.0;27.0;13.0
4872;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Almere;2021;89670.0;64000.0;71.0;86.0;61.0;26.0;14.0
4873;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Alphen aan den Rijn;2021;65000.0;48400.0;74.0;84.0;62.0;23.0;16.0
4874;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Alphen-Chaam;2021;6550.0;4890.0;75.0;77.0;56.0;21.0;23.0
4875;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Altena;2021;38040.0;28270.0;74.0;79.0;57.0;23.0;21.0
4876;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Ameland;2021;2520.0;1900.0;75.0;73.0;49.0;24.0;27.0
4877;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Amersfoort;2021;86680.0;65680.0;76.0;85.0;61.0;25.0;15.0
4878;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Amstelveen;2021;33370.0;22970.0;69.0;80.0;55.0;25.0;20.0
4879;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Amsterdam;2021;291670.0;215290.0;74.0;77.0;49.0;28.0;23.0
4880;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Apeldoorn;2021;97600.0;69170.0;71.0;85.0;60.0;25.0;15.0
4881;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Arnhem;2021;81690.0;57660.0;71.0;85.0;57.0;28.0;15.0
4882;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Assen;2021;41840.0;29120.0;70.0;90.0;63.0;27.0;10.0
4883;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Asten;2021;11160.0;8240.0;74.0;79.0;55.0;24.0;21.0
4884;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Baarle-Nassau;2021;3610.0;2550.0;71.0;75.0;55.0;20.0;25.0
4885;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Baarn;2021;13650.0;9690.0;71.0;79.0;56.0;22.0;21.0
4886;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Barendrecht;2021;26010.0;18960.0;73.0;85.0;63.0;22.0;15.0
4887;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Barneveld;2021;38060.0;29750.0;78.0;78.0;54.0;24.0;22.0
4888;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Beek (L.);2021;10080.0;6890.0;68.0;85.0;62.0;23.0;15.0
4889;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Beekdaelen;2021;22790.0;15540.0;68.0;83.0;62.0;22.0;17.0
4890;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Beesel;2021;8360.0;5990.0;72.0;87.0;63.0;24.0;13.0
4891;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Berg en Dal;2021;22190.0;15510.0;70.0;83.0;59.0;23.0;17.0
4892;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bergeijk;2021;12440.0;9380.0;75.0;79.0;57.0;23.0;21.0
4893;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bergen (L.);2021;8450.0;6140.0;73.0;84.0;59.0;24.0;16.0
4894;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bergen (NH.);2021;17950.0;11760.0;66.0;72.0;51.0;21.0;28.0
4895;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bergen op Zoom;2021;36260.0;24760.0;68.0;86.0;62.0;24.0;14.0
4896;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Berkelland;2021;29770.0;21710.0;73.0;83.0;59.0;24.0;17.0
4897;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bernheze;2021;21130.0;15890.0;75.0;81.0;57.0;23.0;19.0
4898;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Best;2021;18550.0;13550.0;73.0;86.0;62.0;24.0;14.0
4899;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Beuningen;2021;17260.0;12720.0;74.0;84.0;62.0;23.0;16.0
4900;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Beverwijk;2021;22220.0;15840.0;71.0;87.0;63.0;24.0;13.0
4901;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;De Bilt;2021;24230.0;17160.0;71.0;78.0;57.0;21.0;22.0
4902;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bladel;2021;13630.0;10480.0;77.0;82.0;59.0;24.0;18.0
4903;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Blaricum;2021;6610.0;4450.0;67.0;71.0;52.0;19.0;29.0
4904;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bloemendaal;2021;12400.0;8320.0;67.0;70.0;50.0;20.0;30.0
4905;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bodegraven-Reeuwijk;2021;21970.0;16680.0;76.0;79.0;58.0;21.0;21.0
4906;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Boekel;2021;7370.0;5710.0;77.0;79.0;56.0;24.0;21.0
4907;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Borger-Odoorn;2021;17960.0;12030.0;67.0;81.0;57.0;24.0;19.0
4908;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Borne;2021;15120.0;11100.0;73.0;86.0;63.0;24.0;14.0
4909;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Borsele;2021;14980.0;11100.0;74.0;81.0;59.0;22.0;19.0
4910;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Boxtel;2021;20110.0;14490.0;72.0;83.0;60.0;23.0;17.0
4911;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Breda;2021;102260.0;74900.0;73.0;84.0;57.0;27.0;16.0
4912;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Brielle;2021;11030.0;7930.0;72.0;85.0;62.0;23.0;15.0
4913;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bronckhorst;2021;25160.0;18090.0;72.0;79.0;56.0;23.0;21.0
4914;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Brummen;2021;13380.0;9560.0;71.0;84.0;60.0;24.0;16.0
4915;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Brunssum;2021;15960.0;10260.0;64.0;89.0;64.0;24.0;11.0
4916;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bunnik;2021;9200.0;6910.0;75.0;81.0;60.0;22.0;19.0
4917;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Bunschoten;2021;14080.0;11040.0;78.0;81.0;61.0;20.0;19.0
4918;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Buren;2021;18650.0;13760.0;74.0;77.0;55.0;21.0;23.0
4919;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Capelle aan den IJssel;2021;30400.0;20550.0;68.0;87.0;63.0;24.0;13.0
4920;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Castricum;2021;22820.0;16390.0;72.0;81.0;58.0;23.0;19.0
4921;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Coevorden;2021;23740.0;16040.0;68.0;82.0;56.0;26.0;18.0
4922;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Cranendonck;2021;12690.0;9030.0;71.0;81.0;61.0;20.0;19.0
4923;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Culemborg;2021;16520.0;11960.0;72.0;85.0;62.0;23.0;15.0
4924;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dalfsen;2021;19820.0;15100.0;76.0;83.0;60.0;23.0;17.0
4925;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dantumadiel;2021;13100.0;8940.0;68.0;82.0;57.0;25.0;18.0
4926;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Delft;2021;50360.0;33400.0;66.0;87.0;57.0;30.0;13.0
4927;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Deurne;2021;21380.0;15680.0;73.0;81.0;58.0;23.0;19.0
4928;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Deventer;2021;57850.0;41440.0;72.0;86.0;59.0;27.0;14.0
4929;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Diemen;2021;11750.0;8510.0;72.0;83.0;56.0;27.0;17.0
4930;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dijk en Waard;2021;51540.0;37480.0;73.0;85.0;61.0;25.0;15.0
4931;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dinkelland;2021;18220.0;14160.0;78.0;82.0;59.0;24.0;18.0
4932;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Doesburg;2021;6600.0;4200.0;64.0;83.0;59.0;24.0;17.0
4933;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Doetinchem;2021;36720.0;25850.0;70.0;86.0;60.0;26.0;14.0
4934;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dongen;2021;16700.0;12280.0;74.0;86.0;62.0;23.0;14.0
4935;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dordrecht;2021;59940.0;41840.0;70.0;86.0;63.0;23.0;14.0
4936;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Drechterland;2021;13090.0;9560.0;73.0;79.0;57.0;22.0;21.0
4937;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Drimmelen;2021;18190.0;13190.0;73.0;82.0;60.0;22.0;18.0
4938;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Dronten;2021;25580.0;18780.0;73.0;83.0;57.0;26.0;17.0
4939;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederland;Druten;2021;12340.0;9080.0;74.0;85.0;62.0;23.0;15.0
