ID;GewassenEnSectoren;MechanischeBestrijding;Perioden;AantalBedrijvenMetToepassing_1;PercentageBedrijvenMetGebruik_2;GrootteOppervlakteMetToepassing_3;PercentageOppervlakteMetToepassing_4;OppervlakteMetToepassing_5;PercentageOppervlakteMetToepassing_6;Januari_7;Februari_8;Maart_9;April_10;Mei_11;Juni_12;Juli_13;Augustus_14;September_15;Oktober_16;November_17;December_18
991;Laan- en parkbomen;Handmatige onkruidbestrijding;2004;194.0;28.6;402.0;11.3;34.9;20.0;0.0;0.0;0.4;0.0;5.7;1.3;0.9;1.4;3.8;0.1;0.0;0.0
992;Laan- en parkbomen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
993;Laan- en parkbomen;Ov.niet-chem. onkruidbestrijding;1998;25.0;3.3;68.0;2.3;;;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
994;Laan- en parkbomen;Ov.niet-chem. onkruidbestrijding;2000;40.0;5.4;233.0;7.4;240.4;219.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;6.8;0.0;0.0;0.0
995;Laan- en parkbomen;Ov.niet-chem. onkruidbestrijding;2004;32.0;4.8;42.0;1.2;-81.9;-84.0;0.0;0.0;0.4;0.5;0.0;0.7;0.0;0.0;0.0;0.0;0.4;0.0
996;Laan- en parkbomen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
997;Laan- en parkbomen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
998;Laan- en parkbomen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
999;Laan- en parkbomen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1000;Laan- en parkbomen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1001;Laan- en parkbomen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1002;Laan- en parkbomen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1003;Laan- en parkbomen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1004;Laan- en parkbomen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1005;Laan- en parkbomen;Ov.niet-chem.plaagbestrijding;1998;25.0;3.3;39.0;1.3;;;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0
1006;Laan- en parkbomen;Ov.niet-chem.plaagbestrijding;2000;40.0;5.4;38.0;1.2;-2.0;-8.6;0.9;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1007;Laan- en parkbomen;Ov.niet-chem.plaagbestrijding;2004;86.0;12.7;215.0;6.0;465.4;402.6;0.0;0.0;0.0;0.1;3.6;4.6;2.0;0.9;0.6;0.0;0.0;0.0
1008;Vruchtbomen;Machinale onkruidbestrijding;1995;174.0;55.2;774.0;71.2;305.3;368.1;0.0;0.0;6.6;21.9;39.0;29.5;40.3;28.3;10.6;0.0;0.0;0.0
1009;Vruchtbomen;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1010;Vruchtbomen;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1011;Vruchtbomen;Machinale onkruidbestrijding;2004;152.0;58.8;526.0;45.9;0.0;0.0;0.0;0.0;0.0;17.6;31.3;29.1;17.8;20.0;7.0;0.0;0.0;0.0
1012;Vruchtbomen;Handmatige onkruidbestrijding;1995;65.0;20.7;159.0;14.7;414.3;510.6;0.0;0.0;3.6;4.4;6.7;3.6;0.0;0.0;0.0;0.0;0.0;0.0
1013;Vruchtbomen;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1014;Vruchtbomen;Handmatige onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1015;Vruchtbomen;Handmatige onkruidbestrijding;2004;38.0;14.7;48.0;4.2;0.0;0.0;0.0;0.4;0.0;1.9;1.1;3.8;1.9;1.9;0.4;0.4;0.4;0.0
1016;Vruchtbomen;Ov.niet-chem. onkruidbestrijding;1995;33.0;10.3;149.0;13.7;;;0.0;0.0;0.0;0.0;3.6;3.6;6.6;6.6;0.0;0.0;0.0;0.0
1017;Vruchtbomen;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1018;Vruchtbomen;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1019;Vruchtbomen;Ov.niet-chem. onkruidbestrijding;2004;53.0;20.6;182.0;15.9;0.0;0.0;0.0;0.0;1.9;1.4;7.0;15.5;5.6;3.4;0.7;0.4;0.4;0.0
1020;Vruchtbomen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1021;Vruchtbomen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1022;Vruchtbomen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1023;Vruchtbomen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1024;Vruchtbomen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1025;Vruchtbomen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1026;Vruchtbomen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1027;Vruchtbomen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1028;Vruchtbomen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1029;Vruchtbomen;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1030;Vruchtbomen;Ov.niet-chem.plaagbestrijding;2000;;;;;;;;;;;;;;;;;;
1031;Vruchtbomen;Ov.niet-chem.plaagbestrijding;2004;46.0;17.6;274.0;24.0;0.0;0.0;0.0;0.0;5.4;0.0;21.1;3.3;2.5;13.2;0.0;0.4;0.4;0.0
1032;Rozenstruiken open grond;Machinale onkruidbestrijding;1995;226.0;56.5;374.0;58.6;259.2;202.1;0.0;0.0;4.1;28.1;25.3;34.8;23.0;21.2;7.9;0.0;0.0;0.0
1033;Rozenstruiken open grond;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1034;Rozenstruiken open grond;Machinale onkruidbestrijding;2000;161.0;46.4;306.0;49.9;;;0.0;0.0;5.3;27.2;28.5;30.1;28.3;18.6;13.1;3.6;0.0;7.1
1035;Rozenstruiken open grond;Machinale onkruidbestrijding;2004;140.0;65.0;371.0;80.1;0.0;0.0;3.2;9.5;3.6;8.7;34.1;58.7;47.1;34.9;9.4;3.6;0.0;0.0
1036;Rozenstruiken open grond;Handmatige onkruidbestrijding;1995;130.0;32.6;197.0;30.8;222.2;170.4;0.0;0.5;0.0;3.1;9.2;18.3;7.2;18.2;4.5;0.0;0.0;0.8
1037;Rozenstruiken open grond;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1038;Rozenstruiken open grond;Handmatige onkruidbestrijding;2000;112.0;32.1;211.0;34.4;;;0.0;0.1;0.1;4.1;24.4;10.2;19.6;19.2;0.6;0.1;0.1;0.0
1039;Rozenstruiken open grond;Handmatige onkruidbestrijding;2004;97.0;45.0;200.0;43.3;0.0;0.0;0.0;0.0;6.3;0.3;14.7;11.4;18.1;37.3;13.3;3.9;0.0;3.6
1040;Rozenstruiken open grond;Ov.niet-chem. onkruidbestrijding;1995;69.0;17.4;190.0;29.7;159.8;118.7;0.0;0.0;3.5;7.0;22.7;18.7;6.3;2.7;0.0;0.0;0.0;0.0
1041;Rozenstruiken open grond;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1042;Rozenstruiken open grond;Ov.niet-chem. onkruidbestrijding;2000;74.0;21.4;207.0;33.9;;;0.0;0.0;0.0;16.0;8.9;19.6;0.0;0.0;0.0;7.1;0.0;8.9
1043;Rozenstruiken open grond;Ov.niet-chem. onkruidbestrijding;2004;65.0;30.0;265.0;57.2;0.0;0.0;0.0;0.0;9.1;27.8;23.5;35.5;15.0;0.0;7.9;6.3;7.9;0.0
1044;Rozenstruiken open grond;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1045;Rozenstruiken open grond;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1046;Rozenstruiken open grond;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1047;Rozenstruiken open grond;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1048;Rozenstruiken open grond;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1049;Rozenstruiken open grond;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1050;Rozenstruiken open grond;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1051;Rozenstruiken open grond;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1052;Rozenstruiken open grond;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1053;Rozenstruiken open grond;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1054;Rozenstruiken open grond;Ov.niet-chem.plaagbestrijding;2000;50.0;14.3;112.0;18.3;;;7.0;7.0;7.0;11.1;18.2;18.2;18.3;7.1;11.1;7.0;7.0;7.0
1055;Rozenstruiken open grond;Ov.niet-chem.plaagbestrijding;2004;65.0;30.0;90.0;19.5;0.0;0.0;0.0;0.0;0.3;1.1;7.9;10.8;5.5;10.3;1.0;0.0;1.5;0.0
1056;Sierconiferen;Machinale onkruidbestrijding;1995;1034.0;50.7;873.0;60.1;132.2;137.4;0.4;13.8;6.3;28.0;30.3;42.0;42.5;41.1;12.9;10.0;9.6;0.6
1057;Sierconiferen;Machinale onkruidbestrijding;1998;935.0;51.2;1303.0;71.5;49.3;19.0;21.4;4.3;5.9;12.2;19.6;17.8;29.4;12.8;16.9;7.4;0.9;1.1
1058;Sierconiferen;Machinale onkruidbestrijding;2000;866.0;47.3;1290.0;55.1;-1.0;-23.0;0.0;0.0;1.5;29.9;20.3;19.8;28.1;13.4;9.1;4.2;0.1;0.0
1059;Sierconiferen;Machinale onkruidbestrijding;2004;748.0;52.2;1543.0;56.5;19.6;2.5;0.0;0.8;2.4;19.6;42.2;29.7;28.1;36.6;27.3;8.0;4.0;0.9
1060;Sierconiferen;Handmatige onkruidbestrijding;1995;435.0;21.3;325.0;22.4;261.6;273.1;13.6;0.0;13.9;1.7;14.8;3.3;4.6;3.6;1.1;2.1;1.9;0.0
1061;Sierconiferen;Handmatige onkruidbestrijding;1998;595.0;32.6;481.0;26.4;48.1;17.9;0.1;0.0;0.0;0.5;5.7;8.0;7.6;8.1;7.2;3.2;5.1;2.2
1062;Sierconiferen;Handmatige onkruidbestrijding;2000;964.0;52.7;1337.0;57.1;177.8;116.2;0.4;8.3;8.7;14.4;25.1;40.5;39.0;43.3;40.2;32.8;13.1;12.5
1063;Sierconiferen;Handmatige onkruidbestrijding;2004;619.0;43.3;1684.0;61.6;26.0;8.0;0.0;4.4;1.7;22.9;17.5;16.2;39.6;24.2;15.0;13.9;0.4;5.8
1064;Sierconiferen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1065;Sierconiferen;Ov.niet-chem. onkruidbestrijding;1998;43.0;2.3;30.0;1.6;;;0.1;0.0;0.0;0.0;0.0;1.5;0.0;0.0;1.5;0.0;0.0;0.0
1066;Sierconiferen;Ov.niet-chem. onkruidbestrijding;2000;39.0;2.2;30.0;1.3;0.5;-20.7;0.0;0.0;0.0;0.0;0.7;0.6;0.0;0.0;0.0;0.0;0.0;0.0
1067;Sierconiferen;Ov.niet-chem. onkruidbestrijding;2004;64.0;4.5;300.0;11.0;900.1;744.8;0.0;0.0;0.0;4.0;4.0;4.0;6.1;6.1;0.0;0.0;0.0;7.0
1068;Sierconiferen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1069;Sierconiferen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1070;Sierconiferen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1071;Sierconiferen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1072;Sierconiferen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1073;Sierconiferen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1074;Sierconiferen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1075;Sierconiferen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1076;Sierconiferen;Ov.niet-chem.plaagbestrijding;1995;82.0;4.0;19.0;1.3;;;;;;;;;;;;;;
1077;Sierconiferen;Ov.niet-chem.plaagbestrijding;1998;64.0;3.5;135.0;7.4;611.8;471.0;0.5;0.0;1.2;5.7;5.7;5.7;0.0;0.0;0.0;0.0;0.0;0.0
1078;Sierconiferen;Ov.niet-chem.plaagbestrijding;2000;79.0;4.3;107.0;4.6;-20.9;-38.0;1.3;0.0;0.3;1.6;1.2;0.3;0.3;2.0;1.7;1.7;0.3;0.3
1079;Sierconiferen;Ov.niet-chem.plaagbestrijding;2004;64.0;4.5;415.0;15.2;287.6;230.0;0.0;0.0;0.0;0.0;5.4;11.2;15.2;5.4;5.4;5.4;5.4;5.4
1080;Vaste planten open grond;Machinale onkruidbestrijding;1995;730.0;64.5;533.0;75.7;;;0.0;0.0;0.0;37.2;24.6;37.8;30.5;42.4;6.5;2.3;0.0;0.0
1081;Vaste planten open grond;Machinale onkruidbestrijding;1998;688.0;55.6;610.0;64.3;14.4;-15.1;0.0;0.4;4.4;25.9;40.0;28.2;19.8;17.6;15.2;1.9;0.0;0.0
1082;Vaste planten open grond;Machinale onkruidbestrijding;2000;533.0;41.7;552.0;45.7;-9.4;-28.9;2.5;0.0;5.5;21.2;29.7;20.9;16.8;29.2;13.3;1.7;0.0;0.0
1083;Vaste planten open grond;Machinale onkruidbestrijding;2004;487.0;45.5;912.0;65.9;65.3;44.1;0.7;4.3;5.3;13.5;34.2;51.0;50.8;44.9;32.9;7.3;0.7;0.0
1084;Vaste planten open grond;Handmatige onkruidbestrijding;1995;547.0;48.4;438.0;62.1;;;0.0;0.0;21.5;7.5;15.5;10.4;13.4;1.4;3.6;10.1;0.0;0.0
1085;Vaste planten open grond;Handmatige onkruidbestrijding;1998;570.0;46.0;478.0;50.4;9.1;-18.8;0.3;0.6;12.0;8.9;12.2;36.3;40.3;14.6;16.3;0.7;3.5;0.0
1086;Vaste planten open grond;Handmatige onkruidbestrijding;2000;852.0;66.7;906.0;75.1;89.6;49.0;4.1;6.4;6.4;7.6;20.3;30.7;56.6;41.8;21.9;4.5;2.8;5.5
1087;Vaste planten open grond;Handmatige onkruidbestrijding;2004;566.0;53.0;554.0;40.0;-38.8;-46.7;1.2;3.4;9.6;14.7;16.3;18.6;19.6;18.9;11.3;8.0;3.6;1.0
1088;Vaste planten open grond;Ov.niet-chem. onkruidbestrijding;1995;73.0;6.5;80.0;11.3;;;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;Vaste planten open grond;Ov.niet-chem. onkruidbestrijding;1998;79.0;6.3;55.0;5.8;-31.1;-48.6;0.3;0.0;3.2;0.3;0.3;0.6;0.3;5.5;0.3;0.3;0.3;0.3
1090;Vaste planten open grond;Ov.niet-chem. onkruidbestrijding;2000;160.0;12.5;319.0;26.4;479.0;354.3;3.3;1.7;0.0;2.7;1.7;10.5;9.9;9.9;9.9;0.0;0.0;0.0
1091;Vaste planten open grond;Ov.niet-chem. onkruidbestrijding;2004;104.0;9.7;69.0;5.0;-78.4;-81.1;0.4;1.6;1.0;1.5;3.0;1.6;1.8;0.6;1.2;1.2;0.0;0.0
1092;Vaste planten open grond;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1093;Vaste planten open grond;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1094;Vaste planten open grond;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1095;Vaste planten open grond;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1096;Vaste planten open grond;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1097;Vaste planten open grond;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1098;Vaste planten open grond;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1099;Vaste planten open grond;Grondontsmetting door stomen;2004;8.0;0.7;9.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
1100;Vaste planten open grond;Ov.niet-chem.plaagbestrijding;1995;73.0;6.5;49.0;7.0;;;;;;;;;;;;;;
1101;Vaste planten open grond;Ov.niet-chem.plaagbestrijding;1998;79.0;6.3;113.0;11.9;130.9;70.5;0.0;0.0;2.9;0.0;0.3;9.0;2.9;0.0;2.9;0.0;0.0;0.0
1102;Vaste planten open grond;Ov.niet-chem.plaagbestrijding;2000;107.0;8.3;77.0;6.4;-31.9;-46.4;6.4;0.0;0.0;2.6;0.0;2.6;0.0;0.0;0.0;2.7;2.6;0.0
1103;Vaste planten open grond;Ov.niet-chem.plaagbestrijding;2004;160.0;14.9;491.0;35.4;537.6;453.9;0.5;0.8;0.0;7.5;22.9;26.4;26.1;25.8;22.0;20.1;0.3;0.3
1104;Hyacinten (bollen);Machinale onkruidbestrijding;1995;53.0;19.1;150.0;15.3;-4.5;-14.5;0.0;;;1.2;3.5;2.7;0.0;3.0;4.3;5.7;0.0;0.0
1105;Hyacinten (bollen);Machinale onkruidbestrijding;1998;37.0;13.8;317.0;26.8;111.6;75.2;0.0;0.0;0.0;0.0;5.7;0.0;0.0;21.1;0.0;0.0;0.0;0.0
1106;Hyacinten (bollen);Machinale onkruidbestrijding;2000;24.0;10.0;137.0;12.2;-56.8;-54.5;0.0;;;;0.0;0.0;2.7;9.5;3.6;0.0;0.0;0.0
1107;Hyacinten (bollen);Machinale onkruidbestrijding;2004;24.0;11.4;156.0;13.6;13.7;11.7;0.0;0.0;0.0;0.0;2.9;0.0;2.1;0.0;8.7;0.0;0.0;0.0
1108;Hyacinten (bollen);Handmatige onkruidbestrijding;1995;6.0;2.1;9.0;0.9;-85.5;-87.0;0.0;;;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
1109;Hyacinten (bollen);Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1110;Hyacinten (bollen);Handmatige onkruidbestrijding;2000;24.0;10.0;97.0;8.6;0.0;0.0;0.0;;;;5.9;5.4;0.0;0.0;0.0;0.0;0.0;0.0
1111;Hyacinten (bollen);Handmatige onkruidbestrijding;2004;6.0;2.9;345.0;30.2;255.6;250.9;0.0;0.0;0.0;0.0;30.2;30.2;0.0;0.0;0.0;0.0;0.0;0.0
1112;Hyacinten (bollen);Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1113;Hyacinten (bollen);Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1114;Hyacinten (bollen);Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1115;Hyacinten (bollen);Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1116;Hyacinten (bollen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1117;Hyacinten (bollen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1118;Hyacinten (bollen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1119;Hyacinten (bollen);Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1120;Hyacinten (bollen);Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1121;Hyacinten (bollen);Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1122;Hyacinten (bollen);Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1123;Hyacinten (bollen);Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1124;Hyacinten (bollen);Ov.niet-chem.plaagbestrijding;1995;18.0;6.4;47.0;4.8;;;;;;;;;;;;;;
1125;Hyacinten (bollen);Ov.niet-chem.plaagbestrijding;1998;19.0;6.9;68.0;5.8;45.6;20.4;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;1.9;3.9;0.0
1126;Hyacinten (bollen);Ov.niet-chem.plaagbestrijding;2000;16.0;6.7;80.0;7.1;16.9;22.8;0.0;;;;0.0;0.0;0.0;0.0;0.0;7.1;0.0;0.0
1127;Hyacinten (bollen);Ov.niet-chem.plaagbestrijding;2004;30.0;14.3;173.0;15.1;116.1;113.0;0.0;0.0;0.0;1.8;10.7;4.7;0.0;1.7;0.0;8.9;0.0;0.0
1128;Tulpen (bollen);Machinale onkruidbestrijding;1995;139.0;7.0;878.0;10.9;194.6;160.3;0.0;;;2.5;1.1;0.6;0.0;0.0;6.7;0.0;0.0;0.0
1129;Tulpen (bollen);Machinale onkruidbestrijding;1998;69.0;3.7;312.0;3.1;-64.5;-71.5;1.0;0.0;0.0;0.0;1.1;0.0;0.1;1.0;0.0;0.0;0.0;0.0
1130;Tulpen (bollen);Machinale onkruidbestrijding;2000;22.0;1.3;1.0;0.0;-99.7;-99.9;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1131;Tulpen (bollen);Machinale onkruidbestrijding;2004;44.0;3.1;103.0;0.9;10231.8;23338.7;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1132;Tulpen (bollen);Handmatige onkruidbestrijding;1995;35.0;1.8;47.0;0.6;-78.5;-81.0;0.0;;;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1133;Tulpen (bollen);Handmatige onkruidbestrijding;1998;104.0;5.5;371.0;3.7;688.5;514.5;0.3;0.0;0.0;0.0;1.2;2.2;0.0;0.0;0.0;0.0;0.0;0.0
1134;Tulpen (bollen);Handmatige onkruidbestrijding;2000;66.0;3.9;151.0;1.6;-59.3;-56.6;0.0;;;0.0;1.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1135;Tulpen (bollen);Handmatige onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1136;Tulpen (bollen);Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1137;Tulpen (bollen);Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1138;Tulpen (bollen);Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1139;Tulpen (bollen);Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1140;Tulpen (bollen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1141;Tulpen (bollen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1142;Tulpen (bollen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1143;Tulpen (bollen);Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1144;Tulpen (bollen);Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1145;Tulpen (bollen);Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1146;Tulpen (bollen);Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1147;Tulpen (bollen);Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1148;Tulpen (bollen);Ov.niet-chem.plaagbestrijding;1995;35.0;1.8;203.0;2.5;;;;;;;;;;;;;;
1149;Tulpen (bollen);Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1150;Tulpen (bollen);Ov.niet-chem.plaagbestrijding;2000;44.0;2.6;193.0;2.0;0.0;0.0;1.7;;;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1151;Tulpen (bollen);Ov.niet-chem.plaagbestrijding;2004;66.0;4.6;476.0;4.3;146.8;116.1;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.3;0.0;0.0
1152;Narcissen (bollen);Machinale onkruidbestrijding;1995;103.0;12.5;206.0;14.7;140.1;149.1;0.0;;;0.0;2.9;11.5;6.4;3.2;0.0;0.0;0.0;0.0
1153;Narcissen (bollen);Machinale onkruidbestrijding;1998;81.0;11.1;139.0;8.8;-32.4;-40.4;0.0;0.0;0.0;0.0;2.7;1.3;2.2;0.0;3.8;2.5;0.0;0.0
1154;Narcissen (bollen);Machinale onkruidbestrijding;2000;32.0;4.7;39.0;2.1;-72.0;-76.0;0.0;;;0.0;0.0;0.4;0.0;0.0;1.8;0.0;0.0;0.0
1155;Narcissen (bollen);Machinale onkruidbestrijding;2004;102.0;17.5;205.0;11.4;425.5;445.2;3.5;0.0;0.0;0.0;8.8;4.4;1.1;0.0;5.0;0.0;0.0;0.0
1156;Narcissen (bollen);Handmatige onkruidbestrijding;1995;41.0;5.0;29.0;2.1;51.7;57.8;0.0;;;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1157;Narcissen (bollen);Handmatige onkruidbestrijding;1998;30.0;4.2;19.0;1.2;-33.0;-41.8;0.0;0.0;0.0;0.0;0.1;1.1;0.0;0.0;0.0;0.0;0.0;0.0
1158;Narcissen (bollen);Handmatige onkruidbestrijding;2000;160.0;23.3;279.0;15.1;1335.6;1134.6;0.0;;;4.3;5.3;7.6;0.9;0.0;0.0;0.0;0.0;0.0
1159;Narcissen (bollen);Handmatige onkruidbestrijding;2004;29.0;5.0;82.0;4.6;-70.5;-69.6;0.0;0.0;0.0;0.0;0.0;4.3;0.3;0.0;0.0;0.0;0.0;0.0
1160;Narcissen (bollen);Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1161;Narcissen (bollen);Ov.niet-chem. onkruidbestrijding;1998;20.0;2.8;31.0;2.0;;;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1162;Narcissen (bollen);Ov.niet-chem. onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1163;Narcissen (bollen);Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1164;Narcissen (bollen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1165;Narcissen (bollen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1166;Narcissen (bollen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1167;Narcissen (bollen);Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1168;Narcissen (bollen);Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1169;Narcissen (bollen);Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1170;Narcissen (bollen);Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1171;Narcissen (bollen);Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1172;Narcissen (bollen);Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1173;Narcissen (bollen);Ov.niet-chem.plaagbestrijding;1998;10.0;1.4;3.0;0.2;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
1174;Narcissen (bollen);Ov.niet-chem.plaagbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1175;Narcissen (bollen);Ov.niet-chem.plaagbestrijding;2004;44.0;7.5;83.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2;0.4;0.0;0.0
1176;Irissen (bollen);Machinale onkruidbestrijding;1995;29.0;8.0;69.0;9.6;;;0.0;;;0.0;0.0;7.3;0.0;2.3;0.0;0.0;0.0;0.0
