ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;ZonderVertraging_2;TotaalMetVertraging_3;VertraagdBinnenGelijkNiveau_4;VertraagdNaarHogerNiveau_5;VertraagdNaarLagerNiveau_6;VertraagdNaarHogerEnLagerNiveau_7;VertraagdNiveauveranderingOnbekend_8;VertragingOnbekend_9;ZonderVertraging_10;TotaalMetVertraging_11;VertraagdBinnenGelijkNiveau_12;VertraagdNaarHogerNiveau_13;VertraagdNaarLagerNiveau_14;VertraagdNaarHogerEnLagerNiveau_15;VertraagdNiveauveranderingOnbekend_16;VertragingOnbekend_17
385;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;20802.0;18262.0;2539.0;1890.0;109.0;479.0;59.0;2.0;1.0;88.0;12.0;9.0;1.0;2.0;0.0;0.0;0.0
386;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;490.0;307.0;93.0;74.0;2.0;14.0;0.0;3.0;90.0;63.0;19.0;15.0;0.0;3.0;0.0;1.0;18.0
387;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;21292.0;15144.0;6060.0;3261.0;1737.0;715.0;342.0;5.0;88.0;71.0;28.0;15.0;8.0;3.0;2.0;0.0;0.0
388;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;10509.0;4778.0;5730.0;3011.0;1728.0;649.0;340.0;2.0;1.0;45.0;55.0;29.0;16.0;6.0;3.0;0.0;0.0
389;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;10783.0;10366.0;330.0;250.0;9.0;66.0;2.0;3.0;87.0;96.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0
390;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;21292.0;14276.0;6928.0;3638.0;2162.0;702.0;421.0;5.0;88.0;67.0;33.0;17.0;10.0;3.0;2.0;0.0;0.0
391;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;4152.0;257.0;3894.0;1625.0;1925.0;40.0;304.0;0.0;1.0;6.0;94.0;39.0;46.0;1.0;7.0;0.0;0.0
392;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;17140.0;14019.0;3034.0;2013.0;237.0;662.0;117.0;5.0;87.0;82.0;18.0;12.0;1.0;4.0;1.0;0.0;1.0
393;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;21292.0;14241.0;6963.0;3637.0;2194.0;701.0;426.0;5.0;88.0;67.0;33.0;17.0;10.0;3.0;2.0;0.0;0.0
394;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;731.0;;731.0;123.0;541.0;5.0;62.0;0.0;0.0;;100.0;17.0;74.0;1.0;8.0;0.0;0.0
395;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;20561.0;14241.0;6232.0;3514.0;1653.0;696.0;364.0;5.0;88.0;69.0;30.0;17.0;8.0;3.0;2.0;0.0;0.0
396;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;21292.0;14240.0;6964.0;3638.0;2194.0;701.0;426.0;5.0;88.0;67.0;33.0;17.0;10.0;3.0;2.0;0.0;0.0
397;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;81.0;;81.0;13.0;58.0;1.0;9.0;0.0;0.0;;100.0;16.0;72.0;1.0;11.0;0.0;0.0
398;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;21211.0;14240.0;6883.0;3625.0;2136.0;700.0;417.0;5.0;88.0;67.0;32.0;17.0;10.0;3.0;2.0;0.0;0.0
399;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;25017.0;24081.0;648.0;644.0;0.0;4.0;;;288.0;96.0;3.0;3.0;0.0;0.0;;;1.0
400;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;24747.0;24081.0;648.0;644.0;0.0;4.0;;;18.0;97.0;3.0;3.0;0.0;0.0;;;0.0
401;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;270.0;0.0;0.0;0.0;0.0;0.0;;;270.0;0.0;0.0;0.0;0.0;0.0;;;100.0
402;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;25017.0;22992.0;1763.0;1649.0;12.0;88.0;0.0;14.0;262.0;92.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0
403;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;24463.0;22810.0;1636.0;1523.0;12.0;87.0;0.0;14.0;17.0;93.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0
404;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;554.0;182.0;127.0;126.0;0.0;1.0;0.0;0.0;245.0;33.0;23.0;23.0;0.0;0.0;0.0;0.0;44.0
405;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;25017.0;21159.0;3607.0;2961.0;54.0;561.0;19.0;12.0;251.0;85.0;14.0;12.0;0.0;2.0;0.0;0.0;1.0
406;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;24213.0;20809.0;3389.0;2751.0;54.0;555.0;19.0;10.0;15.0;86.0;14.0;11.0;0.0;2.0;0.0;0.0;0.0
407;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;804.0;350.0;218.0;210.0;0.0;6.0;0.0;2.0;236.0;44.0;27.0;26.0;0.0;1.0;0.0;0.0;29.0
408;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;25017.0;17412.0;7361.0;4614.0;961.0;1297.0;476.0;13.0;244.0;70.0;29.0;18.0;4.0;5.0;2.0;0.0;1.0
409;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;16650.0;9823.0;6819.0;4136.0;960.0;1243.0;473.0;7.0;8.0;59.0;41.0;25.0;6.0;7.0;3.0;0.0;0.0
410;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;8367.0;7589.0;542.0;478.0;1.0;54.0;3.0;6.0;236.0;91.0;6.0;6.0;0.0;1.0;0.0;0.0;3.0
411;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;25017.0;15976.0;8797.0;5275.0;1347.0;1542.0;623.0;10.0;244.0;64.0;35.0;21.0;5.0;6.0;2.0;0.0;1.0
412;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;9602.0;3903.0;5696.0;3102.0;1223.0;841.0;530.0;0.0;3.0;41.0;59.0;32.0;13.0;9.0;6.0;0.0;0.0
413;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;15415.0;12073.0;3101.0;2173.0;124.0;701.0;93.0;10.0;241.0;78.0;20.0;14.0;1.0;5.0;1.0;0.0;2.0
414;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;25017.0;15772.0;9002.0;5349.0;1385.0;1611.0;646.0;11.0;243.0;63.0;36.0;21.0;6.0;6.0;3.0;0.0;1.0
415;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;1750.0;;1750.0;934.0;485.0;149.0;181.0;1.0;0.0;;100.0;53.0;28.0;9.0;10.0;0.0;0.0
416;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;23267.0;15772.0;7252.0;4415.0;900.0;1462.0;465.0;10.0;243.0;68.0;31.0;19.0;4.0;6.0;2.0;0.0;1.0
417;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;25017.0;15772.0;9002.0;5344.0;1386.0;1614.0;647.0;11.0;243.0;63.0;36.0;21.0;6.0;6.0;3.0;0.0;1.0
418;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;146.0;;146.0;56.0;53.0;10.0;27.0;0.0;0.0;;100.0;38.0;36.0;7.0;18.0;0.0;0.0
419;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;24871.0;15772.0;8856.0;5288.0;1333.0;1604.0;620.0;11.0;243.0;63.0;36.0;21.0;5.0;6.0;2.0;0.0;1.0
420;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;70421.0;69187.0;941.0;866.0;10.0;65.0;;;293.0;98.0;1.0;1.0;0.0;0.0;;;0.0
421;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;70128.0;69187.0;941.0;866.0;10.0;65.0;;;0.0;99.0;1.0;1.0;0.0;0.0;;;0.0
422;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;293.0;0.0;0.0;0.0;0.0;0.0;;;293.0;0.0;0.0;0.0;0.0;0.0;;;100.0
423;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;70421.0;66217.0;3963.0;3278.0;25.0;627.0;17.0;16.0;241.0;94.0;6.0;5.0;0.0;1.0;0.0;0.0;0.0
424;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;69788.0;65861.0;3927.0;3243.0;25.0;626.0;17.0;16.0;0.0;94.0;6.0;5.0;0.0;1.0;0.0;0.0;0.0
425;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;633.0;356.0;36.0;35.0;0.0;1.0;0.0;0.0;241.0;56.0;6.0;6.0;0.0;0.0;0.0;0.0;38.0
426;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;70421.0;62237.0;7966.0;5662.0;44.0;2177.0;72.0;11.0;218.0;88.0;11.0;8.0;0.0;3.0;0.0;0.0;0.0
427;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;69278.0;61506.0;7772.0;5529.0;44.0;2122.0;69.0;8.0;0.0;89.0;11.0;8.0;0.0;3.0;0.0;0.0;0.0
428;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1143.0;731.0;194.0;133.0;0.0;55.0;3.0;3.0;218.0;64.0;17.0;12.0;0.0;5.0;0.0;0.0;19.0
429;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;70421.0;53822.0;16394.0;10088.0;191.0;4845.0;1259.0;11.0;205.0;76.0;23.0;14.0;0.0;7.0;2.0;0.0;0.0
430;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;62324.0;46635.0;15689.0;9662.0;187.0;4585.0;1248.0;7.0;0.0;75.0;25.0;16.0;0.0;7.0;2.0;0.0;0.0
431;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;8097.0;7187.0;705.0;426.0;4.0;260.0;11.0;4.0;205.0;89.0;9.0;5.0;0.0;3.0;0.0;0.0;3.0
432;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;70421.0;48090.0;22133.0;12873.0;1353.0;6096.0;1801.0;10.0;198.0;68.0;31.0;18.0;2.0;9.0;3.0;0.0;0.0
433;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;42992.0;24902.0;18090.0;11235.0;1326.0;3945.0;1578.0;6.0;0.0;58.0;42.0;26.0;3.0;9.0;4.0;0.0;0.0
434;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;27429.0;23188.0;4043.0;1638.0;27.0;2151.0;223.0;4.0;198.0;85.0;15.0;6.0;0.0;8.0;1.0;0.0;1.0
435;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;70421.0;46931.0;23293.0;13526.0;1481.0;6402.0;1878.0;6.0;197.0;67.0;33.0;19.0;2.0;9.0;3.0;0.0;0.0
436;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;8104.0;;8104.0;5568.0;1223.0;697.0;615.0;1.0;0.0;;100.0;69.0;15.0;9.0;8.0;0.0;0.0
437;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;62317.0;46931.0;15189.0;7958.0;258.0;5705.0;1263.0;5.0;197.0;75.0;24.0;13.0;0.0;9.0;2.0;0.0;0.0
438;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;70421.0;46928.0;23296.0;13502.0;1483.0;6423.0;1883.0;5.0;197.0;67.0;33.0;19.0;2.0;9.0;3.0;0.0;0.0
439;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;575.0;;575.0;316.0;114.0;53.0;92.0;0.0;0.0;;100.0;55.0;20.0;9.0;16.0;0.0;0.0
440;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;69846.0;46928.0;22721.0;13186.0;1369.0;6370.0;1791.0;5.0;197.0;67.0;33.0;19.0;2.0;9.0;3.0;0.0;0.0
441;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;1 jaar na startjaar;Totaal;5656.0;5501.0;82.0;58.0;10.0;14.0;;;73.0;97.0;1.0;1.0;0.0;0.0;;;1.0
442;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;5583.0;5501.0;82.0;58.0;10.0;14.0;;;0.0;99.0;1.0;1.0;0.0;0.0;;;0.0
443;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;73.0;0.0;0.0;0.0;0.0;0.0;;;73.0;0.0;0.0;0.0;0.0;0.0;;;100.0
444;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;2 jaar na startjaar;Totaal;5656.0;5221.0;373.0;249.0;21.0;95.0;5.0;3.0;62.0;92.0;7.0;4.0;0.0;2.0;0.0;0.0;1.0
445;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;5538.0;5168.0;370.0;246.0;21.0;95.0;5.0;3.0;0.0;93.0;7.0;4.0;0.0;2.0;0.0;0.0;0.0
446;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;118.0;53.0;3.0;3.0;0.0;0.0;0.0;0.0;62.0;45.0;3.0;3.0;0.0;0.0;0.0;0.0;53.0
447;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;3 jaar na startjaar;Totaal;5656.0;4732.0;870.0;537.0;24.0;282.0;24.0;3.0;54.0;84.0;15.0;9.0;0.0;5.0;0.0;0.0;1.0
448;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;5454.0;4611.0;843.0;525.0;24.0;269.0;23.0;2.0;0.0;85.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0
449;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;202.0;121.0;27.0;12.0;0.0;13.0;1.0;1.0;54.0;60.0;13.0;6.0;0.0;6.0;0.0;0.0;27.0
450;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;4 jaar na startjaar;Totaal;5656.0;3995.0;1612.0;976.0;56.0;401.0;175.0;4.0;49.0;71.0;29.0;17.0;1.0;7.0;3.0;0.0;1.0
451;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;4432.0;2922.0;1510.0;920.0;54.0;361.0;173.0;2.0;0.0;66.0;34.0;21.0;1.0;8.0;4.0;0.0;0.0
452;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1224.0;1073.0;102.0;56.0;2.0;40.0;2.0;2.0;49.0;88.0;8.0;5.0;0.0;3.0;0.0;0.0;4.0
453;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;5 jaar na startjaar;Totaal;5656.0;3429.0;2178.0;1216.0;326.0;385.0;249.0;2.0;49.0;61.0;39.0;21.0;6.0;7.0;4.0;0.0;1.0
454;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1982.0;415.0;1567.0;995.0;322.0;34.0;216.0;0.0;0.0;21.0;79.0;50.0;16.0;2.0;11.0;0.0;0.0
455;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;3674.0;3014.0;611.0;221.0;4.0;351.0;33.0;2.0;49.0;82.0;17.0;6.0;0.0;10.0;1.0;0.0;1.0
456;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;6 jaar na startjaar;Totaal;5656.0;3391.0;2216.0;1204.0;360.0;385.0;265.0;2.0;49.0;60.0;39.0;21.0;6.0;7.0;5.0;0.0;1.0
457;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;486.0;;486.0;99.0;325.0;6.0;56.0;0.0;0.0;;100.0;20.0;67.0;1.0;12.0;0.0;0.0
458;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;5170.0;3391.0;1730.0;1105.0;35.0;379.0;209.0;2.0;49.0;66.0;33.0;21.0;1.0;7.0;4.0;0.0;1.0
459;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;7 jaar na startjaar;Totaal;5656.0;3391.0;2216.0;1203.0;360.0;386.0;265.0;2.0;49.0;60.0;39.0;21.0;6.0;7.0;5.0;0.0;1.0
460;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;48.0;;48.0;9.0;31.0;2.0;6.0;0.0;0.0;;100.0;19.0;65.0;4.0;13.0;0.0;0.0
461;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;5608.0;3391.0;2168.0;1194.0;329.0;384.0;259.0;2.0;49.0;60.0;39.0;21.0;6.0;7.0;5.0;0.0;1.0
462;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;1 jaar na startjaar;Totaal;43157.0;42443.0;560.0;527.0;0.0;33.0;;;154.0;98.0;1.0;1.0;0.0;0.0;;;0.0
463;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;43003.0;42443.0;560.0;527.0;0.0;33.0;;;0.0;99.0;1.0;1.0;0.0;0.0;;;0.0
464;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;154.0;0.0;0.0;0.0;0.0;0.0;;;154.0;0.0;0.0;0.0;0.0;0.0;;;100.0
465;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;2 jaar na startjaar;Totaal;43157.0;40718.0;2312.0;1983.0;4.0;312.0;8.0;5.0;127.0;94.0;5.0;5.0;0.0;1.0;0.0;0.0;0.0
466;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;42789.0;40500.0;2289.0;1961.0;4.0;311.0;8.0;5.0;0.0;95.0;5.0;5.0;0.0;1.0;0.0;0.0;0.0
467;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;368.0;218.0;23.0;22.0;0.0;1.0;0.0;0.0;127.0;59.0;6.0;6.0;0.0;0.0;0.0;0.0;35.0
468;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;3 jaar na startjaar;Totaal;43157.0;38266.0;4775.0;3471.0;20.0;1246.0;31.0;7.0;116.0;89.0;11.0;8.0;0.0;3.0;0.0;0.0;0.0
469;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;42470.0;37808.0;4662.0;3387.0;20.0;1220.0;30.0;5.0;0.0;89.0;11.0;8.0;0.0;3.0;0.0;0.0;0.0
470;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;687.0;458.0;113.0;84.0;0.0;26.0;1.0;2.0;116.0;67.0;16.0;12.0;0.0;4.0;0.0;0.0;17.0
471;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;4 jaar na startjaar;Totaal;43157.0;32435.0;10610.0;6624.0;135.0;2831.0;1014.0;6.0;112.0;75.0;25.0;15.0;0.0;7.0;2.0;0.0;0.0
472;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;36916.0;26764.0;10152.0;6337.0;133.0;2669.0;1009.0;4.0;0.0;72.0;28.0;17.0;0.0;7.0;3.0;0.0;0.0
473;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;6241.0;5671.0;458.0;287.0;2.0;162.0;5.0;2.0;112.0;91.0;7.0;5.0;0.0;3.0;0.0;0.0;2.0
474;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;5 jaar na startjaar;Totaal;43157.0;28896.0;14154.0;8290.0;1027.0;3510.0;1321.0;6.0;107.0;67.0;33.0;19.0;2.0;8.0;3.0;0.0;0.0
475;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;22300.0;11005.0;11295.0;7099.0;1004.0;2044.0;1144.0;4.0;0.0;49.0;51.0;32.0;5.0;9.0;5.0;0.0;0.0
476;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;20857.0;17891.0;2859.0;1191.0;23.0;1466.0;177.0;2.0;107.0;86.0;14.0;6.0;0.0;7.0;1.0;0.0;1.0
477;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;6 jaar na startjaar;Totaal;43157.0;28288.0;14763.0;8621.0;1121.0;3670.0;1347.0;4.0;106.0;66.0;34.0;20.0;3.0;9.0;3.0;0.0;0.0
478;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;4008.0;;4008.0;2413.0;898.0;311.0;385.0;1.0;0.0;;100.0;60.0;22.0;8.0;10.0;0.0;0.0
479;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;39149.0;28288.0;10755.0;6208.0;223.0;3359.0;962.0;3.0;106.0;72.0;27.0;16.0;1.0;9.0;2.0;0.0;0.0
