ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
1888;O Openbaar bestuur en overheidsdiensten;2022 2e kwartaal;9974.0;9848.0;7308.0;7161.0;2666.0;2687.0;10030.0;6.2;5.2;5.6;19.9;14.6;20.0;50.2;36.8;50.5;4.6;3.6;4.0;6.1;5.1;5.5;502;199;1.5;0.1;568;315;253;2.6;0.9;4.7
1889;O Openbaar bestuur en overheidsdiensten;2022 3e kwartaal;9609.0;10473.0;6994.0;7724.0;2615.0;2749.0;9649.0;8.7;8.7;8.8;19.1;13.9;19.1;50.5;36.8;50.7;6.3;6.3;6.4;5.6;5.6;5.7;504;190;2.3;2.9;563;311;252;2.6;0.9;4.7
1890;O Openbaar bestuur en overheidsdiensten;2022 4e kwartaal;12401.0;10717.0;9398.0;7899.0;3003.0;2818.0;12664.0;10.7;10.1;12.7;24.1;18.3;24.7;57.8;43.8;59.0;7.2;6.6;9.2;11.1;10.4;13.1;514;215;3.3;-0.3;577;319;258;3.2;1.6;5.2
1891;O Openbaar bestuur en overheidsdiensten;2022;41069.0;;30168.0;;10901.0;;41442.0;8.5;7.8;9.0;81.3;59.7;82.0;50.1;36.8;50.5;6.0;5.3;6.4;7.3;6.5;7.7;505;820;2.4;1.2;568;314;253;2.8;1.2;4.8
1892;O Openbaar bestuur en overheidsdiensten;2023 1e kwartaal;9770.0;10694.0;7032.0;7946.0;2738.0;2748.0;9779.0;7.5;8.7;7.5;18.8;13.5;18.8;42.8;30.8;42.9;3.6;4.7;3.5;2.2;3.3;2.2;521;228;3.8;5.2;583;320;262;3.5;2.2;5.1
1893;O Openbaar bestuur en overheidsdiensten;2023 2e kwartaal;11154.0;11008.0;8338.0;8173.0;2816.0;2835.0;11248.0;11.8;14.1;12.1;21.1;15.8;21.3;54.0;40.4;54.4;6.3;8.5;6.6;7.5;9.7;7.8;528;207;5.2;4.0;590;323;267;4.0;2.7;5.7
1894;O Openbaar bestuur en overheidsdiensten;2023 3e kwartaal;10247.0;11196.0;7559.0;8348.0;2688.0;2848.0;10268.0;6.6;8.1;6.4;19.4;14.3;19.4;52.3;38.6;52.4;1.7;3.0;1.4;3.5;4.8;3.2;529;196;4.9;3.1;589;321;268;4.5;3.1;6.2
1895;O Openbaar bestuur en overheidsdiensten;2023 4e kwartaal;13269.0;11490.0;10165.0;8569.0;3104.0;2921.0;13560.0;7.0;8.2;7.1;24.6;18.9;25.2;60.1;46.1;61.5;1.9;3.0;2.0;4.1;5.2;4.1;539;221;5.0;2.8;603;329;275;4.6;3.1;6.5
1896;O Openbaar bestuur en overheidsdiensten;2023;44440.0;;33094.0;;11346.0;;44855.0;8.2;9.7;8.2;84.0;62.5;84.7;52.2;38.9;52.7;3.3;4.8;3.4;4.2;5.7;4.3;529;851;4.7;3.8;591;323;268;4.2;2.8;5.9
1897;O Openbaar bestuur en overheidsdiensten;2024 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;546;237;4.9;3.8;610;331;279;4.7;3.2;6.6
1898;P Onderwijs;1995 1e kwartaal;2718.0;2867.0;2163.0;2365.0;555.0;502.0;2717.0;;;;8.7;6.9;8.7;21.2;16.9;21.2;;;;;;;312;128;;;415;197;218;;;
1899;P Onderwijs;1995 2e kwartaal;3284.0;2884.0;2743.0;2368.0;541.0;516.0;3282.0;;;;10.3;8.6;10.3;27.8;23.2;27.7;;;;;;;318;118;;;422;200;222;;;
1900;P Onderwijs;1995 3e kwartaal;2729.0;2912.0;2215.0;2379.0;514.0;533.0;2729.0;;;;8.6;7.0;8.6;22.7;18.4;22.7;;;;;;;316;120;;;419;199;220;;;
1901;P Onderwijs;1995 4e kwartaal;2884.0;2956.0;2386.0;2396.0;498.0;560.0;2882.0;;;;9.1;7.5;9.0;21.9;18.1;21.9;;;;;;;319;132;;;423;200;222;;;
1902;P Onderwijs;1995;11615.0;;9507.0;;2108.0;;11610.0;;;;36.7;30.1;36.7;23.3;19.1;23.3;;;;;;;316;498;;;420;199;221;;;
1903;P Onderwijs;1996 1e kwartaal;2806.0;2960.0;2191.0;2397.0;615.0;563.0;2800.0;3.2;1.3;3.0;8.8;6.9;8.8;21.6;16.8;21.5;0.9;-1.0;0.8;1.7;-0.2;1.5;320;130;2.3;1.5;422;200;222;1.7;1.6;1.9
1904;P Onderwijs;1996 2e kwartaal;3370.0;2957.0;2770.0;2388.0;600.0;569.0;3363.0;2.6;1.0;2.5;10.4;8.5;10.4;28.1;23.1;28.1;0.6;-1.0;0.4;1.3;-0.3;1.1;324;120;2.0;1.3;428;203;226;1.5;1.4;1.6
1905;P Onderwijs;1996 3e kwartaal;2803.0;2991.0;2236.0;2402.0;567.0;589.0;2796.0;2.7;0.9;2.4;8.7;6.9;8.7;23.0;18.3;22.9;0.7;-1.1;0.4;1.4;-0.4;1.1;322;122;2.0;1.3;425;201;224;1.5;1.4;1.6
1906;P Onderwijs;1996 4e kwartaal;2947.0;3025.0;2401.0;2415.0;546.0;610.0;2940.0;2.2;0.6;2.0;9.1;7.4;9.1;22.2;18.0;22.1;0.4;-1.1;0.2;1.1;-0.4;0.9;324;133;1.8;1.1;428;203;226;1.3;1.1;1.4
1907;P Onderwijs;1996;11926.0;;9598.0;;2328.0;;11899.0;2.7;1.0;2.5;37.0;29.8;36.9;23.6;19.0;23.6;0.6;-1.1;0.4;1.3;-0.4;1.2;323;505;2.0;1.3;426;202;224;1.5;1.3;1.6
1908;P Onderwijs;1997 1e kwartaal;2896.0;3055.0;2314.0;2532.0;582.0;523.0;2887.0;3.2;5.6;3.1;8.9;7.1;8.9;22.4;17.9;22.4;1.3;3.7;1.2;4.0;6.4;3.9;325;129;1.8;-0.7;426;203;223;1.0;1.5;0.6
1909;P Onderwijs;1997 2e kwartaal;3519.0;3084.0;2962.0;2548.0;557.0;536.0;3509.0;4.4;6.9;4.3;10.7;9.0;10.7;27.7;23.3;27.6;3.5;5.9;3.4;-1.4;0.9;-1.5;327;127;0.9;5.9;429;204;225;0.1;0.6;-0.3
1910;P Onderwijs;1997 3e kwartaal;2917.0;3111.0;2377.0;2555.0;540.0;557.0;2908.0;4.1;6.3;4.0;9.0;7.3;8.9;23.6;19.3;23.6;2.8;5.1;2.8;2.8;5.0;2.8;326;123;1.2;1.2;427;203;224;0.4;0.9;-0.1
1911;P Onderwijs;1997 4e kwartaal;3064.0;3149.0;2542.0;2564.0;522.0;585.0;3052.0;4.0;5.9;3.8;9.3;7.7;9.3;23.2;19.3;23.1;2.3;4.2;2.1;4.7;6.7;4.6;330;132;1.6;-0.7;432;205;226;0.8;1.3;0.4
1912;P Onderwijs;1997;12396.0;;10195.0;;2201.0;;12356.0;3.9;6.2;3.8;37.9;31.2;37.8;24.2;19.9;24.2;2.5;4.8;2.4;2.6;4.8;2.5;327;511;1.4;1.3;428;204;225;0.6;1.1;0.1
1913;P Onderwijs;1998 1e kwartaal;3053.0;3224.0;2356.0;2577.0;697.0;647.0;3040.0;5.4;1.8;5.3;9.2;7.1;9.1;22.7;17.5;22.6;3.1;-0.5;2.9;1.2;-2.3;1.0;333;135;2.3;4.2;432;205;227;1.3;0.9;1.6
1914;P Onderwijs;1998 2e kwartaal;3722.0;3258.0;3010.0;2582.0;712.0;675.0;3708.0;5.8;1.6;5.7;11.1;9.0;11.0;29.2;23.6;29.1;3.0;-1.0;2.9;5.5;1.3;5.4;336;127;2.7;0.3;436;207;229;1.7;1.3;2.0
1915;P Onderwijs;1998 3e kwartaal;3086.0;3289.0;2416.0;2598.0;670.0;691.0;3072.0;5.8;1.6;5.6;9.2;7.2;9.2;24.5;19.2;24.4;2.9;-1.1;2.8;3.5;-0.6;3.3;335;126;2.8;2.2;434;206;228;1.8;1.4;2.1
1916;P Onderwijs;1998 4e kwartaal;3232.0;3322.0;2579.0;2607.0;653.0;715.0;3219.0;5.5;1.5;5.5;9.5;7.6;9.5;24.1;19.2;24.0;2.3;-1.6;2.3;3.7;-0.3;3.6;340;134;3.1;1.8;441;209;232;2.1;1.7;2.4
1917;P Onderwijs;1998;13093.0;;10361.0;;2732.0;;13039.0;5.6;1.6;5.5;39.0;30.8;38.8;25.1;19.8;25.0;2.8;-1.1;2.7;3.4;-0.5;3.3;336;522;2.7;2.1;436;207;229;1.7;1.3;2.0
1918;P Onderwijs;1999 1e kwartaal;3190.0;3376.0;2471.0;2703.0;719.0;673.0;3177.0;4.5;4.9;4.5;9.5;7.3;9.4;23.7;18.4;23.6;3.0;3.4;3.1;4.4;4.8;4.4;338;135;1.4;0.1;435;199;236;0.9;-2.5;3.9
1919;P Onderwijs;1999 2e kwartaal;3908.0;3417.0;3188.0;2730.0;720.0;687.0;3895.0;5.0;5.9;5.0;11.4;9.3;11.4;30.2;24.7;30.1;3.2;4.1;3.2;3.5;4.4;3.5;342;129;1.8;1.5;441;202;239;1.2;-2.2;4.3
1920;P Onderwijs;1999 3e kwartaal;3245.0;3457.0;2558.0;2752.0;687.0;704.0;3231.0;5.2;5.9;5.2;9.5;7.5;9.5;25.5;20.1;25.3;3.3;4.0;3.3;4.0;4.7;4.0;341;127;1.8;1.1;440;201;238;1.3;-2.2;4.3
1921;P Onderwijs;1999 4e kwartaal;3396.0;3484.0;2733.0;2763.0;663.0;721.0;3385.0;5.1;6.0;5.2;9.8;7.9;9.8;24.2;19.5;24.2;3.2;4.1;3.3;0.8;1.6;0.9;346;140;1.8;4.3;446;204;242;1.2;-2.2;4.3
1922;P Onderwijs;1999;13739.0;;10950.0;;2789.0;;13688.0;4.9;5.7;5.0;40.2;32.1;40.1;25.9;20.6;25.8;3.2;3.9;3.2;3.1;3.9;3.2;342;531;1.7;1.7;441;202;239;1.1;-2.3;4.2
1923;P Onderwijs;2000 1e kwartaal;3308.0;3513.0;2570.0;2812.0;738.0;701.0;3293.0;3.7;4.0;3.6;9.6;7.5;9.6;23.4;18.2;23.3;1.7;2.0;1.6;-1.1;-0.8;-1.2;344;141;2.0;4.9;445;203;242;2.3;2.0;2.5
1924;P Onderwijs;2000 2e kwartaal;4076.0;3563.0;3323.0;2848.0;753.0;715.0;4060.0;4.3;4.2;4.2;11.7;9.6;11.7;30.7;25.0;30.6;2.6;2.5;2.5;1.5;1.5;1.5;348;133;1.7;2.7;450;206;244;1.9;1.7;2.1
1925;P Onderwijs;2000 3e kwartaal;3393.0;3616.0;2676.0;2881.0;717.0;735.0;3378.0;4.6;4.6;4.5;9.8;7.7;9.7;26.7;21.1;26.6;2.7;2.8;2.7;5.0;5.1;5.0;347;127;1.8;-0.4;449;205;244;2.0;1.8;2.2
1926;P Onderwijs;2000 4e kwartaal;3562.0;3639.0;2883.0;2903.0;679.0;736.0;3548.0;4.9;5.5;4.8;10.1;8.2;10.1;26.1;21.1;26.0;2.8;3.4;2.7;7.6;8.2;7.5;353;137;2.0;-2.5;456;208;248;2.3;2.0;2.5
1927;P Onderwijs;2000;14339.0;;11452.0;;2887.0;;14279.0;4.4;4.6;4.3;41.2;32.9;41.0;26.7;21.3;26.6;2.5;2.7;2.4;3.2;3.4;3.1;348;537;1.9;1.1;450;206;244;2.1;1.9;2.3
1928;P Onderwijs;2001 1e kwartaal;3485.0;3716.0;2694.0;2957.0;791.0;759.0;3466.0;5.4;4.8;5.3;9.9;7.7;9.9;24.3;18.8;24.2;3.5;2.9;3.4;3.9;3.4;3.8;351;143;1.8;1.4;454;205;249;1.9;0.9;2.8
1929;P Onderwijs;2001 2e kwartaal;4300.0;3757.0;3480.0;2985.0;820.0;771.0;4281.0;5.5;4.7;5.4;12.1;9.8;12.0;32.4;26.2;32.2;3.0;2.3;3.0;5.4;4.6;5.4;356;133;2.4;0.1;461;207;254;2.5;0.9;3.9
1930;P Onderwijs;2001 3e kwartaal;3581.0;3827.0;2806.0;3027.0;775.0;800.0;3564.0;5.5;4.9;5.5;10.1;7.9;10.0;26.9;21.1;26.8;3.2;2.5;3.1;0.7;0.0;0.7;355;133;2.3;4.8;461;207;255;2.8;0.7;4.5
1931;P Onderwijs;2001 4e kwartaal;3741.0;3795.0;3010.0;3008.0;731.0;786.0;3724.0;5.0;4.4;5.0;10.4;8.4;10.3;26.1;21.0;26.0;2.8;2.2;2.7;0.2;-0.4;0.1;360;143;2.2;4.8;469;209;260;2.8;0.2;4.9
1932;P Onderwijs;2001;15107.0;;11990.0;;3117.0;;15035.0;5.4;4.7;5.3;42.5;33.7;42.3;27.4;21.7;27.2;3.1;2.5;3.1;2.5;1.9;2.5;356;552;2.2;2.8;461;207;254;2.5;0.7;4.1
1933;P Onderwijs;2002 1e kwartaal;3699.0;3966.0;2809.0;3100.0;890.0;866.0;3678.0;6.1;4.3;6.1;10.2;7.7;10.1;25.2;19.1;25.0;2.6;0.8;2.6;3.4;1.6;3.4;363;147;3.4;2.6;472;208;264;4.0;1.2;6.3
1934;P Onderwijs;2002 2e kwartaal;4588.0;4003.0;3660.0;3140.0;928.0;862.0;4564.0;6.7;5.2;6.6;12.5;10.0;12.5;33.4;26.7;33.2;3.8;2.3;3.7;3.2;1.8;3.2;366;137;2.8;3.3;478;209;269;3.7;0.9;6.0
1935;P Onderwijs;2002 3e kwartaal;3821.0;4101.0;2979.0;3223.0;842.0;878.0;3798.0;6.7;6.2;6.6;10.4;8.1;10.3;27.1;21.2;27.0;3.2;2.7;3.1;0.9;0.3;0.7;367;141;3.4;5.8;479;209;270;3.8;1.0;6.0
1936;P Onderwijs;2002 4e kwartaal;4139.0;4166.0;3302.0;3272.0;837.0;894.0;4116.0;10.6;9.7;10.5;11.1;8.8;11.0;27.6;22.0;27.4;6.8;5.9;6.7;5.5;4.6;5.4;373;150;3.6;4.9;488;211;277;4.1;1.2;6.4
1937;P Onderwijs;2002;16247.0;;12750.0;;3497.0;;16156.0;7.6;6.3;7.5;44.2;34.7;44.0;28.2;22.2;28.1;4.1;2.9;4.0;3.3;2.1;3.2;367;575;3.3;4.2;479;209;270;3.9;1.1;6.2
1938;P Onderwijs;2003 1e kwartaal;3899.0;4205.0;2956.0;3287.0;943.0;918.0;3874.0;5.4;5.2;5.3;10.3;7.8;10.2;25.1;19.0;24.9;0.9;0.7;0.8;-0.5;-0.7;-0.6;379;156;4.5;5.9;495;219;276;4.9;5.3;4.6
1939;P Onderwijs;2003 2e kwartaal;4872.0;4242.0;3853.0;3299.0;1019.0;944.0;4848.0;6.2;5.3;6.2;12.8;10.1;12.7;33.9;26.8;33.7;2.2;1.3;2.2;1.4;0.6;1.5;380;144;3.9;4.7;499;219;279;4.3;4.9;3.8
1940;P Onderwijs;2003 3e kwartaal;3955.0;4268.0;3043.0;3309.0;912.0;959.0;3931.0;3.5;2.1;3.5;10.6;8.1;10.5;27.2;20.9;27.0;1.5;0.2;1.5;0.2;-1.1;0.2;374;145;1.9;3.3;491;215;276;2.5;2.9;2.2
1941;P Onderwijs;2003 4e kwartaal;4327.0;4319.0;3385.0;3328.0;942.0;991.0;4303.0;4.5;2.5;4.5;11.6;9.1;11.5;28.6;22.4;28.4;4.6;2.6;4.6;3.7;1.7;3.7;373;151;-0.1;0.8;491;215;276;0.5;1.6;-0.3
1942;P Onderwijs;2003;17053.0;;13237.0;;3816.0;;16956.0;5.0;3.8;4.9;45.3;35.1;45.0;28.6;22.2;28.4;2.4;1.3;2.3;1.2;0.2;1.2;377;596;2.5;3.7;494;217;277;3.0;3.7;2.5
1943;P Onderwijs;2004 1e kwartaal;4003.0;4338.0;2969.0;3321.0;1034.0;1018.0;3954.0;2.7;0.4;2.1;10.7;7.9;10.6;26.1;19.4;25.8;4.1;1.8;3.5;4.1;1.9;3.5;374;153;-1.4;-1.4;489;208;281;-1.3;-5.0;1.6
1944;P Onderwijs;2004 2e kwartaal;5061.0;4403.0;3937.0;3362.0;1124.0;1041.0;5009.0;3.9;2.2;3.3;13.5;10.5;13.3;36.3;28.2;35.9;5.3;3.5;4.7;7.1;5.3;6.5;375;139;-1.3;-3.0;494;209;285;-1.0;-4.8;2.0
1945;P Onderwijs;2004 3e kwartaal;4068.0;4413.0;3075.0;3365.0;993.0;1048.0;4016.0;2.9;1.1;2.2;10.9;8.2;10.8;28.4;21.5;28.1;3.2;1.4;2.5;4.5;2.7;3.8;373;143;-0.3;-1.6;490;207;284;-0.1;-3.7;2.8
1946;P Onderwijs;2004 4e kwartaal;4450.0;4407.0;3418.0;3339.0;1032.0;1068.0;4401.0;2.8;1.0;2.3;11.9;9.2;11.8;28.7;22.1;28.4;2.8;0.9;2.2;0.6;-1.2;0.1;373;155;0.1;2.2;492;206;285;0.2;-3.8;3.3
1947;P Onderwijs;2004;17582.0;;13399.0;;4183.0;;17380.0;3.1;1.2;2.5;47.0;35.8;46.5;29.8;22.7;29.4;3.9;2.0;3.3;4.1;2.2;3.5;374;591;-0.7;-0.9;491;207;284;-0.6;-4.3;2.4
1948;P Onderwijs;2005 1e kwartaal;4069.0;4422.0;2955.0;3312.0;1114.0;1110.0;4035.0;1.6;-0.5;2.0;11.0;8.0;11.0;27.3;19.8;27.1;3.1;1.0;3.5;4.7;2.5;5.1;368;149;-1.4;-2.9;488;204;284;-0.1;-2.0;1.2
1949;P Onderwijs;2005 2e kwartaal;5167.0;4501.0;3951.0;3370.0;1216.0;1131.0;5132.0;2.1;0.3;2.5;13.9;10.6;13.8;36.9;28.2;36.6;3.0;1.3;3.4;1.6;-0.1;2.0;372;140;-0.9;0.5;494;205;289;0.1;-1.7;1.4
1950;P Onderwijs;2005 3e kwartaal;4235.0;4620.0;3129.0;3452.0;1106.0;1168.0;4199.0;4.1;1.7;4.6;11.5;8.5;11.4;29.8;22.0;29.6;5.2;2.8;5.7;4.9;2.6;5.4;369;142;-1.0;-0.8;489;203;286;-0.3;-1.8;0.8
1951;P Onderwijs;2005 4e kwartaal;4574.0;4489.0;3478.0;3374.0;1096.0;1116.0;4541.0;2.8;1.7;3.2;12.3;9.3;12.2;30.5;23.2;30.3;3.1;2.1;3.5;6.1;5.0;6.5;372;150;-0.3;-3.1;492;204;287;0.0;-1.0;0.7
1952;P Onderwijs;2005;18045.0;;13513.0;;4532.0;;17907.0;2.6;0.8;3.0;48.7;36.5;48.3;31.1;23.3;30.8;3.6;1.8;4.0;4.4;2.5;4.8;370;581;-0.9;-1.6;491;204;286;-0.1;-1.6;1.0
1953;P Onderwijs;2006 1e kwartaal;4253.0;4623.0;3131.0;3504.0;1122.0;1119.0;4224.0;4.5;6.0;4.7;11.5;8.5;11.4;27.4;20.2;27.3;3.9;5.4;4.1;0.5;1.9;0.6;370;155;0.6;4.0;490;209;281;0.5;2.7;-1.1
1954;P Onderwijs;2006 2e kwartaal;5325.0;4659.0;4138.0;3538.0;1187.0;1121.0;5291.0;3.1;4.7;3.1;14.3;11.1;14.2;38.6;30.0;38.3;2.9;4.6;2.9;4.6;6.3;4.6;373;138;0.2;-1.5;493;210;283;-0.1;2.4;-1.9
1955;P Onderwijs;2006 3e kwartaal;4290.0;4706.0;3208.0;3569.0;1082.0;1137.0;4256.0;1.3;2.5;1.4;11.8;8.8;11.7;31.1;23.2;30.8;2.8;4.0;2.8;4.2;5.5;4.3;364;138;-1.4;-2.8;481;206;276;-1.5;1.3;-3.5
1956;P Onderwijs;2006 4e kwartaal;4870.0;4727.0;3745.0;3596.0;1125.0;1131.0;4831.0;6.5;7.7;6.4;12.9;9.9;12.8;32.2;24.8;32.0;4.7;5.9;4.6;5.7;6.9;5.6;378;151;1.7;0.7;501;212;289;1.9;3.6;0.7
1957;P Onderwijs;2006;18738.0;;14222.0;;4516.0;;18602.0;3.8;5.2;3.9;50.5;38.3;50.1;32.2;24.4;32.0;3.6;5.0;3.6;3.6;5.1;3.7;371;582;0.2;0.2;491;209;282;0.2;2.5;-1.5
1958;P Onderwijs;2007 1e kwartaal;4368.0;4750.0;3271.0;3656.0;1097.0;1094.0;4335.0;2.7;4.5;2.6;11.6;8.7;11.5;28.1;21.0;27.9;1.1;2.9;1.1;2.4;4.2;2.3;376;155;1.6;0.3;503;213;290;2.7;1.9;3.3
1959;P Onderwijs;2007 2e kwartaal;5498.0;4840.0;4337.0;3729.0;1161.0;1111.0;5463.0;3.3;4.8;3.3;14.5;11.4;14.4;39.2;30.9;39.0;1.3;2.9;1.3;1.7;3.2;1.7;380;140;1.9;1.5;507;214;293;2.9;2.0;3.5
1960;P Onderwijs;2007 3e kwartaal;4467.0;4927.0;3396.0;3805.0;1071.0;1122.0;4432.0;4.1;5.9;4.1;12.1;9.2;12.0;31.8;24.2;31.6;2.5;4.2;2.5;2.3;4.0;2.3;370;140;1.6;1.8;495;209;286;2.9;1.7;3.8
1961;P Onderwijs;2007 4e kwartaal;5209.0;4991.0;4065.0;3850.0;1144.0;1141.0;5179.0;7.0;8.6;7.2;13.6;10.6;13.5;33.5;26.2;33.3;5.6;7.2;5.9;4.0;5.5;4.2;383;155;1.3;2.9;513;214;299;2.4;1.0;3.4
1962;P Onderwijs;2007;19542.0;;15069.0;;4473.0;;19409.0;4.3;6.0;4.3;51.8;40.0;51.5;33.0;25.5;32.8;2.7;4.3;2.7;2.6;4.3;2.7;377;591;1.6;1.6;505;213;292;2.7;1.6;3.5
1963;P Onderwijs;2008 1e kwartaal;4713.0;5133.0;3515.0;3937.0;1198.0;1197.0;4681.0;7.9;7.5;8.0;12.0;9.0;11.9;29.5;22.0;29.3;3.6;3.2;3.7;5.0;4.5;5.1;392;160;4.1;2.8;517;218;298;2.7;2.5;2.8
1964;P Onderwijs;2008 2e kwartaal;5878.0;5211.0;4619.0;4000.0;1259.0;1211.0;5843.0;6.9;6.5;7.0;14.9;11.7;14.8;39.9;31.4;39.7;2.8;2.4;2.9;1.7;1.3;1.8;395;147;4.0;5.1;519;218;300;2.2;1.9;2.5
1965;P Onderwijs;2008 3e kwartaal;4725.0;5233.0;3570.0;4018.0;1155.0;1216.0;4691.0;5.8;5.1;5.8;12.4;9.3;12.3;32.0;24.2;31.7;2.3;1.7;2.4;0.5;-0.1;0.6;382;148;3.4;5.2;505;212;292;1.8;1.4;2.2
1966;P Onderwijs;2008 4e kwartaal;5720.0;5402.0;4442.0;4141.0;1278.0;1261.0;5688.0;9.8;9.3;9.8;14.4;11.1;14.3;35.2;27.3;35.0;5.5;5.0;5.6;5.0;4.5;5.1;398;162;4.0;4.5;526;218;308;2.5;2.0;2.9
1967;P Onderwijs;2008;21036.0;;16146.0;;4890.0;;20903.0;7.6;7.1;7.7;53.7;41.2;53.4;34.1;26.2;33.9;3.6;3.1;3.7;3.1;2.7;3.2;392;617;3.9;4.4;516;217;300;2.3;1.9;2.6
1968;P Onderwijs;2009 1e kwartaal;4987.0;5463.0;3784.0;4266.0;1203.0;1197.0;4947.0;5.8;7.7;5.7;12.6;9.5;12.5;31.1;23.6;30.9;4.5;6.3;4.4;5.5;7.3;5.3;397;160;1.2;0.3;524;219;305;1.4;0.2;2.2
1969;P Onderwijs;2009 2e kwartaal;6129.0;5467.0;4869.0;4249.0;1260.0;1218.0;6085.0;4.3;5.4;4.1;15.4;12.2;15.3;42.1;33.4;41.8;3.2;4.3;3.1;5.5;6.7;5.4;399;146;1.0;-1.2;526;219;307;1.4;0.4;2.1
1970;P Onderwijs;2009 3e kwartaal;4971.0;5510.0;3831.0;4309.0;1140.0;1200.0;4928.0;5.2;7.3;5.1;12.9;10.0;12.8;33.2;25.6;32.9;4.6;6.7;4.5;3.9;6.0;3.8;384;150;0.6;1.2;512;213;299;1.4;0.4;2.1
1971;P Onderwijs;2009 4e kwartaal;6027.0;5625.0;4761.0;4378.0;1266.0;1247.0;5988.0;5.4;7.2;5.3;15.2;12.0;15.1;36.7;29.0;36.5;5.5;7.4;5.5;4.2;6.0;4.1;398;164;-0.2;1.1;526;218;309;0.1;-0.2;0.4
1972;P Onderwijs;2009;22114.0;;17245.0;;4869.0;;21948.0;5.1;6.8;5.0;56.1;43.7;55.7;35.7;27.8;35.4;4.4;6.1;4.3;4.7;6.4;4.6;394;620;0.7;0.4;522;217;305;1.1;0.2;1.7
1973;P Onderwijs;2010 1e kwartaal;5025.0;5550.0;3771.0;4292.0;1254.0;1258.0;4989.0;0.8;-0.3;0.8;12.7;9.5;12.6;31.2;23.4;31.0;0.7;-0.4;0.7;0.4;-0.7;0.5;397;161;0.1;0.3;528;204;324;0.8;-6.9;6.3
1974;P Onderwijs;2010 2e kwartaal;6263.0;5606.0;4939.0;4335.0;1324.0;1271.0;6225.0;2.2;1.4;2.3;15.8;12.4;15.7;44.6;35.1;44.3;2.6;1.9;2.7;5.8;5.0;5.9;397;141;-0.4;-3.4;528;204;325;0.5;-7.0;5.9
1975;P Onderwijs;2010 3e kwartaal;5118.0;5664.0;3904.0;4380.0;1214.0;1284.0;5077.0;3.0;1.9;3.0;13.3;10.1;13.1;35.6;27.2;35.3;2.5;1.4;2.5;7.2;6.1;7.2;386;144;0.5;-3.9;508;196;312;-0.7;-7.9;4.4
1976;P Onderwijs;2010 4e kwartaal;6180.0;5725.0;4853.0;4420.0;1327.0;1305.0;6139.0;2.5;1.9;2.5;15.7;12.4;15.6;37.0;29.1;36.8;3.8;3.2;3.8;0.9;0.3;0.9;393;167;-1.2;1.6;523;201;322;-0.6;-7.6;4.2
1977;P Onderwijs;2010;22586.0;;17467.0;;5119.0;;22430.0;2.1;1.3;2.2;57.4;44.4;57.0;36.9;28.5;36.6;2.4;1.6;2.5;3.4;2.6;3.5;393;612;-0.3;-1.2;522;201;321;0.0;-7.3;5.2
1978;P Onderwijs;2011 1e kwartaal;5095.0;5671.0;3805.0;4368.0;1290.0;1303.0;5065.0;1.4;0.9;1.5;13.0;9.7;12.9;31.5;23.5;31.3;2.6;2.1;2.8;0.7;0.3;0.9;392;162;-1.2;0.6;531;202;328;0.5;-0.7;1.3
1979;P Onderwijs;2011 2e kwartaal;6352.0;5692.0;4982.0;4386.0;1370.0;1306.0;6315.0;1.4;0.9;1.4;16.2;12.7;16.1;44.7;35.1;44.5;2.7;2.2;2.7;0.4;-0.1;0.4;392;142;-1.3;1.0;531;202;329;0.4;-0.9;1.2
1980;P Onderwijs;2011 3e kwartaal;5165.0;5699.0;3927.0;4390.0;1238.0;1309.0;5131.0;0.9;0.6;1.1;13.6;10.3;13.5;36.5;27.7;36.3;2.7;2.4;2.9;2.5;2.2;2.6;379;142;-1.7;-1.5;507;193;313;-0.2;-1.4;0.5
1981;P Onderwijs;2011 4e kwartaal;6170.0;5702.0;4839.0;4390.0;1331.0;1312.0;6139.0;-0.2;-0.3;0.0;16.0;12.6;15.9;38.9;30.5;38.7;1.9;1.7;2.0;5.1;4.9;5.2;385;159;-2.0;-5.0;523;199;324;-0.1;-1.3;0.7
1982;P Onderwijs;2011;22782.0;;17553.0;;5229.0;;22650.0;0.9;0.5;1.0;58.8;45.3;58.5;37.7;29.1;37.5;2.5;2.1;2.6;2.2;1.8;2.3;387;604;-1.5;-1.3;523;199;324;0.2;-1.1;0.9
