ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
1600;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2033;69.0
1601;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2034;69.1
1602;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2035;68.9
1603;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2036;68.9
1604;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2037;69.0
1605;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2038;68.9
1606;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2039;68.9
1607;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2040;68.9
1608;Totaal mannen en vrouwen;Totaal;Delft;2017;103.0
1609;Totaal mannen en vrouwen;Totaal;Delft;2018;104.4
1610;Totaal mannen en vrouwen;Totaal;Delft;2019;105.3
1611;Totaal mannen en vrouwen;Totaal;Delft;2020;106.1
1612;Totaal mannen en vrouwen;Totaal;Delft;2021;106.7
1613;Totaal mannen en vrouwen;Totaal;Delft;2022;107.2
1614;Totaal mannen en vrouwen;Totaal;Delft;2023;108.0
1615;Totaal mannen en vrouwen;Totaal;Delft;2024;108.8
1616;Totaal mannen en vrouwen;Totaal;Delft;2025;109.9
1617;Totaal mannen en vrouwen;Totaal;Delft;2026;111.2
1618;Totaal mannen en vrouwen;Totaal;Delft;2027;112.7
1619;Totaal mannen en vrouwen;Totaal;Delft;2028;113.9
1620;Totaal mannen en vrouwen;Totaal;Delft;2029;115.1
1621;Totaal mannen en vrouwen;Totaal;Delft;2030;116.2
1622;Totaal mannen en vrouwen;Totaal;Delft;2031;117.3
1623;Totaal mannen en vrouwen;Totaal;Delft;2032;118.2
1624;Totaal mannen en vrouwen;Totaal;Delft;2033;119.2
1625;Totaal mannen en vrouwen;Totaal;Delft;2034;120.3
1626;Totaal mannen en vrouwen;Totaal;Delft;2035;121.2
1627;Totaal mannen en vrouwen;Totaal;Delft;2036;122.1
1628;Totaal mannen en vrouwen;Totaal;Delft;2037;122.8
1629;Totaal mannen en vrouwen;Totaal;Delft;2038;123.6
1630;Totaal mannen en vrouwen;Totaal;Delft;2039;124.2
1631;Totaal mannen en vrouwen;Totaal;Delft;2040;125.2
1632;Totaal mannen en vrouwen;Totaal;Deventer;2017;99.3
1633;Totaal mannen en vrouwen;Totaal;Deventer;2018;99.6
1634;Totaal mannen en vrouwen;Totaal;Deventer;2019;99.6
1635;Totaal mannen en vrouwen;Totaal;Deventer;2020;100.0
1636;Totaal mannen en vrouwen;Totaal;Deventer;2021;100.3
1637;Totaal mannen en vrouwen;Totaal;Deventer;2022;100.5
1638;Totaal mannen en vrouwen;Totaal;Deventer;2023;100.6
1639;Totaal mannen en vrouwen;Totaal;Deventer;2024;100.8
1640;Totaal mannen en vrouwen;Totaal;Deventer;2025;100.9
1641;Totaal mannen en vrouwen;Totaal;Deventer;2026;101.0
1642;Totaal mannen en vrouwen;Totaal;Deventer;2027;101.1
1643;Totaal mannen en vrouwen;Totaal;Deventer;2028;101.4
1644;Totaal mannen en vrouwen;Totaal;Deventer;2029;101.5
1645;Totaal mannen en vrouwen;Totaal;Deventer;2030;101.7
1646;Totaal mannen en vrouwen;Totaal;Deventer;2031;101.8
1647;Totaal mannen en vrouwen;Totaal;Deventer;2032;102.0
1648;Totaal mannen en vrouwen;Totaal;Deventer;2033;102.1
1649;Totaal mannen en vrouwen;Totaal;Deventer;2034;102.2
1650;Totaal mannen en vrouwen;Totaal;Deventer;2035;102.3
1651;Totaal mannen en vrouwen;Totaal;Deventer;2036;102.2
1652;Totaal mannen en vrouwen;Totaal;Deventer;2037;102.2
1653;Totaal mannen en vrouwen;Totaal;Deventer;2038;102.2
1654;Totaal mannen en vrouwen;Totaal;Deventer;2039;102.1
1655;Totaal mannen en vrouwen;Totaal;Deventer;2040;102.0
1656;Totaal mannen en vrouwen;Totaal;Doetinchem;2017;56.8
1657;Totaal mannen en vrouwen;Totaal;Doetinchem;2018;56.8
1658;Totaal mannen en vrouwen;Totaal;Doetinchem;2019;56.7
1659;Totaal mannen en vrouwen;Totaal;Doetinchem;2020;56.6
1660;Totaal mannen en vrouwen;Totaal;Doetinchem;2021;56.4
1661;Totaal mannen en vrouwen;Totaal;Doetinchem;2022;56.3
1662;Totaal mannen en vrouwen;Totaal;Doetinchem;2023;56.1
1663;Totaal mannen en vrouwen;Totaal;Doetinchem;2024;55.9
1664;Totaal mannen en vrouwen;Totaal;Doetinchem;2025;55.8
1665;Totaal mannen en vrouwen;Totaal;Doetinchem;2026;55.7
1666;Totaal mannen en vrouwen;Totaal;Doetinchem;2027;55.6
1667;Totaal mannen en vrouwen;Totaal;Doetinchem;2028;55.4
1668;Totaal mannen en vrouwen;Totaal;Doetinchem;2029;55.2
1669;Totaal mannen en vrouwen;Totaal;Doetinchem;2030;55.1
1670;Totaal mannen en vrouwen;Totaal;Doetinchem;2031;54.9
1671;Totaal mannen en vrouwen;Totaal;Doetinchem;2032;54.6
1672;Totaal mannen en vrouwen;Totaal;Doetinchem;2033;54.4
1673;Totaal mannen en vrouwen;Totaal;Doetinchem;2034;54.1
1674;Totaal mannen en vrouwen;Totaal;Doetinchem;2035;53.8
1675;Totaal mannen en vrouwen;Totaal;Doetinchem;2036;53.5
1676;Totaal mannen en vrouwen;Totaal;Doetinchem;2037;53.1
1677;Totaal mannen en vrouwen;Totaal;Doetinchem;2038;52.8
1678;Totaal mannen en vrouwen;Totaal;Doetinchem;2039;52.5
1679;Totaal mannen en vrouwen;Totaal;Doetinchem;2040;52.2
1680;Totaal mannen en vrouwen;Totaal;Dordrecht;2017;119.6
1681;Totaal mannen en vrouwen;Totaal;Dordrecht;2018;120.1
1682;Totaal mannen en vrouwen;Totaal;Dordrecht;2019;120.5
1683;Totaal mannen en vrouwen;Totaal;Dordrecht;2020;120.9
1684;Totaal mannen en vrouwen;Totaal;Dordrecht;2021;121.2
1685;Totaal mannen en vrouwen;Totaal;Dordrecht;2022;121.5
1686;Totaal mannen en vrouwen;Totaal;Dordrecht;2023;121.8
1687;Totaal mannen en vrouwen;Totaal;Dordrecht;2024;122.1
1688;Totaal mannen en vrouwen;Totaal;Dordrecht;2025;122.5
1689;Totaal mannen en vrouwen;Totaal;Dordrecht;2026;122.7
1690;Totaal mannen en vrouwen;Totaal;Dordrecht;2027;123.1
1691;Totaal mannen en vrouwen;Totaal;Dordrecht;2028;123.3
1692;Totaal mannen en vrouwen;Totaal;Dordrecht;2029;123.6
1693;Totaal mannen en vrouwen;Totaal;Dordrecht;2030;123.7
1694;Totaal mannen en vrouwen;Totaal;Dordrecht;2031;123.9
1695;Totaal mannen en vrouwen;Totaal;Dordrecht;2032;124.1
1696;Totaal mannen en vrouwen;Totaal;Dordrecht;2033;124.3
1697;Totaal mannen en vrouwen;Totaal;Dordrecht;2034;124.3
1698;Totaal mannen en vrouwen;Totaal;Dordrecht;2035;124.3
1699;Totaal mannen en vrouwen;Totaal;Dordrecht;2036;124.5
1700;Totaal mannen en vrouwen;Totaal;Dordrecht;2037;124.3
1701;Totaal mannen en vrouwen;Totaal;Dordrecht;2038;124.3
1702;Totaal mannen en vrouwen;Totaal;Dordrecht;2039;124.3
1703;Totaal mannen en vrouwen;Totaal;Dordrecht;2040;124.3
1704;Totaal mannen en vrouwen;Totaal;Ede;2017;113.3
1705;Totaal mannen en vrouwen;Totaal;Ede;2018;114.2
1706;Totaal mannen en vrouwen;Totaal;Ede;2019;114.6
1707;Totaal mannen en vrouwen;Totaal;Ede;2020;114.9
1708;Totaal mannen en vrouwen;Totaal;Ede;2021;115.4
1709;Totaal mannen en vrouwen;Totaal;Ede;2022;116.0
1710;Totaal mannen en vrouwen;Totaal;Ede;2023;116.7
1711;Totaal mannen en vrouwen;Totaal;Ede;2024;117.3
1712;Totaal mannen en vrouwen;Totaal;Ede;2025;118.0
1713;Totaal mannen en vrouwen;Totaal;Ede;2026;118.8
1714;Totaal mannen en vrouwen;Totaal;Ede;2027;119.6
1715;Totaal mannen en vrouwen;Totaal;Ede;2028;120.3
1716;Totaal mannen en vrouwen;Totaal;Ede;2029;121.1
1717;Totaal mannen en vrouwen;Totaal;Ede;2030;121.8
1718;Totaal mannen en vrouwen;Totaal;Ede;2031;122.5
1719;Totaal mannen en vrouwen;Totaal;Ede;2032;123.1
1720;Totaal mannen en vrouwen;Totaal;Ede;2033;123.8
1721;Totaal mannen en vrouwen;Totaal;Ede;2034;124.6
1722;Totaal mannen en vrouwen;Totaal;Ede;2035;125.4
1723;Totaal mannen en vrouwen;Totaal;Ede;2036;126.1
1724;Totaal mannen en vrouwen;Totaal;Ede;2037;126.8
1725;Totaal mannen en vrouwen;Totaal;Ede;2038;127.3
1726;Totaal mannen en vrouwen;Totaal;Ede;2039;127.8
1727;Totaal mannen en vrouwen;Totaal;Ede;2040;128.1
1728;Totaal mannen en vrouwen;Totaal;Eindhoven;2017;227.3
1729;Totaal mannen en vrouwen;Totaal;Eindhoven;2018;229.8
1730;Totaal mannen en vrouwen;Totaal;Eindhoven;2019;231.3
1731;Totaal mannen en vrouwen;Totaal;Eindhoven;2020;232.6
1732;Totaal mannen en vrouwen;Totaal;Eindhoven;2021;234.0
1733;Totaal mannen en vrouwen;Totaal;Eindhoven;2022;235.2
1734;Totaal mannen en vrouwen;Totaal;Eindhoven;2023;236.3
1735;Totaal mannen en vrouwen;Totaal;Eindhoven;2024;237.4
1736;Totaal mannen en vrouwen;Totaal;Eindhoven;2025;238.2
1737;Totaal mannen en vrouwen;Totaal;Eindhoven;2026;239.1
1738;Totaal mannen en vrouwen;Totaal;Eindhoven;2027;239.8
1739;Totaal mannen en vrouwen;Totaal;Eindhoven;2028;240.6
1740;Totaal mannen en vrouwen;Totaal;Eindhoven;2029;241.2
1741;Totaal mannen en vrouwen;Totaal;Eindhoven;2030;241.8
1742;Totaal mannen en vrouwen;Totaal;Eindhoven;2031;242.3
1743;Totaal mannen en vrouwen;Totaal;Eindhoven;2032;243.0
1744;Totaal mannen en vrouwen;Totaal;Eindhoven;2033;243.6
1745;Totaal mannen en vrouwen;Totaal;Eindhoven;2034;244.2
1746;Totaal mannen en vrouwen;Totaal;Eindhoven;2035;245.0
1747;Totaal mannen en vrouwen;Totaal;Eindhoven;2036;245.7
1748;Totaal mannen en vrouwen;Totaal;Eindhoven;2037;246.3
1749;Totaal mannen en vrouwen;Totaal;Eindhoven;2038;247.0
1750;Totaal mannen en vrouwen;Totaal;Eindhoven;2039;247.5
1751;Totaal mannen en vrouwen;Totaal;Eindhoven;2040;247.9
1752;Totaal mannen en vrouwen;Totaal;Emmen;2017;107.5
1753;Totaal mannen en vrouwen;Totaal;Emmen;2018;107.3
1754;Totaal mannen en vrouwen;Totaal;Emmen;2019;107.0
1755;Totaal mannen en vrouwen;Totaal;Emmen;2020;107.0
1756;Totaal mannen en vrouwen;Totaal;Emmen;2021;106.7
1757;Totaal mannen en vrouwen;Totaal;Emmen;2022;106.3
1758;Totaal mannen en vrouwen;Totaal;Emmen;2023;105.8
1759;Totaal mannen en vrouwen;Totaal;Emmen;2024;105.4
1760;Totaal mannen en vrouwen;Totaal;Emmen;2025;104.9
1761;Totaal mannen en vrouwen;Totaal;Emmen;2026;104.5
1762;Totaal mannen en vrouwen;Totaal;Emmen;2027;104.0
1763;Totaal mannen en vrouwen;Totaal;Emmen;2028;103.5
1764;Totaal mannen en vrouwen;Totaal;Emmen;2029;103.0
1765;Totaal mannen en vrouwen;Totaal;Emmen;2030;102.5
1766;Totaal mannen en vrouwen;Totaal;Emmen;2031;101.9
1767;Totaal mannen en vrouwen;Totaal;Emmen;2032;101.3
1768;Totaal mannen en vrouwen;Totaal;Emmen;2033;100.8
1769;Totaal mannen en vrouwen;Totaal;Emmen;2034;100.2
1770;Totaal mannen en vrouwen;Totaal;Emmen;2035;99.6
1771;Totaal mannen en vrouwen;Totaal;Emmen;2036;98.9
1772;Totaal mannen en vrouwen;Totaal;Emmen;2037;98.3
1773;Totaal mannen en vrouwen;Totaal;Emmen;2038;97.7
1774;Totaal mannen en vrouwen;Totaal;Emmen;2039;97.1
1775;Totaal mannen en vrouwen;Totaal;Emmen;2040;96.4
1776;Totaal mannen en vrouwen;Totaal;Enschede;2017;158.9
1777;Totaal mannen en vrouwen;Totaal;Enschede;2018;159.3
1778;Totaal mannen en vrouwen;Totaal;Enschede;2019;159.6
1779;Totaal mannen en vrouwen;Totaal;Enschede;2020;159.8
1780;Totaal mannen en vrouwen;Totaal;Enschede;2021;160.0
1781;Totaal mannen en vrouwen;Totaal;Enschede;2022;160.2
1782;Totaal mannen en vrouwen;Totaal;Enschede;2023;160.4
1783;Totaal mannen en vrouwen;Totaal;Enschede;2024;160.6
1784;Totaal mannen en vrouwen;Totaal;Enschede;2025;160.7
1785;Totaal mannen en vrouwen;Totaal;Enschede;2026;160.8
1786;Totaal mannen en vrouwen;Totaal;Enschede;2027;160.9
1787;Totaal mannen en vrouwen;Totaal;Enschede;2028;161.0
1788;Totaal mannen en vrouwen;Totaal;Enschede;2029;161.0
1789;Totaal mannen en vrouwen;Totaal;Enschede;2030;161.0
1790;Totaal mannen en vrouwen;Totaal;Enschede;2031;161.0
1791;Totaal mannen en vrouwen;Totaal;Enschede;2032;161.0
1792;Totaal mannen en vrouwen;Totaal;Enschede;2033;160.9
1793;Totaal mannen en vrouwen;Totaal;Enschede;2034;160.9
1794;Totaal mannen en vrouwen;Totaal;Enschede;2035;160.9
1795;Totaal mannen en vrouwen;Totaal;Enschede;2036;160.8
1796;Totaal mannen en vrouwen;Totaal;Enschede;2037;160.7
1797;Totaal mannen en vrouwen;Totaal;Enschede;2038;160.6
1798;Totaal mannen en vrouwen;Totaal;Enschede;2039;160.5
1799;Totaal mannen en vrouwen;Totaal;Enschede;2040;160.5
1800;Totaal mannen en vrouwen;Totaal;De Friese Meren;2017;51.3
1801;Totaal mannen en vrouwen;Totaal;De Friese Meren;2018;51.4
1802;Totaal mannen en vrouwen;Totaal;De Friese Meren;2019;51.4
1803;Totaal mannen en vrouwen;Totaal;De Friese Meren;2020;51.4
1804;Totaal mannen en vrouwen;Totaal;De Friese Meren;2021;51.3
1805;Totaal mannen en vrouwen;Totaal;De Friese Meren;2022;51.3
1806;Totaal mannen en vrouwen;Totaal;De Friese Meren;2023;51.2
1807;Totaal mannen en vrouwen;Totaal;De Friese Meren;2024;51.1
1808;Totaal mannen en vrouwen;Totaal;De Friese Meren;2025;51.0
1809;Totaal mannen en vrouwen;Totaal;De Friese Meren;2026;50.9
1810;Totaal mannen en vrouwen;Totaal;De Friese Meren;2027;50.8
1811;Totaal mannen en vrouwen;Totaal;De Friese Meren;2028;50.7
1812;Totaal mannen en vrouwen;Totaal;De Friese Meren;2029;50.6
1813;Totaal mannen en vrouwen;Totaal;De Friese Meren;2030;50.4
1814;Totaal mannen en vrouwen;Totaal;De Friese Meren;2031;50.3
1815;Totaal mannen en vrouwen;Totaal;De Friese Meren;2032;50.2
1816;Totaal mannen en vrouwen;Totaal;De Friese Meren;2033;50.1
1817;Totaal mannen en vrouwen;Totaal;De Friese Meren;2034;50.0
1818;Totaal mannen en vrouwen;Totaal;De Friese Meren;2035;49.9
1819;Totaal mannen en vrouwen;Totaal;De Friese Meren;2036;49.8
1820;Totaal mannen en vrouwen;Totaal;De Friese Meren;2037;49.7
1821;Totaal mannen en vrouwen;Totaal;De Friese Meren;2038;49.6
1822;Totaal mannen en vrouwen;Totaal;De Friese Meren;2039;49.4
1823;Totaal mannen en vrouwen;Totaal;De Friese Meren;2040;49.3
1824;Totaal mannen en vrouwen;Totaal;Gouda;2017;71.5
1825;Totaal mannen en vrouwen;Totaal;Gouda;2018;71.8
1826;Totaal mannen en vrouwen;Totaal;Gouda;2019;72.2
1827;Totaal mannen en vrouwen;Totaal;Gouda;2020;72.5
1828;Totaal mannen en vrouwen;Totaal;Gouda;2021;72.9
1829;Totaal mannen en vrouwen;Totaal;Gouda;2022;73.2
1830;Totaal mannen en vrouwen;Totaal;Gouda;2023;73.6
1831;Totaal mannen en vrouwen;Totaal;Gouda;2024;73.9
1832;Totaal mannen en vrouwen;Totaal;Gouda;2025;74.2
1833;Totaal mannen en vrouwen;Totaal;Gouda;2026;74.4
1834;Totaal mannen en vrouwen;Totaal;Gouda;2027;74.6
1835;Totaal mannen en vrouwen;Totaal;Gouda;2028;74.7
1836;Totaal mannen en vrouwen;Totaal;Gouda;2029;74.8
1837;Totaal mannen en vrouwen;Totaal;Gouda;2030;74.7
1838;Totaal mannen en vrouwen;Totaal;Gouda;2031;74.7
1839;Totaal mannen en vrouwen;Totaal;Gouda;2032;74.7
1840;Totaal mannen en vrouwen;Totaal;Gouda;2033;74.7
1841;Totaal mannen en vrouwen;Totaal;Gouda;2034;74.6
1842;Totaal mannen en vrouwen;Totaal;Gouda;2035;74.6
1843;Totaal mannen en vrouwen;Totaal;Gouda;2036;74.5
1844;Totaal mannen en vrouwen;Totaal;Gouda;2037;74.5
1845;Totaal mannen en vrouwen;Totaal;Gouda;2038;74.5
1846;Totaal mannen en vrouwen;Totaal;Gouda;2039;74.4
1847;Totaal mannen en vrouwen;Totaal;Gouda;2040;74.2
1848;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2017;525.7
1849;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2018;532.6
1850;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2019;538.9
1851;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2020;544.2
1852;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2021;549.9
1853;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2022;554.6
1854;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2023;558.8
1855;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2024;562.5
1856;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2025;565.8
1857;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2026;568.8
1858;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2027;571.7
1859;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2028;574.9
1860;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2029;578.3
1861;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2030;581.9
1862;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2031;585.1
1863;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2032;588.3
1864;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2033;591.5
1865;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2034;594.3
1866;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2035;597.8
1867;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2036;601.2
1868;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2037;605.1
1869;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2038;609.0
1870;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2039;612.8
1871;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2040;616.6
1872;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2017;203.8
1873;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2018;206.0
1874;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2019;207.9
1875;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2020;209.3
1876;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2021;210.8
1877;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2022;212.5
1878;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2023;214.0
1879;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2024;215.3
1880;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2025;216.2
1881;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2026;216.7
1882;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2027;216.8
1883;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2028;216.6
1884;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2029;216.3
1885;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2030;216.1
1886;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2031;215.8
1887;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2032;215.3
1888;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2033;214.6
1889;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2034;213.8
1890;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2035;213.0
1891;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2036;212.0
1892;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2037;211.8
1893;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2038;212.5
1894;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2039;213.1
1895;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2040;214.0
1896;Totaal mannen en vrouwen;Totaal;Haarlem;2017;159.4
1897;Totaal mannen en vrouwen;Totaal;Haarlem;2018;161.1
1898;Totaal mannen en vrouwen;Totaal;Haarlem;2019;162.7
1899;Totaal mannen en vrouwen;Totaal;Haarlem;2020;164.8
1900;Totaal mannen en vrouwen;Totaal;Haarlem;2021;167.5
1901;Totaal mannen en vrouwen;Totaal;Haarlem;2022;170.0
1902;Totaal mannen en vrouwen;Totaal;Haarlem;2023;172.1
1903;Totaal mannen en vrouwen;Totaal;Haarlem;2024;173.9
1904;Totaal mannen en vrouwen;Totaal;Haarlem;2025;175.0
1905;Totaal mannen en vrouwen;Totaal;Haarlem;2026;176.3
1906;Totaal mannen en vrouwen;Totaal;Haarlem;2027;177.7
1907;Totaal mannen en vrouwen;Totaal;Haarlem;2028;179.0
1908;Totaal mannen en vrouwen;Totaal;Haarlem;2029;180.1
1909;Totaal mannen en vrouwen;Totaal;Haarlem;2030;181.4
1910;Totaal mannen en vrouwen;Totaal;Haarlem;2031;182.6
1911;Totaal mannen en vrouwen;Totaal;Haarlem;2032;183.7
1912;Totaal mannen en vrouwen;Totaal;Haarlem;2033;185.0
1913;Totaal mannen en vrouwen;Totaal;Haarlem;2034;186.1
1914;Totaal mannen en vrouwen;Totaal;Haarlem;2035;187.1
1915;Totaal mannen en vrouwen;Totaal;Haarlem;2036;188.1
1916;Totaal mannen en vrouwen;Totaal;Haarlem;2037;189.0
1917;Totaal mannen en vrouwen;Totaal;Haarlem;2038;189.7
1918;Totaal mannen en vrouwen;Totaal;Haarlem;2039;190.4
1919;Totaal mannen en vrouwen;Totaal;Haarlem;2040;190.8
1920;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2017;146.1
1921;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2018;147.8
1922;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2019;149.3
1923;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2020;150.8
1924;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2021;152.4
1925;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2022;154.0
1926;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2023;155.5
1927;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2024;156.9
1928;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2025;158.3
1929;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2026;159.6
1930;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2027;160.8
1931;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2028;161.9
1932;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2029;163.0
1933;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2030;164.0
1934;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2031;165.0
1935;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2032;166.0
1936;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2033;166.9
1937;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2034;167.8
1938;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2035;168.9
1939;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2036;169.9
1940;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2037;171.1
1941;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2038;172.6
1942;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2039;173.9
1943;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2040;175.1
1944;Totaal mannen en vrouwen;Totaal;Hardenberg;2017;59.5
1945;Totaal mannen en vrouwen;Totaal;Hardenberg;2018;59.5
1946;Totaal mannen en vrouwen;Totaal;Hardenberg;2019;59.4
1947;Totaal mannen en vrouwen;Totaal;Hardenberg;2020;59.3
1948;Totaal mannen en vrouwen;Totaal;Hardenberg;2021;59.3
1949;Totaal mannen en vrouwen;Totaal;Hardenberg;2022;59.2
1950;Totaal mannen en vrouwen;Totaal;Hardenberg;2023;59.1
1951;Totaal mannen en vrouwen;Totaal;Hardenberg;2024;59.1
1952;Totaal mannen en vrouwen;Totaal;Hardenberg;2025;59.0
1953;Totaal mannen en vrouwen;Totaal;Hardenberg;2026;59.0
1954;Totaal mannen en vrouwen;Totaal;Hardenberg;2027;59.1
1955;Totaal mannen en vrouwen;Totaal;Hardenberg;2028;59.1
1956;Totaal mannen en vrouwen;Totaal;Hardenberg;2029;59.1
1957;Totaal mannen en vrouwen;Totaal;Hardenberg;2030;59.1
1958;Totaal mannen en vrouwen;Totaal;Hardenberg;2031;59.1
1959;Totaal mannen en vrouwen;Totaal;Hardenberg;2032;59.1
1960;Totaal mannen en vrouwen;Totaal;Hardenberg;2033;59.2
1961;Totaal mannen en vrouwen;Totaal;Hardenberg;2034;59.2
1962;Totaal mannen en vrouwen;Totaal;Hardenberg;2035;59.2
1963;Totaal mannen en vrouwen;Totaal;Hardenberg;2036;59.3
1964;Totaal mannen en vrouwen;Totaal;Hardenberg;2037;59.2
1965;Totaal mannen en vrouwen;Totaal;Hardenberg;2038;59.2
1966;Totaal mannen en vrouwen;Totaal;Hardenberg;2039;59.1
1967;Totaal mannen en vrouwen;Totaal;Hardenberg;2040;59.0
1968;Totaal mannen en vrouwen;Totaal;Heerenveen;2017;50.6
1969;Totaal mannen en vrouwen;Totaal;Heerenveen;2018;50.9
1970;Totaal mannen en vrouwen;Totaal;Heerenveen;2019;51.4
1971;Totaal mannen en vrouwen;Totaal;Heerenveen;2020;51.7
1972;Totaal mannen en vrouwen;Totaal;Heerenveen;2021;51.8
1973;Totaal mannen en vrouwen;Totaal;Heerenveen;2022;52.0
1974;Totaal mannen en vrouwen;Totaal;Heerenveen;2023;52.1
1975;Totaal mannen en vrouwen;Totaal;Heerenveen;2024;52.3
1976;Totaal mannen en vrouwen;Totaal;Heerenveen;2025;52.4
1977;Totaal mannen en vrouwen;Totaal;Heerenveen;2026;52.5
1978;Totaal mannen en vrouwen;Totaal;Heerenveen;2027;52.6
1979;Totaal mannen en vrouwen;Totaal;Heerenveen;2028;52.8
1980;Totaal mannen en vrouwen;Totaal;Heerenveen;2029;52.9
1981;Totaal mannen en vrouwen;Totaal;Heerenveen;2030;53.1
