ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
6731;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;560.0;70.0;500.0;11.7
6732;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;570.0;70.0;500.0;11.5
6733;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;610.0;70.0;540.0;11.3
6734;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;560.0;50.0;510.0;8.8
6735;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;70.0;20.0;50.0;23.5
6736;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;70.0;20.0;60.0;21.4
6737;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;290.0;40.0;250.0;13.8
6738;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
6739;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;10.0;;;
6740;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;1480.0;190.0;1290.0;12.7
6741;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;1530.0;150.0;1380.0;9.9
6742;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;1550.0;140.0;1410.0;9.2
6743;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;1540.0;90.0;1450.0;6.0
6744;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;1450.0;70.0;1380.0;5.0
6745;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;1380.0;180.0;1200.0;12.8
6746;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;1420.0;140.0;1280.0;9.8
6747;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;1420.0;120.0;1300.0;8.2
6748;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;1430.0;80.0;1350.0;5.3
6749;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;1360.0;70.0;1290.0;5.1
6750;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;90.0;;80.0;
6751;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;100.0;10.0;90.0;11.5
6752;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;110.0;20.0;90.0;18.9
6753;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;110.0;20.0;90.0;14.7
6754;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;90.0;;90.0;
6755;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;;;;
6756;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
6757;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;30.0;;20.0;
6758;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
6759;Vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6760;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;7780.0;890.0;6890.0;11.4
6761;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;8860.0;910.0;7950.0;10.3
6762;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;9070.0;880.0;8190.0;9.7
6763;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;9080.0;910.0;8170.0;10.0
6764;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;8920.0;820.0;8100.0;9.2
6765;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2004/'05;7290.0;830.0;6470.0;11.3
6766;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2005/'06;8340.0;840.0;7490.0;10.1
6767;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2006/'07;8340.0;800.0;7550.0;9.6
6768;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2007/'08;8560.0;850.0;7710.0;10.0
6769;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2008/'09;8460.0;780.0;7680.0;9.2
6770;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2004/'05;420.0;50.0;370.0;12.1
6771;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2005/'06;460.0;50.0;410.0;11.8
6772;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2006/'07;460.0;50.0;410.0;9.8
6773;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2007/'08;500.0;50.0;450.0;10.6
6774;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2008/'09;470.0;50.0;420.0;9.8
6775;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;60.0;10.0;50.0;22.6
6776;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;70.0;20.0;50.0;21.7
6777;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;260.0;30.0;230.0;12.9
6778;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
6779;Vrouwen;3;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;10.0;;;
6780;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2004/'05;3660.0;870.0;2790.0;23.8
6781;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2005/'06;4180.0;910.0;3270.0;21.7
6782;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2006/'07;4120.0;820.0;3310.0;19.8
6783;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2007/'08;4580.0;900.0;3670.0;19.8
6784;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2008/'09;4820.0;840.0;3970.0;17.5
6785;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2004/'05;3580.0;850.0;2720.0;23.8
6786;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2005/'06;4080.0;890.0;3190.0;21.8
6787;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2006/'07;3980.0;800.0;3190.0;20.0
6788;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2007/'08;4490.0;890.0;3600.0;19.8
6789;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2008/'09;4740.0;830.0;3900.0;17.6
6790;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2004/'05;60.0;20.0;40.0;26.7
6791;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2005/'06;80.0;10.0;60.0;17.1
6792;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2006/'07;60.0;;50.0;
6793;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2007/'08;80.0;10.0;70.0;17.3
6794;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2008/'09;80.0;10.0;70.0;12.5
6795;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;30.0;;20.0;
6796;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;20.0;;20.0;
6797;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;80.0;10.0;70.0;13.3
6798;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;;;;
6799;Vrouwen;3;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6800;Vrouwen;3;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2004/'05;12760.0;1900.0;10860.0;14.9
6801;Vrouwen;3;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2005/'06;14340.0;1910.0;12430.0;13.3
6802;Vrouwen;3;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2006/'07;14490.0;1790.0;12710.0;12.3
6803;Vrouwen;3;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2007/'08;14910.0;1810.0;13090.0;12.2
6804;Vrouwen;3;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2008/'09;14870.0;1690.0;13190.0;11.3
6805;Vrouwen;3;Mbo (exclusief extraneï);0;1 tot 5 leden;2004/'05;12090.0;1810.0;10290.0;14.9
6806;Vrouwen;3;Mbo (exclusief extraneï);0;1 tot 5 leden;2005/'06;13610.0;1810.0;11800.0;13.3
6807;Vrouwen;3;Mbo (exclusief extraneï);0;1 tot 5 leden;2006/'07;13520.0;1670.0;11850.0;12.3
6808;Vrouwen;3;Mbo (exclusief extraneï);0;1 tot 5 leden;2007/'08;14200.0;1730.0;12470.0;12.2
6809;Vrouwen;3;Mbo (exclusief extraneï);0;1 tot 5 leden;2008/'09;14240.0;1630.0;12610.0;11.4
6810;Vrouwen;3;Mbo (exclusief extraneï);0;6 leden of meer;2004/'05;570.0;80.0;500.0;13.3
6811;Vrouwen;3;Mbo (exclusief extraneï);0;6 leden of meer;2005/'06;630.0;80.0;550.0;12.2
6812;Vrouwen;3;Mbo (exclusief extraneï);0;6 leden of meer;2006/'07;610.0;70.0;540.0;11.9
6813;Vrouwen;3;Mbo (exclusief extraneï);0;6 leden of meer;2007/'08;680.0;80.0;600.0;11.8
6814;Vrouwen;3;Mbo (exclusief extraneï);0;6 leden of meer;2008/'09;630.0;60.0;580.0;9.2
6815;Vrouwen;3;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;90.0;20.0;70.0;22.3
6816;Vrouwen;3;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;90.0;20.0;70.0;20.4
6817;Vrouwen;3;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;370.0;50.0;320.0;13.3
6818;Vrouwen;3;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;30.0;;30.0;
6819;Vrouwen;3;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;20.0;;10.0;
6820;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;9160.0;1050.0;8110.0;11.5
6821;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;10260.0;1030.0;9240.0;10.0
6822;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;10490.0;1000.0;9490.0;9.5
6823;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;10470.0;960.0;9510.0;9.2
6824;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;10210.0;870.0;9340.0;8.5
6825;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;8580.0;970.0;7610.0;11.4
6826;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;9640.0;950.0;8690.0;9.8
6827;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;9650.0;890.0;8750.0;9.3
6828;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;9850.0;890.0;8950.0;9.1
6829;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;9660.0;820.0;8830.0;8.5
6830;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;510.0;60.0;450.0;11.7
6831;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;560.0;70.0;490.0;11.7
6832;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;560.0;60.0;490.0;11.5
6833;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;600.0;70.0;530.0;11.1
6834;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;560.0;50.0;510.0;8.8
6835;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;70.0;20.0;50.0;23.5
6836;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;70.0;10.0;60.0;20.3
6837;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;290.0;40.0;250.0;13.2
6838;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
6839;Vrouwen;3;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;10.0;;;
6840;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;1480.0;190.0;1290.0;12.6
6841;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;1530.0;150.0;1380.0;9.9
6842;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;1550.0;140.0;1400.0;9.2
6843;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;1540.0;90.0;1440.0;5.9
6844;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;1450.0;70.0;1380.0;4.9
6845;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;1380.0;180.0;1200.0;12.7
6846;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;1420.0;140.0;1280.0;9.8
6847;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;1410.0;120.0;1300.0;8.2
6848;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;1430.0;80.0;1350.0;5.3
6849;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;1360.0;70.0;1290.0;5.0
6850;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;90.0;;80.0;
6851;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;100.0;10.0;90.0;11.5
6852;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;110.0;20.0;90.0;18.9
6853;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;110.0;20.0;90.0;14.2
6854;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;90.0;;90.0;
6855;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;;;;
6856;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
6857;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;30.0;;20.0;
6858;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
6859;Vrouwen;3;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6860;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;7690.0;860.0;6820.0;11.2
6861;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;8740.0;880.0;7860.0;10.0
6862;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;8940.0;850.0;8090.0;9.5
6863;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;8930.0;870.0;8060.0;9.7
6864;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;8760.0;800.0;7960.0;9.1
6865;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2004/'05;7200.0;800.0;6400.0;11.1
6866;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2005/'06;8220.0;810.0;7410.0;9.8
6867;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2006/'07;8230.0;780.0;7450.0;9.5
6868;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2007/'08;8420.0;820.0;7600.0;9.7
6869;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2008/'09;8300.0;750.0;7540.0;9.1
6870;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2004/'05;420.0;50.0;370.0;12.1
6871;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2005/'06;450.0;50.0;400.0;11.7
6872;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2006/'07;450.0;40.0;410.0;9.8
6873;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2007/'08;500.0;50.0;440.0;10.5
6874;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2008/'09;470.0;50.0;420.0;9.9
6875;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;60.0;10.0;50.0;22.6
6876;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;70.0;10.0;50.0;20.6
6877;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;260.0;30.0;230.0;12.3
6878;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
6879;Vrouwen;3;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;10.0;;;
6880;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2004/'05;3600.0;850.0;2750.0;23.7
6881;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2005/'06;4070.0;880.0;3190.0;21.6
6882;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2006/'07;4010.0;790.0;3210.0;19.8
6883;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2007/'08;4440.0;850.0;3580.0;19.2
6884;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2008/'09;4660.0;810.0;3840.0;17.5
6885;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2004/'05;3510.0;830.0;2680.0;23.7
6886;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2005/'06;3970.0;860.0;3110.0;21.7
6887;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2006/'07;3870.0;770.0;3100.0;19.9
6888;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2007/'08;4350.0;840.0;3510.0;19.3
6889;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;1 tot 5 leden;2008/'09;4580.0;810.0;3780.0;17.6
6890;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2004/'05;60.0;20.0;40.0;26.7
6891;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2005/'06;80.0;10.0;60.0;16.0
6892;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2006/'07;60.0;;50.0;
6893;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2007/'08;80.0;10.0;70.0;16.7
6894;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;6 leden of meer;2008/'09;80.0;;70.0;
6895;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;30.0;;20.0;
6896;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;20.0;;20.0;
6897;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;80.0;10.0;70.0;13.6
6898;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;;;;
6899;Vrouwen;3;Mbo (exclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6900;Vrouwen;3;100;0;Totaal huishoudgrootte;2004/'05;;;;
6901;Vrouwen;3;100;0;Totaal huishoudgrootte;2005/'06;630.0;150.0;480.0;24.2
6902;Vrouwen;3;100;0;Totaal huishoudgrootte;2006/'07;720.0;160.0;560.0;22.1
6903;Vrouwen;3;100;0;Totaal huishoudgrootte;2007/'08;720.0;130.0;600.0;17.6
6904;Vrouwen;3;100;0;Totaal huishoudgrootte;2008/'09;780.0;140.0;640.0;17.7
6905;Vrouwen;3;100;0;1 tot 5 leden;2004/'05;;;;
6906;Vrouwen;3;100;0;1 tot 5 leden;2005/'06;610.0;150.0;460.0;24.7
6907;Vrouwen;3;100;0;1 tot 5 leden;2006/'07;670.0;150.0;520.0;22.2
6908;Vrouwen;3;100;0;1 tot 5 leden;2007/'08;690.0;120.0;570.0;17.2
6909;Vrouwen;3;100;0;1 tot 5 leden;2008/'09;740.0;130.0;610.0;17.7
6910;Vrouwen;3;100;0;6 leden of meer;2004/'05;;;;
6911;Vrouwen;3;100;0;6 leden of meer;2005/'06;20.0;;20.0;
6912;Vrouwen;3;100;0;6 leden of meer;2006/'07;30.0;;20.0;
6913;Vrouwen;3;100;0;6 leden of meer;2007/'08;30.0;;20.0;
6914;Vrouwen;3;100;0;6 leden of meer;2008/'09;40.0;;30.0;
6915;Vrouwen;3;100;0;Huishoudgrootte onbekend;2004/'05;;;;
6916;Vrouwen;3;100;0;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
6917;Vrouwen;3;100;0;Huishoudgrootte onbekend;2006/'07;20.0;;10.0;
6918;Vrouwen;3;100;0;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
6919;Vrouwen;3;100;0;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6920;Vrouwen;3;100;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;;;;
6921;Vrouwen;3;100;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;500.0;100.0;400.0;20.4
6922;Vrouwen;3;100;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;600.0;120.0;480.0;19.6
6923;Vrouwen;3;100;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;590.0;100.0;500.0;16.1
6924;Vrouwen;3;100;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;640.0;80.0;560.0;13.1
6925;Vrouwen;3;100;22 jaar of jonger;1 tot 5 leden;2004/'05;;;;
6926;Vrouwen;3;100;22 jaar of jonger;1 tot 5 leden;2005/'06;480.0;100.0;380.0;20.7
6927;Vrouwen;3;100;22 jaar of jonger;1 tot 5 leden;2006/'07;560.0;110.0;450.0;19.6
6928;Vrouwen;3;100;22 jaar of jonger;1 tot 5 leden;2007/'08;570.0;90.0;480.0;15.6
6929;Vrouwen;3;100;22 jaar of jonger;1 tot 5 leden;2008/'09;610.0;80.0;530.0;12.8
6930;Vrouwen;3;100;22 jaar of jonger;6 leden of meer;2004/'05;;;;
6931;Vrouwen;3;100;22 jaar of jonger;6 leden of meer;2005/'06;20.0;;10.0;
6932;Vrouwen;3;100;22 jaar of jonger;6 leden of meer;2006/'07;30.0;;20.0;
6933;Vrouwen;3;100;22 jaar of jonger;6 leden of meer;2007/'08;30.0;;20.0;
6934;Vrouwen;3;100;22 jaar of jonger;6 leden of meer;2008/'09;30.0;;30.0;
6935;Vrouwen;3;100;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;;;;
6936;Vrouwen;3;100;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
6937;Vrouwen;3;100;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;10.0;;;
6938;Vrouwen;3;100;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
6939;Vrouwen;3;100;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
6940;Vrouwen;3;100;17 jaar of jonger;Totaal huishoudgrootte;2004/'05;;;;
6941;Vrouwen;3;100;17 jaar of jonger;Totaal huishoudgrootte;2005/'06;30.0;;20.0;
6942;Vrouwen;3;100;17 jaar of jonger;Totaal huishoudgrootte;2006/'07;30.0;;30.0;
6943;Vrouwen;3;100;17 jaar of jonger;Totaal huishoudgrootte;2007/'08;30.0;;20.0;
6944;Vrouwen;3;100;17 jaar of jonger;Totaal huishoudgrootte;2008/'09;40.0;;40.0;
6945;Vrouwen;3;100;17 jaar of jonger;1 tot 5 leden;2004/'05;;;;
6946;Vrouwen;3;100;17 jaar of jonger;1 tot 5 leden;2005/'06;20.0;;20.0;
6947;Vrouwen;3;100;17 jaar of jonger;1 tot 5 leden;2006/'07;30.0;;30.0;
