ID;SectorBranchesSIC2008;Margins;SeasonalAdjustment;Periods;ProducerConfidence_1;ExpectedActivity_2;OpinionOnOrderBooks_3;StocksOfFinishedProducts_4
8074;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 November;;;;
8075;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 December;;;;
8076;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 January;-0.8;5.2;-8.8;-6.7
8077;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 February;1.3;11.6;-6.5;-10.1
8078;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 March;-2.2;3.3;-6.8;-9.2
8079;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 April;-4.2;0.8;-12.4;-8.0
8080;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 May;-1.2;1.9;-6.3;-5.3
8081;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 June;-5.6;-6.0;-10.1;-7.2
8082;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 July;-4.8;0.1;-10.5;-9.6
8083;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 August;-4.6;-0.6;-8.6;-10.6
8084;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 September;-2.6;0.6;-5.0;-9.9
8085;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 October;-1.3;0.3;-4.5;-6.2
8086;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 November;-2.5;-0.6;-7.6;-6.7
8087;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2014 December;-2.7;-0.6;-9.4;-3.9
8088;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 January;-4.0;-2.1;-9.9;-6.8
8089;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 February;-1.4;5.4;-9.9;-6.0
8090;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 March;-0.2;1.3;-6.1;-2.0
8091;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 April;-3.9;0.5;-13.3;-6.2
8092;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 May;-0.1;3.0;-5.3;-6.1
8093;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 June;-2.6;0.2;-8.7;-7.6
8094;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 July;1.2;9.1;-5.1;-9.0
8095;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 August;-0.4;3.0;-4.2;-7.1
8096;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 September;-1.5;0.0;-5.1;-5.9
8097;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 October;-0.4;5.1;-1.3;-12.1
8098;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 November;-0.5;2.9;-3.3;-8.4
8099;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2015 December;-0.7;2.2;-6.0;-6.9
8100;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 January;0.0;0.0;-3.4;-2.8
8101;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 February;-5.2;-4.4;-8.8;-8.0
8102;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 March;-2.8;2.4;-12.6;-4.8
8103;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 April;-0.6;6.7;-10.2;-3.2
8104;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 May;-1.5;2.4;-6.8;-4.9
8105;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 June;3.7;10.8;0.1;-4.2
8106;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 July;2.6;7.8;-3.6;-1.9
8107;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 August;-1.6;6.3;-5.9;-10.2
8108;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 September;0.0;6.1;-6.4;-4.6
8109;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 October;-2.0;2.8;-5.6;-8.2
8110;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 November;-0.6;5.0;-3.8;-9.0
8111;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2016 December;1.8;8.8;-2.1;-6.6
8112;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 January;3.4;8.0;3.2;-7.1
8113;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 February;2.9;7.7;2.7;-7.5
8114;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 March;2.9;7.9;3.9;-8.6
8115;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 April;2.6;5.4;5.2;-7.6
8116;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 May;-0.1;3.2;-2.1;-7.6
8117;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 June;1.2;5.0;0.7;-7.1
8118;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 July;0.2;1.6;0.1;-6.0
8119;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 August;0.0;1.9;-0.4;-7.8
8120;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 September;3.9;4.3;0.9;0.3
8121;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 October;1.4;5.9;-0.3;-6.0
8122;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 November;3.7;7.3;3.9;-5.2
8123;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2017 December;2.6;4.3;4.1;-6.8
8124;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 January;4.0;9.0;0.9;-4.6
8125;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 February;3.6;7.6;4.7;-7.8
8126;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 March;1.4;6.1;1.6;-9.2
8127;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 April;-0.8;7.1;-5.7;-11.0
8128;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 May;2.8;11.7;2.5;-11.5
8129;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 June;2.4;12.8;-0.6;-9.4
8130;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 July;2.6;10.0;-0.9;-7.2
8131;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 August;2.3;9.9;0.8;-8.5
8132;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 September;2.2;9.4;-2.8;-4.6
8133;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 October;-2.0;0.7;0.2;-11.4
8134;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 November;-1.0;3.3;0.3;-11.5
8135;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2018 December;1.4;11.7;-1.0;-12.5
8136;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 January;-4.4;1.9;-6.8;-12.8
8137;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 February;-4.5;-3.7;-4.9;-10.5
8138;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 March;-3.2;-1.2;-1.6;-11.1
8139;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 April;-1.5;1.3;-3.4;-7.0
8140;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 May;-3.2;-2.3;-6.4;-5.5
8141;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 June;-3.3;-7.1;-3.8;-3.2
8142;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 July;-3.1;-5.0;-5.0;-4.1
8143;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 August;-0.5;4.1;-5.6;-5.3
8144;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 September;-3.0;0.1;-6.7;-7.5
8145;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 October;-3.2;3.1;-7.2;-9.2
8146;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 November;-0.3;5.9;-3.8;-8.3
8147;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2019 December;-6.3;-1.1;-10.4;-11.9
8148;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 January;-4.7;-3.6;-4.5;-11.1
8149;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 February;-3.7;0.6;-7.4;-9.9
8150;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 March;-4.7;-6.7;-7.0;-5.7
8151;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 April;-32.8;-58.0;-27.1;-18.3
8152;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 May;-32.4;-45.1;-40.9;-16.5
8153;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 June;-22.4;-13.3;-41.5;-18.6
8154;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 July;-12.6;0.3;-29.4;-17.5
8155;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 August;-9.0;-5.2;-21.7;-8.5
8156;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 September;-2.9;6.2;-15.6;-8.2
8157;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 October;-6.4;-3.5;-14.1;-8.3
8158;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 November;-3.2;-1.4;-13.4;-2.8
8159;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2020 December;-2.6;-1.2;-11.9;-1.4
8160;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 January;-3.3;-2.2;-11.3;-3.2
8161;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 February;-3.8;1.2;-9.4;-9.6
8162;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 March;0.8;4.7;-6.9;-3.1
8163;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 April;2.7;3.2;-0.4;-2.3
8164;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 May;4.8;2.4;5.4;0.2
8165;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 June;8.2;9.0;7.4;0.0
8166;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 July;4.9;5.0;3.6;-0.9
8167;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 August;3.0;-1.6;7.2;-2.6
8168;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 September;5.8;8.3;9.1;-5.4
8169;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 October;5.1;9.2;7.8;-7.8
8170;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 November;3.0;7.2;5.1;-9.6
8171;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2021 December;4.5;6.9;7.3;-7.2
8172;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 January;2.2;0.9;6.0;-6.9
8173;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 February;-0.6;-1.5;4.7;-12.4
8174;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 March;-0.7;-1.7;2.0;-8.8
8175;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 April;-1.4;-3.8;1.7;-7.2
8176;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 May;-3.9;-0.9;-5.1;-10.9
8177;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 June;-6.3;-2.4;-9.8;-13.0
8178;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 July;-3.4;-2.6;-4.4;-9.4
8179;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 August;-7.8;-6.1;-11.2;-12.0
8180;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 September;-14.1;-11.8;-17.7;-18.1
8181;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 October;-13.6;-15.9;-19.8;-12.1
8182;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 November;-11.1;-10.0;-15.0;-14.7
8183;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2022 December;-11.7;-3.5;-21.9;-16.3
8184;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2023 January;-11.9;-2.7;-23.9;-16.2
