ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OpenstaandeVacatures_1
339;A-U Alle economische activiteiten;Fryslân (PV);2011 4e kwartaal;3.8
340;A-U Alle economische activiteiten;Fryslân (PV);2012 1e kwartaal;3.4
341;A-U Alle economische activiteiten;Fryslân (PV);2012 2e kwartaal;3.1
342;A-U Alle economische activiteiten;Fryslân (PV);2012 3e kwartaal;2.8
343;A-U Alle economische activiteiten;Fryslân (PV);2012 4e kwartaal;2.5
344;A-U Alle economische activiteiten;Fryslân (PV);2013 1e kwartaal;2.6
345;A-U Alle economische activiteiten;Fryslân (PV);2013 2e kwartaal;2.7
346;A-U Alle economische activiteiten;Fryslân (PV);2013 3e kwartaal;2.6
347;A-U Alle economische activiteiten;Fryslân (PV);2013 4e kwartaal;2.5
348;A-U Alle economische activiteiten;Fryslân (PV);2014 1e kwartaal;3.5
349;A-U Alle economische activiteiten;Fryslân (PV);2014 2e kwartaal;3.8
350;A-U Alle economische activiteiten;Fryslân (PV);2014 3e kwartaal;3.7
351;A-U Alle economische activiteiten;Fryslân (PV);2014 4e kwartaal;3.7
352;A-U Alle economische activiteiten;Fryslân (PV);2015 1e kwartaal;3.3
353;A-U Alle economische activiteiten;Fryslân (PV);2015 2e kwartaal;3.5
354;A-U Alle economische activiteiten;Fryslân (PV);2015 3e kwartaal;3.3
355;A-U Alle economische activiteiten;Fryslân (PV);2015 4e kwartaal;3.4
356;A-U Alle economische activiteiten;Fryslân (PV);2016 1e kwartaal;3.9
357;A-U Alle economische activiteiten;Fryslân (PV);2016 2e kwartaal;4.2
358;A-U Alle economische activiteiten;Fryslân (PV);2016 3e kwartaal;4.0
359;A-U Alle economische activiteiten;Fryslân (PV);2016 4e kwartaal;4.3
360;A-U Alle economische activiteiten;Fryslân (PV);2017 1e kwartaal;5.1
361;A-U Alle economische activiteiten;Fryslân (PV);2017 2e kwartaal;5.7
362;A-U Alle economische activiteiten;Fryslân (PV);2017 3e kwartaal;5.5
363;A-U Alle economische activiteiten;Fryslân (PV);2017 4e kwartaal;5.8
364;A-U Alle economische activiteiten;Fryslân (PV);2018 1e kwartaal;6.5
365;A-U Alle economische activiteiten;Fryslân (PV);2018 2e kwartaal;7.1
366;A-U Alle economische activiteiten;Fryslân (PV);2018 3e kwartaal;6.9
367;A-U Alle economische activiteiten;Fryslân (PV);2018 4e kwartaal;6.7
368;A-U Alle economische activiteiten;Fryslân (PV);2019 1e kwartaal;7.5
369;A-U Alle economische activiteiten;Fryslân (PV);2019 2e kwartaal;7.9
370;A-U Alle economische activiteiten;Fryslân (PV);2019 3e kwartaal;7.5
371;A-U Alle economische activiteiten;Fryslân (PV);2019 4e kwartaal;7.2
372;A-U Alle economische activiteiten;Fryslân (PV);2020 1e kwartaal;5.7
373;A-U Alle economische activiteiten;Fryslân (PV);2020 2e kwartaal;5.4
374;A-U Alle economische activiteiten;Fryslân (PV);2020 3e kwartaal;6.2
375;A-U Alle economische activiteiten;Fryslân (PV);2020 4e kwartaal;5.7
376;A-U Alle economische activiteiten;Fryslân (PV);2021 1e kwartaal;6.9
377;A-U Alle economische activiteiten;Fryslân (PV);2021 2e kwartaal;9.3
378;A-U Alle economische activiteiten;Fryslân (PV);2021 3e kwartaal;10.4
379;A-U Alle economische activiteiten;Fryslân (PV);2021 4e kwartaal;10.2
380;A-U Alle economische activiteiten;Fryslân (PV);2022 1e kwartaal;12.8
381;A-U Alle economische activiteiten;Fryslân (PV);2022 2e kwartaal;13.7
382;A-U Alle economische activiteiten;Fryslân (PV);2022 3e kwartaal;12.7
383;A-U Alle economische activiteiten;Fryslân (PV);2022 4e kwartaal;11.9
384;A-U Alle economische activiteiten;Fryslân (PV);2023 1e kwartaal;12.4
385;A-U Alle economische activiteiten;Fryslân (PV);2023 2e kwartaal;13.1
386;A-U Alle economische activiteiten;Fryslân (PV);2023 3e kwartaal;12.3
387;A-U Alle economische activiteiten;Fryslân (PV);2023 4e kwartaal;11.5
388;A-U Alle economische activiteiten;Fryslân (PV);2024 1e kwartaal;12.3
389;A-U Alle economische activiteiten;Fryslân (PV);2024 2e kwartaal;12.8
390;A-U Alle economische activiteiten;Fryslân (PV);2024 3e kwartaal;12.0
391;A-U Alle economische activiteiten;Fryslân (PV);2024 4e kwartaal;11.8
392;A-U Alle economische activiteiten;Drenthe (PV);2011 1e kwartaal;3.1
393;A-U Alle economische activiteiten;Drenthe (PV);2011 2e kwartaal;3.2
394;A-U Alle economische activiteiten;Drenthe (PV);2011 3e kwartaal;3.0
395;A-U Alle economische activiteiten;Drenthe (PV);2011 4e kwartaal;3.1
396;A-U Alle economische activiteiten;Drenthe (PV);2012 1e kwartaal;3.0
397;A-U Alle economische activiteiten;Drenthe (PV);2012 2e kwartaal;2.7
398;A-U Alle economische activiteiten;Drenthe (PV);2012 3e kwartaal;2.5
399;A-U Alle economische activiteiten;Drenthe (PV);2012 4e kwartaal;2.2
400;A-U Alle economische activiteiten;Drenthe (PV);2013 1e kwartaal;2.2
401;A-U Alle economische activiteiten;Drenthe (PV);2013 2e kwartaal;2.2
402;A-U Alle economische activiteiten;Drenthe (PV);2013 3e kwartaal;2.1
403;A-U Alle economische activiteiten;Drenthe (PV);2013 4e kwartaal;2.2
404;A-U Alle economische activiteiten;Drenthe (PV);2014 1e kwartaal;3.2
405;A-U Alle economische activiteiten;Drenthe (PV);2014 2e kwartaal;3.3
406;A-U Alle economische activiteiten;Drenthe (PV);2014 3e kwartaal;3.3
407;A-U Alle economische activiteiten;Drenthe (PV);2014 4e kwartaal;3.3
408;A-U Alle economische activiteiten;Drenthe (PV);2015 1e kwartaal;2.7
409;A-U Alle economische activiteiten;Drenthe (PV);2015 2e kwartaal;3.0
410;A-U Alle economische activiteiten;Drenthe (PV);2015 3e kwartaal;2.8
411;A-U Alle economische activiteiten;Drenthe (PV);2015 4e kwartaal;2.8
412;A-U Alle economische activiteiten;Drenthe (PV);2016 1e kwartaal;3.3
413;A-U Alle economische activiteiten;Drenthe (PV);2016 2e kwartaal;3.4
414;A-U Alle economische activiteiten;Drenthe (PV);2016 3e kwartaal;3.3
415;A-U Alle economische activiteiten;Drenthe (PV);2016 4e kwartaal;3.4
416;A-U Alle economische activiteiten;Drenthe (PV);2017 1e kwartaal;3.9
417;A-U Alle economische activiteiten;Drenthe (PV);2017 2e kwartaal;4.4
418;A-U Alle economische activiteiten;Drenthe (PV);2017 3e kwartaal;4.3
419;A-U Alle economische activiteiten;Drenthe (PV);2017 4e kwartaal;4.3
420;A-U Alle economische activiteiten;Drenthe (PV);2018 1e kwartaal;5.0
421;A-U Alle economische activiteiten;Drenthe (PV);2018 2e kwartaal;5.4
422;A-U Alle economische activiteiten;Drenthe (PV);2018 3e kwartaal;5.5
423;A-U Alle economische activiteiten;Drenthe (PV);2018 4e kwartaal;5.2
424;A-U Alle economische activiteiten;Drenthe (PV);2019 1e kwartaal;6.0
425;A-U Alle economische activiteiten;Drenthe (PV);2019 2e kwartaal;6.3
426;A-U Alle economische activiteiten;Drenthe (PV);2019 3e kwartaal;5.8
427;A-U Alle economische activiteiten;Drenthe (PV);2019 4e kwartaal;5.8
428;A-U Alle economische activiteiten;Drenthe (PV);2020 1e kwartaal;5.0
429;A-U Alle economische activiteiten;Drenthe (PV);2020 2e kwartaal;4.4
430;A-U Alle economische activiteiten;Drenthe (PV);2020 3e kwartaal;5.2
431;A-U Alle economische activiteiten;Drenthe (PV);2020 4e kwartaal;4.6
432;A-U Alle economische activiteiten;Drenthe (PV);2021 1e kwartaal;5.4
433;A-U Alle economische activiteiten;Drenthe (PV);2021 2e kwartaal;7.5
434;A-U Alle economische activiteiten;Drenthe (PV);2021 3e kwartaal;8.3
435;A-U Alle economische activiteiten;Drenthe (PV);2021 4e kwartaal;8.3
436;A-U Alle economische activiteiten;Drenthe (PV);2022 1e kwartaal;10.8
437;A-U Alle economische activiteiten;Drenthe (PV);2022 2e kwartaal;11.6
438;A-U Alle economische activiteiten;Drenthe (PV);2022 3e kwartaal;10.6
439;A-U Alle economische activiteiten;Drenthe (PV);2022 4e kwartaal;9.9
440;A-U Alle economische activiteiten;Drenthe (PV);2023 1e kwartaal;10.3
441;A-U Alle economische activiteiten;Drenthe (PV);2023 2e kwartaal;10.6
442;A-U Alle economische activiteiten;Drenthe (PV);2023 3e kwartaal;10.2
443;A-U Alle economische activiteiten;Drenthe (PV);2023 4e kwartaal;9.4
444;A-U Alle economische activiteiten;Drenthe (PV);2024 1e kwartaal;9.6
445;A-U Alle economische activiteiten;Drenthe (PV);2024 2e kwartaal;9.8
446;A-U Alle economische activiteiten;Drenthe (PV);2024 3e kwartaal;9.0
447;A-U Alle economische activiteiten;Drenthe (PV);2024 4e kwartaal;9.0
448;A-U Alle economische activiteiten;Overijssel (PV);2011 1e kwartaal;8.2
449;A-U Alle economische activiteiten;Overijssel (PV);2011 2e kwartaal;8.8
450;A-U Alle economische activiteiten;Overijssel (PV);2011 3e kwartaal;7.9
451;A-U Alle economische activiteiten;Overijssel (PV);2011 4e kwartaal;8.5
452;A-U Alle economische activiteiten;Overijssel (PV);2012 1e kwartaal;7.4
453;A-U Alle economische activiteiten;Overijssel (PV);2012 2e kwartaal;7.0
454;A-U Alle economische activiteiten;Overijssel (PV);2012 3e kwartaal;6.3
455;A-U Alle economische activiteiten;Overijssel (PV);2012 4e kwartaal;5.6
456;A-U Alle economische activiteiten;Overijssel (PV);2013 1e kwartaal;5.8
457;A-U Alle economische activiteiten;Overijssel (PV);2013 2e kwartaal;5.8
458;A-U Alle economische activiteiten;Overijssel (PV);2013 3e kwartaal;5.6
459;A-U Alle economische activiteiten;Overijssel (PV);2013 4e kwartaal;5.4
460;A-U Alle economische activiteiten;Overijssel (PV);2014 1e kwartaal;7.0
461;A-U Alle economische activiteiten;Overijssel (PV);2014 2e kwartaal;7.4
462;A-U Alle economische activiteiten;Overijssel (PV);2014 3e kwartaal;7.2
463;A-U Alle economische activiteiten;Overijssel (PV);2014 4e kwartaal;7.4
464;A-U Alle economische activiteiten;Overijssel (PV);2015 1e kwartaal;7.9
465;A-U Alle economische activiteiten;Overijssel (PV);2015 2e kwartaal;8.4
466;A-U Alle economische activiteiten;Overijssel (PV);2015 3e kwartaal;8.0
467;A-U Alle economische activiteiten;Overijssel (PV);2015 4e kwartaal;8.2
468;A-U Alle economische activiteiten;Overijssel (PV);2016 1e kwartaal;9.6
469;A-U Alle economische activiteiten;Overijssel (PV);2016 2e kwartaal;10.2
470;A-U Alle economische activiteiten;Overijssel (PV);2016 3e kwartaal;9.9
471;A-U Alle economische activiteiten;Overijssel (PV);2016 4e kwartaal;10.0
472;A-U Alle economische activiteiten;Overijssel (PV);2017 1e kwartaal;12.1
473;A-U Alle economische activiteiten;Overijssel (PV);2017 2e kwartaal;13.7
474;A-U Alle economische activiteiten;Overijssel (PV);2017 3e kwartaal;13.2
475;A-U Alle economische activiteiten;Overijssel (PV);2017 4e kwartaal;13.8
476;A-U Alle economische activiteiten;Overijssel (PV);2018 1e kwartaal;15.0
477;A-U Alle economische activiteiten;Overijssel (PV);2018 2e kwartaal;16.5
478;A-U Alle economische activiteiten;Overijssel (PV);2018 3e kwartaal;16.6
479;A-U Alle economische activiteiten;Overijssel (PV);2018 4e kwartaal;16.2
480;A-U Alle economische activiteiten;Overijssel (PV);2019 1e kwartaal;17.5
481;A-U Alle economische activiteiten;Overijssel (PV);2019 2e kwartaal;18.1
482;A-U Alle economische activiteiten;Overijssel (PV);2019 3e kwartaal;17.6
483;A-U Alle economische activiteiten;Overijssel (PV);2019 4e kwartaal;17.5
484;A-U Alle economische activiteiten;Overijssel (PV);2020 1e kwartaal;13.6
485;A-U Alle economische activiteiten;Overijssel (PV);2020 2e kwartaal;12.6
486;A-U Alle economische activiteiten;Overijssel (PV);2020 3e kwartaal;13.9
487;A-U Alle economische activiteiten;Overijssel (PV);2020 4e kwartaal;13.5
488;A-U Alle economische activiteiten;Overijssel (PV);2021 1e kwartaal;15.7
489;A-U Alle economische activiteiten;Overijssel (PV);2021 2e kwartaal;21.3
490;A-U Alle economische activiteiten;Overijssel (PV);2021 3e kwartaal;24.0
491;A-U Alle economische activiteiten;Overijssel (PV);2021 4e kwartaal;23.8
492;A-U Alle economische activiteiten;Overijssel (PV);2022 1e kwartaal;28.3
493;A-U Alle economische activiteiten;Overijssel (PV);2022 2e kwartaal;30.4
494;A-U Alle economische activiteiten;Overijssel (PV);2022 3e kwartaal;28.4
495;A-U Alle economische activiteiten;Overijssel (PV);2022 4e kwartaal;26.6
496;A-U Alle economische activiteiten;Overijssel (PV);2023 1e kwartaal;27.4
497;A-U Alle economische activiteiten;Overijssel (PV);2023 2e kwartaal;27.8
498;A-U Alle economische activiteiten;Overijssel (PV);2023 3e kwartaal;26.8
499;A-U Alle economische activiteiten;Overijssel (PV);2023 4e kwartaal;24.8
500;A-U Alle economische activiteiten;Overijssel (PV);2024 1e kwartaal;26.8
501;A-U Alle economische activiteiten;Overijssel (PV);2024 2e kwartaal;27.3
502;A-U Alle economische activiteiten;Overijssel (PV);2024 3e kwartaal;25.6
503;A-U Alle economische activiteiten;Overijssel (PV);2024 4e kwartaal;25.4
504;A-U Alle economische activiteiten;Flevoland (PV);2011 1e kwartaal;2.5
505;A-U Alle economische activiteiten;Flevoland (PV);2011 2e kwartaal;2.7
506;A-U Alle economische activiteiten;Flevoland (PV);2011 3e kwartaal;2.5
507;A-U Alle economische activiteiten;Flevoland (PV);2011 4e kwartaal;2.5
508;A-U Alle economische activiteiten;Flevoland (PV);2012 1e kwartaal;2.3
509;A-U Alle economische activiteiten;Flevoland (PV);2012 2e kwartaal;2.2
510;A-U Alle economische activiteiten;Flevoland (PV);2012 3e kwartaal;2.5
511;A-U Alle economische activiteiten;Flevoland (PV);2012 4e kwartaal;1.8
512;A-U Alle economische activiteiten;Flevoland (PV);2013 1e kwartaal;1.9
513;A-U Alle economische activiteiten;Flevoland (PV);2013 2e kwartaal;2.1
514;A-U Alle economische activiteiten;Flevoland (PV);2013 3e kwartaal;2.0
515;A-U Alle economische activiteiten;Flevoland (PV);2013 4e kwartaal;2.0
516;A-U Alle economische activiteiten;Flevoland (PV);2014 1e kwartaal;2.8
517;A-U Alle economische activiteiten;Flevoland (PV);2014 2e kwartaal;3.0
518;A-U Alle economische activiteiten;Flevoland (PV);2014 3e kwartaal;3.0
519;A-U Alle economische activiteiten;Flevoland (PV);2014 4e kwartaal;3.1
520;A-U Alle economische activiteiten;Flevoland (PV);2015 1e kwartaal;2.5
521;A-U Alle economische activiteiten;Flevoland (PV);2015 2e kwartaal;2.5
522;A-U Alle economische activiteiten;Flevoland (PV);2015 3e kwartaal;2.4
523;A-U Alle economische activiteiten;Flevoland (PV);2015 4e kwartaal;2.5
524;A-U Alle economische activiteiten;Flevoland (PV);2016 1e kwartaal;3.0
525;A-U Alle economische activiteiten;Flevoland (PV);2016 2e kwartaal;3.1
526;A-U Alle economische activiteiten;Flevoland (PV);2016 3e kwartaal;3.0
527;A-U Alle economische activiteiten;Flevoland (PV);2016 4e kwartaal;3.2
528;A-U Alle economische activiteiten;Flevoland (PV);2017 1e kwartaal;3.6
529;A-U Alle economische activiteiten;Flevoland (PV);2017 2e kwartaal;4.0
530;A-U Alle economische activiteiten;Flevoland (PV);2017 3e kwartaal;4.0
531;A-U Alle economische activiteiten;Flevoland (PV);2017 4e kwartaal;4.0
532;A-U Alle economische activiteiten;Flevoland (PV);2018 1e kwartaal;4.5
533;A-U Alle economische activiteiten;Flevoland (PV);2018 2e kwartaal;4.8
534;A-U Alle economische activiteiten;Flevoland (PV);2018 3e kwartaal;5.0
535;A-U Alle economische activiteiten;Flevoland (PV);2018 4e kwartaal;4.9
536;A-U Alle economische activiteiten;Flevoland (PV);2019 1e kwartaal;5.3
537;A-U Alle economische activiteiten;Flevoland (PV);2019 2e kwartaal;5.5
538;A-U Alle economische activiteiten;Flevoland (PV);2019 3e kwartaal;5.5
539;A-U Alle economische activiteiten;Flevoland (PV);2019 4e kwartaal;5.4
540;A-U Alle economische activiteiten;Flevoland (PV);2020 1e kwartaal;4.1
541;A-U Alle economische activiteiten;Flevoland (PV);2020 2e kwartaal;3.7
542;A-U Alle economische activiteiten;Flevoland (PV);2020 3e kwartaal;4.4
543;A-U Alle economische activiteiten;Flevoland (PV);2020 4e kwartaal;3.9
544;A-U Alle economische activiteiten;Flevoland (PV);2021 1e kwartaal;4.7
545;A-U Alle economische activiteiten;Flevoland (PV);2021 2e kwartaal;6.2
546;A-U Alle economische activiteiten;Flevoland (PV);2021 3e kwartaal;7.1
547;A-U Alle economische activiteiten;Flevoland (PV);2021 4e kwartaal;6.9
548;A-U Alle economische activiteiten;Flevoland (PV);2022 1e kwartaal;9.0
549;A-U Alle economische activiteiten;Flevoland (PV);2022 2e kwartaal;9.8
550;A-U Alle economische activiteiten;Flevoland (PV);2022 3e kwartaal;9.3
551;A-U Alle economische activiteiten;Flevoland (PV);2022 4e kwartaal;8.8
552;A-U Alle economische activiteiten;Flevoland (PV);2023 1e kwartaal;8.9
553;A-U Alle economische activiteiten;Flevoland (PV);2023 2e kwartaal;9.4
554;A-U Alle economische activiteiten;Flevoland (PV);2023 3e kwartaal;8.7
555;A-U Alle economische activiteiten;Flevoland (PV);2023 4e kwartaal;8.3
556;A-U Alle economische activiteiten;Flevoland (PV);2024 1e kwartaal;8.9
557;A-U Alle economische activiteiten;Flevoland (PV);2024 2e kwartaal;9.3
558;A-U Alle economische activiteiten;Flevoland (PV);2024 3e kwartaal;8.9
559;A-U Alle economische activiteiten;Flevoland (PV);2024 4e kwartaal;8.5
560;A-U Alle economische activiteiten;Gelderland (PV);2011 1e kwartaal;15.9
561;A-U Alle economische activiteiten;Gelderland (PV);2011 2e kwartaal;16.5
562;A-U Alle economische activiteiten;Gelderland (PV);2011 3e kwartaal;15.2
563;A-U Alle economische activiteiten;Gelderland (PV);2011 4e kwartaal;15.7
564;A-U Alle economische activiteiten;Gelderland (PV);2012 1e kwartaal;13.4
565;A-U Alle economische activiteiten;Gelderland (PV);2012 2e kwartaal;13.1
566;A-U Alle economische activiteiten;Gelderland (PV);2012 3e kwartaal;11.5
567;A-U Alle economische activiteiten;Gelderland (PV);2012 4e kwartaal;10.3
568;A-U Alle economische activiteiten;Gelderland (PV);2013 1e kwartaal;10.6
569;A-U Alle economische activiteiten;Gelderland (PV);2013 2e kwartaal;10.7
570;A-U Alle economische activiteiten;Gelderland (PV);2013 3e kwartaal;10.4
571;A-U Alle economische activiteiten;Gelderland (PV);2013 4e kwartaal;10.0
572;A-U Alle economische activiteiten;Gelderland (PV);2014 1e kwartaal;11.4
573;A-U Alle economische activiteiten;Gelderland (PV);2014 2e kwartaal;12.3
574;A-U Alle economische activiteiten;Gelderland (PV);2014 3e kwartaal;12.2
575;A-U Alle economische activiteiten;Gelderland (PV);2014 4e kwartaal;12.2
576;A-U Alle economische activiteiten;Gelderland (PV);2015 1e kwartaal;13.8
577;A-U Alle economische activiteiten;Gelderland (PV);2015 2e kwartaal;14.8
578;A-U Alle economische activiteiten;Gelderland (PV);2015 3e kwartaal;14.2
579;A-U Alle economische activiteiten;Gelderland (PV);2015 4e kwartaal;14.7
580;A-U Alle economische activiteiten;Gelderland (PV);2016 1e kwartaal;16.6
581;A-U Alle economische activiteiten;Gelderland (PV);2016 2e kwartaal;17.4
582;A-U Alle economische activiteiten;Gelderland (PV);2016 3e kwartaal;17.3
583;A-U Alle economische activiteiten;Gelderland (PV);2016 4e kwartaal;17.8
584;A-U Alle economische activiteiten;Gelderland (PV);2017 1e kwartaal;20.5
585;A-U Alle economische activiteiten;Gelderland (PV);2017 2e kwartaal;23.3
586;A-U Alle economische activiteiten;Gelderland (PV);2017 3e kwartaal;23.2
587;A-U Alle economische activiteiten;Gelderland (PV);2017 4e kwartaal;24.1
588;A-U Alle economische activiteiten;Gelderland (PV);2018 1e kwartaal;25.9
589;A-U Alle economische activiteiten;Gelderland (PV);2018 2e kwartaal;29.0
590;A-U Alle economische activiteiten;Gelderland (PV);2018 3e kwartaal;28.6
591;A-U Alle economische activiteiten;Gelderland (PV);2018 4e kwartaal;28.2
